地域階層,地域コード,地域,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,平成20年1月
0,13000,総数,6319431,6321043,6320859,6331149,6351564,6357111,6360094,6364030,6366735,6367507,6373210,6374557,6373750
1,13100,区部,4254170,4256143,4256704,4266019,4278557,4282553,4285091,4288417,4290890,4291411,4296052,4297089,4296249
1,13200,市部,2021030,2020676,2019948,2021228,2029012,2030586,2031038,2031676,2031913,2032192,2033276,2033628,2033687
2,13300,郡部,29553,29549,29522,29476,29443,29424,29423,29391,29380,29366,29344,29312,29297
2,13350,島部,14678,14675,14685,14426,14552,14548,14542,14546,14552,14538,14538,14528,14517
1,13100,区部,4254170,4256143,4256704,4266019,4278557,4282553,4285091,4288417,4290890,4291411,4296052,4297089,4296249
4,13101,千代田区,21116,21150,21101,21137,21334,21440,21493,21549,21508,21541,21581,21584,21548
4,13102,中央区,50286,50393,50448,50593,50712,50867,50973,51093,51250,51322,51494,51710,51810
4,13103,港区,93927,95250,95380,96147,97205,97708,97812,97990,98305,98456,98602,98725,99209
4,13104,新宿区,152945,153093,152937,153321,153946,153704,153872,154021,154050,154203,154519,154474,154419
4,13105,文京区,93818,93880,93983,94050,94374,94403,94445,94563,94676,94800,94911,95040,94946
4,13106,台東区,85368,85442,85524,85802,86059,86044,86066,86117,86058,86166,86351,86334,86391
4,13107,墨田区,117703,117713,117730,118061,118322,118579,118733,118927,118932,119002,119254,119312,119390
4,13108,江東区,214306,214307,214472,215317,216387,216860,217036,217286,217412,217337,217634,217664,217797
4,13109,品川区,173228,173311,173473,173999,174357,174589,174744,174852,174967,174985,175476,175628,175677
4,13110,目黒区,126701,126640,126684,126582,126726,126742,126734,126822,126853,126895,126898,126910,126752
4,13111,大田区,340634,340432,340325,340845,341953,342298,342337,342721,342865,342818,343162,343371,343229
4,13112,世田谷区,409879,409882,409754,410262,411253,411490,411783,412032,412176,412125,412367,412401,412373
4,13113,渋谷区,99213,99270,99334,98999,99691,99678,99756,99649,99700,99255,99235,99083,98956
4,13114,中野区,155547,155601,155552,155998,156446,156610,156638,156740,156666,156475,156590,156488,156476
4,13115,杉並区,257460,257475,257549,258140,258671,258855,259002,259329,259554,259559,259604,259511,259582
4,13116,豊島区,127173,127172,127188,127618,128045,127871,128390,128438,128414,128466,128686,128789,128688
