地域階層,地域コード,地域,1月中／増減,2月中／増減,3月中／増減,4月中／増減,5月中／増減,6月中／増減,7月中／増減,8月中／増減,9月中／増減,10月中／増減,11月中／増減,12月中／増減,平成19年中の増減
4,13221,清瀬市,1,37,-60,72,8,1,7,-3,-17,-12,-14,-4,16
4,13222,東久留米市,-23,-15,-106,48,22,-35,17,-32,-34,59,75,24,0
4,13223,武蔵村山市,-3,24,-20,91,120,40,50,2,27,63,68,105,567
4,13224,多摩市,-52,-13,526,724,-33,35,-20,15,-43,-2,-14,60,1183
4,13225,稲城市,58,38,6,40,-3,-18,3,-16,-12,10,16,-19,103
4,13227,羽村市,23,-42,-27,-28,17,-42,4,5,-2,5,3,-67,-151
4,13228,あきる野市,10,6,77,83,83,84,-4,18,58,82,43,47,587
4,13229,西東京市,-26,-34,-76,-65,-80,75,3,9,-9,18,-12,-18,-215
1,13550,町村部,33,0,-362,113,-9,40,40,28,31,35,-7,14,-44
2,13300,郡部,45,4,-51,-33,-8,32,24,19,32,50,-19,20,115
4,13303,瑞穂町,18,13,-16,-43,-3,3,-8,7,10,39,-27,-7,-14
4,13305,日の出町,21,0,-4,-6,-3,14,28,25,25,8,30,17,155
4,13307,檜原村,2,1,-16,-4,-8,0,0,-6,-1,-1,-19,1,-51
4,13308,奥多摩町,4,-10,-15,20,6,15,4,-7,-2,4,-3,9,25
2,13350,島部,-12,-4,-311,146,-1,8,16,9,-1,-15,12,-6,-159
3,13360,大島支庁,-7,-10,-182,93,6,-7,4,-1,-4,-6,0,-21,-135
4,13361,大島町,-3,-5,-113,83,-1,-2,0,-8,-7,3,-1,-9,-63
4,13362,利島村,0,0,-5,4,1,0,0,2,1,-3,1,0,1
4,13363,新島村,1,-4,-26,-5,7,0,6,9,2,-1,-2,-9,-22
4,13364,神津島村,-5,-1,-38,11,-1,-5,-2,-4,0,-5,2,-3,-51
3,13380,三宅支庁,2,4,-42,26,-3,5,4,0,-1,5,5,5,10
4,13381,三宅村,2,5,-44,23,-5,5,3,-1,1,5,4,5,3
4,13382,御蔵島村,0,-1,2,3,2,0,1,1,-2,0,1,0,7
3,13400,八丈支庁,-4,2,-82,16,-4,13,7,8,-2,-9,3,5,-47
4,13401,八丈町,-4,2,-88,14,-4,13,7,10,-2,-8,3,5,-52
4,13402,青ヶ島村,0,0,6,2,0,0,0,-2,0,-1,0,0,5
3,13420,小笠原支庁,-3,0,-5,11,0,-3,1,2,6,-5,4,5,13
4,13421,小笠原村,-3,0,-5,11,0,-3,1,2,6,-5,4,5,13
,,,,,,,,,,,,,,,
人口の動き（平成19年中）,,,,,,,,,,,,,,,
第11表　区市町村別、月別都内間移動増減,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,,
