年月日［西暦］,地区,町丁目,世帯数,人口男［人］,人口女［人］,人口合計［人］
20200101,芝地区総合支所管内,愛宕二丁目,267,250,252,502
20200101,麻布地区総合支所管内,麻布狸穴町,348,342,356,698
20200101,麻布地区総合支所管内,麻布永坂町,112,112,131,243
20200101,麻布地区総合支所管内,南麻布一丁目,2606,1994,2351,4345
20200101,麻布地区総合支所管内,南麻布二丁目,2543,1908,2176,4084
20200101,麻布地区総合支所管内,南麻布三丁目,1732,1467,1707,3174
20200101,麻布地区総合支所管内,南麻布四丁目,1918,1647,1929,3576
20200101,麻布地区総合支所管内,南麻布五丁目,1071,962,1185,2147
20200101,麻布地区総合支所管内,元麻布一丁目,580,547,665,1212
20200101,麻布地区総合支所管内,元麻布二丁目,1001,1034,1179,2213
20200101,麻布地区総合支所管内,元麻布三丁目,996,951,924,1875
20200101,麻布地区総合支所管内,西麻布一丁目,1183,872,845,1717
20200101,麻布地区総合支所管内,西麻布二丁目,1653,1325,1408,2733
20200101,麻布地区総合支所管内,西麻布三丁目,1810,1570,1794,3364
20200101,麻布地区総合支所管内,西麻布四丁目,1844,1551,1812,3363
20200101,麻布地区総合支所管内,六本木一丁目,1262,1140,1289,2429
20200101,麻布地区総合支所管内,六本木二丁目,620,378,354,732
20200101,麻布地区総合支所管内,六本木三丁目,1900,1443,1355,2798
20200101,麻布地区総合支所管内,六本木四丁目,744,713,657,1370
20200101,麻布地区総合支所管内,六本木五丁目,1187,982,1130,2112
20200101,麻布地区総合支所管内,六本木六丁目,899,857,865,1722
20200101,麻布地区総合支所管内,六本木七丁目,1446,1073,1079,2152
20200101,麻布地区総合支所管内,麻布台一丁目,137,116,103,219
20200101,麻布地区総合支所管内,麻布台二丁目,308,262,258,520
20200101,麻布地区総合支所管内,麻布台三丁目,617,472,545,1017
20200101,麻布地区総合支所管内,麻布十番一丁目,748,589,625,1214
20200101,麻布地区総合支所管内,麻布十番二丁目,1972,1360,1515,2875
20200101,麻布地区総合支所管内,麻布十番三丁目,1251,863,922,1785
20200101,麻布地区総合支所管内,麻布十番四丁目,351,193,287,480
20200101,麻布地区総合支所管内,東麻布一丁目,1636,1098,1309,2407
20200101,麻布地区総合支所管内,東麻布二丁目,1478,1093,1182,2275
20200101,麻布地区総合支所管内,東麻布三丁目,606,412,452,864
20200101,赤坂地区総合支所管内,元赤坂一丁目,227,163,176,339
20200101,赤坂地区総合支所管内,元赤坂二丁目,167,174,139,313
20200101,赤坂地区総合支所管内,赤坂一丁目,300,306,352,658
20200101,赤坂地区総合支所管内,赤坂二丁目,2119,1555,1543,3098
20200101,赤坂地区総合支所管内,赤坂三丁目,200,149,122,271
20200101,赤坂地区総合支所管内,赤坂四丁目,1420,1166,1174,2340
20200101,赤坂地区総合支所管内,赤坂五丁目,526,385,500,885
20200101,赤坂地区総合支所管内,赤坂六丁目,2488,1947,2097,4044
20200101,赤坂地区総合支所管内,赤坂七丁目,1556,1224,1329,2553
20200101,赤坂地区総合支所管内,赤坂八丁目,1757,1487,1855,3342
20200101,赤坂地区総合支所管内,赤坂九丁目,1465,1161,1029,2190
20200101,赤坂地区総合支所管内,南青山一丁目,1445,1177,1410,2587
20200101,赤坂地区総合支所管内,南青山二丁目,1262,1087,1193,2280
20200101,赤坂地区総合支所管内,南青山三丁目,667,521,653,1174
20200101,赤坂地区総合支所管内,南青山四丁目,1704,1570,1815,3385
20200101,赤坂地区総合支所管内,南青山五丁目,725,642,765,1407
20200101,赤坂地区総合支所管内,南青山六丁目,1058,856,1014,1870
20200101,赤坂地区総合支所管内,南青山七丁目,1227,1113,1361,2474
20200101,赤坂地区総合支所管内,北青山一丁目,755,592,872,1464
20200101,赤坂地区総合支所管内,北青山二丁目,301,239,292,531
20200101,赤坂地区総合支所管内,北青山三丁目,342,244,329,573
20200101,高輪地区総合支所管内,三田四丁目,2011,1640,1967,3607
20200101,高輪地区総合支所管内,三田五丁目,3315,2654,3344,5998
20200101,高輪地区総合支所管内,高輪一丁目,3899,3090,3947,7037
20200101,高輪地区総合支所管内,高輪二丁目,3692,2944,3615,6559
20200101,高輪地区総合支所管内,高輪三丁目,2541,2189,2546,4735
20200101,高輪地区総合支所管内,高輪四丁目,2319,2055,2239,4294
20200101,高輪地区総合支所管内,白金一丁目,2550,1866,2443,4309
20200101,高輪地区総合支所管内,白金二丁目,1289,1180,1444,2624
20200101,高輪地区総合支所管内,白金三丁目,2363,1791,2201,3992
20200101,高輪地区総合支所管内,白金四丁目,793,702,862,1564
20200101,高輪地区総合支所管内,白金五丁目,1085,771,933,1704
20200101,高輪地区総合支所管内,白金六丁目,2022,1709,2104,3813
20200101,高輪地区総合支所管内,白金台一丁目,497,457,577,1034
20200101,高輪地区総合支所管内,白金台二丁目,1538,1290,1575,2865
20200101,高輪地区総合支所管内,白金台三丁目,1953,1764,2201,3965
20200101,高輪地区総合支所管内,白金台四丁目,1203,930,1180,2110
20200101,高輪地区総合支所管内,白金台五丁目,1056,822,1059,1881
20200101,芝浦港南地区総合支所管内,芝浦一丁目,1844,1687,1619,3306
20200101,芝浦港南地区総合支所管内,芝浦二丁目,2214,1730,1877,3607
20200101,芝浦港南地区総合支所管内,芝浦三丁目,1272,998,1102,2100
20200101,芝浦港南地区総合支所管内,芝浦四丁目,8257,8328,8637,16965
20200101,芝浦港南地区総合支所管内,海岸二丁目,532,472,464,936
20200101,芝浦港南地区総合支所管内,海岸三丁目,2539,2065,1659,3724
20200101,芝浦港南地区総合支所管内,港南一丁目,214,168,183,351
20200101,芝浦港南地区総合支所管内,港南二丁目,1377,1282,1374,2656
20200101,芝浦港南地区総合支所管内,港南三丁目,3116,3148,3443,6591
20200101,芝浦港南地区総合支所管内,港南四丁目,4988,5139,5622,10761
20200101,芝浦港南地区総合支所管内,港南五丁目,314,302,219,521
20200101,芝浦港南地区総合支所管内,台場一丁目,2071,2253,2433,4686
20200101,芝浦港南地区総合支所管内,台場二丁目,459,479,483,962
20200201,芝地区総合支所管内,芝一丁目,1313,995,1068,2063
20200201,芝地区総合支所管内,芝二丁目,2317,1731,1937,3668
20200201,芝地区総合支所管内,芝三丁目,2246,1733,1908,3641
20200201,芝地区総合支所管内,芝四丁目,1426,1105,1223,2328
20200201,芝地区総合支所管内,芝五丁目,1964,1154,1652,2806
20200201,芝地区総合支所管内,海岸一丁目,1156,963,932,1895
20200201,芝地区総合支所管内,東新橋一丁目,771,662,780,1442
20200201,芝地区総合支所管内,東新橋二丁目,410,345,228,573
20200201,芝地区総合支所管内,新橋一丁目,10,5,8,13
20200201,芝地区総合支所管内,新橋二丁目,77,54,53,107
20200201,芝地区総合支所管内,新橋三丁目,130,121,99,220
20200201,芝地区総合支所管内,新橋四丁目,366,254,219,473
20200201,芝地区総合支所管内,新橋五丁目,685,466,410,876
20200201,芝地区総合支所管内,新橋六丁目,794,553,433,986
20200201,芝地区総合支所管内,西新橋一丁目,179,152,114,266
20200201,芝地区総合支所管内,西新橋二丁目,278,199,188,387
20200201,芝地区総合支所管内,西新橋三丁目,635,417,417,834
20200201,芝地区総合支所管内,三田一丁目,2391,1974,2279,4253
20200201,芝地区総合支所管内,三田二丁目,2363,1992,2435,4427
20200201,芝地区総合支所管内,三田三丁目,1069,803,861,1664
20200201,芝地区総合支所管内,浜松町一丁目,1319,1118,1061,2179
20200201,芝地区総合支所管内,浜松町二丁目,217,167,133,300
20200201,芝地区総合支所管内,芝大門一丁目,415,309,331,640
20200201,芝地区総合支所管内,芝大門二丁目,587,401,413,814
20200201,芝地区総合支所管内,芝公園一丁目,159,111,122,233
20200201,芝地区総合支所管内,芝公園二丁目,450,319,337,656
20200201,芝地区総合支所管内,芝公園三丁目,164,151,166,317
20200201,芝地区総合支所管内,芝公園四丁目,51,33,30,63
20200201,芝地区総合支所管内,虎ノ門一丁目,270,214,219,433
20200201,芝地区総合支所管内,虎ノ門二丁目,10,8,6,14
20200201,芝地区総合支所管内,虎ノ門三丁目,1125,875,905,1780
20200201,芝地区総合支所管内,虎ノ門四丁目,383,218,373,591
20200201,芝地区総合支所管内,虎ノ門五丁目,174,160,164,324
20200201,芝地区総合支所管内,愛宕一丁目,18,20,20,40
20200201,芝地区総合支所管内,愛宕二丁目,267,249,252,501
20200201,麻布地区総合支所管内,麻布狸穴町,346,340,357,697
20200201,麻布地区総合支所管内,麻布永坂町,112,112,131,243
20200201,麻布地区総合支所管内,南麻布一丁目,2614,1995,2350,4345
20200201,麻布地区総合支所管内,南麻布二丁目,2554,1906,2201,4107
20200201,麻布地区総合支所管内,南麻布三丁目,1735,1476,1710,3186
20200201,麻布地区総合支所管内,南麻布四丁目,1910,1646,1920,3566
20200201,麻布地区総合支所管内,南麻布五丁目,1078,970,1185,2155
20200201,麻布地区総合支所管内,元麻布一丁目,579,546,659,1205
20200201,麻布地区総合支所管内,元麻布二丁目,999,1032,1190,2222
20200201,麻布地区総合支所管内,元麻布三丁目,995,951,925,1876
20200201,麻布地区総合支所管内,西麻布一丁目,1184,870,852,1722
20200201,麻布地区総合支所管内,西麻布二丁目,1663,1334,1417,2751
20200201,麻布地区総合支所管内,西麻布三丁目,1829,1578,1822,3400
20200201,麻布地区総合支所管内,西麻布四丁目,1844,1556,1806,3362
20200201,麻布地区総合支所管内,六本木一丁目,1288,1150,1309,2459
20200201,麻布地区総合支所管内,六本木二丁目,624,382,356,738
20200201,麻布地区総合支所管内,六本木三丁目,1915,1466,1356,2822
20200201,麻布地区総合支所管内,六本木四丁目,745,715,654,1369
20200201,麻布地区総合支所管内,六本木五丁目,1181,980,1123,2103
20200201,麻布地区総合支所管内,六本木六丁目,902,859,868,1727
20200201,麻布地区総合支所管内,六本木七丁目,1438,1070,1073,2143
20200201,麻布地区総合支所管内,麻布台一丁目,135,114,103,217
20200201,麻布地区総合支所管内,麻布台二丁目,314,265,267,532
20200201,麻布地区総合支所管内,麻布台三丁目,611,468,542,1010
20200201,麻布地区総合支所管内,麻布十番一丁目,736,588,612,1200
20200201,麻布地区総合支所管内,麻布十番二丁目,1985,1366,1527,2893
20200201,麻布地区総合支所管内,麻布十番三丁目,1257,861,936,1797
20200201,麻布地区総合支所管内,麻布十番四丁目,351,193,289,482
20200201,麻布地区総合支所管内,東麻布一丁目,1638,1101,1308,2409
20200201,麻布地区総合支所管内,東麻布二丁目,1481,1094,1189,2283
20200201,麻布地区総合支所管内,東麻布三丁目,597,411,444,855
20200201,赤坂地区総合支所管内,元赤坂一丁目,226,162,173,335
20200201,赤坂地区総合支所管内,元赤坂二丁目,165,175,138,313
20200201,赤坂地区総合支所管内,赤坂一丁目,300,306,352,658
20200201,赤坂地区総合支所管内,赤坂二丁目,2108,1545,1538,3083
20200201,赤坂地区総合支所管内,赤坂三丁目,205,149,127,276
20200201,赤坂地区総合支所管内,赤坂四丁目,1434,1176,1183,2359
20200201,赤坂地区総合支所管内,赤坂五丁目,526,384,504,888
20200201,赤坂地区総合支所管内,赤坂六丁目,2485,1952,2096,4048
20200201,赤坂地区総合支所管内,赤坂七丁目,1563,1226,1333,2559
20200201,赤坂地区総合支所管内,赤坂八丁目,1763,1499,1859,3358
20200201,赤坂地区総合支所管内,赤坂九丁目,1486,1183,1039,2222
20200201,赤坂地区総合支所管内,南青山一丁目,1433,1176,1400,2576
20200201,赤坂地区総合支所管内,南青山二丁目,1267,1086,1200,2286
20200201,赤坂地区総合支所管内,南青山三丁目,661,516,649,1165
20200201,赤坂地区総合支所管内,南青山四丁目,1712,1579,1811,3390
20200201,赤坂地区総合支所管内,南青山五丁目,726,642,764,1406
20200201,赤坂地区総合支所管内,南青山六丁目,1069,870,1017,1887
20200201,赤坂地区総合支所管内,南青山七丁目,1223,1109,1364,2473
20200201,赤坂地区総合支所管内,北青山一丁目,743,575,851,1426
20200201,赤坂地区総合支所管内,北青山二丁目,297,238,290,528
20200201,赤坂地区総合支所管内,北青山三丁目,379,275,378,653
20200201,高輪地区総合支所管内,三田四丁目,2017,1646,1976,3622
20200201,高輪地区総合支所管内,三田五丁目,3329,2653,3349,6002
20200201,高輪地区総合支所管内,高輪一丁目,3905,3085,3961,7046
20200201,高輪地区総合支所管内,高輪二丁目,3683,2941,3611,6552
20200201,高輪地区総合支所管内,高輪三丁目,2542,2192,2547,4739
20200201,高輪地区総合支所管内,高輪四丁目,2302,2037,2250,4287
20200201,高輪地区総合支所管内,白金一丁目,2543,1859,2425,4284
20200201,高輪地区総合支所管内,白金二丁目,1290,1188,1443,2631
20200201,高輪地区総合支所管内,白金三丁目,2364,1796,2205,4001
20200201,高輪地区総合支所管内,白金四丁目,802,707,873,1580
20200201,高輪地区総合支所管内,白金五丁目,1082,773,933,1706
20200201,高輪地区総合支所管内,白金六丁目,2013,1709,2098,3807
20200201,高輪地区総合支所管内,白金台一丁目,497,462,581,1043
20200201,高輪地区総合支所管内,白金台二丁目,1541,1288,1578,2866
20200201,高輪地区総合支所管内,白金台三丁目,1959,1771,2206,3977
20200201,高輪地区総合支所管内,白金台四丁目,1192,929,1178,2107
20200201,高輪地区総合支所管内,白金台五丁目,1062,827,1057,1884
20200201,芝浦港南地区総合支所管内,芝浦一丁目,1841,1679,1624,3303
20200201,芝浦港南地区総合支所管内,芝浦二丁目,2217,1737,1876,3613
20200201,芝浦港南地区総合支所管内,芝浦三丁目,1278,1002,1109,2111
20200201,芝浦港南地区総合支所管内,芝浦四丁目,8265,8324,8654,16978
20200201,芝浦港南地区総合支所管内,海岸二丁目,529,469,464,933
20200201,芝浦港南地区総合支所管内,海岸三丁目,2543,2083,1662,3745
20200201,芝浦港南地区総合支所管内,港南一丁目,214,166,184,350
20200201,芝浦港南地区総合支所管内,港南二丁目,1397,1301,1391,2692
20200201,芝浦港南地区総合支所管内,港南三丁目,3134,3167,3464,6631
20200201,芝浦港南地区総合支所管内,港南四丁目,4994,5161,5611,10772
20200201,芝浦港南地区総合支所管内,港南五丁目,317,303,222,525
20200201,芝浦港南地区総合支所管内,台場一丁目,2073,2253,2446,4699
20200201,芝浦港南地区総合支所管内,台場二丁目,455,477,480,957
20200301,芝地区総合支所管内,芝一丁目,1319,999,1072,2071
20200301,芝地区総合支所管内,芝二丁目,2308,1717,1920,3637
20200301,芝地区総合支所管内,芝三丁目,2238,1722,1910,3632
20200301,芝地区総合支所管内,芝四丁目,1419,1102,1222,2324
20200301,芝地区総合支所管内,芝五丁目,1964,1154,1655,2809
20200301,芝地区総合支所管内,海岸一丁目,1156,975,933,1908
20200301,芝地区総合支所管内,東新橋一丁目,770,661,777,1438
20200301,芝地区総合支所管内,東新橋二丁目,410,346,228,574
20200301,芝地区総合支所管内,新橋一丁目,10,5,8,13
20200301,芝地区総合支所管内,新橋二丁目,76,54,52,106
20200301,芝地区総合支所管内,新橋三丁目,127,119,98,217
20200301,芝地区総合支所管内,新橋四丁目,365,253,221,474
20200301,芝地区総合支所管内,新橋五丁目,687,464,412,876
20200301,芝地区総合支所管内,新橋六丁目,785,548,429,977
20200301,芝地区総合支所管内,西新橋一丁目,183,155,115,270
20200301,芝地区総合支所管内,西新橋二丁目,273,194,185,379
20200301,芝地区総合支所管内,西新橋三丁目,629,416,414,830
20200301,芝地区総合支所管内,三田一丁目,2395,1971,2295,4266
20200301,芝地区総合支所管内,三田二丁目,2370,1997,2441,4438
20200301,芝地区総合支所管内,三田三丁目,1065,810,862,1672
20200301,芝地区総合支所管内,浜松町一丁目,1321,1123,1063,2186
20200301,芝地区総合支所管内,浜松町二丁目,215,166,130,296
20200301,芝地区総合支所管内,芝大門一丁目,420,314,332,646
20200301,芝地区総合支所管内,芝大門二丁目,586,404,412,816
20200301,芝地区総合支所管内,芝公園一丁目,162,112,123,235
20200301,芝地区総合支所管内,芝公園二丁目,450,321,336,657
20200301,芝地区総合支所管内,芝公園三丁目,165,153,165,318
20200301,芝地区総合支所管内,芝公園四丁目,51,33,30,63
20200301,芝地区総合支所管内,虎ノ門一丁目,273,215,221,436
20200301,芝地区総合支所管内,虎ノ門二丁目,10,8,6,14
20200301,芝地区総合支所管内,虎ノ門三丁目,1125,879,908,1787
20200301,芝地区総合支所管内,虎ノ門四丁目,386,223,376,599
20200301,芝地区総合支所管内,虎ノ門五丁目,177,159,168,327
20200301,芝地区総合支所管内,愛宕一丁目,17,19,20,39
20200301,芝地区総合支所管内,愛宕二丁目,265,246,249,495
20200301,麻布地区総合支所管内,麻布狸穴町,348,338,360,698
20200301,麻布地区総合支所管内,麻布永坂町,112,112,132,244
20200301,麻布地区総合支所管内,南麻布一丁目,2617,1997,2352,4349
20200301,麻布地区総合支所管内,南麻布二丁目,2558,1910,2201,4111
20200301,麻布地区総合支所管内,南麻布三丁目,1739,1475,1715,3190
20200301,麻布地区総合支所管内,南麻布四丁目,1917,1645,1928,3573
20200301,麻布地区総合支所管内,南麻布五丁目,1077,968,1188,2156
20200301,麻布地区総合支所管内,元麻布一丁目,580,545,658,1203
20200301,麻布地区総合支所管内,元麻布二丁目,996,1039,1188,2227
20200301,麻布地区総合支所管内,元麻布三丁目,999,945,933,1878
20200301,麻布地区総合支所管内,西麻布一丁目,1187,878,852,1730
20200301,麻布地区総合支所管内,西麻布二丁目,1664,1339,1420,2759
20200301,麻布地区総合支所管内,西麻布三丁目,1841,1590,1833,3423
20200301,麻布地区総合支所管内,西麻布四丁目,1842,1554,1818,3372
20200301,麻布地区総合支所管内,六本木一丁目,1284,1146,1317,2463
20200301,麻布地区総合支所管内,六本木二丁目,630,385,360,745
20200301,麻布地区総合支所管内,六本木三丁目,1933,1486,1366,2852
20200301,麻布地区総合支所管内,六本木四丁目,741,707,649,1356
20200301,麻布地区総合支所管内,六本木五丁目,1179,982,1122,2104
20200301,麻布地区総合支所管内,六本木六丁目,902,861,873,1734
20200301,麻布地区総合支所管内,六本木七丁目,1432,1062,1066,2128
20200301,麻布地区総合支所管内,麻布台一丁目,135,113,101,214
20200301,麻布地区総合支所管内,麻布台二丁目,315,267,268,535
20200301,麻布地区総合支所管内,麻布台三丁目,620,477,546,1023
20200301,麻布地区総合支所管内,麻布十番一丁目,728,586,607,1193
20200301,麻布地区総合支所管内,麻布十番二丁目,1987,1374,1534,2908
20200301,麻布地区総合支所管内,麻布十番三丁目,1248,855,925,1780
20200301,麻布地区総合支所管内,麻布十番四丁目,352,191,291,482
20200301,麻布地区総合支所管内,東麻布一丁目,1643,1106,1315,2421
20200301,麻布地区総合支所管内,東麻布二丁目,1484,1093,1191,2284
20200301,麻布地区総合支所管内,東麻布三丁目,595,414,445,859
20200301,赤坂地区総合支所管内,元赤坂一丁目,225,160,172,332
20200301,赤坂地区総合支所管内,元赤坂二丁目,162,173,136,309
20200301,赤坂地区総合支所管内,赤坂一丁目,298,303,352,655
20200301,赤坂地区総合支所管内,赤坂二丁目,2116,1547,1546,3093
20200301,赤坂地区総合支所管内,赤坂三丁目,203,146,128,274
20200301,赤坂地区総合支所管内,赤坂四丁目,1454,1189,1191,2380
20200301,赤坂地区総合支所管内,赤坂五丁目,528,384,509,893
20200301,赤坂地区総合支所管内,赤坂六丁目,2497,1959,2094,4053
20200301,赤坂地区総合支所管内,赤坂七丁目,1569,1233,1333,2566
20200301,赤坂地区総合支所管内,赤坂八丁目,1761,1507,1854,3361
20200301,赤坂地区総合支所管内,赤坂九丁目,1482,1180,1040,2220
20200301,赤坂地区総合支所管内,南青山一丁目,1425,1169,1392,2561
20200301,赤坂地区総合支所管内,南青山二丁目,1256,1076,1189,2265
20200301,赤坂地区総合支所管内,南青山三丁目,657,521,641,1162
20200301,赤坂地区総合支所管内,南青山四丁目,1712,1579,1816,3395
20200301,赤坂地区総合支所管内,南青山五丁目,719,636,765,1401
20200301,赤坂地区総合支所管内,南青山六丁目,1072,870,1026,1896
20200301,赤坂地区総合支所管内,南青山七丁目,1226,1114,1377,2491
20200301,赤坂地区総合支所管内,北青山一丁目,737,571,843,1414
20200301,赤坂地区総合支所管内,北青山二丁目,296,238,287,525
20200301,赤坂地区総合支所管内,北青山三丁目,383,280,381,661
20200301,高輪地区総合支所管内,三田四丁目,2022,1642,1979,3621
20200301,高輪地区総合支所管内,三田五丁目,3356,2661,3370,6031
20200301,高輪地区総合支所管内,高輪一丁目,3900,3078,3964,7042
20200301,高輪地区総合支所管内,高輪二丁目,3673,2928,3605,6533
20200301,高輪地区総合支所管内,高輪三丁目,2531,2183,2533,4716
20200301,高輪地区総合支所管内,高輪四丁目,2290,2027,2243,4270
20200301,高輪地区総合支所管内,白金一丁目,2525,1848,2414,4262
20200301,高輪地区総合支所管内,白金二丁目,1295,1187,1448,2635
20200301,高輪地区総合支所管内,白金三丁目,2373,1798,2204,4002
20200301,高輪地区総合支所管内,白金四丁目,805,713,870,1583
20200301,高輪地区総合支所管内,白金五丁目,1085,777,932,1709
20200301,高輪地区総合支所管内,白金六丁目,2007,1705,2082,3787
20200301,高輪地区総合支所管内,白金台一丁目,489,462,574,1036
20200301,高輪地区総合支所管内,白金台二丁目,1550,1299,1584,2883
20200301,高輪地区総合支所管内,白金台三丁目,1964,1775,2204,3979
20200301,高輪地区総合支所管内,白金台四丁目,1180,926,1165,2091
20200301,高輪地区総合支所管内,白金台五丁目,1056,824,1054,1878
20200301,芝浦港南地区総合支所管内,芝浦一丁目,1836,1675,1623,3298
20200301,芝浦港南地区総合支所管内,芝浦二丁目,2225,1738,1886,3624
20200301,芝浦港南地区総合支所管内,芝浦三丁目,1290,1014,1119,2133
20200301,芝浦港南地区総合支所管内,芝浦四丁目,8267,8333,8677,17010
20200301,芝浦港南地区総合支所管内,海岸二丁目,552,482,479,961
20200301,芝浦港南地区総合支所管内,海岸三丁目,2539,2076,1659,3735
20200301,芝浦港南地区総合支所管内,港南一丁目,213,165,186,351
20200301,芝浦港南地区総合支所管内,港南二丁目,1381,1289,1389,2678
20200301,芝浦港南地区総合支所管内,港南三丁目,3138,3162,3459,6621
20200301,芝浦港南地区総合支所管内,港南四丁目,4994,5171,5609,10780
20200301,芝浦港南地区総合支所管内,港南五丁目,316,305,222,527
20200301,芝浦港南地区総合支所管内,台場一丁目,2075,2257,2440,4697
20200301,芝浦港南地区総合支所管内,台場二丁目,454,478,479,957
20200401,芝地区総合支所管内,芝一丁目,1330,1008,1071,2079
20200401,芝地区総合支所管内,芝二丁目,2319,1710,1922,3632
20200401,芝地区総合支所管内,芝三丁目,2269,1742,1914,3656
20200401,芝地区総合支所管内,芝四丁目,1433,1115,1234,2349
20200401,芝地区総合支所管内,芝五丁目,1973,1154,1648,2802
20200401,芝地区総合支所管内,海岸一丁目,1146,974,934,1908
20200401,芝地区総合支所管内,東新橋一丁目,775,660,781,1441
20200401,芝地区総合支所管内,東新橋二丁目,400,334,231,565
20200401,芝地区総合支所管内,新橋一丁目,9,5,7,12
20200401,芝地区総合支所管内,新橋二丁目,78,56,52,108
20200401,芝地区総合支所管内,新橋三丁目,125,117,98,215
20200401,芝地区総合支所管内,新橋四丁目,370,254,223,477
20200401,芝地区総合支所管内,新橋五丁目,706,473,420,893
20200401,芝地区総合支所管内,新橋六丁目,786,552,427,979
20200401,芝地区総合支所管内,西新橋一丁目,182,155,113,268
20200401,芝地区総合支所管内,西新橋二丁目,268,192,181,373
20200401,芝地区総合支所管内,西新橋三丁目,656,419,445,864
20200401,芝地区総合支所管内,三田一丁目,2406,1954,2289,4243
20200401,芝地区総合支所管内,三田二丁目,2371,1991,2434,4425
20200401,芝地区総合支所管内,三田三丁目,1050,801,856,1657
20200401,芝地区総合支所管内,浜松町一丁目,1333,1132,1069,2201
20200401,芝地区総合支所管内,浜松町二丁目,216,166,127,293
20200401,芝地区総合支所管内,芝大門一丁目,424,315,335,650
20200401,芝地区総合支所管内,芝大門二丁目,592,408,415,823
20200401,芝地区総合支所管内,芝公園一丁目,168,117,124,241
20200401,芝地区総合支所管内,芝公園二丁目,453,324,334,658
20200401,芝地区総合支所管内,芝公園三丁目,166,150,162,312
20200401,芝地区総合支所管内,芝公園四丁目,51,33,30,63
20200401,芝地区総合支所管内,虎ノ門一丁目,277,216,225,441
20200401,芝地区総合支所管内,虎ノ門二丁目,10,8,6,14
20200401,芝地区総合支所管内,虎ノ門三丁目,1136,887,910,1797
20200401,芝地区総合支所管内,虎ノ門四丁目,437,224,425,649
20200401,芝地区総合支所管内,虎ノ門五丁目,178,158,168,326
20200401,芝地区総合支所管内,愛宕一丁目,17,19,20,39
20200401,芝地区総合支所管内,愛宕二丁目,268,250,248,498
20200401,麻布地区総合支所管内,麻布狸穴町,351,340,360,700
20200401,麻布地区総合支所管内,麻布永坂町,112,112,132,244
20200401,麻布地区総合支所管内,南麻布一丁目,2617,1987,2349,4336
20200401,麻布地区総合支所管内,南麻布二丁目,2577,1919,2213,4132
20200401,麻布地区総合支所管内,南麻布三丁目,1783,1472,1759,3231
20200401,麻布地区総合支所管内,南麻布四丁目,1927,1654,1928,3582
20200401,麻布地区総合支所管内,南麻布五丁目,1073,968,1189,2157
20200401,麻布地区総合支所管内,元麻布一丁目,582,549,668,1217
20200401,麻布地区総合支所管内,元麻布二丁目,1004,1042,1189,2231
20200401,麻布地区総合支所管内,元麻布三丁目,994,944,923,1867
20200401,麻布地区総合支所管内,西麻布一丁目,1206,892,861,1753
20200401,麻布地区総合支所管内,西麻布二丁目,1671,1340,1428,2768
20200401,麻布地区総合支所管内,西麻布三丁目,1854,1606,1841,3447
20200401,麻布地区総合支所管内,西麻布四丁目,1850,1564,1830,3394
20200401,麻布地区総合支所管内,六本木一丁目,1298,1178,1328,2506
