７　外貿コンテナ貨物　‐取扱動向‐,,,
,,,
,外貿コンテナ貨物量,,
,,貨物量,前年比
,合計,"47,982千トン",99.60%
,輸出,"12,770千トン",98.60%
,輸入,"35,212千トン",100.00%
