７　外貿コンテナ貨物　‐取扱動向‐,,,
,,,
,外貿コンテナ個数（実入・空計）,,
,,個数,前年比
,合計,457万TEU,101.60%
,輸出,212万TEU,102.10%
,輸入,245万TEU,101.10%
