都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,イベント名,イベント名_カナ,イベント名_英語,開始日,終了日,開始時間,終了時間,開始日時特記事項,説明,料金(基本),料金(詳細),連絡先名称,連絡先電話番号,連絡先内線番号,主催者,場所名称,住所,方書,緯度,経度,アクセス方法,駐車場情報,定員,参加申込終了日,参加申込終了時間,参加申込方法,URL,備考,郵便番号,共催・協力,料金_要否,定員_有無,乳児（0～2歳）,幼児（3～6歳）,小学生（低学年）,小学生（中学年）,小学生（高学年）,中学生,高校生,その他住民等,予約申込_要否,参加条件_有無,参加条件_詳細,駐車場_有無,託児所_有無,託児所_詳細,画像,画像_ライセンス,画像_詳細
132276,102180001,東京都,羽村市,東児童館　クリスマス会,ヒガシジドウカン　クリスマスカイ,,2018/12/15,2018/12/15,14:00,15:30,受付開始13：45,ビンゴ大会、職員出し物、これは何の音？クイズほか,,,羽村市東児童館,042-570-7751,,羽村市,羽村市東児童館,東京都羽村市神明台3-30-2,,35.760294,139.32841,JR青梅線羽村駅東口下車：徒歩20分,,,,,,,,205-0023,,0,0,0,1,1,1,1,1,1,0,0,1,幼児は保護者同伴で参加できます。,1,0,,,,
132276,102180003,東京都,羽村市,中央児童館　ウィンターフェスティバル,チュウオウジドウカン　ウィンターフェスティバル,,2018/12/16,2018/12/16,10:00,14:00,,フードコーナー、ゲーム、工作、実験ショー、プラネタリウム上映など,,,羽村市中央児童館,042-554-4552,,羽村市,羽村市中央児童館,東京都羽中3-6-19,,35.761366,139.309216,JR青梅線羽村駅東口下車：徒歩10分,,,,,,,,205-0015,,0,0,1,1,1,1,1,1,1,0,0,0,,1,0,,,,
132276,102180002,東京都,羽村市,西児童館　クリスマス会,ニシジドウカン　クリスマスカイ,,2018/12/22,2018/12/22,10:00,12:00,,ゲーム、工作、ビンゴなど,,,羽村市西児童館,042-554-7578,,羽村市,羽村市西児童館,東京都羽村市小作台5-28-3,,35.772863,139.303089,JR青梅線小作駅西口下車：徒歩6分,,20,2018/12/19,16:30,12月5日から19日9:00から16:30までに本人が電話または直接西児童館へ,,,205-0001,,0,1,0,0,1,1,1,1,1,0,1,1,羽村市在住の方,1,0,,,,
