年月日［西暦］,地区,町丁目,世帯数,人口男［人］,人口女［人］,人口合計［人］
20220101,芝地区総合支所管内,愛宕一丁目,14,15,14,29
20220101,芝地区総合支所管内,愛宕二丁目,231,244,232,476
20220101,麻布地区総合支所管内,麻布狸穴町,320,312,346,658
20220101,麻布地区総合支所管内,麻布永坂町,111,119,134,253
20220101,麻布地区総合支所管内,南麻布一丁目,2849,2066,2514,4580
20220101,麻布地区総合支所管内,南麻布二丁目,2556,1844,2174,4018
20220101,麻布地区総合支所管内,南麻布三丁目,1719,1415,1706,3121
20220101,麻布地区総合支所管内,南麻布四丁目,1937,1645,1948,3593
20220101,麻布地区総合支所管内,南麻布五丁目,994,905,1117,2022
20220101,麻布地区総合支所管内,元麻布一丁目,581,546,672,1218
20220101,麻布地区総合支所管内,元麻布二丁目,971,986,1131,2117
20220101,麻布地区総合支所管内,元麻布三丁目,873,809,876,1685
20220101,麻布地区総合支所管内,西麻布一丁目,1129,836,808,1644
20220101,麻布地区総合支所管内,西麻布二丁目,1576,1266,1368,2634
20220101,麻布地区総合支所管内,西麻布三丁目,1807,1552,1794,3346
20220101,麻布地区総合支所管内,西麻布四丁目,1868,1586,1831,3417
20220101,麻布地区総合支所管内,六本木一丁目,1227,1154,1334,2488
20220101,麻布地区総合支所管内,六本木二丁目,634,387,341,728
20220101,麻布地区総合支所管内,六本木三丁目,1778,1365,1278,2643
20220101,麻布地区総合支所管内,六本木四丁目,681,656,592,1248
20220101,麻布地区総合支所管内,六本木五丁目,1088,926,1044,1970
20220101,麻布地区総合支所管内,六本木六丁目,835,770,835,1605
20220101,麻布地区総合支所管内,六本木七丁目,1392,1008,1095,2103
20220101,麻布地区総合支所管内,麻布台一丁目,121,100,93,193
20220101,麻布地区総合支所管内,麻布台二丁目,266,242,258,500
20220101,麻布地区総合支所管内,麻布台三丁目,614,486,532,1018
20220101,麻布地区総合支所管内,麻布十番一丁目,720,539,574,1113
20220101,麻布地区総合支所管内,麻布十番二丁目,1860,1278,1480,2758
20220101,麻布地区総合支所管内,麻布十番三丁目,1161,795,844,1639
20220101,麻布地区総合支所管内,麻布十番四丁目,320,178,261,439
20220101,麻布地区総合支所管内,東麻布一丁目,1576,1051,1259,2310
20220101,麻布地区総合支所管内,東麻布二丁目,1396,1037,1115,2152
20220101,麻布地区総合支所管内,東麻布三丁目,573,380,412,792
20220101,赤坂地区総合支所管内,元赤坂一丁目,233,164,175,339
20220101,赤坂地区総合支所管内,元赤坂二丁目,151,156,135,291
20220101,赤坂地区総合支所管内,赤坂一丁目,282,293,320,613
20220101,赤坂地区総合支所管内,赤坂二丁目,2045,1457,1498,2955
20220101,赤坂地区総合支所管内,赤坂三丁目,187,133,119,252
20220101,赤坂地区総合支所管内,赤坂四丁目,1431,1174,1188,2362
20220101,赤坂地区総合支所管内,赤坂五丁目,494,357,483,840
20220101,赤坂地区総合支所管内,赤坂六丁目,2424,1866,2074,3940
20220101,赤坂地区総合支所管内,赤坂七丁目,1553,1197,1339,2536
20220101,赤坂地区総合支所管内,赤坂八丁目,1739,1469,1832,3301
20220101,赤坂地区総合支所管内,赤坂九丁目,1434,1119,1017,2136
20220101,赤坂地区総合支所管内,南青山一丁目,1428,1154,1412,2566
20220101,赤坂地区総合支所管内,南青山二丁目,1247,1057,1166,2223
20220101,赤坂地区総合支所管内,南青山三丁目,653,519,626,1145
20220101,赤坂地区総合支所管内,南青山四丁目,1676,1570,1792,3362
20220101,赤坂地区総合支所管内,南青山五丁目,719,615,724,1339
20220101,赤坂地区総合支所管内,南青山六丁目,1048,845,1014,1859
20220101,赤坂地区総合支所管内,南青山七丁目,1413,1244,1521,2765
20220101,赤坂地区総合支所管内,北青山一丁目,684,519,751,1270
20220101,赤坂地区総合支所管内,北青山二丁目,295,231,286,517
20220101,赤坂地区総合支所管内,北青山三丁目,517,410,465,875
20220101,高輪地区総合支所管内,三田四丁目,1987,1602,1970,3572
20220101,高輪地区総合支所管内,三田五丁目,3460,2782,3506,6288
20220101,高輪地区総合支所管内,高輪一丁目,3801,2957,3864,6821
20220101,高輪地区総合支所管内,高輪二丁目,3550,2850,3505,6355
20220101,高輪地区総合支所管内,高輪三丁目,2522,2192,2517,4709
20220101,高輪地区総合支所管内,高輪四丁目,2234,2008,2227,4235
20220101,高輪地区総合支所管内,白金一丁目,2510,1807,2394,4201
20220101,高輪地区総合支所管内,白金二丁目,1277,1151,1434,2585
20220101,高輪地区総合支所管内,白金三丁目,2291,1718,2080,3798
20220101,高輪地区総合支所管内,白金四丁目,777,653,837,1490
20220101,高輪地区総合支所管内,白金五丁目,1047,742,900,1642
20220101,高輪地区総合支所管内,白金六丁目,2039,1756,2100,3856
20220101,高輪地区総合支所管内,白金台一丁目,472,458,548,1006
20220101,高輪地区総合支所管内,白金台二丁目,1538,1307,1555,2862
20220101,高輪地区総合支所管内,白金台三丁目,1862,1666,2133,3799
20220101,高輪地区総合支所管内,白金台四丁目,1065,848,1092,1940
20220101,高輪地区総合支所管内,白金台五丁目,1100,878,1080,1958
20220101,芝浦港南地区総合支所管内,芝浦一丁目,1829,1712,1621,3333
20220101,芝浦港南地区総合支所管内,芝浦二丁目,2234,1734,1872,3606
20220101,芝浦港南地区総合支所管内,芝浦三丁目,1269,999,1103,2102
20220101,芝浦港南地区総合支所管内,芝浦四丁目,8243,8233,8724,16957
20220101,芝浦港南地区総合支所管内,海岸二丁目,727,630,656,1286
20220101,芝浦港南地区総合支所管内,海岸三丁目,2619,2067,1713,3780
20220101,芝浦港南地区総合支所管内,港南一丁目,221,178,192,370
20220101,芝浦港南地区総合支所管内,港南二丁目,1328,1263,1322,2585
20220101,芝浦港南地区総合支所管内,港南三丁目,2981,3044,3344,6388
20220101,芝浦港南地区総合支所管内,港南四丁目,4932,5117,5623,10740
20220101,芝浦港南地区総合支所管内,港南五丁目,341,317,246,563
20220101,芝浦港南地区総合支所管内,台場一丁目,2047,2181,2375,4556
20220101,芝浦港南地区総合支所管内,台場二丁目,452,472,480,952
20220201,芝地区総合支所管内,芝一丁目,1290,975,1032,2007
20220201,芝地区総合支所管内,芝二丁目,2167,1614,1795,3409
20220201,芝地区総合支所管内,芝三丁目,2172,1670,1840,3510
20220201,芝地区総合支所管内,芝四丁目,1385,1077,1206,2283
20220201,芝地区総合支所管内,芝五丁目,1939,1147,1577,2724
20220201,芝地区総合支所管内,海岸一丁目,1231,1036,1002,2038
20220201,芝地区総合支所管内,東新橋一丁目,797,697,760,1457
20220201,芝地区総合支所管内,東新橋二丁目,416,331,234,565
20220201,芝地区総合支所管内,新橋一丁目,7,5,5,10
20220201,芝地区総合支所管内,新橋二丁目,75,52,50,102
20220201,芝地区総合支所管内,新橋三丁目,101,89,81,170
20220201,芝地区総合支所管内,新橋四丁目,379,258,233,491
20220201,芝地区総合支所管内,新橋五丁目,745,496,440,936
20220201,芝地区総合支所管内,新橋六丁目,809,543,445,988
20220201,芝地区総合支所管内,西新橋一丁目,173,148,105,253
20220201,芝地区総合支所管内,西新橋二丁目,250,177,164,341
20220201,芝地区総合支所管内,西新橋三丁目,607,384,400,784
20220201,芝地区総合支所管内,三田一丁目,2329,1896,2234,4130
20220201,芝地区総合支所管内,三田二丁目,2388,2040,2461,4501
20220201,芝地区総合支所管内,三田三丁目,1047,793,845,1638
20220201,芝地区総合支所管内,浜松町一丁目,1338,1117,1088,2205
20220201,芝地区総合支所管内,浜松町二丁目,201,145,124,269
20220201,芝地区総合支所管内,芝大門一丁目,484,370,378,748
20220201,芝地区総合支所管内,芝大門二丁目,536,376,379,755
20220201,芝地区総合支所管内,芝公園一丁目,172,116,130,246
20220201,芝地区総合支所管内,芝公園二丁目,484,356,335,691
20220201,芝地区総合支所管内,芝公園三丁目,167,152,162,314
20220201,芝地区総合支所管内,芝公園四丁目,50,36,32,68
20220201,芝地区総合支所管内,虎ノ門一丁目,277,212,214,426
20220201,芝地区総合支所管内,虎ノ門二丁目,10,7,6,13
20220201,芝地区総合支所管内,虎ノ門三丁目,1176,895,967,1862
20220201,芝地区総合支所管内,虎ノ門四丁目,383,218,363,581
20220201,芝地区総合支所管内,虎ノ門五丁目,163,155,149,304
20220201,芝地区総合支所管内,愛宕一丁目,15,17,16,33
20220201,芝地区総合支所管内,愛宕二丁目,226,233,227,460
20220201,麻布地区総合支所管内,麻布狸穴町,322,313,349,662
20220201,麻布地区総合支所管内,麻布永坂町,112,120,135,255
20220201,麻布地区総合支所管内,南麻布一丁目,2841,2072,2512,4584
20220201,麻布地区総合支所管内,南麻布二丁目,2564,1847,2189,4036
20220201,麻布地区総合支所管内,南麻布三丁目,1704,1396,1700,3096
20220201,麻布地区総合支所管内,南麻布四丁目,1952,1663,1963,3626
20220201,麻布地区総合支所管内,南麻布五丁目,997,906,1117,2023
20220201,麻布地区総合支所管内,元麻布一丁目,585,546,676,1222
20220201,麻布地区総合支所管内,元麻布二丁目,965,987,1127,2114
20220201,麻布地区総合支所管内,元麻布三丁目,871,810,876,1686
20220201,麻布地区総合支所管内,西麻布一丁目,1116,831,803,1634
20220201,麻布地区総合支所管内,西麻布二丁目,1576,1265,1365,2630
20220201,麻布地区総合支所管内,西麻布三丁目,1797,1547,1793,3340
20220201,麻布地区総合支所管内,西麻布四丁目,1884,1599,1845,3444
20220201,麻布地区総合支所管内,六本木一丁目,1235,1163,1336,2499
20220201,麻布地区総合支所管内,六本木二丁目,634,389,340,729
20220201,麻布地区総合支所管内,六本木三丁目,1795,1377,1282,2659
20220201,麻布地区総合支所管内,六本木四丁目,686,654,597,1251
20220201,麻布地区総合支所管内,六本木五丁目,1086,929,1045,1974
20220201,麻布地区総合支所管内,六本木六丁目,833,769,838,1607
20220201,麻布地区総合支所管内,六本木七丁目,1401,1017,1100,2117
20220201,麻布地区総合支所管内,麻布台一丁目,121,100,93,193
20220201,麻布地区総合支所管内,麻布台二丁目,265,243,256,499
20220201,麻布地区総合支所管内,麻布台三丁目,610,489,529,1018
20220201,麻布地区総合支所管内,麻布十番一丁目,718,539,573,1112
20220201,麻布地区総合支所管内,麻布十番二丁目,1861,1266,1480,2746
20220201,麻布地区総合支所管内,麻布十番三丁目,1158,794,839,1633
20220201,麻布地区総合支所管内,麻布十番四丁目,321,178,259,437
20220201,麻布地区総合支所管内,東麻布一丁目,1575,1049,1257,2306
20220201,麻布地区総合支所管内,東麻布二丁目,1393,1032,1116,2148
20220201,麻布地区総合支所管内,東麻布三丁目,570,376,413,789
20220201,赤坂地区総合支所管内,元赤坂一丁目,232,163,175,338
20220201,赤坂地区総合支所管内,元赤坂二丁目,151,156,137,293
20220201,赤坂地区総合支所管内,赤坂一丁目,286,296,322,618
20220201,赤坂地区総合支所管内,赤坂二丁目,2066,1465,1522,2987
20220201,赤坂地区総合支所管内,赤坂三丁目,191,134,123,257
20220201,赤坂地区総合支所管内,赤坂四丁目,1429,1173,1185,2358
20220201,赤坂地区総合支所管内,赤坂五丁目,488,350,471,821
20220201,赤坂地区総合支所管内,赤坂六丁目,2444,1885,2092,3977
20220201,赤坂地区総合支所管内,赤坂七丁目,1550,1192,1340,2532
20220201,赤坂地区総合支所管内,赤坂八丁目,1740,1465,1830,3295
20220201,赤坂地区総合支所管内,赤坂九丁目,1423,1110,1023,2133
20220201,赤坂地区総合支所管内,南青山一丁目,1424,1152,1410,2562
20220201,赤坂地区総合支所管内,南青山二丁目,1249,1062,1173,2235
20220201,赤坂地区総合支所管内,南青山三丁目,648,514,624,1138
20220201,赤坂地区総合支所管内,南青山四丁目,1683,1578,1800,3378
20220201,赤坂地区総合支所管内,南青山五丁目,717,613,718,1331
20220201,赤坂地区総合支所管内,南青山六丁目,1047,847,1010,1857
20220201,赤坂地区総合支所管内,南青山七丁目,1409,1239,1522,2761
20220201,赤坂地区総合支所管内,北青山一丁目,682,518,749,1267
20220201,赤坂地区総合支所管内,北青山二丁目,295,231,284,515
20220201,赤坂地区総合支所管内,北青山三丁目,526,418,472,890
20220201,高輪地区総合支所管内,三田四丁目,1994,1605,1974,3579
20220201,高輪地区総合支所管内,三田五丁目,3485,2795,3539,6334
20220201,高輪地区総合支所管内,高輪一丁目,3825,2987,3892,6879
20220201,高輪地区総合支所管内,高輪二丁目,3550,2858,3508,6366
20220201,高輪地区総合支所管内,高輪三丁目,2530,2197,2519,4716
20220201,高輪地区総合支所管内,高輪四丁目,2216,1989,2219,4208
20220201,高輪地区総合支所管内,白金一丁目,2512,1811,2395,4206
20220201,高輪地区総合支所管内,白金二丁目,1267,1148,1419,2567
20220201,高輪地区総合支所管内,白金三丁目,2293,1719,2087,3806
20220201,高輪地区総合支所管内,白金四丁目,776,652,834,1486
20220201,高輪地区総合支所管内,白金五丁目,1038,741,896,1637
20220201,高輪地区総合支所管内,白金六丁目,2042,1755,2104,3859
20220201,高輪地区総合支所管内,白金台一丁目,470,455,546,1001
20220201,高輪地区総合支所管内,白金台二丁目,1549,1309,1567,2876
20220201,高輪地区総合支所管内,白金台三丁目,1859,1669,2124,3793
20220201,高輪地区総合支所管内,白金台四丁目,1059,846,1091,1937
20220201,高輪地区総合支所管内,白金台五丁目,1100,874,1077,1951
20220201,芝浦港南地区総合支所管内,芝浦一丁目,1812,1702,1613,3315
20220201,芝浦港南地区総合支所管内,芝浦二丁目,2432,1926,2095,4021
20220201,芝浦港南地区総合支所管内,芝浦三丁目,1271,1000,1100,2100
20220201,芝浦港南地区総合支所管内,芝浦四丁目,8213,8203,8692,16895
20220201,芝浦港南地区総合支所管内,海岸二丁目,735,634,661,1295
20220201,芝浦港南地区総合支所管内,海岸三丁目,2625,2055,1723,3778
20220201,芝浦港南地区総合支所管内,港南一丁目,219,179,188,367
20220201,芝浦港南地区総合支所管内,港南二丁目,1322,1254,1308,2562
20220201,芝浦港南地区総合支所管内,港南三丁目,2973,3028,3331,6359
20220201,芝浦港南地区総合支所管内,港南四丁目,4923,5109,5614,10723
20220201,芝浦港南地区総合支所管内,港南五丁目,338,316,246,562
20220201,芝浦港南地区総合支所管内,台場一丁目,2042,2186,2374,4560
20220201,芝浦港南地区総合支所管内,台場二丁目,450,470,478,948
20220301,芝地区総合支所管内,芝一丁目,1305,981,1041,2022
20220301,芝地区総合支所管内,芝二丁目,2189,1633,1798,3431
20220301,芝地区総合支所管内,芝三丁目,2177,1675,1841,3516
20220301,芝地区総合支所管内,芝四丁目,1379,1075,1201,2276
20220301,芝地区総合支所管内,芝五丁目,1936,1145,1571,2716
20220301,芝地区総合支所管内,海岸一丁目,1228,1025,995,2020
20220301,芝地区総合支所管内,東新橋一丁目,798,700,756,1456
20220301,芝地区総合支所管内,東新橋二丁目,419,332,236,568
20220301,芝地区総合支所管内,新橋一丁目,7,5,5,10
20220301,芝地区総合支所管内,新橋二丁目,75,52,50,102
20220301,芝地区総合支所管内,新橋三丁目,101,89,82,171
20220301,芝地区総合支所管内,新橋四丁目,380,259,234,493
20220301,芝地区総合支所管内,新橋五丁目,745,497,440,937
20220301,芝地区総合支所管内,新橋六丁目,815,543,454,997
20220301,芝地区総合支所管内,西新橋一丁目,173,148,104,252
20220301,芝地区総合支所管内,西新橋二丁目,247,175,164,339
20220301,芝地区総合支所管内,西新橋三丁目,601,391,393,784
20220301,芝地区総合支所管内,三田一丁目,2321,1884,2220,4104
20220301,芝地区総合支所管内,三田二丁目,2395,2049,2473,4522
20220301,芝地区総合支所管内,三田三丁目,1046,790,843,1633
20220301,芝地区総合支所管内,浜松町一丁目,1329,1110,1087,2197
20220301,芝地区総合支所管内,浜松町二丁目,199,142,123,265
20220301,芝地区総合支所管内,芝大門一丁目,490,373,380,753
20220301,芝地区総合支所管内,芝大門二丁目,533,374,378,752
20220301,芝地区総合支所管内,芝公園一丁目,172,117,129,246
20220301,芝地区総合支所管内,芝公園二丁目,475,351,327,678
20220301,芝地区総合支所管内,芝公園三丁目,166,150,163,313
20220301,芝地区総合支所管内,芝公園四丁目,52,38,32,70
20220301,芝地区総合支所管内,虎ノ門一丁目,276,211,212,423
20220301,芝地区総合支所管内,虎ノ門二丁目,10,7,6,13
20220301,芝地区総合支所管内,虎ノ門三丁目,1176,899,967,1866
20220301,芝地区総合支所管内,虎ノ門四丁目,380,225,361,586
20220301,芝地区総合支所管内,虎ノ門五丁目,163,154,149,303
20220301,芝地区総合支所管内,愛宕一丁目,16,18,16,34
20220301,芝地区総合支所管内,愛宕二丁目,223,230,229,459
20220301,麻布地区総合支所管内,麻布狸穴町,322,310,349,659
20220301,麻布地区総合支所管内,麻布永坂町,112,120,138,258
20220301,麻布地区総合支所管内,南麻布一丁目,2848,2069,2525,4594
20220301,麻布地区総合支所管内,南麻布二丁目,2555,1842,2171,4013
20220301,麻布地区総合支所管内,南麻布三丁目,1695,1396,1692,3088
20220301,麻布地区総合支所管内,南麻布四丁目,1945,1657,1954,3611
20220301,麻布地区総合支所管内,南麻布五丁目,996,907,1121,2028
20220301,麻布地区総合支所管内,元麻布一丁目,582,541,669,1210
20220301,麻布地区総合支所管内,元麻布二丁目,959,990,1123,2113
20220301,麻布地区総合支所管内,元麻布三丁目,872,817,875,1692
20220301,麻布地区総合支所管内,西麻布一丁目,1108,834,797,1631
20220301,麻布地区総合支所管内,西麻布二丁目,1589,1270,1370,2640
20220301,麻布地区総合支所管内,西麻布三丁目,1796,1550,1788,3338
20220301,麻布地区総合支所管内,西麻布四丁目,1871,1589,1832,3421
20220301,麻布地区総合支所管内,六本木一丁目,1227,1152,1327,2479
20220301,麻布地区総合支所管内,六本木二丁目,624,384,328,712
20220301,麻布地区総合支所管内,六本木三丁目,1798,1381,1289,2670
20220301,麻布地区総合支所管内,六本木四丁目,689,652,597,1249
20220301,麻布地区総合支所管内,六本木五丁目,1091,930,1048,1978
20220301,麻布地区総合支所管内,六本木六丁目,831,766,835,1601
20220301,麻布地区総合支所管内,六本木七丁目,1404,1020,1099,2119
20220301,麻布地区総合支所管内,麻布台一丁目,122,100,94,194
20220301,麻布地区総合支所管内,麻布台二丁目,265,244,257,501
20220301,麻布地区総合支所管内,麻布台三丁目,603,486,520,1006
20220301,麻布地区総合支所管内,麻布十番一丁目,709,536,567,1103
20220301,麻布地区総合支所管内,麻布十番二丁目,1863,1253,1484,2737
20220301,麻布地区総合支所管内,麻布十番三丁目,1150,789,834,1623
20220301,麻布地区総合支所管内,麻布十番四丁目,313,174,255,429
20220301,麻布地区総合支所管内,東麻布一丁目,1571,1043,1259,2302
20220301,麻布地区総合支所管内,東麻布二丁目,1380,1026,1110,2136
20220301,麻布地区総合支所管内,東麻布三丁目,575,382,419,801
20220301,赤坂地区総合支所管内,元赤坂一丁目,234,165,175,340
20220301,赤坂地区総合支所管内,元赤坂二丁目,166,170,137,307
20220301,赤坂地区総合支所管内,赤坂一丁目,284,293,322,615
20220301,赤坂地区総合支所管内,赤坂二丁目,2075,1470,1526,2996
20220301,赤坂地区総合支所管内,赤坂三丁目,191,135,122,257
20220301,赤坂地区総合支所管内,赤坂四丁目,1427,1172,1186,2358
20220301,赤坂地区総合支所管内,赤坂五丁目,483,346,465,811
20220301,赤坂地区総合支所管内,赤坂六丁目,2436,1879,2088,3967
20220301,赤坂地区総合支所管内,赤坂七丁目,1547,1184,1340,2524
20220301,赤坂地区総合支所管内,赤坂八丁目,1732,1451,1824,3275
20220301,赤坂地区総合支所管内,赤坂九丁目,1423,1109,1014,2123
20220301,赤坂地区総合支所管内,南青山一丁目,1424,1155,1406,2561
20220301,赤坂地区総合支所管内,南青山二丁目,1248,1061,1173,2234
20220301,赤坂地区総合支所管内,南青山三丁目,643,510,622,1132
20220301,赤坂地区総合支所管内,南青山四丁目,1678,1572,1798,3370
20220301,赤坂地区総合支所管内,南青山五丁目,716,613,720,1333
20220301,赤坂地区総合支所管内,南青山六丁目,1053,855,1014,1869
20220301,赤坂地区総合支所管内,南青山七丁目,1422,1250,1537,2787
20220301,赤坂地区総合支所管内,北青山一丁目,678,514,745,1259
20220301,赤坂地区総合支所管内,北青山二丁目,294,229,283,512
20220301,赤坂地区総合支所管内,北青山三丁目,524,417,473,890
20220301,高輪地区総合支所管内,三田四丁目,2010,1614,1991,3605
20220301,高輪地区総合支所管内,三田五丁目,3495,2810,3551,6361
20220301,高輪地区総合支所管内,高輪一丁目,3876,3032,3952,6984
20220301,高輪地区総合支所管内,高輪二丁目,3548,2853,3514,6367
20220301,高輪地区総合支所管内,高輪三丁目,2533,2203,2516,4719
20220301,高輪地区総合支所管内,高輪四丁目,2213,1988,2218,4206
20220301,高輪地区総合支所管内,白金一丁目,2514,1820,2398,4218
20220301,高輪地区総合支所管内,白金二丁目,1266,1145,1422,2567
20220301,高輪地区総合支所管内,白金三丁目,2287,1701,2088,3789
20220301,高輪地区総合支所管内,白金四丁目,774,652,828,1480
20220301,高輪地区総合支所管内,白金五丁目,1029,739,886,1625
20220301,高輪地区総合支所管内,白金六丁目,2038,1758,2104,3862
20220301,高輪地区総合支所管内,白金台一丁目,470,454,547,1001
20220301,高輪地区総合支所管内,白金台二丁目,1560,1313,1570,2883
20220301,高輪地区総合支所管内,白金台三丁目,1862,1680,2128,3808
20220301,高輪地区総合支所管内,白金台四丁目,1058,852,1094,1946
20220301,高輪地区総合支所管内,白金台五丁目,1100,879,1074,1953
20220301,芝浦港南地区総合支所管内,芝浦一丁目,1808,1699,1608,3307
20220301,芝浦港南地区総合支所管内,芝浦二丁目,2462,1958,2117,4075
20220301,芝浦港南地区総合支所管内,芝浦三丁目,1262,999,1089,2088
20220301,芝浦港南地区総合支所管内,芝浦四丁目,8235,8211,8698,16909
20220301,芝浦港南地区総合支所管内,海岸二丁目,729,627,658,1285
20220301,芝浦港南地区総合支所管内,海岸三丁目,2632,2062,1720,3782
20220301,芝浦港南地区総合支所管内,港南一丁目,216,173,186,359
20220301,芝浦港南地区総合支所管内,港南二丁目,1327,1255,1312,2567
20220301,芝浦港南地区総合支所管内,港南三丁目,2976,3026,3338,6364
20220301,芝浦港南地区総合支所管内,港南四丁目,4919,5111,5605,10716
20220301,芝浦港南地区総合支所管内,港南五丁目,335,311,246,557
20220301,芝浦港南地区総合支所管内,台場一丁目,2048,2197,2381,4578
20220301,芝浦港南地区総合支所管内,台場二丁目,454,471,485,956
20220401,芝地区総合支所管内,芝一丁目,1329,997,1049,2046
20220401,芝地区総合支所管内,芝二丁目,2240,1651,1817,3468
20220401,芝地区総合支所管内,芝三丁目,2214,1704,1867,3571
20220401,芝地区総合支所管内,芝四丁目,1383,1080,1197,2277
20220401,芝地区総合支所管内,芝五丁目,1949,1145,1581,2726
20220401,芝地区総合支所管内,海岸一丁目,1237,1019,1000,2019
20220401,芝地区総合支所管内,東新橋一丁目,804,708,762,1470
20220401,芝地区総合支所管内,東新橋二丁目,414,329,227,556
20220401,芝地区総合支所管内,新橋一丁目,7,5,5,10
20220401,芝地区総合支所管内,新橋二丁目,76,52,50,102
20220401,芝地区総合支所管内,新橋三丁目,101,89,82,171
20220401,芝地区総合支所管内,新橋四丁目,385,264,235,499
20220401,芝地区総合支所管内,新橋五丁目,765,510,448,958
20220401,芝地区総合支所管内,新橋六丁目,832,553,459,1012
20220401,芝地区総合支所管内,西新橋一丁目,174,149,104,253
20220401,芝地区総合支所管内,西新橋二丁目,252,177,166,343
20220401,芝地区総合支所管内,西新橋三丁目,630,404,413,817
20220401,芝地区総合支所管内,三田一丁目,2322,1857,2213,4070
20220401,芝地区総合支所管内,三田二丁目,2402,2048,2478,4526
20220401,芝地区総合支所管内,三田三丁目,1049,785,846,1631
20220401,芝地区総合支所管内,浜松町一丁目,1349,1130,1098,2228
20220401,芝地区総合支所管内,浜松町二丁目,194,141,119,260
20220401,芝地区総合支所管内,芝大門一丁目,495,373,382,755
20220401,芝地区総合支所管内,芝大門二丁目,534,372,379,751
20220401,芝地区総合支所管内,芝公園一丁目,171,117,125,242
20220401,芝地区総合支所管内,芝公園二丁目,476,349,334,683
20220401,芝地区総合支所管内,芝公園三丁目,167,150,164,314
20220401,芝地区総合支所管内,芝公園四丁目,56,42,32,74
20220401,芝地区総合支所管内,虎ノ門一丁目,279,215,214,429
20220401,芝地区総合支所管内,虎ノ門二丁目,10,8,5,13
20220401,芝地区総合支所管内,虎ノ門三丁目,1191,914,979,1893
20220401,芝地区総合支所管内,虎ノ門四丁目,451,256,430,686
20220401,芝地区総合支所管内,虎ノ門五丁目,165,156,147,303
20220401,芝地区総合支所管内,愛宕一丁目,25,26,25,51
20220401,芝地区総合支所管内,愛宕二丁目,227,233,232,465
20220401,麻布地区総合支所管内,麻布狸穴町,324,311,353,664
20220401,麻布地区総合支所管内,麻布永坂町,111,119,137,256
20220401,麻布地区総合支所管内,南麻布一丁目,2855,2067,2544,4611
20220401,麻布地区総合支所管内,南麻布二丁目,2578,1859,2176,4035
20220401,麻布地区総合支所管内,南麻布三丁目,1718,1419,1722,3141
20220401,麻布地区総合支所管内,南麻布四丁目,1945,1660,1946,3606
20220401,麻布地区総合支所管内,南麻布五丁目,996,911,1118,2029
20220401,麻布地区総合支所管内,元麻布一丁目,580,538,670,1208
20220401,麻布地区総合支所管内,元麻布二丁目,970,1000,1141,2141
20220401,麻布地区総合支所管内,元麻布三丁目,876,819,876,1695
20220401,麻布地区総合支所管内,西麻布一丁目,1117,842,798,1640
20220401,麻布地区総合支所管内,西麻布二丁目,1599,1273,1379,2652
20220401,麻布地区総合支所管内,西麻布三丁目,1795,1551,1786,3337
20220401,麻布地区総合支所管内,西麻布四丁目,1891,1594,1835,3429
20220401,麻布地区総合支所管内,六本木一丁目,1256,1179,1334,2513
