学校防災井戸所在地一覧,
学校名,所在地
旭丘小学校,練馬区旭丘2-21-1
小竹小学校,練馬区小竹町2-6-7
豊玉小学校,練馬区豊玉中4-2-20
豊玉第二小学校,練馬区豊玉上2-16-1
豊玉東小学校,練馬区豊玉北1-16-1
豊玉南小学校,練馬区豊玉南2-14-1
中村小学校,練馬区中村2-8-1
中村西小学校,練馬区中村北4-17-1
練馬第三小学校,練馬区貫井1-36-15
早宮小学校,練馬区早宮4-10-17
開進第一小学校,練馬区早宮2-1-31
開進第二小学校,練馬区桜台5-10-5
開進第三小学校,練馬区桜台2-18-1
開進第四小学校,練馬区羽沢2-33-1
仲町小学校,練馬区氷川台2-18-24
南町小学校,練馬区練馬2-7-5
北町小学校,練馬区北町1-14-11
北町西小学校,練馬区北町7-3-8
練馬小学校,練馬区春日町6-11-36
練馬第二小学校,練馬区貫井2-31-13
練馬東小学校,練馬区春日町1-30-11
田柄小学校,練馬区田柄2-19-19
田柄第二小学校,練馬区田柄1-5-27
光が丘秋の陽小学校,練馬区光が丘2-1-1
向山小学校,練馬区向山2-14-11
高松小学校,練馬区高松3-16-1 
春日小学校,練馬区春日町5-12-1
光が丘四季の香小学校,練馬区高松5-24-1
防災学習センター,練馬区光が丘6-4-1
アオバジャパン・インターナショナルスクール,練馬区光が丘7-5-1
光が丘春の風小学校,練馬区光が丘7-2-1
こども発達支援センター,練馬区光が丘3-1-1
光が丘夏の雲小学校,練馬区光が丘3-6-1
旧光が丘第七小学校,練馬区光が丘2-6-1
光が丘第八小学校,練馬区光が丘1-4-1
石神井東小学校,練馬区南田中3-9-1
下石神井小学校,練馬区下石神井2-20-18
光和小学校,練馬区石神井町2-16-34
谷原小学校,練馬区谷原2-9-26
北原小学校,練馬区谷原4-9-1
南田中小学校,練馬区南田中5-15-37
南が丘小学校,練馬区南田中2-13-1
富士見台小学校,練馬区富士見台4-16-10
石神井小学校,練馬区石神井台1-1-25
石神井西小学校,練馬区関町北1-1-5
石神井台小学校,練馬区石神井台8-6-33
上石神井小学校,練馬区上石神井4-10-9
上石神井北小学校,練馬区石神井台5-1-32
立野小学校,練馬区立野町17-13
関町小学校,練馬区関町北3-23-34
関町北小学校,練馬区関町北5-13-40
豊渓小学校,練馬区土支田2-26-28
旭町小学校,練馬区旭町2-29-1
大泉第一小学校,練馬区大泉町3-16-23
大泉東小学校,練馬区東大泉1-22-1
大泉北小学校,練馬区大泉町4-28-22
大泉学園小学校,練馬区大泉学園町4-7-1
泉新小学校,練馬区三原台3-18-30
橋戸小学校,練馬区大泉町2-11-25
八坂小学校,練馬区土支田4-48-1
大泉小学校,練馬区東大泉4-25-1
大泉第二小学校,練馬区南大泉4-29-11
大泉第三小学校,練馬区大泉学園町3-22-1
大泉第四小学校,練馬区西大泉1-24-1
大泉第六小学校,練馬区南大泉5-25-29
大泉西小学校,練馬区西大泉4-25-1
大泉南小学校,練馬区東大泉6-28-1
大泉学園緑小学校,練馬区大泉学園町5-11-47
大泉学園桜小学校,練馬区大泉学園町9-2-1
旭丘中学校,練馬区旭丘2-40-1
豊玉中学校,練馬区豊玉南2-1-20
豊玉第二中学校,練馬区豊玉北2-24-5
中村中学校,練馬区中村南1-32-21
開進第一中学校,練馬区早宮1-16-50
開進第二中学校,練馬区練馬2-27-28
開進第三中学校,練馬区桜台3-28-1
開進第四中学校,練馬区羽沢3-24-1
北町中学校,練馬区北町3-1-34
練馬中学校,練馬区高松1-24-1
練馬東中学校,練馬区春日町2-14-22
貫井中学校,練馬区貫井2-14-13
田柄中学校,練馬区田柄3-3-1
豊渓中学校,練馬区旭町3-5-10
光が丘第一中学校,練馬区光が丘6-5-1
光が丘第二中学校,練馬区光が丘7-1-1
光が丘第三中学校,練馬区光が丘3-2-1
石神井中学校,練馬区石神井台1-32-1
石神井東中学校,練馬区高野台1-8-34 
石神井西中学校,練馬区関町南3-10-3
石神井南中学校,練馬区下石神井2-7-23
上石神井中学校,練馬区上石神井4-15-27
南が丘中学校,練馬区南田中4-8-23
谷原中学校,練馬区谷原4-10-5
三原台中学校,練馬区三原台3-13-41
大泉中学校,練馬区東大泉4-27-35
大泉第二中学校,練馬区東大泉6-21-1
大泉西中学校,練馬区西大泉3-19-27
大泉北中学校,練馬区大泉町5-4-32
大泉学園中学校,練馬区大泉学園町4-17-32
大泉学園桜中学校,練馬区大泉学園町9-2-1
関中学校,練馬区関町北4-34-23
八坂中学校,練馬区土支田4-47-21
