国籍,地域階層,地域コード,地域,全体の増減,他県との移動／増減,他県との移動／転入,他県との移動／転出,都内間移動／増減,都内間移動／転入,都内間移動／転出,自然動態／増減,自然動態／出生,自然動態／死亡,その他の増減,（別掲）日本人全体の増減
総数,0,13000,総数,-5907,-3526,26822,30348,-436,35192,35628,-998,8545,9543,-947,-4119
総数,1,13100,区部,-5788,-3370,20585,23955,-1325,26069,27394,-274,6163,6437,-819,-4313
総数,4,13101,千代田区,-35,11,165,154,-80,331,411,8,46,38,26,-15
総数,4,13102,中央区,64,-80,427,507,132,790,658,72,169,97,-60,48
総数,4,13103,港区,-322,-70,564,634,-86,961,1047,105,225,120,-271,-144
総数,4,13104,新宿区,-586,-120,936,1056,-484,1371,1855,-7,196,203,25,-442
総数,4,13105,文京区,101,24,505,481,102,967,865,11,151,140,-36,135
総数,4,13106,台東区,-16,0,564,564,48,832,784,-26,131,157,-38,36
総数,4,13107,墨田区,128,76,749,673,22,912,890,27,226,199,3,154
総数,4,13108,江東区,-64,-37,1050,1087,56,1325,1269,-2,317,319,-81,-19
総数,4,13109,品川区,-299,-190,916,1106,-123,1149,1272,81,327,246,-67,-243
総数,4,13110,目黒区,-390,-221,596,817,-210,973,1183,21,195,174,20,-378
総数,4,13111,大田区,-683,-501,1653,2154,-8,1200,1208,-109,451,560,-65,-554
総数,4,13112,世田谷区,-715,-525,1818,2343,-225,2166,2391,75,601,526,-40,-505
総数,4,13113,渋谷区,-181,42,580,538,-150,1003,1153,5,162,157,-78,-62
総数,4,13114,中野区,-330,-137,794,931,-183,1296,1479,28,210,182,-38,-230
総数,4,13115,杉並区,-360,3,1195,1192,-360,1715,2075,33,397,364,-36,-223
総数,4,13116,豊島区,-74,-125,793,918,-127,1156,1283,-17,164,181,195,-186
総数,4,13117,北区,-224,-196,849,1045,28,982,954,-43,230,273,-13,-182
総数,4,13118,荒川区,104,-40,469,509,121,710,589,-29,137,166,52,29
総数,4,13119,板橋区,-352,-194,1242,1436,40,1360,1320,-154,306,460,-44,-225
総数,4,13120,練馬区,-365,-404,1370,1774,100,1750,1650,1,472,471,-62,-333
総数,4,13121,足立区,-330,-201,1291,1492,80,1153,1073,-216,370,586,7,-325
総数,4,13122,葛飾区,-260,-123,811,934,18,874,856,-90,258,348,-65,-181
総数,4,13123,江戸川区,-599,-362,1248,1610,-36,1093,1129,-48,422,470,-153,-468
総数,1,13200,市部,-91,-156,6136,6292,843,8978,8135,-650,2355,3005,-128,221
総数,4,13201,八王子市,-88,-56,668,724,101,831,730,-136,261,397,3,-50
総数,4,13202,立川市,32,16,303,287,49,456,407,-32,115,147,-1,47
総数,4,13203,武蔵野市,-57,-34,219,253,-48,456,504,6,98,92,19,-40
総数,4,13204,三鷹市,-70,-17,267,284,15,554,539,-12,116,128,-56,-41
総数,4,13205,青梅市,-99,-19,120,139,4,205,201,-80,58,138,-4,-98
総数,4,13206,府中市,-16,-30,347,377,17,563,546,3,164,161,-6,25
総数,4,13207,昭島市,29,5,150,145,70,270,200,-64,52,116,18,12
総数,4,13208,調布市,-64,-40,360,400,-2,611,613,-8,160,168,-14,-101
総数,4,13209,町田市,626,333,1163,830,345,702,357,-71,202,273,19,603
総数,4,13210,小金井市,94,-4,221,225,63,411,348,29,101,72,6,93
総数,4,13211,小平市,-115,-84,226,310,15,451,436,-19,130,149,-27,-84
総数,4,13212,日野市,-104,-61,221,282,-11,406,417,-19,104,123,-13,-82
総数,4,13213,東村山市,-32,-54,159,213,44,291,247,-24,81,105,2,-41
総数,4,13214,国分寺市,51,31,245,214,6,405,399,14,101,87,0,60
総数,4,13215,国立市,-17,-13,108,121,13,212,199,-15,40,55,-2,6
総数,4,13218,福生市,-78,15,96,81,-54,116,170,-29,28,57,-10,-37
総数,4,13219,狛江市,-29,-28,137,165,13,174,161,-13,49,62,-1,-20
総数,4,13220,東大和市,-27,-32,54,86,30,178,148,-23,42,65,-2,-29
総数,4,13221,清瀬市,-6,-44,90,134,40,146,106,-13,43,56,11,-1
総数,4,13222,東久留米市,-22,-22,143,165,32,233,201,-29,62,91,-3,-3
総数,4,13223,武蔵村山市,-41,-12,69,81,-17,128,145,-8,39,47,-4,-34
総数,4,13224,多摩市,-71,-13,183,196,-20,246,266,-39,75,114,1,-47
総数,4,13225,稲城市,49,61,209,148,-9,159,168,18,62,44,-21,52
総数,4,13227,羽村市,-15,14,82,68,3,113,110,-21,28,49,-11,-5
総数,4,13228,あきる野市,-42,-5,60,65,9,116,107,-39,27,66,-7,-32
総数,4,13229,西東京市,21,-63,236,299,135,545,410,-26,117,143,-25,68
総数,1,13550,町村部,-28,0,101,101,46,145,99,-74,27,101,0,-27
総数,2,13300,郡部,-26,-9,59,68,34,125,91,-50,17,67,-1,-27
総数,4,13303,瑞穂町,-41,-14,36,50,-7,54,61,-19,12,31,-1,-39
総数,4,13305,日の出町,7,0,13,13,23,47,24,-16,4,20,0,8
総数,4,13307,檜原村,1,5,7,2,1,5,4,-5,0,5,0,0
総数,4,13308,奥多摩町,7,0,3,3,17,19,2,-10,1,11,0,4
総数,2,13350,島部,-2,9,42,33,12,20,8,-24,10,34,1,0
総数,3,13360,大島支庁,-14,2,16,14,4,8,4,-21,1,22,1,-12
総数,4,13361,大島町,-10,4,12,8,1,4,3,-15,0,15,0,-9
総数,4,13362,利島村,3,1,1,0,2,2,0,0,0,0,0,3
総数,4,13363,新島村,-3,0,0,0,1,1,0,-5,0,5,1,-3
総数,4,13364,神津島村,-4,-3,3,6,0,1,1,-1,1,2,0,-3
総数,3,13380,三宅支庁,2,1,5,4,2,4,2,-1,3,4,0,2
総数,4,13381,三宅村,-1,-2,1,3,2,4,2,-1,3,4,0,-1
総数,4,13382,御蔵島村,3,3,4,1,0,0,0,0,0,0,0,3
総数,3,13400,八丈支庁,5,2,10,8,3,3,0,0,5,5,0,5
