"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2007120101,"赤坂",,9995,9995,9995,1,,,,31,,,,,,
2007120102,"赤坂",,9995,9995,9995,1,,,,20,,,,,,
2007120103,"赤坂",,61,31,92,1,,,,37,,,,,,
2007120104,"赤坂",,68,30,98,1,,,,27,,,,,,
2007120105,"赤坂",,57,29,86,1,,,,25,,,,,,
2007120106,"赤坂",,71,31,102,1,,,,22,,,,,,
2007120107,"赤坂",,116,36,152,1,,,,30,,,,,,
2007120108,"赤坂",,105,33,138,1,,,,28,,,,,,
2007120109,"赤坂",,85,34,119,1,,,,28,,,,,,
2007120110,"赤坂",,83,39,122,2,,,,37,,,,,,
2007120111,"赤坂",,54,38,92,3,,,,32,,,,,,
2007120112,"赤坂",,45,43,88,4,,,,34,,,,,,
2007120113,"赤坂",,42,46,88,5,,,,28,,,,,,
2007120114,"赤坂",,58,51,109,3,,,,30,,,,,,
2007120115,"赤坂",,45,51,96,3,,,,38,,,,,,
2007120116,"赤坂",,19,48,67,2,,,,30,,,,,,
2007120117,"赤坂",,44,51,95,1,,,,25,,,,,,
2007120118,"赤坂",,34,54,88,1,,,,35,,,,,,
2007120119,"赤坂",,124,54,178,1,,,,33,,,,,,
2007120120,"赤坂",,131,56,187,1,,,,32,,,,,,
2007120121,"赤坂",,134,56,190,1,,,,47,,,,,,
2007120122,"赤坂",,106,51,157,1,,,,51,,,,,,
2007120123,"赤坂",,78,43,121,1,,,,37,,,,,,
2007120124,"赤坂",,60,40,100,1,,,,38,,,,,,
2007120201,"赤坂",,41,37,78,1,,,,22,,,,,,
2007120202,"赤坂",,24,33,57,1,,,,22,,,,,,
2007120203,"赤坂",,25,32,57,2,,,,19,,,,,,
2007120204,"赤坂",,18,31,49,2,,,,21,,,,,,
2007120205,"赤坂",,23,32,55,2,,,,10,,,,,,
2007120206,"赤坂",,34,34,68,1,,,,8,,,,,,
2007120207,"赤坂",,30,29,59,1,,,,17,,,,,,
2007120208,"赤坂",,47,25,72,1,,,,17,,,,,,
2007120209,"赤坂",,40,28,68,3,,,,17,,,,,,
2007120210,"赤坂",,21,30,51,8,,,,31,,,,,,
2007120211,"赤坂",,17,33,50,10,,,,21,,,,,,
2007120212,"赤坂",,7,30,37,16,,,,17,,,,,,
2007120213,"赤坂",,5,29,34,22,,,,16,,,,,,
2007120214,"赤坂",,3,32,35,26,,,,16,,,,,,
2007120215,"赤坂",,2,32,34,25,,,,13,,,,,,
2007120216,"赤坂",,1,31,32,27,,,,19,,,,,,
2007120217,"赤坂",,1,26,27,27,,,,22,,,,,,
2007120218,"赤坂",,4,27,31,19,,,,13,,,,,,
2007120219,"赤坂",,5,33,38,12,,,,16,,,,,,
2007120220,"赤坂",,9,37,46,8,,,,26,,,,,,
2007120221,"赤坂",,20,44,64,1,,,,27,,,,,,
2007120222,"赤坂",,72,45,117,1,,,,30,,,,,,
2007120223,"赤坂",,69,46,115,1,,,,31,,,,,,
2007120224,"赤坂",,72,44,116,1,,,,36,,,,,,
2007120301,"赤坂",,77,44,121,1,,,,32,,,,,,
2007120302,"赤坂",,75,40,115,1,,,,37,,,,,,
2007120303,"赤坂",,92,41,133,1,,,,44,,,,,,
2007120304,"赤坂",,109,38,147,1,,,,42,,,,,,
2007120305,"赤坂",,115,41,156,1,,,,25,,,,,,
2007120306,"赤坂",,41,40,81,2,,,,23,,,,,,
2007120307,"赤坂",,142,49,191,1,,,,36,,,,,,
2007120308,"赤坂",,148,44,192,1,,,,41,,,,,,
2007120309,"赤坂",,176,50,226,1,,,,42,,,,,,
2007120310,"赤坂",,122,51,173,1,,,,44,,,,,,
2007120311,"赤坂",,63,49,112,1,,,,40,,,,,,
2007120312,"赤坂",,9,38,47,8,,,,23,,,,,,
2007120313,"赤坂",,3,33,36,14,,,,16,,,,,,
2007120314,"赤坂",,116,48,164,1,,,,55,,,,,,
2007120315,"赤坂",,146,50,196,1,,,,57,,,,,,
2007120316,"赤坂",,144,49,193,1,,,,55,,,,,,
2007120317,"赤坂",,180,52,232,1,,,,52,,,,,,
2007120318,"赤坂",,196,49,245,1,,,,49,,,,,,
2007120319,"赤坂",,128,49,177,1,,,,48,,,,,,
2007120320,"赤坂",,167,52,219,1,,,,53,,,,,,
2007120321,"赤坂",,181,55,236,1,,,,82,,,,,,
2007120322,"赤坂",,135,49,184,1,,,,75,,,,,,
2007120323,"赤坂",,154,48,202,1,,,,75,,,,,,
2007120324,"赤坂",,54,39,93,1,,,,44,,,,,,
2007120401,"赤坂",,38,34,72,9995,,,,31,,,,,,
2007120402,"赤坂",,21,29,50,3,,,,20,,,,,,
2007120403,"赤坂",,26,28,54,4,,,,22,,,,,,
2007120404,"赤坂",,52,32,84,3,,,,15,,,,,,
2007120405,"赤坂",,89,35,124,1,,,,24,,,,,,
2007120406,"赤坂",,133,39,172,1,,,,29,,,,,,
2007120407,"赤坂",,92,36,128,1,,,,25,,,,,,
2007120408,"赤坂",,104,36,140,1,,,,34,,,,,,
2007120409,"赤坂",,113,41,154,2,,,,29,,,,,,
2007120410,"赤坂",,59,37,96,4,,,,27,,,,,,
2007120411,"赤坂",,56,42,98,5,,,,38,,,,,,
2007120412,"赤坂",,37,41,78,8,,,,39,,,,,,
2007120413,"赤坂",,23,34,57,15,,,,18,,,,,,
2007120414,"赤坂",,23,31,54,16,,,,16,,,,,,
2007120415,"赤坂",,19,25,44,18,,,,10,,,,,,
2007120416,"赤坂",,20,27,47,14,,,,9,,,,,,
2007120417,"赤坂",,22,29,51,10,,,,14,,,,,,
