国籍階層,国籍,地域階層,地域コード,地域,総数/総数(人),総数/0～4歳(人),総数/5～9歳(人),総数/10～14歳(人),総数/15～19歳(人),総数/20～24歳(人),総数/25～29歳(人),総数/30～34歳(人),総数/35～39歳(人),総数/40～44歳(人),総数/45～49歳(人),総数/50～54歳(人),総数/55～59歳(人),総数/60～64歳(人),総数/65～69歳(人),総数/70～74歳(人),総数/75～79歳(人),総数/80～84歳(人),総数/85～89歳(人),総数/90歳以上(人),男/総数(人),男/0～4歳(人),男/5～9歳(人),男/10～14歳(人),男/15～19歳(人),男/20～24歳(人),男/25～29歳(人),男/30～34歳(人),男/35～39歳(人),男/40～44歳(人),男/45～49歳(人),男/50～54歳(人),男/55～59歳(人),男/60～64歳(人),男/65～69歳(人),男/70～74歳(人),男/75～79歳(人),男/80～84歳(人),男/85～89歳(人),男/90歳以上(人),女/総数(人),女/0～4歳(人),女/5～9歳(人),女/10～14歳(人),女/15～19歳(人),女/20～24歳(人),女/25～29歳(人),女/30～34歳(人),女/35～39歳(人),女/40～44歳(人),女/45～49歳(人),女/50～54歳(人),女/55～59歳(人),女/60～64歳(人),女/65～69歳(人),女/70～74歳(人),女/75～79歳(人),女/80～84歳(人),女/85～89歳(人),女/90歳以上(人)
0,外国人含む,4,13119,板橋区,40342,1093,486,311,1873,10425,10413,5614,3008,1772,1350,1116,783,544,364,334,282,247,191,136,20308,529,278,169,929,4904,5137,2913,1672,988,771,603,430,321,191,163,131,82,60,37,20034,564,208,142,944,5521,5276,2701,1336,784,579,513,353,223,173,171,151,165,131,99
0,外国人含む,4,13120,練馬区,44642,2029,938,568,1705,9385,10412,6617,3977,2347,1668,1267,950,682,399,401,335,407,319,236,22241,1082,500,302,843,4507,5014,3296,2123,1313,895,689,501,351,218,182,136,130,91,68,22401,947,438,266,862,4878,5398,3321,1854,1034,773,578,449,331,181,219,199,277,228,168
0,外国人含む,4,13121,足立区,38769,1186,490,389,1262,8976,9941,5420,2939,1875,1584,1313,932,664,414,402,316,326,219,121,20947,646,230,212,675,4667,5354,2914,1701,1089,933,762,536,383,236,232,152,125,73,27,17822,540,260,177,587,4309,4587,2506,1238,786,651,551,396,281,178,170,164,201,146,94
0,外国人含む,4,13122,葛飾区,26816,953,388,254,917,6466,6497,3740,2115,1327,996,955,661,394,276,259,177,205,149,87,14074,481,198,127,494,3257,3314,2005,1201,782,571,535,368,221,156,140,83,80,39,22,12742,472,190,127,423,3209,3183,1735,914,545,425,420,293,173,120,119,94,125,110,65
0,外国人含む,4,13123,江戸川区,36780,1543,714,464,1476,8000,8814,5293,3051,1919,1416,1288,822,513,356,324,239,217,218,113,19923,757,344,248,751,4361,4646,2954,1742,1145,833,743,483,282,208,167,102,69,67,21,16857,786,370,216,725,3639,4168,2339,1309,774,583,545,339,231,148,157,137,148,151,92
0,外国人含む,1,13200,市部,206345,10708,4971,2721,11752,37973,40117,26904,17585,11410,8782,7926,6040,4429,3170,3064,2675,2459,2093,1566,107297,5411,2538,1339,6145,19675,20900,14232,9858,6448,4862,4103,3230,2360,1628,1497,1156,884,646,385,99048,5297,2433,1382,5607,18298,19217,12672,7727,4962,3920,3823,2810,2069,1542,1567,1519,1575,1447,1181
0,外国人含む,4,13201,八王子市,23425,975,467,274,2706,4849,3954,2478,1598,1163,969,891,651,568,423,422,331,294,254,158,12719,508,244,136,1551,2639,2137,1391,948,655,546,465,370,318,218,215,152,105,83,38,10706,467,223,138,1155,2210,1817,1087,650,508,423,426,281,250,205,207,179,189,171,120
0,外国人含む,4,13202,立川市,11189,557,246,120,486,2194,2479,1510,859,586,445,409,284,204,151,171,156,143,116,73,5766,286,114,59,230,1074,1312,802,487,333,257,227,148,108,72,82,70,49,38,18,5423,271,132,61,256,1120,1167,708,372,253,188,182,136,96,79,89,86,94,78,55
0,外国人含む,4,13203,武蔵野市,9815,449,255,150,421,1797,2181,1408,939,615,415,316,237,177,109,99,83,66,44,54,4925,231,148,74,185,890,1083,716,503,327,215,163,128,90,50,47,31,20,12,12,4890,218,107,76,236,907,1098,692,436,288,200,153,109,87,59,52,52,46,32,42
0,外国人含む,4,13204,三鷹市,11110,541,303,153,549,2133,2232,1524,1062,657,483,368,284,208,112,127,117,91,76,90,5620,271,146,79,285,1078,1141,770,559,342,279,172,163,106,56,53,50,29,20,21,5490,270,157,74,264,1055,1091,754,503,315,204,196,121,102,56,74,67,62,56,69
0,外国人含む,4,13205,青梅市,4723,228,87,51,153,736,838,532,347,281,218,192,175,131,111,126,118,156,138,105,2645,117,50,30,74,426,501,319,225,178,131,101,97,75,59,70,57,62,44,29,2078,111,37,21,79,310,337,213,122,103,87,91,78,56,52,56,61,94,94,76
0,外国人含む,4,13206,府中市,13780,658,263,145,752,3144,2784,1732,1183,741,537,526,360,241,168,134,124,116,106,66,7484,328,133,70,394,1854,1476,941,640,425,311,286,197,134,83,72,53,42,28,17,6296,330,130,75,358,1290,1308,791,543,316,226,240,163,107,85,62,71,74,78,49
0,外国人含む,4,13207,昭島市,5467,323,142,73,179,880,1167,765,477,299,252,230,159,112,83,98,63,63,59,43,2921,162,67,29,83,502,644,413,266,175,135,122,87,62,35,52,31,21,21,14,2546,161,75,44,96,378,523,352,211,124,117,108,72,50,48,46,32,42,38,29
0,外国人含む,4,13208,調布市,13417,589,271,159,639,2699,2854,1848,1160,729,584,471,358,251,165,140,158,125,125,92,6631,293,115,69,330,1301,1394,956,613,417,295,232,166,138,87,60,62,41,45,17,6786,296,156,90,309,1398,1460,892,547,312,289,239,192,113,78,80,96,84,80,75
0,外国人含む,4,13209,町田市,17545,1172,479,254,891,2879,3241,2296,1571,932,762,698,547,389,289,300,261,236,192,156,9046,568,235,120,431,1553,1644,1217,884,539,401,362,297,215,144,138,114,92,55,37,8499,604,244,134,460,1326,1597,1079,687,393,361,336,250,174,145,162,147,144,137,119
0,外国人含む,4,13210,小金井市,7573,366,205,118,431,1531,1601,1047,691,417,295,248,164,115,82,71,50,50,53,38,3883,184,110,68,236,759,797,513,372,235,164,136,94,68,44,35,22,17,17,12,3690,182,95,50,195,772,804,534,319,182,131,112,70,47,38,36,28,33,36,26
0,外国人含む,4,13211,小平市,10298,582,246,133,750,1718,1894,1318,898,565,423,389,347,244,179,145,144,132,110,81,5342,298,132,64,384,856,1026,689,511,312,234,188,186,124,94,79,62,54,27,22,4956,284,114,69,366,862,868,629,387,253,189,201,161,120,85,66,82,78,83,59
0,外国人含む,4,13212,日野市,9261,486,191,118,480,1751,1912,1305,767,506,406,365,287,164,129,117,88,78,66,45,4933,268,102,57,281,920,1011,706,439,283,221,187,163,88,59,48,42,24,24,10,4328,218,89,61,199,831,901,599,328,223,185,178,124,76,70,69,46,54,42,35
0,外国人含む,4,13213,東村山市,6625,378,147,96,269,1039,1224,871,618,363,302,295,246,169,127,127,133,91,74,56,3385,201,77,54,130,510,621,449,340,210,175,140,139,79,68,66,64,32,19,11,3240,177,70,42,139,529,603,422,278,153,127,155,107,90,59,61,69,59,55,45
0,外国人含む,4,13214,国分寺市,8163,463,229,123,424,1463,1713,1194,762,450,314,320,178,151,108,65,72,39,60,35,4017,216,118,59,192,676,848,603,421,244,171,163,81,78,55,32,26,10,14,10,4146,247,111,64,232,787,865,591,341,206,143,157,97,73,53,33,46,29,46,25
0,外国人含む,4,13215,国立市,4445,207,140,59,278,818,882,589,386,260,185,156,128,88,68,53,42,37,41,28,2185,112,71,27,115,404,440,294,208,133,97,72,65,43,31,25,16,12,12,8,2260,95,69,32,163,414,442,295,178,127,88,84,63,45,37,28,26,25,29,20
0,外国人含む,4,13218,福生市,3426,114,67,49,158,658,682,484,269,192,147,155,96,68,61,59,45,44,49,29,1921,60,26,26,105,374,397,264,161,124,92,80,50,33,27,36,21,18,19,8,1505,54,41,23,53,284,285,220,108,68,55,75,46,35,34,23,24,26,30,21
0,外国人含む,4,13219,狛江市,4271,187,86,42,189,880,955,575,336,252,157,153,114,84,64,52,40,52,22,31,2133,97,44,19,104,412,475,286,184,139,85,78,59,45,39,21,15,19,5,7,2138,90,42,23,85,468,480,289,152,113,72,75,55,39,25,31,25,33,17,24
0,外国人含む,4,13220,東大和市,3661,262,101,62,136,481,629,490,318,237,175,173,133,107,76,105,63,57,21,35,1892,127,59,21,73,235,337,250,177,134,93,101,69,56,40,56,25,19,9,11,1769,135,42,41,63,246,292,240,141,103,82,72,64,51,36,49,38,38,12,24
0,外国人含む,4,13221,清瀬市,3558,224,88,55,180,569,668,446,290,173,165,130,136,107,61,65,73,53,54,21,1751,107,39,31,78,230,323,241,179,89,89,67,77,62,34,33,28,21,17,6,1807,117,49,24,102,339,345,205,111,84,76,63,59,45,27,32,45,32,37,15
0,外国人含む,4,13222,東久留米市,4958,322,152,90,194,583,893,674,408,305,225,224,167,151,126,125,102,103,69,45,2486,160,83,48,88,287,433,370,223,170,118,112,78,80,69,59,36,39,23,10,2472,162,69,42,106,296,460,304,185,135,107,112,89,71,57,66,66,64,46,35
0,外国人含む,4,13223,武蔵村山市,2845,164,94,58,169,455,517,295,262,147,161,135,86,63,53,53,39,41,28,25,1463,78,50,29,65,215,283,173,161,73,83,80,42,32,29,29,10,13,10,8,1382,86,44,29,104,240,234,122,101,74,78,55,44,31,24,24,29,28,18,17
0,外国人含む,4,13224,多摩市,6401,347,137,62,388,1126,1082,821,576,348,277,244,237,188,125,116,105,93,80,49,3339,168,80,28,216,578,574,437,330,203,156,137,112,95,60,45,48,37,25,10,3062,179,57,34,172,548,508,384,246,145,121,107,125,93,65,71,57,56,55,39
0,外国人含む,4,13225,稲城市,4355,282,148,59,178,709,839,622,393,252,194,171,141,86,54,49,41,58,43,36,2305,135,67,27,96,393,444,323,218,149,117,92,79,54,31,25,15,17,14,9,2050,147,81,32,82,316,395,299,175,103,77,79,62,32,23,24,26,41,29,27
0,外国人含む,4,13227,羽村市,2688,116,51,41,148,465,528,341,273,192,104,103,88,55,31,30,32,33,29,28,1669,68,28,19,99,302,335,228,182,130,68,52,50,27,18,15,13,17,12,6,1019,48,23,22,49,163,193,113,91,62,36,51,38,28,13,15,19,16,17,22
0,外国人含む,4,13228,あきる野市,2960,185,93,43,102,465,469,335,220,166,164,134,102,75,53,47,64,77,87,79,1532,88,48,27,58,244,249,176,134,92,95,74,51,37,29,23,33,36,26,12,1428,97,45,16,44,221,220,159,86,74,69,60,51,38,24,24,31,41,61,67
0,外国人含む,4,13229,西東京市,10386,531,283,134,502,1951,1899,1404,922,582,423,430,335,233,162,168,131,131,97,68,5304,280,152,69,262,963,975,705,493,337,234,214,182,113,97,81,60,38,27,22,5082,251,131,65,240,988,924,699,429,245,189,216,153,120,65,87,71,93,70,46
0,外国人含む,1,13550,町村部,4071,285,131,77,178,452,600,453,376,249,230,209,157,118,92,77,79,98,107,103,2314,140,60,41,113,277,346,267,225,153,139,123,92,74,64,49,41,40,39,31,1757,145,71,36,65,175,254,186,151,96,91,86,65,44,28,28,38,58,68,72
0,外国人含む,2,13300,郡部,2346,131,56,41,99,290,338,234,176,124,115,104,78,69,56,67,68,97,101,102,1288,69,20,22,53,174,201,140,107,81,62,59,42,38,37,44,34,39,36,30,1058,62,36,19,46,116,137,94,69,43,53,45,36,31,19,23,34,58,65,72
0,外国人含む,4,13303,瑞穂町,1375,81,40,23,55,203,252,159,113,86,73,62,56,39,23,27,20,18,27,18,807,40,16,11,26,132,158,100,70,60,42,36,29,22,15,18,9,9,9,5,568,41,24,12,29,71,94,59,43,26,31,26,27,17,8,9,11,9,18,13
0,外国人含む,4,13305,日の出町,702,40,12,15,42,66,75,59,43,28,29,33,15,20,19,25,29,48,47,57,349,23,3,11,27,32,38,31,26,14,12,17,10,12,12,15,12,20,17,17,353,17,9,4,15,34,37,28,17,14,17,16,5,8,7,10,17,28,30,40
0,外国人含む,4,13307,檜原村,81,4,0,0,0,6,4,7,5,3,4,1,1,6,6,3,5,12,6,8,41,3,0,0,0,3,3,4,2,3,2,1,0,2,3,2,3,5,3,2,40,1,0,0,0,3,1,3,3,0,2,0,1,4,3,1,2,7,3,6
0,外国人含む,4,13308,奥多摩町,188,6,4,3,2,15,7,9,15,7,9,8,6,4,8,12,14,19,21,19,91,3,1,0,0,7,2,5,9,4,6,5,3,2,7,9,10,5,7,6,97,3,3,3,2,8,5,4,6,3,3,3,3,2,1,3,4,14,14,13
0,外国人含む,2,13350,島部,1725,154,75,36,79,162,262,219,200,125,115,105,79,49,36,10,11,1,6,1,1026,71,40,19,60,103,145,127,118,72,77,64,50,36,27,5,7,1,3,1,699,83,35,17,19,59,117,92,82,53,38,41,29,13,9,5,4,0,3,0
0,外国人含む,3,13360,大島支庁,739,72,41,18,64,63,100,92,83,50,41,45,30,19,11,2,7,0,1,0,435,36,24,9,48,43,49,51,46,29,28,25,20,13,8,1,5,0,0,0,304,36,17,9,16,20,51,41,37,21,13,20,10,6,3,1,2,0,1,0
0,外国人含む,4,13361,大島町,466,49,26,11,52,39,54,64,50,28,19,28,20,13,7,1,4,0,1,0,280,23,15,5,39,28,29,35,29,17,13,14,15,10,5,0,3,0,0,0,186,26,11,6,13,11,25,29,21,11,6,14,5,3,2,1,1,0,1,0
0,外国人含む,4,13362,利島村,42,2,2,2,3,3,7,6,6,3,4,0,2,2,0,0,0,0,0,0,19,1,0,1,3,2,1,3,3,3,2,0,0,0,0,0,0,0,0,0,23,1,2,1,0,1,6,3,3,0,2,0,2,2,0,0,0,0,0,0
0,外国人含む,4,13363,新島村,160,17,11,4,4,16,20,15,19,15,13,13,7,2,3,0,1,0,0,0,94,8,7,3,3,10,10,8,9,7,10,9,4,2,3,0,1,0,0,0,66,9,4,1,1,6,10,7,10,8,3,4,3,0,0,0,0,0,0,0
0,外国人含む,4,13364,神津島村,71,4,2,1,5,5,19,7,8,4,5,4,1,2,1,1,2,0,0,0,42,4,2,0,3,3,9,5,5,2,3,2,1,1,0,1,1,0,0,0,29,0,0,1,2,2,10,2,3,2,2,2,0,1,1,0,1,0,0,0
0,外国人含む,3,13380,三宅支庁,225,21,8,2,2,19,32,27,29,18,16,15,19,12,3,0,1,0,1,0,131,9,2,2,1,12,20,20,15,9,11,9,9,9,2,0,1,0,0,0,94,12,6,0,1,7,12,7,14,9,5,6,10,3,1,0,0,0,1,0
0,外国人含む,4,13381,三宅村,189,18,7,2,1,17,25,25,23,16,14,11,16,10,2,0,1,0,1,0,112,7,2,2,0,10,18,18,12,9,9,7,8,7,2,0,1,0,0,0,77,11,5,0,1,7,7,7,11,7,5,4,8,3,0,0,0,0,1,0
0,外国人含む,4,13382,御蔵島村,36,3,1,0,1,2,7,2,6,2,2,4,3,2,1,0,0,0,0,0,19,2,0,0,1,2,2,2,3,0,2,2,1,2,0,0,0,0,0,0,17,1,1,0,0,0,5,0,3,2,0,2,2,0,1,0,0,0,0,0
0,外国人含む,3,13400,八丈支庁,449,41,16,9,10,46,78,63,49,29,26,25,14,11,16,7,3,1,4,1,263,18,7,5,8,26,42,34,31,18,17,16,12,8,12,3,1,1,3,1,186,23,9,4,2,20,36,29,18,11,9,9,2,3,4,4,2,0,1,0
0,外国人含む,4,13401,八丈町,413,37,15,6,10,44,70,54,46,27,24,24,14,11,15,7,3,1,4,1,245,18,7,4,8,26,40,27,28,16,16,15,12,8,11,3,1,1,3,1,168,19,8,2,2,18,30,27,18,11,8,9,2,3,4,4,2,0,1,0
0,外国人含む,4,13402,青ヶ島村,36,4,1,3,0,2,8,9,3,2,2,1,0,0,1,0,0,0,0,0,18,0,0,1,0,0,2,7,3,2,1,1,0,0,1,0,0,0,0,0,18,4,1,2,0,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0
0,外国人含む,3,13420,小笠原支庁,312,20,10,7,3,34,52,37,39,28,32,20,16,7,6,1,0,0,0,0,197,8,7,3,3,22,34,22,26,16,21,14,9,6,5,1,0,0,0,0,115,12,3,4,0,12,18,15,13,12,11,6,7,1,1,0,0,0,0,0
0,外国人含む,4,13421,小笠原村,312,20,10,7,3,34,52,37,39,28,32,20,16,7,6,1,0,0,0,0,197,8,7,3,3,22,34,22,26,16,21,14,9,6,5,1,0,0,0,0,115,12,3,4,0,12,18,15,13,12,11,6,7,1,1,0,0,0,0,0
1,日本人のみ,0,13000,都総数,799309,30096,14228,8639,30472,164839,193855,113959,68204,42912,33064,27590,19840,13180,8713,8072,6766,6172,5098,3610,411715,15257,7214,4352,15499,82019,98610,59250,37377,24249,18472,14948,11078,7263,4621,3995,2934,2178,1516,883,387594,14839,7014,4287,14973,82820,95245,54709,30827,18663,14592,12642,8762,5917,4092,4077,3832,3994,3582,2727
1,日本人のみ,1,13100,区部,605909,19521,9364,5995,19547,130677,157617,89279,51709,32078,24554,19827,13908,8781,5551,4976,4043,3633,2907,1942,311638,9915,4743,3049,9785,64396,79998,46352,28166,18083,13735,10899,7859,4900,2972,2471,1757,1257,833,468,294271,9606,4621,2946,9762,66281,77619,42927,23543,13995,10819,8928,6049,3881,2579,2505,2286,2376,2074,1474
1,日本人のみ,4,13101,千代田区,6598,220,168,114,172,972,1555,1072,712,427,368,269,194,113,70,52,43,25,32,20,3704,98,96,50,73,530,882,621,420,251,229,159,127,62,41,24,17,10,10,4,2894,122,72,64,99,442,673,451,292,176,139,110,67,51,29,28,26,15,22,16
1,日本人のみ,4,13102,中央区,14135,453,193,121,235,2063,3729,2579,1449,921,640,541,432,235,146,123,98,87,50,40,7142,216,87,56,133,1003,1853,1319,759,510,353,279,245,122,68,42,45,30,12,10,6993,237,106,65,102,1060,1876,1260,690,411,287,262,187,113,78,81,53,57,38,30
1,日本人のみ,4,13103,港区,21001,905,500,265,486,3260,4706,3334,2133,1442,1063,892,606,403,269,241,174,150,110,62,10533,463,234,128,265,1608,2364,1645,1091,771,548,465,334,218,127,106,67,51,32,16,10468,442,266,137,221,1652,2342,1689,1042,671,515,427,272,185,142,135,107,99,78,46
1,日本人のみ,4,13104,新宿区,27765,582,324,234,1143,6489,7182,3964,2392,1510,1238,873,611,383,253,215,144,81,84,63,14855,297,162,126,554,3195,3870,2197,1396,901,713,489,342,218,143,122,75,23,24,8,12910,285,162,108,589,3294,3312,1767,996,609,525,384,269,165,110,93,69,58,60,55
1,日本人のみ,4,13105,文京区,16305,684,439,208,696,2892,4065,2567,1554,926,684,505,393,187,145,117,95,63,48,37,8311,347,246,101,367,1441,2071,1298,826,492,368,249,205,88,74,59,39,14,13,13,7994,337,193,107,329,1451,1994,1269,728,434,316,256,188,99,71,58,56,49,35,24
1,日本人のみ,4,13106,台東区,18080,308,120,85,246,3026,5652,3133,1794,1015,801,594,403,270,170,147,108,97,81,30,9721,145,65,47,136,1464,2872,1716,1042,618,499,361,256,168,104,96,55,49,19,9,8359,163,55,38,110,1562,2780,1417,752,397,302,233,147,102,66,51,53,48,62,21
1,日本人のみ,4,13107,墨田区,22102,430,157,122,400,4581,7464,3721,1757,1040,684,564,371,234,143,127,98,84,83,42,11210,216,81,71,205,2198,3658,1928,934,592,367,343,217,141,74,70,49,31,23,12,10892,214,76,51,195,2383,3806,1793,823,448,317,221,154,93,69,57,49,53,60,30
1,日本人のみ,4,13108,江東区,31899,1289,495,286,668,6469,8653,4884,2846,1665,1327,1029,737,407,280,261,194,182,144,83,16385,642,260,129,358,3234,4433,2463,1483,915,730,570,441,235,153,136,77,66,39,21,15514,647,235,157,310,3235,4220,2421,1363,750,597,459,296,172,127,125,117,116,105,62
1,日本人のみ,4,13109,品川区,29492,837,363,212,617,6371,8557,4624,2658,1534,1066,876,618,356,201,176,154,124,92,56,15224,407,172,104,307,3211,4438,2364,1422,861,606,473,336,192,98,79,66,42,32,14,14268,430,191,108,310,3160,4119,2260,1236,673,460,403,282,164,103,97,88,82,60,42
1,日本人のみ,4,13110,目黒区,21452,668,442,296,535,3842,5909,3514,1908,1322,885,702,482,310,155,102,126,89,94,71,10669,348,224,151,277,1850,3005,1725,983,687,451,335,240,163,75,41,50,25,20,19,10783,320,218,145,258,1992,2904,1789,925,635,434,367,242,147,80,61,76,64,74,52
