1,"東京都生計分析調査　令和 5年","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
81,"meimoku","nen","対前年名目増加率_平成10年",-,-,-,-,0.1,-0.1,-0.5,-0.8,0.1,0.1,-47.6,-2.1,6.2,8.2,-15.8,15.2,33.3,11.5,-3.7,13.1,13.3,1.3,-3.1,-2.5,-2.3,-1.9,-5.2,-2.8,-4.6,-0.9,2.5,-6.9,-1.0,-7.0,-1.7,0.4,2.5,-0.6,-1.1,-7.1,26.4,1.9,2.0,3.3,-7.5,0.6,-6.3,-9.9,-12.7,6.9,-5.9,-2.4,-4.3,-5.8,-40.3,0.7,-8.7,-9.2,-1.4,-12.2,-7.3,-7.9,-6.7,-3.3,-41.6,1.4,-7.4,4.3,-3.5,14.4,-4.1,-19.1,-23.6,-6.8,-2.2,1.3,6.5,4.4,-0.3,-0.2,-1.8,3.7,-4.1,-2.3,-6.8,-7.7,-5.3,,,,,,
82,"meimoku","nen","対前年名目増加率_平成11年",-,-,-,-,-2.1,-2.4,-2.6,-3.4,-3.3,-1.1,-22.1,-12.3,7.4,6.7,-4.3,-18.1,-6.2,-56.8,6.1,7.4,17.0,-1.8,-1.9,-1.5,-2.7,-1.8,-1.6,-6.9,-3.0,2.5,-7.6,2.7,-1.6,-1.0,-2.0,5.0,-8.5,2.9,-5.2,2.6,-31.2,-1.5,-1.1,-4.0,-8.4,1.2,-0.3,-2.9,16.2,-17.7,3.3,0.4,-0.1,-0.8,59.3,-3.2,-2.7,-1.2,2.4,-2.0,0.5,0.0,5.0,8.2,20.2,12.6,0.2,-12.4,4.8,-32.5,9.0,-1.8,-1.9,0.5,-1.8,-1.6,10.0,-8.7,-2.5,-1.1,-0.9,3.5,-7.1,3.0,8.3,35.7,-3.4,,,,,,
83,"meimoku","nen","対前年名目増加率_平成12年",-,-,-,-,0.2,0.7,0.4,1.3,1.5,2.0,23.7,-2.3,-8.7,-8.5,-3.0,3.8,27.0,-6.3,-26.5,10.4,-26.6,0.0,2.4,2.8,1.7,-1.5,-4.6,-3.8,-0.4,-5.0,-6.3,-3.0,-0.8,3.5,7.5,2.7,-0.1,-2.3,-2.3,-2.5,-1.8,-0.7,1.5,-2.3,3.9,-2.6,1.0,1.1,-13.3,14.4,5.3,-0.7,-2.4,-4.7,-36.2,-8.4,2.3,-2.4,17.2,2.3,-5.0,0.3,4.6,5.9,11.2,3.1,4.5,13.3,0.7,29.0,7.7,20.7,23.4,39.3,10.0,-0.1,-0.8,-0.1,4.2,-0.9,-0.7,-8.3,-1.4,4.1,15.8,26.9,1.1,,,,,,
84,"meimoku","nen","対前年名目増加率_平成13年",-,-,-,-,-2.5,-2.6,-2.8,-3.0,-2.4,-4.1,-11.7,2.2,-2.9,-3.5,8.7,47.2,7.6,271.0,16.6,-6.0,4.3,-2.4,0.1,0.9,-2.2,-2.8,-2.6,-2.8,-5.8,-1.9,-2.2,-3.4,-2.0,-2.0,2.4,-2.2,-10.7,-3.6,8.5,0.5,47.6,3.2,0.8,6.6,4.7,3.2,1.4,5.1,3.5,-16.5,1.0,0.6,8.0,-5.4,-6.4,-2.7,-8.2,-7.0,-25.0,-2.1,-1.1,-13.5,-1.3,2.1,40.5,-13.9,0.3,-3.6,-7.1,-9.4,9.2,-3.7,-5.7,-32.8,7.4,-2.0,-12.8,3.1,-2.2,-1.3,-6.2,6.8,-5.8,-15.6,-6.0,52.6,-2.8,,,,,,
85,"meimoku","nen","対前年名目増加率_平成14年",-,-,-,-,0.9,-1.2,-1.0,-1.8,-3.8,-0.5,5.4,-7.7,8.9,6.7,-2.3,-8.9,20.3,-61.4,21.1,-4.2,136.7,1.6,-6.6,-7.7,-0.9,2.8,1.1,-0.4,1.1,1.6,1.1,-4.7,1.6,5.6,1.3,4.2,11.4,6.1,-1.5,-1.9,-0.4,-3.7,-3.4,-4.4,-1.6,-3.5,-4.5,-8.2,-6.1,18.1,-5.1,-3.8,-5.4,-0.5,-31.0,-0.7,-0.2,0.7,-8.8,-0.8,1.4,5.2,-1.1,-11.5,-9.0,2.3,1.7,2.8,7.8,0.4,1.2,-7.8,-5.9,4.9,-15.0,0.9,2.8,-0.6,5.5,0.0,-3.5,0.3,-9.6,-0.4,6.5,-81.3,-2.4,,,,,,
86,"meimoku","nen","対前年名目増加率_平成15年",-,-,-,-,-8.0,-6.5,-5.6,-5.9,-5.5,-3.6,-30.7,-16.5,-0.1,1.4,-20.4,-39.5,-32.3,-40.2,-56.4,-21.1,-49.8,-8.3,0.8,2.9,-1.6,-3.1,0.6,-7.1,-0.1,-7.8,-0.3,-3.1,0.7,-3.4,-2.8,-4.4,-3.8,-4.7,-12.5,-8.3,-26.1,-3.3,-5.4,-2.2,3.6,-1.7,-11.4,-19.9,-5.9,-21.7,-7.1,0.3,-10.8,1.1,227.7,0.8,-1.2,-12.4,19.3,-2.5,-4.7,-10.6,-2.9,2.9,47.2,4.2,-11.6,1.8,-6.7,8.6,1.5,17.5,25.9,-5.5,-8.4,-2.9,-4.8,0.8,-2.9,-3.8,0.2,1.3,-5.0,2.4,18.8,252.6,-6.3,,,,,,
87,"meimoku","nen","対前年名目増加率_平成16年",-,-,-,-,2.3,2.1,1.2,0.8,-0.7,0.6,25.9,1.6,6.2,6.6,-11.5,13.6,-12.9,8.3,116.3,31.8,12.4,2.4,-2.2,-3.3,1.7,2.4,2.4,-1.7,-1.9,2.7,-1.9,0.2,0.5,1.0,4.4,7.4,5.9,6.1,-1.1,5.4,-27.6,0.6,2.7,-2.9,-27.3,2.8,0.1,-0.1,5.8,-17.9,-4.5,2.7,25.2,-6.5,-53.3,-8.8,3.2,11.8,-32.4,-2.4,-5.5,-4.0,21.2,-15.2,7.5,-7.8,48.0,9.0,5.0,15.4,3.9,-1.8,-9.9,-11.9,37.6,7.9,-3.1,-5.0,3.7,15.4,-4.3,4.3,-7.9,-0.3,-49.4,-82.0,1.8,,,,,,
88,"meimoku","nen","対前年名目増加率_平成17年",-,-,-,-,-3.0,-2.8,-2.8,-2.6,-3.0,-3.1,16.1,-0.7,-6.7,-6.6,11.2,25.8,19.4,155.9,-18.7,-6.9,-14.7,-2.8,-0.7,0.2,-2.7,-1.6,-7.7,-5.6,1.1,-2.3,0.4,1.4,0.5,-5.4,1.0,-2.5,0.0,-0.3,-2.2,-5.9,19.6,-0.3,-3.2,2.0,57.2,-0.5,2.9,8.0,-17.9,26.0,4.9,0.2,-7.0,-0.7,-32.4,1.7,-1.0,-7.4,12.5,-3.3,3.0,0.1,-6.8,8.2,2.8,-7.3,-10.4,-8.0,-2.8,-16.0,-0.5,-6.8,-8.7,17.0,-2.6,-5.1,9.3,-0.7,-5.2,-8.5,0.9,3.1,1.7,-5.8,48.1,262.5,-4.0,,,,,,
89,"meimoku","nen","対前年名目増加率_平成18年",-,-,-,-,1.3,1.8,2.5,2.2,4.8,2.7,27.7,-0.9,9.8,7.3,-27.0,-6.9,-0.8,-23.1,0.9,-14.8,-27.5,0.1,1.6,0.1,-0.5,0.5,-4.9,0.1,0.9,-2.3,-2.4,-10.1,-2.2,4.6,4.9,0.6,-0.4,3.4,-8.9,-7.0,-17.8,1.0,1.4,3.1,16.1,-2.9,4.5,9.8,-17.1,24.7,-2.2,1.7,16.3,0.7,77.5,3.3,-9.9,-1.5,-12.5,3.4,5.1,-6.3,3.3,-9.6,-14.8,15.4,4.9,-0.5,1.0,-3.8,2.3,0.2,1.6,-25.4,-1.4,-0.4,-2.5,-0.2,2.0,-0.7,-0.2,7.2,-4.5,-4.7,13.5,12.5,7.4,,,,,,
90,"meimoku","nen","対前年名目増加率_平成19年",-,-,-,-,-1.9,-2.6,-2.9,-1.5,-2.4,-2.7,38.0,4.1,-18.6,-18.2,23.5,1.9,-8.8,46.9,-20.0,8.0,44.9,-2.0,12.6,16.6,-1.3,-4.0,-1.7,-6.9,-3.6,-4.0,-4.5,3.1,-1.5,-1.3,-6.8,-0.1,-2.1,-5.8,0.6,2.2,-7.7,-4.0,-3.4,-3.7,-29.7,-3.3,-9.5,-19.0,10.6,-27.3,1.9,1.3,-28.9,-5.9,-62.3,-7.3,1.7,-7.4,7.9,-5.5,2.2,-8.1,-4.1,-7.9,-14.9,-3.4,-2.5,-1.1,-8.7,3.6,-0.1,10.8,11.6,5.0,8.8,-2.3,7.0,1.8,-8.2,-3.9,1.3,1.1,-0.2,8.2,-31.8,395.0,-1.7,,,,,,
91,"meimoku","nen","対前年名目増加率_平成20年",-,-,-,-,1.2,1.6,1.7,2.6,3.3,2.3,-18.0,4.8,-2.0,-2.0,-38.2,-19.3,-37.1,10.2,-30.0,4.8,-17.8,0.1,-12.4,-16.8,-0.7,3.6,5.5,-0.1,10.4,3.9,5.6,2.5,11.2,6.1,0.7,-1.5,-6.3,3.5,-11.3,-12.3,-5.3,6.5,10.7,6.9,5.1,-0.7,6.4,7.5,12.2,16.5,4.3,4.3,-2.3,-1.5,6.4,0.1,-6.2,-2.3,-15.2,4.8,-2.7,-0.8,-1.6,3.5,14.5,-10.3,-1.2,1.3,0.8,3.1,-0.6,-3.3,-5.6,-11.3,4.1,4.2,-16.7,4.9,3.7,8.3,-6.5,-1.3,-13.1,-12.2,63.5,-84.9,6.3,,,,,,
92,"meimoku","nen","対前年名目増加率_平成21年",-,-,-,-,3.0,2.3,2.1,0.6,-0.4,3.2,-15.8,-12.1,14.6,16.3,41.2,61.5,159.7,10.8,-10.0,-5.1,48.3,2.0,5.1,4.4,4.4,4.2,2.5,1.6,0.5,4.4,-1.3,1.0,1.8,2.3,6.6,5.1,12.1,8.3,11.1,8.5,25.6,-0.3,-3.3,2.8,-24.6,2.4,8.2,11.0,28.8,-10.3,6.8,1.9,22.0,9.4,-69.8,7.5,17.1,2.2,2.3,12.2,12.5,14.5,5.8,22.3,-3.5,28.9,-2.9,1.9,2.1,-3.5,8.8,9.5,8.8,3.3,11.8,5.8,28.7,-2.8,-2.4,6.7,0.1,-0.1,-2.8,4.0,-5.0,3.4,7.5,,,,,,
93,"meimoku","nen","対前年名目増加率_平成22年",-,-,-,-,2.8,3.9,3.0,4.4,5.5,1.9,34.4,18.4,-16.6,-15.8,47.8,-14.0,-0.8,-39.8,-6.5,39.6,-40.3,2.4,1.5,0.5,1.1,-3.5,-4.5,-7.0,-2.2,-1.8,0.4,-1.6,-3.5,-0.4,-3.1,-1.1,-11.8,-5.1,0.9,-7.2,39.0,2.0,6.6,-5.3,17.2,2.9,3.0,17.7,-46.5,-10.9,-2.1,2.7,47.3,2.3,313.8,5.2,-2.4,-3.2,-11.3,-4.0,-1.2,3.8,1.4,9.0,47.6,-5.7,-2.4,0.8,8.6,-4.3,0.7,-0.5,-2.7,56.0,2.4,7.6,23.8,4.3,1.3,6.8,2.7,14.0,1.1,-5.3,-14.8,-18.5,4.9,,,,,,
94,"meimoku","nen","対前年名目増加率_平成23年",-,-,-,-,-8.2,-8.3,-8.1,-9.7,-10.5,-6.8,-14.4,-24.5,11.4,11.2,-4.5,-40.8,-70.4,22.4,14.7,-5.4,-5.7,-7.8,-6.1,-4.9,-7.1,-1.1,-0.3,-5.8,-1.4,-2.7,-5.2,-3.3,0.4,0.4,-0.1,9.5,-1.0,-1.1,-7.4,3.6,-41.7,-5.5,-7.8,-4.2,5.1,-3.4,-10.1,-23.2,19.5,6.7,-7.5,0.6,-19.1,-15.5,-3.3,-18.4,-17.3,-1.4,17.2,-10.2,-11.7,-22.5,-2.2,-3.0,-24.1,-8.4,3.5,-5.5,-14.3,-1.2,-2.8,0.5,5.0,-36.4,-8.1,-15.5,-38.6,-8.2,-9.6,-13.7,-10.9,-10.3,-18.9,-2.5,-20.7,72.7,-9.9,,,,,,
95,"meimoku","nen","対前年名目増加率_平成24年",-,-,-,-,1.8,1.5,1.7,0.6,1.3,-0.1,-0.6,5.7,14.5,14.1,-11.7,16.9,30.4,11.6,6.0,-4.5,25.0,1.3,2.0,1.4,3.2,0.8,-2.2,-1.0,-2.5,1.8,-0.6,-1.3,-1.8,-3.9,4.0,-0.3,7.2,3.8,8.2,-4.2,76.7,8.3,10.1,12.1,11.5,0.7,5.6,0.8,89.7,5.3,5.9,-1.3,-29.5,8.4,-14.2,6.8,15.7,1.7,-23.4,4.5,12.3,13.5,5.4,5.0,10.8,8.1,4.0,8.2,16.0,9.9,0.6,-4.6,-3.5,6.0,-8.2,-0.1,-20.9,2.8,-9.5,4.0,2.6,3.2,9.2,-3.9,5.6,-31.4,4.1,,,,,,
96,"meimoku","nen","対前年名目増加率_平成25年",-,-,-,-,0.6,0.9,1.9,0.9,1.7,0.2,16.7,4.4,10.8,9.2,0.2,-31.8,-9.0,-69.5,16.3,-18.4,-16.8,0.4,5.8,7.3,4.5,3.8,3.9,-0.5,7.8,0.9,1.0,-2.9,2.9,10.1,0.3,10.0,-2.7,6.0,15.9,18.6,7.7,1.9,9.6,-3.9,-11.3,-3.5,5.6,15.5,-48.4,53.4,1.1,9.5,20.2,3.9,-13.0,6.1,-0.8,9.7,17.0,3.8,7.4,-6.2,0.6,2.8,-4.3,2.2,0.1,10.2,1.0,21.4,4.2,-1.6,0.0,-1.6,-6.7,1.4,-4.2,4.1,2.5,1.1,2.6,5.3,-13.7,4.6,70.8,86.0,1.1,,,,,,
97,"meimoku","nen","対前年名目増加率_平成26年",-,-,-,-,1.2,1.0,0.7,2.4,0.9,1.6,-0.1,7.3,-9.3,-8.4,-28.0,65.6,-18.9,347.3,18.2,-2.3,18.6,0.2,-4.7,-7.6,-2.9,0.8,-3.3,6.1,9.0,5.1,4.5,9.9,3.5,1.4,4.7,-6.1,2.3,-6.2,-11.1,-13.0,-5.0,0.2,0.0,2.2,3.9,-2.3,9.2,19.7,18.1,-10.0,4.0,3.9,17.2,2.3,90.7,-0.9,3.0,0.3,-7.3,4.1,4.9,2.9,-8.1,0.7,-16.9,-4.8,-10.5,-3.1,-5.9,-1.9,-2.7,-8.3,-12.8,-12.9,6.9,2.3,0.0,3.6,-7.6,3.8,-7.7,-1.2,-11.3,-7.8,-34.8,-83.5,5.4,,,,,,
98,"meimoku","nen","対前年名目増加率_平成27年",-,-,-,-,-1.9,-1.6,-2.1,-2.6,-0.3,-2.6,4.5,-3.0,4.3,3.2,-21.7,-19.3,25.9,-34.8,-32.2,20.0,-19.0,-1.3,0.3,1.8,0.3,3.2,-1.5,2.1,0.7,5.2,5.2,9.7,1.9,2.1,1.5,-1.3,1.9,6.8,-4.8,-3.2,-9.9,-2.9,-6.1,0.5,-35.6,1.1,-8.1,-15.1,3.8,-5.8,-6.1,-4.6,-3.1,-1.7,-16.2,7.8,-7.3,-7.5,-11.8,-7.0,-6.6,-13.9,1.9,1.5,11.2,-8.4,4.8,-8.5,-3.3,-21.2,5.8,20.0,27.2,16.7,0.7,-2.9,-20.1,-7.7,3.3,-0.5,2.6,0.6,-0.1,6.8,6.2,139.8,-4.1,,,,,,
99,"meimoku","nen","対前年名目増加率_平成28年",-,-,-,-,5.4,5.7,5.6,2.4,0.4,1.9,-2.6,5.4,26.4,26.3,90.6,34.2,112.9,-8.7,-29.3,3.2,-20.9,5.2,0.6,-1.1,0.7,2.1,1.2,-2.6,1.6,6.7,-2.5,-0.5,1.2,0.6,8.9,8.5,-9.6,3.5,-4.5,-1.3,-14.8,-11.7,-12.2,-19.5,-13.2,-0.2,2.8,-1.0,-0.2,13.5,-3.1,12.2,-0.8,0.1,-72.3,-0.1,4.0,10.9,-1.5,-8.7,-2.5,14.0,3.0,-2.7,22.0,18.9,-2.6,-7.0,5.5,-24.9,3.3,13.1,11.6,-22.1,20.3,2.5,7.4,14.1,-7.4,0.4,3.0,3.6,3.6,-4.6,43.8,-74.5,5.9,,,,,,
100,"meimoku","nen","対前年名目増加率_平成29年",-,-,-,-,-4.2,-4.4,-4.5,-2.8,-4.2,-0.9,13.3,-14.1,-12.7,-12.9,-32.2,-23.0,-35.7,-13.0,27.4,3.3,11.7,-3.3,0.4,3.2,2.1,-0.4,1.6,-5.5,1.9,-6.4,-2.9,-8.2,2.0,0.9,2.5,-2.8,11.6,-0.7,4.1,-8.2,50.1,4.2,4.0,5.3,6.7,3.1,-0.4,8.4,-25.3,-25.7,5.0,0.8,-1.4,-5.3,43.0,-5.0,-3.8,-10.5,29.3,0.1,-7.6,-12.2,0.9,7.6,29.0,-4.4,-2.7,19.4,2.9,60.3,-0.2,-3.8,-3.2,25.0,-6.7,2.7,39.1,-2.3,-2.3,1.7,-0.8,-5.5,0.3,6.5,-6.7,166.6,-7.7,,,,,,
101,"meimoku","nen","対前年名目増加率_平成30年",-,-,-,-,9.0,9.3,8.2,5.2,6.8,0.3,33.0,33.1,23.7,27.7,101.2,97.8,110.8,102.4,44.7,20.0,-15.5,7.6,0.1,-4.3,-2.9,0.3,1.0,-3.2,-1.2,-1.8,1.2,1.0,-0.7,3.5,2.0,5.2,-13.6,0.9,-4.3,3.5,-22.2,1.9,5.3,-1.7,18.8,-0.7,-7.8,-21.8,-4.4,17.7,-5.4,-3.4,10.7,-3.7,-21.1,-3.4,-6.4,1.8,-33.7,-5.7,3.7,-10.5,1.6,-8.7,-22.1,-0.7,10.2,-8.0,3.4,-22.0,0.7,4.6,6.6,-26.7,-0.1,-7.4,-27.0,-7.5,-5.7,-5.1,-5.2,-0.6,-7.9,-3.1,-35.9,-91.1,14.8,,,,,,
102,"meimoku","nen","対前年名目増加率_平成31年・令和元年",-,-,-,-,6.5,5.8,5.5,3.8,3.4,2.7,1.4,9.1,14.4,12.8,20.9,-2.0,-18.1,-2.0,74.7,12.6,87.3,7.2,3.8,3.8,1.9,2.5,1.3,1.3,-0.5,0.9,-3.5,3.6,-0.9,3.9,3.0,1.3,17.3,4.9,-0.9,-8.9,23.7,1.6,1.2,5.5,13.4,-2.4,11.8,12.5,52.1,23.0,10.8,4.5,-4.6,0.3,67.0,1.6,-0.4,-7.7,47.4,1.3,-6.7,5.8,8.9,10.8,-12.4,-1.5,14.8,7.0,8.0,20.1,-6.6,-5.6,-8.7,26.6,3.8,4.4,34.7,10.3,2.6,0.0,-1.8,4.6,-14.1,-10.4,58.9,...,3.8,,,,,,
103,"meimoku","nen","対前年名目増加率_令和 2年",-,-,-,-,4.2,2.0,2.4,0.1,0.3,0.2,6.6,-0.6,14.6,11.3,10.2,-10.6,-1.5,-26.3,-3.9,-2.8,139.1,4.1,0.6,-0.7,-4.8,3.2,6.6,14.7,21.1,15.6,17.2,6.1,23.4,6.4,6.5,6.8,23.5,-24.3,10.7,20.9,-12.4,-2.1,-3.0,-6.4,-25.3,5.5,14.9,35.8,-15.2,-15.1,9.4,23.8,-14.0,-21.2,5.6,-28.4,-21.5,-11.2,-2.4,-21.2,-18.8,7.4,6.6,8.5,26.3,40.6,-5.9,-15.3,-38.0,-11.7,0.7,-12.0,-12.1,6.5,-12.5,-15.4,21.9,-0.6,-0.9,-27.1,-7.8,3.9,-11.2,-19.3,-25.7,193.8,4.5,,,,,,
104,"meimoku","nen","対前年名目増加率_令和 3年",-,-,-,-,4.1,5.3,5.3,5.0,5.0,5.0,-24.2,6.7,10.4,11.8,-20.3,2.6,10.0,-15.1,8.5,5.7,-26.0,3.9,6.4,6.9,4.0,0.8,-5.5,0.0,-3.5,-5.5,-8.2,1.8,-4.7,8.5,15.0,4.3,9.9,-2.6,-0.8,-11.2,31.9,-5.7,-7.8,-6.7,-7.3,-1.1,2.0,2.3,46.0,20.7,2.5,-8.6,-20.2,-1.4,-31.0,1.3,1.4,11.9,-25.6,1.8,4.6,-34.6,1.7,0.8,-16.5,-8.6,8.9,9.9,-0.9,28.4,-4.4,2.7,-0.5,10.0,12.4,6.1,8.8,5.3,-8.3,8.7,13.4,20.2,-14.4,5.3,76.7,53.5,5.0,,,,,,
105,"meimoku","nen","対前年名目増加率_令和 4年",-,-,-,-,-6.3,-5.9,-5.7,-4.7,-5.3,-4.9,-10.7,-3.5,-11.9,-11.9,4.3,10.0,-4.1,68.2,-16.9,-13.0,-23.5,-5.6,-9.0,-8.9,-2.0,-2.5,-2.6,-10.5,-4.5,-1.6,-4.7,-5.2,-4.5,-2.5,-7.0,-3.0,-26.0,14.1,-4.4,10.2,-35.2,17.8,30.0,18.3,56.1,-3.8,-6.2,-17.0,-12.4,-3.7,-2.8,4.5,10.1,11.6,84.7,13.0,12.4,-9.3,13.1,5.9,10.5,28.8,-4.4,-1.3,-9.2,3.2,-7.5,-10.4,23.0,-24.9,-8.5,-2.0,-7.5,-24.4,14.5,5.2,-26.7,4.8,-8.4,14.5,-5.8,-1.7,-8.1,3.9,-53.9,-82.6,-9.5,,,,,,
106,"meimoku","nen","対前年名目増加率_令和 5年",-,-,-,-,5.3,5.3,4.1,3.2,3.5,5.7,4.3,-7.4,7.7,5.3,11.9,45.5,9.9,99.0,30.2,21.8,8.2,4.6,5.6,4.5,3.7,9.5,7.1,6.0,6.5,12.2,6.6,10.7,7.9,9.2,8.2,7.4,14.0,14.6,1.1,-16.3,63.4,-1.8,-1.9,-0.3,-32.8,-1.9,3.1,27.0,-36.9,-6.8,-9.8,0.2,11.3,-8.7,-78.4,-8.6,-4.3,5.8,-40.6,-6.9,-5.7,-24.9,-4.4,-4.6,0.0,-12.2,-1.5,5.7,20.0,0.8,0.6,11.3,23.6,14.1,-15.9,12.2,32.9,3.7,0.8,14.2,-7.4,-14.0,-17.6,2.8,47.3,52.0,8.5,,,,,,
107,"jissitu","nen","対前年実質増加率_昭和51年",-,-,-,-,1.8,3.9,4.2,4.9,-,4.1,-14.6,10.9,-,-12.6,13.0,-12.3,-,-7.3,-17.0,14.7,-38.0,0.2,-,-,-1.7,-4.4,-1.4,-2.5,2.3,-1.6,-4.5,-7.7,-5.4,-13.0,2.4,-11.0,-23.1,0.1,-10.2,-11.0,-8.5,0.2,-9.1,3.4,5.1,-,-10.3,-5.4,-7.7,-10.8,-26.1,3.7,-19.8,-1.0,-23.5,1.6,1.3,8.6,-,-4.6,-1.6,4.0,-4.3,-1.7,-,3.0,-6.2,3.6,-5.1,9.1,8.0,5.0,-6.7,59.8,-,4.6,-2.2,0.4,2.7,8.8,-,-7.6,-,-,-,-,-,,,,,,
108,"jissitu","nen","対前年実質増加率_昭和52年",-,-,-,-,1.5,1.4,1.4,-0.3,-,0.7,-27.6,-0.4,-,18.1,29.7,7.6,-,-5.2,20.6,-9.4,5.7,0.7,-,-,0.7,-1.1,-1.1,-11.7,4.3,-3.2,0.1,-11.7,0.8,-4.0,4.9,6.1,11.1,5.6,10.2,7.0,17.6,0.9,8.5,-3.2,-15.1,-,6.9,16.8,11.8,0.0,-2.0,4.0,-24.0,1.2,-2.4,1.7,-0.2,0.6,-,8.4,8.7,-6.7,3.6,-3.9,-,-3.7,6.9,-1.7,-1.9,6.7,-7.1,-1.0,0.7,-16.7,-12.2,-4.3,4.8,-0.5,-4.8,-7.6,-,-3.0,-,-,-,-,-,,,,,,
109,"jissitu","nen","対前年実質増加率_昭和53年",-,-,-,-,0.6,1.1,1.0,1.5,-,3.5,-24.0,-3.3,-,10.7,-29.2,0.5,-,1.8,-0.6,10.5,-13.6,-0.1,-,-,1.9,-1.0,-5.4,-5.0,3.4,2.8,-5.3,6.4,-4.6,1.3,-0.4,3.0,-0.6,3.4,-8.4,-2.8,-14.4,11.5,16.0,6.4,18.2,-,-2.4,-4.1,-11.8,-4.8,1.1,5.4,-3.0,-0.6,28.2,-5.0,-2.9,5.6,-,0.3,0.0,8.9,-1.6,-0.3,-,-1.7,-2.0,4.4,0.1,9.0,5.2,-0.7,-5.0,43.6,6.6,3.8,2.4,-3.5,4.7,6.7,-,7.2,-,-,-,-,-,,,,,,
110,"jissitu","nen","対前年実質増加率_昭和54年",-,-,-,-,-0.2,-0.1,-0.3,1.2,-,2.4,-4.8,-3.3,-,-21.6,-5.6,19.3,-,30.9,9.8,-15.4,-3.7,-0.7,-,-,0.1,1.7,0.3,3.7,3.1,-3.1,-1.9,3.3,-0.2,0.0,13.6,-1.4,0.0,4.4,0.9,4.6,-7.7,-3.8,-2.4,-1.0,-22.4,-,5.5,14.1,-3.3,3.3,-8.6,2.6,12.2,-3.8,-22.6,-3.2,5.0,1.9,-,-4.9,-0.8,-7.4,-8.4,-7.5,-,14.4,-12.3,0.1,2.2,-3.9,2.8,1.4,2.2,-14.5,-2.8,4.5,5.1,3.1,-2.4,7.1,-,4.6,-,-,-,-,-,,,,,,
111,"jissitu","nen","対前年実質増加率_昭和55年",-,-,-,-,0.6,0.6,1.0,-1.5,-,-2.8,12.2,3.0,-,42.9,20.4,-30.8,-,-33.5,-28.1,27.9,4.5,0.2,-,-,0.8,1.2,3.2,4.1,2.0,-2.0,-1.6,-6.2,5.6,3.3,7.7,-3.6,4.0,-1.0,9.8,12.5,-7.0,-2.9,-3.9,-4.3,-1.0,-,-9.4,-24.2,22.9,-5.4,5.6,1.2,-5.6,-1.6,0.2,-1.0,1.6,2.3,-,8.9,-2.9,-1.4,9.6,9.9,-,13.4,8.9,8.3,-3.8,19.8,7.1,0.6,-2.0,32.2,3.4,0.5,8.4,3.3,3.2,-2.7,-,-8.3,-,-,-,-,-,,,,,,
112,"jissitu","nen","対前年実質増加率_昭和56年",-,-,-,-,-2.9,-2.7,-3.2,-2.9,-,-1.3,5.8,-9.2,-,-8.0,-5.9,1.2,-,7.1,-4.2,29.6,-8.4,-4.4,-,-,-1.4,-3.7,-4.6,-5.0,-3.7,2.3,-7.7,-10.1,-3.8,-8.0,-1.4,-6.3,-5.5,5.1,6.8,3.8,12.9,8.6,9.0,12.2,2.9,-,8.1,16.3,13.1,10.1,1.4,1.2,-16.6,-2.6,-4.0,1.3,3.4,-12.1,-,-0.5,0.1,-13.7,-7.6,-1.5,-,0.8,-10.8,16.1,-1.3,39.9,3.5,-5.1,-2.9,-27.0,-9.2,-2.2,-12.3,11.7,-4.2,-3.5,-,-0.6,-,-,-,-,-,,,,,,
113,"jissitu","nen","対前年実質増加率_昭和57年",-,-,-,-,5.7,5.8,5.6,5.8,-,5.0,-11.4,10.5,-,1.4,10.3,10.8,-,20.8,0.7,8.8,1.3,3.2,-,-,1.3,1.9,2.1,1.7,5.6,0.8,6.2,5.9,1.0,-1.0,-0.1,-0.1,-0.4,-0.4,4.3,-2.4,23.8,-0.8,2.1,1.8,-16.6,-,1.0,-4.5,-8.0,4.0,3.8,3.8,50.4,-4.7,-13.1,-8.0,1.7,-1.2,-,-4.6,-2.2,3.2,2.8,19.0,-,-3.0,0.2,-6.3,1.3,-15.5,8.1,3.9,1.9,4.1,11.9,4.4,16.2,-0.1,-0.1,5.1,-,-3.2,-,-,-,-,-,,,,,,
114,"jissitu","nen","対前年実質増加率_昭和58年",-,-,-,-,0.5,1.0,1.8,1.5,-,2.0,-5.7,0.2,-,11.6,-10.3,-26.6,-,-35.5,-15.7,-6.8,-22.5,0.2,-,-,-1.2,-2.2,-5.9,-2.1,-5.9,0.6,-3.1,-3.2,-2.7,-1.9,-2.3,-4.2,2.5,3.7,-7.1,-1.8,-20.0,3.3,4.8,0.1,5.2,-,4.1,8.7,-5.3,2.8,9.3,1.5,-19.8,2.2,14.7,0.6,2.5,-8.4,-,7.3,-2.2,6.0,4.8,-0.7,-,10.8,4.9,6.9,0.3,14.4,5.5,-3.3,-7.1,15.7,8.5,3.8,11.9,-5.0,-1.3,6.7,-,-3.7,-,-,-,-,-,,,,,,
