45,"2","3","非耐久財",58,0.0,1.8,-,-,28,0.0,23,0.0,5,0.0,128,0.0,207,0.1,14,0.0
46,"2","4","サービス",12557,4.2,-42.1,137,0.1,731,0.5,2396,1.1,2886,1.1,13501,4.3,15735,3.9,52149,8.1
47,"2","0","教養娯楽",38807,12.9,2.6,6819,6.8,16083,10.1,23607,11.0,27777,10.7,43908,13.9,69302,17.3,83796,13.0
48,"2","1","耐久財",1615,0.5,-57.9,40,0.0,54,0.0,748,0.3,320,0.1,3050,1.0,3152,0.8,3927,0.6
49,"2","2","半耐久財",4686,1.6,9.2,815,0.8,1485,0.9,2250,1.1,3348,1.3,7476,2.4,9193,2.3,8210,1.3
50,"2","3","非耐久財",6845,2.3,2.8,3005,3.0,4614,2.9,5091,2.4,6902,2.6,6782,2.1,11288,2.8,10202,1.6
51,"2","4","サービス",25661,8.6,11.4,2958,3.0,9929,6.2,15517,7.3,17207,6.6,26601,8.4,45669,11.4,61457,9.5
52,"2","0","諸雑費",27028,9.0,-6.5,5912,5.9,15022,9.4,16275,7.6,23933,9.2,27735,8.8,34813,8.7,65071,10.1
53,"2","1","耐久財",335,0.1,14.3,104,0.1,106,0.1,72,0.0,143,0.1,389,0.1,1042,0.3,492,0.1
54,"2","2","半耐久財",2691,0.9,-14.1,349,0.3,609,0.4,1622,0.8,1157,0.4,3036,1.0,2528,0.6,9468,1.5
55,"2","3","非耐久財",7107,2.4,1.3,2446,2.4,4377,2.7,5322,2.5,5599,2.1,7079,2.2,11923,3.0,12965,2.0
56,"2","4","サービス",16894,5.6,-8.5,3012,3.0,9930,6.2,9259,4.3,17034,6.5,17231,5.5,19320,4.8,42145,6.5
55,"2","3","台形,1,2,住宅,Ｗ,2F,,一般住宅等の中に農地が見られる住宅地域,市道,南東,9,,,,,水道,下水道,相原,,"4,600 ",１低専,,40 ,80 ,,,,,,,,,,
〇,13209 ,28 ,町田,0 ,57 ,町田市,高ヶ坂５丁目２８４番１８,高ヶ坂５－２３－２,"155,000 ","156,000 ",-0.6 ,188 ,,1,1,住宅,Ｗ,2F,,中規模一般住宅が建ち並ぶ閑静な住宅地域,市道,西,6,,,,ガス,水道,下水道,町田,,"2,000 ",１低専,,40 ,80 ,,,,,,,,,,
〇,13209 ,28 ,町田,0 ,58 ,町田市,小川１丁目２８番５,,"180,000 ","180,000 ",0.0 ,229 ,,1,1.5,住宅,ＲＣ,2F,,中規模一般住宅が多い分譲住宅地域,市道,南西,5,,,,ガス,水道,下水道,つくし野,,900 ,１低専,,50 ,100 ,,,,,,,,,,
〇,13209 ,28 ,町田,0 ,59 ,町田市,大蔵町字大蔵３９９番４,,"129,000 ","129,000 ",0.0 ,156 ,,1,1.2,住宅,Ｗ,2F,,中規模一般住宅のほかに農地も見られる住宅地域,市道,西,6,,,,ガス,水道,下水道,鶴川,,"1,800 ",１低専,,40 ,80 ,,,,,,,,,,
〇,13209 ,28 ,町田,0 ,60 ,町田市,森野４丁目１８１番４,森野４－１４－１７,"205,000 ","204,000 ",0.5 ,155 ,,1,1.5,住宅,Ｗ,2F,,一般住宅、アパート等が混在する住宅地域,私道,南東,6,,,,ガス,水道,下水道,小田急町田,,"1,800 ",２中専,準防,50 ,100 ,,,,,,,,,,
〇,13209 ,28 ,町田,0 ,61 ,町田市,金井１丁目８４２番６,金井１－２４－３４,"125,000 ","126,000 ",-0.8 ,224 ,,1.5,1,住宅,ＲＣ,2F,,中規模一般住宅が多い閑静な住宅地域,市道,北東,6,,,,ガス,水道,下水道,玉川学園前,,"2,200 ",１低専,,40 ,80 ,,,,,,,,,,
〇,13209 ,28 ,町田,0 ,62 ,町田市,金井町字二十三号２６１２番９２,,"156,000 ","156,000 ",0.0 ,178 ,,1,1.5,住宅,Ｗ,2F,,中規模一般住宅が多い区画整然とした住宅地域,市道,南東,6,,,,ガス,水道,下水道,玉川学園前,,"1,200 ",１低専,,40 ,80 ,,,,,,,,,,
〇,13209 ,28 ,町田,0 ,63 ,町田市,成瀬が丘２丁目１７番１４,,"231,000 ","230,000 ",0.4 ,226 ,,1,1,住宅,ＬＳ,2F,,中規模一般住宅が多い利便性の良い住宅地域,市道,南,5,,,,ガス,水道,下水道,成瀬,,300 ,１低専,,40 ,80 ,,,,,,,,,,
〇,13209 ,28 ,町田,0 ,64 ,町田市,鶴間字十三号１３７３番６,,"117,000 ","117,000 ",0.0 ,151 ,,1,1.5,住宅,Ｗ,2F,,小規模住宅のほか、農地も見られる住宅地域,私道,東,6,,,,ガス,水道,下水道,南町田,,"1,600 ",１低専,,40 ,80 ,,,,,,,,,,
〇,13209 ,28 ,町田,0 ,65 ,町田市,三輪緑山２丁目４番８,,"151,000 ","152,000 ",-0.7 ,189 ,,1,1.2,住宅,Ｗ,2F,,中規模一般住宅が多い区画整然とした住宅地域,市道,北,6,,,,ガス,水道,下水道,鶴川,,"2,100 ",１低専,,40 ,80 ,,,,,,,,,,
〇,13209 ,28 ,町田,0 ,66 ,町田市,木曽東３丁目１５１１番４外,木曽東３－２４－１５,"155,000 ","155,000 ",0.0 ,351 ,台形,1,1.2,店舗兼共同住宅,ＳＲＣ,3F,,住宅の中に店舗等が見られる路線沿いの住宅地域,市道,北西,16,,背面道,,,水道,下水道,古淵,,"1,600 ",２中専,準防,60 ,200 ,,,,,,,,,,
〇,13209 ,28 ,町田,0 ,67 ,町田市,野津田町字暖沢前３２１０番２１１外,,"106,000 ","107,000 ",-0.9 ,123 ,,1,1.2,住宅,Ｗ,2F,,小規模一般住宅が多い丘陵地の住宅地域,市道,南西,4,,,,ガス,水道,下水道,小田急町田,,"4,600 ",１低専,,40 ,80 ,,,,,,,,,,
〇,13209 ,28 ,町田,0 ,68 ,町田市,金森３丁目１２５１番３１,金森３－２９－１５,"131,000 ","132,000 ",-0.8 ,150 ,,1,1.5,住宅,Ｗ,2F,,中規模一般住宅が建ち並ぶ住宅地域,私道,北,4,,,,,水道,下水道,町田,,"2,200 ",１低専,,40 ,80 ,,,,,,,,,,
〇,13209 ,28 ,町田,0 ,69 ,町田市,相原町字川島３１６５番３,,"84,400 ","84,500 ",-0.1 ,136 ,,1,1.5,住宅,Ｗ,2F,,一般住宅等のほかに空地が見られる住宅地域,市道,南東,4,,,,,水道,下水道,相原,,"3,100 ",１低専,,40 ,80 ,,,,,,,,,,
〇,13209 ,28 ,町田,0 ,70 ,町田市,玉川学園４丁目３５８３番９６,玉川学園４－２０－２７,"176,000 ","176,000 ",0.0 ,175 ,台形,1,1,住宅,ＬＳ,2F,,中規模一般住宅が区画整然と建ち並ぶ住宅地域,市道,南,6,,,,ガス,水道,下水道,玉川学園前,,"1,100 ",１低専,,40 ,80 ,,,,,*,13209,0 ,30 ,"176,000 ",0.0 
〇,13209 ,28 ,町田,0 ,71 ,町田市,能ヶ谷５丁目６１９番９,能ヶ谷５－３３－１２,"168,000 ","167,000 ",0.6 ,197 ,,1,1,住宅,Ｗ,2F,,一般住宅が建ち並ぶ区画整然とした住宅地域,市道,南,6,,,,ガス,水道,下水道,柿生,,950 ,１低専,,40 ,80 ,,,,,,,,,,
〇,13209 ,28 ,町田,0 ,72 ,町田市,本町田字乙九号３４５０番１１７,,"151,000 ","152,000 ",-0.7 ,256 ,,1,1,住宅,Ｗ,2F,,一般住宅が建ち並ぶ区画整然とした住宅地域,市道,南東,5,,,,ガス,水道,下水道,玉川学園前,,"1,600 ",１低専,,40 ,80 ,,,,,,,,,,
〇,13209 ,28 ,町田,0 ,73 ,町田市,小野路町字栗ケ沢２５７２番２０,,"57,100 ","57,300 ",-0.3 ,132 ,,1,1.5,住宅,Ｗ,2F,,一般住宅が見られる農地の多い住宅地域,市道,南東,4,,,,,水道,,鶴川,,"4,000 ",１低専,,30 ,50 ,,調区,,,,,,,,
〇,13209 ,28 ,町田,0 ,74 ,町田市,図師町字一号８４番８４,,"98,600 ","98,800 ",-0.2 ,220 ,,1,2,住宅,Ｗ,2F,,中規模一般住宅が多い郊外の住宅地域,市道,北西,8,,,,ガス,水道,下水道,淵野辺,,"3,000 ",１低専,,40 ,80 ,,,,,,,,,,
,13209 ,28 ,町田,0 ,75 ,町田市,中町３丁目１５４３番２,中町３－１６－７,"265,000 ",,,198 ,,1,1,住宅,ＬＳ,2F,,中規模一般住宅、アパート等が見られる住宅地域,市道,北西,5.5,,,,ガス,水道,下水道,小田急町田,,"1,000 ",２中専,準防,60 ,200 ,,,,,,,,,,
,13209 ,28 ,町田,0 ,76 ,町田市,鶴川４丁目２６番１７,,"135,000 ",,,132 ,,1,1.2,住宅,Ｗ,2F,,中小規模一般住宅が多い区画整然とした住宅地域,市道,北東,6,,,,ガス,水道,下水道,鶴川,,"2,600 ",１低専,,50 ,100 ,,,,,,,,,,
,13209 ,28 ,町田,0 ,77 ,町田市,忠生２丁目１５番７７,,"127,000 ",,,153 ,,1,1.5,住宅,Ｗ,2F,,中規模一般住宅が多い区画整然とした住宅地域,市道,北東,6,,,,ガス,水道,下水道,淵野辺,,"3,500 ",１中専,準防,50 ,100 ,,,,,,,,,,
,13209 ,28 ,町田,0 ,78 ,町田市,金井６丁目１８０番７９,金井６－４０－１４,"147,000 ",,,164 ,,1,1,住宅,Ｗ,2F,,中規模一般住宅が並ぶ区画整然とした住宅地域,市道,東,6,,,,ガス,水道,下水道,鶴川,,"1,800 ",１低専,,40 ,80 ,,,,,,,,,,
,13209 ,28 ,町田,0 ,79 ,町田市,森野２丁目１２２１番３,森野２－１８－１１,"298,000 ",,,147 ,,1,1.5,住宅,Ｗ,2F,,住宅、アパートのほかに店舗も見られる住宅地域,市道,北東,5.5,,,,ガス,水道,下水道,小田急町田,,670 ,２中専,準防,60 ,200 ,,,,,,,,,,
,13209 ,28 ,町田,0 ,80 ,町田市,成瀬８丁目２３０７番８,成瀬８－１４－１７,"180,000 ",,,164 ,,1.2,1,住宅,Ｗ,2F,,中規模一般住宅が多い既成住宅地域,市道,南,5,,,,ガス,水道,下水道,成瀬,,"1,400 ",１低専,,40 ,80 ,,,,,,,,,,
〇,13209 ,28 ,町田,5 ,1 ,町田市,原町田６丁目４３６番１,原町田６－１５－１５,"1,710,000 ","1,650,000 ",3.6 ,228 ,不整形,1,1.2,店舗兼事務所,ＲＣ,4F,1B,銀行、事務所、店舗等が建ち並ぶ駅前の商業地域,市道,南西,6,,側道,南東,ガス,水道,下水道,小田急町田,近接,0 ,商業,防火,80 ,600 ,,,,,,,,,,
〇,13209 ,28 ,町田,5 ,2 ,町田市,原町田４丁目８２５番５,原町田４－１－７,"1,670,000 ","1,660,000 ",0.6 ,152 ,,1,1.2,店舗兼事務所,ＳＲＣ,5F,1B,中層の店舗ビルが建ち並ぶ駅前の商業地域,市道,北東,20,,背面道,,ガス,水道,下水道,町田,,200 ,商業,防火,80 ,600 ,,,,,,,,,,
〇,13209 ,28 ,町田,5 ,3 ,町田市,南つくし野３丁目５番１３,,"227,000 ","225,000 ",0.9 ,157 ,,1,2,店舗兼住宅,Ｓ,2F,,店舗、事務所のほか空地も見られる商業地域,市道,南西,11,,,,ガス,水道,下水道,すずかけ台,,80 ,近商,準防,80 ,300 ,,,,,,,,,,
〇,13209 ,28 ,町田,5 ,4 ,町田市,玉川学園２丁目３８９０番４,玉川学園２－２１－４,"312,000 ","311,000 ",0.3 ,118 ,台形,1,2.5,店舗兼共同住宅,Ｓ,3F,,小規模な小売店舗等が多い駅前の商業地域,市道,北西,16,,,,ガス,水道,下水道,玉川学園前,近接,0 ,近商,準防,80 ,300 ,,,,,,,,,,
〇,13209 ,28 ,町田,5 ,5 ,町田市,成瀬が丘２丁目２５番１１,,"280,000 ","278,000 ",0.7 ,131 ,,1.2,1,店舗兼住宅,Ｗ,2F,,小規模な小売店舗が多い駅前の商業地域,市道,南,9,,,,ガス,水道,下水道,成瀬,,150 ,近商,準防,80 ,200 ,,,,,*,13209,5 ,7 ,"278,000 ",0.7 
〇,13209 ,28 ,町田,5 ,6 ,町田市,金森東１丁目４８４番４外,金森東１－１１－３６,"203,000 ","203,000 ",0.0 ,317 ,台形,1.2,1,店舗兼事務所,Ｓ,2F,,店舗、事務所等が多い路線商業地域,都道,南西,15,,,,,水道,下水道,町田,,"1,600 ",近商,準防,80 ,300 ,,,,,,,,,,
〇,13209 ,28 ,町田,5 ,7 ,町田市,能ヶ谷１丁目１９７番,能ヶ谷１－７－６,"368,000 ","362,000 ",1.7 ,388 ,,1,1.5,店舗兼事務所,Ｓ,6F,,中層の店舗ビルが建ち並ぶ駅前の商業地域,市道,南,0,駅前広場,,,ガス,水道,下水道,鶴川,駅前広場接面,0 ,商業,防火,80 ,500 ,,,,,,,,,,
〇,13209 ,28 ,町田,5 ,8 ,町田市,原町田４丁目１２５４番２外,原町田４－５－８,"698,000 ","681,000 ",2.5 ,505 ,,1,2.5,店舗兼事務所,ＲＣ,7F,1B,中高層店舗やマンションが増えつつある商業地域,市道,北東,9,,,,ガス,水道,下水道,町田,,400 ,商業,防火,80 ,600 ,,,,,,,,,,
〇,13209 ,28 ,町田,5 ,9 ,町田市,原町田６丁目７８２番５外,原町田６－３－９,"2,370,000 ","2,270,000 ",4.4 ,692 ,,1,1.5,店舗兼事務所,ＲＣ,4F,1B,金融機関、中高層店舗ビルが多い駅前の商業地域,道路,北東,12,,,,ガス,水道,下水道,小田急町田,,90 ,商業,防火,80 ,700 ,,,,,*,13209,5 ,8 ,"2,320,000 ",2.2 
〇,13209 ,28 ,町田,5 ,10 ,町田市,森野１丁目１３８５番１,森野１－１９－１４,"779,000 ","767,000 ",1.6 ,145 ,,1,1.2,店舗兼事務所,ＲＣ,4F,,中層店舗ビルの間に一般住宅が見られる商業地域,市道,東,5.5,,,,ガス,水道,下水道,小田急町田,,100 ,商業,防火,80 ,500 ,,,,,,,,,,
〇,13209 ,28 ,町田,5 ,11 ,町田市,森野１丁目１３３２番１,森野１－２２－５,"1,020,000 ","995,000 ",2.5 ,341 ,台形,1.2,1,店舗、事務所兼住宅,ＳＲＣ,7F,,中層の店舗、事務所ビルが多い駅前の商業地域,市道,南西,20,,側道,北西,ガス,水道,下水道,小田急町田,,270 ,商業,防火,80 ,600 ,,,,,,,,,,
〇,13209 ,28 ,町田,5 ,12 ,町田市,森野１丁目１３２１番２,森野１－２５－５,"372,000 ","364,000 ",2.2 ,234 ,,1,2,事務所,Ｓ,3F,,店舗、各種学校や駐車場等の混在する商業地域,市道,南西,5.5,,,,ガス,水道,下水道,小田急町田,,260 ,近商,準防,80 ,300 ,,,,,,,,,,
〇,13209 ,28 ,町田,5 ,13 ,町田市,大蔵町字大蔵２６４番１,,"167,000 ","167,000 ",0.0 ,328 ,,1,1.2,店舗兼住宅,Ｗ,2F,,店舗、一般住宅等が混在する路線商業地域,都道,北東,12,,,,,水道,,鶴川,,"1,300 ",準住居,準防,60 ,200 ,,,,,*,13209,5 ,10 ,"167,000 ",0.0 
〇,13209 ,28 ,町田,5 ,14 ,町田市,小山町字二十三号２６１３番４,,"160,000 ","160,000 ",0.0 ,100 ,台形,1,1.2,店舗兼住宅,Ｗ,3F,,店舗、住宅等が混在する路線商業地域,都道,南西,25,,,,,水道,下水道,多摩境,,610 ,準住居,準防,60 ,200 ,,,,,,,,,,
〇,13209 ,28 ,町田,5 ,15 ,町田市,鶴間字十七号１７０２番１外,,"161,000 ","159,000 ",1.3 ,"1,456 ",不整形,1,2.5,倉庫兼事務所,Ｓ,3F,,営業所の中にマンションが見られる路線商業地域,市道,南東,12,,,,ガス,水道,下水道,南町田,,850 ,準工,準防,60 ,200 ,,,,,,,,,,
〇,13209 ,28 ,町田,5 ,16 ,町田市,忠生２丁目２８番５,,"140,000 ","140,000 ",0.0 ,485 ,,1,1.2,事務所兼倉庫,Ｓ,2F,,営業所、配送センター等の混在する地域,市道,南西,25,,,,ガス,水道,下水道,淵野辺,,"3,100 ",準工,準防,60 ,200 ,,,,,,,,,,
〇,13210 ,28 ,小金井,0 ,1 ,小金井市,東町３丁目１２６番６３,東町３－６－３６,"336,000 ","331,000 ",1.5 ,150 ,,1,2,住宅,Ｗ,2F,,一般住宅のほかにアパートも見られる住宅地域,市道,東,5.7,,,,ガス,水道,下水道,東小金井,,510 ,１低専,,40 ,80 ,,,,,,,,,,
〇,13210 ,28 ,小金井,0 ,2 ,小金井市,梶野町４丁目２２６番３６,梶野町４－１６－３,"317,000 ","311,000 ",1.9 ,107 ,,1,2,住宅,Ｗ,2F,,小規模一般住宅のほか畑も見られる住宅地域,市道,東,5,,,
