1,"東京都生計分析調査　令和 5年11月","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2,"","","","主　　要　　指　　標　　　２　　―　勤労者世帯　―","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
3,"","","","注1）平成30年1月に調査で使用する家計簿を改正し順次変更を行ったため、平成31年・令和元年の「対前年増加率」の値には当該改正の影響による変動が含まれ得る。","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
4,"","","","注2）平成31年・令和元年からは、調査対象に農林漁家世帯を含めている。","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5,"","","","hyoutou0","hyoutou0","hyoutou0","hyoutou0","hyoutou0","hyoutou1","hyoutou2","hyoutou3","hyoutou3","hyoutou3","hyoutou2","hyoutou2","hyoutou1","hyoutou0","hyoutou0","hyoutou0","hyoutou0","hyoutou0","hyoutou0","hyoutou1","hyoutou2","hyoutou3","hyoutou3","hyoutou3","hyoutou3","hyoutou3","hyoutou3","hyoutou3","hyoutou3","hyoutou3","hyoutou3","hyoutou2","hyoutou1","hyoutou0","hyoutou0"
6,"","","","youto001","youto002","youto003","youto004","youto005","youto006","youto007","youto008","youto009","youto010","youto011","youto012","youto013","youto014","youto015","youto016","youto017","youto018","youto019","youto020","youto021","youto022","youto023","youto024","youto025","youto026","youto027","youto028","youto029","youto030","youto031","youto032","youto033","youto034","youto035"
7,"実数・増減率","年次・四半期・月次コード","年次・四半期・月次","調査世帯数(世帯）","世帯人員（人）","有業人員（人）","世帯主平均年齢（歳）","実収入（円）","実収入／経常収入（円）","実収入／経常収入／勤め先収入（円）","実収入／経常収入／勤め先収入／世帯主の定期収入（円）","実収入／経常収入／勤め先収入／世帯主の臨時収入・賞与（円）","実収入／経常収入／勤め先収入／配偶者・他の世帯員収入（円）","実収入／経常収入／事業・内職収入（円）","実収入／経常収入／他の経常収入（円）","実収入／特別収入（円）","実収入以外の受取(繰入金を除く)（円）","繰入金（円）","可処分所得（円）","貯蓄純増（円）","平均消費性向（％）","実支出（円）","実支出／生計支出（円）","実支出／生計支出／消費支出（円）","実支出／生計支出／消費支出／食料（円）","実支出／生計支出／消費支出／住居（円）","実支出／生計支出／消費支出／光熱・水道（円）","実支出／生計支出／消費支出／家具・家事用品（円）","実支出／生計支出／消費支出／被服及び履物（円）","実支出／生計支出／消費支出／保健医療（円）","実支出／生計支出／消費支出／交通・通信（円）","実支出／生計支出／消費支出／教育（円）","実支出／生計支出／消費支出／教養娯楽（円）","実支出／生計支出／消費支出／その他の消費支出（円）","実支出／生計支出／土地家屋購入（円）","実支出／その他の実支出（円）","実支出以外の支払(繰越金を除く)（円）","繰越金（円）"
8,"Jissu","nen","実数_平成31年・令和元年平均",360,3.30,1.70,50.5,673468,662685,624865,420967,102068,101830,7518,30302,10783,512442,115365,539517,178892,66.8,501987,368036,360606,90551,26402,21172,12628,16768,15418,46350,32489,40890,57937,7430,133951,704476,94813
9,"Jissu","nen","実数_令和 2年平均",365,3.30,1.71,49.4,701538,675758,639589,421611,101839,116139,6722,29447,25780,555528,155032,561620,183447,61.2,505201,365283,343451,93467,29225,20717,14511,13219,16441,39244,28602,34598,53428,21831,139918,772860,134038
10,"Jissu","nen","実数_令和 3年平均",365,3.27,1.76,49.5,730386,711310,673304,442767,106837,123700,6894,31112,19076,550614,328662,583422,190636,61.2,537588,390625,357123,94234,29001,19528,14807,13032,16713,43119,29384,36710,60594,33501,146964,768437,303637
11,"Jissu","nen","実数_令和 4年平均",340,3.27,1.74,49.7,684038,669443,634811,421077,102810,110924,7580,27052,14595,509717,251871,550979,176441,63.6,489039,355980,350149,91862,27718,23000,13886,14547,15983,38624,28810,38624,57096,5831,133059,723924,232664
12,"Jissu","sihan","実数_令和 4年 7～ 9月",341,3.23,1.72,50.2,631168,619262,597046,430294,63616,103136,5060,17156,11906,494563,252477,507143,147231,69.9,480784,356758,354564,93171,21912,20199,13891,13328,16096,43548,30560,43581,58279,2194,124025,673693,223731
13,"Jissu","sihan","実数_令和 4年10～12月",332,3.23,1.72,50.7,834661,819863,774579,438288,190621,145670,7803,37480,14799,539297,236266,679062,267254,55.7,533762,378164,378164,102745,28109,23441,17252,16610,17670,39355,27742,39815,65426,-,155598,850578,225884
14,"Jissu","sihan","実数_令和 5年 1～ 3月",326,3.23,1.79,50.9,608086,591538,560088,427772,14972,117345,5803,25647,16547,531824,275956,495723,117318,72.1,469607,357245,357245,94874,29873,31677,10806,12495,15598,38142,26576,44239,52965,-,112363,704385,241874
15,"Jissu","sihan","実数_令和 5年 4～ 6月",336,3.24,1.77,51.0,742607,717079,663993,426876,113202,123914,8586,44500,25529,550286,294235,582057,188971,62.4,523570,363020,363020,98011,29434,23162,14192,13473,15411,38467,40507,40823,49540,-,160550,792047,271512
16,"Jissu","sihan","実数_令和 5年 7～ 9月",331,3.30,1.75,49.5,663543,657145,622853,450812,73000,99042,11750,22542,6397,504304,393278,531469,176741,66.3,496734,364660,352198,102400,27120,16930,15615,10808,14462,43155,23543,42474,55692,12462,132074,718363,346028
17,"Jissu","tuki","実数_令和 4年11月",330,3.27,1.71,50.5,577708,568383,551731,429360,9619,112752,9179,7473,9325,509726,229649,466550,76602,77.9,474409,363251,363251,96589,23647,22659,16586,15987,15936,36301,26488,39141,69920,-,111158,622805,219870
18,"Jissu","tuki","実数_令和 4年12月",332,3.22,1.75,50.8,1307926,1277503,1217738,448374,555659,213705,7636,52129,30423,606686,236112,1069890,600613,37.8,642216,404181,404181,112890,28829,24109,21990,16073,18188,44511,26423,44146,67022,-,238035,1267931,240577
19,"Jissu","tuki","実数_令和 5年 1月",321,3.18,1.80,50.9,588129,572564,556717,422301,13647,120769,7590,8257,15565,567094,302843,478161,83954,78.4,484745,374777,374777,97737,36131,30682,11419,12987,14406,37494,22961,49387,61571,-,109969,724896,248425
20,"Jissu","tuki","実数_令和 5年 2月",325,3.24,1.79,50.8,642938,629874,564687,434070,8994,121623,5276,59911,13064,503787,278525,527099,150256,60.2,432998,317159,317159,89750,27086,31529,7756,9234,16818,30444,26556,33107,44879,-,115839,731703,260549
21,"Jissu","tuki","実数_令和 5年 3月",332,3.27,1.78,51.1,593190,572176,558861,426944,22275,109642,4543,8773,21013,524592,246501,481909,117744,78.8,491079,379798,379798,97134,26402,32819,13242,15263,15570,46487,30210,50223,52446,-,111281,656555,216649
22,"Jissu","tuki","実数_令和 5年 4月",331,3.24,1.80,51.1,628462,621883,557407,430046,13859,113501,8755,55721,6580,552238,279417,514947,91990,77.1,510767,397252,397252,97313,27852,26521,13391,14616,17825,37552,65563,38573,58048,-,113515,690246,259105
23,"Jissu","tuki","実数_令和 5年 5月",344,3.23,1.75,50.9,614895,563081,547298,421912,22036,103350,8060,7723,51814,556855,315943,483763,79377,73.0,484193,353060,353060,100633,30333,23601,14906,12950,13107,38831,30495,43994,44210,-,131133,712534,290967
24,"Jissu","tuki","実数_令和 5年 6月",334,3.26,1.75,50.9,984465,966273,887273,428670,303711,154891,8943,70057,18192,541765,287346,747462,395546,45.3,575751,338748,338748,96087,30116,19364,14280,12854,15300,39019,25464,39901,46362,-,237003,973362,264463
25,"Jissu","tuki","実数_令和 5年 7月",340,3.27,1.77,49.3,779580,775251,755983,444225,196138,115621,11183,8084,4329,510702,423529,615551,246334,56.3,510679,346650,346650,102807,26416,16150,11615,14823,15165,44425,24225,40052,50971,-,164028,810212,392919
26,"Jissu","tuki","実数_令和 5年 8月",328,3.30,1.74,49.4,618509,612549,548840,450998,8724,89118,10712,52997,5960,508597,386962,503107,142836,72.4,517087,401685,364297,103141,34132,16670,17572,8974,15558,45871,12184,49076,61120,37387,115402,683078,313904
27,"Jissu","tuki","実数_令和 5年 9月",325,3.33,1.74,49.8,592539,583636,563737,457214,14137,92386,13355,6544,8903,493613,369344,475748,141053,72.7,462437,345646,345646,101252,20811,17969,17657,8627,12662,39168,34219,38295,54986,-,116791,661798,331260
28,"Jissu","tuki","実数_令和 5年10月",336,3.31,1.76,50.0,681263,672449,594486,474570,10818,109097,17958,60005,8814,593390,361807,545007,136067,75.6,575484,439228,412250,104015,37757,18995,13346,14897,20688,56409,50317,44949,50876,26978,136256,730279,330698
