1,"東京都生計分析調査　令和 5年10月","","","","","","","","",""
2,"","","主　　要　　指　　標　　　４　　―　全世帯，生計支出７分位階層別　―","","","","","","",""
3,"","","公共的料金負担率　　　〔＝（公共的料金÷消費支出） ×１００〕","","","","","","",""
4,"年次・月次コード","年次・月次","都平均","第1階層","第2階層","第3階層","第4階層","第5階層","第6階層","第7階層"
5,"nen","平成28年平均",27.6,28.5,29.4,29.1,28.8,27.5,26.6,26.7
6,"nen","平成29年平均",26.9,27.6,28.5,28.6,27.8,27.3,25.8,26.2
7,"nen","平成30年平均",27.6,28.9,30.7,28.1,27.9,27.4,26.1,27.4
8,"nen","平成31年・令和元年平均",26.7,28.2,28.5,28.9,27.1,25.9,26.4,25.9
9,"nen","令和 2年平均",27.2,27.8,28.8,29.3,28.4,26.6,26.3,26.4
10,"nen","令和 3年平均",26.2,26.0,28.6,27.2,26.9,25.6,25.7,25.8
11,"nen","令和 4年平均",27.2,27.4,29.6,29.8,28.6,26.7,26.5,26.1
12,"tuki","令和 4年10月",28.6,28.2,30.4,29.6,25.9,28.2,26.1,30.5
13,"tuki","令和 4年11月",26.2,26.4,28.5,30.2,27.3,26.7,25.2,24.5
14,"tuki","令和 4年12月",24.4,26.9,26.2,25.7,24.1,27.1,23.9,22.3
15,"tuki","令和 5年 1月",27.2,30.8,31.0,32.8,29.8,30.8,23.8,23.6
16,"tuki","令和 5年 2月",30.5,29.7,32.3,35.8,33.6,33.2,28.6,27.1
17,"tuki","令和 5年 3月",27.6,29.8,33.2,31.1,30.0,28.3,26.9,24.3
18,"tuki","令和 5年 4月",34.9,25.0,30.5,26.8,29.6,28.3,29.2,44.7
19,"tuki","令和 5年 5月",28.3,25.3,26.4,27.6,27.8,27.5,26.6,31.1
20,"tuki","令和 5年 6月",26.0,24.2,26.4,26.9,25.5,25.1,24.9,26.9
21,"tuki","令和 5年 7月",25.1,21.3,24.9,23.8,27.4,25.1,25.0,25.4
22,"tuki","令和 5年 8月",21.7,21.4,28.1,26.2,26.1,25.4,25.0,15.0
23,"tuki","令和 5年 9月",26.9,23.7,23.8,25.9,27.1,26.9,22.0,30.9
24,"tuki","令和 5年10月",28.0,22.6,26.1,27.0,25.0,24.3,24.1,33.2
1.1,30.0,Z宅,ＲＣ,4F,,中層の事務所、共同住宅等が混在する商業地域,区道,西,22,,,,ガス,水道,下水道,浅草,,570 ,近商,防火,80 ,300 ,,,,,,,,,,
〇,13107 ,28 ,墨田,5 ,7 ,墨田区,横川４丁目１番１７外,横川４－８－２,"542,000 ","527,000 ",2.8 ,107 ,,1,2,店舗兼共同住宅,Ｓ,7F,,事務所、店舗兼共同住宅等が混在する商業地域,都道,西,22,,,,ガス,水道,下水道,押上,,380 ,商業,防火,80 ,500 ,,,,,,,,,,
〇,13107 ,28 ,墨田,5 ,8 ,墨田区,墨田２丁目１１７８番１外,墨田２－１２－７,"338,000 ","333,000 ",1.5 ,136 ,,1,2,事務所兼住宅,Ｓ,3F,,小売店舗、事務所、住宅が混在する近隣商業地域,区道,北,6.3,,,,ガス,水道,下水道,鐘ケ淵,,160 ,近商,準防,80 ,300 ,,,,,,,,,,
〇,13107 ,28 ,墨田,5 ,9 ,墨田区,立川３丁目１０番１１,立川３－１０－８,"501,000 ","488,000 ",2.7 ,132 ,,1,1.2,事務所兼住宅,Ｓ,5F,,店舗、事務所、マンション等が建ち並ぶ商業地域,都道,東,22,,,,ガス,水道,下水道,菊川,,350 ,商業,防火,80 ,500 ,,,,,,,,,,
〇,13107 ,28 ,墨田,5 ,10 ,墨田区,錦糸３丁目２１番３,錦糸３－１０－１,"663,000 ","643,000 ",3.1 ,84 ,,1,2,店舗兼共同住宅,ＲＣ,5F,,店舗、事務所、マンションが建ち並ぶ商業地域,区道,西,11,,,,ガス,水道,下水道,錦糸町,,200 ,商業,防火,80 ,500 ,,,,,,,,,,
〇,13107 ,28 ,墨田,5 ,11 ,墨田区,業平２丁目７番８,業平２－１９－１０,"564,000 ","547,000 ",3.1 ,118 ,,1,1.5,店舗兼共同住宅,ＲＣ,5F,,中高層の店舗兼共同住宅が多い川沿いの商業地域,区道,北,6.1,,背面道,,ガス,水道,下水道,押上,,160 ,商業,防火,80 ,500 ,,,,,,,,,,
〇,13107 ,28 ,墨田,5 ,12 ,墨田区,押上１丁目２４番８,押上１－２４－１,"785,000 ","761,000 ",3.2 ,102 ,,1,2.5,店舗兼共同住宅,ＳＲＣ,7F,,店舗、事務所等が建ち並ぶ駅近くの商業地域,都道,北西,22,,,,ガス,水道,下水道,押上,,170 ,商業,防火,80 ,500 ,,,,,,,,,,
〇,13107 ,28 ,墨田,5 ,13 ,墨田区,八広１丁目８９番３１,八広１－３１－１１,"354,000 ","348,000 ",1.7 ,234 ,台形,1,1.5,事務所兼住宅,ＲＣ,4F,,事務所ビル、店舗の中に住宅が見られる商業地域,区道,南東,10.8,,,,ガス,水道,下水道,京成曳舟,,670 ,商業,防火,80 ,400 ,,,,,,,,,,
〇,13108 ,28 ,江東,0 ,1 ,江東区,北砂５丁目１３７番２２,北砂５－５－６,"321,000 ","315,000 ",1.9 ,73 ,,1,1.5,住宅,Ｗ,2F,,小規模一般住宅、アパート等が建ち並ぶ住宅地域,道路,東,3.6,,,,ガス,水道,下水道,大島,,"1,200 ",１住居,準防,60 ,300 ,,,,,,,,,,
〇,13108 ,28 ,江東,0 ,2 ,江東区,亀戸３丁目８４番７１,亀戸３－３２－１１,"302,000 ","297,000 ",1.7 ,109 ,,1.2,1,住宅,Ｗ,2F,,小規模一般住宅、アパート等が建ち並ぶ住宅地域,道路,南西,3.6,,,,ガス,水道,下水道,押上,,750 ,１住居,準防,60 ,300 ,,,,,,,,,,
〇,13108 ,28 ,江東,0 ,3 ,江東区,東砂２丁目２１２番５,東砂２－９－２,"309,000 ","303,000 ",2.0 ,75 ,,1,1.5,住宅,Ｗ,3F,,一般住宅の中に作業所等が混在する住宅地域,道路,北,3.6,,,,ガス,水道,下水道,東大島,,"1,100 ",１住居,準防,60 ,300 ,,,,,,,,,,
