1,"東京都生計分析調査　令和 5年11月","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14,"Jissu","sihan","実数_令和 5年 1～ 3月",182,2.33,0.46,74.7,175766,165292,33389,18491,14898,8067,123837,119355,10475,150637,248826,75762,17644,32593,7192,5685,15488,22908,1623,28203,41729
15,"Jissu","sihan","実数_令和 5年 4～ 6月",183,2.39,0.50,74.5,293915,285220,30017,12690,17327,6156,249046,236942,8695,244570,252411,82278,21801,21966,8710,6682,16104,23883,717,26889,43381
16,"Jissu","sihan","実数_令和 5年 7～ 9月",200,2.41,0.51,74.9,190108,182390,43683,16702,26981,7093,131614,124697,7717,160229,274231,86635,19851,18604,13037,5085,17620,26990,1612,31169,53628
17,"Jissu","tuki","実数_令和 4年11月",193,2.24,0.41,75.7,101477,61786,34361,23927,10434,6846,20578,4477,39691,86303,282862,78883,49869,19354,13482,7308,19333,26097,39,27519,40976
18,"Jissu","tuki","実数_令和 4年12月",191,2.25,0.44,75.1,440899,428984,46279,29658,16621,9803,372903,342226,11914,393553,290427,99207,20090,24376,9355,6230,20874,21537,76,26952,61730
19,"Jissu","tuki","実数_令和 5年 1月",180,2.32,0.47,75.1,68093,58129,34975,20618,14357,7292,15863,11195,9964,49362,256231,73509,21770,30538,8289,6387,15541,21964,3512,27246,47475
20,"Jissu","tuki","実数_令和 5年 2月",186,2.33,0.45,74.7,385492,379974,32745,15961,16784,10362,336867,331724,5518,344227,229995,71833,19373,34365,7352,4205,13948,18737,1213,29453,29518
21,"Jissu","tuki","実数_令和 5年 3月",181,2.33,0.47,74.4,73714,57772,32446,18894,13553,6546,18780,15146,15942,58323,260253,81944,11790,32876,5934,6462,16975,28022,145,27910,48195
22,"Jissu","tuki","実数_令和 5年 4月",179,2.36,0.46,74.1,373405,360985,22110,13230,8880,4108,334768,332036,12420,343791,258455,80048,24481,25322,7709,6733,17235,23024,2043,30579,41281
23,"Jissu","tuki","実数_令和 5年 5月",181,2.41,0.54,74.5,53966,49482,28433,11654,16779,6448,14601,10874,4484,22498,231253,84667,14851,21612,8245,5527,13134,22001,75,22669,38474
24,"Jissu","tuki","実数_令和 5年 6月",190,2.39,0.49,74.8,454374,445192,39508,13187,26322,7913,397770,367915,9182,367421,267526,82120,26071,18964,10177,7786,17944,26623,33,27419,50389
25,"Jissu","tuki","実数_令和 5年 7月",189,2.43,0.51,75.1,68992,62974,45444,17339,28104,6962,10568,3539,6018,42104,264694,85894,16020,17918,13209,6251,17053,22908,4433,28725,52283
26,"Jissu","tuki","実数_令和 5年 8月",199,2.41,0.53,74.6,431839,421494,42209,15895,26314,7447,371837,364680,10345,388577,300560,88091,37913,18175,15881,4524,17426,25598,202,33181,59569
27,"Jissu","tuki","実数_令和 5年 9月",213,2.39,0.49,74.9,69492,62703,43397,16872,26526,6869,12436,5873,6789,50005,257440,85921,5621,19719,10022,4481,18380,32464,201,31600,49031
28,"Jissu","tuki","実数_令和 5年10月",213,2.36,0.47,75.6,436611,428253,39807,19697,20109,8582,379865,374844,8358,381247,278898,88238,22460,21002,11317,8917,21655,22846,2480,32646,47334
29,"Jissu","tuki","実数_令和 5年11月",211,2.32,0.42,76.1,57340,52578,30317,12736,17582,6122,16139,7488,4762,42782,265239,87615,15494,21083,9566,8294,23006,22335,151,29131,48564
30,"meimoku","nen","対前年（同期・同月）名目増加率_平成31年・令和元年平均",-,-,-,-,9.4,10.3,30.6,14.0,39.4,22.9,7.6,8.5,-15.4,9.3,0.5,-0.9,-9.9,-5.3,9.5,20.3,4.5,-3.9,69.9,7.2,-0.2
31,"meimoku","nen","対前年（同期・同月）名目増加率_令和 2年平均",-,-,-,-,16.8,7.7,2.4,-11.4,8.4,112.5,5.1,5.0,353.9,19.0,-2.0,4.9,21.9,8.0,2.2,-30.8,15.2,1.5,-20.5,-21.7,-15.4
32,"meimoku","nen","対前年（同期・同月）名目増加率_令和 3年平均",-,-,-,-,-9.8,-2.3,23.8,33.5,20.4,-46.6,-2.9,-3.1,-75.9,-12.5,-4.0,-3.6,1.0,-8.7,-1.2,7.1,-8.2,-21.1,39.6,-0.9,1.2
33,"meimoku","nen","対前年（同期・同月）名目増加率_令和 4年平均",-,-,-,-,5.5,0.7,-14.8,45.2,-38.3,22.9,2.5,0.8,178.4,9.6,4.9,0.2,-0.4,12.6,-5.0,-9.8,0.6,36.6,-72.9,11.1,5.6
34,"meimoku","sihan","対前年（同期・同月）名目増加率_令和 4年 7～ 9月",-,-,-,-,-4.2,-2.4,-7.0,68.6,-32.0,83.5,-4.4,-5.5,-48.4,-2.5,4.9,2.1,-12.6,20.1,-5.2,-5.3,32.6,4.5,-59.1,25.9,-4.2
35,"meimoku","sihan","対前年（同期・同月）名目増加率_令和 4年10～12月",-,-,-,-,9.2,4.3,14.0,237.2,-44.7,1.0,3.1,-1.5,341.7,10.3,4.2,2.0,10.4,17.7,10.0,0.0,19.4,26.0,-51.9,-8.4,-6.2
36,"meimoku","sihan","対前年（同期・同月）名目増加率_令和 5年 1～ 3月",-,-,-,-,4.1,5.2,58.6,164.6,6.0,2.9,-3.5,-3.7,-10.6,6.1,-3.5,2.8,1.1,20.2,-14.5,10.9,-3.9,-18.4,263.1,17.7,-27.2
37,"meimoku","sihan","対前年（同期・同月）名目増加率_令和 5年 4～ 6月",-,-,-,-,-9.6,-1.1,27.0,23.2,29.8,-19.1,-3.2,-4.7,-76.3,-13.2,-6.5,5.3,-21.4,-5.3,-13.3,4.9,-1.6,-28.6,-55.0,-0.7,-5.3
38,"meimoku","sihan","対前年（同期・同月）名目増加率_令和 5年 7～ 9月",-,-,-,-,7.5,5.4,49.5,27.1,67.8,-21.0,-2.4,-4.0,107.2,6.8,8.2,9.3,3.0,-4.6,14.5,5.7,-23.4,27.8,698.0,1.5,21.3
39,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 4年11月",-,-,-,-,121.4,45.8,26.3,261.0,-49.3,-9.2,169.6,12.5,...,222.1,8.0,2.4,94.4,15.9,43.0,-10.4,-12.8,13.0,-97.1,-6.4,-16.5
40,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 4年12月",-,-,-,-,8.9,7.4,9.7,320.6,-52.7,30.9,6.6,1.1,124.5,9.7,-3.5,-4.2,-10.2,20.1,-39.5,-22.0,50.9,1.1,-61.8,-18.3,-1.7
41,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 5年 1月",-,-,-,-,30.7,20.3,28.0,165.3,-26.6,-20.3,34.0,72.5,162.7,66.2,1.1,2.8,75.3,27.9,-6.2,34.7,-6.7,-8.6,...,-3.1,-24.9
42,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 5年 2月",-,-,-,-,-2.5,-1.9,53.3,101.7,24.8,66.8,-6.4,-6.9,-32.3,-2.4,-9.6,3.3,-6.8,19.9,-11.2,14.1,8.6,-39.6,...,51.6,-50.9
43,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 5年 3月",-,-,-,-,24.8,61.3,124.6,258.0,47.8,-19.9,42.2,65.2,-31.4,34.6,-1.9,2.3,-38.3,14.1,-26.9,-7.1,-10.0,-4.0,-88.2,14.6,-0.6
44,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 5年 4月",-,-,-,-,-7.7,-8.7,9.9,59.1,-24.8,-40.2,-9.2,-8.5,37.9,-7.4,-5.4,7.3,47.2,-6.8,-6.3,11.5,14.1,-42.4,-34.4,-0.8,-19.9
45,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 5年 5月",-,-,-,-,32.7,46.0,70.2,61.7,76.6,33.2,18.3,5.9,-33.8,101.1,-20.8,4.7,-65.4,-1.0,-8.1,-8.8,-31.7,-45.4,-95.1,-15.6,-11.1
46,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 5年 6月",-,-,-,-,-14.3,2.1,15.9,-14.2,40.5,-28.9,1.8,-1.3,-90.3,-20.6,9.4,3.9,10.0,-7.7,-21.4,11.0,21.4,32.1,-74.0,16.4,18.1
47,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 5年 7月",-,-,-,-,24.2,20.8,35.2,27.5,40.5,-12.9,0.5,-48.1,75.3,-2.5,6.6,9.5,-10.1,3.6,14.0,40.7,-13.0,20.1,...,-29.2,33.8
48,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 5年 8月",-,-,-,-,2.8,1.7,72.6,39.5,101.6,-26.2,-2.1,-2.6,87.5,5.6,14.7,9.9,111.6,-12.9,46.2,3.4,-37.7,22.9,248.3,36.7,8.8
49,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 5年 9月",-,-,-,-,26.9,19.3,46.5,16.9,74.6,-22.5,-11.6,-28.0,204.8,28.3,3.0,8.6,-74.5,-2.9,-14.4,-20.1,-14.2,38.4,-29.0,16.1,26.5
50,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 5年10月",-,-,-,-,3.1,2.6,26.7,27.7,25.8,-2.4,0.7,1.7,36.7,1.6,2.6,6.7,62.9,-0.9,-30.4,0.4,7.3,-32.6,213.5,7.6,7.8
51,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 5年11月",-,-,-,-,-43.5,-14.9,-11.8,-46.8,68.5,-10.6,-21.6,67.3,-88.0,-50.4,-6.2,11.1,-68.9,8.9,-29.0,13.5,19.0,-14.4,287.2,5.9,18.5
52,"jissitu","nen","対前年（同期・同月）実質増加率_平成31年・令和元年平均",-,-,-,-,8.4,9.3,29.4,13.0,38.2,21.8,6.6,7.5,-16.2,8.3,-0.4,-1.6,-10.7,-8.3,6.7,18.9,3.6,-3.4,71.6,5.4,-
53,"jissitu","nen","対前年（同期・同月）実質増加率_令和 2年平均",-,-,-,-,16.8,7.7,2.4,-11.4,8.4,112.5,5.1,5.0,353.9,19.0,-2.0,3.6,20.0,11.5,0.3,-32.1,14.3,1.1,-14.9,-21.1,-
54,"jissitu","nen","対前年（同期・同月）実質増加率_令和 3年平均",-,-,-,-,-9.5,-2.0,24.2,33.9,20.8,-46.4,-2.6,-2.8,-75.8,-12.2,-3.7,-3.5,-0.5,-8.0,-3.6,6.9,-7.9,-15.5,38.8,-2.9,-
55,"jissitu","nen","対前年（同期・同月）実質増加率_令和 4年平均",-,-,-,-,2.4,-2.2,-17.3,41.0,-40.1,19.3,-0.5,-2.1,170.3,6.4,1.8,-4.1,-1.6,-5.8,-8.3,-11.0,1.2,40.7,-73.0,9.9,-
56,"jissitu","sihan","対前年（同期・同月）実質増加率_令和 4年 7～ 9月",-,-,-,-,-7.3,-5.5,-10.0,63.2,-34.2,77.6,-7.5,-8.5,-50.0,-5.6,1.5,-2.3,-13.6,-0.2,-8.9,-6.1,33.8,4.9,-59.1,24.0,-
57,"jissitu","sihan","対前年（同期・同月）実質増加率_令和 4年10～12月",-,-,-,-,4.4,-0.3,9.0,222.4,-47.1,-3.4,-1.4,-5.8,322.3,5.4,-0.4,-4.4,8.9,-3.2,3.2,-2.7,19.4,23.5,-51.9,-8.4,-
58,"jissitu","sihan","対前年（同期・同月）実質増加率_令和 5年 1～ 3月",-,-,-,-,-0.5,0.6,51.6,153.0,1.3,-1.6,-7.7,-7.9,-14.5,1.4,-7.7,-4.3,-0.7,10.1,-21.1,6.0,-4.8,-20.5,260.9,15.7,-
59,"jissitu","sihan","対前年（同期・同月）実質増加率_令和 5年 4～ 6月",-,-,-,-,-13.1,-4.9,22.1,18.5,24.8,-22.2,-6.9,-8.4,-77.2,-16.5,-10.1,-2.6,-22.6,-0.1,-20.2,0.1,-3.7,-31.0,-55.8,-4.1,-
60,"jissitu","sihan","対前年（同期・同月）実質増加率_令和 5年 7～ 9月",-,-,-,-,3.7,1.6,44.2,22.6,61.8,-23.8,-5.9,-7.4,99.8,3.0,4.3,0.8,1.4,11.7,7.3,0.5,-25.3,23.6,681.6,-3.7,-
61,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 4年11月",-,-,-,-,111.7,39.4,20.7,245.1,-51.5,-13.2,157.7,7.6,-,207.9,3.3,-4.2,91.5,-4.5,33.0,-12.7,-12.9,11.0,-97.1,-6.1,-
62,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 4年12月",-,-,-,-,3.9,2.5,4.7,301.3,-54.9,24.9,1.7,-3.5,114.2,4.7,-7.9,-10.5,-11.5,-2.0,-43.5,-24.6,50.7,-1.4,-61.8,-18.0,-
63,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 5年 1月",-,-,-,-,24.0,14.1,21.4,151.7,-30.4,-24.4,27.1,63.7,149.2,57.7,-4.1,-4.3,72.7,4.2,-12.5,28.2,-7.1,-10.9,-,-4.6,-
64,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 5年 2月",-,-,-,-,-6.4,-5.9,47.1,93.6,19.8,60.1,-10.2,-10.7,-35.0,-6.3,-13.2,-3.8,-8.4,14.3,-18.5,9.4,7.7,-41.1,-,49.7,-
65,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 5年 3月",-,-,-,-,19.9,54.9,115.8,243.9,42.0,-23.1,36.6,58.7,-34.1,29.3,-5.8,-4.9,-39.5,13.4,-33.0,-10.9,-11.2,-6.5,-88.3,12.0,-
66,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 5年 4月",-,-,-,-,-11.5,-12.5,5.4,52.5,-27.9,-42.7,-12.9,-12.3,32.2,-11.2,-9.3,-0.9,44.6,-4.9,-14.9,6.7,12.1,-44.3,-35.3,-3.8,-
67,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 5年 5月",-,-,-,-,27.6,40.4,63.7,55.5,69.8,28.1,13.8,1.8,-36.3,93.4,-23.8,-3.1,-65.9,6.8,-15.7,-13.1,-33.2,-47.3,-95.2,-18.7,-
68,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 5年 6月",-,-,-,-,-17.5,-1.7,11.5,-17.4,35.2,-31.6,-2.0,-5.0,-90.7,-23.6,5.3,-3.8,8.6,-1.7,-26.6,5.5,18.4,27.8,-74.5,12.5,-
69,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 5年 7月",-,-,-,-,19.5,16.3,30.1,22.7,35.2,-16.2,-3.3,-50.0,68.7,-6.2,2.6,0.8,-11.4,16.1,5.8,33.9,-15.0,16.5,-,-32.6,-
70,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 5年 8月",-,-,-,-,-0.8,-1.8,66.6,34.7,94.6,-28.8,-5.5,-6.0,81.0,1.9,10.7,1.6,108.5,2.5,37.1,-2.2,-39.4,18.6,241.5,29.2,-
71,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 5年 9月",-,-,-,-,22.6,15.3,41.5,12.9,68.7,-25.1,-14.6,-30.4,194.5,24.0,-0.5,-0.2,-74.9,17.8,-19.0,-23.8,-16.4,33.5,-30.4,10.2,-
72,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 5年10月",-,-,-,-,-0.9,-1.3,21.8,22.8,21.0,-6.2,-3.2,-2.2,31.4,-2.3,-1.3,-1.8,61.0,14.3,-34.7,-3.8,5.0,-35.2,207.4,0.3,-
73,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 5年11月",-,-,-,-,-45.3,-17.6,-14.6,-48.5,63.1,-13.5,-24.1,62.0,-88.4,-52.0,-9.2,3.8,-69.3,28.6,-32.0,9.5,16.3,-17.5,279.6,-2.7,-
