1,"東京都生計分析調査　令和 5年10月","","","","","","","","",""
2,"","","主　　要　　指　　標　　　４　　―　全世帯，生計支出７分位階層別　―","","","","","","",""
3,"","","エンゲル係数  　 　　〔＝（食料費÷消費支出） ×１００〕","","","","","","",""
4,"年次・月次コード","年次・月次","都平均","第1階層","第2階層","第3階層","第4階層","第5階層","第6階層","第7階層"
5,"nen","平成28年平均",26.4,48.5,39.2,34.5,31.7,29.4,25.6,15.9
6,"nen","平成29年平均",26.1,48.0,39.1,34.6,31.4,29.0,25.8,15.5
7,"nen","平成30年平均",26.7,49.5,38.5,35.2,32.3,29.5,26.0,16.1
8,"nen","平成31年・令和元年平均",26.9,49.4,40.9,36.3,32.3,29.3,25.3,16.4
9,"nen","令和 2年平均",28.2,50.2,41.6,36.9,33.2,31.1,27.9,17.3
10,"nen","令和 3年平均",28.0,49.1,42.4,37.2,34.4,31.3,27.6,16.8
11,"nen","令和 4年平均",27.4,49.8,41.4,36.4,33.2,30.6,26.9,16.2
12,"tuki","令和 4年10月",28.1,50.1,40.7,37.3,35.2,28.3,28.4,17.0
13,"tuki","令和 4年11月",26.6,51.5,40.5,34.6,32.2,29.2,26.9,15.3
14,"tuki","令和 4年12月",29.1,47.6,42.4,38.7,34.0,30.8,28.7,17.9
15,"tuki","令和 5年 1月",26.7,46.6,37.0,32.1,30.8,26.7,28.5,17.7
16,"tuki","令和 5年 2月",28.5,50.5,42.9,34.3,34.4,28.4,26.9,18.5
17,"tuki","令和 5年 3月",27.3,48.3,42.4,36.0,31.1,30.6,26.8,16.6
18,"tuki","令和 5年 4月",25.4,52.1,41.0,37.3,32.1,29.7,26.6,13.3
19,"tuki","令和 5年 5月",30.7,51.4,44.7,39.4,35.8,33.0,28.4,19.7
20,"tuki","令和 5年 6月",29.2,52.4,45.9,40.8,33.8,32.7,29.0,16.9
21,"tuki","令和 5年 7月",30.6,53.8,43.3,38.4,35.0,31.2,30.9,19.9
22,"tuki","令和 5年 8月",28.6,53.8,41.6,38.7,36.9,32.6,28.7,16.1
23,"tuki","令和 5年 9月",30.5,53.6,45.6,39.9,36.5,33.8,30.0,17.8
24,"tuki","令和 5年10月",27.0,55.2,43.7,37.9,35.2,31.8,28.7,13.4
9,"nen","令�qＣ,10F,,高層マンションが多い利便性のよい共同住宅地域,区道,北西,20,,,,ガス,水道,下水道,大森,,380 ,商業,防火,80 ,500 ,,,,,,,,,,
〇,13111 ,28 ,大田,0 ,39 ,大田区,東馬込１丁目５５番３２,東馬込１－１１－１５,"410,000 ","397,000 ",3.3 ,220 ,,1,1,住宅,Ｗ,2F,,中規模一般住宅、共同住宅等が混在する住宅地域,区道,南,5.5,,,,ガス,水道,下水道,馬込,,230 ,１中専,準防,60 ,200 ,,,,,,,,,,
〇,13111 ,28 ,大田,0 ,40 ,大田区,東雪谷５丁目８７９番９,東雪谷５－３－１８,"431,000 ","423,000 ",1.9 ,246 ,,1,1.2,住宅,Ｗ,2F,,中規模一般住宅が多く建ち並ぶ住宅地域,区道,南西,6,,,,ガス,水道,下水道,石川台,,960 ,１低専,準防,50 ,100 ,,,,,,,,,,
〇,13111 ,28 ,大田,0 ,41 ,大田区,東矢口１丁目６６番７,東矢口１－７－１９,"443,000 ","432,000 ",2.5 ,107 ,,1,1.5,住宅,Ｗ,2F,,中小規模住宅、アパート等が混在する住宅地域,区道,南,8.8,,,,ガス,水道,下水道,蓮沼,,430 ,１住居,準防,60 ,200 ,,,,,,,,,,
〇,13111 ,28 ,大田,0 ,42 ,大田区,西蒲田７丁目３６番１,西蒲田７－３６－５,"816,000 ","782,000 ",4.3 ,638 ,,1,1.2,共同住宅兼駐車場,ＳＲＣ,11F,,中高層マンション等が建ち並ぶ共同住宅地域,区道,東,12,,側道,北,ガス,水道,下水道,蒲田,,600 ,商業,防火,80 ,500 ,,,,,,,,,,
,13111 ,28 ,大田,0 ,43 ,大田区,南馬込３丁目１１５６番２２,南馬込３－１４－６,"410,000 ",,,132 ,,1,2,住宅,Ｗ,2F,,一般住宅の中にアパートが見られる住宅地域,区道,東,4.5,,,,ガス,水道,下水道,大森,,"1,100 ",１低専,準防,50 ,100 ,,,,,,,,,,
,13111 ,28 ,大田,0 ,44 ,大田区,西蒲田８丁目１６番１５,西蒲田８－１６－２,"449,000 ",,,162 ,,1,1.5,共同住宅,ＲＣ,5F,,一般住宅、共同住宅等が混在する住宅地域,区道,北,6,,,,ガス,水道,下水道,蒲田,,600 ,１住居,準防,60 ,300 ,,,,,,,,,,
,13111 ,28 ,大田,0 ,45 ,大田区,南千束２丁目１７１番１,南千束２－８－２,"540,000 ",,,264 ,,1,1.5,住宅,Ｗ,2F,,中規模一般住宅が建ち並ぶ住宅地域,区道,東,5.4,,,,ガス,水道,下水道,北千束,,270 ,１低専,準防,50 ,100 ,,,,,,,,,,
,13111 ,28 ,大田,0 ,46 ,大田区,池上７丁目４０番４,池上７－１９－４,"455,000 ",,,185 ,,1,2,住宅,Ｗ,3F,,中小規模住宅の中に共同住宅が見られる住宅地域,区道,北,5.5,,,,ガス,水道,下水道,池上,,620 ,１中専,準防,60 ,200 ,,,,,,,,,,
,13111 ,28 ,大田,0 ,47 ,大田区,久が原１丁目１１４７番１,久が原１－３４－５,"465,000 ",,,297 ,,1,1.2,住宅,Ｗ,2F,,中規模の一般住宅が多い区画整然とした住宅地域,区道,北,7.2,,,,ガス,水道,下水道,久が原,,750 ,１低専,準防,50 ,100 ,,,,,,,,,,
,13111 ,28 ,大田,0 ,48 ,大田区,北馬込１丁目７０番７６,北馬込１－２５－５,"458,000 ",,,124 ,,2,1,住宅,Ｗ,2F,,一般住宅の他共同住宅等もある住宅地域,区道,東,5.5,,,,ガス,水道,下水道,荏原町,,500 ,１中専,準防,60 ,150 ,,,,,,,,,,
