1,"東京都生計分析調査　令和 5年 9月","","","","","","","","",""
2,"","","主　　要　　指　　標　　　４　　―　全世帯，生計支出７分位階層別　―","","","","","","",""
3,"","","エンゲル係数  　 　　〔＝（食料費÷消費支出） ×１００〕","","","","","","",""
4,"年次・月次コード","年次・月次","都平均","第1階層","第2階層","第3階層","第4階層","第5階層","第6階層","第7階層"
5,"nen","平成28年平均",26.4,48.5,39.2,34.5,31.7,29.4,25.6,15.9
6,"nen","平成29年平均",26.1,48.0,39.1,34.6,31.4,29.0,25.8,15.5
7,"nen","平成30年平均",26.7,49.5,38.5,35.2,32.3,29.5,26.0,16.1
8,"nen","平成31年・令和元年平均",26.9,49.4,40.9,36.3,32.3,29.3,25.3,16.4
9,"nen","令和 2年平均",28.2,50.2,41.6,36.9,33.2,31.1,27.9,17.3
10,"nen","令和 3年平均",28.0,49.1,42.4,37.2,34.4,31.3,27.6,16.8
11,"nen","令和 4年平均",27.4,49.8,41.4,36.4,33.2,30.6,26.9,16.2
12,"tuki","令和 4年 9月",27.6,52.5,42.7,37.7,32.6,31.5,27.8,15.3
13,"tuki","令和 4年10月",28.1,50.1,40.7,37.3,35.2,28.3,28.4,17.0
14,"tuki","令和 4年11月",26.6,51.5,40.5,34.6,32.2,29.2,26.9,15.3
15,"tuki","令和 4年12月",29.1,47.6,42.4,38.7,34.0,30.8,28.7,17.9
16,"tuki","令和 5年 1月",26.7,46.6,37.0,32.1,30.8,26.7,28.5,17.7
17,"tuki","令和 5年 2月",28.5,50.5,42.9,34.3,34.4,28.4,26.9,18.5
18,"tuki","令和 5年 3月",27.3,48.3,42.4,36.0,31.1,30.6,26.8,16.6
19,"tuki","令和 5年 4月",25.4,52.1,41.0,37.3,32.1,29.7,26.6,13.3
20,"tuki","令和 5年 5月",30.7,51.4,44.7,39.4,35.8,33.0,28.4,19.7
21,"tuki","令和 5年 6月",29.2,52.4,45.9,40.8,33.8,32.7,29.0,16.9
22,"tuki","令和 5年 7月",30.6,53.8,43.3,38.4,35.0,31.2,30.9,19.9
23,"tuki","令和 5年 8月",28.6,53.8,41.6,38.7,36.9,32.6,28.7,16.1
24,"tuki","令和 5年 9月",30.5,53.6,45.6,39.9,36.5,33.8,30.0,17.8
