市区町村コード,地域コード,都道府県名,市町村名,調査年月日,地区名称,総人口,男,女,男0-4,女0-4,男5-9,女5-9,男10-14,女10-14,男15-19,女15-19,男20-24,女20-24,男25-29,女25-29,男30-34,女30-34,男35-39,女35-39,男40-44,女40-44,男45-49,女45-49,男50-54,女50-54,男55-59,女55-59,男60-64,女60-64,男65-69,女65-69,男70-74,女70-74,男75-79,女75-79,男80-84,女80-84,男85,女85,世帯数,備考
132241,11,東京都,多摩市,2019-06-30,関戸１丁目,964,432,532,12,13,16,10,16,16,22,14,15,27,12,20,31,23,23,26,28,32,30,37,25,35,44,33,19,41,38,46,33,30,25,38,16,35,27,56,492,
132241,12,東京都,多摩市,2019-06-30,関戸２丁目,2669,1304,1365,58,44,41,44,40,44,41,59,98,129,92,93,97,84,103,80,115,94,112,104,109,121,97,88,61,66,62,75,65,70,47,68,32,45,34,57,1443,
132241,13,東京都,多摩市,2019-06-30,関戸３丁目,1433,697,736,23,20,22,25,46,27,49,54,47,43,36,33,37,42,52,48,40,51,68,84,67,38,46,40,42,33,30,43,31,44,28,40,19,32,14,39,715,
132241,14,東京都,多摩市,2019-06-30,関戸４丁目,2159,1019,1140,32,37,25,32,33,32,36,25,58,66,59,59,65,67,69,72,83,70,88,99,108,96,70,62,58,72,71,74,58,97,48,68,29,57,29,55,1213,
132241,15,東京都,多摩市,2019-06-30,関戸５丁目,1457,720,737,28,41,25,36,41,32,34,37,38,33,50,30,47,52,62,55,79,64,59,56,55,53,38,37,39,36,38,48,38,40,28,25,11,28,10,34,728,
132241,16,東京都,多摩市,2019-06-30,関戸６丁目,911,463,448,19,18,20,18,17,21,28,20,29,27,26,26,35,31,40,29,29,33,29,35,54,44,34,30,27,31,32,27,19,26,11,12,7,12,7,8,412,
132241,21,東京都,多摩市,2019-06-30,連光寺１丁目,3745,1867,1878,49,49,139,96,156,145,116,100,71,73,56,64,61,64,111,103,183,225,225,204,169,150,104,90,71,80,97,91,89,96,68,94,56,65,46,89,1608,
132241,22,東京都,多摩市,2019-06-30,連光寺２丁目,2436,1220,1216,43,26,61,53,55,72,91,80,88,78,61,46,58,47,60,58,80,82,119,140,147,141,97,82,58,60,66,66,68,69,39,54,17,36,12,26,1011,
132241,23,東京都,多摩市,2019-06-30,連光寺３丁目,1775,893,882,31,33,37,36,34,33,51,57,62,43,40,42,53,42,79,53,71,55,71,76,77,81,71,57,32,49,56,50,43,56,33,48,27,31,25,40,821,
132241,24,東京都,多摩市,2019-06-30,連光寺４丁目,551,284,267,10,3,7,10,16,9,17,10,11,8,6,9,10,11,22,16,18,23,32,21,29,16,15,16,16,19,15,22,19,16,16,25,16,13,9,20,262,
132241,25,東京都,多摩市,2019-06-30,連光寺５丁目,302,155,147,6,3,3,9,5,7,5,1,12,4,6,12,11,6,12,6,14,12,18,11,14,5,7,6,6,8,11,10,11,13,5,11,4,8,5,15,167,
132241,26,東京都,多摩市,2019-06-30,連光寺６丁目,764,423,341,9,13,19,16,18,13,23,22,26,13,25,14,25,18,35,19,39,28,46,28,30,26,14,15,20,14,24,27,35,24,20,19,8,13,7,19,374,
132241,30,東京都,多摩市,2019-06-30,貝取,1192,634,558,32,30,28,15,30,21,27,23,43,24,52,48,54,45,56,42,64,59,62,58,43,40,43,42,29,30,22,25,26,19,13,19,8,9,2,9,623,
132241,40,東京都,多摩市,2019-06-30,乞田,2623,1386,1237,65,45,54,45,62,50,66,47,117,112,118,102,88,83,94,73,116,96,128,105,111,106,116,105,77,52,64,59,45,47,23,44,25,34,17,32,1323,
132241,60,東京都,多摩市,2019-06-30,和田,9220,4710,4510,187,180,274,257,301,257,325,285,355,280,213,210,231,220,304,276,426,382,497,408,402,349,320,248,211,187,173,210,172,189,157,210,92,152,70,210,4099,
132241,70,東京都,多摩市,2019-06-30,百草,875,443,432,14,16,26,20,26,14,20,17,26,22,22,21,16,25,27,30,38,30,44,42,37,21,21,28,19,15,20,31,24,23,26,31,22,19,15,27,421,
132241,80,東京都,多摩市,2019-06-30,落川,1285,659,626,34,32,36,28,34,33,34,30,44,31,37,28,28,32,51,45,63,46,49,53,61,46,33,37,25,26,37,29,28,40,30,41,22,27,13,22,580,
132241,90,東京都,多摩市,2019-06-30,東寺方,1682,878,804,51,42,41,35,31,39,36,28,42,34,55,33,58,45,64,62,71,63,77,56,62,43,42,33,34,31,59,90,65,61,48,54,25,38,17,17,825,
132241,91,東京都,多摩市,2019-06-30,東寺方１丁目,1135,541,594,26,46,29,33,17,22,25,30,39,37,33,40,50,53,59,52,50,50,50,51,34,34,31,29,27,22,25,18,20,25,15,20,8,11,3,21,555,
132241,101,東京都,多摩市,2019-06-30,一ノ宮１丁目,2093,1151,942,28,23,29,27,24,34,31,30,119,89,115,72,106,73,98,69,120,78,85,61,70,59,75,61,46,36,52,49,64,52,40,45,22,39,27,45,1361,
132241,102,東京都,多摩市,2019-06-30,一ノ宮２丁目,1491,751,740,33,28,18,19,20,24,24,29,52,56,76,81,54,59,69,50,58,51,75,57,62,51,39,39,28,29,30,26,33,45,32,42,23,27,25,27,901,
132241,103,東京都,多摩市,2019-06-30,一ノ宮３丁目,890,428,462,17,22,24,17,16,9,16,15,25,49,35,48,35,25,44,47,33,28,38,39,27,32,23,16,16,13,12,29,28,18,20,24,11,13,8,18,509,
132241,104,東京都,多摩市,2019-06-30,一ノ宮４丁目,1936,945,991,46,40,34,37,33,31,33,36,93,97,64,55,53,66,79,63,73,59,87,73,72,75,59,68,50,49,43,49,36,47,28,46,27,40,35,60,1036,
132241,111,東京都,多摩市,2019-06-30,桜ヶ丘１丁目,1976,942,1034,30,29,32,46,40,40,45,39,70,39,51,46,30,34,51,50,62,50,67,81,61,77,61,56,60,68,73,62,56,81,60,67,35,59,58,110,934,
132241,112,東京都,多摩市,2019-06-30,桜ヶ丘２丁目,1340,617,723,17,15,24,19,31,18,19,32,20,21,28,31,21,32,37,33,36,41,45,43,26,39,50,40,52,57,45,64,64,66,45,46,18,41,39,85,611,
132241,113,東京都,多摩市,2019-06-30,桜ヶ丘３丁目,1214,587,627,30,13,21,22,28,29,24,17,22,34,18,18,21,21,29,25,41,44,41,45,51,34,27,38,38,33,34,44,57,52,42,57,28,39,35,62,535,
132241,114,東京都,多摩市,2019-06-30,桜ヶ丘４丁目,1572,742,830,18,13,25,25,35,29,36,32,54,63,33,44,45,49,46,49,41,31,58,52,62,57,51,42,38,47,35,48,51,75,39,52,45,43,30,79,831,
132241,120,東京都,多摩市,2019-06-30,和田（百草団地）,1308,621,687,11,4,4,10,13,8,13,8,16,17,17,13,11,14,24,20,44,35,58,44,47,35,31,34,35,35,72,73,67,89,65,109,60,78,33,61,873,
132241,131,東京都,多摩市,2019-06-30,聖ヶ丘１丁目,1900,883,1017,33,32,37,26,34,27,53,42,52,62,31,37,40,45,70,59,57,64,48,72,60,80,61,80,65,76,64,98,65,86,65,65,32,32,16,34,869,
132241,132,東京都,多摩市,2019-06-30,聖ヶ丘２丁目,1835,838,997,15,21,22,19,20,16,34,24,15,19,25,29,28,31,48,49,56,56,42,48,35,46,43,51,34,72,90,122,144,152,92,117,57,53,38,72,849,
132241,133,東京都,多摩市,2019-06-30,聖ヶ丘３丁目,2147,1068,1079,32,30,35,37,29,28,51,37,46,39,37,33,51,34,58,63,65,63,68,75,57,68,61,53,72,76,99,121,108,134,102,73,59,63,38,52,942,
132241,134,東京都,多摩市,2019-06-30,聖ヶ丘４丁目,740,357,383,14,15,17,30,16,15,16,12,6,5,4,3,12,14,21,29,41,41,24,27,16,17,9,11,9,24,29,40,56,44,40,33,17,11,10,12,298,
