年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
35,7,6,14,12,13,11,11,17,15,11,6,5,18,15,9,6,16,5,3,4,0,2,8,5,10,5,18,17,54,40,4,1,12,10,16,11,11,7,16,20,14,11,4,7,15,12,11,7,8,7,7,2,12,5,4,8,8,11,13,6,11,11,3,7,0,0,19,12,30,35,2,5,9,11,10,14,21,16,29,23,37,40,6,4,13,9,0,0,16,17,28,23,19,16,15,8,8,6,7,10,0,0,10,14,14,14,2,5,3,3,2,2,16,27,10,17,6,6,3,2,6,8,5,6,38,32,9,21,20,18,11,11,14,8,10,7,20,26,14,12,29,31,1,1,11,13,12,11,8,4,10,7,2,1,4,7,2,3,7,3,2,2,10,16,951,891,"1,842"
36,6,10,15,12,9,9,12,15,8,15,9,6,22,15,9,11,16,16,4,5,3,0,4,6,8,11,19,16,58,74,4,6,5,6,10,10,13,10,22,13,17,12,2,10,13,11,15,15,9,5,5,4,5,9,5,5,13,17,13,11,13,11,5,3,0,1,23,15,29,28,3,1,4,4,8,12,16,18,17,27,37,46,5,5,9,10,1,2,20,11,24,29,21,21,18,13,6,9,6,8,0,0,15,9,18,19,6,1,3,6,2,4,28,22,16,19,5,12,0,2,5,6,4,6,34,31,21,26,7,14,6,8,8,5,4,10,24,13,10,12,25,24,2,3,10,10,8,10,14,3,4,4,0,2,6,1,4,3,4,5,0,3,15,16,926,948,"1,874"
37,4,5,20,21,13,7,15,20,14,9,8,9,11,27,12,10,12,11,8,0,1,2,8,3,11,10,17,9,50,45,8,9,13,3,15,14,8,11,11,16,19,12,11,9,17,9,9,11,8,8,4,5,14,10,8,3,19,11,8,11,10,14,5,7,0,3,16,16,34,22,4,3,12,4,8,12,15,19,34,24,41,42,5,6,4,8,1,2,18,12,17,24,19,16,19,11,12,11,8,4,0,0,14,20,19,18,3,4,6,5,1,2,21,24,14,9,6,8,3,4,2,3,2,7,28,23,16,21,19,14,12,10,10,8,13,12,27,27,11,8,28,22,4,2,7,16,6,10,9,10,7,6,0,2,4,4,1,3,3,6,1,4,14,10,969,912,"1,881"
38,6,3,24,14,10,9,13,6,12,13,10,2,29,22,11,13,12,10,1,3,1,0,8,2,13,8,29,19,76,63,6,5,12,3,10,12,12,16,24,6,10,8,14,11,16,13,9,11,4,7,8,7,8,11,5,4,14,11,5,6,15,12,3,7,2,2,25,24,34,25,6,3,8,7,17,24,14,16,29,18,47,47,8,5,10,6,5,2,15,23,31,22,15,20,13,14,6,11,3,7,0,0,7,7,28,15,3,4,5,4,6,2,22,23,16,8,3,8,5,2,8,6,3,4,28,27,23,22,23,15,7,19,9,11,9,14,18,16,10,8,26,30,5,4,8,14,3,11,7,5,7,6,1,3,1,3,6,3,5,3,3,1,12,9,"1,035",920,"1,955"
39,4,2,30,22,7,11,16,8,13,13,3,8,27,34,24,13,13,10,6,3,2,0,5,5,9,8,12,18,70,53,7,9,11,13,12,15,12,9,19,13,11,7,7,12,17,11,16,6,6,9,7,8,6,6,5,4,13,8,6,15,11,11,6,4,1,0,17,16,39,17,3,5,15,5,19,19,11,16,27,29,39,34,5,5,10,7,3,3,14,13,22,31,27,18,17,14,7,4,13,11,0,0,9,16,16,15,6,5,1,5,2,5,30,20,16,7,9,4,3,2,7,7,5,1,29,26,35,29,30,21,15,16,11,8,12,13,16,21,7,14,27,39,6,8,13,5,15,11,12,3,8,5,0,0,1,5,1,2,2,1,5,2,13,13,"1,064",944,"2,008"
40,9,3,23,20,7,16,20,9,20,15,3,8,43,39,7,14,15,6,3,5,4,3,8,6,16,16,23,16,89,69,7,5,9,7,13,9,8,8,22,17,10,8,3,7,15,13,8,12,9,7,7,5,9,2,8,12,11,12,15,13,11,9,10,4,2,0,15,14,22,23,7,4,10,8,15,18,13,13,30,23,38,34,1,2,4,12,2,4,5,6,30,28,22,30,12,21,17,12,9,8,0,0,18,16,29,18,3,9,4,4,3,2,26,19,25,22,10,7,2,1,7,6,1,6,33,30,23,21,21,17,16,9,6,17,10,24,23,21,14,12,33,42,8,5,13,7,11,12,5,3,8,8,2,3,1,3,1,3,5,3,1,3,19,18,"1,100","1,026","2,126"
41,4,10,26,12,11,6,12,6,16,12,6,2,29,48,15,16,16,8,2,3,3,3,12,7,10,12,23,19,100,70,12,4,13,10,20,10,12,9,19,15,15,15,8,5,12,15,13,9,11,8,10,9,9,8,6,7,9,13,9,9,7,14,10,15,0,1,17,22,28,28,2,1,6,4,19,19,18,12,25,23,31,44,13,6,8,13,1,1,16,7,18,11,26,29,15,14,13,15,2,8,0,0,16,13,17,26,4,7,9,5,3,4,26,14,15,22,9,7,5,2,6,10,6,1,33,28,32,33,25,20,14,16,18,15,28,15,29,22,22,17,39,51,4,4,12,18,18,11,6,10,5,8,3,2,5,6,5,5,7,6,5,6,25,17,"1,189","1,088","2,277"
42,4,6,21,20,5,7,19,17,17,6,6,5,40,48,18,14,8,11,6,5,4,2,2,1,15,11,28,21,80,72,10,6,16,13,17,14,7,6,29,15,7,12,8,5,10,14,15,9,7,10,9,12,7,11,11,6,11,15,11,9,15,12,8,9,1,0,14,14,19,19,5,1,11,7,19,13,15,22,25,35,35,39,3,6,11,8,2,2,15,18,18,16,23,18,15,19,11,17,9,10,0,0,13,9,23,24,5,8,8,6,5,2,31,20,15,21,9,8,0,4,8,6,5,2,25,31,34,20,28,22,14,14,22,16,24,20,19,23,22,11,51,51,1,5,13,10,13,10,10,6,11,11,0,1,2,6,4,6,6,3,3,5,19,7,"1,165","1,076","2,241"
43,6,7,18,17,9,10,14,18,16,15,4,10,38,45,23,23,19,11,3,4,1,0,10,4,14,13,27,21,85,93,3,10,10,9,11,16,8,14,31,14,11,6,7,4,14,14,9,9,2,5,5,6,14,7,10,3,14,10,12,11,18,18,2,7,0,0,14,13,16,15,1,5,7,8,29,17,8,11,34,35,37,32,9,6,5,10,0,3,15,18,25,16,23,29,13,21,10,12,7,13,0,0,26,13,29,24,6,7,10,6,3,4,23,26,12,18,10,16,6,8,8,5,3,4,32,26,22,15,31,10,19,17,13,15,9,14,29,32,14,23,47,64,4,5,11,13,10,6,7,8,15,11,2,2,4,6,6,5,6,5,6,4,15,16,"1,159","1,146","2,305"
44,11,5,24,25,12,11,16,22,10,15,11,6,53,49,15,24,11,13,6,4,1,2,13,8,10,11,23,20,90,99,9,5,9,7,14,9,16,7,14,12,15,13,6,5,24,8,14,16,10,12,10,7,9,8,16,7,9,10,13,14,12,9,13,2,0,1,18,10,19,23,5,2,10,8,15,21,9,9,37,33,43,37,10,6,13,11,2,4,18,12,32,29,27,26,23,22,14,13,7,5,0,0,18,14,28,30,9,11,4,8,6,2,27,21,25,31,12,12,7,7,9,13,3,5,32,28,29,27,22,22,28,23,16,5,18,18,23,27,14,16,55,61,5,10,13,17,6,17,8,6,8,5,1,4,5,7,6,7,6,3,3,3,13,17,"1,280","1,214","2,494"
45,8,6,21,20,12,11,15,12,12,15,7,6,39,46,21,23,14,25,7,2,3,3,4,6,16,14,35,28,101,76,6,13,8,13,19,8,10,13,17,11,15,13,9,10,20,17,15,18,7,9,5,9,15,6,11,13,8,14,6,11,15,9,8,7,2,2,13,19,20,22,5,5,7,7,26,13,13,22,28,27,35,27,10,10,6,15,0,4,17,18,37,24,22,24,29,23,18,15,13,8,0,0,21,11,29,33,9,7,6,11,10,6,27,22,35,15,6,9,2,2,5,7,2,4,27,29,23,26,22,13,17,24,13,21,26,13,37,29,16,19,59,48,10,6,14,13,9,17,10,6,9,8,0,2,7,13,8,3,13,8,6,4,12,22,"1,300","1,223","2,523"
46,4,11,27,20,10,21,19,23,16,9,2,7,46,50,23,30,15,12,4,6,6,1,6,6,14,14,23,22,86,62,11,10,15,9,12,14,10,9,14,13,15,12,6,10,19,14,17,16,6,5,7,4,9,12,8,6,12,14,11,9,21,20,4,7,0,1,15,13,23,29,5,3,7,11,16,18,20,17,38,51,31,33,11,14,9,13,1,8,16,29,31,35,41,36,40,27,19,20,10,9,0,0,19,15,21,27,11,4,12,10,2,3,27,22,21,36,9,11,11,5,15,12,5,4,27,30,21,18,21,27,21,14,14,18,15,18,26,24,12,13,52,59,3,6,17,8,18,12,7,10,6,9,2,6,6,6,3,6,8,7,3,4,16,17,"1,282","1,306","2,588"
47,4,8,22,18,11,17,15,21,13,15,11,6,50,36,23,30,13,9,8,5,3,1,15,2,15,7,27,17,107,96,6,7,9,12,19,12,11,10,22,12,12,12,11,7,17,12,11,15,16,7,11,12,10,10,16,5,8,11,9,7,9,19,3,6,2,2,22,13,31,21,5,2,5,3,9,18,14,11,50,38,20,26,12,8,12,17,5,8,16,20,21,24,29,37,36,22,20,15,12,7,0,0,18,12,21,22,10,6,6,6,2,7,27,29,24,24,8,14,5,3,7,12,3,14,25,31,18,22,25,29,13,19,15,9,9,18,37,19,21,18,46,33,6,4,14,11,9,12,10,5,7,8,2,4,7,3,8,7,9,9,8,3,21,19,"1,299","1,188","2,487"
48,6,5,15,23,15,14,20,28,12,7,5,11,48,33,27,32,13,15,7,6,2,3,11,10,7,12,20,20,96,81,10,6,11,11,15,15,5,8,16,12,21,9,9,5,16,18,9,16,4,7,8,10,14,13,9,8,8,18,7,13,12,13,4,4,1,0,9,11,17,20,7,6,12,13,14,14,12,14,53,36,34,37,6,9,18,21,7,7,18,15,35,23,24,21,31,17,12,12,9,12,0,0,14,14,13,29,7,6,13,5,3,4,22,22,23,23,7,15,7,6,13,7,4,3,32,27,18,17,17,25,27,12,10,20,13,14,37,23,19,14,32,30,6,7,7,11,9,13,10,7,12,8,3,3,9,12,4,7,6,2,4,3,14,20,"1,216","1,183","2,399"
49,6,9,20,36,27,22,31,20,7,9,9,9,31,32,32,29,11,17,7,3,3,4,8,5,6,8,20,18,87,77,9,2,11,10,15,10,5,14,19,13,12,9,3,8,12,9,19,12,4,5,9,14,11,10,16,15,16,16,6,12,15,20,3,4,1,1,12,10,25,18,1,0,12,7,15,9,16,10,33,46,27,20,7,11,12,17,8,4,25,15,25,33,33,27,24,27,8,13,14,8,0,0,23,16,18,13,7,9,9,11,10,3,22,27,17,20,10,6,4,3,1,11,7,6,23,22,21,20,24,18,13,21,11,13,19,16,22,28,13,15,45,30,3,6,7,13,14,13,7,12,10,8,4,0,5,9,4,3,11,4,6,5,11,11,"1,189","1,149","2,338"
50,2,8,23,28,14,2,22,21,14,14,14,11,45,39,24,24,13,17,8,2,4,1,6,7,10,9,19,21,94,83,8,5,14,14,18,12,6,7,15,13,16,12,7,5,15,19,16,16,6,9,11,4,12,14,14,5,10,20,10,12,14,10,4,2,1,1,18,13,23,17,2,2,8,8,9,10,18,10,47,43,21,22,7,5,16,21,5,8,32,18,25,30,33,32,25,21,14,18,14,7,0,0,13,18,19,19,4,16,4,3,0,5,36,31,29,22,11,21,6,8,12,8,10,4,31,23,17,26,18,21,22,16,21,12,9,9,21,26,15,15,31,31,5,4,13,11,8,10,12,5,9,9,3,4,3,6,4,7,5,9,4,4,18,16,"1,239","1,171","2,410"
51,5,9,23,21,16,6,26,13,9,8,7,6,32,35,36,34,26,19,5,2,1,0,7,6,12,12,32,31,91,73,10,8,13,9,15,7,7,7,9,10,15,10,7,7,14,13,10,19,9,9,7,11,13,11,12,9,12,14,8,9,16,12,4,7,5,2,16,6,30,23,5,3,6,4,10,14,13,16,44,39,19,20,8,13,5,14,6,10,18,17,31,21,30,24,21,16,16,16,8,8,0,0,22,9,16,15,5,14,8,10,3,4,27,28,18,25,13,12,3,5,14,10,3,7,29,24,20,11,17,20,10,15,13,13,23,7,25,20,19,12,36,22,4,3,12,13,14,13,6,5,4,6,0,5,9,6,3,5,10,4,3,5,13,27,"1,202","1,088","2,290"
52,3,5,20,16,10,7,10,18,12,13,8,4,26,26,26,23,14,14,4,0,3,0,5,1,6,3,12,14,71,64,7,3,8,2,8,7,13,4,18,9,19,7,4,7,12,15,6,12,3,10,13,1,9,12,7,5,7,14,4,7,8,17,3,1,1,0,14,16,20,10,5,4,12,9,11,7,8,15,32,32,18,15,7,6,10,11,2,10,15,11,22,18,17,18,17,15,7,10,6,7,0,0,16,13,14,12,0,6,6,8,2,2,17,20,14,12,5,10,3,1,7,10,3,3,17,4,11,9,27,17,10,11,6,7,13,7,18,21,8,11,24,18,1,4,9,10,9,16,5,6,4,4,1,2,5,7,5,5,6,7,1,2,22,21,892,841,"1,733"
53,8,9,21,18,10,10,26,15,12,11,12,7,35,21,26,25,18,16,6,4,4,2,7,8,6,10,29,25,71,61,5,2,15,10,9,9,7,8,8,9,7,15,5,6,18,16,11,16,6,6,11,7,15,9,3,9,17,17,8,9,7,12,1,4,0,0,10,13,19,23,4,5,14,14,16,13,16,13,47,48,12,12,9,14,11,16,7,4,28,14,22,31,30,20,18,17,23,9,7,4,0,0,13,16,20,27,6,5,4,7,0,0,32,28,22,17,6,4,3,4,6,5,7,8,22,25,16,15,18,19,16,15,13,11,13,9,17,18,22,15,27,19,4,3,5,10,16,14,5,3,7,5,2,3,9,6,5,2,5,3,2,7,13,26,"1,093","1,025","2,118"
54,6,6,25,25,6,9,11,21,4,5,9,14,28,24,25,23,10,11,4,7,3,0,1,2,10,8,28,18,94,60,7,6,7,9,5,8,4,7,18,16,9,10,3,2,14,15,11,15,5,6,7,10,14,11,10,8,12,18,14,9,10,11,4,3,0,0,14,14,19,12,7,1,19,15,17,9,17,23,47,37,13,21,11,12,10,18,0,3,16,22,37,20,19,18,22,20,13,15,10,5,0,0,13,9,14,22,2,7,1,3,3,2,23,14,20,15,8,9,4,2,8,6,3,7,24,21,15,12,18,13,7,10,9,17,11,6,19,12,15,21,16,28,3,6,3,11,13,13,5,6,9,7,2,4,8,4,7,2,4,4,3,7,17,21,"1,016",983,"1,999"
55,11,8,22,23,13,12,24,17,9,10,9,6,28,21,16,25,17,9,6,4,0,1,6,4,8,10,21,35,75,46,6,5,7,12,8,7,9,10,18,12,7,8,1,2,8,16,14,17,14,8,6,12,8,10,5,9,8,14,7,8,12,9,4,2,0,0,11,16,17,12,1,5,14,13,12,22,14,16,37,35,25,19,7,6,14,7,2,5,24,13,22,17,17,15,12,12,13,16,8,8,0,0,23,14,12,15,6,8,9,4,4,1,20,19,15,11,4,10,2,5,6,4,7,4,21,25,17,11,14,15,15,12,13,14,13,8,13,14,13,7,18,17,0,3,8,11,10,16,6,8,4,5,1,1,1,3,3,2,5,4,3,7,12,14,955,921,"1,876"
56,5,8,20,20,8,10,9,6,12,10,4,3,20,21,28,15,18,14,4,5,2,3,2,2,14,11,27,15,55,58,5,5,6,4,7,8,5,3,14,10,9,9,7,3,17,16,11,9,10,5,5,9,7,8,4,3,15,16,9,17,11,7,0,3,0,1,13,9,22,7,7,5,6,11,12,11,18,22,31,39,15,17,12,7,7,9,4,5,17,17,17,12,15,23,22,22,15,7,3,7,0,0,11,18,15,25,3,5,7,10,3,3,20,16,15,19,9,5,7,2,3,7,7,3,24,15,13,12,14,10,14,10,12,11,5,8,15,17,16,21,16,21,6,3,5,7,18,15,6,7,6,6,0,4,3,7,2,3,4,3,2,4,27,23,914,887,"1,801"
57,6,7,24,16,8,7,18,14,6,7,8,7,12,16,15,16,13,12,1,2,0,2,5,3,6,4,15,18,70,52,2,8,6,4,11,6,4,2,15,17,7,8,5,7,10,17,10,7,11,9,5,5,14,10,7,6,16,18,3,9,19,11,2,3,0,0,14,9,9,11,3,3,8,8,13,14,16,16,33,29,19,17,5,4,6,7,5,2,12,14,18,18,18,18,15,17,8,11,8,9,0,0,18,11,17,17,2,5,6,3,5,3,20,21,13,18,11,11,2,2,3,8,3,9,11,19,12,10,11,16,9,10,8,12,9,7,9,17,15,7,16,20,2,2,9,14,10,18,3,2,1,0,1,4,4,5,3,1,7,3,1,5,20,25,825,842,"1,667"
58,13,6,12,14,11,5,8,12,5,7,5,4,22,12,17,13,10,11,2,2,2,0,1,3,5,5,22,20,42,45,2,4,6,6,8,5,10,6,14,11,8,6,6,4,10,7,12,10,8,7,6,5,11,7,8,6,13,19,12,9,11,13,1,1,0,0,9,7,11,13,3,3,9,11,8,8,16,10,31,21,14,16,8,7,5,6,1,7,21,12,18,20,20,17,18,23,2,8,7,9,0,0,11,8,22,21,2,5,8,8,2,2,20,18,20,9,7,15,2,1,9,6,6,3,17,19,10,11,17,16,10,5,18,16,6,7,16,18,10,5,18,18,4,2,7,11,12,14,2,4,8,4,2,2,4,4,3,6,5,7,3,5,14,24,819,777,"1,596"
59,7,5,12,11,9,7,10,15,2,7,7,10,14,17,17,12,9,9,7,2,2,1,2,2,8,15,22,11,39,39,2,4,6,8,10,6,5,4,12,6,7,4,3,2,13,11,16,17,13,10,10,10,6,5,9,4,11,17,11,14,13,18,1,2,1,0,11,14,10,9,2,0,6,7,10,21,16,15,28,23,12,22,4,9,5,10,4,4,14,17,16,23,12,13,14,16,6,10,6,9,0,0,9,14,25,26,5,1,5,5,5,1,12,14,18,15,7,10,4,1,4,3,4,4,19,15,10,8,10,18,9,10,10,11,6,11,9,21,14,8,23,20,1,1,8,7,12,14,7,8,4,5,0,1,2,7,0,2,9,4,1,3,14,21,758,816,"1,574"
60,2,11,12,16,12,8,13,18,11,7,4,6,13,21,15,18,8,14,2,7,1,4,4,2,5,5,17,13,37,35,4,3,7,4,8,5,7,5,9,4,5,7,4,2,8,10,14,13,8,18,11,8,7,14,4,9,20,14,6,12,10,14,1,2,1,1,13,5,12,9,3,2,8,7,12,13,13,13,24,18,17,9,5,9,10,9,3,4,13,10,13,14,19,22,16,19,9,12,8,4,0,0,14,11,16,21,2,1,9,7,0,2,22,18,17,27,10,18,5,7,10,7,5,7,13,24,15,11,15,20,4,13,14,26,7,9,14,20,7,9,22,20,2,3,11,10,11,13,3,7,3,4,1,4,1,10,3,6,3,7,0,4,15,26,762,881,"1,643"
61,4,6,14,17,8,6,13,19,7,9,4,5,18,17,11,10,5,10,4,3,1,2,5,4,8,4,20,10,38,38,5,4,2,6,7,3,3,4,14,8,4,5,2,5,10,12,12,16,15,11,6,5,6,6,5,7,8,15,4,5,11,19,1,4,1,1,9,5,7,13,0,2,6,10,14,15,18,19,20,19,23,19,6,4,10,16,4,3,20,11,10,12,16,22,18,29,13,11,7,6,0,0,9,15,19,31,4,6,4,8,2,3,8,16,17,29,12,21,3,3,5,5,2,3,15,12,13,9,14,13,4,13,21,19,9,4,13,6,10,1,15,14,0,6,11,10,15,15,4,4,4,6,1,1,4,2,3,6,4,11,4,5,19,23,745,832,"1,577"
62,3,11,13,12,6,8,10,15,14,7,8,2,15,13,6,8,8,9,2,4,3,0,3,4,8,5,16,7,49,33,2,2,3,9,4,8,5,3,7,5,5,7,4,1,13,11,10,10,9,11,7,2,6,10,11,10,8,16,7,17,14,14,5,6,0,0,5,4,9,9,1,1,7,4,12,13,17,15,19,15,21,15,2,7,5,4,2,4,9,12,14,7,18,26,18,19,11,12,8,9,0,0,9,14,19,35,2,15,4,5,3,6,16,18,15,18,15,16,5,3,4,10,1,10,18,13,10,10,22,17,7,9,13,19,8,9,15,13,12,5,12,20,3,5,10,15,22,12,5,4,5,1,2,1,7,7,5,6,7,6,6,9,20,22,764,809,"1,573"
63,4,8,12,8,8,7,11,8,6,6,6,8,9,17,12,16,7,11,2,2,1,1,4,1,4,8,11,14,42,35,6,1,7,3,7,8,5,4,7,15,6,4,3,1,8,6,8,11,9,6,8,7,9,11,5,6,18,14,5,20,16,10,1,3,0,0,8,7,8,7,5,2,12,7,15,13,9,25,18,20,15,24,6,6,9,11,5,6,17,11,20,23,14,21,22,17,13,12,10,8,0,0,14,12,24,41,5,8,5,5,3,5,19,12,19,26,13,25,4,3,9,11,5,9,11,12,11,18,18,20,13,23,15,27,6,12,11,19,5,9,14,26,6,10,9,22,14,13,5,9,6,9,1,4,4,6,6,5,3,8,4,3,26,24,781,936,"1,717"
64,6,5,10,12,6,7,13,14,4,6,5,4,16,11,14,16,7,7,5,5,1,0,6,5,4,4,11,14,42,43,5,5,5,3,4,13,8,8,7,9,2,5,6,3,7,6,14,13,2,12,3,9,6,11,4,8,10,15,14,17,13,26,3,16,1,1,11,11,8,7,2,4,5,4,13,10,19,21,22,17,16,20,5,3,4,18,2,3,11,10,19,16,15,24,21,22,15,12,6,4,0,0,16,16,32,48,3,7,6,13,0,4,18,11,16,21,13,25,6,5,4,11,5,7,14,14,10,13,20,29,16,16,8,16,6,11,12,7,7,4,18,20,3,3,9,19,9,17,8,3,3,6,5,5,6,8,6,3,5,2,3,9,24,21,769,933,"1,702"
65,8,4,11,11,3,10,18,13,10,9,5,6,26,15,11,15,9,8,2,3,2,1,4,8,2,6,19,12,42,48,3,4,8,8,10,11,7,4,11,14,3,5,1,8,11,7,15,15,10,12,10,9,9,12,13,17,12,14,10,22,18,27,3,3,0,1,8,5,3,6,1,1,6,8,8,12,17,22,16,22,19,28,4,8,11,9,9,2,9,11,17,12,24,24,16,22,14,15,6,8,0,0,14,9,35,41,5,8,6,7,3,4,17,12,21,22,15,23,5,5,7,10,7,5,12,20,12,17,11,23,12,20,22,25,9,15,12,11,6,6,9,20,7,6,13,18,11,18,7,6,5,7,2,6,5,1,3,9,12,6,4,9,17,26,840,992,"1,832"
66,7,14,18,16,4,8,17,13,10,9,6,4,14,24,8,7,11,16,6,2,5,3,2,4,5,3,13,12,22,41,4,9,7,6,11,13,5,3,12,9,10,6,3,6,12,9,10,9,8,13,6,7,5,9,16,10,14,15,13,21,20,20,3,5,0,0,6,7,12,12,7,1,5,6,9,7,19,30,19,23,27,21,5,7,14,19,0,5,14,11,18,25,30,28,17,25,12,14,14,10,0,0,14,17,29,49,12,12,6,10,4,7,16,17,31,30,28,20,6,9,9,8,5,13,20,20,8,9,16,35,17,24,17,38,6,8,13,10,10,15,17,25,2,5,16,25,21,16,3,3,10,8,3,0,6,9,7,3,4,5,1,6,17,24,909,"1,077","1,986"
67,7,10,13,14,8,5,7,12,5,9,7,4,18,17,21,14,11,10,1,6,1,2,10,5,7,8,11,8,41,38,4,7,7,7,16,30,3,3,10,7,7,4,1,2,7,14,16,13,8,15,7,12,9,7,17,16,20,27,25,31,19,18,9,5,0,0,6,7,11,5,0,2,6,6,15,21,23,20,24,21,19,23,4,9,13,16,6,4,10,10,14,28,24,24,25,28,14,18,9,8,0,0,12,11,40,36,5,13,6,7,2,5,16,19,30,29,22,28,5,8,13,7,7,7,17,19,13,11,23,32,18,33,26,23,10,18,16,11,7,7,19,25,7,7,19,23,14,20,3,5,7,7,2,4,5,12,3,9,13,15,3,7,26,25,985,"1,113","2,098"
68,12,11,10,19,9,8,8,17,6,12,6,7,24,20,13,9,11,5,3,5,2,0,3,6,4,3,5,13,40,41,4,6,10,5,13,11,1,3,6,8,9,7,5,9,8,10,17,15,16,15,5,11,8,10,16,14,9,27,22,33,23,19,8,14,0,0,4,9,7,8,1,3,8,9,14,10,25,16,21,23,25,30,9,5,17,20,2,8,13,15,21,31,30,28,34,33,13,29,2,10,0,0,15,18,36,46,6,16,20,13,3,11,27,31,24,31,25,27,9,3,12,12,10,10,16,21,10,10,34,43,29,32,18,17,13,22,7,16,5,4,18,26,3,11,18,29,10,18,3,4,8,8,2,1,11,15,3,2,8,14,2,11,17,25,"1,004","1,227","2,231"
69,9,8,14,20,7,9,20,27,16,14,5,7,21,28,17,25,12,10,4,3,1,6,4,6,7,5,16,14,37,50,6,4,5,6,13,17,6,2,17,15,5,6,8,5,9,11,14,12,11,15,10,12,9,14,14,18,16,22,25,28,34,34,13,11,2,0,5,5,9,9,1,3,11,10,17,16,34,30,26,32,28,42,8,10,24,20,5,11,18,19,25,23,23,45,28,39,13,22,12,14,0,0,13,21,48,56,15,19,5,17,6,7,20,26,29,41,28,27,6,6,11,11,10,12,18,20,12,10,33,48,29,41,34,43,15,15,7,10,6,9,27,43,11,13,27,30,21,18,6,5,9,8,7,4,12,11,8,10,15,12,11,10,43,29,"1,236","1,446","2,682"
70,5,8,20,13,8,5,15,20,11,9,2,6,25,19,16,19,9,14,6,3,3,7,7,3,5,8,13,11,44,43,8,5,7,12,15,18,7,9,15,15,8,16,8,5,6,7,17,22,19,21,20,13,11,22,13,16,19,19,39,46,23,35,15,16,0,0,9,6,7,7,5,3,6,11,10,13,21,16,15,30,30,23,7,11,19,34,7,11,17,12,28,20,26,30,34,46,23,39,9,13,0,0,21,17,49,55,7,16,18,14,13,9,21,24,37,43,22,26,11,8,8,13,20,18,10,20,12,14,51,58,38,43,28,37,10,15,13,14,10,6,39,32,8,10,27,50,19,18,3,6,8,8,7,5,11,15,7,4,8,17,11,12,24,23,"1,283","1,460","2,743"
71,9,9,15,20,5,14,11,17,6,6,7,6,20,24,18,10,11,15,4,6,5,0,7,7,5,4,7,12,38,36,4,3,3,11,21,13,6,6,16,11,5,10,6,3,15,12,11,18,15,15,10,13,15,20,16,24,18,30,38,30,32,28,11,11,0,1,5,7,5,5,4,8,6,2,9,10,30,14,28,28,26,31,6,7,19,33,9,14,11,10,18,21,33,54,36,39,24,46,11,9,0,0,22,18,46,47,16,13,10,17,5,9,19,18,35,44,27,24,3,10,14,23,12,7,14,14,5,14,44,33,36,47,38,36,16,17,7,9,7,6,38,33,16,17,28,42,26,12,5,4,7,9,5,8,8,18,7,11,13,18,9,17,28,27,"1,256","1,405","2,661"
72,5,2,9,12,6,12,12,16,6,7,2,7,13,13,7,15,10,12,2,2,0,2,4,7,2,2,5,9,34,44,3,4,9,9,6,13,4,3,12,4,7,4,3,2,5,8,8,16,10,7,9,7,11,7,11,17,9,13,19,29,11,24,11,4,1,0,4,1,2,5,0,7,4,5,10,9,11,8,20,21,12,29,2,6,12,28,7,3,7,9,23,18,18,32,33,27,16,19,8,8,0,0,9,14,39,40,12,8,10,10,5,5,21,14,30,32,8,14,7,5,7,14,10,11,13,9,7,2,22,32,19,30,21,20,12,7,2,5,3,3,24,22,11,9,16,19,10,8,2,3,7,3,3,5,20,8,3,5,7,9,10,13,15,18,840,965,"1,805"
