町丁目別人口・世帯数　令和元年１１月１日現在,,,,
地区名称,男,女,合計,世帯
関戸１丁目,438,542,980,500
関戸２丁目,"1,308","1,366","2,674","1,452"
関戸３丁目,692,728,"1,420",712
関戸４丁目,"1,021","1,128","2,149","1,210"
関戸５丁目,718,735,"1,453",732
関戸６丁目,464,452,916,417
,"4,641","4,951","9,592","5,023"
,,,,
連光寺１丁目,"1,864","1,875","3,739","1,601"
連光寺２丁目,"1,212","1,213","2,425","1,015"
連光寺３丁目,902,886,"1,788",825
連光寺４丁目,283,266,549,263
連光寺５丁目,163,156,319,173
連光寺６丁目,421,342,763,379
,"4,845","4,738","9,583","4,256"
,,,,
貝取,628,551,"1,179",616
,628,551,"1,179",616
,,,,
乞田,"1,379","1,237","2,616","1,325"
,"1,379","1,237","2,616","1,325"
,,,,
和田,"4,743","4,526","9,269","4,120"
,"4,743","4,526","9,269","4,120"
,,,,
百草,453,451,904,435
,453,451,904,435
,,,,
落川,656,623,"1,279",577
,656,623,"1,279",577
,,,,
東寺方,874,801,"1,675",824
東寺方１丁目,537,596,"1,133",550
,"1,411","1,397","2,808","1,374"
,,,,
一ノ宮１丁目,"1,147",946,"2,093","1,366"
一ノ宮２丁目,748,743,"1,491",912
一ノ宮３丁目,423,459,882,501
一ノ宮４丁目,953,980,"1,933","1,022"
,"3,271","3,128","6,399","3,801"
,,,,
桜ヶ丘１丁目,950,"1,035","1,985",941
桜ヶ丘２丁目,608,718,"1,326",602
桜ヶ丘３丁目,578,615,"1,193",530
桜ヶ丘４丁目,748,832,"1,580",836
,"2,884","3,200","6,084","2,909"
,,,,
和田(百草団地）,622,692,"1,314",884
,622,692,"1,314",884
,,,,
聖ヶ丘１丁目,879,"1,020","1,899",869
聖ヶ丘２丁目,833,991,"1,824",846
聖ヶ丘３丁目,"1,059","1,073","2,132",942
聖ヶ丘４丁目,351,378,729,295
聖ヶ丘５丁目,57,48,105,33
,"3,179","3,510","6,689","2,985"
,,,,
馬引沢１丁目,929,877,"1,806",932
馬引沢２丁目,"1,257","1,150","2,407","1,271"
,"2,186","2,027","4,213","2,203"
,,,,
山王下１丁目,282,352,634,500
,282,352,634,500
,,,,
中沢１丁目,605,542,"1,147",643
中沢２丁目,914,990,"1,904",846
,"1,519","1,532","3,051","1,489"
,,,,
唐木田１丁目,"1,139","1,182","2,321","1,117"
唐木田２丁目,0,0,0,0
,"1,139","1,182","2,321","1,117"
,,,,
諏訪１丁目,"2,045","2,066","4,111","1,965"
諏訪２丁目,"1,785","1,986","3,771","1,665"
諏訪３丁目,550,546,"1,096",517
諏訪４丁目,841,"1,111","1,952","1,068"
諏訪５丁目,272,362,634,381
,"5,493","6,071","11,564","5,596"
,,,,
永山１丁目,959,"1,007","1,966","1,124"
永山２丁目,"1,580","1,591","3,171","1,542"
永山３丁目,"1,794","1,976","3,770","1,868"
永山４丁目,"1,411","1,565","2,976","1,838"
永山５丁目,969,"1,097","2,066",880
永山６丁目,603,619,"1,222",597
,"7,316","7,855","15,171","7,849"
,,,,
貝取１丁目,"1,036",965,"2,001",959
貝取２丁目,"1,620","1,788","3,408","1,500"
貝取３丁目,422,563,985,448
貝取４丁目,533,566,"1,099",537
貝取５丁目,271,321,592,335
,"3,882","4,203","8,085","3,779"
,,,,
豊ヶ丘１丁目,"1,554","1,502","3,056","1,522"
豊ヶ丘２丁目,"1,452","1,485","2,937","1,322"
豊ヶ丘３丁目,750,876,"1,626",691
豊ヶ丘４丁目,326,356,682,396
豊ヶ丘５丁目,619,704,"1,323",655
豊ヶ丘６丁目,438,506,944,491
,"5,139","5,429","10,568","5,077"
,,,,
落合１丁目,"1,448","1,530","2,978","1,488"
落合２丁目,"1,150","1,102","2,252",887
落合３丁目,"1,468","1,551","3,019","1,485"
落合４丁目,"1,027","1,163","2,190","1,126"
落合５丁目,"1,073","1,108","2,181",926
落合６丁目,898,826,"1,724",799
,"7,064","7,280","14,344","6,711"
,,,,
鶴牧１丁目,"1,272","1,301","2,573","1,197"
鶴牧２丁目,874,809,"1,683",818
鶴牧３丁目,"2,109","2,231","4,340","1,578"
鶴牧４丁目,362,404,766,336
鶴牧５丁目,934,"1,057","1,991",859
鶴牧６丁目,845,923,"1,768",781
,"6,396","6,725","13,121","5,569"
,,,,
南野１丁目,1,0,1,1
南野２丁目,472,430,902,450
南野３丁目,468,462,930,401
,941,892,"1,833",852
,,,,
東寺方３丁目,144,216,360,198
,144,216,360,198
,,,,
和田３丁目,442,528,970,558
,442,528,970,558
,,,,
愛宕１丁目,303,330,633,362
愛宕２丁目,450,454,904,484
愛宕３丁目,325,461,786,483
愛宕４丁目,"1,254","1,407","2,661","1,364"
,"2,332","2,652","4,984","2,693"
,,,,
,"72,987","75,948","148,935","72,496"
