市区町村コード,地域コード,都道府県名,市町村名,調査年月日,地区名称,総人口,男,女,男0-4,女0-4,男5-9,女5-9,男10-14,女10-14,男15-19,女15-19,男20-24,女20-24,男25-29,女25-29,男30-34,女30-34,男35-39,女35-39,男40-44,女40-44,男45-49,女45-49,男50-54,女50-54,男55-59,女55-59,男60-64,女60-64,男65-69,女65-69,男70-74,女70-74,男75-79,女75-79,男80-84,女80-84,男85,女85,世帯数,備考
132241,11,東京都,多摩市,2019-03-31,関戸１丁目,963,433,530,12,14,15,11,14,16,21,15,15,25,13,19,29,24,25,27,32,30,30,37,25,37,42,35,20,41,39,47,32,28,23,39,17,32,29,53,494,
132241,12,東京都,多摩市,2019-03-31,関戸２丁目,2657,1301,1356,57,41,42,46,38,47,42,56,100,123,87,90,98,86,111,81,110,98,110,105,111,113,95,87,57,65,64,76,66,68,47,70,32,44,34,60,1431,
132241,13,東京都,多摩市,2019-03-31,関戸３丁目,1420,691,729,24,17,18,21,49,30,41,47,45,49,32,33,40,43,54,43,40,52,74,86,62,37,48,40,42,36,30,39,32,46,28,39,18,33,14,38,704,
132241,14,東京都,多摩市,2019-03-31,関戸４丁目,2130,1009,1121,34,33,24,29,32,33,38,27,55,62,57,59,70,67,66,69,82,68,89,101,106,92,69,62,59,73,67,81,58,87,47,67,27,55,29,56,1196,
132241,15,東京都,多摩市,2019-03-31,関戸５丁目,1462,722,740,29,40,26,40,40,33,33,36,37,32,51,30,51,50,60,60,81,65,58,53,56,53,35,38,40,36,41,49,37,37,27,25,11,27,9,36,729,
132241,16,東京都,多摩市,2019-03-31,関戸６丁目,900,458,442,20,18,19,21,16,21,26,17,29,31,24,24,38,29,38,30,27,31,35,36,49,44,36,30,26,27,31,26,18,25,12,13,6,11,8,8,408,
132241,21,東京都,多摩市,2019-03-31,連光寺１丁目,3747,1861,1886,51,49,140,104,156,141,113,100,68,82,55,57,62,61,114,111,191,227,215,200,170,149,99,88,70,79,96,94,88,94,71,93,56,64,46,93,1607,
132241,22,東京都,多摩市,2019-03-31,連光寺２丁目,2427,1214,1213,45,29,60,51,55,74,95,79,88,75,55,50,60,48,63,57,77,87,124,139,140,137,95,80,59,65,66,64,65,66,37,54,17,32,13,26,998,
132241,23,東京都,多摩市,2019-03-31,連光寺３丁目,1740,877,863,31,27,31,34,35,34,50,55,62,43,39,43,52,38,72,51,68,54,72,80,79,77,67,55,35,50,55,50,43,55,38,48,24,31,24,38,807,
132241,24,東京都,多摩市,2019-03-31,連光寺４丁目,551,284,267,11,4,6,10,17,8,18,9,7,10,6,9,11,11,21,16,22,20,33,22,27,15,18,16,14,20,16,21,17,16,16,25,15,16,9,19,263,
132241,25,東京都,多摩市,2019-03-31,連光寺５丁目,294,149,145,5,3,3,9,6,7,5,1,11,3,2,13,11,4,11,6,14,13,19,11,14,4,6,7,7,7,10,11,11,13,6,11,3,8,5,14,161,
132241,26,東京都,多摩市,2019-03-31,連光寺６丁目,765,422,343,9,14,19,16,18,12,24,21,24,13,25,17,26,19,34,20,45,26,41,29,29,23,15,14,21,16,23,27,36,27,19,17,7,13,7,19,372,
132241,30,東京都,多摩市,2019-03-31,貝取,1181,625,556,30,30,26,17,30,19,29,22,37,26,59,50,53,39,53,43,63,59,59,58,44,43,42,44,29,27,24,25,24,19,13,19,8,8,2,8,620,
132241,40,東京都,多摩市,2019-03-31,乞田,2576,1357,1219,56,43,54,43,60,48,65,49,113,115,116,91,82,80,94,74,117,97,129,101,109,109,115,100,75,58,62,57,44,49,25,43,27,34,14,28,1299,
132241,60,東京都,多摩市,2019-03-31,和田,9165,4677,4488,183,186,278,252,302,252,317,282,352,288,204,207,231,216,304,273,439,393,480,395,412,350,300,242,207,180,179,216,169,187,161,211,92,145,67,213,4057,
132241,70,東京都,多摩市,2019-03-31,百草,868,436,432,14,16,26,19,25,13,22,18,24,22,18,21,17,25,26,33,42,29,41,41,36,22,19,27,20,16,20,29,25,22,26,30,20,20,15,29,418,
132241,80,東京都,多摩市,2019-03-31,落川,1289,660,629,38,32,38,30,30,31,36,32,41,29,37,30,31,37,54,42,57,43,48,58,63,45,33,35,24,25,37,31,27,39,32,41,21,27,13,22,581,
132241,90,東京都,多摩市,2019-03-31,東寺方,1679,877,802,49,42,42,36,31,37,35,30,44,32,55,36,55,42,67,65,73,61,79,59,57,43,43,31,33,35,59,86,65,59,50,58,26,33,14,17,823,
132241,91,東京都,多摩市,2019-03-31,東寺方１丁目,1123,542,581,29,45,28,30,16,23,25,27,43,35,31,41,48,48,60,54,52,48,43,53,35,32,35,29,27,23,25,17,20,25,15,19,7,11,3,21,546,
132241,101,東京都,多摩市,2019-03-31,一ノ宮１丁目,2073,1140,933,28,24,28,26,24,35,30,27,119,89,115,68,107,74,97,69,114,75,89,58,65,63,74,56,48,38,55,51,62,52,37,45,21,36,27,47,1350,
132241,102,東京都,多摩市,2019-03-31,一ノ宮２丁目,1501,760,741,33,28,17,20,25,25,18,27,57,59,76,78,60,60,65,49,60,53,76,56,65,51,38,36,26,29,31,27,36,48,29,40,26,26,22,29,906,
132241,103,東京都,多摩市,2019-03-31,一ノ宮３丁目,887,427,460,19,21,22,17,17,9,14,14,27,50,34,45,34,26,42,48,31,28,40,40,27,28,22,17,18,13,16,30,27,17,19,25,10,13,8,19,506,
132241,104,東京都,多摩市,2019-03-31,一ノ宮４丁目,1896,928,968,44,41,35,37,37,28,29,39,87,86,61,47,50,67,81,58,72,63,84,72,73,75,59,66,47,49,43,48,36,50,28,42,28,42,34,58,1004,
132241,111,東京都,多摩市,2019-03-31,桜ヶ丘１丁目,1969,935,1034,29,32,34,46,39,37,43,34,71,43,49,45,31,34,52,50,62,51,68,82,58,75,63,58,58,65,71,63,52,84,63,64,33,60,59,111,935,
132241,112,東京都,多摩市,2019-03-31,桜ヶ丘２丁目,1346,621,725,21,13,24,20,29,22,18,27,22,21,28,34,22,28,37,35,38,45,41,37,27,42,51,37,49,58,49,65,62,64,45,47,17,41,41,89,611,
132241,113,東京都,多摩市,2019-03-31,桜ヶ丘３丁目,1227,592,635,31,15,21,23,27,28,27,20,19,33,18,19,22,24,30,25,41,40,38,50,53,33,32,38,34,32,37,45,56,54,43,55,28,39,35,62,541,
132241,114,東京都,多摩市,2019-03-31,桜ヶ丘４丁目,1553,734,819,19,13,26,25,34,31,34,30,44,54,34,45,45,47,48,44,43,34,59,50,65,59,47,40,36,50,38,46,50,73,37,55,46,42,29,81,812,
132241,120,東京都,多摩市,2019-03-31,和田（百草団地）,1329,629,700,15,6,4,9,13,9,13,7,16,19,15,16,13,16,24,21,48,38,61,45,47,35,29,31,33,36,73,74,69,94,65,110,59,73,32,61,880,
132241,131,東京都,多摩市,2019-03-31,聖ヶ丘１丁目,1906,889,1017,33,31,38,27,36,27,48,46,53,58,36,41,42,46,68,57,56,61,47,73,61,83,64,86,66,75,68,101,63,82,65,63,31,29,14,31,867,
