市区町村コード,地域コード,都道府県名,市町村名,調査年月日,地区名称,総人口,男,女,男0-4,女0-4,男5-9,女5-9,男10-14,女10-14,男15-19,女15-19,男20-24,女20-24,男25-29,女25-29,男30-34,女30-34,男35-39,女35-39,男40-44,女40-44,男45-49,女45-49,男50-54,女50-54,男55-59,女55-59,男60-64,女60-64,男65-69,女65-69,男70-74,女70-74,男75-79,女75-79,男80-84,女80-84,男85,女85,世帯数,備考
132241,11,東京都,多摩市,2019-09-30,関戸１丁目,977,437,540,7,14,16,10,16,19,19,15,18,24,15,21,30,24,24,26,26,30,35,37,24,39,44,32,20,44,38,43,33,30,24,42,17,35,31,55,499,
132241,12,東京都,多摩市,2019-09-30,関戸２丁目,2677,1308,1369,59,47,48,44,38,40,41,60,98,124,95,101,87,79,106,75,122,99,114,104,98,124,102,88,61,65,60,72,66,73,46,72,31,44,36,58,1453,
132241,13,東京都,多摩市,2019-09-30,関戸３丁目,1413,685,728,18,17,24,29,47,25,47,51,45,39,35,35,34,43,50,46,37,50,61,80,75,42,44,40,43,33,32,42,30,45,28,43,20,30,15,38,705,
132241,14,東京都,多摩市,2019-09-30,関戸４丁目,2149,1021,1128,27,36,27,30,32,33,36,25,54,61,66,50,66,68,72,70,82,64,86,104,112,95,66,64,60,73,68,75,59,99,48,68,31,55,29,58,1209,
132241,15,東京都,多摩市,2019-09-30,関戸５丁目,1441,709,732,28,37,24,37,39,33,35,36,37,28,47,39,48,47,57,57,79,60,63,56,52,51,37,40,40,35,36,48,37,41,30,25,11,28,9,34,720,
132241,16,東京都,多摩市,2019-09-30,関戸６丁目,914,463,451,20,19,20,15,17,24,27,22,26,24,24,28,36,32,40,30,30,31,31,35,51,40,36,33,27,30,32,29,21,27,11,12,7,12,7,8,415,
132241,21,東京都,多摩市,2019-09-30,連光寺１丁目,3733,1862,1871,48,45,131,93,158,145,117,102,72,70,59,68,62,61,109,102,171,213,235,217,167,145,108,89,68,85,101,90,84,95,69,92,58,65,45,94,1599,
132241,22,東京都,多摩市,2019-09-30,連光寺２丁目,2429,1214,1215,39,27,60,55,59,70,88,78,87,78,63,45,50,46,60,56,88,83,115,144,147,133,96,88,61,60,63,63,67,69,41,56,18,35,12,29,1013,
132241,23,東京都,多摩市,2019-09-30,連光寺３丁目,1783,896,887,35,36,37,33,33,34,51,55,59,44,42,44,57,44,75,55,70,50,70,77,82,84,68,57,35,50,53,48,44,56,34,50,25,30,26,40,824,
132241,24,東京都,多摩市,2019-09-30,連光寺４丁目,551,285,266,9,3,8,9,15,10,17,9,11,8,7,8,10,11,20,16,19,23,30,22,31,12,18,19,13,18,16,23,20,17,16,25,16,12,9,21,265,
132241,25,東京都,多摩市,2019-09-30,連光寺５丁目,310,159,151,6,2,2,10,8,8,5,2,8,4,10,13,12,6,11,8,14,12,17,11,15,6,5,6,8,8,12,9,10,13,7,13,4,8,5,12,168,
132241,26,東京都,多摩市,2019-09-30,連光寺６丁目,765,422,343,9,15,20,16,18,13,22,20,25,14,24,13,23,16,35,19,38,29,49,30,29,24,16,14,20,13,24,29,32,23,23,20,7,14,8,21,378,
132241,30,東京都,多摩市,2019-09-30,貝取,1183,628,555,33,30,29,15,29,20,25,22,44,24,49,47,54,43,54,42,62,58,62,56,42,42,42,41,33,34,21,26,27,19,12,17,8,10,2,9,619,
