年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
35,7,4,17,16,9,10,13,17,16,11,5,6,16,16,13,12,16,6,5,3,3,2,8,6,14,6,14,16,55,43,3,4,12,16,21,10,12,10,16,19,10,8,7,7,19,16,10,5,7,7,4,3,10,9,3,2,10,8,12,11,8,10,4,8,0,0,17,15,35,31,4,4,10,9,10,12,24,10,28,23,41,38,3,4,13,10,0,0,16,11,32,27,15,13,16,7,8,10,7,9,0,0,14,14,17,18,4,4,1,3,2,1,17,24,13,11,3,8,3,3,7,9,7,4,34,19,9,15,19,18,8,12,15,12,8,7,16,33,12,17,26,32,1,1,9,16,13,14,7,2,9,7,3,0,4,4,4,2,6,4,2,3,12,16,963,893,"1,856"
36,4,11,16,10,14,10,12,16,10,15,10,6,25,16,5,9,19,13,4,6,3,1,5,4,6,11,17,15,58,62,3,5,7,4,10,13,12,8,21,15,15,15,3,9,9,10,14,16,12,6,8,5,8,7,5,9,11,14,14,7,12,16,3,3,0,0,20,15,30,34,0,1,4,6,7,11,12,27,16,28,38,45,6,3,7,11,0,1,19,12,28,25,25,18,15,18,5,5,7,8,0,0,15,9,14,16,6,3,2,4,2,5,20,18,21,23,5,9,1,1,5,5,4,7,35,41,17,27,7,9,7,11,6,4,5,8,24,14,16,10,29,26,3,4,11,9,8,11,11,3,7,5,0,3,5,4,4,6,4,4,0,3,15,14,923,951,"1,874"
37,4,8,21,21,12,7,13,19,12,9,5,10,12,22,12,13,14,13,5,1,1,3,7,5,9,10,21,8,44,59,6,8,8,6,11,15,10,9,17,13,21,9,9,9,17,8,12,12,6,6,3,4,12,11,4,4,21,14,6,9,9,12,5,8,0,2,21,17,26,23,7,3,8,1,10,13,18,15,30,25,36,40,7,7,8,9,2,3,17,12,14,27,19,18,21,8,9,12,7,8,0,0,12,20,20,20,0,4,8,6,0,2,28,29,10,13,7,7,2,2,1,4,2,7,30,26,17,21,15,18,10,10,11,8,9,14,28,20,9,9,26,22,3,2,9,17,4,11,11,8,5,7,0,2,4,3,1,1,4,3,0,5,14,12,929,941,"1,870"
38,6,2,22,17,11,7,14,7,11,14,13,3,28,26,12,10,11,7,4,2,1,0,10,1,13,8,25,19,79,54,9,8,13,2,10,13,13,16,19,12,11,9,12,10,17,11,10,10,5,11,9,6,10,10,7,2,15,14,6,10,15,14,3,5,2,3,23,22,37,22,5,2,11,9,16,21,11,15,30,19,49,46,5,5,7,3,4,1,14,22,27,22,17,22,15,13,9,12,5,5,0,0,10,8,27,16,4,3,5,4,6,3,22,25,15,7,4,11,5,4,7,6,4,5,24,23,24,27,26,17,7,15,8,10,13,11,23,25,8,9,25,26,6,2,8,13,6,8,9,7,6,5,0,2,2,4,6,4,4,7,4,1,9,11,"1,058",923,"1,981"
39,4,2,35,17,8,9,14,10,11,11,5,5,33,31,21,13,12,12,3,4,3,0,4,4,11,8,17,16,68,55,5,8,14,14,15,14,13,11,24,10,8,8,11,13,19,13,6,7,7,5,6,7,8,7,5,4,11,7,8,14,12,12,7,5,1,1,21,20,36,17,4,5,15,5,20,18,14,19,28,24,44,41,7,7,11,8,3,3,14,14,25,28,24,12,15,13,7,5,12,11,0,0,9,16,14,14,4,4,2,4,2,5,26,16,19,9,5,5,4,2,8,6,2,1,35,27,28,22,25,15,17,18,11,9,9,10,13,20,8,10,30,43,5,10,13,9,13,11,9,4,10,4,1,1,1,4,2,2,3,1,5,3,16,14,"1,078",926,"2,004"
40,9,3,20,22,5,17,20,9,18,16,3,10,34,38,9,15,16,8,5,2,2,2,7,6,15,14,20,16,85,67,9,4,6,4,11,10,9,9,15,17,15,8,4,8,16,9,17,8,7,9,7,6,8,2,10,11,13,9,12,14,12,8,9,3,2,0,15,14,22,21,7,5,7,8,15,24,12,13,21,27,35,29,1,2,6,10,3,3,11,11,29,31,26,34,14,17,18,11,7,10,0,0,16,9,28,15,5,8,4,5,1,2,25,24,22,15,10,6,2,2,6,6,2,4,34,22,27,28,22,23,17,6,9,14,11,32,23,20,16,16,35,45,8,5,10,6,9,12,7,3,8,6,2,3,1,4,0,2,3,3,1,1,15,13,"1,078","1,014","2,092"
41,4,9,29,14,12,9,13,7,17,12,4,3,32,49,14,12,17,9,2,6,4,3,10,9,11,9,24,20,89,73,10,4,16,12,18,7,10,9,23,18,13,12,7,6,12,16,13,11,11,9,7,10,7,8,3,7,7,17,11,10,7,13,9,15,0,0,20,16,24,30,2,1,8,4,19,19,20,14,29,23,31,39,11,5,5,12,0,2,15,5,18,11,24,27,15,19,11,12,5,7,0,0,19,18,21,24,2,9,7,3,6,3,32,11,17,25,11,7,3,2,9,9,4,3,28,36,27,29,26,17,12,20,17,16,26,14,28,19,19,14,32,45,5,4,15,17,21,11,5,7,7,11,3,1,4,2,6,6,8,4,5,7,23,22,"1,171","1,090","2,261"
42,4,5,22,17,6,5,17,14,21,9,5,4,41,45,18,16,11,9,4,5,5,4,5,1,10,11,24,16,94,72,11,5,14,11,21,16,7,7,29,11,6,12,8,4,6,16,10,10,11,12,13,10,9,10,11,7,13,15,11,8,15,11,8,6,0,1,10,17,25,17,4,1,12,6,19,13,11,18,26,28,32,35,7,4,12,9,0,1,12,15,24,19,21,24,13,17,12,18,9,7,0,0,14,9,22,25,4,4,10,7,4,2,27,17,13,18,8,7,2,4,7,7,7,2,29,28,38,20,27,19,13,14,18,15,21,13,19,25,24,15,52,57,3,6,11,13,11,11,11,7,9,8,0,2,3,8,3,4,7,6,2,5,24,8,"1,182","1,040","2,222"
43,7,9,19,20,9,12,18,15,11,14,5,7,36,49,18,20,14,16,6,3,2,1,6,2,17,14,28,24,73,83,4,8,11,10,12,15,10,13,28,16,10,7,4,6,17,16,10,9,2,4,4,7,13,8,9,4,10,11,11,7,14,20,4,9,1,0,16,15,15,16,2,4,9,8,25,17,14,14,30,42,37,39,7,5,5,10,2,2,17,17,17,12,23,25,15,21,11,12,9,13,0,0,21,12,29,19,9,9,7,5,4,4,25,27,13,22,12,16,6,6,8,6,3,4,29,29,21,19,28,16,19,16,15,15,15,16,25,30,10,22,46,50,2,3,10,13,13,7,6,8,16,14,2,1,3,3,6,6,4,2,5,3,12,10,"1,121","1,144","2,265"
44,8,4,20,25,8,9,14,23,14,14,10,7,48,46,18,24,10,12,5,4,1,3,17,8,10,11,21,21,98,98,8,8,10,6,11,13,16,10,19,13,16,14,8,4,21,6,12,13,7,11,10,7,6,6,15,9,13,9,13,17,17,10,12,5,0,0,14,8,17,21,5,3,7,9,21,24,8,5,34,32,43,36,8,9,12,11,2,4,17,14,31,30,27,28,19,21,14,12,6,7,0,0,25,16,23,32,7,12,6,9,5,4,29,20,24,22,8,11,6,8,7,12,4,5,30,30,27,26,25,22,24,19,17,7,13,17,30,30,18,12,57,68,8,9,12,15,8,16,9,6,8,5,0,3,5,9,6,5,6,5,3,4,15,21,"1,266","1,224","2,490"
45,9,8,27,18,17,11,12,17,10,13,10,3,46,48,26,23,15,21,6,3,4,2,4,6,9,13,38,28,98,89,7,13,6,13,15,4,9,11,16,13,13,12,11,8,15,14,19,20,8,12,5,7,15,8,12,10,8,13,5,11,12,8,10,6,1,2,14,16,21,20,2,4,7,4,23,11,12,26,30,24,33,30,12,7,6,13,0,5,16,15,38,22,25,24,24,25,16,15,11,6,0,0,16,11,29,33,8,3,6,10,8,5,24,19,31,23,11,11,3,3,9,8,2,5,27,25,27,20,21,14,17,25,13,14,27,12,26,25,10,18,59,56,7,6,15,17,8,15,11,8,8,9,1,4,7,10,8,5,10,9,6,3,11,15,"1,274","1,196","2,470"
46,6,5,21,23,9,18,18,17,16,11,2,8,33,43,22,30,15,18,6,3,4,1,5,3,20,13,24,15,93,67,9,8,15,10,15,14,7,8,17,13,17,11,6,10,21,15,14,14,5,5,7,8,12,10,9,9,8,15,13,8,20,16,4,4,1,1,14,15,24,31,4,4,9,11,16,18,19,15,35,52,32,24,9,14,10,18,1,8,17,21,31,38,39,33,39,19,18,21,9,11,0,0,20,14,26,26,12,6,12,11,5,4,31,25,19,31,4,10,9,5,11,10,4,2,25,37,23,24,19,26,20,17,17,23,18,18,34,25,16,20,50,55,6,6,16,8,15,15,2,9,6,7,1,2,2,7,2,5,11,4,3,3,13,19,"1,272","1,281","2,553"
47,5,11,28,15,9,22,20,21,13,14,10,6,60,44,22,26,17,8,7,8,5,2,12,4,17,10,29,21,101,77,6,11,13,13,18,13,15,11,17,9,13,15,10,8,20,16,13,16,16,8,11,8,10,11,18,6,11,11,9,6,13,21,2,9,1,1,24,13,27,19,5,2,5,7,9,14,15,12,49,40,18,33,10,10,8,14,5,6,21,29,27,27,29,32,39,28,20,16,15,8,0,0,23,17,19,21,9,6,6,7,2,6,24,31,26,31,10,8,5,3,8,12,3,15,27,31,20,22,24,27,16,19,11,10,6,19,34,19,24,17,48,39,6,4,11,11,12,10,15,6,8,8,3,8,7,5,10,7,11,9,7,5,24,16,"1,356","1,241","2,597"
48,2,6,16,20,13,13,12,28,12,7,5,11,42,35,23,30,13,11,7,4,3,2,12,10,4,10,19,17,92,89,9,6,6,10,16,14,6,8,17,13,19,8,9,6,15,11,8,17,7,7,9,11,15,13,7,8,8,17,8,12,11,14,4,3,2,2,12,11,20,26,11,5,8,10,11,17,10,15,50,36,36,38,8,9,21,18,5,9,17,16,31,21,25,26,32,15,18,9,7,12,0,0,13,11,16,20,8,4,11,4,3,4,26,22,25,19,7,20,9,2,12,8,2,4,30,28,15,16,19,23,23,8,13,15,15,17,35,27,17,10,36,29,4,8,13,8,11,15,6,7,10,9,3,1,8,8,3,8,6,6,6,2,15,22,"1,193","1,151","2,344"
49,8,7,18,29,26,22,27,18,7,8,8,8,34,30,31,30,12,22,7,4,3,4,8,6,9,12,19,20,96,73,10,3,8,12,15,14,6,15,22,10,14,10,4,8,13,16,14,15,5,5,6,16,7,8,15,12,12,17,4,13,14,16,2,6,1,0,10,12,24,16,2,1,16,9,18,13,15,9,39,40,28,19,8,9,13,17,7,3,20,13,26,30,34,23,21,31,7,14,13,8,0,0,20,20,16,24,6,8,9,11,10,4,21,32,20,23,7,8,4,3,5,9,6,6,23,23,22,21,26,22,19,21,8,19,16,13,28,20,14,16,39,28,5,2,5,14,10,13,11,10,11,9,4,2,6,10,5,3,7,4,3,2,9,16,"1,181","1,172","2,353"
50,4,7,25,32,21,4,29,23,16,12,13,12,50,40,27,27,16,13,7,2,2,2,8,6,5,8,18,18,90,84,8,3,18,12,16,10,5,7,10,17,13,12,7,3,12,16,21,15,1,9,8,3,13,16,16,6,11,20,10,9,15,13,5,3,1,2,20,12,23,18,2,1,8,8,8,7,18,12,44,42,18,24,6,7,13,20,8,9,29,23,26,33,27,31,26,20,13,19,15,6,0,0,17,15,18,18,7,15,6,2,0,5,36,25,26,22,15,14,3,7,8,8,9,4,31,22,10,26,18,22,16,17,18,8,16,9,21,32,15,17,35,35,4,7,12,12,12,11,12,8,11,8,2,2,4,9,3,7,9,6,7,5,14,16,"1,240","1,172","2,412"
51,4,10,21,22,10,5,30,15,8,10,9,7,31,30,32,31,20,23,4,3,2,0,3,6,13,11,25,25,87,70,8,8,17,12,18,10,7,10,12,11,15,10,8,8,19,16,9,15,13,10,13,9,12,9,8,9,13,14,9,12,15,12,2,4,5,1,12,8,31,18,3,3,5,4,10,11,17,12,45,44,23,12,8,10,7,16,3,9,23,11,35,21,32,24,19,20,14,16,10,6,0,0,17,9,15,14,5,15,4,10,2,4,25,31,17,19,9,15,5,7,13,11,7,8,33,22,21,11,15,17,13,16,10,19,17,10,21,17,19,14,43,13,5,3,13,14,9,12,6,4,5,7,1,6,6,3,2,3,8,5,3,8,16,20,"1,184","1,060","2,244"
52,3,7,18,15,13,9,10,20,13,13,9,5,29,32,27,27,15,10,6,0,2,0,9,2,9,6,16,24,84,68,7,5,6,2,6,5,12,5,17,11,20,6,2,8,11,13,8,17,2,9,10,5,10,14,10,7,10,15,2,6,10,14,5,4,1,1,16,18,23,16,5,5,10,10,10,8,11,12,38,34,18,24,9,9,11,13,4,7,15,14,24,21,24,21,24,14,12,9,6,12,0,0,20,14,15,16,1,8,10,5,2,1,21,19,18,19,10,10,2,3,12,8,2,2,19,8,16,10,27,20,10,11,13,5,19,7,22,22,9,8,24,25,1,3,7,10,11,15,5,6,3,3,1,1,7,9,4,7,7,7,1,2,20,25,"1,011",941,"1,952"
53,7,8,24,22,12,7,19,15,12,9,12,5,34,23,30,19,20,19,5,4,3,1,8,7,8,9,27,24,67,63,8,1,12,5,12,8,9,5,9,7,9,10,6,7,15,16,11,14,7,8,15,2,13,11,5,9,13,15,9,7,6,15,2,2,0,0,10,11,14,15,4,2,15,10,18,13,14,16,39,44,12,14,5,10,10,10,7,8,27,16,19,26,25,16,16,16,19,11,7,2,0,0,14,14,17,23,2,5,3,10,2,2,32,27,18,15,6,7,3,3,6,9,6,7,19,20,14,13,20,17,15,17,12,11,11,9,17,22,18,18,24,20,3,3,9,8,15,13,5,1,5,5,2,4,7,6,6,3,7,4,1,5,13,21,"1,042",959,"2,001"
54,7,5,23,22,6,12,18,19,7,9,6,15,26,24,24,33,8,12,5,6,5,1,1,2,9,9,23,18,84,65,5,5,10,14,5,10,2,5,17,17,8,13,4,2,16,14,9,14,4,6,7,14,17,9,8,4,14,19,9,10,10,13,3,4,0,0,14,15,21,17,7,3,16,13,16,9,15,25,52,41,15,18,13,12,12,22,1,3,18,20,30,26,23,24,25,17,16,14,11,6,0,0,14,10,18,23,4,6,2,5,3,3,29,20,24,16,7,9,5,1,7,5,5,6,25,21,17,14,16,15,10,9,9,16,11,5,20,10,15,12,20,27,4,7,3,13,13,14,3,6,11,6,2,5,8,5,6,2,4,4,3,8,18,25,"1,041","1,038","2,079"
55,10,9,21,25,11,9,19,15,7,11,11,4,23,21,20,22,18,10,5,3,0,1,5,3,6,7,28,30,87,43,5,7,8,10,5,8,10,12,13,12,11,6,1,2,9,17,17,17,12,7,6,8,10,9,5,12,10,16,12,7,11,7,5,1,0,0,13,11,10,10,3,3,14,16,13,21,11,17,37,31,20,15,6,9,11,7,2,5,23,13,26,18,15,16,13,15,13,15,8,5,0,0,23,15,13,15,6,7,7,3,1,1,16,18,17,13,6,8,2,4,5,5,6,8,22,26,15,8,13,17,13,11,10,14,14,7,16,16,14,14,14,18,0,2,9,11,11,14,3,6,4,6,1,1,3,2,5,2,4,3,2,8,12,15,946,896,"1,842"
56,6,9,18,16,9,11,12,10,9,7,5,8,27,22,20,17,16,9,5,8,1,1,2,4,15,14,26,20,52,52,6,4,6,7,9,7,5,6,20,11,6,11,3,4,15,17,8,10,11,4,6,10,6,8,5,3,10,15,8,19,12,6,0,3,0,1,12,10,25,11,7,6,12,13,12,15,23,16,32,44,17,18,12,4,6,10,3,4,18,17,20,8,17,23,16,14,12,8,3,10,0,0,11,18,14,28,4,7,6,9,6,2,22,15,14,19,7,7,3,4,4,5,6,1,19,16,11,16,14,5,14,8,16,11,7,9,12,15,16,18,19,18,6,3,5,8,18,17,10,8,5,7,0,4,2,7,2,2,5,4,3,4,25,22,912,902,"1,814"
57,7,7,27,20,8,7,18,13,11,8,5,4,12,15,22,15,15,16,1,1,1,3,5,1,7,4,17,14,70,50,3,5,6,3,10,6,6,2,16,14,6,8,6,4,11,12,12,8,11,7,4,8,14,7,5,4,20,18,3,8,18,13,2,4,0,0,11,12,17,14,1,3,6,7,12,15,14,19,33,34,16,19,8,7,9,7,4,2,18,14,14,16,18,16,22,22,10,11,6,6,0,0,15,13,20,17,2,4,8,4,3,2,15,22,15,16,11,13,5,3,3,10,3,9,19,16,17,7,13,18,10,13,9,14,9,8,10,18,15,9,16,23,1,2,8,12,13,16,3,3,3,1,1,4,4,5,2,2,5,3,1,3,19,21,876,844,"1,720"
58,10,6,14,14,8,6,11,12,6,6,7,5,23,15,16,14,8,7,2,3,2,1,2,4,5,7,20,22,45,52,3,7,6,7,10,4,7,6,13,13,11,8,9,6,9,12,10,10,7,8,7,5,7,10,8,9,12,13,13,9,11,11,1,2,0,0,14,8,11,8,3,3,10,12,9,6,15,15,31,20,18,17,3,8,6,5,2,7,20,13,17,20,21,16,15,22,3,8,8,11,0,0,12,6,18,16,1,3,7,8,3,1,22,19,16,11,5,11,2,1,8,4,6,4,14,22,6,12,16,14,9,3,11,9,6,5,16,16,11,8,17,19,2,3,7,14,10,13,2,3,7,4,0,2,4,5,3,4,8,8,3,6,18,29,799,796,"1,595"
59,9,4,15,12,12,7,9,12,2,6,8,9,14,15,17,12,10,13,5,1,2,1,1,2,9,12,24,14,46,45,2,4,7,8,9,6,7,3,12,6,4,3,3,1,15,8,16,13,10,11,9,7,10,6,6,3,12,24,8,7,12,16,1,1,1,0,10,9,10,11,2,2,8,6,10,21,20,12,32,22,11,21,7,8,5,10,4,5,12,16,18,29,14,15,13,16,5,8,7,9,0,0,12,15,19,26,4,4,5,6,4,3,14,14,15,13,9,11,2,1,5,6,4,3,18,13,13,8,11,18,6,10,14,17,5,12,11,22,13,6,24,18,4,0,6,5,9,15,5,7,5,5,2,1,2,5,1,3,5,3,1,4,11,16,774,802,"1,576"
60,3,9,11,15,10,9,11,19,10,9,3,8,10,20,14,13,10,13,3,7,1,3,4,3,6,8,16,12,28,35,2,3,5,4,6,5,8,4,11,6,8,5,2,3,7,12,12,16,12,14,10,11,5,9,7,7,17,14,7,15,15,16,1,1,1,1,12,8,10,8,4,2,7,7,10,14,9,14,25,21,17,9,7,9,10,8,3,2,14,13,13,9,14,18,18,18,9,12,7,4,0,0,12,8,25,22,0,1,8,3,1,3,18,18,20,18,9,16,7,3,8,3,4,6,11,23,12,12,13,19,8,15,14,20,8,8,11,17,7,9,22,20,2,4,10,8,12,14,5,7,1,3,1,2,2,11,4,6,6,5,0,4,17,24,743,837,"1,580"
61,5,8,16,13,10,5,13,18,8,4,5,3,21,16,14,15,3,10,3,3,1,2,5,4,8,2,22,12,46,39,6,3,5,5,9,3,2,5,12,7,4,8,2,5,13,10,13,11,9,15,8,5,9,9,6,8,13,11,4,7,11,17,1,6,1,1,7,6,5,10,0,1,4,6,16,16,17,14,20,19,18,18,4,5,7,15,4,4,18,9,11,15,20,19,17,25,10,11,7,5,0,0,12,14,15,26,6,3,4,8,1,1,14,14,17,31,10,19,3,6,5,8,2,3,15,15,13,7,15,15,6,10,19,25,7,5,16,10,12,3,19,15,0,4,12,12,17,16,3,7,7,4,1,3,2,4,3,4,4,12,4,4,18,30,775,826,"1,601"
62,1,9,12,17,6,6,9,16,10,10,7,3,16,12,6,7,7,8,1,5,1,1,4,3,7,6,13,7,45,33,3,4,3,9,6,8,4,4,12,5,4,4,5,1,8,11,11,15,16,12,5,3,5,10,9,6,7,19,5,13,8,13,4,5,0,0,8,2,8,15,1,3,8,10,6,9,17,19,19,14,24,17,4,8,8,9,2,3,12,12,16,8,17,25,20,27,11,13,8,7,0,0,8,10,18,37,0,15,4,7,4,7,13,18,14,24,18,19,5,1,6,8,2,10,17,13,12,12,20,12,5,11,16,17,9,10,10,12,11,4,11,18,2,6,9,13,15,11,6,3,4,3,2,1,8,6,3,6,7,6,4,7,20,17,732,830,"1,562"
63,6,11,9,9,9,6,14,9,9,8,5,8,6,20,10,17,8,8,3,2,3,1,2,2,6,6,11,11,50,37,4,0,6,4,5,7,6,4,3,12,6,7,2,1,12,10,6,13,6,6,10,4,10,13,6,8,12,14,7,19,21,15,2,2,0,0,9,10,11,4,4,1,10,6,17,15,11,24,16,20,17,16,4,3,9,13,5,6,11,12,19,16,16,25,12,15,13,11,5,9,0,0,11,18,26,41,6,9,7,7,3,4,19,14,16,25,10,21,4,5,6,12,2,10,13,13,11,13,19,19,12,20,9,23,8,9,13,20,4,8,14,24,6,7,14,20,18,11,6,8,5,10,0,3,3,5,7,2,4,7,4,4,27,23,771,915,"1,686"
64,5,4,9,11,7,10,12,11,3,5,6,5,17,11,15,13,7,11,4,3,1,0,6,4,2,5,13,16,38,36,5,6,5,3,7,12,7,6,10,8,4,5,7,3,7,6,16,10,6,11,1,9,7,9,5,7,17,17,10,20,11,21,2,11,1,1,10,6,10,8,3,4,7,4,16,11,14,18,20,19,13,28,6,5,2,10,2,4,15,8,16,23,11,26,25,17,19,11,10,5,0,0,15,16,30,41,2,8,5,11,0,6,15,12,22,21,14,28,4,5,5,10,8,6,14,10,10,16,17,25,14,17,13,19,5,12,11,9,9,5,15,24,3,7,7,23,11,20,4,4,5,4,5,3,6,10,5,8,4,4,4,6,20,27,774,934,"1,708"
65,5,6,11,8,2,9,14,12,5,8,6,5,23,16,9,16,9,7,3,5,1,1,5,6,4,3,15,12,42,47,4,3,8,6,4,13,9,5,10,13,3,5,0,8,6,7,14,13,9,11,10,8,8,10,10,18,12,13,14,19,16,26,3,10,0,0,8,8,2,7,1,2,3,6,7,11,22,23,20,22,21,21,3,5,11,13,10,3,10,14,17,9,23,25,18,26,14,15,4,8,0,0,16,8,37,51,4,6,5,5,2,3,21,10,15,21,16,20,4,4,8,10,7,5,10,22,14,13,15,26,14,15,18,19,7,15,12,10,4,7,13,21,7,5,12,16,8,14,9,5,3,6,2,6,6,1,4,6,9,6,4,12,22,21,816,956,"1,772"
66,11,10,15,17,5,10,19,16,11,7,5,3,18,23,10,9,11,12,5,2,5,3,3,6,4,5,18,11,27,42,4,8,6,7,13,10,4,3,11,9,6,6,4,5,12,7,9,12,9,13,6,9,6,11,13,12,13,12,9,20,18,24,4,2,0,1,3,7,9,10,5,1,6,7,10,4,20,27,20,19,19,30,6,8,16,17,0,4,10,10,18,20,28,28,19,23,13,16,16,8,0,0,12,14,21,46,11,13,5,11,4,7,12,18,30,27,21,18,8,10,8,9,6,12,18,17,7,15,13,30,13,25,18,43,6,7,14,8,9,10,13,24,3,4,14,25,22,19,2,4,10,9,3,2,3,6,7,3,5,6,2,3,18,27,870,"1,058","1,928"
67,4,9,19,13,6,4,11,8,8,10,9,6,15,16,17,13,10,14,2,3,2,1,6,4,4,9,7,9,32,36,5,7,7,6,14,28,5,2,7,10,8,3,0,2,9,11,18,14,7,12,5,11,7,7,14,13,18,21,27,25,19,24,7,8,0,0,10,4,12,5,2,1,5,7,12,22,20,25,18,21,26,21,4,7,12,16,3,4,15,11,17,21,26,20,23,31,7,14,10,8,0,0,15,14,46,37,6,12,8,8,2,4,19,19,31,34,29,32,5,6,10,7,5,10,17,21,12,10,20,33,19,28,25,24,11,14,14,13,7,11,21,23,5,7,20,23,16,15,3,3,8,7,2,1,5,8,4,8,14,10,2,6,25,26,977,"1,071","2,048"
68,13,13,9,19,11,8,9,14,3,12,7,5,28,20,15,10,8,7,2,7,1,1,6,4,8,4,10,12,41,46,3,6,10,6,16,15,1,5,9,9,9,7,4,8,10,13,13,14,13,13,6,8,8,11,24,13,12,35,18,34,21,13,6,10,0,0,3,9,8,9,1,2,9,6,18,14,20,20,25,25,30,27,7,8,12,19,5,6,9,13,18,31,25,30,34,22,16,27,2,10,0,0,16,18,33,37,7,13,15,14,4,9,24,25,25,32,26,25,6,3,17,12,9,4,19,23,13,11,31,39,30,36,17,19,10,21,11,10,7,5,16,25,4,12,14,26,10,20,2,6,4,5,3,4,10,17,2,4,8,14,3,14,20,25,"1,012","1,208","2,220"
69,6,9,10,19,6,8,14,31,14,12,4,7,12,19,15,16,17,10,4,4,1,5,3,7,4,4,12,13,37,45,4,5,6,6,12,20,6,2,18,10,5,6,8,7,6,10,17,10,11,16,10,9,9,7,12,18,13,20,26,29,31,31,13,11,0,0,6,6,8,5,1,4,10,11,16,14,36,23,27,29,24,37,7,7,21,22,4,14,17,19,20,28,30,35,24,43,12,22,9,12,0,0,8,17,46,57,13,21,8,14,3,10,23,27,26,33,24,24,8,5,7,11,10,17,19,18,10,8,31,46,27,34,35,31,19,19,7,17,5,7,27,36,8,11,25,26,17,23,8,4,11,10,4,4,13,14,7,5,16,13,8,10,34,25,"1,145","1,354","2,499"
70,7,8,18,14,6,6,14,23,12,13,2,6,27,25,17,24,8,10,6,3,2,5,6,5,6,7,15,13,45,49,8,5,5,10,11,15,3,5,11,17,10,12,7,3,7,9,13,19,18,23,16,16,10,24,13,18,19,18,29,35,25,33,16,18,2,0,5,8,7,8,4,2,10,10,9,11,27,23,17,29,28,30,9,14,27,33,3,6,17,13,24,24,25,39,34,43,21,36,13,14,0,0,21,20,42,52,8,14,18,15,9,5,17,22,37,44,20,26,10,8,9,13,15,18,11,18,11,12,48,53,39,39,27,41,4,13,10,14,10,5,34,34,9,13,32,43,24,17,3,3,9,7,7,4,12,11,7,8,10,13,9,8,34,24,"1,250","1,451","2,701"
71,7,7,21,17,8,11,16,17,8,8,8,3,22,23,18,14,13,16,4,6,6,3,7,3,6,2,9,9,42,36,7,3,3,11,23,13,6,8,12,11,5,11,6,4,13,10,18,20,15,16,13,15,13,18,14,19,19,32,45,44,34,33,11,13,0,1,8,5,4,7,4,8,3,6,10,13,28,16,21,29,31,35,6,8,17,31,9,16,11,11,24,25,33,45,37,43,23,41,8,10,0,0,20,20,49,54,16,18,11,16,9,11,18,24,37,48,29,27,4,12,17,23,17,7,15,18,8,14,50,47,33,47,34,40,17,19,10,8,8,6,36,37,14,9,22,46,21,13,5,7,7,11,5,6,9,19,6,11,9,24,13,17,22,29,"1,300","1,494","2,794"
72,9,5,9,15,1,14,14,15,6,3,1,11,18,17,9,11,9,14,3,1,0,2,6,9,3,6,4,12,38,46,3,3,11,10,9,13,5,5,19,7,5,8,3,2,8,6,7,19,10,11,11,8,14,13,17,24,12,15,21,25,14,22,12,3,1,0,4,4,4,7,1,8,6,4,11,10,12,8,21,19,11,20,3,5,12,26,8,6,8,8,24,17,22,43,33,30,22,27,11,9,0,0,13,14,47,43,11,6,10,15,5,6,21,13,33,33,10,14,9,5,7,12,10,12,13,11,7,5,21,34,20,44,29,23,14,8,3,7,4,5,33,25,13,14,23,29,14,10,4,5,9,4,5,7,19,11,6,5,8,7,9,16,20,22,975,"1,091","2,066"
