町丁目別人口・世帯数　平成３１年２月１日現在,,,,
地区名称,男,女,合計,世帯
関戸１丁目,431,534,965,491
関戸２丁目,"1,290","1,341","2,631","1,409"
関戸３丁目,680,726,"1,406",698
関戸４丁目,"1,007","1,114","2,121","1,188"
関戸５丁目,727,738,"1,465",730
関戸６丁目,453,438,891,401
,"4,588","4,891","9,479","4,917"
,,,,
連光寺１丁目,"1,855","1,888","3,743","1,605"
連光寺２丁目,"1,226","1,222","2,448","1,003"
連光寺３丁目,867,855,"1,722",801
連光寺４丁目,289,268,557,265
連光寺５丁目,145,138,283,155
連光寺６丁目,427,351,778,377
,"4,809","4,722","9,531","4,206"
,,,,
貝取,631,560,"1,191",622
,631,560,"1,191",622
,,,,
乞田,"1,350","1,198","2,548","1,259"
,"1,350","1,198","2,548","1,259"
,,,,
和田,"4,673","4,466","9,139","4,042"
,"4,673","4,466","9,139","4,042"
,,,,
百草,433,428,861,418
,433,428,861,418
,,,,
落川,657,622,"1,279",576
,657,622,"1,279",576
,,,,
東寺方,872,795,"1,667",816
東寺方１丁目,523,550,"1,073",522
,"1,395","1,345","2,740","1,338"
,,,,
一ノ宮１丁目,"1,137",914,"2,051","1,337"
一ノ宮２丁目,750,736,"1,486",891
一ノ宮３丁目,429,454,883,499
一ノ宮４丁目,937,978,"1,915","1,017"
,"3,253","3,082","6,335","3,744"
,,,,
桜ヶ丘１丁目,940,"1,037","1,977",936
桜ヶ丘２丁目,621,722,"1,343",609
桜ヶ丘３丁目,601,642,"1,243",544
桜ヶ丘４丁目,731,827,"1,558",818
,"2,893","3,228","6,121","2,907"
,,,,
和田（百草団地）,632,705,"1,337",886
,632,705,"1,337",886
,,,,
聖ヶ丘１丁目,878,"1,010","1,888",858
聖ヶ丘２丁目,852,"1,007","1,859",851
聖ヶ丘３丁目,"1,073","1,077","2,150",932
聖ヶ丘４丁目,358,379,737,296
聖ヶ丘５丁目,55,45,100,32
,"3,216","3,518","6,734","2,969"
,,,,
馬引沢１丁目,916,852,"1,768",912
馬引沢２丁目,"1,247","1,131","2,378","1,222"
,"2,163","1,983","4,146","2,134"
,,,,
山王下１丁目,304,374,678,525
,304,374,678,525
,,,,
中沢１丁目,589,532,"1,121",614
中沢２丁目,905,"1,008","1,913",838
,"1,494","1,540","3,034","1,452"
,,,,
唐木田１丁目,"1,152","1,205","2,357","1,121"
唐木田２丁目,0,0,0,0
,"1,152","1,205","2,357","1,121"
,,,,
諏訪１丁目,"2,084","2,112","4,196","1,998"
諏訪２丁目,"1,777","1,979","3,756","1,648"
諏訪３丁目,552,545,"1,097",518
諏訪４丁目,871,"1,158","2,029","1,097"
諏訪５丁目,289,376,665,391
,"5,573","6,170","11,743","5,652"
,,,,
永山１丁目,953,993,"1,946","1,104"
永山２丁目,"1,597","1,584","3,181","1,555"
永山３丁目,"1,677","1,872","3,549","1,774"
永山４丁目,"1,432","1,575","3,007","1,848"
永山５丁目,973,"1,111","2,084",885
永山６丁目,606,609,"1,215",593
,"7,238","7,744","14,982","7,759"
,,,,
貝取１丁目,"1,014",947,"1,961",934
貝取２丁目,"1,642","1,791","3,433","1,484"
貝取３丁目,449,571,"1,020",460
貝取４丁目,530,558,"1,088",527
貝取５丁目,273,324,597,336
,"3,908","4,191","8,099","3,741"
,,,,
豊ヶ丘１丁目,"1,548","1,512","3,060","1,509"
豊ヶ丘２丁目,"1,453","1,487","2,940","1,316"
豊ヶ丘３丁目,766,891,"1,657",705
豊ヶ丘４丁目,329,369,698,400
豊ヶ丘５丁目,624,712,"1,336",652
豊ヶ丘６丁目,429,498,927,480
,"5,149","5,469","10,618","5,062"
,,,,
落合１丁目,"1,417","1,520","2,937","1,445"
落合２丁目,"1,162","1,099","2,261",889
落合３丁目,"1,478","1,558","3,036","1,483"
落合４丁目,"1,046","1,190","2,236","1,128"
落合５丁目,"1,085","1,114","2,199",917
落合６丁目,910,852,"1,762",804
,"7,098","7,333","14,431","6,666"
,,,,
鶴牧１丁目,"1,280","1,285","2,565","1,177"
鶴牧２丁目,877,798,"1,675",824
鶴牧３丁目,"2,071","2,194","4,265","1,556"
鶴牧４丁目,356,396,752,324
鶴牧５丁目,935,"1,047","1,982",849
鶴牧６丁目,842,907,"1,749",756
,"6,361","6,627","12,988","5,486"
,,,,
南野１丁目,2,0,2,1
南野２丁目,468,414,882,447
南野３丁目,460,454,914,391
,930,868,"1,798",839
,,,,
東寺方３丁目,145,227,372,204
,145,227,372,204
,,,,
和田３丁目,465,552,"1,017",582
,465,552,"1,017",582
,,,,
愛宕１丁目,299,331,630,363
愛宕２丁目,450,455,905,484
愛宕３丁目,332,476,808,486
愛宕４丁目,"1,264","1,407","2,671","1,364"
,"2,345","2,669","5,014","2,697"
,,,,
,"72,855","75,717","148,572","71,804"
