"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2013120101,"赤坂",,44,36,80,0,,,,19,27,,,,,
2013120102,"赤坂",,28,34,62,0,,,,25,21,,,,,
2013120103,"赤坂",,36,33,69,0,,,,19,20,,,,,
2013120104,"赤坂",,39,33,72,0,,,,16,22,,,,,
2013120105,"赤坂",,36,30,66,0,,,,20,22,,,,,
2013120106,"赤坂",,34,30,64,0,,,,13,15,,,,,
2013120107,"赤坂",,58,30,88,0,,,,15,14,,,,,
2013120108,"赤坂",,69,33,102,0,,,,23,13,,,,,
2013120109,"赤坂",,65,38,103,1,,,,24,6,,,,,
2013120110,"赤坂",,56,43,99,4,,,,38,14,,,,,
2013120111,"赤坂",,18,32,50,14,,,,22,18,,,,,
2013120112,"赤坂",,11,25,36,22,,,,15,1,,,,,
2013120113,"赤坂",,14,35,49,19,,,,21,9,,,,,
2013120114,"赤坂",,10,32,42,25,,,,30,22,,,,,
2013120115,"赤坂",,8,35,43,22,,,,21,16,,,,,
2013120116,"赤坂",,11,51,62,7,,,,21,24,,,,,
2013120117,"赤坂",,13,58,71,1,,,,36,18,,,,,
2013120118,"赤坂",,38,68,106,0,,,,33,22,,,,,
2013120119,"赤坂",,80,70,150,0,,,,47,29,,,,,
2013120120,"赤坂",,53,58,111,3,,,,40,27,,,,,
2013120121,"赤坂",,11,37,48,10,,,,24,24,,,,,
2013120122,"赤坂",,18,38,56,5,,,,32,18,,,,,
2013120123,"赤坂",,18,39,57,3,,,,16,15,,,,,
2013120124,"赤坂",,28,49,77,0,,,,28,20,,,,,
2013120201,"赤坂",,21,43,64,1,,,,36,41,,,,,
2013120202,"赤坂",,40,42,82,0,,,,38,37,,,,,
2013120203,"赤坂",,20,36,56,0,,,,35,42,,,,,
2013120204,"赤坂",,31,34,65,1,,,,33,32,,,,,
2013120205,"赤坂",,43,37,80,0,,,,28,29,,,,,
2013120206,"赤坂",,75,38,113,0,,,,24,21,,,,,
2013120207,"赤坂",,87,38,125,0,,,,30,24,,,,,
