名称,所在地,緯度,経度,電話
東部公園出張所,練馬区豊玉中3-28-8,35.73113203,139.6527176,03-3994-8141
西部公園出張所,練馬区石神井町3-30-26 石神井庁舎2階,35.74340295,139.6028379,03-3904-7557
