地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,経営組織階層,経営組織コード,経営組織名称,従業者数（人）,従業者数／男（人）,従業者数／女（人）,従業者数／個人業主（人）,従業者数／個人業主／男（人）,従業者数／個人業主／女（人）,従業者数／無給の家族従業者（人）,従業者数／無給の家族従業者／男（人）,従業者数／無給の家族従業者／女（人）,従業者数／有給役員（人）,従業者数／有給役員／男（人）,従業者数／有給役員／女（人）,従業者数／雇用者（人）,従業者数／雇用者／男（人）,従業者数／雇用者／女（人）,従業者数／雇用者／常用雇用者（人）,従業者数／雇用者／常用雇用者／男（人）,従業者数／雇用者／常用雇用者／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員（人）,従業者数／雇用者／常用雇用者／正社員・正職員／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／女（人）,従業者数／雇用者／臨時雇用者（人）,従業者数／雇用者／臨時雇用者／男（人）,従業者数／雇用者／臨時雇用者／女（人）,従業者数／（再掲）他への出向・派遣従業者（人）,従業者数／（再掲）他への出向・派遣従業者／男（人）,従業者数／（再掲）他への出向・派遣従業者／女（人）,他からの出向・派遣従業者（人）,他からの出向・派遣従業者／男（人）,他からの出向・派遣従業者／女（人）,事業従事者数（人）,事業従事者数／男（人）,事業従事者数／女（人）
6,13107,1310700901,墨田区,墨田区石原,１丁目,墨田区石原１丁目,2,1100,個人,140,81,59,40,32,8,12,2,10,-,-,-,88,47,41,85,46,39,40,23,17,45,23,22,3,1,2,-,-,-,-,-,-,140,81,59
6,13107,1310700901,墨田区,墨田区石原,１丁目,墨田区石原１丁目,3,1210,会社,646,409,237,-,-,-,-,-,-,146,108,38,500,301,199,493,298,195,364,240,124,129,58,71,7,3,4,1,-,1,8,8,-,653,417,236
6,13107,1310700901,墨田区,墨田区石原,１丁目,墨田区石原１丁目,3,1220,会社以外の法人,57,35,22,-,-,-,-,-,-,3,3,-,54,32,22,53,31,22,47,29,18,6,2,4,1,1,-,-,-,-,1,-,1,58,35,23
6,13107,1310700901,墨田区,墨田区石原,１丁目,墨田区石原１丁目,2,1300,法人でない団体,1,1,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-
6,13107,1310700902,墨田区,墨田区石原,２丁目,墨田区石原２丁目,1,1000,民営,1359,762,597,42,38,4,8,2,6,121,88,33,1188,634,554,903,429,474,624,319,305,279,110,169,285,205,80,2,1,1,7,6,1,1364,767,597
6,13107,1310700902,墨田区,墨田区石原,２丁目,墨田区石原２丁目,2,1100,個人,96,53,43,42,38,4,8,2,6,-,-,-,46,13,33,43,12,31,23,7,16,20,5,15,3,1,2,-,-,-,-,-,-,96,53,43
6,13107,1310700902,墨田区,墨田区石原,２丁目,墨田区石原２丁目,3,1210,会社,1025,630,395,-,-,-,-,-,-,121,88,33,904,542,362,622,338,284,393,253,140,229,85,144,282,204,78,2,1,1,7,6,1,1030,635,395
6,13107,1310700902,墨田区,墨田区石原,２丁目,墨田区石原２丁目,3,1220,会社以外の法人,238,79,159,-,-,-,-,-,-,-,-,-,238,79,159,238,79,159,208,59,149,30,20,10,-,-,-,-,-,-,-,-,-,238,79,159
6,13107,1310700902,墨田区,墨田区石原,２丁目,墨田区石原２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13107,1310700903,墨田区,墨田区石原,３丁目,墨田区石原３丁目,1,1000,民営,982,624,358,64,47,17,16,2,14,148,107,41,754,468,286,723,458,265,450,312,138,273,146,127,31,10,21,3,1,2,7,4,3,986,627,359
6,13107,1310700903,墨田区,墨田区石原,３丁目,墨田区石原３丁目,2,1100,個人,155,82,73,64,47,17,16,2,14,-,-,-,75,33,42,70,32,38,47,20,27,23,12,11,5,1,4,3,1,2,2,2,-,154,83,71
6,13107,1310700903,墨田区,墨田区石原,３丁目,墨田区石原３丁目,3,1210,会社,822,541,281,-,-,-,-,-,-,148,107,41,674,434,240,648,425,223,398,291,107,250,134,116,26,9,17,-,-,-,5,2,3,827,543,284
6,13107,1310700903,墨田区,墨田区石原,３丁目,墨田区石原３丁目,3,1220,会社以外の法人,5,1,4,-,-,-,-,-,-,-,-,-,5,1,4,5,1,4,5,1,4,-,-,-,-,-,-,-,-,-,-,-,-,5,1,4
6,13107,1310700903,墨田区,墨田区石原,３丁目,墨田区石原３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13107,1310700904,墨田区,墨田区石原,４丁目,墨田区石原４丁目,1,1000,民営,1260,859,401,41,36,5,8,1,7,169,127,42,1042,695,347,995,669,326,835,606,229,160,63,97,47,26,21,5,1,4,10,4,6,1265,862,403
6,13107,1310700904,墨田区,墨田区石原,４丁目,墨田区石原４丁目,2,1100,個人,133,93,40,41,36,5,8,1,7,-,-,-,84,56,28,62,42,20,36,26,10,26,16,10,22,14,8,1,1,-,2,2,-,134,94,40
6,13107,1310700904,墨田区,墨田区石原,４丁目,墨田区石原４丁目,3,1210,会社,1083,747,336,-,-,-,-,-,-,169,127,42,914,620,294,889,608,281,761,562,199,128,46,82,25,12,13,4,-,4,7,2,5,1086,749,337
6,13107,1310700904,墨田区,墨田区石原,４丁目,墨田区石原４丁目,3,1220,会社以外の法人,44,19,25,-,-,-,-,-,-,-,-,-,44,19,25,44,19,25,38,18,20,6,1,5,-,-,-,-,-,-,1,-,1,45,19,26
6,13107,1310700904,墨田区,墨田区石原,４丁目,墨田区石原４丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13107,1310702100,墨田区,墨田区押上,,墨田区押上,1,1000,民営,11334,6745,4589,305,223,82,70,10,60,533,420,113,10426,6092,4334,9944,5872,4072,6472,4781,1691,3472,1091,2381,482,220,262,239,225,14,322,221,101,11417,6741,4676
5,13107,1310702100,墨田区,墨田区押上,,墨田区押上,2,1100,個人,671,344,327,305,223,82,70,10,60,-,-,-,296,111,185,282,104,178,151,55,96,131,49,82,14,7,7,1,1,-,-,-,-,670,343,327
5,13107,1310702100,墨田区,墨田区押上,,墨田区押上,3,1210,会社,10274,6283,3991,-,-,-,-,-,-,514,407,107,9760,5876,3884,9341,5681,3660,6112,4674,1438,3229,1007,2222,419,195,224,235,224,11,321,221,100,10360,6280,4080
5,13107,1310702100,墨田区,墨田区押上,,墨田区押上,3,1220,会社以外の法人,385,116,269,-,-,-,-,-,-,17,12,5,368,104,264,319,86,233,208,51,157,111,35,76,49,18,31,3,-,3,1,-,1,383,116,267
5,13107,1310702100,墨田区,墨田区押上,,墨田区押上,2,1300,法人でない団体,4,2,2,-,-,-,-,-,-,2,1,1,2,1,1,2,1,1,1,1,-,1,-,1,-,-,-,-,-,-,-,-,-,4,2,2
6,13107,1310702101,墨田区,墨田区押上,１丁目,墨田区押上１丁目,1,1000,民営,8018,4436,3582,115,82,33,33,5,28,210,171,39,7660,4178,3482,7309,4022,3287,4379,3140,1239,2930,882,2048,351,156,195,219,208,11,245,169,76,8044,4397,3647
6,13107,1310702101,墨田区,墨田区押上,１丁目,墨田区押上１丁目,2,1100,個人,258,125,133,115,82,33,33,5,28,-,-,-,110,38,72,108,37,71,51,14,37,57,23,34,2,1,1,1,1,-,-,-,-,257,124,133
6,13107,1310702101,墨田区,墨田区押上,１丁目,墨田区押上１丁目,3,1210,会社,7536,4233,3303,-,-,-,-,-,-,205,167,38,7331,4066,3265,7030,3928,3102,4207,3093,1114,2823,835,1988,301,138,163,218,207,11,245,169,76,7563,4195,3368
6,13107,1310702101,墨田区,墨田区押上,１丁目,墨田区押上１丁目,3,1220,会社以外の法人,221,77,144,-,-,-,-,-,-,4,4,-,217,73,144,169,56,113,120,32,88,49,24,25,48,17,31,-,-,-,-,-,-,221,77,144
6,13107,1310702101,墨田区,墨田区押上,１丁目,墨田区押上１丁目,2,1300,法人でない団体,3,1,2,-,-,-,-,-,-,1,-,1,2,1,1,2,1,1,1,1,-,1,-,1,-,-,-,-,-,-,-,-,-,3,1,2
6,13107,1310702102,墨田区,墨田区押上,２丁目,墨田区押上２丁目,1,1000,民営,2346,1729,617,55,44,11,12,1,11,192,152,40,2087,1532,555,2003,1501,502,1708,1406,302,295,95,200,84,31,53,16,16,-,75,51,24,2405,1764,641
6,13107,1310702102,墨田区,墨田区押上,２丁目,墨田区押上２丁目,2,1100,個人,135,65,70,55,44,11,12,1,11,-,-,-,68,20,48,68,20,48,31,11,20,37,9,28,-,-,-,-,-,-,-,-,-,135,65,70
6,13107,1310702102,墨田区,墨田区押上,２丁目,墨田区押上２丁目,3,1210,会社,2113,1634,479,-,-,-,-,-,-,184,147,37,1929,1487,442,1846,1457,389,1622,1379,243,224,78,146,83,30,53,16,16,-,75,51,24,2172,1669,503
6,13107,1310702102,墨田区,墨田区押上,２丁目,墨田区押上２丁目,3,1220,会社以外の法人,98,30,68,-,-,-,-,-,-,8,5,3,90,25,65,89,24,65,55,16,39,34,8,26,1,1,-,-,-,-,-,-,-,98,30,68
6,13107,1310702102,墨田区,墨田区押上,２丁目,墨田区押上２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13107,1310702103,墨田区,墨田区押上,３丁目,墨田区押上３丁目,1,1000,民営,970,580,390,135,97,38,25,4,21,131,97,34,679,382,297,632,349,283,385,235,150,247,114,133,47,33,14,4,1,3,2,1,1,968,580,388
6,13107,1310702103,墨田区,墨田区押上,３丁目,墨田区押上３丁目,2,1100,個人,278,154,124,135,97,38,25,4,21,-,-,-,118,53,65,106,47,59,69,30,39,37,17,20,12,6,6,-,-,-,-,-,-,278,154,124
6,13107,1310702103,墨田区,墨田区押上,３丁目,墨田区押上３丁目,3,1210,会社,625,416,209,-,-,-,-,-,-,125,93,32,500,323,177,465,296,169,283,202,81,182,94,88,35,27,8,1,1,-,1,1,-,625,416,209
6,13107,1310702103,墨田区,墨田区押上,３丁目,墨田区押上３丁目,3,1220,会社以外の法人,66,9,57,-,-,-,-,-,-,5,3,2,61,6,55,61,6,55,33,3,30,28,3,25,-,-,-,3,-,3,1,-,1,64,9,55
6,13107,1310702103,墨田区,墨田区押上,３丁目,墨田区押上３丁目,2,1300,法人でない団体,1,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-
5,13107,1310700800,墨田区,墨田区亀沢,,墨田区亀沢,1,1000,民営,5917,3858,2059,88,75,13,23,3,20,549,413,136,5257,3367,1890,5051,3257,1794,3894,2816,1078,1157,441,716,206,110,96,90,82,8,194,130,64,6021,3906,2115
5,13107,1310700800,墨田区,墨田区亀沢,,墨田区亀沢,2,1100,個人,253,113,140,88,75,13,23,3,20,-,-,-,142,35,107,130,34,96,69,23,46,61,11,50,12,1,11,1,-,1,-,-,-,252,113,139
5,13107,1310700800,墨田区,墨田区亀沢,,墨田区亀沢,3,1210,会社,5478,3680,1798,-,-,-,-,-,-,541,407,134,4937,3273,1664,4758,3169,1589,3710,2747,963,1048,422,626,179,104,75,89,82,7,188,129,59,5577,3727,1850
5,13107,1310700800,墨田区,墨田区亀沢,,墨田区亀沢,3,1220,会社以外の法人,177,62,115,-,-,-,-,-,-,8,6,2,169,56,113,154,51,103,108,44,64,46,7,39,15,5,10,-,-,-,5,-,5,182,62,120
5,13107,1310700800,墨田区,墨田区亀沢,,墨田区亀沢,2,1300,法人でない団体,9,3,6,-,-,-,-,-,-,-,-,-,9,3,6,9,3,6,7,2,5,2,1,1,-,-,-,-,-,-,1,1,-,10,4,6
6,13107,1310700801,墨田区,墨田区亀沢,１丁目,墨田区亀沢１丁目,1,1000,民営,1545,1023,522,30,25,5,8,2,6,162,115,47,1345,881,464,1285,854,431,1007,746,261,278,108,170,60,27,33,7,7,-,122,87,35,1660,1103,557
6,13107,1310700801,墨田区,墨田区亀沢,１丁目,墨田区亀沢１丁目,2,1100,個人,110,43,67,30,25,5,8,2,6,-,-,-,72,16,56,63,15,48,27,7,20,36,8,28,9,1,8,-,-,-,-,-,-,110,43,67
6,13107,1310700801,墨田区,墨田区亀沢,１丁目,墨田区亀沢１丁目,3,1210,会社,1362,947,415,-,-,-,-,-,-,155,109,46,1207,838,369,1157,813,344,931,716,215,226,97,129,50,25,25,7,7,-,120,87,33,1475,1027,448
6,13107,1310700801,墨田区,墨田区亀沢,１丁目,墨田区亀沢１丁目,3,1220,会社以外の法人,73,33,40,-,-,-,-,-,-,7,6,1,66,27,39,65,26,39,49,23,26,16,3,13,1,1,-,-,-,-,2,-,2,75,33,42
6,13107,1310700801,墨田区,墨田区亀沢,１丁目,墨田区亀沢１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13107,1310700802,墨田区,墨田区亀沢,２丁目,墨田区亀沢２丁目,1,1000,民営,1492,996,496,18,15,3,5,1,4,145,113,32,1324,867,457,1242,818,424,875,622,253,367,196,171,82,49,33,74,70,4,27,12,15,1445,938,507
6,13107,1310700802,墨田区,墨田区亀沢,２丁目,墨田区亀沢２丁目,2,1100,個人,57,24,33,18,15,3,5,1,4,-,-,-,34,8,26,31,8,23,13,6,7,18,2,16,3,-,3,-,-,-,-,-,-,57,24,33
6,13107,1310700802,墨田区,墨田区亀沢,２丁目,墨田区亀沢２丁目,3,1210,会社,1434,971,463,-,-,-,-,-,-,145,113,32,1289,858,431,1210,809,401,861,615,246,349,194,155,79,49,30,74,70,4,24,12,12,1384,913,471
6,13107,1310700802,墨田区,墨田区亀沢,２丁目,墨田区亀沢２丁目,3,1220,会社以外の法人,1,1,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,3,-,3,4,1,3
6,13107,1310700802,墨田区,墨田区亀沢,２丁目,墨田区亀沢２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13107,1310700803,墨田区,墨田区亀沢,３丁目,墨田区亀沢３丁目,1,1000,民営,1181,769,412,20,17,3,6,-,6,102,78,24,1053,674,379,1015,650,365,831,595,236,184,55,129,38,24,14,2,1,1,24,20,4,1203,788,415
6,13107,1310700803,墨田区,墨田区亀沢,３丁目,墨田区亀沢３丁目,2,1100,個人,42,22,20,20,17,3,6,-,6,-,-,-,16,5,11,16,5,11,15,5,10,1,-,1,-,-,-,-,-,-,-,-,-,42,22,20
6,13107,1310700803,墨田区,墨田区亀沢,３丁目,墨田区亀沢３丁目,3,1210,会社,1073,736,337,-,-,-,-,-,-,102,78,24,971,658,313,942,637,305,784,585,199,158,52,106,29,21,8,2,1,1,24,20,4,1095,755,340
6,13107,1310700803,墨田区,墨田区亀沢,３丁目,墨田区亀沢３丁目,3,1220,会社以外の法人,66,11,55,-,-,-,-,-,-,-,-,-,66,11,55,57,8,49,32,5,27,25,3,22,9,3,6,-,-,-,-,-,-,66,11,55
6,13107,1310700803,墨田区,墨田区亀沢,３丁目,墨田区亀沢３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13107,1310700804,墨田区,墨田区亀沢,４丁目,墨田区亀沢４丁目,1,1000,民営,1699,1070,629,20,18,2,4,-,4,140,107,33,1535,945,590,1509,935,574,1181,853,328,328,82,246,26,10,16,7,4,3,21,11,10,1713,1077,636
6,13107,1310700804,墨田区,墨田区亀沢,４丁目,墨田区亀沢４丁目,2,1100,個人,44,24,20,20,18,2,4,-,4,-,-,-,20,6,14,20,6,14,14,5,9,6,1,5,-,-,-,1,-,1,-,-,-,43,24,19
6,13107,1310700804,墨田区,墨田区亀沢,４丁目,墨田区亀沢４丁目,3,1210,会社,1609,1026,583,-,-,-,-,-,-,139,107,32,1470,919,551,1449,910,539,1134,831,303,315,79,236,21,9,12,6,4,2,20,10,10,1623,1032,591
6,13107,1310700804,墨田区,墨田区亀沢,４丁目,墨田区亀沢４丁目,3,1220,会社以外の法人,37,17,20,-,-,-,-,-,-,1,-,1,36,17,19,31,16,15,26,15,11,5,1,4,5,1,4,-,-,-,-,-,-,37,17,20
6,13107,1310700804,墨田区,墨田区亀沢,４丁目,墨田区亀沢４丁目,2,1300,法人でない団体,9,3,6,-,-,-,-,-,-,-,-,-,9,3,6,9,3,6,7,2,5,2,1,1,-,-,-,-,-,-,1,1,-,10,4,6
5,13107,1310700500,墨田区,墨田区菊川,,墨田区菊川,1,1000,民営,4772,2312,2460,134,106,28,25,3,22,455,327,128,4158,1876,2282,4073,1848,2225,2106,1439,667,1967,409,1558,85,28,57,3,3,-,79,20,59,4848,2329,2519
5,13107,1310700500,墨田区,墨田区菊川,,墨田区菊川,2,1100,個人,371,193,178,134,106,28,25,3,22,-,-,-,212,84,128,189,77,112,90,37,53,99,40,59,23,7,16,-,-,-,1,1,-,372,194,178
5,13107,1310700500,墨田区,墨田区菊川,,墨田区菊川,3,1210,会社,4323,2077,2246,-,-,-,-,-,-,448,320,128,3875,1757,2118,3813,1736,2077,1951,1368,583,1862,368,1494,62,21,41,3,3,-,78,19,59,4398,2093,2305
5,13107,1310700500,墨田区,墨田区菊川,,墨田区菊川,3,1220,会社以外の法人,78,42,36,-,-,-,-,-,-,7,7,-,71,35,36,71,35,36,65,34,31,6,1,5,-,-,-,-,-,-,-,-,-,78,42,36
5,13107,1310700500,墨田区,墨田区菊川,,墨田区菊川,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
