地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,経営組織階層,経営組織コード,経営組織名称,従業者数（人）,従業者数／男（人）,従業者数／女（人）,従業者数／個人業主（人）,従業者数／個人業主／男（人）,従業者数／個人業主／女（人）,従業者数／無給の家族従業者（人）,従業者数／無給の家族従業者／男（人）,従業者数／無給の家族従業者／女（人）,従業者数／有給役員（人）,従業者数／有給役員／男（人）,従業者数／有給役員／女（人）,従業者数／雇用者（人）,従業者数／雇用者／男（人）,従業者数／雇用者／女（人）,従業者数／雇用者／常用雇用者（人）,従業者数／雇用者／常用雇用者／男（人）,従業者数／雇用者／常用雇用者／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員（人）,従業者数／雇用者／常用雇用者／正社員・正職員／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／女（人）,従業者数／雇用者／臨時雇用者（人）,従業者数／雇用者／臨時雇用者／男（人）,従業者数／雇用者／臨時雇用者／女（人）,従業者数／（再掲）他への出向・派遣従業者（人）,従業者数／（再掲）他への出向・派遣従業者／男（人）,従業者数／（再掲）他への出向・派遣従業者／女（人）,他からの出向・派遣従業者（人）,他からの出向・派遣従業者／男（人）,他からの出向・派遣従業者／女（人）,事業従事者数（人）,事業従事者数／男（人）,事業従事者数／女（人）
6,13103,1310302201,港区,港区赤坂,１丁目,港区赤坂１丁目,1,1000,民営,20318,12731,7128,53,48,5,-,-,-,890,804,86,19375,11879,7037,18907,11762,6686,15885,10628,4798,3022,1134,1888,468,117,351,975,639,336,3772,1822,1950,23115,13914,8742
6,13103,1310302201,港区,港区赤坂,１丁目,港区赤坂１丁目,2,1100,個人,277,155,122,53,48,5,-,-,-,-,-,-,224,107,117,217,104,113,169,93,76,48,11,37,7,3,4,1,1,-,9,9,-,285,163,122
6,13103,1310302201,港区,港区赤坂,１丁目,港区赤坂１丁目,3,1210,会社,18142,11441,6242,-,-,-,-,-,-,729,658,71,17413,10783,6171,17087,10751,5877,14416,9777,4180,2671,974,1697,326,32,294,927,604,323,3465,1707,1758,20680,12544,7677
6,13103,1310302201,港区,港区赤坂,１丁目,港区赤坂１丁目,3,1220,会社以外の法人,1851,1106,745,-,-,-,-,-,-,155,140,15,1696,966,730,1562,884,678,1265,737,528,297,147,150,134,82,52,47,34,13,294,103,191,2098,1175,923
6,13103,1310302201,港区,港区赤坂,１丁目,港区赤坂１丁目,2,1300,法人でない団体,48,29,19,-,-,-,-,-,-,6,6,-,42,23,19,41,23,18,35,21,14,6,2,4,1,-,1,-,-,-,4,3,1,52,32,20
6,13103,1310302202,港区,港区赤坂,２丁目,港区赤坂２丁目,1,1000,民営,19172,12400,6772,156,120,36,29,6,23,991,799,192,17996,11475,6521,17649,11304,6345,14270,9872,4398,3379,1432,1947,347,171,176,611,374,237,1949,1142,807,20510,13168,7342
6,13103,1310302202,港区,港区赤坂,２丁目,港区赤坂２丁目,2,1100,個人,756,358,398,156,120,36,29,6,23,-,-,-,571,232,339,544,225,319,389,174,215,155,51,104,27,7,20,9,4,5,10,5,5,757,359,398
6,13103,1310302202,港区,港区赤坂,２丁目,港区赤坂２丁目,3,1210,会社,17755,11743,6012,-,-,-,-,-,-,927,741,186,16828,11002,5826,16538,10855,5683,13394,9490,3904,3144,1365,1779,290,147,143,601,369,232,1824,1077,747,18978,12451,6527
6,13103,1310302202,港区,港区赤坂,２丁目,港区赤坂２丁目,3,1220,会社以外の法人,648,294,354,-,-,-,-,-,-,63,57,6,585,237,348,555,220,335,476,204,272,79,16,63,30,17,13,1,1,-,115,60,55,762,353,409
6,13103,1310302202,港区,港区赤坂,２丁目,港区赤坂２丁目,2,1300,法人でない団体,13,5,8,-,-,-,-,-,-,1,1,-,12,4,8,12,4,8,11,4,7,1,-,1,-,-,-,-,-,-,-,-,-,13,5,8
6,13103,1310302203,港区,港区赤坂,３丁目,港区赤坂３丁目,1,1000,民営,10377,6231,4146,191,126,65,23,6,17,661,486,175,9502,5613,3889,9200,5433,3767,5878,4009,1869,3322,1424,1898,302,180,122,576,352,224,415,267,148,10216,6146,4070
6,13103,1310302203,港区,港区赤坂,３丁目,港区赤坂３丁目,2,1100,個人,827,357,470,191,126,65,23,6,17,-,-,-,613,225,388,586,212,374,287,112,175,299,100,199,27,13,14,-,-,-,22,7,15,849,364,485
6,13103,1310302203,港区,港区赤坂,３丁目,港区赤坂３丁目,3,1210,会社,9179,5658,3521,-,-,-,-,-,-,626,454,172,8553,5204,3349,8281,5039,3242,5348,3771,1577,2933,1268,1665,272,165,107,576,352,224,368,245,123,8971,5551,3420
6,13103,1310302203,港区,港区赤坂,３丁目,港区赤坂３丁目,3,1220,会社以外の法人,351,205,146,-,-,-,-,-,-,32,30,2,319,175,144,316,173,143,237,124,113,79,49,30,3,2,1,-,-,-,12,7,5,363,212,151
6,13103,1310302203,港区,港区赤坂,３丁目,港区赤坂３丁目,2,1300,法人でない団体,20,11,9,-,-,-,-,-,-,3,2,1,17,9,8,17,9,8,6,2,4,11,7,4,-,-,-,-,-,-,13,8,5,33,19,14
6,13103,1310302204,港区,港区赤坂,４丁目,港区赤坂４丁目,1,1000,民営,9968,5783,4179,55,37,18,4,-,4,668,550,118,9241,5196,4039,8871,5087,3778,7396,4665,2725,1475,422,1053,370,109,261,873,612,261,568,326,242,9663,5497,4160
6,13103,1310302204,港区,港区赤坂,４丁目,港区赤坂４丁目,2,1100,個人,200,92,108,55,37,18,4,-,4,-,-,-,141,55,86,107,43,64,59,30,29,48,13,35,34,12,22,1,1,-,3,1,2,202,92,110
6,13103,1310302204,港区,港区赤坂,４丁目,港区赤坂４丁目,3,1210,会社,9475,5546,3923,-,-,-,-,-,-,633,519,114,8842,5027,3809,8509,4931,3572,7148,4546,2596,1361,385,976,333,96,237,869,608,261,532,307,225,9138,5245,3887
6,13103,1310302204,港区,港区赤坂,４丁目,港区赤坂４丁目,3,1220,会社以外の法人,292,144,148,-,-,-,-,-,-,35,31,4,257,113,144,254,112,142,188,88,100,66,24,42,3,1,2,3,3,-,33,18,15,322,159,163
6,13103,1310302204,港区,港区赤坂,４丁目,港区赤坂４丁目,2,1300,法人でない団体,1,1,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-
6,13103,1310302205,港区,港区赤坂,５丁目,港区赤坂５丁目,1,1000,民営,17623,11571,6042,26,19,7,5,-,5,445,403,42,17147,11149,5988,16691,11010,5671,12817,9332,3475,3874,1678,2196,456,139,317,1724,1085,639,1590,838,752,17489,11324,6155
6,13103,1310302205,港区,港区赤坂,５丁目,港区赤坂５丁目,2,1100,個人,119,60,59,26,19,7,5,-,5,-,-,-,88,41,47,84,41,43,53,33,20,31,8,23,4,-,4,-,-,-,2,-,2,121,60,61
6,13103,1310302205,港区,港区赤坂,５丁目,港区赤坂５丁目,3,1210,会社,17318,11427,5881,-,-,-,-,-,-,411,374,37,16907,11053,5844,16457,10916,5531,12630,9246,3374,3827,1670,2157,450,137,313,1723,1084,639,1584,836,748,17179,11179,5990
6,13103,1310302205,港区,港区赤坂,５丁目,港区赤坂５丁目,3,1220,会社以外の法人,186,84,102,-,-,-,-,-,-,34,29,5,152,55,97,150,53,97,134,53,81,16,-,16,2,2,-,1,1,-,4,2,2,189,85,104
6,13103,1310302205,港区,港区赤坂,５丁目,港区赤坂５丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13103,1310302206,港区,港区赤坂,６丁目,港区赤坂６丁目,1,1000,民営,9089,6365,2710,51,40,11,10,3,7,450,374,76,8578,5948,2616,8224,5864,2346,6788,5281,1493,1436,583,853,354,84,270,451,351,100,2247,1610,637,10885,7624,3247
6,13103,1310302206,港区,港区赤坂,６丁目,港区赤坂６丁目,2,1100,個人,221,95,126,51,40,11,10,3,7,-,-,-,160,52,108,155,50,105,86,30,56,69,20,49,5,2,3,-,-,-,-,-,-,221,95,126
6,13103,1310302206,港区,港区赤坂,６丁目,港区赤坂６丁目,3,1210,会社,8615,6162,2439,-,-,-,-,-,-,427,352,75,8188,5810,2364,7841,5728,2099,6559,5182,1363,1282,546,736,347,82,265,448,348,100,2235,1606,629,10402,7420,2968
6,13103,1310302206,港区,港区赤坂,６丁目,港区赤坂６丁目,3,1220,会社以外の法人,250,106,144,-,-,-,-,-,-,23,22,1,227,84,143,225,84,141,140,67,73,85,17,68,2,-,2,3,3,-,12,4,8,259,107,152
6,13103,1310302206,港区,港区赤坂,６丁目,港区赤坂６丁目,2,1300,法人でない団体,3,2,1,-,-,-,-,-,-,-,-,-,3,2,1,3,2,1,3,2,1,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1
6,13103,1310302207,港区,港区赤坂,７丁目,港区赤坂７丁目,1,1000,民営,5313,2940,2373,58,47,11,4,2,2,486,352,134,4765,2539,2226,4647,2471,2176,3798,2108,1690,849,363,486,118,68,50,257,184,73,240,130,110,5296,2886,2410
6,13103,1310302207,港区,港区赤坂,７丁目,港区赤坂７丁目,2,1100,個人,201,106,95,58,47,11,4,2,2,-,-,-,139,57,82,131,52,79,100,44,56,31,8,23,8,5,3,-,-,-,-,-,-,201,106,95
6,13103,1310302207,港区,港区赤坂,７丁目,港区赤坂７丁目,3,1210,会社,4641,2572,2069,-,-,-,-,-,-,454,326,128,4187,2246,1941,4085,2185,1900,3369,1881,1488,716,304,412,102,61,41,256,183,73,147,81,66,4532,2470,2062
6,13103,1310302207,港区,港区赤坂,７丁目,港区赤坂７丁目,3,1220,会社以外の法人,395,220,175,-,-,-,-,-,-,32,26,6,363,194,169,357,192,165,298,173,125,59,19,40,6,2,4,1,1,-,93,49,44,487,268,219
6,13103,1310302207,港区,港区赤坂,７丁目,港区赤坂７丁目,2,1300,法人でない団体,76,42,34,-,-,-,-,-,-,-,-,-,76,42,34,74,42,32,31,10,21,43,32,11,2,-,2,-,-,-,-,-,-,76,42,34
6,13103,1310302208,港区,港区赤坂,８丁目,港区赤坂８丁目,1,1000,民営,8991,5723,3258,16,14,2,5,1,4,410,366,44,8560,5342,3208,8408,5258,3140,7020,4589,2421,1388,669,719,152,84,68,510,392,118,368,181,187,8849,5512,3327
6,13103,1310302208,港区,港区赤坂,８丁目,港区赤坂８丁目,2,1100,個人,62,28,34,16,14,2,5,1,4,-,-,-,41,13,28,36,12,24,27,12,15,9,-,9,5,1,4,-,-,-,1,1,-,63,29,34
6,13103,1310302208,港区,港区赤坂,８丁目,港区赤坂８丁目,3,1210,会社,7701,5132,2559,-,-,-,-,-,-,321,278,43,7380,4854,2516,7299,4824,2465,6088,4229,1849,1211,595,616,81,30,51,501,385,116,255,110,145,7455,4857,2588
6,13103,1310302208,港区,港区赤坂,８丁目,港区赤坂８丁目,3,1220,会社以外の法人,1228,563,665,-,-,-,-,-,-,89,88,1,1139,475,664,1073,422,651,905,348,557,168,74,94,66,53,13,9,7,2,112,70,42,1331,626,705
6,13103,1310302208,港区,港区赤坂,８丁目,港区赤坂８丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13103,1310302209,港区,港区赤坂,９丁目,港区赤坂９丁目,1,1000,民営,16900,11648,5242,26,19,7,8,1,7,387,316,71,16479,11312,5157,16162,11120,5032,14413,10395,4008,1749,725,1024,317,192,125,1237,1037,200,1388,831,557,17051,11442,5599
6,13103,1310302209,港区,港区赤坂,９丁目,港区赤坂９丁目,2,1100,個人,74,38,36,26,19,7,8,1,7,-,-,-,40,18,22,38,16,22,23,12,11,15,4,11,2,2,-,-,-,-,-,-,-,74,38,36
6,13103,1310302209,港区,港区赤坂,９丁目,港区赤坂９丁目,3,1210,会社,16685,11537,5138,-,-,-,-,-,-,373,303,70,16312,11234,5068,15997,11044,4943,14290,10330,3950,1707,714,993,315,190,125,1237,1037,200,1386,830,556,16834,11330,5494
6,13103,1310302209,港区,港区赤坂,９丁目,港区赤坂９丁目,3,1220,会社以外の法人,140,72,68,-,-,-,-,-,-,13,12,1,127,60,67,127,60,67,100,53,47,27,7,20,-,-,-,-,-,-,2,1,1,142,73,69
6,13103,1310302209,港区,港区赤坂,９丁目,港区赤坂９丁目,2,1300,法人でない団体,1,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-
5,13103,1310301900,港区,港区麻布十番,,港区麻布十番,1,1000,民営,6415,3410,3005,119,79,40,14,4,10,625,406,219,5657,2921,2736,5352,2778,2574,2769,1679,1090,2583,1099,1484,305,143,162,28,22,6,78,37,41,6465,3425,3040
5,13103,1310301900,港区,港区麻布十番,,港区麻布十番,2,1100,個人,504,207,297,119,79,40,14,4,10,-,-,-,371,124,247,325,109,216,170,76,94,155,33,122,46,15,31,1,1,-,-,-,-,503,206,297
5,13103,1310301900,港区,港区麻布十番,,港区麻布十番,3,1210,会社,5738,3128,2610,-,-,-,-,-,-,605,396,209,5133,2732,2401,4877,2604,2273,2500,1561,939,2377,1043,1334,256,128,128,26,20,6,72,35,37,5784,3143,2641
5,13103,1310301900,港区,港区麻布十番,,港区麻布十番,3,1220,会社以外の法人,168,74,94,-,-,-,-,-,-,20,10,10,148,64,84,145,64,81,99,42,57,46,22,24,3,-,3,1,1,-,6,2,4,173,75,98
5,13103,1310301900,港区,港区麻布十番,,港区麻布十番,2,1300,法人でない団体,5,1,4,-,-,-,-,-,-,-,-,-,5,1,4,5,1,4,-,-,-,5,1,4,-,-,-,-,-,-,-,-,-,5,1,4
6,13103,1310301901,港区,港区麻布十番,１丁目,港区麻布十番１丁目,1,1000,民営,2851,1586,1265,41,26,15,6,3,3,268,184,84,2536,1373,1163,2435,1338,1097,1231,778,453,1204,560,644,101,35,66,8,3,5,44,23,21,2887,1606,1281
6,13103,1310301901,港区,港区麻布十番,１丁目,港区麻布十番１丁目,2,1100,個人,147,52,95,41,26,15,6,3,3,-,-,-,100,23,77,76,18,58,48,16,32,28,2,26,24,5,19,-,-,-,-,-,-,147,52,95
6,13103,1310301901,港区,港区麻布十番,１丁目,港区麻布十番１丁目,3,1210,会社,2653,1509,1144,-,-,-,-,-,-,263,181,82,2390,1328,1062,2313,1298,1015,1137,740,397,1176,558,618,77,30,47,8,3,5,42,21,21,2687,1527,1160
6,13103,1310301901,港区,港区麻布十番,１丁目,港区麻布十番１丁目,3,1220,会社以外の法人,51,25,26,-,-,-,-,-,-,5,3,2,46,22,24,46,22,24,46,22,24,-,-,-,-,-,-,-,-,-,2,2,-,53,27,26
6,13103,1310301901,港区,港区麻布十番,１丁目,港区麻布十番１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13103,1310301902,港区,港区麻布十番,２丁目,港区麻布十番２丁目,1,1000,民営,2467,1146,1321,59,43,16,6,1,5,236,142,94,2166,960,1206,2047,912,1135,1016,538,478,1031,374,657,119,48,71,13,12,1,20,6,14,2474,1140,1334
6,13103,1310301902,港区,港区麻布十番,２丁目,港区麻布十番２丁目,2,1100,個人,279,123,156,59,43,16,6,1,5,-,-,-,214,79,135,193,69,124,89,40,49,104,29,75,21,10,11,1,1,-,-,-,-,278,122,156
6,13103,1310301902,港区,港区麻布十番,２丁目,港区麻布十番２丁目,3,1210,会社,2116,1003,1113,-,-,-,-,-,-,227,138,89,1889,865,1024,1794,827,967,902,492,410,892,335,557,95,38,57,12,11,1,17,6,11,2121,998,1123
6,13103,1310301902,港区,港区麻布十番,２丁目,港区麻布十番２丁目,3,1220,会社以外の法人,67,19,48,-,-,-,-,-,-,9,4,5,58,15,43,55,15,40,25,6,19,30,9,21,3,-,3,-,-,-,3,-,3,70,19,51
6,13103,1310301902,港区,港区麻布十番,２丁目,港区麻布十番２丁目,2,1300,法人でない団体,5,1,4,-,-,-,-,-,-,-,-,-,5,1,4,5,1,4,-,-,-,5,1,4,-,-,-,-,-,-,-,-,-,5,1,4
6,13103,1310301903,港区,港区麻布十番,３丁目,港区麻布十番３丁目,1,1000,民営,867,519,348,17,10,7,2,-,2,97,63,34,751,446,305,669,388,281,388,262,126,281,126,155,82,58,24,7,7,-,3,2,1,863,514,349
6,13103,1310301903,港区,港区麻布十番,３丁目,港区麻布十番３丁目,2,1100,個人,76,32,44,17,10,7,2,-,2,-,-,-,57,22,35,56,22,34,33,20,13,23,2,21,1,-,1,-,-,-,-,-,-,76,32,44
6,13103,1310301903,港区,港区麻布十番,３丁目,港区麻布十番３丁目,3,1210,会社,764,472,292,-,-,-,-,-,-,91,60,31,673,412,261,592,354,238,349,242,107,243,112,131,81,58,23,6,6,-,3,2,1,761,468,293
6,13103,1310301903,港区,港区麻布十番,３丁目,港区麻布十番３丁目,3,1220,会社以外の法人,27,15,12,-,-,-,-,-,-,6,3,3,21,12,9,21,12,9,6,-,6,15,12,3,-,-,-,1,1,-,-,-,-,26,14,12
6,13103,1310301903,港区,港区麻布十番,３丁目,港区麻布十番３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13103,1310301904,港区,港区麻布十番,４丁目,港区麻布十番４丁目,1,1000,民営,230,159,71,2,-,2,-,-,-,24,17,7,204,142,62,201,140,61,134,101,33,67,39,28,3,2,1,-,-,-,11,6,5,241,165,76
6,13103,1310301904,港区,港区麻布十番,４丁目,港区麻布十番４丁目,2,1100,個人,2,-,2,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2
6,13103,1310301904,港区,港区麻布十番,４丁目,港区麻布十番４丁目,3,1210,会社,205,144,61,-,-,-,-,-,-,24,17,7,181,127,54,178,125,53,112,87,25,66,38,28,3,2,1,-,-,-,10,6,4,215,150,65
6,13103,1310301904,港区,港区麻布十番,４丁目,港区麻布十番４丁目,3,1220,会社以外の法人,23,15,8,-,-,-,-,-,-,-,-,-,23,15,8,23,15,8,22,14,8,1,1,-,-,-,-,-,-,-,1,-,1,24,15,9
6,13103,1310301904,港区,港区麻布十番,４丁目,港区麻布十番４丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13103,1310301800,港区,港区麻布台,,港区麻布台,1,1000,民営,5424,3720,1704,25,20,5,4,3,1,475,351,124,4920,3346,1574,4784,3262,1522,3694,2706,988,1090,556,534,136,84,52,76,66,10,184,109,75,5532,3763,1769
5,13103,1310301800,港区,港区麻布台,,港区麻布台,2,1100,個人,94,55,39,25,20,5,4,3,1,-,-,-,65,32,33,56,30,26,44,27,17,12,3,9,9,2,7,-,-,-,-,-,-,94,55,39
5,13103,1310301800,港区,港区麻布台,,港区麻布台,3,1210,会社,4336,2986,1350,-,-,-,-,-,-,410,296,114,3926,2690,1236,3808,2615,1193,2963,2144,819,845,471,374,118,75,43,44,37,7,179,106,73,4471,3055,1416
5,13103,1310301800,港区,港区麻布台,,港区麻布台,3,1220,会社以外の法人,984,670,314,-,-,-,-,-,-,64,54,10,920,616,304,911,609,302,679,528,151,232,81,151,9,7,2,32,29,3,5,3,2,957,644,313
5,13103,1310301800,港区,港区麻布台,,港区麻布台,2,1300,法人でない団体,10,9,1,-,-,-,-,-,-,1,1,-,9,8,1,9,8,1,8,7,1,1,1,-,-,-,-,-,-,-,-,-,-,10,9,1
6,13103,1310301801,港区,港区麻布台,１丁目,港区麻布台１丁目,1,1000,民営,3143,2164,979,17,15,2,1,1,-,232,167,65,2893,1981,912,2862,1964,898,2131,1544,587,731,420,311,31,17,14,48,41,7,147,99,48,3242,2222,1020
6,13103,1310301801,港区,港区麻布台,１丁目,港区麻布台１丁目,2,1100,個人,73,43,30,17,15,2,1,1,-,-,-,-,55,27,28,46,25,21,38,23,15,8,2,6,9,2,7,-,-,-,-,-,-,73,43,30
6,13103,1310301801,港区,港区麻布台,１丁目,港区麻布台１丁目,3,1210,会社,2568,1799,769,-,-,-,-,-,-,188,132,56,2380,1667,713,2360,1652,708,1791,1285,506,569,367,202,20,15,5,39,32,7,146,98,48,2675,1865,810
6,13103,1310301801,港区,港区麻布台,１丁目,港区麻布台１丁目,3,1220,会社以外の法人,495,316,179,-,-,-,-,-,-,44,35,9,451,281,170,449,281,168,295,230,65,154,51,103,2,-,2,9,9,-,1,1,-,487,308,179
6,13103,1310301801,港区,港区麻布台,１丁目,港区麻布台１丁目,2,1300,法人でない団体,7,6,1,-,-,-,-,-,-,-,-,-,7,6,1,7,6,1,7,6,1,-,-,-,-,-,-,-,-,-,-,-,-,7,6,1
6,13103,1310301802,港区,港区麻布台,２丁目,港区麻布台２丁目,1,1000,民営,1730,1216,514,3,2,1,-,-,-,133,110,23,1594,1104,490,1558,1080,478,1278,968,310,280,112,168,36,24,12,19,18,1,36,10,26,1747,1208,539
6,13103,1310301802,港区,港区麻布台,２丁目,港区麻布台２丁目,2,1100,個人,8,3,5,3,2,1,-,-,-,-,-,-,5,1,4,5,1,4,2,1,1,3,-,3,-,-,-,-,-,-,-,-,-,8,3,5
6,13103,1310301802,港区,港区麻布台,２丁目,港区麻布台２丁目,3,1210,会社,1262,874,388,-,-,-,-,-,-,114,92,22,1148,782,366,1112,758,354,905,676,229,207,82,125,36,24,12,5,5,-,32,8,24,1289,877,412
6,13103,1310301802,港区,港区麻布台,２丁目,港区麻布台２丁目,3,1220,会社以外の法人,457,336,121,-,-,-,-,-,-,18,17,1,439,319,120,439,319,120,370,290,80,69,29,40,-,-,-,14,13,1,4,2,2,447,325,122
6,13103,1310301802,港区,港区麻布台,２丁目,港区麻布台２丁目,2,1300,法人でない団体,3,3,-,-,-,-,-,-,-,1,1,-,2,2,-,2,2,-,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,3,3,-
6,13103,1310301803,港区,港区麻布台,３丁目,港区麻布台３丁目,1,1000,民営,551,340,211,5,3,2,3,2,1,110,74,36,433,261,172,364,218,146,285,194,91,79,24,55,69,43,26,9,7,2,1,-,1,543,333,210
6,13103,1310301803,港区,港区麻布台,３丁目,港区麻布台３丁目,2,1100,個人,13,9,4,5,3,2,3,2,1,-,-,-,5,4,1,5,4,1,4,3,1,1,1,-,-,-,-,-,-,-,-,-,-,13,9,4
6,13103,1310301803,港区,港区麻布台,３丁目,港区麻布台３丁目,3,1210,会社,506,313,193,-,-,-,-,-,-,108,72,36,398,241,157,336,205,131,267,183,84,69,22,47,62,36,26,-,-,-,1,-,1,507,313,194
6,13103,1310301803,港区,港区麻布台,３丁目,港区麻布台３丁目,3,1220,会社以外の法人,32,18,14,-,-,-,-,-,-,2,2,-,30,16,14,23,9,14,14,8,6,9,1,8,7,7,-,9,7,2,-,-,-,23,11,12
6,13103,1310301803,港区,港区麻布台,３丁目,港区麻布台３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13103,1310301300,港区,港区麻布永坂町,,港区麻布永坂町,1,1000,民営,175,119,56,-,-,-,-,-,-,38,28,10,137,91,46,137,91,46,115,80,35,22,11,11,-,-,-,1,1,-,24,9,15,198,127,71
