地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
6,13120,1312000101,練馬区,練馬区旭丘,１丁目,練馬区旭丘１丁目,1,04,資本金1000万～3000万円未満,39,333,-,-,-,-,-,-,39,333,-,-,5,30,3,45,-,-,3,17,1,17,9,41,1,9,6,45,3,19,2,16,3,48,-,-,2,43,-,-,1,3
6,13120,1312000101,練馬区,練馬区旭丘,１丁目,練馬区旭丘１丁目,1,05,資本金3000万～5000万円未満,2,14,-,-,-,-,-,-,2,14,-,-,-,-,-,-,-,-,1,10,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13120,1312000101,練馬区,練馬区旭丘,１丁目,練馬区旭丘１丁目,1,06,資本金5000万～1億円未満,1,96,-,-,-,-,-,-,1,96,-,-,-,-,-,-,-,-,-,-,-,-,1,96,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13120,1312000101,練馬区,練馬区旭丘,１丁目,練馬区旭丘１丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13120,1312000101,練馬区,練馬区旭丘,１丁目,練馬区旭丘１丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13120,1312000101,練馬区,練馬区旭丘,１丁目,練馬区旭丘１丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13120,1312000101,練馬区,練馬区旭丘,１丁目,練馬区旭丘１丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13120,1312000101,練馬区,練馬区旭丘,１丁目,練馬区旭丘１丁目,9,91,（再掲）資本金1000万円以下,90,713,-,-,-,-,-,-,90,713,-,-,9,54,5,51,-,-,5,42,1,25,22,154,3,12,13,63,7,26,6,68,8,99,2,7,3,89,-,-,6,23
6,13120,1312000101,練馬区,練馬区旭丘,１丁目,練馬区旭丘１丁目,9,92,（再掲）資本金5000万円以下,97,861,-,-,-,-,-,-,97,861,-,-,9,54,5,51,-,-,7,52,2,42,25,266,3,12,13,63,8,35,6,68,8,99,2,7,3,89,-,-,6,23
6,13120,1312000101,練馬区,練馬区旭丘,１丁目,練馬区旭丘１丁目,9,93,（再掲）資本金1億円以下,97,861,-,-,-,-,-,-,97,861,-,-,9,54,5,51,-,-,7,52,2,42,25,266,3,12,13,63,8,35,6,68,8,99,2,7,3,89,-,-,6,23
6,13120,1312000101,練馬区,練馬区旭丘,１丁目,練馬区旭丘１丁目,9,94,（再掲）資本金3億円以下,97,861,-,-,-,-,-,-,97,861,-,-,9,54,5,51,-,-,7,52,2,42,25,266,3,12,13,63,8,35,6,68,8,99,2,7,3,89,-,-,6,23
6,13120,1312000102,練馬区,練馬区旭丘,２丁目,練馬区旭丘２丁目,0,00,総数（資本金階級）,27,224,-,-,-,-,-,-,27,224,-,-,1,4,2,12,-,-,2,3,-,-,8,97,-,-,8,23,-,-,1,16,1,6,-,-,3,51,-,-,1,12
6,13120,1312000102,練馬区,練馬区旭丘,２丁目,練馬区旭丘２丁目,1,01,資本金300万円未満,2,10,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,-,-,1,4,-,-,-,-
6,13120,1312000102,練馬区,練馬区旭丘,２丁目,練馬区旭丘２丁目,1,02,資本金300万～500万円未満,10,84,-,-,-,-,-,-,10,84,-,-,-,-,-,-,-,-,1,1,-,-,5,33,-,-,2,3,-,-,-,-,-,-,-,-,2,47,-,-,-,-
6,13120,1312000102,練馬区,練馬区旭丘,２丁目,練馬区旭丘２丁目,1,03,資本金500万～1000万円未満,5,21,-,-,-,-,-,-,5,21,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,4,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13120,1312000102,練馬区,練馬区旭丘,２丁目,練馬区旭丘２丁目,1,04,資本金1000万～3000万円未満,9,69,-,-,-,-,-,-,9,69,-,-,-,-,2,12,-,-,1,2,-,-,2,24,-,-,2,3,-,-,1,16,-,-,-,-,-,-,-,-,1,12
6,13120,1312000102,練馬区,練馬区旭丘,２丁目,練馬区旭丘２丁目,1,05,資本金3000万～5000万円未満,1,40,-,-,-,-,-,-,1,40,-,-,-,-,-,-,-,-,-,-,-,-,1,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13120,1312000102,練馬区,練馬区旭丘,２丁目,練馬区旭丘２丁目,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13120,1312000102,練馬区,練馬区旭丘,２丁目,練馬区旭丘２丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13120,1312000102,練馬区,練馬区旭丘,２丁目,練馬区旭丘２丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13120,1312000102,練馬区,練馬区旭丘,２丁目,練馬区旭丘２丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13120,1312000102,練馬区,練馬区旭丘,２丁目,練馬区旭丘２丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13120,1312000102,練馬区,練馬区旭丘,２丁目,練馬区旭丘２丁目,9,91,（再掲）資本金1000万円以下,26,184,-,-,-,-,-,-,26,184,-,-,1,4,2,12,-,-,2,3,-,-,7,57,-,-,8,23,-,-,1,16,1,6,-,-,3,51,-,-,1,12
6,13120,1312000102,練馬区,練馬区旭丘,２丁目,練馬区旭丘２丁目,9,92,（再掲）資本金5000万円以下,27,224,-,-,-,-,-,-,27,224,-,-,1,4,2,12,-,-,2,3,-,-,8,97,-,-,8,23,-,-,1,16,1,6,-,-,3,51,-,-,1,12
6,13120,1312000102,練馬区,練馬区旭丘,２丁目,練馬区旭丘２丁目,9,93,（再掲）資本金1億円以下,27,224,-,-,-,-,-,-,27,224,-,-,1,4,2,12,-,-,2,3,-,-,8,97,-,-,8,23,-,-,1,16,1,6,-,-,3,51,-,-,1,12
6,13120,1312000102,練馬区,練馬区旭丘,２丁目,練馬区旭丘２丁目,9,94,（再掲）資本金3億円以下,27,224,-,-,-,-,-,-,27,224,-,-,1,4,2,12,-,-,2,3,-,-,8,97,-,-,8,23,-,-,1,16,1,6,-,-,3,51,-,-,1,12
5,13120,1312002500,練馬区,練馬区旭町,,練馬区旭町,0,00,総数（資本金階級）,132,1452,-,-,-,-,-,-,132,1452,-,-,36,297,17,431,-,-,6,21,1,1,28,324,3,16,11,30,8,131,12,114,3,10,-,-,1,52,-,-,6,25
5,13120,1312002500,練馬区,練馬区旭町,,練馬区旭町,1,01,資本金300万円未満,8,31,-,-,-,-,-,-,8,31,-,-,2,8,-,-,-,-,2,6,-,-,1,12,-,-,1,1,-,-,1,2,-,-,-,-,-,-,-,-,1,2
5,13120,1312002500,練馬区,練馬区旭町,,練馬区旭町,1,02,資本金300万～500万円未満,51,318,-,-,-,-,-,-,51,318,-,-,13,94,7,42,-,-,2,5,-,-,8,46,2,12,6,12,5,53,6,51,1,2,-,-,-,-,-,-,1,1
5,13120,1312002500,練馬区,練馬区旭町,,練馬区旭町,1,03,資本金500万～1000万円未満,13,146,-,-,-,-,-,-,13,146,-,-,4,25,-,-,-,-,-,-,-,-,5,108,-,-,-,-,-,-,2,6,1,6,-,-,-,-,-,-,1,1
5,13120,1312002500,練馬区,練馬区旭町,,練馬区旭町,1,04,資本金1000万～3000万円未満,46,365,-,-,-,-,-,-,46,365,-,-,14,117,6,82,-,-,1,2,1,1,13,78,-,-,3,11,2,6,2,45,1,2,-,-,-,-,-,-,3,21
5,13120,1312002500,練馬区,練馬区旭町,,練馬区旭町,1,05,資本金3000万～5000万円未満,6,230,-,-,-,-,-,-,6,230,-,-,1,21,2,5,-,-,-,-,-,-,1,80,-,-,-,-,1,72,-,-,-,-,-,-,1,52,-,-,-,-
5,13120,1312002500,練馬区,練馬区旭町,,練馬区旭町,1,06,資本金5000万～1億円未満,2,10,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13120,1312002500,練馬区,練馬区旭町,,練馬区旭町,1,07,資本金1億～3億円未満,1,300,-,-,-,-,-,-,1,300,-,-,-,-,1,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13120,1312002500,練馬区,練馬区旭町,,練馬区旭町,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13120,1312002500,練馬区,練馬区旭町,,練馬区旭町,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13120,1312002500,練馬区,練馬区旭町,,練馬区旭町,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13120,1312002500,練馬区,練馬区旭町,,練馬区旭町,9,91,（再掲）資本金1000万円以下,113,826,-,-,-,-,-,-,113,826,-,-,30,233,13,124,-,-,5,13,1,1,26,225,2,12,10,24,6,55,11,104,3,10,-,-,-,-,-,-,6,25
5,13120,1312002500,練馬区,練馬区旭町,,練馬区旭町,9,92,（再掲）資本金5000万円以下,124,1090,-,-,-,-,-,-,124,1090,-,-,34,265,15,129,-,-,5,13,1,1,28,324,2,12,10,24,8,131,11,104,3,10,-,-,1,52,-,-,6,25
5,13120,1312002500,練馬区,練馬区旭町,,練馬区旭町,9,93,（再掲）資本金1億円以下,127,1400,-,-,-,-,-,-,127,1400,-,-,34,265,16,429,-,-,5,13,1,1,28,324,3,16,11,30,8,131,11,104,3,10,-,-,1,52,-,-,6,25
5,13120,1312002500,練馬区,練馬区旭町,,練馬区旭町,9,94,（再掲）資本金3億円以下,127,1400,-,-,-,-,-,-,127,1400,-,-,34,265,16,429,-,-,5,13,1,1,28,324,3,16,11,30,8,131,11,104,3,10,-,-,1,52,-,-,6,25
6,13120,1312002501,練馬区,練馬区旭町,１丁目,練馬区旭町１丁目,0,00,総数（資本金階級）,63,656,-,-,-,-,-,-,63,656,-,-,21,166,6,20,-,-,3,9,-,-,17,252,-,-,4,16,4,119,4,56,2,8,-,-,-,-,-,-,2,10
6,13120,1312002501,練馬区,練馬区旭町,１丁目,練馬区旭町１丁目,1,01,資本金300万円未満,5,26,-,-,-,-,-,-,5,26,-,-,1,6,-,-,-,-,1,4,-,-,1,12,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,1,2
6,13120,1312002501,練馬区,練馬区旭町,１丁目,練馬区旭町１丁目,1,02,資本金300万～500万円未満,22,132,-,-,-,-,-,-,22,132,-,-,8,31,4,16,-,-,1,3,-,-,4,23,-,-,1,2,2,45,2,12,-,-,-,-,-,-,-,-,-,-
6,13120,1312002501,練馬区,練馬区旭町,１丁目,練馬区旭町１丁目,1,03,資本金500万～1000万円未満,8,124,-,-,-,-,-,-,8,124,-,-,2,10,-,-,-,-,-,-,-,-,5,108,-,-,-,-,-,-,-,-,1,6,-,-,-,-,-,-,-,-
6,13120,1312002501,練馬区,練馬区旭町,１丁目,練馬区旭町１丁目,1,04,資本金1000万～3000万円未満,21,161,-,-,-,-,-,-,21,161,-,-,7,66,1,2,-,-,1,2,-,-,6,29,-,-,2,8,1,2,1,42,1,2,-,-,-,-,-,-,1,8
6,13120,1312002501,練馬区,練馬区旭町,１丁目,練馬区旭町１丁目,1,05,資本金3000万～5000万円未満,4,175,-,-,-,-,-,-,4,175,-,-,1,21,1,2,-,-,-,-,-,-,1,80,-,-,-,-,1,72,-,-,-,-,-,-,-,-,-,-,-,-
6,13120,1312002501,練馬区,練馬区旭町,１丁目,練馬区旭町１丁目,1,06,資本金5000万～1億円未満,1,6,-,-,-,-,-,-,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13120,1312002501,練馬区,練馬区旭町,１丁目,練馬区旭町１丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13120,1312002501,練馬区,練馬区旭町,１丁目,練馬区旭町１丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13120,1312002501,練馬区,練馬区旭町,１丁目,練馬区旭町１丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13120,1312002501,練馬区,練馬区旭町,１丁目,練馬区旭町１丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13120,1312002501,練馬区,練馬区旭町,１丁目,練馬区旭町１丁目,9,91,（再掲）資本金1000万円以下,53,432,-,-,-,-,-,-,53,432,-,-,15,102,5,18,-,-,3,9,-,-,16,172,-,-,3,10,3,47,4,56,2,8,-,-,-,-,-,-,2,10
6,13120,1312002501,練馬区,練馬区旭町,１丁目,練馬区旭町１丁目,9,92,（再掲）資本金5000万円以下,60,618,-,-,-,-,-,-,60,618,-,-,19,134,6,20,-,-,3,9,-,-,17,252,-,-,3,10,4,119,4,56,2,8,-,-,-,-,-,-,2,10
