地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
4,13122,1312200000,葛飾区,,,葛飾区,1,10,資本金50億円以上,1,641,-,-,-,-,-,-,1,641,-,-,-,-,1,641,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13122,1312200000,葛飾区,,,葛飾区,9,91,（再掲）資本金1000万円以下,5930,46320,5,35,5,35,-,-,5925,46285,1,41,917,5863,1564,10622,-,-,81,318,102,2575,1449,12342,46,162,621,2102,228,913,272,2711,217,1988,36,395,131,2892,1,13,259,3348
4,13122,1312200000,葛飾区,,,葛飾区,9,92,（再掲）資本金5000万円以下,6589,66924,5,35,5,35,-,-,6584,66889,1,41,1028,7756,1765,16701,-,-,87,382,153,7751,1592,16249,53,179,682,2615,242,1139,282,3086,235,2279,42,540,139,3467,1,13,282,4691
4,13122,1312200000,葛飾区,,,葛飾区,9,93,（再掲）資本金1億円以下,6672,73410,5,35,5,35,-,-,6667,73375,1,41,1033,7855,1795,18769,-,-,87,382,157,9241,1612,18154,54,181,695,2910,243,1146,282,3086,238,2460,43,560,140,3476,1,13,286,5101
4,13122,1312200000,葛飾区,,,葛飾区,9,94,（再掲）資本金3億円以下,6690,74526,5,35,5,35,-,-,6685,74491,1,41,1033,7855,1802,19201,-,-,88,391,159,9351,1616,18633,54,181,695,2910,243,1146,282,3086,242,2546,43,560,140,3476,1,13,286,5101
5,13122,1312201300,葛飾区,葛飾区青戸,,葛飾区青戸,0,00,総数（資本金階級）,390,4401,-,-,-,-,-,-,390,4401,-,-,38,323,86,1139,-,-,10,43,8,583,104,980,4,17,48,363,22,136,19,136,19,197,2,13,12,235,-,-,18,236
5,13122,1312201300,葛飾区,葛飾区青戸,,葛飾区青戸,1,01,資本金300万円未満,21,110,-,-,-,-,-,-,21,110,-,-,2,7,1,2,-,-,2,4,-,-,7,57,-,-,1,1,2,3,1,13,1,4,-,-,4,19,-,-,-,-
5,13122,1312201300,葛飾区,葛飾区青戸,,葛飾区青戸,1,02,資本金300万～500万円未満,159,766,-,-,-,-,-,-,159,766,-,-,10,52,36,200,-,-,4,6,-,-,46,185,2,11,13,37,10,35,15,86,8,48,-,-,3,38,-,-,12,68
5,13122,1312201300,葛飾区,葛飾区青戸,,葛飾区青戸,1,03,資本金500万～1000万円未満,46,202,-,-,-,-,-,-,46,202,-,-,8,40,6,18,-,-,-,-,2,28,11,40,-,-,9,20,4,24,-,-,2,3,2,13,1,6,-,-,1,10
5,13122,1312201300,葛飾区,葛飾区青戸,,葛飾区青戸,1,04,資本金1000万～3000万円未満,119,1425,-,-,-,-,-,-,119,1425,-,-,12,97,34,393,-,-,4,33,4,293,27,273,2,6,22,104,5,17,2,11,3,48,-,-,-,-,-,-,4,150
5,13122,1312201300,葛飾区,葛飾区青戸,,葛飾区青戸,1,05,資本金3000万～5000万円未満,12,463,-,-,-,-,-,-,12,463,-,-,3,30,3,139,-,-,-,-,-,-,3,63,-,-,-,-,1,57,-,-,1,38,-,-,1,136,-,-,-,-
5,13122,1312201300,葛飾区,葛飾区青戸,,葛飾区青戸,1,06,資本金5000万～1億円未満,10,849,-,-,-,-,-,-,10,849,-,-,2,40,3,353,-,-,-,-,1,165,2,243,-,-,-,-,-,-,-,-,1,24,-,-,1,24,-,-,-,-
5,13122,1312201300,葛飾区,葛飾区青戸,,葛飾区青戸,1,07,資本金1億～3億円未満,3,233,-,-,-,-,-,-,3,233,-,-,-,-,-,-,-,-,-,-,-,-,1,33,-,-,1,192,-,-,-,-,-,-,-,-,-,-,-,-,1,8
5,13122,1312201300,葛飾区,葛飾区青戸,,葛飾区青戸,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13122,1312201300,葛飾区,葛飾区青戸,,葛飾区青戸,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13122,1312201300,葛飾区,葛飾区青戸,,葛飾区青戸,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13122,1312201300,葛飾区,葛飾区青戸,,葛飾区青戸,9,91,（再掲）資本金1000万円以下,329,2352,-,-,-,-,-,-,329,2352,-,-,30,183,71,530,-,-,10,43,6,321,86,519,4,17,44,161,20,77,18,110,14,103,2,13,8,63,-,-,16,212
5,13122,1312201300,葛飾区,葛飾区青戸,,葛飾区青戸,9,92,（再掲）資本金5000万円以下,359,3155,-,-,-,-,-,-,359,3155,-,-,35,226,80,752,-,-,10,43,7,486,94,618,4,17,45,162,22,136,18,110,15,141,2,13,10,223,-,-,17,228
5,13122,1312201300,葛飾区,葛飾区青戸,,葛飾区青戸,9,93,（再掲）資本金1億円以下,370,4048,-,-,-,-,-,-,370,4048,-,-,37,266,83,1105,-,-,10,43,7,486,97,894,4,17,46,354,22,136,18,110,16,165,2,13,10,223,-,-,18,236
5,13122,1312201300,葛飾区,葛飾区青戸,,葛飾区青戸,9,94,（再掲）資本金3億円以下,370,4048,-,-,-,-,-,-,370,4048,-,-,37,266,83,1105,-,-,10,43,7,486,97,894,4,17,46,354,22,136,18,110,16,165,2,13,10,223,-,-,18,236
6,13122,1312201301,葛飾区,葛飾区青戸,１丁目,葛飾区青戸１丁目,0,00,総数（資本金階級）,44,223,-,-,-,-,-,-,44,223,-,-,2,32,7,73,-,-,2,3,-,-,14,65,1,1,7,14,4,14,4,17,2,3,-,-,1,1,-,-,-,-
6,13122,1312201301,葛飾区,葛飾区青戸,１丁目,葛飾区青戸１丁目,1,01,資本金300万円未満,1,1,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201301,葛飾区,葛飾区青戸,１丁目,葛飾区青戸１丁目,1,02,資本金300万～500万円未満,19,54,-,-,-,-,-,-,19,54,-,-,-,-,3,8,-,-,-,-,-,-,7,15,1,1,2,3,2,11,3,15,-,-,-,-,1,1,-,-,-,-
6,13122,1312201301,葛飾区,葛飾区青戸,１丁目,葛飾区青戸１丁目,1,03,資本金500万～1000万円未満,4,8,-,-,-,-,-,-,4,8,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,-,-,-,1,2,-,-,2,3,-,-,-,-,-,-,-,-
6,13122,1312201301,葛飾区,葛飾区青戸,１丁目,葛飾区青戸１丁目,1,04,資本金1000万～3000万円未満,16,101,-,-,-,-,-,-,16,101,-,-,1,16,3,44,-,-,1,2,-,-,4,25,-,-,5,11,1,1,1,2,-,-,-,-,-,-,-,-,-,-
6,13122,1312201301,葛飾区,葛飾区青戸,１丁目,葛飾区青戸１丁目,1,05,資本金3000万～5000万円未満,2,37,-,-,-,-,-,-,2,37,-,-,1,16,1,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201301,葛飾区,葛飾区青戸,１丁目,葛飾区青戸１丁目,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201301,葛飾区,葛飾区青戸,１丁目,葛飾区青戸１丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201301,葛飾区,葛飾区青戸,１丁目,葛飾区青戸１丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201301,葛飾区,葛飾区青戸,１丁目,葛飾区青戸１丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201301,葛飾区,葛飾区青戸,１丁目,葛飾区青戸１丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201301,葛飾区,葛飾区青戸,１丁目,葛飾区青戸１丁目,9,91,（再掲）資本金1000万円以下,40,164,-,-,-,-,-,-,40,164,-,-,1,16,6,52,-,-,2,3,-,-,12,43,1,1,7,14,4,14,4,17,2,3,-,-,1,1,-,-,-,-
6,13122,1312201301,葛飾区,葛飾区青戸,１丁目,葛飾区青戸１丁目,9,92,（再掲）資本金5000万円以下,42,201,-,-,-,-,-,-,42,201,-,-,2,32,7,73,-,-,2,3,-,-,12,43,1,1,7,14,4,14,4,17,2,3,-,-,1,1,-,-,-,-
6,13122,1312201301,葛飾区,葛飾区青戸,１丁目,葛飾区青戸１丁目,9,93,（再掲）資本金1億円以下,42,201,-,-,-,-,-,-,42,201,-,-,2,32,7,73,-,-,2,3,-,-,12,43,1,1,7,14,4,14,4,17,2,3,-,-,1,1,-,-,-,-
6,13122,1312201301,葛飾区,葛飾区青戸,１丁目,葛飾区青戸１丁目,9,94,（再掲）資本金3億円以下,42,201,-,-,-,-,-,-,42,201,-,-,2,32,7,73,-,-,2,3,-,-,12,43,1,1,7,14,4,14,4,17,2,3,-,-,1,1,-,-,-,-
6,13122,1312201302,葛飾区,葛飾区青戸,２丁目,葛飾区青戸２丁目,0,00,総数（資本金階級）,24,103,-,-,-,-,-,-,24,103,-,-,4,22,4,12,-,-,-,-,-,-,3,10,-,-,6,25,2,4,2,14,1,8,1,3,-,-,-,-,1,5
6,13122,1312201302,葛飾区,葛飾区青戸,２丁目,葛飾区青戸２丁目,1,01,資本金300万円未満,1,3,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201302,葛飾区,葛飾区青戸,２丁目,葛飾区青戸２丁目,1,02,資本金300万～500万円未満,7,30,-,-,-,-,-,-,7,30,-,-,1,2,1,4,-,-,-,-,-,-,1,4,-,-,1,1,-,-,2,14,-,-,-,-,-,-,-,-,1,5
6,13122,1312201302,葛飾区,葛飾区青戸,２丁目,葛飾区青戸２丁目,1,03,資本金500万～1000万円未満,5,20,-,-,-,-,-,-,5,20,-,-,2,15,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,-,-,-,1,3,-,-,-,-,-,-
6,13122,1312201302,葛飾区,葛飾区青戸,２丁目,葛飾区青戸２丁目,1,04,資本金1000万～3000万円未満,9,39,-,-,-,-,-,-,9,39,-,-,1,5,2,5,-,-,-,-,-,-,1,3,-,-,3,22,2,4,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201302,葛飾区,葛飾区青戸,２丁目,葛飾区青戸２丁目,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201302,葛飾区,葛飾区青戸,２丁目,葛飾区青戸２丁目,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201302,葛飾区,葛飾区青戸,２丁目,葛飾区青戸２丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201302,葛飾区,葛飾区青戸,２丁目,葛飾区青戸２丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201302,葛飾区,葛飾区青戸,２丁目,葛飾区青戸２丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201302,葛飾区,葛飾区青戸,２丁目,葛飾区青戸２丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201302,葛飾区,葛飾区青戸,２丁目,葛飾区青戸２丁目,9,91,（再掲）資本金1000万円以下,20,87,-,-,-,-,-,-,20,87,-,-,4,22,3,9,-,-,-,-,-,-,2,7,-,-,6,25,1,2,2,14,-,-,1,3,-,-,-,-,1,5
6,13122,1312201302,葛飾区,葛飾区青戸,２丁目,葛飾区青戸２丁目,9,92,（再掲）資本金5000万円以下,22,92,-,-,-,-,-,-,22,92,-,-,4,22,3,9,-,-,-,-,-,-,3,10,-,-,6,25,2,4,2,14,-,-,1,3,-,-,-,-,1,5
6,13122,1312201302,葛飾区,葛飾区青戸,２丁目,葛飾区青戸２丁目,9,93,（再掲）資本金1億円以下,22,92,-,-,-,-,-,-,22,92,-,-,4,22,3,9,-,-,-,-,-,-,3,10,-,-,6,25,2,4,2,14,-,-,1,3,-,-,-,-,1,5
6,13122,1312201302,葛飾区,葛飾区青戸,２丁目,葛飾区青戸２丁目,9,94,（再掲）資本金3億円以下,22,92,-,-,-,-,-,-,22,92,-,-,4,22,3,9,-,-,-,-,-,-,3,10,-,-,6,25,2,4,2,14,-,-,1,3,-,-,-,-,1,5
6,13122,1312201303,葛飾区,葛飾区青戸,３丁目,葛飾区青戸３丁目,0,00,総数（資本金階級）,90,1122,-,-,-,-,-,-,90,1122,-,-,5,95,5,62,-,-,4,33,2,116,31,286,2,13,16,270,4,22,7,81,10,93,1,10,3,41,-,-,-,-
6,13122,1312201303,葛飾区,葛飾区青戸,３丁目,葛飾区青戸３丁目,1,01,資本金300万円未満,9,66,-,-,-,-,-,-,9,66,-,-,1,5,-,-,-,-,-,-,-,-,3,40,-,-,1,1,2,3,1,13,1,4,-,-,-,-,-,-,-,-
6,13122,1312201303,葛飾区,葛飾区青戸,３丁目,葛飾区青戸３丁目,1,02,資本金300万～500万円未満,38,237,-,-,-,-,-,-,38,237,-,-,1,9,3,29,-,-,1,2,-,-,16,83,1,10,4,16,1,3,4,33,6,41,-,-,1,11,-,-,-,-
6,13122,1312201303,葛飾区,葛飾区青戸,３丁目,葛飾区青戸３丁目,1,03,資本金500万～1000万円未満,9,66,-,-,-,-,-,-,9,66,-,-,-,-,-,-,-,-,-,-,1,19,3,8,-,-,2,7,1,16,-,-,-,-,1,10,1,6,-,-,-,-
6,13122,1312201303,葛飾区,葛飾区青戸,３丁目,葛飾区青戸３丁目,1,04,資本金1000万～3000万円未満,24,273,-,-,-,-,-,-,24,273,-,-,2,24,2,33,-,-,3,31,-,-,7,119,1,3,8,54,-,-,1,9,-,-,-,-,-,-,-,-,-,-
6,13122,1312201303,葛飾区,葛飾区青戸,３丁目,葛飾区青戸３丁目,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201303,葛飾区,葛飾区青戸,３丁目,葛飾区青戸３丁目,1,06,資本金5000万～1億円未満,2,48,-,-,-,-,-,-,2,48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,24,-,-,1,24,-,-,-,-
6,13122,1312201303,葛飾区,葛飾区青戸,３丁目,葛飾区青戸３丁目,1,07,資本金1億～3億円未満,2,225,-,-,-,-,-,-,2,225,-,-,-,-,-,-,-,-,-,-,-,-,1,33,-,-,1,192,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201303,葛飾区,葛飾区青戸,３丁目,葛飾区青戸３丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201303,葛飾区,葛飾区青戸,３丁目,葛飾区青戸３丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201303,葛飾区,葛飾区青戸,３丁目,葛飾区青戸３丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201303,葛飾区,葛飾区青戸,３丁目,葛飾区青戸３丁目,9,91,（再掲）資本金1000万円以下,78,640,-,-,-,-,-,-,78,640,-,-,4,38,5,62,-,-,4,33,1,19,28,249,2,13,14,77,4,22,6,55,7,45,1,10,2,17,-,-,-,-
6,13122,1312201303,葛飾区,葛飾区青戸,３丁目,葛飾区青戸３丁目,9,92,（再掲）資本金5000万円以下,81,666,-,-,-,-,-,-,81,666,-,-,4,38,5,62,-,-,4,33,1,19,29,250,2,13,15,78,4,22,6,55,7,45,1,10,3,41,-,-,-,-
6,13122,1312201303,葛飾区,葛飾区青戸,３丁目,葛飾区青戸３丁目,9,93,（再掲）資本金1億円以下,84,915,-,-,-,-,-,-,84,915,-,-,4,38,5,62,-,-,4,33,1,19,30,283,2,13,16,270,4,22,6,55,8,69,1,10,3,41,-,-,-,-
6,13122,1312201303,葛飾区,葛飾区青戸,３丁目,葛飾区青戸３丁目,9,94,（再掲）資本金3億円以下,84,915,-,-,-,-,-,-,84,915,-,-,4,38,5,62,-,-,4,33,1,19,30,283,2,13,16,270,4,22,6,55,8,69,1,10,3,41,-,-,-,-
6,13122,1312201304,葛飾区,葛飾区青戸,４丁目,葛飾区青戸４丁目,0,00,総数（資本金階級）,51,1179,-,-,-,-,-,-,51,1179,-,-,3,16,19,510,-,-,2,3,2,166,12,290,-,-,3,15,1,10,-,-,1,34,-,-,1,6,-,-,7,129
6,13122,1312201304,葛飾区,葛飾区青戸,４丁目,葛飾区青戸４丁目,1,01,資本金300万円未満,1,6,-,-,-,-,-,-,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,-,-,-,-
6,13122,1312201304,葛飾区,葛飾区青戸,４丁目,葛飾区青戸４丁目,1,02,資本金300万～500万円未満,16,53,-,-,-,-,-,-,16,53,-,-,2,6,5,24,-,-,2,3,-,-,3,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,13
6,13122,1312201304,葛飾区,葛飾区青戸,４丁目,葛飾区青戸４丁目,1,03,資本金500万～1000万円未満,4,20,-,-,-,-,-,-,4,20,-,-,-,-,1,6,-,-,-,-,-,-,1,1,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,1,10
6,13122,1312201304,葛飾区,葛飾区青戸,４丁目,葛飾区青戸４丁目,1,04,資本金1000万～3000万円未満,20,316,-,-,-,-,-,-,20,316,-,-,-,-,10,127,-,-,-,-,1,1,4,34,-,-,1,4,1,10,-,-,1,34,-,-,-,-,-,-,2,106
6,13122,1312201304,葛飾区,葛飾区青戸,４丁目,葛飾区青戸４丁目,1,05,資本金3000万～5000万円未満,2,20,-,-,-,-,-,-,2,20,-,-,1,10,-,-,-,-,-,-,-,-,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201304,葛飾区,葛飾区青戸,４丁目,葛飾区青戸４丁目,1,06,資本金5000万～1億円未満,5,706,-,-,-,-,-,-,5,706,-,-,-,-,3,353,-,-,-,-,1,165,1,188,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201304,葛飾区,葛飾区青戸,４丁目,葛飾区青戸４丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201304,葛飾区,葛飾区青戸,４丁目,葛飾区青戸４丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201304,葛飾区,葛飾区青戸,４丁目,葛飾区青戸４丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13122,1312201304,葛飾区,葛飾区青戸,４丁目,葛飾区青戸４丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
