地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,産業分類階層,大分類,中分類,産業分類名称,総数（経営組織）／事業所数／総数（従業者規模）（事業所）,総数（経営組織）／事業所数／従業者規模1～4人（事業所）,総数（経営組織）／事業所数／従業者規模5～9人（事業所）,総数（経営組織）／事業所数／従業者規模10～19人（事業所）,総数（経営組織）／事業所数／従業者規模20～29人（事業所）,総数（経営組織）／事業所数／従業者規模30～49人（事業所）,総数（経営組織）／事業所数／従業者規模50～99人（事業所）,総数（経営組織）／事業所数／従業者規模100～199人（事業所）,総数（経営組織）／事業所数／従業者規模200～299人（事業所）,総数（経営組織）／事業所数／従業者規模300人以上（事業所）,総数（経営組織）／事業所数／出向・派遣従業者のみ（事業所）,総数（経営組織）／従業者数（人）,総数（経営組織）／従業者数／男（人）,総数（経営組織）／従業者数／女（人）,民営／事業所数／総数（従業者規模）（事業所）,民営／事業所数／従業者規模1～4人（事業所）,民営／事業所数／従業者規模5～9人（事業所）,民営／事業所数／従業者規模10～19人（事業所）,民営／事業所数／従業者規模20～29人（事業所）,民営／事業所数／従業者規模30～49人（事業所）,民営／事業所数／従業者規模50～99人（事業所）,民営／事業所数／従業者規模100～199人（事業所）,民営／事業所数／従業者規模200～299人（事業所）,民営／事業所数／従業者規模300人以上（事業所）,民営／事業所数／出向・派遣従業者のみ（事業所）,民営／従業者数（人）,民営／従業者数／男（人）,民営／従業者数／女（人）,国、地方公共団体／事業所数／総数（従業者規模）（事業所）,国、地方公共団体／事業所数／従業者規模1～4人（事業所）,国、地方公共団体／事業所数／従業者規模5～9人（事業所）,国、地方公共団体／事業所数／従業者規模10～19人（事業所）,国、地方公共団体／事業所数／従業者規模20～29人（事業所）,国、地方公共団体／事業所数／従業者規模30～49人（事業所）,国、地方公共団体／事業所数／従業者規模50～99人（事業所）,国、地方公共団体／事業所数／従業者規模100～199人（事業所）,国、地方公共団体／事業所数／従業者規模200～299人（事業所）,国、地方公共団体／事業所数／従業者規模300人以上（事業所）,国、地方公共団体／事業所数／出向・派遣従業者のみ（事業所）,国、地方公共団体／従業者数（人）,国、地方公共団体／従業者数／男（人）,国、地方公共団体／従業者数／女（人）
4,13361,1336100000,大島町,,,大島町,3,E,11,繊維工業,1,1,-,-,-,-,-,-,-,-,-,2,1,1,1,1,-,-,-,-,-,-,-,-,-,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,E,12,木材・木製品製造業（家具を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,E,13,家具・装備品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,E,14,パルプ・紙・紙加工品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,E,15,印刷・同関連業,2,2,-,-,-,-,-,-,-,-,-,4,2,2,2,2,-,-,-,-,-,-,-,-,-,4,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,E,16,化学工業,5,-,3,1,-,1,-,-,-,-,-,75,34,41,5,-,3,1,-,1,-,-,-,-,-,75,34,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,E,17,石油製品・石炭製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,E,18,プラスチック製品製造業（別掲を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,E,19,ゴム製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,E,20,なめし革・同製品・毛皮製造業,1,1,-,-,-,-,-,-,-,-,-,1,1,-,1,1,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,E,21,窯業・土石製品製造業,1,1,-,-,-,-,-,-,-,-,-,1,1,-,1,1,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,E,22,鉄鋼業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,E,23,非鉄金属製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,E,24,金属製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,E,25,はん用機械器具製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,E,26,生産用機械器具製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,E,27,業務用機械器具製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,E,28,電子部品・デバイス・電子回路製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,E,29,電気機械器具製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,E,30,情報通信機械器具製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,E,31,輸送用機械器具製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,E,32,その他の製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,2,F,00,電気・ガス・熱供給・水道業,3,1,1,1,-,-,-,-,-,-,-,20,19,1,2,-,1,1,-,-,-,-,-,-,-,17,16,1,1,1,-,-,-,-,-,-,-,-,-,3,3,-
4,13361,1336100000,大島町,,,大島町,3,F,33,電気業,2,-,1,1,-,-,-,-,-,-,-,17,16,1,2,-,1,1,-,-,-,-,-,-,-,17,16,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,F,34,ガス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,F,35,熱供給業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,F,36,水道業,1,1,-,-,-,-,-,-,-,-,-,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,3,3,-
4,13361,1336100000,大島町,,,大島町,2,G,00,情報通信業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,G,37,通信業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,G,38,放送業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,G,39,情報サービス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,G,40,インターネット附随サービス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,G,41,映像・音声・文字情報制作業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,2,H,00,運輸業，郵便業,15,7,5,1,2,-,-,-,-,-,-,115,80,35,14,7,4,1,2,-,-,-,-,-,-,109,75,34,1,-,1,-,-,-,-,-,-,-,-,6,5,1
4,13361,1336100000,大島町,,,大島町,3,H,42,鉄道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,H,43,道路旅客運送業,5,5,-,-,-,-,-,-,-,-,-,13,12,1,5,5,-,-,-,-,-,-,-,-,-,13,12,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,H,44,道路貨物運送業,5,1,2,1,1,-,-,-,-,-,-,53,44,9,5,1,2,1,1,-,-,-,-,-,-,53,44,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,H,45,水運業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,H,46,航空運輸業,1,-,1,-,-,-,-,-,-,-,-,5,3,2,1,-,1,-,-,-,-,-,-,-,-,5,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,H,47,倉庫業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,H,48,運輸に附帯するサービス業,4,1,2,-,1,-,-,-,-,-,-,44,21,23,3,1,1,-,1,-,-,-,-,-,-,38,16,22,1,-,1,-,-,-,-,-,-,-,-,6,5,1
4,13361,1336100000,大島町,,,大島町,3,H,49,郵便業（信書便事業を含む）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,2,I,00,卸売業，小売業,167,132,25,6,3,1,-,-,-,-,-,620,262,358,166,131,25,6,3,1,-,-,-,-,-,616,262,354,1,1,-,-,-,-,-,-,-,-,-,4,-,4
4,13361,1336100000,大島町,,,大島町,3,I,50,各種商品卸売業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,I,51,繊維・衣服等卸売業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,I,52,飲食料品卸売業,9,8,1,-,-,-,-,-,-,-,-,32,11,21,9,8,1,-,-,-,-,-,-,-,-,32,11,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,I,53,建築材料，鉱物・金属材料等卸売業,4,3,1,-,-,-,-,-,-,-,-,12,10,2,4,3,1,-,-,-,-,-,-,-,-,12,10,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,I,54,機械器具卸売業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,I,55,その他の卸売業,2,1,1,-,-,-,-,-,-,-,-,6,3,3,2,1,1,-,-,-,-,-,-,-,-,6,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,I,56,各種商品小売業,1,-,-,1,-,-,-,-,-,-,-,14,3,11,1,-,-,1,-,-,-,-,-,-,-,14,3,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,I,57,織物・衣服・身の回り品小売業,11,10,1,-,-,-,-,-,-,-,-,28,10,18,11,10,1,-,-,-,-,-,-,-,-,28,10,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,I,58,飲食料品小売業,55,41,9,2,2,1,-,-,-,-,-,251,83,168,54,40,9,2,2,1,-,-,-,-,-,247,83,164,1,1,-,-,-,-,-,-,-,-,-,4,-,4
4,13361,1336100000,大島町,,,大島町,3,I,59,機械器具小売業,15,10,4,1,-,-,-,-,-,-,-,60,39,21,15,10,4,1,-,-,-,-,-,-,-,60,39,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,I,60,その他の小売業,67,56,8,2,1,-,-,-,-,-,-,214,101,113,67,56,8,2,1,-,-,-,-,-,-,214,101,113,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,I,61,無店舗小売業,3,3,-,-,-,-,-,-,-,-,-,3,2,1,3,3,-,-,-,-,-,-,-,-,-,3,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,2,J,00,金融業，保険業,6,4,1,-,1,-,-,-,-,-,-,35,18,17,6,4,1,-,1,-,-,-,-,-,-,35,18,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,J,62,銀行業,1,1,-,-,-,-,-,-,-,-,-,2,1,1,1,1,-,-,-,-,-,-,-,-,-,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,J,63,協同組織金融業,2,-,1,-,1,-,-,-,-,-,-,28,14,14,2,-,1,-,1,-,-,-,-,-,-,28,14,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,J,64,貸金業，クレジットカード業等非預金信用機関,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,J,65,金融商品取引業，商品先物取引業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,J,66,補助的金融業等,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,J,67,保険業（保険媒介代理業，保険サービス業を含む）,3,3,-,-,-,-,-,-,-,-,-,5,3,2,3,3,-,-,-,-,-,-,-,-,-,5,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,2,K,00,不動産業，物品賃貸業,9,8,1,-,-,-,-,-,-,-,-,22,17,5,8,7,1,-,-,-,-,-,-,-,-,19,15,4,1,1,-,-,-,-,-,-,-,-,-,3,2,1
4,13361,1336100000,大島町,,,大島町,3,K,68,不動産取引業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,K,69,不動産賃貸業・管理業,3,3,-,-,-,-,-,-,-,-,-,6,4,2,2,2,-,-,-,-,-,-,-,-,-,3,2,1,1,1,-,-,-,-,-,-,-,-,-,3,2,1
4,13361,1336100000,大島町,,,大島町,3,K,70,物品賃貸業,6,5,1,-,-,-,-,-,-,-,-,16,13,3,6,5,1,-,-,-,-,-,-,-,-,16,13,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,2,L,00,学術研究，専門・技術サービス業,13,10,2,-,-,1,-,-,-,-,-,73,62,11,11,10,1,-,-,-,-,-,-,-,-,22,17,5,2,-,1,-,-,1,-,-,-,-,-,51,45,6
4,13361,1336100000,大島町,,,大島町,3,L,71,学術・開発研究機関,3,1,1,-,-,1,-,-,-,-,-,52,46,6,1,1,-,-,-,-,-,-,-,-,-,1,1,-,2,-,1,-,-,1,-,-,-,-,-,51,45,6
4,13361,1336100000,大島町,,,大島町,3,L,72,専門サービス業（他に分類されないもの）,5,5,-,-,-,-,-,-,-,-,-,6,5,1,5,5,-,-,-,-,-,-,-,-,-,6,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,L,73,広告業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,L,74,技術サービス業（他に分類されないもの）,5,4,1,-,-,-,-,-,-,-,-,15,11,4,5,4,1,-,-,-,-,-,-,-,-,15,11,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,2,M,00,宿泊業，飲食サービス業,158,123,28,5,1,1,-,-,-,-,-,565,195,370,156,123,27,4,1,1,-,-,-,-,-,547,187,360,2,-,1,1,-,-,-,-,-,-,-,18,8,10
4,13361,1336100000,大島町,,,大島町,3,M,75,宿泊業,72,50,17,3,1,1,-,-,-,-,-,333,119,214,71,50,16,3,1,1,-,-,-,-,-,327,115,212,1,-,1,-,-,-,-,-,-,-,-,6,4,2
4,13361,1336100000,大島町,,,大島町,3,M,76,飲食店,81,72,8,1,-,-,-,-,-,-,-,195,58,137,81,72,8,1,-,-,-,-,-,-,-,195,58,137,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,3,M,77,持ち帰り・配達飲食サービス業,5,1,3,1,-,-,-,-,-,-,-,37,18,19,4,1,3,-,-,-,-,-,-,-,-,25,14,11,1,-,-,1,-,-,-,-,-,-,-,12,4,8
4,13361,1336100000,大島町,,,大島町,2,N,00,生活関連サービス業，娯楽業,48,40,6,2,-,-,-,-,-,-,-,143,76,67,45,39,5,1,-,-,-,-,-,-,-,122,61,61,3,1,1,1,-,-,-,-,-,-,-,21,15,6
4,13361,1336100000,大島町,,,大島町,3,N,78,洗濯・理容・美容・浴場業,27,26,-,1,-,-,-,-,-,-,-,60,22,38,27,26,-,1,-,-,-,-,-,-,-,60,22,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-
