地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
4,13381,1338100000,三宅村,,,三宅村,9,92,（再掲）資本金5000万円以下,66,492,-,-,-,-,-,-,66,492,-,-,21,197,4,21,-,-,-,-,7,53,19,102,-,-,1,1,-,-,4,15,2,32,1,3,1,1,-,-,6,67
4,13381,1338100000,三宅村,,,三宅村,9,93,（再掲）資本金1億円以下,68,589,-,-,-,-,-,-,68,589,-,-,22,292,4,21,-,-,-,-,7,53,20,104,-,-,1,1,-,-,4,15,2,32,1,3,1,1,-,-,6,67
4,13381,1338100000,三宅村,,,三宅村,9,94,（再掲）資本金3億円以下,68,589,-,-,-,-,-,-,68,589,-,-,22,292,4,21,-,-,-,-,7,53,20,104,-,-,1,1,-,-,4,15,2,32,1,3,1,1,-,-,6,67
5,13381,1338100200,三宅村,三宅村阿古,,三宅村阿古,0,00,総数（資本金階級）,26,232,-,-,-,-,-,-,26,232,-,-,7,68,1,14,-,-,-,-,3,27,10,58,-,-,-,-,-,-,2,6,2,32,-,-,-,-,-,-,1,27
5,13381,1338100200,三宅村,三宅村阿古,,三宅村阿古,1,01,資本金300万円未満,1,5,-,-,-,-,-,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,5,-,-,-,-,-,-,-,-,-,-
5,13381,1338100200,三宅村,三宅村阿古,,三宅村阿古,1,02,資本金300万～500万円未満,11,78,-,-,-,-,-,-,11,78,-,-,1,2,-,-,-,-,-,-,2,16,6,31,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,1,27
5,13381,1338100200,三宅村,三宅村阿古,,三宅村阿古,1,03,資本金500万～1000万円未満,4,24,-,-,-,-,-,-,4,24,-,-,2,6,-,-,-,-,-,-,-,-,2,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100200,三宅村,三宅村阿古,,三宅村阿古,1,04,資本金1000万～3000万円未満,8,76,-,-,-,-,-,-,8,76,-,-,3,41,1,14,-,-,-,-,1,11,2,9,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-
5,13381,1338100200,三宅村,三宅村阿古,,三宅村阿古,1,05,資本金3000万～5000万円未満,2,49,-,-,-,-,-,-,2,49,-,-,1,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,30,-,-,-,-,-,-,-,-
5,13381,1338100200,三宅村,三宅村阿古,,三宅村阿古,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100200,三宅村,三宅村阿古,,三宅村阿古,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100200,三宅村,三宅村阿古,,三宅村阿古,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100200,三宅村,三宅村阿古,,三宅村阿古,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100200,三宅村,三宅村阿古,,三宅村阿古,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100200,三宅村,三宅村阿古,,三宅村阿古,9,91,（再掲）資本金1000万円以下,23,149,-,-,-,-,-,-,23,149,-,-,5,15,1,14,-,-,-,-,3,27,10,58,-,-,-,-,-,-,2,6,1,2,-,-,-,-,-,-,1,27
5,13381,1338100200,三宅村,三宅村阿古,,三宅村阿古,9,92,（再掲）資本金5000万円以下,26,232,-,-,-,-,-,-,26,232,-,-,7,68,1,14,-,-,-,-,3,27,10,58,-,-,-,-,-,-,2,6,2,32,-,-,-,-,-,-,1,27
5,13381,1338100200,三宅村,三宅村阿古,,三宅村阿古,9,93,（再掲）資本金1億円以下,26,232,-,-,-,-,-,-,26,232,-,-,7,68,1,14,-,-,-,-,3,27,10,58,-,-,-,-,-,-,2,6,2,32,-,-,-,-,-,-,1,27
5,13381,1338100200,三宅村,三宅村阿古,,三宅村阿古,9,94,（再掲）資本金3億円以下,26,232,-,-,-,-,-,-,26,232,-,-,7,68,1,14,-,-,-,-,3,27,10,58,-,-,-,-,-,-,2,6,2,32,-,-,-,-,-,-,1,27
5,13381,1338100300,三宅村,三宅村伊ヶ谷,,三宅村伊ヶ谷,0,00,総数（資本金階級）,3,101,-,-,-,-,-,-,3,101,-,-,1,95,-,-,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3
5,13381,1338100300,三宅村,三宅村伊ヶ谷,,三宅村伊ヶ谷,1,01,資本金300万円未満,1,3,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100300,三宅村,三宅村伊ヶ谷,,三宅村伊ヶ谷,1,02,資本金300万～500万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100300,三宅村,三宅村伊ヶ谷,,三宅村伊ヶ谷,1,03,資本金500万～1000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100300,三宅村,三宅村伊ヶ谷,,三宅村伊ヶ谷,1,04,資本金1000万～3000万円未満,1,3,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3
5,13381,1338100300,三宅村,三宅村伊ヶ谷,,三宅村伊ヶ谷,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100300,三宅村,三宅村伊ヶ谷,,三宅村伊ヶ谷,1,06,資本金5000万～1億円未満,1,95,-,-,-,-,-,-,1,95,-,-,1,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100300,三宅村,三宅村伊ヶ谷,,三宅村伊ヶ谷,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100300,三宅村,三宅村伊ヶ谷,,三宅村伊ヶ谷,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100300,三宅村,三宅村伊ヶ谷,,三宅村伊ヶ谷,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100300,三宅村,三宅村伊ヶ谷,,三宅村伊ヶ谷,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100300,三宅村,三宅村伊ヶ谷,,三宅村伊ヶ谷,9,91,（再掲）資本金1000万円以下,2,6,-,-,-,-,-,-,2,6,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3
5,13381,1338100300,三宅村,三宅村伊ヶ谷,,三宅村伊ヶ谷,9,92,（再掲）資本金5000万円以下,2,6,-,-,-,-,-,-,2,6,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3
5,13381,1338100300,三宅村,三宅村伊ヶ谷,,三宅村伊ヶ谷,9,93,（再掲）資本金1億円以下,3,101,-,-,-,-,-,-,3,101,-,-,1,95,-,-,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3
5,13381,1338100300,三宅村,三宅村伊ヶ谷,,三宅村伊ヶ谷,9,94,（再掲）資本金3億円以下,3,101,-,-,-,-,-,-,3,101,-,-,1,95,-,-,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3
5,13381,1338100400,三宅村,三宅村伊豆,,三宅村伊豆,0,00,総数（資本金階級）,3,9,-,-,-,-,-,-,3,9,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1,6
5,13381,1338100400,三宅村,三宅村伊豆,,三宅村伊豆,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100400,三宅村,三宅村伊豆,,三宅村伊豆,1,02,資本金300万～500万円未満,1,1,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100400,三宅村,三宅村伊豆,,三宅村伊豆,1,03,資本金500万～1000万円未満,1,2,-,-,-,-,-,-,1,2,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100400,三宅村,三宅村伊豆,,三宅村伊豆,1,04,資本金1000万～3000万円未満,1,6,-,-,-,-,-,-,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6
5,13381,1338100400,三宅村,三宅村伊豆,,三宅村伊豆,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100400,三宅村,三宅村伊豆,,三宅村伊豆,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100400,三宅村,三宅村伊豆,,三宅村伊豆,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100400,三宅村,三宅村伊豆,,三宅村伊豆,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100400,三宅村,三宅村伊豆,,三宅村伊豆,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100400,三宅村,三宅村伊豆,,三宅村伊豆,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100400,三宅村,三宅村伊豆,,三宅村伊豆,9,91,（再掲）資本金1000万円以下,3,9,-,-,-,-,-,-,3,9,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1,6
5,13381,1338100400,三宅村,三宅村伊豆,,三宅村伊豆,9,92,（再掲）資本金5000万円以下,3,9,-,-,-,-,-,-,3,9,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1,6
5,13381,1338100400,三宅村,三宅村伊豆,,三宅村伊豆,9,93,（再掲）資本金1億円以下,3,9,-,-,-,-,-,-,3,9,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1,6
5,13381,1338100400,三宅村,三宅村伊豆,,三宅村伊豆,9,94,（再掲）資本金3億円以下,3,9,-,-,-,-,-,-,3,9,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1,6
5,13381,1338100500,三宅村,三宅村神着,,三宅村神着,0,00,総数（資本金階級）,18,111,-,-,-,-,-,-,18,111,-,-,5,43,1,3,-,-,-,-,1,4,6,30,-,-,-,-,-,-,2,9,-,-,-,-,1,1,-,-,2,21
5,13381,1338100500,三宅村,三宅村神着,,三宅村神着,1,01,資本金300万円未満,1,3,-,-,-,-,-,-,1,3,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100500,三宅村,三宅村神着,,三宅村神着,1,02,資本金300万～500万円未満,8,62,-,-,-,-,-,-,8,62,-,-,3,30,-,-,-,-,-,-,-,-,2,12,-,-,-,-,-,-,2,9,-,-,-,-,-,-,-,-,1,11
5,13381,1338100500,三宅村,三宅村神着,,三宅村神着,1,03,資本金500万～1000万円未満,2,11,-,-,-,-,-,-,2,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,10
5,13381,1338100500,三宅村,三宅村神着,,三宅村神着,1,04,資本金1000万～3000万円未満,6,33,-,-,-,-,-,-,6,33,-,-,2,13,-,-,-,-,-,-,1,4,3,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100500,三宅村,三宅村神着,,三宅村神着,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100500,三宅村,三宅村神着,,三宅村神着,1,06,資本金5000万～1億円未満,1,2,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100500,三宅村,三宅村神着,,三宅村神着,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100500,三宅村,三宅村神着,,三宅村神着,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100500,三宅村,三宅村神着,,三宅村神着,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100500,三宅村,三宅村神着,,三宅村神着,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100500,三宅村,三宅村神着,,三宅村神着,9,91,（再掲）資本金1000万円以下,16,98,-,-,-,-,-,-,16,98,-,-,5,43,1,3,-,-,-,-,1,4,4,17,-,-,-,-,-,-,2,9,-,-,-,-,1,1,-,-,2,21
5,13381,1338100500,三宅村,三宅村神着,,三宅村神着,9,92,（再掲）資本金5000万円以下,17,109,-,-,-,-,-,-,17,109,-,-,5,43,1,3,-,-,-,-,1,4,5,28,-,-,-,-,-,-,2,9,-,-,-,-,1,1,-,-,2,21
5,13381,1338100500,三宅村,三宅村神着,,三宅村神着,9,93,（再掲）資本金1億円以下,18,111,-,-,-,-,-,-,18,111,-,-,5,43,1,3,-,-,-,-,1,4,6,30,-,-,-,-,-,-,2,9,-,-,-,-,1,1,-,-,2,21
5,13381,1338100500,三宅村,三宅村神着,,三宅村神着,9,94,（再掲）資本金3億円以下,18,111,-,-,-,-,-,-,18,111,-,-,5,43,1,3,-,-,-,-,1,4,6,30,-,-,-,-,-,-,2,9,-,-,-,-,1,1,-,-,2,21
5,13381,1338100100,三宅村,三宅村坪田,,三宅村坪田,0,00,総数（資本金階級）,18,136,-,-,-,-,-,-,18,136,-,-,8,84,2,4,-,-,-,-,3,22,3,13,-,-,-,-,-,-,-,-,-,-,1,3,-,-,-,-,1,10
5,13381,1338100100,三宅村,三宅村坪田,,三宅村坪田,1,01,資本金300万円未満,3,14,-,-,-,-,-,-,3,14,-,-,2,13,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100100,三宅村,三宅村坪田,,三宅村坪田,1,02,資本金300万～500万円未満,9,44,-,-,-,-,-,-,9,44,-,-,4,19,-,-,-,-,-,-,1,4,2,8,-,-,-,-,-,-,-,-,-,-,1,3,-,-,-,-,1,10
5,13381,1338100100,三宅村,三宅村坪田,,三宅村坪田,1,03,資本金500万～1000万円未満,1,1,-,-,-,-,-,-,1,1,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100100,三宅村,三宅村坪田,,三宅村坪田,1,04,資本金1000万～3000万円未満,4,26,-,-,-,-,-,-,4,26,-,-,-,-,2,4,-,-,-,-,1,17,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100100,三宅村,三宅村坪田,,三宅村坪田,1,05,資本金3000万～5000万円未満,1,51,-,-,-,-,-,-,1,51,-,-,1,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100100,三宅村,三宅村坪田,,三宅村坪田,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100100,三宅村,三宅村坪田,,三宅村坪田,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100100,三宅村,三宅村坪田,,三宅村坪田,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100100,三宅村,三宅村坪田,,三宅村坪田,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100100,三宅村,三宅村坪田,,三宅村坪田,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100100,三宅村,三宅村坪田,,三宅村坪田,9,91,（再掲）資本金1000万円以下,16,80,-,-,-,-,-,-,16,80,-,-,7,33,2,4,-,-,-,-,3,22,2,8,-,-,-,-,-,-,-,-,-,-,1,3,-,-,-,-,1,10
5,13381,1338100100,三宅村,三宅村坪田,,三宅村坪田,9,92,（再掲）資本金5000万円以下,18,136,-,-,-,-,-,-,18,136,-,-,8,84,2,4,-,-,-,-,3,22,3,13,-,-,-,-,-,-,-,-,-,-,1,3,-,-,-,-,1,10
5,13381,1338100100,三宅村,三宅村坪田,,三宅村坪田,9,93,（再掲）資本金1億円以下,18,136,-,-,-,-,-,-,18,136,-,-,8,84,2,4,-,-,-,-,3,22,3,13,-,-,-,-,-,-,-,-,-,-,1,3,-,-,-,-,1,10
5,13381,1338100100,三宅村,三宅村坪田,,三宅村坪田,9,94,（再掲）資本金3億円以下,18,136,-,-,-,-,-,-,18,136,-,-,8,84,2,4,-,-,-,-,3,22,3,13,-,-,-,-,-,-,-,-,-,-,1,3,-,-,-,-,1,10
5,13381,1338100600,三宅村,三宅村雄山,,三宅村雄山,0,00,総数（資本金階級）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100600,三宅村,三宅村雄山,,三宅村雄山,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
