地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,産業分類階層,大分類,中分類,産業分類名称,総数（経営組織）／事業所数／総数（従業者規模）（事業所）,総数（経営組織）／事業所数／従業者規模1～4人（事業所）,総数（経営組織）／事業所数／従業者規模5～9人（事業所）,総数（経営組織）／事業所数／従業者規模10～19人（事業所）,総数（経営組織）／事業所数／従業者規模20～29人（事業所）,総数（経営組織）／事業所数／従業者規模30～49人（事業所）,総数（経営組織）／事業所数／従業者規模50～99人（事業所）,総数（経営組織）／事業所数／従業者規模100～199人（事業所）,総数（経営組織）／事業所数／従業者規模200～299人（事業所）,総数（経営組織）／事業所数／従業者規模300人以上（事業所）,総数（経営組織）／事業所数／出向・派遣従業者のみ（事業所）,総数（経営組織）／従業者数（人）,総数（経営組織）／従業者数／男（人）,総数（経営組織）／従業者数／女（人）,民営／事業所数／総数（従業者規模）（事業所）,民営／事業所数／従業者規模1～4人（事業所）,民営／事業所数／従業者規模5～9人（事業所）,民営／事業所数／従業者規模10～19人（事業所）,民営／事業所数／従業者規模20～29人（事業所）,民営／事業所数／従業者規模30～49人（事業所）,民営／事業所数／従業者規模50～99人（事業所）,民営／事業所数／従業者規模100～199人（事業所）,民営／事業所数／従業者規模200～299人（事業所）,民営／事業所数／従業者規模300人以上（事業所）,民営／事業所数／出向・派遣従業者のみ（事業所）,民営／従業者数（人）,民営／従業者数／男（人）,民営／従業者数／女（人）,国、地方公共団体／事業所数／総数（従業者規模）（事業所）,国、地方公共団体／事業所数／従業者規模1～4人（事業所）,国、地方公共団体／事業所数／従業者規模5～9人（事業所）,国、地方公共団体／事業所数／従業者規模10～19人（事業所）,国、地方公共団体／事業所数／従業者規模20～29人（事業所）,国、地方公共団体／事業所数／従業者規模30～49人（事業所）,国、地方公共団体／事業所数／従業者規模50～99人（事業所）,国、地方公共団体／事業所数／従業者規模100～199人（事業所）,国、地方公共団体／事業所数／従業者規模200～299人（事業所）,国、地方公共団体／事業所数／従業者規模300人以上（事業所）,国、地方公共団体／事業所数／出向・派遣従業者のみ（事業所）,国、地方公共団体／従業者数（人）,国、地方公共団体／従業者数／男（人）,国、地方公共団体／従業者数／女（人）
4,13401,1340100000,八丈町,,,八丈町,3,E,25,はん用機械器具製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,E,26,生産用機械器具製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,E,27,業務用機械器具製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,E,28,電子部品・デバイス・電子回路製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,E,29,電気機械器具製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,E,30,情報通信機械器具製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,E,31,輸送用機械器具製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,E,32,その他の製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,2,F,00,電気・ガス・熱供給・水道業,4,1,3,-,-,-,-,-,-,-,-,24,23,1,3,1,2,-,-,-,-,-,-,-,-,17,16,1,1,-,1,-,-,-,-,-,-,-,-,7,7,-
4,13401,1340100000,八丈町,,,八丈町,3,F,33,電気業,3,1,2,-,-,-,-,-,-,-,-,17,16,1,3,1,2,-,-,-,-,-,-,-,-,17,16,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,F,34,ガス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,F,35,熱供給業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,F,36,水道業,1,-,1,-,-,-,-,-,-,-,-,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,7,7,-
4,13401,1340100000,八丈町,,,八丈町,2,G,00,情報通信業,1,-,1,-,-,-,-,-,-,-,-,6,1,5,1,-,1,-,-,-,-,-,-,-,-,6,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,G,37,通信業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,G,38,放送業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,G,39,情報サービス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,G,40,インターネット附随サービス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,G,41,映像・音声・文字情報制作業,1,-,1,-,-,-,-,-,-,-,-,6,1,5,1,-,1,-,-,-,-,-,-,-,-,6,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,2,H,00,運輸業，郵便業,25,12,6,6,-,-,-,-,-,-,1,130,106,24,23,12,5,5,-,-,-,-,-,-,1,113,89,24,2,-,1,1,-,-,-,-,-,-,-,17,17,-
4,13401,1340100000,八丈町,,,八丈町,3,H,42,鉄道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,H,43,道路旅客運送業,12,8,-,4,-,-,-,-,-,-,-,59,48,11,11,8,-,3,-,-,-,-,-,-,-,47,36,11,1,-,-,1,-,-,-,-,-,-,-,12,12,-
4,13401,1340100000,八丈町,,,八丈町,3,H,44,道路貨物運送業,6,2,3,1,-,-,-,-,-,-,-,36,31,5,6,2,3,1,-,-,-,-,-,-,-,36,31,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,H,45,水運業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,H,46,航空運輸業,2,-,1,-,-,-,-,-,-,-,1,5,2,3,2,-,1,-,-,-,-,-,-,-,1,5,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,H,47,倉庫業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,H,48,運輸に附帯するサービス業,5,2,2,1,-,-,-,-,-,-,-,30,25,5,4,2,1,1,-,-,-,-,-,-,-,25,20,5,1,-,1,-,-,-,-,-,-,-,-,5,5,-
4,13401,1340100000,八丈町,,,八丈町,3,H,49,郵便業（信書便事業を含む）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,2,I,00,卸売業，小売業,119,80,22,12,2,2,1,-,-,-,-,661,334,327,119,80,22,12,2,2,1,-,-,-,-,661,334,327,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,I,50,各種商品卸売業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,I,51,繊維・衣服等卸売業,1,1,-,-,-,-,-,-,-,-,-,2,1,1,1,1,-,-,-,-,-,-,-,-,-,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,I,52,飲食料品卸売業,8,6,2,-,-,-,-,-,-,-,-,30,14,16,8,6,2,-,-,-,-,-,-,-,-,30,14,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,I,53,建築材料，鉱物・金属材料等卸売業,3,2,1,-,-,-,-,-,-,-,-,11,4,7,3,2,1,-,-,-,-,-,-,-,-,11,4,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,I,54,機械器具卸売業,4,2,1,1,-,-,-,-,-,-,-,23,18,5,4,2,1,1,-,-,-,-,-,-,-,23,18,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,I,55,その他の卸売業,1,1,-,-,-,-,-,-,-,-,-,1,-,1,1,1,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,I,56,各種商品小売業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,I,57,織物・衣服・身の回り品小売業,11,9,-,2,-,-,-,-,-,-,-,35,12,23,11,9,-,2,-,-,-,-,-,-,-,35,12,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,I,58,飲食料品小売業,34,25,5,-,2,1,1,-,-,-,-,257,112,145,34,25,5,-,2,1,1,-,-,-,-,257,112,145,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,I,59,機械器具小売業,11,7,2,2,-,-,-,-,-,-,-,57,36,21,11,7,2,2,-,-,-,-,-,-,-,57,36,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,I,60,その他の小売業,44,25,11,7,-,1,-,-,-,-,-,242,136,106,44,25,11,7,-,1,-,-,-,-,-,242,136,106,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,I,61,無店舗小売業,2,2,-,-,-,-,-,-,-,-,-,3,1,2,2,2,-,-,-,-,-,-,-,-,-,3,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,2,J,00,金融業，保険業,3,2,-,1,-,-,-,-,-,-,-,17,8,9,3,2,-,1,-,-,-,-,-,-,-,17,8,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,J,62,銀行業,1,1,-,-,-,-,-,-,-,-,-,2,1,1,1,1,-,-,-,-,-,-,-,-,-,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,J,63,協同組織金融業,1,-,-,1,-,-,-,-,-,-,-,13,7,6,1,-,-,1,-,-,-,-,-,-,-,13,7,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,J,64,貸金業，クレジットカード業等非預金信用機関,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,J,65,金融商品取引業，商品先物取引業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,J,66,補助的金融業等,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,J,67,保険業（保険媒介代理業，保険サービス業を含む）,1,1,-,-,-,-,-,-,-,-,-,2,-,2,1,1,-,-,-,-,-,-,-,-,-,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,2,K,00,不動産業，物品賃貸業,23,21,1,-,-,-,1,-,-,-,-,110,68,42,23,21,1,-,-,-,1,-,-,-,-,110,68,42,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,K,68,不動産取引業,4,4,-,-,-,-,-,-,-,-,-,6,4,2,4,4,-,-,-,-,-,-,-,-,-,6,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,K,69,不動産賃貸業・管理業,12,11,-,-,-,-,1,-,-,-,-,83,53,30,12,11,-,-,-,-,1,-,-,-,-,83,53,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,K,70,物品賃貸業,7,6,1,-,-,-,-,-,-,-,-,21,11,10,7,6,1,-,-,-,-,-,-,-,-,21,11,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,2,L,00,学術研究，専門・技術サービス業,13,10,1,1,1,-,-,-,-,-,-,56,38,18,10,9,1,-,-,-,-,-,-,-,-,23,11,12,3,1,-,1,1,-,-,-,-,-,-,33,27,6
4,13401,1340100000,八丈町,,,八丈町,3,L,71,学術・開発研究機関,2,-,-,1,1,-,-,-,-,-,-,32,27,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,1,1,-,-,-,-,-,-,32,27,5
4,13401,1340100000,八丈町,,,八丈町,3,L,72,専門サービス業（他に分類されないもの）,2,1,1,-,-,-,-,-,-,-,-,7,1,6,2,1,1,-,-,-,-,-,-,-,-,7,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,L,73,広告業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,L,74,技術サービス業（他に分類されないもの）,9,9,-,-,-,-,-,-,-,-,-,17,10,7,8,8,-,-,-,-,-,-,-,-,-,16,10,6,1,1,-,-,-,-,-,-,-,-,-,1,-,1
4,13401,1340100000,八丈町,,,八丈町,2,M,00,宿泊業，飲食サービス業,177,146,26,3,1,1,-,-,-,-,-,586,223,363,176,145,26,3,1,1,-,-,-,-,-,585,223,362,1,1,-,-,-,-,-,-,-,-,-,1,-,1
4,13401,1340100000,八丈町,,,八丈町,3,M,75,宿泊業,50,44,2,2,1,1,-,-,-,-,-,214,81,133,50,44,2,2,1,1,-,-,-,-,-,214,81,133,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,M,76,飲食店,123,100,22,1,-,-,-,-,-,-,-,357,140,217,123,100,22,1,-,-,-,-,-,-,-,357,140,217,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,3,M,77,持ち帰り・配達飲食サービス業,4,2,2,-,-,-,-,-,-,-,-,15,2,13,3,1,2,-,-,-,-,-,-,-,-,14,2,12,1,1,-,-,-,-,-,-,-,-,-,1,-,1
4,13401,1340100000,八丈町,,,八丈町,2,N,00,生活関連サービス業，娯楽業,61,53,6,2,-,-,-,-,-,-,-,140,83,57,61,53,6,2,-,-,-,-,-,-,-,140,83,57,-,-,-,-,-,-,-,-,-,-,-,-,-,-
