地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,経営組織階層,経営組織コード,経営組織名称,従業者数（人）,従業者数／男（人）,従業者数／女（人）,従業者数／個人業主（人）,従業者数／個人業主／男（人）,従業者数／個人業主／女（人）,従業者数／無給の家族従業者（人）,従業者数／無給の家族従業者／男（人）,従業者数／無給の家族従業者／女（人）,従業者数／有給役員（人）,従業者数／有給役員／男（人）,従業者数／有給役員／女（人）,従業者数／雇用者（人）,従業者数／雇用者／男（人）,従業者数／雇用者／女（人）,従業者数／雇用者／常用雇用者（人）,従業者数／雇用者／常用雇用者／男（人）,従業者数／雇用者／常用雇用者／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員（人）,従業者数／雇用者／常用雇用者／正社員・正職員／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／女（人）,従業者数／雇用者／臨時雇用者（人）,従業者数／雇用者／臨時雇用者／男（人）,従業者数／雇用者／臨時雇用者／女（人）,従業者数／（再掲）他への出向・派遣従業者（人）,従業者数／（再掲）他への出向・派遣従業者／男（人）,従業者数／（再掲）他への出向・派遣従業者／女（人）,他からの出向・派遣従業者（人）,他からの出向・派遣従業者／男（人）,他からの出向・派遣従業者／女（人）,事業従事者数（人）,事業従事者数／男（人）,事業従事者数／女（人）
6,13102,1310203603,中央区,中央区勝どき,３丁目,中央区勝どき３丁目,3,1210,会社,2397,1448,942,-,-,-,-,-,-,98,75,23,2299,1373,919,2256,1346,903,1667,1184,477,589,162,426,43,27,16,162,138,24,179,102,77,2414,1412,995
6,13102,1310203603,中央区,中央区勝どき,３丁目,中央区勝どき３丁目,3,1220,会社以外の法人,28,17,11,-,-,-,-,-,-,1,1,-,27,16,11,27,16,11,13,8,5,14,8,6,-,-,-,-,-,-,2,1,1,30,18,12
6,13102,1310203603,中央区,中央区勝どき,３丁目,中央区勝どき３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13102,1310203604,中央区,中央区勝どき,４丁目,中央区勝どき４丁目,1,1000,民営,843,603,240,11,8,3,3,2,1,75,63,12,754,530,224,749,525,224,580,440,140,169,85,84,5,5,-,4,3,1,6,5,1,845,605,240
6,13102,1310203604,中央区,中央区勝どき,４丁目,中央区勝どき４丁目,2,1100,個人,38,16,22,11,8,3,3,2,1,-,-,-,24,6,18,22,4,18,11,2,9,11,2,9,2,2,-,-,-,-,-,-,-,38,16,22
6,13102,1310203604,中央区,中央区勝どき,４丁目,中央区勝どき４丁目,3,1210,会社,801,585,216,-,-,-,-,-,-,74,62,12,727,523,204,724,520,204,569,438,131,155,82,73,3,3,-,4,3,1,6,5,1,803,587,216
6,13102,1310203604,中央区,中央区勝どき,４丁目,中央区勝どき４丁目,3,1220,会社以外の法人,4,2,2,-,-,-,-,-,-,1,1,-,3,1,2,3,1,2,-,-,-,3,1,2,-,-,-,-,-,-,-,-,-,4,2,2
6,13102,1310203604,中央区,中央区勝どき,４丁目,中央区勝どき４丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13102,1310203605,中央区,中央区勝どき,５丁目,中央区勝どき５丁目,1,1000,民営,370,262,108,1,1,-,1,-,1,37,28,9,331,233,98,317,221,96,217,183,34,100,38,62,14,12,2,1,1,-,99,72,27,468,333,135
6,13102,1310203605,中央区,中央区勝どき,５丁目,中央区勝どき５丁目,2,1100,個人,2,1,1,1,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1
6,13102,1310203605,中央区,中央区勝どき,５丁目,中央区勝どき５丁目,3,1210,会社,355,249,106,-,-,-,-,-,-,37,28,9,318,221,97,304,209,95,205,172,33,99,37,62,14,12,2,1,1,-,99,72,27,453,320,133
6,13102,1310203605,中央区,中央区勝どき,５丁目,中央区勝どき５丁目,3,1220,会社以外の法人,13,12,1,-,-,-,-,-,-,-,-,-,13,12,1,13,12,1,12,11,1,1,1,-,-,-,-,-,-,-,-,-,-,13,12,1
6,13102,1310203605,中央区,中央区勝どき,５丁目,中央区勝どき５丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13102,1310203606,中央区,中央区勝どき,６丁目,中央区勝どき６丁目,1,1000,民営,2101,1535,566,-,-,-,-,-,-,68,64,4,2033,1471,562,2033,1471,562,1662,1339,323,371,132,239,-,-,-,364,340,24,57,37,20,1794,1232,562
6,13102,1310203606,中央区,中央区勝どき,６丁目,中央区勝どき６丁目,2,1100,個人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13102,1310203606,中央区,中央区勝どき,６丁目,中央区勝どき６丁目,3,1210,会社,2092,1531,561,-,-,-,-,-,-,68,64,4,2024,1467,557,2024,1467,557,1655,1336,319,369,131,238,-,-,-,364,340,24,57,37,20,1785,1228,557
6,13102,1310203606,中央区,中央区勝どき,６丁目,中央区勝どき６丁目,3,1220,会社以外の法人,7,3,4,-,-,-,-,-,-,-,-,-,7,3,4,7,3,4,5,2,3,2,1,1,-,-,-,-,-,-,-,-,-,7,3,4
6,13102,1310203606,中央区,中央区勝どき,６丁目,中央区勝どき６丁目,2,1300,法人でない団体,2,1,1,-,-,-,-,-,-,-,-,-,2,1,1,2,1,1,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1
5,13102,1310200200,中央区,中央区京橋,,中央区京橋,1,1000,民営,49391,34607,14376,250,213,37,32,8,24,2337,2040,297,46772,32346,14018,46243,32075,13760,39079,28877,9794,7164,3198,3966,529,271,258,6891,5825,1066,4195,2603,1592,46695,31385,14902
5,13102,1310200200,中央区,中央区京橋,,中央区京橋,2,1100,個人,1029,504,525,250,213,37,32,8,24,-,-,-,747,283,464,706,269,437,516,216,300,190,53,137,41,14,27,6,5,1,19,6,13,1042,505,537
5,13102,1310200200,中央区,中央区京橋,,中央区京橋,3,1210,会社,46039,32991,12640,-,-,-,-,-,-,2141,1852,289,43898,31139,12351,43450,30899,12143,37233,27928,8897,6217,2971,3246,448,240,208,6850,5786,1064,3852,2408,1444,43041,29613,13020
5,13102,1310200200,中央区,中央区京橋,,中央区京橋,3,1220,会社以外の法人,2281,1088,1193,-,-,-,-,-,-,194,186,8,2087,902,1185,2047,885,1162,1293,712,581,754,173,581,40,17,23,35,34,1,313,178,135,2559,1232,1327
5,13102,1310200200,中央区,中央区京橋,,中央区京橋,2,1300,法人でない団体,42,24,18,-,-,-,-,-,-,2,2,-,40,22,18,40,22,18,37,21,16,3,1,2,-,-,-,-,-,-,11,11,-,53,35,18
6,13102,1310200201,中央区,中央区京橋,１丁目,中央区京橋１丁目,1,1000,民営,16758,11248,5102,100,82,18,10,1,9,856,741,115,15792,10424,4960,15502,10272,4822,12895,9276,3211,2607,996,1611,290,152,138,1457,1323,134,1014,517,497,16315,10442,5465
6,13102,1310200201,中央区,中央区京橋,１丁目,中央区京橋１丁目,2,1100,個人,403,201,202,100,82,18,10,1,9,-,-,-,293,118,175,275,108,167,225,99,126,50,9,41,18,10,8,6,5,1,2,1,1,399,197,202
6,13102,1310200201,中央区,中央区京橋,１丁目,中央区京橋１丁目,3,1210,会社,15029,10484,4137,-,-,-,-,-,-,770,660,110,14259,9824,4027,13990,9684,3898,12044,8815,2821,1946,869,1077,269,140,129,1422,1290,132,900,445,455,14507,9639,4460
6,13102,1310200201,中央区,中央区京橋,１丁目,中央区京橋１丁目,3,1220,会社以外の法人,1318,559,759,-,-,-,-,-,-,86,81,5,1232,478,754,1229,476,753,619,358,261,610,118,492,3,2,1,29,28,1,110,69,41,1399,600,799
6,13102,1310200201,中央区,中央区京橋,１丁目,中央区京橋１丁目,2,1300,法人でない団体,8,4,4,-,-,-,-,-,-,-,-,-,8,4,4,8,4,4,7,4,3,1,-,1,-,-,-,-,-,-,2,2,-,10,6,4
6,13102,1310200202,中央区,中央区京橋,２丁目,中央区京橋２丁目,1,1000,民営,18412,13190,5222,108,98,10,18,6,12,923,823,100,17363,12263,5100,17250,12218,5032,14338,10950,3388,2912,1268,1644,113,45,68,878,633,245,1712,1106,606,19246,13663,5583
6,13102,1310200202,中央区,中央区京橋,２丁目,中央区京橋２丁目,2,1100,個人,460,220,240,108,98,10,18,6,12,-,-,-,334,116,218,313,114,199,223,85,138,90,29,61,21,2,19,-,-,-,4,2,2,464,222,242
6,13102,1310200202,中央区,中央区京橋,２丁目,中央区京橋２丁目,3,1210,会社,17429,12666,4763,-,-,-,-,-,-,849,752,97,16580,11914,4666,16495,11874,4621,13767,10661,3106,2728,1213,1515,85,40,45,877,632,245,1518,990,528,18070,13024,5046
6,13102,1310200202,中央区,中央区京橋,２丁目,中央区京橋２丁目,3,1220,会社以外の法人,501,291,210,-,-,-,-,-,-,72,69,3,429,222,207,422,219,203,330,194,136,92,25,67,7,3,4,1,1,-,182,106,76,682,396,286
6,13102,1310200202,中央区,中央区京橋,２丁目,中央区京橋２丁目,2,1300,法人でない団体,22,13,9,-,-,-,-,-,-,2,2,-,20,11,9,20,11,9,18,10,8,2,1,1,-,-,-,-,-,-,8,8,-,30,21,9
6,13102,1310200203,中央区,中央区京橋,３丁目,中央区京橋３丁目,1,1000,民営,14221,10169,4052,42,33,9,4,1,3,558,476,82,13617,9659,3958,13491,9585,3906,11846,8651,3195,1645,934,711,126,74,52,4556,3869,687,1469,980,489,11134,7280,3854
6,13102,1310200203,中央区,中央区京橋,３丁目,中央区京橋３丁目,2,1100,個人,166,83,83,42,33,9,4,1,3,-,-,-,120,49,71,118,47,71,68,32,36,50,15,35,2,2,-,-,-,-,13,3,10,179,86,93
6,13102,1310200203,中央区,中央区京橋,３丁目,中央区京橋３丁目,3,1210,会社,13581,9841,3740,-,-,-,-,-,-,522,440,82,13059,9401,3658,12965,9341,3624,11422,8452,2970,1543,889,654,94,60,34,4551,3864,687,1434,973,461,10464,6950,3514
6,13102,1310200203,中央区,中央区京橋,３丁目,中央区京橋３丁目,3,1220,会社以外の法人,462,238,224,-,-,-,-,-,-,36,36,-,426,202,224,396,190,206,344,160,184,52,30,22,30,12,18,5,5,-,21,3,18,478,236,242
6,13102,1310200203,中央区,中央区京橋,３丁目,中央区京橋３丁目,2,1300,法人でない団体,12,7,5,-,-,-,-,-,-,-,-,-,12,7,5,12,7,5,12,7,5,-,-,-,-,-,-,-,-,-,1,1,-,13,8,5
5,13102,1310200300,中央区,中央区銀座,,中央区銀座,1,1000,民営,160402,76985,83351,1560,1004,556,168,44,124,7426,5456,1970,151248,70481,80701,145496,68326,77104,80642,51472,29125,64854,16854,47979,5752,2155,3597,30506,9382,21124,4975,2387,2587,134871,69990,64814
5,13102,1310200300,中央区,中央区銀座,,中央区銀座,2,1100,個人,6651,2382,4269,1560,1004,556,168,44,124,-,-,-,4923,1334,3589,4385,1213,3172,2247,857,1390,2138,356,1782,538,121,417,25,7,18,27,6,21,6653,2381,4272
5,13102,1310200300,中央区,中央区銀座,,中央区銀座,3,1210,会社,147680,71203,76411,-,-,-,-,-,-,6866,4997,1869,140814,66206,74542,135892,64277,71549,74137,48062,26030,61755,16215,45519,4922,1929,2993,30354,9288,21066,4478,2135,2342,121804,64050,57687
5,13102,1310200300,中央区,中央区銀座,,中央区銀座,3,1220,会社以外の法人,5807,3240,2567,-,-,-,-,-,-,533,434,99,5274,2806,2468,5003,2706,2297,4070,2430,1640,933,276,657,271,100,171,124,85,39,415,195,220,6098,3350,2748
5,13102,1310200300,中央区,中央区銀座,,中央区銀座,2,1300,法人でない団体,264,160,104,-,-,-,-,-,-,27,25,2,237,135,102,216,130,86,188,123,65,28,7,21,21,5,16,3,2,1,55,51,4,316,209,107
6,13102,1310200301,中央区,中央区銀座,１丁目,中央区銀座１丁目,1,1000,民営,21723,9839,11884,195,150,45,19,7,12,1136,847,289,20373,8835,11538,19817,8602,11215,8826,5236,3590,10991,3366,7625,556,233,323,1021,464,557,388,146,242,21090,9521,11569
6,13102,1310200301,中央区,中央区銀座,１丁目,中央区銀座１丁目,2,1100,個人,742,344,398,195,150,45,19,7,12,-,-,-,528,187,341,500,177,323,372,149,223,128,28,100,28,10,18,1,-,1,2,-,2,743,344,399
6,13102,1310200301,中央区,中央区銀座,１丁目,中央区銀座１丁目,3,1210,会社,20318,9192,11126,-,-,-,-,-,-,1063,787,276,19255,8405,10850,18768,8208,10560,8052,4915,3137,10716,3293,7423,487,197,290,1020,464,556,295,90,205,19593,8818,10775
6,13102,1310200301,中央区,中央区銀座,１丁目,中央区銀座１丁目,3,1220,会社以外の法人,657,301,356,-,-,-,-,-,-,73,60,13,584,241,343,543,215,328,397,170,227,146,45,101,41,26,15,-,-,-,91,56,35,748,357,391
6,13102,1310200301,中央区,中央区銀座,１丁目,中央区銀座１丁目,2,1300,法人でない団体,6,2,4,-,-,-,-,-,-,-,-,-,6,2,4,6,2,4,5,2,3,1,-,1,-,-,-,-,-,-,-,-,-,6,2,4
6,13102,1310200302,中央区,中央区銀座,２丁目,中央区銀座２丁目,1,1000,民営,11866,6066,5800,141,114,27,20,6,14,684,504,180,11021,5442,5579,10508,5259,5249,7463,4328,3135,3045,931,2114,513,183,330,126,80,46,511,274,237,12251,6260,5991
6,13102,1310200302,中央区,中央区銀座,２丁目,中央区銀座２丁目,2,1100,個人,469,226,243,141,114,27,20,6,14,-,-,-,308,106,202,290,102,188,193,69,124,97,33,64,18,4,14,3,1,2,2,1,1,468,226,242
6,13102,1310200302,中央区,中央区銀座,２丁目,中央区銀座２丁目,3,1210,会社,10679,5538,5141,-,-,-,-,-,-,636,463,173,10043,5075,4968,9693,4939,4754,6884,4061,2823,2809,878,1931,350,136,214,113,69,44,498,267,231,11064,5736,5328
6,13102,1310200302,中央区,中央区銀座,２丁目,中央区銀座２丁目,3,1220,会社以外の法人,711,298,413,-,-,-,-,-,-,47,40,7,664,258,406,519,215,304,381,196,185,138,19,119,145,43,102,10,10,-,11,6,5,712,294,418
6,13102,1310200302,中央区,中央区銀座,２丁目,中央区銀座２丁目,2,1300,法人でない団体,7,4,3,-,-,-,-,-,-,1,1,-,6,3,3,6,3,3,5,2,3,1,1,-,-,-,-,-,-,-,-,-,-,7,4,3
6,13102,1310200303,中央区,中央区銀座,３丁目,中央区銀座３丁目,1,1000,民営,13549,7104,6379,124,106,18,15,5,10,755,541,214,12655,6452,6137,11980,6225,5689,7869,4773,3051,4111,1452,2638,675,227,448,554,168,386,423,137,285,13418,7073,6278
