地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,経営組織階層,経営組織コード,経営組織名称,従業者数（人）,従業者数／男（人）,従業者数／女（人）,従業者数／個人業主（人）,従業者数／個人業主／男（人）,従業者数／個人業主／女（人）,従業者数／無給の家族従業者（人）,従業者数／無給の家族従業者／男（人）,従業者数／無給の家族従業者／女（人）,従業者数／有給役員（人）,従業者数／有給役員／男（人）,従業者数／有給役員／女（人）,従業者数／雇用者（人）,従業者数／雇用者／男（人）,従業者数／雇用者／女（人）,従業者数／雇用者／常用雇用者（人）,従業者数／雇用者／常用雇用者／男（人）,従業者数／雇用者／常用雇用者／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員（人）,従業者数／雇用者／常用雇用者／正社員・正職員／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／女（人）,従業者数／雇用者／臨時雇用者（人）,従業者数／雇用者／臨時雇用者／男（人）,従業者数／雇用者／臨時雇用者／女（人）,従業者数／（再掲）他への出向・派遣従業者（人）,従業者数／（再掲）他への出向・派遣従業者／男（人）,従業者数／（再掲）他への出向・派遣従業者／女（人）,他からの出向・派遣従業者（人）,他からの出向・派遣従業者／男（人）,他からの出向・派遣従業者／女（人）,事業従事者数（人）,事業従事者数／男（人）,事業従事者数／女（人）
4,13401,1340100000,八丈町,,,八丈町,1,1000,民営,2785,1572,1213,343,210,133,68,16,52,229,165,64,2145,1181,964,1915,1045,870,1105,751,354,810,294,516,230,136,94,2,2,-,15,9,6,2798,1579,1219
4,13401,1340100000,八丈町,,,八丈町,2,1100,個人,968,439,529,343,210,133,68,16,52,-,-,-,557,213,344,462,175,287,236,120,116,226,55,171,95,38,57,1,1,-,1,-,1,968,438,530
4,13401,1340100000,八丈町,,,八丈町,3,1210,会社,1480,966,514,-,-,-,-,-,-,205,144,61,1275,822,453,1143,727,416,691,529,162,452,198,254,132,95,37,1,1,-,13,9,4,1492,974,518
4,13401,1340100000,八丈町,,,八丈町,3,1220,会社以外の法人,335,166,169,-,-,-,-,-,-,24,21,3,311,145,166,308,142,166,177,101,76,131,41,90,3,3,-,-,-,-,1,-,1,336,166,170
4,13401,1340100000,八丈町,,,八丈町,2,1300,法人でない団体,2,1,1,-,-,-,-,-,-,-,-,-,2,1,1,2,1,1,1,1,-,1,-,1,-,-,-,-,-,-,-,-,-,2,1,1
5,13401,1340100200,八丈町,八丈町大賀郷,,八丈町大賀郷,1,1000,民営,1069,614,455,108,72,36,28,6,22,103,71,32,830,465,365,749,411,338,420,262,158,329,149,180,81,54,27,1,1,-,8,5,3,1076,618,458
5,13401,1340100200,八丈町,八丈町大賀郷,,八丈町大賀郷,2,1100,個人,279,134,145,108,72,36,28,6,22,-,-,-,143,56,87,129,48,81,66,25,41,63,23,40,14,8,6,-,-,-,-,-,-,279,134,145
5,13401,1340100200,八丈町,八丈町大賀郷,,八丈町大賀郷,3,1210,会社,593,371,222,-,-,-,-,-,-,88,57,31,505,314,191,441,271,170,250,179,71,191,92,99,64,43,21,1,1,-,7,5,2,599,375,224
5,13401,1340100200,八丈町,八丈町大賀郷,,八丈町大賀郷,3,1220,会社以外の法人,195,108,87,-,-,-,-,-,-,15,14,1,180,94,86,177,91,86,103,57,46,74,34,40,3,3,-,-,-,-,1,-,1,196,108,88
5,13401,1340100200,八丈町,八丈町大賀郷,,八丈町大賀郷,2,1300,法人でない団体,2,1,1,-,-,-,-,-,-,-,-,-,2,1,1,2,1,1,1,1,-,1,-,1,-,-,-,-,-,-,-,-,-,2,1,1
5,13401,1340100300,八丈町,八丈町樫立,,八丈町樫立,1,1000,民営,128,44,84,14,11,3,2,1,1,10,7,3,102,25,77,88,22,66,35,19,16,53,3,50,14,3,11,-,-,-,-,-,-,128,44,84
5,13401,1340100300,八丈町,八丈町樫立,,八丈町樫立,2,1100,個人,60,18,42,14,11,3,2,1,1,-,-,-,44,6,38,36,5,31,13,4,9,23,1,22,8,1,7,-,-,-,-,-,-,60,18,42
5,13401,1340100300,八丈町,八丈町樫立,,八丈町樫立,3,1210,会社,49,22,27,-,-,-,-,-,-,8,5,3,41,17,24,35,15,20,19,13,6,16,2,14,6,2,4,-,-,-,-,-,-,49,22,27
5,13401,1340100300,八丈町,八丈町樫立,,八丈町樫立,3,1220,会社以外の法人,19,4,15,-,-,-,-,-,-,2,2,-,17,2,15,17,2,15,3,2,1,14,-,14,-,-,-,-,-,-,-,-,-,19,4,15
5,13401,1340100300,八丈町,八丈町樫立,,八丈町樫立,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100500,八丈町,八丈町末吉,,八丈町末吉,1,1000,民営,25,10,15,8,4,4,-,-,-,-,-,-,17,6,11,12,4,8,5,2,3,7,2,5,5,2,3,-,-,-,1,1,-,26,11,15
5,13401,1340100500,八丈町,八丈町末吉,,八丈町末吉,2,1100,個人,18,7,11,8,4,4,-,-,-,-,-,-,10,3,7,5,1,4,4,1,3,1,-,1,5,2,3,-,-,-,-,-,-,18,7,11
5,13401,1340100500,八丈町,八丈町末吉,,八丈町末吉,3,1210,会社,6,2,4,-,-,-,-,-,-,-,-,-,6,2,4,6,2,4,1,1,-,5,1,4,-,-,-,-,-,-,1,1,-,7,3,4
5,13401,1340100500,八丈町,八丈町末吉,,八丈町末吉,3,1220,会社以外の法人,1,1,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,1,1,-
5,13401,1340100500,八丈町,八丈町末吉,,八丈町末吉,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100400,八丈町,八丈町中之郷,,八丈町中之郷,1,1000,民営,207,146,61,23,14,9,5,1,4,11,8,3,168,123,45,145,100,45,103,79,24,42,21,21,23,23,-,-,-,-,-,-,-,207,146,61
5,13401,1340100400,八丈町,八丈町中之郷,,八丈町中之郷,2,1100,個人,93,64,29,23,14,9,5,1,4,-,-,-,65,49,16,62,46,16,40,35,5,22,11,11,3,3,-,-,-,-,-,-,-,93,64,29
5,13401,1340100400,八丈町,八丈町中之郷,,八丈町中之郷,3,1210,会社,105,76,29,-,-,-,-,-,-,10,7,3,95,69,26,75,49,26,55,39,16,20,10,10,20,20,-,-,-,-,-,-,-,105,76,29
5,13401,1340100400,八丈町,八丈町中之郷,,八丈町中之郷,3,1220,会社以外の法人,9,6,3,-,-,-,-,-,-,1,1,-,8,5,3,8,5,3,8,5,3,-,-,-,-,-,-,-,-,-,-,-,-,9,6,3
5,13401,1340100400,八丈町,八丈町中之郷,,八丈町中之郷,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100100,八丈町,八丈町三根,,八丈町三根,1,1000,民営,1348,753,595,189,108,81,33,8,25,104,78,26,1022,559,463,915,505,410,536,386,150,379,119,260,107,54,53,1,1,-,6,3,3,1353,755,598
5,13401,1340100100,八丈町,八丈町三根,,八丈町三根,2,1100,個人,515,214,301,189,108,81,33,8,25,-,-,-,293,98,195,228,74,154,111,54,57,117,20,97,65,24,41,1,1,-,1,-,1,515,213,302
5,13401,1340100100,八丈町,八丈町三根,,八丈町三根,3,1210,会社,722,492,230,-,-,-,-,-,-,98,74,24,624,418,206,582,388,194,362,295,67,220,93,127,42,30,12,-,-,-,5,3,2,727,495,232
5,13401,1340100100,八丈町,八丈町三根,,八丈町三根,3,1220,会社以外の法人,111,47,64,-,-,-,-,-,-,6,4,2,105,43,62,105,43,62,63,37,26,42,6,36,-,-,-,-,-,-,-,-,-,111,47,64
5,13401,1340100100,八丈町,八丈町三根,,八丈町三根,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340199999,八丈町,八丈町その他,,八丈町その他,1,1000,民営,8,5,3,1,1,-,-,-,-,1,1,-,6,3,3,6,3,3,6,3,3,-,-,-,-,-,-,-,-,-,-,-,-,8,5,3
5,13401,1340199999,八丈町,八丈町その他,,八丈町その他,2,1100,個人,3,2,1,1,1,-,-,-,-,-,-,-,2,1,1,2,1,1,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1
5,13401,1340199999,八丈町,八丈町その他,,八丈町その他,3,1210,会社,5,3,2,-,-,-,-,-,-,1,1,-,4,2,2,4,2,2,4,2,2,-,-,-,-,-,-,-,-,-,-,-,-,5,3,2
5,13401,1340199999,八丈町,八丈町その他,,八丈町その他,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340199999,八丈町,八丈町その他,,八丈町その他,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
