地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,経営組織階層,経営組織コード,経営組織名称,従業者数（人）,従業者数／男（人）,従業者数／女（人）,従業者数／個人業主（人）,従業者数／個人業主／男（人）,従業者数／個人業主／女（人）,従業者数／無給の家族従業者（人）,従業者数／無給の家族従業者／男（人）,従業者数／無給の家族従業者／女（人）,従業者数／有給役員（人）,従業者数／有給役員／男（人）,従業者数／有給役員／女（人）,従業者数／雇用者（人）,従業者数／雇用者／男（人）,従業者数／雇用者／女（人）,従業者数／雇用者／常用雇用者（人）,従業者数／雇用者／常用雇用者／男（人）,従業者数／雇用者／常用雇用者／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員（人）,従業者数／雇用者／常用雇用者／正社員・正職員／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／女（人）,従業者数／雇用者／臨時雇用者（人）,従業者数／雇用者／臨時雇用者／男（人）,従業者数／雇用者／臨時雇用者／女（人）,従業者数／（再掲）他への出向・派遣従業者（人）,従業者数／（再掲）他への出向・派遣従業者／男（人）,従業者数／（再掲）他への出向・派遣従業者／女（人）,他からの出向・派遣従業者（人）,他からの出向・派遣従業者／男（人）,他からの出向・派遣従業者／女（人）,事業従事者数（人）,事業従事者数／男（人）,事業従事者数／女（人）
6,13119,1311904604,板橋区,板橋区赤塚,４丁目,板橋区赤塚４丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13119,1311904605,板橋区,板橋区赤塚,５丁目,板橋区赤塚５丁目,1,1000,民営,400,228,172,20,18,2,5,1,4,42,33,9,333,176,157,310,162,148,149,89,60,161,73,88,23,14,9,-,-,-,-,-,-,400,228,172
6,13119,1311904605,板橋区,板橋区赤塚,５丁目,板橋区赤塚５丁目,2,1100,個人,80,40,40,20,18,2,5,1,4,-,-,-,55,21,34,52,20,32,18,11,7,34,9,25,3,1,2,-,-,-,-,-,-,80,40,40
6,13119,1311904605,板橋区,板橋区赤塚,５丁目,板橋区赤塚５丁目,3,1210,会社,264,173,91,-,-,-,-,-,-,41,32,9,223,141,82,203,128,75,82,64,18,121,64,57,20,13,7,-,-,-,-,-,-,264,173,91
6,13119,1311904605,板橋区,板橋区赤塚,５丁目,板橋区赤塚５丁目,3,1220,会社以外の法人,56,15,41,-,-,-,-,-,-,1,1,-,55,14,41,55,14,41,49,14,35,6,-,6,-,-,-,-,-,-,-,-,-,56,15,41
6,13119,1311904605,板橋区,板橋区赤塚,５丁目,板橋区赤塚５丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13119,1311904606,板橋区,板橋区赤塚,６丁目,板橋区赤塚６丁目,1,1000,民営,553,252,301,48,42,6,21,5,16,43,28,15,441,177,264,391,152,239,223,101,122,168,51,117,50,25,25,1,1,-,-,-,-,552,251,301
6,13119,1311904606,板橋区,板橋区赤塚,６丁目,板橋区赤塚６丁目,2,1100,個人,115,67,48,48,42,6,21,5,16,-,-,-,46,20,26,39,14,25,23,5,18,16,9,7,7,6,1,-,-,-,-,-,-,115,67,48
6,13119,1311904606,板橋区,板橋区赤塚,６丁目,板橋区赤塚６丁目,3,1210,会社,271,138,133,-,-,-,-,-,-,38,25,13,233,113,120,192,94,98,103,67,36,89,27,62,41,19,22,1,1,-,-,-,-,270,137,133
6,13119,1311904606,板橋区,板橋区赤塚,６丁目,板橋区赤塚６丁目,3,1220,会社以外の法人,167,47,120,-,-,-,-,-,-,5,3,2,162,44,118,160,44,116,97,29,68,63,15,48,2,-,2,-,-,-,-,-,-,167,47,120
6,13119,1311904606,板橋区,板橋区赤塚,６丁目,板橋区赤塚６丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13119,1311904607,板橋区,板橋区赤塚,７丁目,板橋区赤塚７丁目,1,1000,民営,318,180,138,35,21,14,3,-,3,48,34,14,232,125,107,214,122,92,138,95,43,76,27,49,18,3,15,-,-,-,-,-,-,318,180,138
6,13119,1311904607,板橋区,板橋区赤塚,７丁目,板橋区赤塚７丁目,2,1100,個人,73,33,40,35,21,14,3,-,3,-,-,-,35,12,23,26,10,16,19,10,9,7,-,7,9,2,7,-,-,-,-,-,-,73,33,40
6,13119,1311904607,板橋区,板橋区赤塚,７丁目,板橋区赤塚７丁目,3,1210,会社,216,132,84,-,-,-,-,-,-,45,33,12,171,99,72,162,98,64,99,71,28,63,27,36,9,1,8,-,-,-,-,-,-,216,132,84
6,13119,1311904607,板橋区,板橋区赤塚,７丁目,板橋区赤塚７丁目,3,1220,会社以外の法人,29,15,14,-,-,-,-,-,-,3,1,2,26,14,12,26,14,12,20,14,6,6,-,6,-,-,-,-,-,-,-,-,-,29,15,14
6,13119,1311904607,板橋区,板橋区赤塚,７丁目,板橋区赤塚７丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13119,1311904608,板橋区,板橋区赤塚,８丁目,板橋区赤塚８丁目,1,1000,民営,133,86,47,7,6,1,1,-,1,20,16,4,105,64,41,104,63,41,71,49,22,33,14,19,1,1,-,2,2,-,5,1,4,136,85,51
6,13119,1311904608,板橋区,板橋区赤塚,８丁目,板橋区赤塚８丁目,2,1100,個人,13,11,2,7,6,1,1,-,1,-,-,-,5,5,-,5,5,-,3,3,-,2,2,-,-,-,-,-,-,-,-,-,-,13,11,2
6,13119,1311904608,板橋区,板橋区赤塚,８丁目,板橋区赤塚８丁目,3,1210,会社,89,64,25,-,-,-,-,-,-,19,15,4,70,49,21,69,48,21,47,37,10,22,11,11,1,1,-,2,2,-,5,1,4,92,63,29
6,13119,1311904608,板橋区,板橋区赤塚,８丁目,板橋区赤塚８丁目,3,1220,会社以外の法人,31,11,20,-,-,-,-,-,-,1,1,-,30,10,20,30,10,20,21,9,12,9,1,8,-,-,-,-,-,-,-,-,-,31,11,20
6,13119,1311904608,板橋区,板橋区赤塚,８丁目,板橋区赤塚８丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13119,1311904700,板橋区,板橋区赤塚新町,,板橋区赤塚新町,1,1000,民営,2339,1221,1118,77,60,17,17,4,13,96,72,24,2149,1085,1064,2002,1020,982,1089,727,362,913,293,620,147,65,82,26,9,17,66,57,9,2379,1269,1110
5,13119,1311904700,板橋区,板橋区赤塚新町,,板橋区赤塚新町,2,1100,個人,310,134,176,77,60,17,17,4,13,-,-,-,216,70,146,213,67,146,88,34,54,125,33,92,3,3,-,-,-,-,21,20,1,331,154,177
5,13119,1311904700,板橋区,板橋区赤塚新町,,板橋区赤塚新町,3,1210,会社,1849,1025,824,-,-,-,-,-,-,94,71,23,1755,954,801,1642,911,731,891,665,226,751,246,505,113,43,70,26,9,17,40,34,6,1863,1050,813
5,13119,1311904700,板橋区,板橋区赤塚新町,,板橋区赤塚新町,3,1220,会社以外の法人,180,62,118,-,-,-,-,-,-,2,1,1,178,61,117,147,42,105,110,28,82,37,14,23,31,19,12,-,-,-,5,3,2,185,65,120
5,13119,1311904700,板橋区,板橋区赤塚新町,,板橋区赤塚新町,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13119,1311904701,板橋区,板橋区赤塚新町,１丁目,板橋区赤塚新町１丁目,1,1000,民営,713,317,396,29,22,7,6,-,6,34,24,10,644,271,373,598,245,353,216,127,89,382,118,264,46,26,20,1,1,-,10,9,1,722,325,397
6,13119,1311904701,板橋区,板橋区赤塚新町,１丁目,板橋区赤塚新町１丁目,2,1100,個人,121,51,70,29,22,7,6,-,6,-,-,-,86,29,57,83,26,57,26,14,12,57,12,45,3,3,-,-,-,-,-,-,-,121,51,70
6,13119,1311904701,板橋区,板橋区赤塚新町,１丁目,板橋区赤塚新町１丁目,3,1210,会社,565,252,313,-,-,-,-,-,-,34,24,10,531,228,303,488,205,283,177,108,69,311,97,214,43,23,20,1,1,-,10,9,1,574,260,314
6,13119,1311904701,板橋区,板橋区赤塚新町,１丁目,板橋区赤塚新町１丁目,3,1220,会社以外の法人,27,14,13,-,-,-,-,-,-,-,-,-,27,14,13,27,14,13,13,5,8,14,9,5,-,-,-,-,-,-,-,-,-,27,14,13
6,13119,1311904701,板橋区,板橋区赤塚新町,１丁目,板橋区赤塚新町１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13119,1311904702,板橋区,板橋区赤塚新町,２丁目,板橋区赤塚新町２丁目,1,1000,民営,372,207,165,16,13,3,3,1,2,24,20,4,329,173,156,307,158,149,156,99,57,151,59,92,22,15,7,-,-,-,21,20,1,393,227,166
6,13119,1311904702,板橋区,板橋区赤塚新町,２丁目,板橋区赤塚新町２丁目,2,1100,個人,46,30,16,16,13,3,3,1,2,-,-,-,27,16,11,27,16,11,2,-,2,25,16,9,-,-,-,-,-,-,-,-,-,46,30,16
6,13119,1311904702,板橋区,板橋区赤塚新町,２丁目,板橋区赤塚新町２丁目,3,1210,会社,326,177,149,-,-,-,-,-,-,24,20,4,302,157,145,280,142,138,154,99,55,126,43,83,22,15,7,-,-,-,21,20,1,347,197,150
6,13119,1311904702,板橋区,板橋区赤塚新町,２丁目,板橋区赤塚新町２丁目,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13119,1311904702,板橋区,板橋区赤塚新町,２丁目,板橋区赤塚新町２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13119,1311904703,板橋区,板橋区赤塚新町,３丁目,板橋区赤塚新町３丁目,1,1000,民営,1254,697,557,32,25,7,8,3,5,38,28,10,1176,641,535,1097,617,480,717,501,216,380,116,264,79,24,55,25,8,17,35,28,7,1264,717,547
6,13119,1311904703,板橋区,板橋区赤塚新町,３丁目,板橋区赤塚新町３丁目,2,1100,個人,143,53,90,32,25,7,8,3,5,-,-,-,103,25,78,103,25,78,60,20,40,43,5,38,-,-,-,-,-,-,21,20,1,164,73,91
6,13119,1311904703,板橋区,板橋区赤塚新町,３丁目,板橋区赤塚新町３丁目,3,1210,会社,958,596,362,-,-,-,-,-,-,36,27,9,922,569,353,874,564,310,560,458,102,314,106,208,48,5,43,25,8,17,9,5,4,942,593,349
6,13119,1311904703,板橋区,板橋区赤塚新町,３丁目,板橋区赤塚新町３丁目,3,1220,会社以外の法人,153,48,105,-,-,-,-,-,-,2,1,1,151,47,104,120,28,92,97,23,74,23,5,18,31,19,12,-,-,-,5,3,2,158,51,107
6,13119,1311904703,板橋区,板橋区赤塚新町,３丁目,板橋区赤塚新町３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13119,1311903900,板橋区,板橋区小豆沢,,板橋区小豆沢,1,1000,民営,16156,6580,9576,125,95,30,47,11,36,415,302,113,15569,6172,9397,15397,6079,9318,10736,4751,5985,4661,1328,3333,172,93,79,31,19,12,144,68,76,16269,6629,9640
5,13119,1311903900,板橋区,板橋区小豆沢,,板橋区小豆沢,2,1100,個人,418,193,225,125,95,30,47,11,36,-,-,-,246,87,159,223,73,150,106,46,60,117,27,90,23,14,9,-,-,-,-,-,-,418,193,225
5,13119,1311903900,板橋区,板橋区小豆沢,,板橋区小豆沢,3,1210,会社,5771,3436,2335,-,-,-,-,-,-,395,287,108,5376,3149,2227,5253,3075,2178,3405,2427,978,1848,648,1200,123,74,49,29,17,12,131,61,70,5873,3480,2393
5,13119,1311903900,板橋区,板橋区小豆沢,,板橋区小豆沢,3,1220,会社以外の法人,9967,2951,7016,-,-,-,-,-,-,20,15,5,9947,2936,7011,9921,2931,6990,7225,2278,4947,2696,653,2043,26,5,21,2,2,-,13,7,6,9978,2956,7022
5,13119,1311903900,板橋区,板橋区小豆沢,,板橋区小豆沢,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13119,1311903901,板橋区,板橋区小豆沢,１丁目,板橋区小豆沢１丁目,1,1000,民営,1943,1000,943,21,16,5,7,1,6,90,73,17,1825,910,915,1772,881,891,1175,688,487,597,193,404,53,29,24,4,3,1,36,31,5,1975,1028,947
6,13119,1311903901,板橋区,板橋区小豆沢,１丁目,板橋区小豆沢１丁目,2,1100,個人,52,24,28,21,16,5,7,1,6,-,-,-,24,7,17,20,5,15,3,1,2,17,4,13,4,2,2,-,-,-,-,-,-,52,24,28
6,13119,1311903901,板橋区,板橋区小豆沢,１丁目,板橋区小豆沢１丁目,3,1210,会社,1211,757,454,-,-,-,-,-,-,80,63,17,1131,694,437,1092,667,425,712,528,184,380,139,241,39,27,12,2,1,1,28,27,1,1237,783,454
6,13119,1311903901,板橋区,板橋区小豆沢,１丁目,板橋区小豆沢１丁目,3,1220,会社以外の法人,680,219,461,-,-,-,-,-,-,10,10,-,670,209,461,660,209,451,460,159,301,200,50,150,10,-,10,2,2,-,8,4,4,686,221,465
6,13119,1311903901,板橋区,板橋区小豆沢,１丁目,板橋区小豆沢１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13119,1311903902,板橋区,板橋区小豆沢,２丁目,板橋区小豆沢２丁目,1,1000,民営,10956,3865,7091,68,47,21,24,7,17,176,124,52,10688,3687,7001,10633,3660,6973,7776,2962,4814,2857,698,2159,55,27,28,24,13,11,50,6,44,10982,3858,7124
6,13119,1311903902,板橋区,板橋区小豆沢,２丁目,板橋区小豆沢２丁目,2,1100,個人,232,105,127,68,47,21,24,7,17,-,-,-,140,51,89,123,40,83,76,30,46,47,10,37,17,11,6,-,-,-,-,-,-,232,105,127
6,13119,1311903902,板橋区,板橋区小豆沢,２丁目,板橋区小豆沢２丁目,3,1210,会社,2043,1255,788,-,-,-,-,-,-,171,122,49,1872,1133,739,1845,1117,728,1390,979,411,455,138,317,27,16,11,24,13,11,48,5,43,2067,1247,820
6,13119,1311903902,板橋区,板橋区小豆沢,２丁目,板橋区小豆沢２丁目,3,1220,会社以外の法人,8681,2505,6176,-,-,-,-,-,-,5,2,3,8676,2503,6173,8665,2503,6162,6310,1953,4357,2355,550,1805,11,-,11,-,-,-,2,1,1,8683,2506,6177
6,13119,1311903902,板橋区,板橋区小豆沢,２丁目,板橋区小豆沢２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13119,1311903903,板橋区,板橋区小豆沢,３丁目,板橋区小豆沢３丁目,1,1000,民営,1932,989,943,6,6,-,1,-,1,57,41,16,1868,942,926,1844,927,917,1109,655,454,735,272,463,24,15,9,3,3,-,25,13,12,1954,999,955
6,13119,1311903903,板橋区,板橋区小豆沢,３丁目,板橋区小豆沢３丁目,2,1100,個人,18,11,7,6,6,-,1,-,1,-,-,-,11,5,6,10,5,5,4,1,3,6,4,2,1,-,1,-,-,-,-,-,-,18,11,7
6,13119,1311903903,板橋区,板橋区小豆沢,３丁目,板橋区小豆沢３丁目,3,1210,会社,1469,841,628,-,-,-,-,-,-,53,39,14,1416,802,614,1393,787,606,760,550,210,633,237,396,23,15,8,3,3,-,22,11,11,1488,849,639
6,13119,1311903903,板橋区,板橋区小豆沢,３丁目,板橋区小豆沢３丁目,3,1220,会社以外の法人,445,137,308,-,-,-,-,-,-,4,2,2,441,135,306,441,135,306,345,104,241,96,31,65,-,-,-,-,-,-,3,2,1,448,139,309
6,13119,1311903903,板橋区,板橋区小豆沢,３丁目,板橋区小豆沢３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13119,1311903904,板橋区,板橋区小豆沢,４丁目,板橋区小豆沢４丁目,1,1000,民営,1325,726,599,30,26,4,15,3,12,92,64,28,1188,633,555,1148,611,537,676,446,230,472,165,307,40,22,18,-,-,-,33,18,15,1358,744,614
6,13119,1311903904,板橋区,板橋区小豆沢,４丁目,板橋区小豆沢４丁目,2,1100,個人,116,53,63,30,26,4,15,3,12,-,-,-,71,24,47,70,23,47,23,14,9,47,9,38,1,1,-,-,-,-,-,-,-,116,53,63
6,13119,1311903904,板橋区,板橋区小豆沢,４丁目,板橋区小豆沢４丁目,3,1210,会社,1048,583,465,-,-,-,-,-,-,91,63,28,957,520,437,923,504,419,543,370,173,380,134,246,34,16,18,-,-,-,33,18,15,1081,601,480
6,13119,1311903904,板橋区,板橋区小豆沢,４丁目,板橋区小豆沢４丁目,3,1220,会社以外の法人,161,90,71,-,-,-,-,-,-,1,1,-,160,89,71,155,84,71,110,62,48,45,22,23,5,5,-,-,-,-,-,-,-,161,90,71
