地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,経営組織階層,経営組織コード,経営組織名称,従業者数（人）,従業者数／男（人）,従業者数／女（人）,従業者数／個人業主（人）,従業者数／個人業主／男（人）,従業者数／個人業主／女（人）,従業者数／無給の家族従業者（人）,従業者数／無給の家族従業者／男（人）,従業者数／無給の家族従業者／女（人）,従業者数／有給役員（人）,従業者数／有給役員／男（人）,従業者数／有給役員／女（人）,従業者数／雇用者（人）,従業者数／雇用者／男（人）,従業者数／雇用者／女（人）,従業者数／雇用者／常用雇用者（人）,従業者数／雇用者／常用雇用者／男（人）,従業者数／雇用者／常用雇用者／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員（人）,従業者数／雇用者／常用雇用者／正社員・正職員／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／女（人）,従業者数／雇用者／臨時雇用者（人）,従業者数／雇用者／臨時雇用者／男（人）,従業者数／雇用者／臨時雇用者／女（人）,従業者数／（再掲）他への出向・派遣従業者（人）,従業者数／（再掲）他への出向・派遣従業者／男（人）,従業者数／（再掲）他への出向・派遣従業者／女（人）,他からの出向・派遣従業者（人）,他からの出向・派遣従業者／男（人）,他からの出向・派遣従業者／女（人）,事業従事者数（人）,事業従事者数／男（人）,事業従事者数／女（人）
6,13114,1311400801,中野区,中野区新井,１丁目,中野区新井１丁目,1,1000,民営,2751,1656,1095,140,103,37,31,7,24,236,170,66,2344,1376,968,2212,1305,907,1458,975,483,754,330,424,132,71,61,221,209,12,27,15,12,2557,1462,1095
6,13114,1311400801,中野区,中野区新井,１丁目,中野区新井１丁目,2,1100,個人,393,195,198,140,103,37,31,7,24,-,-,-,222,85,137,196,79,117,122,49,73,74,30,44,26,6,20,-,-,-,-,-,-,393,195,198
6,13114,1311400801,中野区,中野区新井,１丁目,中野区新井１丁目,3,1210,会社,2225,1420,805,-,-,-,-,-,-,225,165,60,2000,1255,745,1894,1190,704,1262,897,365,632,293,339,106,65,41,220,208,12,24,12,12,2029,1224,805
6,13114,1311400801,中野区,中野区新井,１丁目,中野区新井１丁目,3,1220,会社以外の法人,128,37,91,-,-,-,-,-,-,11,5,6,117,32,85,117,32,85,72,27,45,45,5,40,-,-,-,1,1,-,2,2,-,129,38,91
6,13114,1311400801,中野区,中野区新井,１丁目,中野区新井１丁目,2,1300,法人でない団体,5,4,1,-,-,-,-,-,-,-,-,-,5,4,1,5,4,1,2,2,-,3,2,1,-,-,-,-,-,-,1,1,-,6,5,1
6,13114,1311400802,中野区,中野区新井,２丁目,中野区新井２丁目,1,1000,民営,2012,1183,829,92,70,22,21,3,18,226,155,71,1673,955,718,1559,928,631,981,661,320,578,267,311,114,27,87,8,4,4,21,11,10,2025,1190,835
6,13114,1311400802,中野区,中野区新井,２丁目,中野区新井２丁目,2,1100,個人,278,151,127,92,70,22,21,3,18,-,-,-,165,78,87,151,73,78,88,48,40,63,25,38,14,5,9,-,-,-,6,2,4,284,153,131
6,13114,1311400802,中野区,中野区新井,２丁目,中野区新井２丁目,3,1210,会社,1595,997,598,-,-,-,-,-,-,215,148,67,1380,849,531,1333,828,505,831,589,242,502,239,263,47,21,26,8,4,4,11,7,4,1598,1000,598
6,13114,1311400802,中野区,中野区新井,２丁目,中野区新井２丁目,3,1220,会社以外の法人,123,27,96,-,-,-,-,-,-,11,7,4,112,20,92,60,20,40,54,19,35,6,1,5,52,-,52,-,-,-,4,2,2,127,29,98
6,13114,1311400802,中野区,中野区新井,２丁目,中野区新井２丁目,2,1300,法人でない団体,16,8,8,-,-,-,-,-,-,-,-,-,16,8,8,15,7,8,8,5,3,7,2,5,1,1,-,-,-,-,-,-,-,16,8,8
6,13114,1311400803,中野区,中野区新井,３丁目,中野区新井３丁目,1,1000,民営,525,231,294,17,14,3,10,-,10,36,24,12,462,193,269,451,187,264,170,112,58,281,75,206,11,6,5,6,1,5,1,1,-,520,231,289
6,13114,1311400803,中野区,中野区新井,３丁目,中野区新井３丁目,2,1100,個人,34,16,18,17,14,3,10,-,10,-,-,-,7,2,5,7,2,5,6,2,4,1,-,1,-,-,-,-,-,-,-,-,-,34,16,18
6,13114,1311400803,中野区,中野区新井,３丁目,中野区新井３丁目,3,1210,会社,288,133,155,-,-,-,-,-,-,30,19,11,258,114,144,250,111,139,69,50,19,181,61,120,8,3,5,6,1,5,1,1,-,283,133,150
6,13114,1311400803,中野区,中野区新井,３丁目,中野区新井３丁目,3,1220,会社以外の法人,203,82,121,-,-,-,-,-,-,6,5,1,197,77,120,194,74,120,95,60,35,99,14,85,3,3,-,-,-,-,-,-,-,203,82,121
6,13114,1311400803,中野区,中野区新井,３丁目,中野区新井３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400804,中野区,中野区新井,４丁目,中野区新井４丁目,1,1000,民営,422,242,180,20,14,6,4,1,3,73,47,26,325,180,145,296,166,130,163,96,67,133,70,63,29,14,15,2,2,-,2,2,-,422,242,180
6,13114,1311400804,中野区,中野区新井,４丁目,中野区新井４丁目,2,1100,個人,65,38,27,20,14,6,4,1,3,-,-,-,41,23,18,36,21,15,12,5,7,24,16,8,5,2,3,-,-,-,2,2,-,67,40,27
6,13114,1311400804,中野区,中野区新井,４丁目,中野区新井４丁目,3,1210,会社,289,190,99,-,-,-,-,-,-,70,45,25,219,145,74,195,133,62,105,80,25,90,53,37,24,12,12,2,2,-,-,-,-,287,188,99
6,13114,1311400804,中野区,中野区新井,４丁目,中野区新井４丁目,3,1220,会社以外の法人,68,14,54,-,-,-,-,-,-,3,2,1,65,12,53,65,12,53,46,11,35,19,1,18,-,-,-,-,-,-,-,-,-,68,14,54
6,13114,1311400804,中野区,中野区新井,４丁目,中野区新井４丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400805,中野区,中野区新井,５丁目,中野区新井５丁目,1,1000,民営,699,395,304,43,31,12,18,3,15,94,63,31,544,298,246,517,286,231,288,179,109,229,107,122,27,12,15,23,23,-,4,3,1,680,375,305
6,13114,1311400805,中野区,中野区新井,５丁目,中野区新井５丁目,2,1100,個人,120,48,72,43,31,12,18,3,15,-,-,-,59,14,45,49,14,35,20,7,13,29,7,22,10,-,10,-,-,-,-,-,-,120,48,72
6,13114,1311400805,中野区,中野区新井,５丁目,中野区新井５丁目,3,1210,会社,550,333,217,-,-,-,-,-,-,93,63,30,457,270,187,440,258,182,244,159,85,196,99,97,17,12,5,23,23,-,2,2,-,529,312,217
6,13114,1311400805,中野区,中野区新井,５丁目,中野区新井５丁目,3,1220,会社以外の法人,29,14,15,-,-,-,-,-,-,1,-,1,28,14,14,28,14,14,24,13,11,4,1,3,-,-,-,-,-,-,2,1,1,31,15,16
6,13114,1311400805,中野区,中野区新井,５丁目,中野区新井５丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13114,1311401200,中野区,中野区江古田,,中野区江古田,1,1000,民営,3569,1677,1892,123,86,37,38,7,31,247,162,85,3161,1422,1739,2959,1375,1584,1898,1015,883,1061,360,701,202,47,155,82,21,61,61,22,39,3548,1678,1870
5,13114,1311401200,中野区,中野区江古田,,中野区江古田,2,1100,個人,279,119,160,123,86,37,38,7,31,-,-,-,118,26,92,111,22,89,72,18,54,39,4,35,7,4,3,1,1,-,-,-,-,278,118,160
5,13114,1311401200,中野区,中野区江古田,,中野区江古田,3,1210,会社,1779,1064,715,-,-,-,-,-,-,227,147,80,1552,917,635,1414,900,514,822,644,178,592,256,336,138,17,121,49,2,47,9,1,8,1739,1063,676
5,13114,1311401200,中野区,中野区江古田,,中野区江古田,3,1220,会社以外の法人,1511,494,1017,-,-,-,-,-,-,20,15,5,1491,479,1012,1434,453,981,1004,353,651,430,100,330,57,26,31,32,18,14,52,21,31,1531,497,1034
5,13114,1311401200,中野区,中野区江古田,,中野区江古田,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311401201,中野区,中野区江古田,１丁目,中野区江古田１丁目,1,1000,民営,629,396,233,32,22,10,7,2,5,80,51,29,510,321,189,445,315,130,306,246,60,139,69,70,65,6,59,46,-,46,-,-,-,583,396,187
6,13114,1311401201,中野区,中野区江古田,１丁目,中野区江古田１丁目,2,1100,個人,71,31,40,32,22,10,7,2,5,-,-,-,32,7,25,27,4,23,15,3,12,12,1,11,5,3,2,-,-,-,-,-,-,71,31,40
6,13114,1311401201,中野区,中野区江古田,１丁目,中野区江古田１丁目,3,1210,会社,550,361,189,-,-,-,-,-,-,79,50,29,471,311,160,411,308,103,286,240,46,125,68,57,60,3,57,46,-,46,-,-,-,504,361,143
6,13114,1311401201,中野区,中野区江古田,１丁目,中野区江古田１丁目,3,1220,会社以外の法人,8,4,4,-,-,-,-,-,-,1,1,-,7,3,4,7,3,4,5,3,2,2,-,2,-,-,-,-,-,-,-,-,-,8,4,4
6,13114,1311401201,中野区,中野区江古田,１丁目,中野区江古田１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311401202,中野区,中野区江古田,２丁目,中野区江古田２丁目,1,1000,民営,674,281,393,27,19,8,13,2,11,37,26,11,597,234,363,576,229,347,325,157,168,251,72,179,21,5,16,3,2,1,2,-,2,673,279,394
6,13114,1311401202,中野区,中野区江古田,２丁目,中野区江古田２丁目,2,1100,個人,81,33,48,27,19,8,13,2,11,-,-,-,41,12,29,41,12,29,25,11,14,16,1,15,-,-,-,1,1,-,-,-,-,80,32,48
6,13114,1311401202,中野区,中野区江古田,２丁目,中野区江古田２丁目,3,1210,会社,342,181,161,-,-,-,-,-,-,37,26,11,305,155,150,284,150,134,122,90,32,162,60,102,21,5,16,2,1,1,2,-,2,342,180,162
6,13114,1311401202,中野区,中野区江古田,２丁目,中野区江古田２丁目,3,1220,会社以外の法人,251,67,184,-,-,-,-,-,-,-,-,-,251,67,184,251,67,184,178,56,122,73,11,62,-,-,-,-,-,-,-,-,-,251,67,184
6,13114,1311401202,中野区,中野区江古田,２丁目,中野区江古田２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311401203,中野区,中野区江古田,３丁目,中野区江古田３丁目,1,1000,民営,1175,382,793,22,18,4,4,1,3,26,15,11,1123,348,775,1074,344,730,814,289,525,260,55,205,49,4,45,33,19,14,51,22,29,1193,385,808
6,13114,1311401203,中野区,中野区江古田,３丁目,中野区江古田３丁目,2,1100,個人,54,21,33,22,18,4,4,1,3,-,-,-,28,2,26,27,1,26,21,1,20,6,-,6,1,1,-,-,-,-,-,-,-,54,21,33
6,13114,1311401203,中野区,中野区江古田,３丁目,中野区江古田３丁目,3,1210,会社,232,63,169,-,-,-,-,-,-,17,11,6,215,52,163,169,50,119,54,29,25,115,21,94,46,2,44,1,1,-,1,1,-,232,63,169
6,13114,1311401203,中野区,中野区江古田,３丁目,中野区江古田３丁目,3,1220,会社以外の法人,889,298,591,-,-,-,-,-,-,9,4,5,880,294,586,878,293,585,739,259,480,139,34,105,2,1,1,32,18,14,50,21,29,907,301,606
6,13114,1311401203,中野区,中野区江古田,３丁目,中野区江古田３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311401204,中野区,中野区江古田,４丁目,中野区江古田４丁目,1,1000,民営,1091,618,473,42,27,15,14,2,12,104,70,34,931,519,412,864,487,377,453,323,130,411,164,247,67,32,35,-,-,-,8,-,8,1099,618,481
6,13114,1311401204,中野区,中野区江古田,４丁目,中野区江古田４丁目,2,1100,個人,73,34,39,42,27,15,14,2,12,-,-,-,17,5,12,16,5,11,11,3,8,5,2,3,1,-,1,-,-,-,-,-,-,73,34,39
6,13114,1311401204,中野区,中野区江古田,４丁目,中野区江古田４丁目,3,1210,会社,655,459,196,-,-,-,-,-,-,94,60,34,561,399,162,550,392,158,360,285,75,190,107,83,11,7,4,-,-,-,6,-,6,661,459,202
6,13114,1311401204,中野区,中野区江古田,４丁目,中野区江古田４丁目,3,1220,会社以外の法人,363,125,238,-,-,-,-,-,-,10,10,-,353,115,238,298,90,208,82,35,47,216,55,161,55,25,30,-,-,-,2,-,2,365,125,240
6,13114,1311401204,中野区,中野区江古田,４丁目,中野区江古田４丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13114,1311401100,中野区,中野区江原町,,中野区江原町,1,1000,民営,3024,1156,1868,73,55,18,16,1,15,191,128,63,2744,972,1772,2648,932,1716,1213,505,708,1435,427,1008,96,40,56,21,1,20,4,2,2,3007,1157,1850
5,13114,1311401100,中野区,中野区江原町,,中野区江原町,2,1100,個人,189,83,106,73,55,18,16,1,15,-,-,-,100,27,73,89,22,67,48,13,35,41,9,32,11,5,6,-,-,-,-,-,-,189,83,106
5,13114,1311401100,中野区,中野区江原町,,中野区江原町,3,1210,会社,2641,987,1654,-,-,-,-,-,-,182,123,59,2459,864,1595,2418,843,1575,1078,451,627,1340,392,948,41,21,20,2,1,1,4,2,2,2643,988,1655
5,13114,1311401100,中野区,中野区江原町,,中野区江原町,3,1220,会社以外の法人,194,86,108,-,-,-,-,-,-,9,5,4,185,81,104,141,67,74,87,41,46,54,26,28,44,14,30,19,-,19,-,-,-,175,86,89
5,13114,1311401100,中野区,中野区江原町,,中野区江原町,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311401101,中野区,中野区江原町,１丁目,中野区江原町１丁目,1,1000,民営,1834,475,1359,15,13,2,3,-,3,73,46,27,1743,416,1327,1712,408,1304,811,244,567,901,164,737,31,8,23,20,-,20,3,2,1,1817,477,1340
6,13114,1311401101,中野区,中野区江原町,１丁目,中野区江原町１丁目,2,1100,個人,40,23,17,15,13,2,3,-,3,-,-,-,22,10,12,19,9,10,10,6,4,9,3,6,3,1,2,-,-,-,-,-,-,40,23,17
6,13114,1311401101,中野区,中野区江原町,１丁目,中野区江原町１丁目,3,1210,会社,1755,443,1312,-,-,-,-,-,-,70,45,25,1685,398,1287,1668,395,1273,787,236,551,881,159,722,17,3,14,1,-,1,3,2,1,1757,445,1312
6,13114,1311401101,中野区,中野区江原町,１丁目,中野区江原町１丁目,3,1220,会社以外の法人,39,9,30,-,-,-,-,-,-,3,1,2,36,8,28,25,4,21,14,2,12,11,2,9,11,4,7,19,-,19,-,-,-,20,9,11
6,13114,1311401101,中野区,中野区江原町,１丁目,中野区江原町１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311401102,中野区,中野区江原町,２丁目,中野区江原町２丁目,1,1000,民営,759,401,358,34,23,11,13,1,12,64,40,24,648,337,311,593,313,280,273,173,100,320,140,180,55,24,31,1,1,-,1,-,1,759,400,359
6,13114,1311401102,中野区,中野区江原町,２丁目,中野区江原町２丁目,2,1100,個人,78,31,47,34,23,11,13,1,12,-,-,-,31,7,24,26,6,20,14,3,11,12,3,9,5,1,4,-,-,-,-,-,-,78,31,47
6,13114,1311401102,中野区,中野区江原町,２丁目,中野区江原町２丁目,3,1210,会社,529,296,233,-,-,-,-,-,-,59,37,22,470,259,211,453,246,207,188,133,55,265,113,152,17,13,4,1,1,-,1,-,1,529,295,234
6,13114,1311401102,中野区,中野区江原町,２丁目,中野区江原町２丁目,3,1220,会社以外の法人,152,74,78,-,-,-,-,-,-,5,3,2,147,71,76,114,61,53,71,37,34,43,24,19,33,10,23,-,-,-,-,-,-,152,74,78
6,13114,1311401102,中野区,中野区江原町,２丁目,中野区江原町２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311401103,中野区,中野区江原町,３丁目,中野区江原町３丁目,1,1000,民営,431,280,151,24,19,5,-,-,-,54,42,12,353,219,134,343,211,132,129,88,41,214,123,91,10,8,2,-,-,-,-,-,-,431,280,151
6,13114,1311401103,中野区,中野区江原町,３丁目,中野区江原町３丁目,2,1100,個人,71,29,42,24,19,5,-,-,-,-,-,-,47,10,37,44,7,37,24,4,20,20,3,17,3,3,-,-,-,-,-,-,-,71,29,42
6,13114,1311401103,中野区,中野区江原町,３丁目,中野区江原町３丁目,3,1210,会社,357,248,109,-,-,-,-,-,-,53,41,12,304,207,97,297,202,95,103,82,21,194,120,74,7,5,2,-,-,-,-,-,-,357,248,109
6,13114,1311401103,中野区,中野区江原町,３丁目,中野区江原町３丁目,3,1220,会社以外の法人,3,3,-,-,-,-,-,-,-,1,1,-,2,2,-,2,2,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-
6,13114,1311401103,中野区,中野区江原町,３丁目,中野区江原町３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13114,1311401900,中野区,中野区上鷺宮,,中野区上鷺宮,1,1000,民営,1874,984,890,89,68,21,17,2,15,253,170,83,1515,744,771,1418,677,741,699,426,273,719,251,468,97,67,30,-,-,-,14,5,9,1888,989,899
5,13114,1311401900,中野区,中野区上鷺宮,,中野区上鷺宮,2,1100,個人,241,110,131,89,68,21,17,2,15,-,-,-,135,40,95,124,35,89,50,17,33,74,18,56,11,5,6,-,-,-,-,-,-,241,110,131
5,13114,1311401900,中野区,中野区上鷺宮,,中野区上鷺宮,3,1210,会社,1348,810,538,-,-,-,-,-,-,227,163,64,1121,647,474,1037,586,451,472,369,103,565,217,348,84,61,23,-,-,-,3,-,3,1351,810,541
5,13114,1311401900,中野区,中野区上鷺宮,,中野区上鷺宮,3,1220,会社以外の法人,285,64,221,-,-,-,-,-,-,26,7,19,259,57,202,257,56,201,177,40,137,80,16,64,2,1,1,-,-,-,11,5,6,296,69,227
5,13114,1311401900,中野区,中野区上鷺宮,,中野区上鷺宮,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311401901,中野区,中野区上鷺宮,１丁目,中野区上鷺宮１丁目,1,1000,民営,194,115,79,9,7,2,5,1,4,20,13,7,160,94,66,152,90,62,91,66,25,61,24,37,8,4,4,-,-,-,8,5,3,202,120,82
6,13114,1311401901,中野区,中野区上鷺宮,１丁目,中野区上鷺宮１丁目,2,1100,個人,28,12,16,9,7,2,5,1,4,-,-,-,14,4,10,10,3,7,5,2,3,5,1,4,4,1,3,-,-,-,-,-,-,28,12,16
6,13114,1311401901,中野区,中野区上鷺宮,１丁目,中野区上鷺宮１丁目,3,1210,会社,107,73,34,-,-,-,-,-,-,20,13,7,87,60,27,83,57,26,53,44,9,30,13,17,4,3,1,-,-,-,-,-,-,107,73,34
6,13114,1311401901,中野区,中野区上鷺宮,１丁目,中野区上鷺宮１丁目,3,1220,会社以外の法人,59,30,29,-,-,-,-,-,-,-,-,-,59,30,29,59,30,29,33,20,13,26,10,16,-,-,-,-,-,-,8,5,3,67,35,32
6,13114,1311401901,中野区,中野区上鷺宮,１丁目,中野区上鷺宮１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311401902,中野区,中野区上鷺宮,２丁目,中野区上鷺宮２丁目,1,1000,民営,266,141,125,8,6,2,2,-,2,45,26,19,211,109,102,169,78,91,91,64,27,78,14,64,42,31,11,-,-,-,2,-,2,268,141,127
6,13114,1311401902,中野区,中野区上鷺宮,２丁目,中野区上鷺宮２丁目,2,1100,個人,13,8,5,8,6,2,2,-,2,-,-,-,3,2,1,3,2,1,3,2,1,-,-,-,-,-,-,-,-,-,-,-,-,13,8,5
6,13114,1311401902,中野区,中野区上鷺宮,２丁目,中野区上鷺宮２丁目,3,1210,会社,251,133,118,-,-,-,-,-,-,43,26,17,208,107,101,166,76,90,88,62,26,78,14,64,42,31,11,-,-,-,2,-,2,253,133,120
6,13114,1311401902,中野区,中野区上鷺宮,２丁目,中野区上鷺宮２丁目,3,1220,会社以外の法人,2,-,2,-,-,-,-,-,-,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2
6,13114,1311401902,中野区,中野区上鷺宮,２丁目,中野区上鷺宮２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311401903,中野区,中野区上鷺宮,３丁目,中野区上鷺宮３丁目,1,1000,民営,518,274,244,14,11,3,-,-,-,68,39,29,436,224,212,404,206,198,256,159,97,148,47,101,32,18,14,-,-,-,3,-,3,521,274,247
6,13114,1311401903,中野区,中野区上鷺宮,３丁目,中野区上鷺宮３丁目,2,1100,個人,39,13,26,14,11,3,-,-,-,-,-,-,25,2,23,23,2,21,13,1,12,10,1,9,2,-,2,-,-,-,-,-,-,39,13,26
6,13114,1311401903,中野区,中野区上鷺宮,３丁目,中野区上鷺宮３丁目,3,1210,会社,355,237,118,-,-,-,-,-,-,52,35,17,303,202,101,275,185,90,172,144,28,103,41,62,28,17,11,-,-,-,-,-,-,355,237,118
6,13114,1311401903,中野区,中野区上鷺宮,３丁目,中野区上鷺宮３丁目,3,1220,会社以外の法人,124,24,100,-,-,-,-,-,-,16,4,12,108,20,88,106,19,87,71,14,57,35,5,30,2,1,1,-,-,-,3,-,3,127,24,103
6,13114,1311401903,中野区,中野区上鷺宮,３丁目,中野区上鷺宮３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311401904,中野区,中野区上鷺宮,４丁目,中野区上鷺宮４丁目,1,1000,民営,446,226,220,40,30,10,8,1,7,64,45,19,334,150,184,321,138,183,137,90,47,184,48,136,13,12,1,-,-,-,1,-,1,447,226,221
6,13114,1311401904,中野区,中野区上鷺宮,４丁目,中野区上鷺宮４丁目,2,1100,個人,116,51,65,40,30,10,8,1,7,-,-,-,68,20,48,64,17,47,14,4,10,50,13,37,4,3,1,-,-,-,-,-,-,116,51,65
6,13114,1311401904,中野区,中野区上鷺宮,４丁目,中野区上鷺宮４丁目,3,1210,会社,306,171,135,-,-,-,-,-,-,56,42,14,250,129,121,241,120,121,114,85,29,127,35,92,9,9,-,-,-,-,1,-,1,307,171,136
6,13114,1311401904,中野区,中野区上鷺宮,４丁目,中野区上鷺宮４丁目,3,1220,会社以外の法人,24,4,20,-,-,-,-,-,-,8,3,5,16,1,15,16,1,15,9,1,8,7,-,7,-,-,-,-,-,-,-,-,-,24,4,20
