地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,経営組織階層,経営組織コード,経営組織名称,従業者数（人）,従業者数／男（人）,従業者数／女（人）,従業者数／個人業主（人）,従業者数／個人業主／男（人）,従業者数／個人業主／女（人）,従業者数／無給の家族従業者（人）,従業者数／無給の家族従業者／男（人）,従業者数／無給の家族従業者／女（人）,従業者数／有給役員（人）,従業者数／有給役員／男（人）,従業者数／有給役員／女（人）,従業者数／雇用者（人）,従業者数／雇用者／男（人）,従業者数／雇用者／女（人）,従業者数／雇用者／常用雇用者（人）,従業者数／雇用者／常用雇用者／男（人）,従業者数／雇用者／常用雇用者／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員（人）,従業者数／雇用者／常用雇用者／正社員・正職員／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／女（人）,従業者数／雇用者／臨時雇用者（人）,従業者数／雇用者／臨時雇用者／男（人）,従業者数／雇用者／臨時雇用者／女（人）,従業者数／（再掲）他への出向・派遣従業者（人）,従業者数／（再掲）他への出向・派遣従業者／男（人）,従業者数／（再掲）他への出向・派遣従業者／女（人）,他からの出向・派遣従業者（人）,他からの出向・派遣従業者／男（人）,他からの出向・派遣従業者／女（人）,事業従事者数（人）,事業従事者数／男（人）,事業従事者数／女（人）
4,13205,1320500000,青梅市,,,青梅市,1,1000,民営,50933,28306,22627,1875,1405,470,526,109,417,3233,2354,879,45299,24438,20861,43117,23509,19608,26212,17887,8325,16905,5622,11283,2182,929,1253,1206,1077,129,946,697,249,50673,27926,22747
4,13205,1320500000,青梅市,,,青梅市,2,1100,個人,5281,2543,2738,1875,1405,470,526,109,417,-,-,-,2880,1029,1851,2599,938,1661,1231,495,736,1368,443,925,281,91,190,17,16,1,23,20,3,5287,2547,2740
4,13205,1320500000,青梅市,,,青梅市,3,1210,会社,34346,21900,12446,-,-,-,-,-,-,2872,2059,813,31474,19841,11633,30063,19209,10854,17934,14890,3044,12129,4319,7810,1411,632,779,1182,1058,124,804,600,204,33968,21442,12526
4,13205,1320500000,青梅市,,,青梅市,3,1220,会社以外の法人,11229,3821,7408,-,-,-,-,-,-,356,291,65,10873,3530,7343,10387,3325,7062,7026,2487,4539,3361,838,2523,486,205,281,7,3,4,116,76,40,11338,3894,7444
4,13205,1320500000,青梅市,,,青梅市,2,1300,法人でない団体,77,42,35,-,-,-,-,-,-,5,4,1,72,38,34,68,37,31,21,15,6,47,22,25,4,1,3,-,-,-,3,1,2,80,43,37
5,13205,1320502900,青梅市,青梅市今井,,青梅市今井,1,1000,民営,5281,3274,2007,72,56,16,18,6,12,327,249,78,4864,2963,1901,4708,2860,1848,3317,2358,959,1391,502,889,156,103,53,20,19,1,90,57,33,5351,3312,2039
5,13205,1320502900,青梅市,青梅市今井,,青梅市今井,2,1100,個人,229,119,110,72,56,16,18,6,12,-,-,-,139,57,82,131,52,79,66,26,40,65,26,39,8,5,3,1,1,-,-,-,-,228,118,110
5,13205,1320502900,青梅市,青梅市今井,,青梅市今井,3,1210,会社,3756,2746,1010,-,-,-,-,-,-,309,235,74,3447,2511,936,3354,2439,915,2359,2035,324,995,404,591,93,72,21,19,18,1,87,56,31,3824,2784,1040
5,13205,1320502900,青梅市,青梅市今井,,青梅市今井,3,1220,会社以外の法人,1296,409,887,-,-,-,-,-,-,18,14,4,1278,395,883,1223,369,854,892,297,595,331,72,259,55,26,29,-,-,-,3,1,2,1299,410,889
5,13205,1320502900,青梅市,青梅市今井,,青梅市今井,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13205,1320502901,青梅市,青梅市今井,１丁目,青梅市今井１丁目,1,1000,民営,1063,407,656,21,18,3,5,2,3,67,45,22,970,342,628,909,303,606,658,229,429,251,74,177,61,39,22,-,-,-,3,3,-,1066,410,656
6,13205,1320502901,青梅市,青梅市今井,１丁目,青梅市今井１丁目,2,1100,個人,104,52,52,21,18,3,5,2,3,-,-,-,78,32,46,76,30,46,31,10,21,45,20,25,2,2,-,-,-,-,-,-,-,104,52,52
6,13205,1320502901,青梅市,青梅市今井,１丁目,青梅市今井１丁目,3,1210,会社,257,163,94,-,-,-,-,-,-,59,40,19,198,123,75,183,111,72,93,74,19,90,37,53,15,12,3,-,-,-,3,3,-,260,166,94
6,13205,1320502901,青梅市,青梅市今井,１丁目,青梅市今井１丁目,3,1220,会社以外の法人,702,192,510,-,-,-,-,-,-,8,5,3,694,187,507,650,162,488,534,145,389,116,17,99,44,25,19,-,-,-,-,-,-,702,192,510
6,13205,1320502901,青梅市,青梅市今井,１丁目,青梅市今井１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13205,1320502902,青梅市,青梅市今井,２丁目,青梅市今井２丁目,1,1000,民営,573,276,297,25,22,3,8,2,6,53,42,11,487,210,277,482,207,275,293,154,139,189,53,136,5,3,2,-,-,-,3,1,2,576,277,299
6,13205,1320502902,青梅市,青梅市今井,２丁目,青梅市今井２丁目,2,1100,個人,58,37,21,25,22,3,8,2,6,-,-,-,25,13,12,23,11,12,17,10,7,6,1,5,2,2,-,-,-,-,-,-,-,58,37,21
