地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,経営組織階層,経営組織コード,経営組織名称,従業者数（人）,従業者数／男（人）,従業者数／女（人）,従業者数／個人業主（人）,従業者数／個人業主／男（人）,従業者数／個人業主／女（人）,従業者数／無給の家族従業者（人）,従業者数／無給の家族従業者／男（人）,従業者数／無給の家族従業者／女（人）,従業者数／有給役員（人）,従業者数／有給役員／男（人）,従業者数／有給役員／女（人）,従業者数／雇用者（人）,従業者数／雇用者／男（人）,従業者数／雇用者／女（人）,従業者数／雇用者／常用雇用者（人）,従業者数／雇用者／常用雇用者／男（人）,従業者数／雇用者／常用雇用者／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員（人）,従業者数／雇用者／常用雇用者／正社員・正職員／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／女（人）,従業者数／雇用者／臨時雇用者（人）,従業者数／雇用者／臨時雇用者／男（人）,従業者数／雇用者／臨時雇用者／女（人）,従業者数／（再掲）他への出向・派遣従業者（人）,従業者数／（再掲）他への出向・派遣従業者／男（人）,従業者数／（再掲）他への出向・派遣従業者／女（人）,他からの出向・派遣従業者（人）,他からの出向・派遣従業者／男（人）,他からの出向・派遣従業者／女（人）,事業従事者数（人）,事業従事者数／男（人）,事業従事者数／女（人）
6,13118,1311800201,荒川区,荒川区荒川,１丁目,荒川区荒川１丁目,3,1210,会社,739,476,263,-,-,-,-,-,-,109,73,36,630,403,227,604,387,217,393,314,79,211,73,138,26,16,10,3,2,1,2,1,1,738,475,263
6,13118,1311800201,荒川区,荒川区荒川,１丁目,荒川区荒川１丁目,3,1220,会社以外の法人,226,88,138,-,-,-,-,-,-,16,8,8,210,80,130,177,62,115,107,49,58,70,13,57,33,18,15,-,-,-,2,-,2,228,88,140
6,13118,1311800201,荒川区,荒川区荒川,１丁目,荒川区荒川１丁目,2,1300,法人でない団体,2,2,-,-,-,-,-,-,-,1,1,-,1,1,-,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-
6,13118,1311800202,荒川区,荒川区荒川,２丁目,荒川区荒川２丁目,1,1000,民営,797,442,355,81,64,17,23,-,23,108,80,28,585,298,287,540,285,255,382,227,155,158,58,100,45,13,32,2,1,1,11,5,6,806,446,360
6,13118,1311800202,荒川区,荒川区荒川,２丁目,荒川区荒川２丁目,2,1100,個人,178,100,78,81,64,17,23,-,23,-,-,-,74,36,38,70,34,36,37,11,26,33,23,10,4,2,2,1,1,-,-,-,-,177,99,78
6,13118,1311800202,荒川区,荒川区荒川,２丁目,荒川区荒川２丁目,3,1210,会社,495,311,184,-,-,-,-,-,-,99,75,24,396,236,160,362,225,137,278,197,81,84,28,56,34,11,23,-,-,-,3,1,2,498,312,186
6,13118,1311800202,荒川区,荒川区荒川,２丁目,荒川区荒川２丁目,3,1220,会社以外の法人,118,29,89,-,-,-,-,-,-,9,5,4,109,24,85,102,24,78,64,18,46,38,6,32,7,-,7,1,-,1,8,4,4,125,33,92
6,13118,1311800202,荒川区,荒川区荒川,２丁目,荒川区荒川２丁目,2,1300,法人でない団体,6,2,4,-,-,-,-,-,-,-,-,-,6,2,4,6,2,4,3,1,2,3,1,2,-,-,-,-,-,-,-,-,-,6,2,4
6,13118,1311800203,荒川区,荒川区荒川,３丁目,荒川区荒川３丁目,1,1000,民営,1807,1063,744,137,91,46,47,10,37,184,128,56,1439,834,605,1393,816,577,799,538,261,594,278,316,46,18,28,3,1,2,13,6,7,1817,1068,749
6,13118,1311800203,荒川区,荒川区荒川,３丁目,荒川区荒川３丁目,2,1100,個人,313,142,171,137,91,46,47,10,37,-,-,-,129,41,88,125,40,85,77,31,46,48,9,39,4,1,3,2,1,1,-,-,-,311,141,170
6,13118,1311800203,荒川区,荒川区荒川,３丁目,荒川区荒川３丁目,3,1210,会社,1158,765,393,-,-,-,-,-,-,165,112,53,993,653,340,969,638,331,498,385,113,471,253,218,24,15,9,1,-,1,2,2,-,1159,767,392
6,13118,1311800203,荒川区,荒川区荒川,３丁目,荒川区荒川３丁目,3,1220,会社以外の法人,333,156,177,-,-,-,-,-,-,19,16,3,314,140,174,296,138,158,223,122,101,73,16,57,18,2,16,-,-,-,11,4,7,344,160,184
6,13118,1311800203,荒川区,荒川区荒川,３丁目,荒川区荒川３丁目,2,1300,法人でない団体,3,-,3,-,-,-,-,-,-,-,-,-,3,-,3,3,-,3,1,-,1,2,-,2,-,-,-,-,-,-,-,-,-,3,-,3
6,13118,1311800204,荒川区,荒川区荒川,４丁目,荒川区荒川４丁目,1,1000,民営,903,499,404,74,56,18,24,8,16,140,105,35,665,330,335,629,322,307,404,223,181,225,99,126,36,8,28,9,9,-,11,9,2,905,499,406
6,13118,1311800204,荒川区,荒川区荒川,４丁目,荒川区荒川４丁目,2,1100,個人,174,97,77,74,56,18,24,8,16,-,-,-,76,33,43,73,32,41,40,14,26,33,18,15,3,1,2,-,-,-,-,-,-,174,97,77
6,13118,1311800204,荒川区,荒川区荒川,４丁目,荒川区荒川４丁目,3,1210,会社,487,294,193,-,-,-,-,-,-,117,84,33,370,210,160,352,209,143,258,173,85,94,36,58,18,1,17,8,8,-,6,5,1,485,291,194
6,13118,1311800204,荒川区,荒川区荒川,４丁目,荒川区荒川４丁目,3,1220,会社以外の法人,240,107,133,-,-,-,-,-,-,23,21,2,217,86,131,202,80,122,104,35,69,98,45,53,15,6,9,1,1,-,5,4,1,244,110,134
6,13118,1311800204,荒川区,荒川区荒川,４丁目,荒川区荒川４丁目,2,1300,法人でない団体,2,1,1,-,-,-,-,-,-,-,-,-,2,1,1,2,1,1,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1
6,13118,1311800205,荒川区,荒川区荒川,５丁目,荒川区荒川５丁目,1,1000,民営,1089,682,407,57,38,19,20,2,18,142,104,38,870,538,332,856,529,327,593,440,153,263,89,174,14,9,5,5,5,-,14,3,11,1098,680,418
6,13118,1311800205,荒川区,荒川区荒川,５丁目,荒川区荒川５丁目,2,1100,個人,145,60,85,57,38,19,20,2,18,-,-,-,68,20,48,64,18,46,39,12,27,25,6,19,4,2,2,-,-,-,-,-,-,145,60,85
6,13118,1311800205,荒川区,荒川区荒川,５丁目,荒川区荒川５丁目,3,1210,会社,796,494,302,-,-,-,-,-,-,133,97,36,663,397,266,656,392,264,462,346,116,194,46,148,7,5,2,5,5,-,12,2,10,803,491,312
6,13118,1311800205,荒川区,荒川区荒川,５丁目,荒川区荒川５丁目,3,1220,会社以外の法人,147,128,19,-,-,-,-,-,-,9,7,2,138,121,17,136,119,17,92,82,10,44,37,7,2,2,-,-,-,-,2,1,1,149,129,20
6,13118,1311800205,荒川区,荒川区荒川,５丁目,荒川区荒川５丁目,2,1300,法人でない団体,1,-,1,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,1,-,1
6,13118,1311800206,荒川区,荒川区荒川,６丁目,荒川区荒川６丁目,1,1000,民営,1186,614,564,113,91,22,29,4,25,97,66,31,947,453,486,868,399,461,353,175,170,515,224,291,79,54,25,1,1,-,6,4,2,1191,617,566
6,13118,1311800206,荒川区,荒川区荒川,６丁目,荒川区荒川６丁目,2,1100,個人,282,152,130,113,91,22,29,4,25,-,-,-,140,57,83,128,52,76,78,35,43,50,17,33,12,5,7,-,-,-,-,-,-,282,152,130
6,13118,1311800206,荒川区,荒川区荒川,６丁目,荒川区荒川６丁目,3,1210,会社,748,415,325,-,-,-,-,-,-,92,62,30,656,353,295,592,305,279,204,122,74,388,183,205,64,48,16,1,1,-,5,3,2,752,417,327
6,13118,1311800206,荒川区,荒川区荒川,６丁目,荒川区荒川６丁目,3,1220,会社以外の法人,156,47,109,-,-,-,-,-,-,5,4,1,151,43,108,148,42,106,71,18,53,77,24,53,3,1,2,-,-,-,1,1,-,157,48,109
6,13118,1311800206,荒川区,荒川区荒川,６丁目,荒川区荒川６丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800207,荒川区,荒川区荒川,７丁目,荒川区荒川７丁目,1,1000,民営,3058,1813,1245,73,55,18,33,10,23,157,105,52,2795,1643,1152,2714,1619,1095,1689,1291,398,1025,328,697,81,24,57,130,112,18,185,165,20,3113,1866,1247
6,13118,1311800207,荒川区,荒川区荒川,７丁目,荒川区荒川７丁目,2,1100,個人,237,113,124,73,55,18,33,10,23,-,-,-,131,48,83,118,45,73,52,26,26,66,19,47,13,3,10,-,-,-,3,2,1,240,115,125
6,13118,1311800207,荒川区,荒川区荒川,７丁目,荒川区荒川７丁目,3,1210,会社,2632,1619,1013,-,-,-,-,-,-,106,69,37,2526,1550,976,2462,1531,931,1558,1234,324,904,297,607,64,19,45,129,112,17,171,159,12,2674,1666,1008
6,13118,1311800207,荒川区,荒川区荒川,７丁目,荒川区荒川７丁目,3,1220,会社以外の法人,189,81,108,-,-,-,-,-,-,51,36,15,138,45,93,134,43,91,79,31,48,55,12,43,4,2,2,1,-,1,11,4,7,199,85,114
6,13118,1311800207,荒川区,荒川区荒川,７丁目,荒川区荒川７丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800208,荒川区,荒川区荒川,８丁目,荒川区荒川８丁目,1,1000,民営,964,684,280,20,19,1,5,2,3,66,52,14,873,611,262,772,574,198,494,429,65,278,145,133,101,37,64,23,-,23,11,10,1,952,694,258
6,13118,1311800208,荒川区,荒川区荒川,８丁目,荒川区荒川８丁目,2,1100,個人,39,30,9,20,19,1,5,2,3,-,-,-,14,9,5,14,9,5,13,9,4,1,-,1,-,-,-,-,-,-,-,-,-,39,30,9
6,13118,1311800208,荒川区,荒川区荒川,８丁目,荒川区荒川８丁目,3,1210,会社,922,654,268,-,-,-,-,-,-,66,52,14,856,602,254,755,565,190,478,420,58,277,145,132,101,37,64,23,-,23,11,10,1,910,664,246
6,13118,1311800208,荒川区,荒川区荒川,８丁目,荒川区荒川８丁目,3,1220,会社以外の法人,3,-,3,-,-,-,-,-,-,-,-,-,3,-,3,3,-,3,3,-,3,-,-,-,-,-,-,-,-,-,-,-,-,3,-,3
6,13118,1311800208,荒川区,荒川区荒川,８丁目,荒川区荒川８丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13118,1311800500,荒川区,荒川区西尾久,,荒川区西尾久,1,1000,民営,9484,5093,4391,434,323,111,93,23,70,885,615,270,8072,4132,3940,7353,3817,3536,5016,2877,2139,2337,940,1397,719,315,404,67,48,19,80,50,30,9497,5095,4402
5,13118,1311800500,荒川区,荒川区西尾久,,荒川区西尾久,2,1100,個人,997,511,486,434,323,111,93,23,70,-,-,-,470,165,305,430,143,287,246,92,154,184,51,133,40,22,18,6,3,3,2,2,-,993,510,483
5,13118,1311800500,荒川区,荒川区西尾久,,荒川区西尾久,3,1210,会社,6076,3834,2242,-,-,-,-,-,-,830,583,247,5246,3251,1995,4891,3094,1797,3025,2273,752,1866,821,1045,355,157,198,5,5,-,71,48,23,6142,3877,2265
5,13118,1311800500,荒川区,荒川区西尾久,,荒川区西尾久,3,1220,会社以外の法人,2398,740,1658,-,-,-,-,-,-,53,31,22,2345,709,1636,2021,573,1448,1741,508,1233,280,65,215,324,136,188,56,40,16,7,-,7,2349,700,1649
5,13118,1311800500,荒川区,荒川区西尾久,,荒川区西尾久,2,1300,法人でない団体,13,8,5,-,-,-,-,-,-,2,1,1,11,7,4,11,7,4,4,4,-,7,3,4,-,-,-,-,-,-,-,-,-,13,8,5
6,13118,1311800501,荒川区,荒川区西尾久,１丁目,荒川区西尾久１丁目,1,1000,民営,604,317,287,69,50,19,11,1,10,89,58,31,435,208,227,404,191,213,268,153,115,136,38,98,31,17,14,1,1,-,2,-,2,605,316,289
6,13118,1311800501,荒川区,荒川区西尾久,１丁目,荒川区西尾久１丁目,2,1100,個人,142,72,70,69,50,19,11,1,10,-,-,-,62,21,41,54,18,36,37,14,23,17,4,13,8,3,5,1,1,-,-,-,-,141,71,70
6,13118,1311800501,荒川区,荒川区西尾久,１丁目,荒川区西尾久１丁目,3,1210,会社,321,200,121,-,-,-,-,-,-,78,53,25,243,147,96,226,133,93,142,106,36,84,27,57,17,14,3,-,-,-,-,-,-,321,200,121
6,13118,1311800501,荒川区,荒川区西尾久,１丁目,荒川区西尾久１丁目,3,1220,会社以外の法人,141,45,96,-,-,-,-,-,-,11,5,6,130,40,90,124,40,84,89,33,56,35,7,28,6,-,6,-,-,-,2,-,2,143,45,98
6,13118,1311800501,荒川区,荒川区西尾久,１丁目,荒川区西尾久１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800502,荒川区,荒川区西尾久,２丁目,荒川区西尾久２丁目,1,1000,民営,2479,928,1551,99,67,32,16,3,13,132,88,44,2232,770,1462,1936,647,1289,1591,540,1051,345,107,238,296,123,173,56,40,16,3,-,3,2426,888,1538
6,13118,1311800502,荒川区,荒川区西尾久,２丁目,荒川区西尾久２丁目,2,1100,個人,240,104,136,99,67,32,16,3,13,-,-,-,125,34,91,105,23,82,49,15,34,56,8,48,20,11,9,1,1,-,-,-,-,239,103,136
6,13118,1311800502,荒川区,荒川区西尾久,２丁目,荒川区西尾久２丁目,3,1210,会社,652,368,284,-,-,-,-,-,-,124,84,40,528,284,244,493,274,219,303,200,103,190,74,116,35,10,25,-,-,-,1,-,1,653,368,285
6,13118,1311800502,荒川区,荒川区西尾久,２丁目,荒川区西尾久２丁目,3,1220,会社以外の法人,1585,455,1130,-,-,-,-,-,-,6,3,3,1579,452,1127,1338,350,988,1239,325,914,99,25,74,241,102,139,55,39,16,2,-,2,1532,416,1116
6,13118,1311800502,荒川区,荒川区西尾久,２丁目,荒川区西尾久２丁目,2,1300,法人でない団体,2,1,1,-,-,-,-,-,-,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1
6,13118,1311800503,荒川区,荒川区西尾久,３丁目,荒川区西尾久３丁目,1,1000,民営,676,338,338,60,45,15,17,7,10,73,50,23,526,236,290,500,233,267,310,159,151,190,74,116,26,3,23,-,-,-,3,-,3,679,338,341
6,13118,1311800503,荒川区,荒川区西尾久,３丁目,荒川区西尾久３丁目,2,1100,個人,134,69,65,60,45,15,17,7,10,-,-,-,57,17,40,57,17,40,34,11,23,23,6,17,-,-,-,-,-,-,-,-,-,134,69,65
6,13118,1311800503,荒川区,荒川区西尾久,３丁目,荒川区西尾久３丁目,3,1210,会社,437,227,210,-,-,-,-,-,-,61,42,19,376,185,191,369,182,187,209,115,94,160,67,93,7,3,4,-,-,-,-,-,-,437,227,210
6,13118,1311800503,荒川区,荒川区西尾久,３丁目,荒川区西尾久３丁目,3,1220,会社以外の法人,105,42,63,-,-,-,-,-,-,12,8,4,93,34,59,74,34,40,67,33,34,7,1,6,19,-,19,-,-,-,3,-,3,108,42,66
6,13118,1311800503,荒川区,荒川区西尾久,３丁目,荒川区西尾久３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800504,荒川区,荒川区西尾久,４丁目,荒川区西尾久４丁目,1,1000,民営,823,545,278,47,37,10,11,1,10,115,79,36,650,428,222,632,421,211,475,366,109,157,55,102,18,7,11,-,-,-,24,18,6,847,563,284
6,13118,1311800504,荒川区,荒川区西尾久,４丁目,荒川区西尾久４丁目,2,1100,個人,92,52,40,47,37,10,11,1,10,-,-,-,34,14,20,34,14,20,22,12,10,12,2,10,-,-,-,-,-,-,-,-,-,92,52,40
6,13118,1311800504,荒川区,荒川区西尾久,４丁目,荒川区西尾久４丁目,3,1210,会社,718,486,232,-,-,-,-,-,-,114,79,35,604,407,197,587,401,186,448,351,97,139,50,89,17,6,11,-,-,-,24,18,6,742,504,238
6,13118,1311800504,荒川区,荒川区西尾久,４丁目,荒川区西尾久４丁目,3,1220,会社以外の法人,13,7,6,-,-,-,-,-,-,1,-,1,12,7,5,11,6,5,5,3,2,6,3,3,1,1,-,-,-,-,-,-,-,13,7,6
6,13118,1311800504,荒川区,荒川区西尾久,４丁目,荒川区西尾久４丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800505,荒川区,荒川区西尾久,５丁目,荒川区西尾久５丁目,1,1000,民営,618,319,299,51,44,7,12,4,8,68,48,20,487,223,264,437,189,248,242,130,112,195,59,136,50,34,16,1,1,-,1,1,-,618,319,299
6,13118,1311800505,荒川区,荒川区西尾久,５丁目,荒川区西尾久５丁目,2,1100,個人,104,64,40,51,44,7,12,4,8,-,-,-,41,16,25,37,14,23,23,6,17,14,8,6,4,2,2,-,-,-,1,1,-,105,65,40
6,13118,1311800505,荒川区,荒川区西尾久,５丁目,荒川区西尾久５丁目,3,1210,会社,372,202,170,-,-,-,-,-,-,68,48,20,304,154,150,302,154,148,134,103,31,168,51,117,2,-,2,1,1,-,-,-,-,371,201,170
6,13118,1311800505,荒川区,荒川区西尾久,５丁目,荒川区西尾久５丁目,3,1220,会社以外の法人,142,53,89,-,-,-,-,-,-,-,-,-,142,53,89,98,21,77,85,21,64,13,-,13,44,32,12,-,-,-,-,-,-,142,53,89
6,13118,1311800505,荒川区,荒川区西尾久,５丁目,荒川区西尾久５丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800506,荒川区,荒川区西尾久,６丁目,荒川区西尾久６丁目,1,1000,民営,526,217,309,35,23,12,9,4,5,46,30,16,436,160,276,405,150,255,242,104,138,163,46,117,31,10,21,2,1,1,17,16,1,541,232,309
6,13118,1311800506,荒川区,荒川区西尾久,６丁目,荒川区西尾久６丁目,2,1100,個人,82,41,41,35,23,12,9,4,5,-,-,-,38,14,24,34,12,22,26,10,16,8,2,6,4,2,2,2,1,1,-,-,-,80,40,40
6,13118,1311800506,荒川区,荒川区西尾久,６丁目,荒川区西尾久６丁目,3,1210,会社,189,104,85,-,-,-,-,-,-,38,26,12,151,78,73,137,71,66,68,48,20,69,23,46,14,7,7,-,-,-,17,16,1,206,120,86
6,13118,1311800506,荒川区,荒川区西尾久,６丁目,荒川区西尾久６丁目,3,1220,会社以外の法人,244,65,179,-,-,-,-,-,-,8,4,4,236,61,175,223,60,163,144,42,102,79,18,61,13,1,12,-,-,-,-,-,-,244,65,179
6,13118,1311800506,荒川区,荒川区西尾久,６丁目,荒川区西尾久６丁目,2,1300,法人でない団体,11,7,4,-,-,-,-,-,-,-,-,-,11,7,4,11,7,4,4,4,-,7,3,4,-,-,-,-,-,-,-,-,-,11,7,4
6,13118,1311800507,荒川区,荒川区西尾久,７丁目,荒川区西尾久７丁目,1,1000,民営,2897,1875,1022,50,39,11,13,2,11,276,191,85,2558,1643,915,2297,1528,769,1434,1124,310,863,404,459,261,115,146,6,4,2,26,13,13,2917,1884,1033
6,13118,1311800507,荒川区,荒川区西尾久,７丁目,荒川区西尾久７丁目,2,1100,個人,149,84,65,50,39,11,13,2,11,-,-,-,86,43,43,82,39,43,37,19,18,45,20,25,4,4,-,2,-,2,1,1,-,148,85,63
6,13118,1311800507,荒川区,荒川区西尾久,７丁目,荒川区西尾久７丁目,3,1210,会社,2681,1756,925,-,-,-,-,-,-,261,180,81,2420,1576,844,2163,1465,698,1352,1084,268,811,381,430,257,111,146,3,3,-,25,12,13,2703,1765,938
6,13118,1311800507,荒川区,荒川区西尾久,７丁目,荒川区西尾久７丁目,3,1220,会社以外の法人,67,35,32,-,-,-,-,-,-,15,11,4,52,24,28,52,24,28,45,21,24,7,3,4,-,-,-,1,1,-,-,-,-,66,34,32
6,13118,1311800507,荒川区,荒川区西尾久,７丁目,荒川区西尾久７丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800508,荒川区,荒川区西尾久,８丁目,荒川区西尾久８丁目,1,1000,民営,861,554,307,23,18,5,4,1,3,86,71,15,748,464,284,742,458,284,454,301,153,288,157,131,6,6,-,1,1,-,4,2,2,864,555,309
6,13118,1311800508,荒川区,荒川区西尾久,８丁目,荒川区西尾久８丁目,2,1100,個人,54,25,29,23,18,5,4,1,3,-,-,-,27,6,21,27,6,21,18,5,13,9,1,8,-,-,-,-,-,-,-,-,-,54,25,29
6,13118,1311800508,荒川区,荒川区西尾久,８丁目,荒川区西尾久８丁目,3,1210,会社,706,491,215,-,-,-,-,-,-,86,71,15,620,420,200,614,414,200,369,266,103,245,148,97,6,6,-,1,1,-,4,2,2,709,492,217
6,13118,1311800508,荒川区,荒川区西尾久,８丁目,荒川区西尾久８丁目,3,1220,会社以外の法人,101,38,63,-,-,-,-,-,-,-,-,-,101,38,63,101,38,63,67,30,37,34,8,26,-,-,-,-,-,-,-,-,-,101,38,63
6,13118,1311800508,荒川区,荒川区西尾久,８丁目,荒川区西尾久８丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13118,1311800700,荒川区,荒川区西日暮里,,荒川区西日暮里,1,1000,民営,15554,9503,6051,429,317,112,107,33,74,1381,1036,345,13637,8117,5520,12741,7744,4997,8275,5850,2425,4466,1894,2572,896,373,523,364,329,35,254,192,62,15444,9366,6078
5,13118,1311800700,荒川区,荒川区西日暮里,,荒川区西日暮里,2,1100,個人,1232,617,615,429,317,112,107,33,74,-,-,-,696,267,429,642,249,393,357,162,195,285,87,198,54,18,36,1,1,-,2,1,1,1233,617,616
5,13118,1311800700,荒川区,荒川区西日暮里,,荒川区西日暮里,3,1210,会社,12918,8252,4666,-,-,-,-,-,-,1278,962,316,11640,7290,4350,10833,6951,3882,7059,5274,1785,3774,1677,2097,807,339,468,359,324,35,232,176,56,12791,8104,4687
5,13118,1311800700,荒川区,荒川区西日暮里,,荒川区西日暮里,3,1220,会社以外の法人,1373,619,754,-,-,-,-,-,-,101,74,27,1272,545,727,1237,529,708,837,400,437,400,129,271,35,16,19,3,3,-,19,14,5,1389,630,759
5,13118,1311800700,荒川区,荒川区西日暮里,,荒川区西日暮里,2,1300,法人でない団体,31,15,16,-,-,-,-,-,-,2,-,2,29,15,14,29,15,14,22,14,8,7,1,6,-,-,-,1,1,-,1,1,-,31,15,16
