地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
4,13113,1311300000,渋谷区,,,渋谷区,0,00,総数（資本金階級）,13749,889016,4,32,4,32,-,-,13745,888984,2,22,574,26834,634,80460,7,274,1994,71902,62,89130,3208,181278,176,28608,1654,35702,1826,30536,1255,109730,1109,57532,327,14901,170,30122,1,5,746,131948
4,13113,1311300000,渋谷区,,,渋谷区,1,01,資本金300万円未満,733,5748,-,-,-,-,-,-,733,5748,-,-,14,101,24,153,-,-,143,1175,1,77,126,1388,9,109,55,147,150,673,74,1193,75,440,20,123,12,65,-,-,30,104
4,13113,1311300000,渋谷区,,,渋谷区,1,02,資本金300万～500万円未満,2816,19343,-,-,-,-,-,-,2816,19343,-,-,95,377,119,637,-,-,336,2133,8,49,593,3949,27,172,340,1271,460,2067,342,3396,292,2706,66,831,44,504,1,5,93,1246
4,13113,1311300000,渋谷区,,,渋谷区,1,03,資本金500万～1000万円未満,1114,10029,1,1,1,1,-,-,1113,10028,-,-,27,191,47,344,-,-,154,1186,5,294,265,2196,6,88,122,485,163,891,136,1788,89,1194,32,295,18,315,-,-,49,761
4,13113,1311300000,渋谷区,,,渋谷区,1,04,資本金1000万～3000万円未満,5299,108629,1,11,1,11,-,-,5298,108618,1,4,305,4058,267,5814,1,1,851,15594,21,1359,1223,26675,58,335,735,4802,760,6984,279,11028,315,7974,107,4119,31,977,-,-,344,18894
4,13113,1311300000,渋谷区,,,渋谷区,1,05,資本金3000万～5000万円未満,680,36184,-,-,-,-,-,-,680,36184,-,-,51,1367,35,1619,1,171,106,4372,3,1381,160,8075,8,364,109,1623,65,1225,33,2647,30,1273,16,3851,7,1817,-,-,56,6399
4,13113,1311300000,渋谷区,,,渋谷区,1,06,資本金5000万～1億円未満,721,102725,-,-,-,-,-,-,721,102725,-,-,31,1757,34,5480,1,23,121,10473,7,1339,205,26194,13,92,101,1797,54,3464,28,12807,45,11291,17,2066,8,4999,-,-,56,20943
4,13113,1311300000,渋谷区,,,渋谷区,1,07,資本金1億～3億円未満,389,133707,-,-,-,-,-,-,389,133707,-,-,8,2299,15,1558,1,67,91,9939,3,245,88,21160,19,1506,47,5013,36,2653,18,39300,26,13792,5,912,3,16384,-,-,29,18879
4,13113,1311300000,渋谷区,,,渋谷区,1,08,資本金3億～10億円未満,205,80746,-,-,-,-,-,-,205,80746,-,-,7,2975,19,6093,3,12,60,13210,-,-,47,22785,13,2513,10,1171,19,2662,6,6196,3,970,4,925,2,438,-,-,12,20796
4,13113,1311300000,渋谷区,,,渋谷区,1,09,資本金10億～50億円未満,114,98170,-,-,-,-,-,-,114,98170,1,18,5,3445,9,7223,-,-,19,5071,2,2285,28,34534,7,3304,21,15562,11,1978,2,9297,6,6590,-,-,-,-,-,-,3,8863
