地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
4,13123,1312300000,江戸川区,,,江戸川区,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13123,1312300000,江戸川区,,,江戸川区,9,91,（再掲）資本金1000万円以下,7421,63405,8,62,8,62,-,-,7413,63343,-,-,1387,9453,1612,11394,-,-,93,524,286,6961,1756,14699,68,277,807,3041,227,1232,316,4524,250,2939,54,1248,139,2230,-,-,418,4821
4,13123,1312300000,江戸川区,,,江戸川区,9,92,（再掲）資本金5000万円以下,8375,92501,11,109,11,109,-,-,8364,92392,-,-,1594,13615,1817,16674,-,-,99,966,396,12040,1962,21926,69,280,910,3974,247,1762,332,4917,270,3723,58,1434,146,3467,-,-,464,7614
4,13123,1312300000,江戸川区,,,江戸川区,9,93,（再掲）資本金1億円以下,8499,104071,11,109,11,109,-,-,8488,103962,-,-,1612,14446,1848,19121,-,-,100,974,409,15012,1991,25010,69,280,932,5147,249,2032,333,4950,271,3724,58,1434,146,3467,-,-,470,8365
4,13123,1312300000,江戸川区,,,江戸川区,9,94,（再掲）資本金3億円以下,8518,109407,11,109,11,109,-,-,8507,109298,-,-,1612,14446,1852,19712,-,-,100,974,411,15548,1994,25224,70,285,936,5236,249,2032,335,7577,272,3741,58,1434,146,3467,-,-,472,9622
5,13123,1312301100,江戸川区,江戸川区一之江,,江戸川区一之江,0,00,総数（資本金階級）,320,3936,-,-,-,-,-,-,320,3936,-,-,82,523,41,244,-,-,5,17,15,682,81,1564,1,4,38,189,7,67,12,111,13,126,6,142,7,50,-,-,12,217
5,13123,1312301100,江戸川区,江戸川区一之江,,江戸川区一之江,1,01,資本金300万円未満,22,87,-,-,-,-,-,-,22,87,-,-,7,21,-,-,-,-,3,7,-,-,2,22,-,-,3,10,2,6,1,5,2,13,-,-,1,1,-,-,1,2
5,13123,1312301100,江戸川区,江戸川区一之江,,江戸川区一之江,1,02,資本金300万～500万円未満,152,954,-,-,-,-,-,-,152,954,-,-,37,234,23,98,-,-,1,2,3,44,36,177,1,4,20,71,2,4,7,71,8,97,4,68,3,33,-,-,7,51
5,13123,1312301100,江戸川区,江戸川区一之江,,江戸川区一之江,1,03,資本金500万～1000万円未満,31,216,-,-,-,-,-,-,31,216,-,-,14,81,3,30,-,-,-,-,2,28,6,36,-,-,3,5,-,-,1,4,-,-,1,22,1,10,-,-,-,-
5,13123,1312301100,江戸川区,江戸川区一之江,,江戸川区一之江,1,04,資本金1000万～3000万円未満,96,1926,-,-,-,-,-,-,96,1926,-,-,22,171,15,116,-,-,1,8,6,125,32,1139,-,-,11,91,3,57,-,-,-,-,1,52,2,6,-,-,3,161
5,13123,1312301100,江戸川区,江戸川区一之江,,江戸川区一之江,1,05,資本金3000万～5000万円未満,3,77,-,-,-,-,-,-,3,77,-,-,1,14,-,-,-,-,-,-,1,56,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13123,1312301100,江戸川区,江戸川区一之江,,江戸川区一之江,1,06,資本金5000万～1億円未満,4,468,-,-,-,-,-,-,4,468,-,-,-,-,-,-,-,-,-,-,1,356,2,100,-,-,1,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13123,1312301100,江戸川区,江戸川区一之江,,江戸川区一之江,1,07,資本金1億～3億円未満,1,53,-,-,-,-,-,-,1,53,-,-,-,-,-,-,-,-,-,-,1,53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13123,1312301100,江戸川区,江戸川区一之江,,江戸川区一之江,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13123,1312301100,江戸川区,江戸川区一之江,,江戸川区一之江,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13123,1312301100,江戸川区,江戸川区一之江,,江戸川区一之江,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13123,1312301100,江戸川区,江戸川区一之江,,江戸川区一之江,9,91,（再掲）資本金1000万円以下,290,3039,-,-,-,-,-,-,290,3039,-,-,77,465,40,221,-,-,5,17,10,183,72,1317,1,4,36,171,6,65,9,80,10,110,6,142,7,50,-,-,11,214
5,13123,1312301100,江戸川区,江戸川区一之江,,江戸川区一之江,9,92,（再掲）資本金5000万円以下,305,3272,-,-,-,-,-,-,305,3272,-,-,81,521,41,244,-,-,5,17,12,253,77,1381,1,4,38,189,7,67,9,80,10,110,6,142,7,50,-,-,11,214
5,13123,1312301100,江戸川区,江戸川区一之江,,江戸川区一之江,9,93,（再掲）資本金1億円以下,308,3728,-,-,-,-,-,-,308,3728,-,-,81,521,41,244,-,-,5,17,13,609,79,1481,1,4,38,189,7,67,9,80,10,110,6,142,7,50,-,-,11,214
5,13123,1312301100,江戸川区,江戸川区一之江,,江戸川区一之江,9,94,（再掲）資本金3億円以下,309,3781,-,-,-,-,-,-,309,3781,-,-,81,521,41,244,-,-,5,17,14,662,79,1481,1,4,38,189,7,67,9,80,10,110,6,142,7,50,-,-,11,214
6,13123,1312301101,江戸川区,江戸川区一之江,１丁目,江戸川区一之江１丁目,0,00,総数（資本金階級）,31,684,-,-,-,-,-,-,31,684,-,-,8,115,5,30,-,-,2,3,2,376,7,34,-,-,2,10,-,-,1,6,1,34,1,52,-,-,-,-,2,24
6,13123,1312301101,江戸川区,江戸川区一之江,１丁目,江戸川区一之江１丁目,1,01,資本金300万円未満,1,1,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301101,江戸川区,江戸川区一之江,１丁目,江戸川区一之江１丁目,1,02,資本金300万～500万円未満,11,141,-,-,-,-,-,-,11,141,-,-,5,74,2,8,-,-,1,2,-,-,1,2,-,-,-,-,-,-,-,-,1,34,-,-,-,-,-,-,1,21
6,13123,1312301101,江戸川区,江戸川区一之江,１丁目,江戸川区一之江１丁目,1,03,資本金500万～1000万円未満,4,21,-,-,-,-,-,-,4,21,-,-,1,3,2,17,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301101,江戸川区,江戸川区一之江,１丁目,江戸川区一之江１丁目,1,04,資本金1000万～3000万円未満,11,136,-,-,-,-,-,-,11,136,-,-,2,38,1,5,-,-,-,-,-,-,6,32,-,-,1,9,-,-,-,-,-,-,1,52,-,-,-,-,-,-
6,13123,1312301101,江戸川区,江戸川区一之江,１丁目,江戸川区一之江１丁目,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301101,江戸川区,江戸川区一之江,１丁目,江戸川区一之江１丁目,1,06,資本金5000万～1億円未満,1,356,-,-,-,-,-,-,1,356,-,-,-,-,-,-,-,-,-,-,1,356,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301101,江戸川区,江戸川区一之江,１丁目,江戸川区一之江１丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301101,江戸川区,江戸川区一之江,１丁目,江戸川区一之江１丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301101,江戸川区,江戸川区一之江,１丁目,江戸川区一之江１丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301101,江戸川区,江戸川区一之江,１丁目,江戸川区一之江１丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301101,江戸川区,江戸川区一之江,１丁目,江戸川区一之江１丁目,9,91,（再掲）資本金1000万円以下,24,269,-,-,-,-,-,-,24,269,-,-,7,101,5,30,-,-,2,3,-,-,5,18,-,-,2,10,-,-,-,-,1,34,1,52,-,-,-,-,1,21
6,13123,1312301101,江戸川区,江戸川区一之江,１丁目,江戸川区一之江１丁目,9,92,（再掲）資本金5000万円以下,27,299,-,-,-,-,-,-,27,299,-,-,8,115,5,30,-,-,2,3,-,-,7,34,-,-,2,10,-,-,-,-,1,34,1,52,-,-,-,-,1,21
6,13123,1312301101,江戸川区,江戸川区一之江,１丁目,江戸川区一之江１丁目,9,93,（再掲）資本金1億円以下,28,655,-,-,-,-,-,-,28,655,-,-,8,115,5,30,-,-,2,3,1,356,7,34,-,-,2,10,-,-,-,-,1,34,1,52,-,-,-,-,1,21
6,13123,1312301101,江戸川区,江戸川区一之江,１丁目,江戸川区一之江１丁目,9,94,（再掲）資本金3億円以下,28,655,-,-,-,-,-,-,28,655,-,-,8,115,5,30,-,-,2,3,1,356,7,34,-,-,2,10,-,-,-,-,1,34,1,52,-,-,-,-,1,21
6,13123,1312301102,江戸川区,江戸川区一之江,２丁目,江戸川区一之江２丁目,0,00,総数（資本金階級）,27,143,-,-,-,-,-,-,27,143,-,-,9,39,4,24,-,-,-,-,-,-,6,49,-,-,4,11,1,2,1,6,-,-,-,-,-,-,-,-,2,12
6,13123,1312301102,江戸川区,江戸川区一之江,２丁目,江戸川区一之江２丁目,1,01,資本金300万円未満,2,9,-,-,-,-,-,-,2,9,-,-,2,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301102,江戸川区,江戸川区一之江,２丁目,江戸川区一之江２丁目,1,02,資本金300万～500万円未満,12,47,-,-,-,-,-,-,12,47,-,-,3,9,-,-,-,-,-,-,-,-,2,10,-,-,3,8,1,2,1,6,-,-,-,-,-,-,-,-,2,12
6,13123,1312301102,江戸川区,江戸川区一之江,２丁目,江戸川区一之江２丁目,1,03,資本金500万～1000万円未満,4,25,-,-,-,-,-,-,4,25,-,-,3,17,-,-,-,-,-,-,-,-,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301102,江戸川区,江戸川区一之江,２丁目,江戸川区一之江２丁目,1,04,資本金1000万～3000万円未満,8,55,-,-,-,-,-,-,8,55,-,-,1,4,4,24,-,-,-,-,-,-,2,24,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301102,江戸川区,江戸川区一之江,２丁目,江戸川区一之江２丁目,1,05,資本金3000万～5000万円未満,1,7,-,-,-,-,-,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301102,江戸川区,江戸川区一之江,２丁目,江戸川区一之江２丁目,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301102,江戸川区,江戸川区一之江,２丁目,江戸川区一之江２丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301102,江戸川区,江戸川区一之江,２丁目,江戸川区一之江２丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301102,江戸川区,江戸川区一之江,２丁目,江戸川区一之江２丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301102,江戸川区,江戸川区一之江,２丁目,江戸川区一之江２丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301102,江戸川区,江戸川区一之江,２丁目,江戸川区一之江２丁目,9,91,（再掲）資本金1000万円以下,26,136,-,-,-,-,-,-,26,136,-,-,9,39,4,24,-,-,-,-,-,-,5,42,-,-,4,11,1,2,1,6,-,-,-,-,-,-,-,-,2,12
6,13123,1312301102,江戸川区,江戸川区一之江,２丁目,江戸川区一之江２丁目,9,92,（再掲）資本金5000万円以下,27,143,-,-,-,-,-,-,27,143,-,-,9,39,4,24,-,-,-,-,-,-,6,49,-,-,4,11,1,2,1,6,-,-,-,-,-,-,-,-,2,12
6,13123,1312301102,江戸川区,江戸川区一之江,２丁目,江戸川区一之江２丁目,9,93,（再掲）資本金1億円以下,27,143,-,-,-,-,-,-,27,143,-,-,9,39,4,24,-,-,-,-,-,-,6,49,-,-,4,11,1,2,1,6,-,-,-,-,-,-,-,-,2,12
6,13123,1312301102,江戸川区,江戸川区一之江,２丁目,江戸川区一之江２丁目,9,94,（再掲）資本金3億円以下,27,143,-,-,-,-,-,-,27,143,-,-,9,39,4,24,-,-,-,-,-,-,6,49,-,-,4,11,1,2,1,6,-,-,-,-,-,-,-,-,2,12
6,13123,1312301103,江戸川区,江戸川区一之江,３丁目,江戸川区一之江３丁目,0,00,総数（資本金階級）,62,481,-,-,-,-,-,-,62,481,-,-,17,72,9,41,-,-,-,-,4,104,13,68,1,4,5,29,2,58,3,35,2,12,2,42,1,4,-,-,3,12
6,13123,1312301103,江戸川区,江戸川区一之江,３丁目,江戸川区一之江３丁目,1,01,資本金300万円未満,3,11,-,-,-,-,-,-,3,11,-,-,-,-,-,-,-,-,-,-,-,-,1,4,-,-,1,3,1,4,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301103,江戸川区,江戸川区一之江,３丁目,江戸川区一之江３丁目,1,02,資本金300万～500万円未満,35,213,-,-,-,-,-,-,35,213,-,-,11,53,7,24,-,-,-,-,-,-,6,23,1,4,3,20,-,-,2,28,1,10,2,42,-,-,-,-,2,9
6,13123,1312301103,江戸川区,江戸川区一之江,３丁目,江戸川区一之江３丁目,1,03,資本金500万～1000万円未満,5,20,-,-,-,-,-,-,5,20,-,-,3,11,-,-,-,-,-,-,1,8,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301103,江戸川区,江戸川区一之江,３丁目,江戸川区一之江３丁目,1,04,資本金1000万～3000万円未満,16,172,-,-,-,-,-,-,16,172,-,-,3,8,2,17,-,-,-,-,2,40,5,40,-,-,1,6,1,54,-,-,-,-,-,-,1,4,-,-,1,3
6,13123,1312301103,江戸川区,江戸川区一之江,３丁目,江戸川区一之江３丁目,1,05,資本金3000万～5000万円未満,1,56,-,-,-,-,-,-,1,56,-,-,-,-,-,-,-,-,-,-,1,56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301103,江戸川区,江戸川区一之江,３丁目,江戸川区一之江３丁目,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301103,江戸川区,江戸川区一之江,３丁目,江戸川区一之江３丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301103,江戸川区,江戸川区一之江,３丁目,江戸川区一之江３丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301103,江戸川区,江戸川区一之江,３丁目,江戸川区一之江３丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301103,江戸川区,江戸川区一之江,３丁目,江戸川区一之江３丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301103,江戸川区,江戸川区一之江,３丁目,江戸川区一之江３丁目,9,91,（再掲）資本金1000万円以下,59,416,-,-,-,-,-,-,59,416,-,-,17,72,9,41,-,-,-,-,3,48,13,68,1,4,5,29,2,58,2,28,1,10,2,42,1,4,-,-,3,12
6,13123,1312301103,江戸川区,江戸川区一之江,３丁目,江戸川区一之江３丁目,9,92,（再掲）資本金5000万円以下,60,472,-,-,-,-,-,-,60,472,-,-,17,72,9,41,-,-,-,-,4,104,13,68,1,4,5,29,2,58,2,28,1,10,2,42,1,4,-,-,3,12
6,13123,1312301103,江戸川区,江戸川区一之江,３丁目,江戸川区一之江３丁目,9,93,（再掲）資本金1億円以下,60,472,-,-,-,-,-,-,60,472,-,-,17,72,9,41,-,-,-,-,4,104,13,68,1,4,5,29,2,58,2,28,1,10,2,42,1,4,-,-,3,12
6,13123,1312301103,江戸川区,江戸川区一之江,３丁目,江戸川区一之江３丁目,9,94,（再掲）資本金3億円以下,60,472,-,-,-,-,-,-,60,472,-,-,17,72,9,41,-,-,-,-,4,104,13,68,1,4,5,29,2,58,2,28,1,10,2,42,1,4,-,-,3,12
6,13123,1312301104,江戸川区,江戸川区一之江,４丁目,江戸川区一之江４丁目,0,00,総数（資本金階級）,39,1086,-,-,-,-,-,-,39,1086,-,-,11,55,3,8,-,-,-,-,1,35,14,942,-,-,6,16,-,-,2,21,1,4,-,-,-,-,-,-,1,5
6,13123,1312301104,江戸川区,江戸川区一之江,４丁目,江戸川区一之江４丁目,1,01,資本金300万円未満,2,7,-,-,-,-,-,-,2,7,-,-,2,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301104,江戸川区,江戸川区一之江,４丁目,江戸川区一之江４丁目,1,02,資本金300万～500万円未満,24,142,-,-,-,-,-,-,24,142,-,-,6,35,2,6,-,-,-,-,1,35,7,25,-,-,5,15,-,-,2,21,-,-,-,-,-,-,-,-,1,5
6,13123,1312301104,江戸川区,江戸川区一之江,４丁目,江戸川区一之江４丁目,1,03,資本金500万～1000万円未満,2,4,-,-,-,-,-,-,2,4,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301104,江戸川区,江戸川区一之江,４丁目,江戸川区一之江４丁目,1,04,資本金1000万～3000万円未満,9,927,-,-,-,-,-,-,9,927,-,-,2,11,1,2,-,-,-,-,-,-,6,914,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301104,江戸川区,江戸川区一之江,４丁目,江戸川区一之江４丁目,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301104,江戸川区,江戸川区一之江,４丁目,江戸川区一之江４丁目,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301104,江戸川区,江戸川区一之江,４丁目,江戸川区一之江４丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301104,江戸川区,江戸川区一之江,４丁目,江戸川区一之江４丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301104,江戸川区,江戸川区一之江,４丁目,江戸川区一之江４丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13123,1312301104,江戸川区,江戸川区一之江,４丁目,江戸川区一之江４丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
