地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
5,13118,1311800200,荒川区,荒川区荒川,,荒川区荒川,1,03,資本金500万～1000万円未満,54,273,-,-,-,-,-,-,54,273,-,-,8,33,20,119,-,-,1,2,1,8,11,66,-,-,2,6,-,-,5,15,2,5,-,-,1,2,-,-,3,17
5,13118,1311800200,荒川区,荒川区荒川,,荒川区荒川,1,04,資本金1000万～3000万円未満,176,1968,-,-,-,-,-,-,176,1968,-,-,22,187,67,681,-,-,1,11,2,232,47,310,-,-,13,61,5,28,5,87,7,183,-,-,3,80,-,-,4,108
5,13118,1311800200,荒川区,荒川区荒川,,荒川区荒川,1,05,資本金3000万～5000万円未満,18,774,-,-,-,-,-,-,18,774,-,-,1,60,6,435,-,-,1,26,-,-,7,157,-,-,1,20,-,-,-,-,1,59,-,-,-,-,-,-,1,17
5,13118,1311800200,荒川区,荒川区荒川,,荒川区荒川,1,06,資本金5000万～1億円未満,12,1503,-,-,-,-,-,-,12,1503,-,-,1,16,6,328,-,-,-,-,-,-,3,65,-,-,-,-,-,-,-,-,1,403,-,-,-,-,-,-,1,691
5,13118,1311800200,荒川区,荒川区荒川,,荒川区荒川,1,07,資本金1億～3億円未満,2,1021,-,-,-,-,-,-,2,1021,-,-,-,-,-,-,-,-,-,-,-,-,2,1021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13118,1311800200,荒川区,荒川区荒川,,荒川区荒川,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13118,1311800200,荒川区,荒川区荒川,,荒川区荒川,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13118,1311800200,荒川区,荒川区荒川,,荒川区荒川,1,10,資本金50億円以上,1,8901,-,-,-,-,-,-,1,8901,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,8901
5,13118,1311800200,荒川区,荒川区荒川,,荒川区荒川,9,91,（再掲）資本金1000万円以下,411,2522,-,-,-,-,-,-,411,2522,-,-,51,231,145,925,-,-,4,15,5,25,99,540,3,5,28,114,13,53,19,158,17,70,1,29,16,224,-,-,10,133
5,13118,1311800200,荒川区,荒川区荒川,,荒川区荒川,9,92,（再掲）資本金5000万円以下,459,4595,-,-,-,-,-,-,459,4595,-,-,58,371,159,1678,-,-,5,41,6,252,112,766,3,5,31,139,14,57,19,158,22,696,1,29,16,224,-,-,13,179
5,13118,1311800200,荒川区,荒川区荒川,,荒川区荒川,9,93,（再掲）資本金1億円以下,469,6506,-,-,-,-,-,-,469,6506,-,-,58,371,164,1819,-,-,5,41,6,252,116,1845,3,5,31,139,14,57,19,158,22,696,1,29,16,224,-,-,14,870
5,13118,1311800200,荒川区,荒川区荒川,,荒川区荒川,9,94,（再掲）資本金3億円以下,469,6506,-,-,-,-,-,-,469,6506,-,-,58,371,164,1819,-,-,5,41,6,252,116,1845,3,5,31,139,14,57,19,158,22,696,1,29,16,224,-,-,14,870
6,13118,1311800201,荒川区,荒川区荒川,１丁目,荒川区荒川１丁目,0,00,総数（資本金階級）,66,528,-,-,-,-,-,-,66,528,-,-,6,20,29,257,-,-,-,-,2,9,15,159,-,-,6,24,3,21,3,22,-,-,-,-,2,16,-,-,-,-
6,13118,1311800201,荒川区,荒川区荒川,１丁目,荒川区荒川１丁目,1,01,資本金300万円未満,2,17,-,-,-,-,-,-,2,17,-,-,-,-,-,-,-,-,-,-,-,-,1,15,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-
6,13118,1311800201,荒川区,荒川区荒川,１丁目,荒川区荒川１丁目,1,02,資本金300万～500万円未満,26,102,-,-,-,-,-,-,26,102,-,-,1,1,15,64,-,-,-,-,1,1,3,13,-,-,4,12,2,11,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800201,荒川区,荒川区荒川,１丁目,荒川区荒川１丁目,1,03,資本金500万～1000万円未満,9,51,-,-,-,-,-,-,9,51,-,-,1,3,4,28,-,-,-,-,1,8,1,5,-,-,-,-,-,-,2,7,-,-,-,-,-,-,-,-,-,-
6,13118,1311800201,荒川区,荒川区荒川,１丁目,荒川区荒川１丁目,1,04,資本金1000万～3000万円未満,20,145,-,-,-,-,-,-,20,145,-,-,3,10,8,54,-,-,-,-,-,-,7,60,-,-,1,11,1,10,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800201,荒川区,荒川区荒川,１丁目,荒川区荒川１丁目,1,05,資本金3000万～5000万円未満,3,66,-,-,-,-,-,-,3,66,-,-,-,-,-,-,-,-,-,-,-,-,3,66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800201,荒川区,荒川区荒川,１丁目,荒川区荒川１丁目,1,06,資本金5000万～1億円未満,1,49,-,-,-,-,-,-,1,49,-,-,-,-,1,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800201,荒川区,荒川区荒川,１丁目,荒川区荒川１丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800201,荒川区,荒川区荒川,１丁目,荒川区荒川１丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800201,荒川区,荒川区荒川,１丁目,荒川区荒川１丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800201,荒川区,荒川区荒川,１丁目,荒川区荒川１丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800201,荒川区,荒川区荒川,１丁目,荒川区荒川１丁目,9,91,（再掲）資本金1000万円以下,56,301,-,-,-,-,-,-,56,301,-,-,5,14,26,132,-,-,-,-,2,9,12,93,-,-,5,23,3,21,2,7,-,-,-,-,1,2,-,-,-,-
6,13118,1311800201,荒川区,荒川区荒川,１丁目,荒川区荒川１丁目,9,92,（再掲）資本金5000万円以下,60,381,-,-,-,-,-,-,60,381,-,-,5,14,27,146,-,-,-,-,2,9,15,159,-,-,5,23,3,21,2,7,-,-,-,-,1,2,-,-,-,-
6,13118,1311800201,荒川区,荒川区荒川,１丁目,荒川区荒川１丁目,9,93,（再掲）資本金1億円以下,61,430,-,-,-,-,-,-,61,430,-,-,5,14,28,195,-,-,-,-,2,9,15,159,-,-,5,23,3,21,2,7,-,-,-,-,1,2,-,-,-,-
6,13118,1311800201,荒川区,荒川区荒川,１丁目,荒川区荒川１丁目,9,94,（再掲）資本金3億円以下,61,430,-,-,-,-,-,-,61,430,-,-,5,14,28,195,-,-,-,-,2,9,15,159,-,-,5,23,3,21,2,7,-,-,-,-,1,2,-,-,-,-
6,13118,1311800202,荒川区,荒川区荒川,２丁目,荒川区荒川２丁目,0,00,総数（資本金階級）,60,470,-,-,-,-,-,-,60,470,-,-,6,23,27,234,-,-,-,-,1,10,19,162,-,-,1,2,-,-,2,8,3,14,-,-,1,17,-,-,-,-
6,13118,1311800202,荒川区,荒川区荒川,２丁目,荒川区荒川２丁目,1,01,資本金300万円未満,2,5,-,-,-,-,-,-,2,5,-,-,-,-,1,2,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800202,荒川区,荒川区荒川,２丁目,荒川区荒川２丁目,1,02,資本金300万～500万円未満,22,89,-,-,-,-,-,-,22,89,-,-,3,5,10,46,-,-,-,-,1,10,5,14,-,-,1,2,-,-,1,4,1,8,-,-,-,-,-,-,-,-
6,13118,1311800202,荒川区,荒川区荒川,２丁目,荒川区荒川２丁目,1,03,資本金500万～1000万円未満,6,41,-,-,-,-,-,-,6,41,-,-,-,-,3,20,-,-,-,-,-,-,3,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800202,荒川区,荒川区荒川,２丁目,荒川区荒川２丁目,1,04,資本金1000万～3000万円未満,20,140,-,-,-,-,-,-,20,140,-,-,2,8,9,56,-,-,-,-,-,-,6,51,-,-,-,-,-,-,1,4,1,4,-,-,1,17,-,-,-,-
6,13118,1311800202,荒川区,荒川区荒川,２丁目,荒川区荒川２丁目,1,05,資本金3000万～5000万円未満,4,100,-,-,-,-,-,-,4,100,-,-,-,-,2,78,-,-,-,-,-,-,2,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800202,荒川区,荒川区荒川,２丁目,荒川区荒川２丁目,1,06,資本金5000万～1億円未満,1,7,-,-,-,-,-,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800202,荒川区,荒川区荒川,２丁目,荒川区荒川２丁目,1,07,資本金1億～3億円未満,1,44,-,-,-,-,-,-,1,44,-,-,-,-,-,-,-,-,-,-,-,-,1,44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800202,荒川区,荒川区荒川,２丁目,荒川区荒川２丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800202,荒川区,荒川区荒川,２丁目,荒川区荒川２丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800202,荒川区,荒川区荒川,２丁目,荒川区荒川２丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800202,荒川区,荒川区荒川,２丁目,荒川区荒川２丁目,9,91,（再掲）資本金1000万円以下,49,272,-,-,-,-,-,-,49,272,-,-,5,13,23,124,-,-,-,-,1,10,14,86,-,-,1,2,-,-,2,8,2,12,-,-,1,17,-,-,-,-
6,13118,1311800202,荒川区,荒川区荒川,２丁目,荒川区荒川２丁目,9,92,（再掲）資本金5000万円以下,55,382,-,-,-,-,-,-,55,382,-,-,5,13,25,202,-,-,-,-,1,10,18,118,-,-,1,2,-,-,2,8,2,12,-,-,1,17,-,-,-,-
6,13118,1311800202,荒川区,荒川区荒川,２丁目,荒川区荒川２丁目,9,93,（再掲）資本金1億円以下,56,426,-,-,-,-,-,-,56,426,-,-,5,13,25,202,-,-,-,-,1,10,19,162,-,-,1,2,-,-,2,8,2,12,-,-,1,17,-,-,-,-
6,13118,1311800202,荒川区,荒川区荒川,２丁目,荒川区荒川２丁目,9,94,（再掲）資本金3億円以下,56,426,-,-,-,-,-,-,56,426,-,-,5,13,25,202,-,-,-,-,1,10,19,162,-,-,1,2,-,-,2,8,2,12,-,-,1,17,-,-,-,-
6,13118,1311800203,荒川区,荒川区荒川,３丁目,荒川区荒川３丁目,0,00,総数（資本金階級）,98,1155,-,-,-,-,-,-,98,1155,-,-,10,56,23,199,-,-,2,2,-,-,28,194,1,2,4,12,5,21,9,65,8,541,-,-,4,25,-,-,4,38
6,13118,1311800203,荒川区,荒川区荒川,３丁目,荒川区荒川３丁目,1,01,資本金300万円未満,4,12,-,-,-,-,-,-,4,12,-,-,-,-,1,1,-,-,-,-,-,-,2,9,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800203,荒川区,荒川区荒川,３丁目,荒川区荒川３丁目,1,02,資本金300万～500万円未満,39,140,-,-,-,-,-,-,39,140,-,-,5,20,6,16,-,-,2,2,-,-,11,34,1,2,3,9,2,8,2,23,4,11,-,-,2,9,-,-,1,6
6,13118,1311800203,荒川区,荒川区荒川,３丁目,荒川区荒川３丁目,1,03,資本金500万～1000万円未満,13,57,-,-,-,-,-,-,13,57,-,-,2,9,2,8,-,-,-,-,-,-,3,24,-,-,1,3,-,-,2,7,-,-,-,-,1,2,-,-,2,4
6,13118,1311800203,荒川区,荒川区荒川,３丁目,荒川区荒川３丁目,1,04,資本金1000万～3000万円未満,28,238,-,-,-,-,-,-,28,238,-,-,3,27,12,121,-,-,-,-,-,-,7,28,-,-,-,-,2,11,1,12,2,11,-,-,-,-,-,-,1,28
6,13118,1311800203,荒川区,荒川区荒川,３丁目,荒川区荒川３丁目,1,05,資本金3000万～5000万円未満,2,59,-,-,-,-,-,-,2,59,-,-,-,-,1,19,-,-,-,-,-,-,1,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800203,荒川区,荒川区荒川,３丁目,荒川区荒川３丁目,1,06,資本金5000万～1億円未満,3,479,-,-,-,-,-,-,3,479,-,-,-,-,1,34,-,-,-,-,-,-,1,42,-,-,-,-,-,-,-,-,1,403,-,-,-,-,-,-,-,-
6,13118,1311800203,荒川区,荒川区荒川,３丁目,荒川区荒川３丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800203,荒川区,荒川区荒川,３丁目,荒川区荒川３丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800203,荒川区,荒川区荒川,３丁目,荒川区荒川３丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800203,荒川区,荒川区荒川,３丁目,荒川区荒川３丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800203,荒川区,荒川区荒川,３丁目,荒川区荒川３丁目,9,91,（再掲）資本金1000万円以下,83,441,-,-,-,-,-,-,83,441,-,-,10,56,21,146,-,-,2,2,-,-,23,95,1,2,4,12,5,21,5,42,5,16,-,-,3,11,-,-,4,38
6,13118,1311800203,荒川区,荒川区荒川,３丁目,荒川区荒川３丁目,9,92,（再掲）資本金5000万円以下,87,909,-,-,-,-,-,-,87,909,-,-,10,56,22,165,-,-,2,2,-,-,24,135,1,2,4,12,5,21,5,42,7,425,-,-,3,11,-,-,4,38
6,13118,1311800203,荒川区,荒川区荒川,３丁目,荒川区荒川３丁目,9,93,（再掲）資本金1億円以下,89,985,-,-,-,-,-,-,89,985,-,-,10,56,23,199,-,-,2,2,-,-,25,177,1,2,4,12,5,21,5,42,7,425,-,-,3,11,-,-,4,38
6,13118,1311800203,荒川区,荒川区荒川,３丁目,荒川区荒川３丁目,9,94,（再掲）資本金3億円以下,89,985,-,-,-,-,-,-,89,985,-,-,10,56,23,199,-,-,2,2,-,-,25,177,1,2,4,12,5,21,5,42,7,425,-,-,3,11,-,-,4,38
6,13118,1311800204,荒川区,荒川区荒川,４丁目,荒川区荒川４丁目,0,00,総数（資本金階級）,61,1470,-,-,-,-,-,-,61,1470,-,-,10,130,23,123,-,-,-,-,1,5,15,1083,2,3,5,15,-,-,1,16,1,3,-,-,2,76,-,-,1,16
6,13118,1311800204,荒川区,荒川区荒川,４丁目,荒川区荒川４丁目,1,01,資本金300万円未満,4,10,-,-,-,-,-,-,4,10,-,-,3,6,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800204,荒川区,荒川区荒川,４丁目,荒川区荒川４丁目,1,02,資本金300万～500万円未満,22,146,-,-,-,-,-,-,22,146,-,-,1,2,11,38,-,-,-,-,-,-,5,23,2,3,1,4,-,-,-,-,-,-,-,-,2,76,-,-,-,-
6,13118,1311800204,荒川区,荒川区荒川,４丁目,荒川区荒川４丁目,1,03,資本金500万～1000万円未満,6,34,-,-,-,-,-,-,6,34,-,-,2,14,3,17,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800204,荒川区,荒川区荒川,４丁目,荒川区荒川４丁目,1,04,資本金1000万～3000万円未満,26,214,-,-,-,-,-,-,26,214,-,-,3,48,8,64,-,-,-,-,1,5,7,51,-,-,4,11,-,-,1,16,1,3,-,-,-,-,-,-,1,16
6,13118,1311800204,荒川区,荒川区荒川,４丁目,荒川区荒川４丁目,1,05,資本金3000万～5000万円未満,2,89,-,-,-,-,-,-,2,89,-,-,1,60,-,-,-,-,-,-,-,-,1,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800204,荒川区,荒川区荒川,４丁目,荒川区荒川４丁目,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800204,荒川区,荒川区荒川,４丁目,荒川区荒川４丁目,1,07,資本金1億～3億円未満,1,977,-,-,-,-,-,-,1,977,-,-,-,-,-,-,-,-,-,-,-,-,1,977,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800204,荒川区,荒川区荒川,４丁目,荒川区荒川４丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800204,荒川区,荒川区荒川,４丁目,荒川区荒川４丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800204,荒川区,荒川区荒川,４丁目,荒川区荒川４丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13118,1311800204,荒川区,荒川区荒川,４丁目,荒川区荒川４丁目,9,91,（再掲）資本金1000万円以下,54,367,-,-,-,-,-,-,54,367,-,-,9,70,23,123,-,-,-,-,1,5,11,60,2,3,4,11,-,-,1,16,1,3,-,-,2,76,-,-,-,-
6,13118,1311800204,荒川区,荒川区荒川,４丁目,荒川区荒川４丁目,9,92,（再掲）資本金5000万円以下,60,493,-,-,-,-,-,-,60,493,-,-,10,130,23,123,-,-,-,-,1,5,14,106,2,3,5,15,-,-,1,16,1,3,-,-,2,76,-,-,1,16
