地域階層,地域コード,地域名,経営組織階層,経営組織コード,経営組織,産業分類階層,大分類,中分類,産業分類,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,総数／従業者数／うち常用雇用者／総数（人）,総数／従業者数／うち常用雇用者／男（人）,総数／従業者数／うち常用雇用者／女（人）,従業者規模1～4人／事業所数（事業所）,従業者規模1～4人／従業者数／総数（人）,従業者規模1～4人／従業者数／男（人）,従業者規模1～4人／従業者数／女（人）,従業者規模1～4人／従業者数／うち常用雇用者／総数（人）,従業者規模1～4人／従業者数／うち常用雇用者／男（人）,従業者規模1～4人／従業者数／うち常用雇用者／女（人）,従業者規模1人／事業所数（事業所）,従業者規模1人／従業者数／総数（人）,従業者規模1人／従業者数／男（人）,従業者規模1人／従業者数／女（人）,従業者規模1人／従業者数／うち常用雇用者／総数（人）,従業者規模1人／従業者数／うち常用雇用者／男（人）,従業者規模1人／従業者数／うち常用雇用者／女（人）,従業者規模2人／事業所数（事業所）,従業者規模2人／従業者数／総数（人）,従業者規模2人／従業者数／男（人）,従業者規模2人／従業者数／女（人）,従業者規模2人／従業者数／うち常用雇用者／総数（人）,従業者規模2人／従業者数／うち常用雇用者／男（人）,従業者規模2人／従業者数／うち常用雇用者／女（人）,従業者規模3人／事業所数（事業所）,従業者規模3人／従業者数／総数（人）,従業者規模3人／従業者数／男（人）,従業者規模3人／従業者数／女（人）,従業者規模3人／従業者数／うち常用雇用者／総数（人）,従業者規模3人／従業者数／うち常用雇用者／男（人）,従業者規模3人／従業者数／うち常用雇用者／女（人）,従業者規模4人／事業所数（事業所）,従業者規模4人／従業者数／総数（人）,従業者規模4人／従業者数／男（人）,従業者規模4人／従業者数／女（人）,従業者規模4人／従業者数／うち常用雇用者／総数（人）,従業者規模4人／従業者数／うち常用雇用者／男（人）,従業者規模4人／従業者数／うち常用雇用者／女（人）,従業者規模5～9人／事業所数（事業所）,従業者規模5～9人／従業者数／総数（人）,従業者規模5～9人／従業者数／男（人）,従業者規模5～9人／従業者数／女（人）,従業者規模5～9人／従業者数／うち常用雇用者／総数（人）,従業者規模5～9人／従業者数／うち常用雇用者／男（人）,従業者規模5～9人／従業者数／うち常用雇用者／女（人）,従業者規模10～19人／事業所数（事業所）,従業者規模10～19人／従業者数／総数（人）,従業者規模10～19人／従業者数／男（人）,従業者規模10～19人／従業者数／女（人）,従業者規模10～19人／従業者数／うち常用雇用者／総数（人）,従業者規模10～19人／従業者数／うち常用雇用者／男（人）,従業者規模10～19人／従業者数／うち常用雇用者／女（人）,従業者規模20～29人／事業所数（事業所）,従業者規模20～29人／従業者数／総数（人）,従業者規模20～29人／従業者数／男（人）,従業者規模20～29人／従業者数／女（人）,従業者規模20～29人／従業者数／うち常用雇用者／総数（人）,従業者規模20～29人／従業者数／うち常用雇用者／男（人）,従業者規模20～29人／従業者数／うち常用雇用者／女（人）,従業者規模30～49人／事業所数（事業所）,従業者規模30～49人／従業者数／総数（人）,従業者規模30～49人／従業者数／男（人）,従業者規模30～49人／従業者数／女（人）,従業者規模30～49人／従業者数／うち常用雇用者／総数（人）,従業者規模30～49人／従業者数／うち常用雇用者／男（人）,従業者規模30～49人／従業者数／うち常用雇用者／女（人）,従業者規模50～99人／事業所数（事業所）,従業者規模50～99人／従業者数／総数（人）,従業者規模50～99人／従業者数／男（人）,従業者規模50～99人／従業者数／女（人）,従業者規模50～99人／従業者数／うち常用雇用者／総数（人）,従業者規模50～99人／従業者数／うち常用雇用者／男（人）,従業者規模50～99人／従業者数／うち常用雇用者／女（人）,従業者規模100～199人／事業所数（事業所）,従業者規模100～199人／従業者数／総数（人）,従業者規模100～199人／従業者数／男（人）,従業者規模100～199人／従業者数／女（人）,従業者規模100～199人／従業者数／うち常用雇用者／総数（人）,従業者規模100～199人／従業者数／うち常用雇用者／男（人）,従業者規模100～199人／従業者数／うち常用雇用者／女（人）,従業者規模200～299人／事業所数（事業所）,従業者規模200～299人／従業者数／総数（人）,従業者規模200～299人／従業者数／男（人）,従業者規模200～299人／従業者数／女（人）,従業者規模200～299人／従業者数／うち常用雇用者／総数（人）,従業者規模200～299人／従業者数／うち常用雇用者／男（人）,従業者規模200～299人／従業者数／うち常用雇用者／女（人）,従業者規模300～499人／事業所数（事業所）,従業者規模300～499人／従業者数／総数（人）,従業者規模300～499人／従業者数／男（人）,従業者規模300～499人／従業者数／女（人）,従業者規模300～499人／従業者数／うち常用雇用者／総数（人）,従業者規模300～499人／従業者数／うち常用雇用者／男（人）,従業者規模300～499人／従業者数／うち常用雇用者／女（人）,従業者規模500～999人／事業所数（事業所）,従業者規模500～999人／従業者数／総数（人）,従業者規模500～999人／従業者数／男（人）,従業者規模500～999人／従業者数／女（人）,従業者規模500～999人／従業者数／うち常用雇用者／総数（人）,従業者規模500～999人／従業者数／うち常用雇用者／男（人）,従業者規模500～999人／従業者数／うち常用雇用者／女（人）,従業者規模1000人以上／事業所数（事業所）,従業者規模1000人以上／従業者数／総数（人）,従業者規模1000人以上／従業者数／男（人）,従業者規模1000人以上／従業者数／女（人）,従業者規模1000人以上／従業者数／うち常用雇用者／総数（人）,従業者規模1000人以上／従業者数／うち常用雇用者／男（人）,従業者規模1000人以上／従業者数／うち常用雇用者／女（人）,従業者規模出向・派遣従業者のみ／事業所数（事業所）
4,13101,千代田区,0,0000,総数,0,C-R,00,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,33990,957086,596549,354112,882421,545613,330415,14019,33384,19824,13540,20569,10416,10133,3722,3722,2814,894,1323,859,450,4064,8128,4758,3368,4315,2064,2249,3398,10194,5759,4435,6836,3322,3514,2835,11340,6493,4843,8095,4171,3920,7689,50687,30344,20337,40632,22916,17710,5249,70744,43676,26956,61408,36880,24430,2187,52212,32521,19691,46683,28541,18142,1730,65608,41377,24019,59572,37104,22256,1323,91859,59588,31910,85678,55119,30198,695,96087,63473,32156,91602,60133,31011,260,62623,40879,21744,59652,38715,20937,203,77151,47559,29259,74800,45597,28871,141,94212,56175,38037,89424,54131,35293,109,262519,161133,96463,252401,156061,91434,385
4,13101,千代田区,0,0000,総数,1,C,00,鉱業，採石業，砂利採取業,23,396,324,71,287,215,71,6,11,8,2,8,5,2,1,1,-,-,1,-,-,5,10,8,2,7,5,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,60,58,2,13,11,2,3,40,36,4,12,8,4,1,21,16,5,18,13,5,1,34,26,8,28,20,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,230,180,50,208,158,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13101,千代田区,0,0000,総数,2,C,05,鉱業，採石業，砂利採取業,23,396,324,71,287,215,71,6,11,8,2,8,5,2,1,1,-,-,1,-,-,5,10,8,2,7,5,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,60,58,2,13,11,2,3,40,36,4,12,8,4,1,21,16,5,18,13,5,1,34,26,8,28,20,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,230,180,50,208,158,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13101,千代田区,0,0000,総数,1,D,00,建設業,893,24805,21200,3605,22458,19058,3400,293,704,547,157,477,355,122,81,81,75,6,50,45,5,75,150,111,39,84,59,25,75,225,166,59,158,112,46,62,248,195,53,185,139,46,198,1324,1085,239,1030,821,209,179,2361,1990,371,1967,1646,321,55,1295,1136,159,1172,1021,151,58,2278,1981,297,2101,1813,288,49,3419,2835,584,3170,2620,550,25,3689,3302,387,3345,2958,387,17,4259,3693,566,3863,3309,554,6,2250,2012,238,2211,1975,236,3,1969,1506,463,1878,1440,438,1,1257,1113,144,1244,1100,144,9
4,13101,千代田区,0,0000,総数,2,D,06,総合工事業,268,11575,9967,1608,10523,9000,1523,90,215,161,54,154,112,42,26,26,24,2,17,15,2,22,44,34,10,26,21,5,23,69,46,23,54,35,19,19,76,57,19,57,41,16,52,355,284,71,269,209,60,41,549,472,77,458,390,68,17,400,338,62,375,315,60,19,729,650,79,695,616,79,18,1180,965,215,1059,856,203,11,1674,1497,177,1465,1288,177,9,2310,2132,178,1996,1830,166,4,1538,1371,167,1508,1343,165,2,1368,984,384,1300,941,359,1,1257,1113,144,1244,1100,144,4
4,13101,千代田区,0,0000,総数,2,D,07,職別工事業（設備工事業を除く）,257,3825,3151,674,3242,2637,605,101,250,195,55,155,115,40,24,24,21,3,15,13,2,30,60,45,15,32,22,10,22,66,48,18,39,26,13,25,100,81,19,69,54,15,60,395,321,74,282,218,64,53,699,562,137,564,448,116,13,294,255,39,245,210,35,13,516,439,77,473,400,73,7,494,308,186,466,295,171,5,669,618,51,563,512,51,2,508,453,55,494,439,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
4,13101,千代田区,0,0000,総数,2,D,08,設備工事業,368,9405,8082,1323,8693,7421,1272,102,239,191,48,168,128,40,31,31,30,1,18,17,1,23,46,32,14,26,16,10,30,90,72,18,65,51,14,18,72,57,15,59,44,15,86,574,480,94,479,394,85,85,1113,956,157,945,808,137,25,601,543,58,552,496,56,26,1033,892,141,933,797,136,24,1745,1562,183,1645,1469,176,9,1346,1187,159,1317,1158,159,6,1441,1108,333,1373,1040,333,2,712,641,71,703,632,71,1,601,522,79,578,499,79,-,-,-,-,-,-,-,2
4,13101,千代田区,0,0000,総数,1,E,00,製造業,1389,64607,50714,13892,61240,47759,13480,545,1314,913,400,744,462,281,134,134,116,17,47,35,11,159,318,203,115,150,80,70,146,438,305,133,260,170,90,106,424,289,135,287,177,110,311,2034,1442,592,1541,1051,490,180,2441,1745,696,2012,1412,600,88,2133,1638,495,1944,1469,475,84,3274,2418,856,2977,2167,810,64,4499,3491,1008,4176,3180,996,42,5781,4322,1459,5493,4044,1449,20,5010,3769,1241,4805,3565,1240,12,4608,3405,1203,4539,3336,1203,11,7712,5976,1736,7557,5825,1732,13,25801,21595,4206,25452,21248,4204,19
4,13101,千代田区,0,0000,総数,2,E,09,食料品製造業,66,3218,2237,981,3045,2084,961,23,51,33,18,35,21,14,6,6,4,2,3,1,2,9,18,12,6,15,10,5,5,15,10,5,7,4,3,3,12,7,5,10,6,4,13,88,70,18,68,51,17,8,118,65,53,103,51,52,4,96,74,22,92,70,22,4,143,99,44,105,69,36,4,251,169,82,245,164,81,5,843,547,296,784,493,291,2,449,318,131,434,303,131,1,318,199,119,318,199,119,1,861,663,198,861,663,198,-,-,-,-,-,-,-,1
4,13101,千代田区,0,0000,総数,2,E,10,飲料・たばこ・飼料製造業,17,566,468,98,542,445,97,6,9,8,1,3,3,-,4,4,4,-,1,1,-,1,2,2,-,2,2,-,1,3,2,1,-,-,-,-,-,-,-,-,-,-,4,27,22,5,26,21,5,2,28,25,3,28,25,3,-,-,-,-,-,-,-,1,35,28,7,28,21,7,3,221,180,41,211,170,41,-,-,-,-,-,-,-,1,246,205,41,246,205,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13101,千代田区,0,0000,総数,2,E,11,繊維工業,71,1499,971,528,1381,878,503,43,107,64,43,50,20,30,7,7,5,2,1,-,1,14,28,18,10,12,6,6,16,48,28,20,24,10,14,6,24,13,11,13,4,9,15,97,51,46,78,36,42,6,76,37,39,63,30,33,1,21,13,8,20,12,8,1,41,29,12,36,25,11,1,69,10,59,67,8,59,1,110,89,21,109,88,21,2,491,346,145,471,327,144,1,487,332,155,487,332,155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13101,千代田区,0,0000,総数,2,E,12,木材・木製品製造業（家具を除く）,9,367,297,70,356,286,70,5,16,12,4,10,6,4,-,-,-,-,-,-,-,1,2,2,-,1,1,-,2,6,5,1,5,4,1,2,8,5,3,4,1,3,-,-,-,-,-,-,-,3,37,30,7,34,27,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,314,255,59,312,253,59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13101,千代田区,0,0000,総数,2,E,13,家具・装備品製造業,13,472,336,136,452,323,129,5,10,8,2,1,-,1,2,2,2,-,-,-,-,2,4,3,1,-,-,-,-,-,-,-,-,-,-,1,4,3,1,1,-,1,5,38,18,20,29,15,14,1,13,12,1,12,11,1,-,-,-,-,-,-,-,1,35,25,10,35,25,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,376,273,103,375,272,103,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13101,千代田区,0,0000,総数,2,E,14,パルプ・紙・紙加工品製造業,41,2176,1830,346,2062,1732,330,18,50,37,13,25,19,6,3,3,3,-,-,-,-,4,8,5,3,1,1,-,5,15,12,3,9,7,2,6,24,17,7,15,11,4,8,53,39,14,41,30,11,6,87,71,16,78,66,12,2,49,40,9,43,34,9,3,114,74,40,102,64,38,1,54,44,10,48,38,10,1,197,168,29,179,150,29,1,211,199,12,211,199,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1361,1158,203,1335,1132,203,-
4,13101,千代田区,0,0000,総数,2,E,15,印刷・同関連業,448,6636,4942,1694,5894,4362,1532,206,495,339,156,266,156,110,49,49,42,7,16,11,5,65,130,82,48,60,28,32,52,156,107,49,82,53,29,40,160,108,52,108,64,44,107,684,476,208,513,352,161,60,795,566,229,648,466,182,30,725,545,180,656,491,165,24,943,693,250,898,652,246,13,991,735,256,952,699,253,5,651,511,140,628,488,140,-,-,-,-,-,-,-,1,325,260,65,317,252,65,-,-,-,-,-,-,-,1,1027,817,210,1016,806,210,1
4,13101,千代田区,0,0000,総数,2,E,16,化学工業,130,13539,9985,3553,13127,9598,3528,33,90,60,29,58,34,23,7,7,5,1,2,-,1,7,14,8,6,8,4,4,7,21,18,3,17,14,3,12,48,29,19,31,16,15,18,118,89,29,86,62,24,20,277,194,83,230,154,76,6,141,110,31,131,101,30,14,581,417,164,552,392,160,10,649,506,143,599,456,143,10,1430,999,431,1367,938,429,4,1059,787,272,994,722,272,3,1181,754,427,1172,745,427,3,1921,1276,645,1894,1249,645,3,6092,4793,1299,6044,4745,1299,6
4,13101,千代田区,0,0000,総数,2,E,17,石油製品・石炭製品製造業,8,5139,4705,434,5134,4700,434,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,12,7,5,12,7,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,84,72,12,84,72,12,1,106,91,15,101,86,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4937,4535,402,4937,4535,402,3
4,13101,千代田区,0,0000,総数,2,E,18,プラスチック製品製造業（別掲を除く）,56,1232,941,291,1109,837,272,21,50,35,15,28,18,10,5,5,5,-,4,4,-,7,14,10,4,8,6,2,5,15,10,5,6,3,3,4,16,10,6,10,5,5,11,76,44,32,56,29,27,10,145,104,41,115,82,33,3,79,69,10,65,55,10,4,161,128,33,149,117,32,3,202,142,60,199,139,60,1,100,95,5,88,83,5,-,-,-,-,-,-,-,1,419,324,95,409,314,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
4,13101,千代田区,0,0000,総数,2,E,19,ゴム製品製造業,11,236,184,52,214,168,46,4,12,7,5,7,5,2,1,1,-,1,-,-,-,-,-,-,-,-,-,-,1,3,1,2,3,1,2,2,8,6,2,4,4,-,2,12,9,3,7,5,2,1,19,14,5,17,13,4,2,42,33,9,40,32,8,-,-,-,-,-,-,-,2,151,121,30,143,113,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13101,千代田区,0,0000,総数,2,E,20,なめし革・同製品・毛皮製造業,10,43,26,17,31,18,13,6,13,8,5,4,3,1,2,2,1,1,-,-,-,2,4,2,2,-,-,-,1,3,1,2,1,-,1,1,4,4,-,3,3,-,3,19,12,7,17,10,7,1,11,6,5,10,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
