地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,経営組織階層,経営組織コード,経営組織名称,従業者数（人）,従業者数／男（人）,従業者数／女（人）,従業者数／個人業主（人）,従業者数／個人業主／男（人）,従業者数／個人業主／女（人）,従業者数／無給の家族従業者（人）,従業者数／無給の家族従業者／男（人）,従業者数／無給の家族従業者／女（人）,従業者数／有給役員（人）,従業者数／有給役員／男（人）,従業者数／有給役員／女（人）,従業者数／雇用者（人）,従業者数／雇用者／男（人）,従業者数／雇用者／女（人）,従業者数／雇用者／常用雇用者（人）,従業者数／雇用者／常用雇用者／男（人）,従業者数／雇用者／常用雇用者／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員（人）,従業者数／雇用者／常用雇用者／正社員・正職員／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／女（人）,従業者数／雇用者／臨時雇用者（人）,従業者数／雇用者／臨時雇用者／男（人）,従業者数／雇用者／臨時雇用者／女（人）,従業者数／（再掲）他への出向・派遣従業者（人）,従業者数／（再掲）他への出向・派遣従業者／男（人）,従業者数／（再掲）他への出向・派遣従業者／女（人）,他からの出向・派遣従業者（人）,他からの出向・派遣従業者／男（人）,他からの出向・派遣従業者／女（人）,事業従事者数（人）,事業従事者数／男（人）,事業従事者数／女（人）
6,13201,1320103101,八王子市,八王子市暁町,１丁目,八王子市暁町１丁目,1,1000,民営,958,511,447,38,28,10,8,1,7,94,67,27,818,415,403,790,403,387,455,301,154,335,102,233,28,12,16,1,1,-,2,1,1,959,511,448
6,13201,1320103101,八王子市,八王子市暁町,１丁目,八王子市暁町１丁目,2,1100,個人,71,35,36,38,28,10,8,1,7,-,-,-,25,6,19,25,6,19,16,4,12,9,2,7,-,-,-,-,-,-,-,-,-,71,35,36
6,13201,1320103101,八王子市,八王子市暁町,１丁目,八王子市暁町１丁目,3,1210,会社,875,468,407,-,-,-,-,-,-,92,65,27,783,403,380,755,391,364,431,292,139,324,99,225,28,12,16,1,1,-,2,1,1,876,468,408
6,13201,1320103101,八王子市,八王子市暁町,１丁目,八王子市暁町１丁目,3,1220,会社以外の法人,12,8,4,-,-,-,-,-,-,2,2,-,10,6,4,10,6,4,8,5,3,2,1,1,-,-,-,-,-,-,-,-,-,12,8,4
6,13201,1320103101,八王子市,八王子市暁町,１丁目,八王子市暁町１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103102,八王子市,八王子市暁町,２丁目,八王子市暁町２丁目,1,1000,民営,209,121,88,5,4,1,1,-,1,37,25,12,166,92,74,163,89,74,102,71,31,61,18,43,3,3,-,-,-,-,3,3,-,212,124,88
6,13201,1320103102,八王子市,八王子市暁町,２丁目,八王子市暁町２丁目,2,1100,個人,9,4,5,5,4,1,1,-,1,-,-,-,3,-,3,3,-,3,3,-,3,-,-,-,-,-,-,-,-,-,-,-,-,9,4,5
6,13201,1320103102,八王子市,八王子市暁町,２丁目,八王子市暁町２丁目,3,1210,会社,180,109,71,-,-,-,-,-,-,32,22,10,148,87,61,145,84,61,97,70,27,48,14,34,3,3,-,-,-,-,3,3,-,183,112,71
6,13201,1320103102,八王子市,八王子市暁町,２丁目,八王子市暁町２丁目,3,1220,会社以外の法人,18,7,11,-,-,-,-,-,-,4,2,2,14,5,9,14,5,9,1,1,-,13,4,9,-,-,-,-,-,-,-,-,-,18,7,11
6,13201,1320103102,八王子市,八王子市暁町,２丁目,八王子市暁町２丁目,2,1300,法人でない団体,2,1,1,-,-,-,-,-,-,1,1,-,1,-,1,1,-,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1
6,13201,1320103103,八王子市,八王子市暁町,３丁目,八王子市暁町３丁目,1,1000,民営,31,15,16,2,1,1,-,-,-,8,5,3,21,9,12,21,9,12,6,4,2,15,5,10,-,-,-,-,-,-,-,-,-,31,15,16
6,13201,1320103103,八王子市,八王子市暁町,３丁目,八王子市暁町３丁目,2,1100,個人,4,2,2,2,1,1,-,-,-,-,-,-,2,1,1,2,1,1,1,1,-,1,-,1,-,-,-,-,-,-,-,-,-,4,2,2
6,13201,1320103103,八王子市,八王子市暁町,３丁目,八王子市暁町３丁目,3,1210,会社,27,13,14,-,-,-,-,-,-,8,5,3,19,8,11,19,8,11,5,3,2,14,5,9,-,-,-,-,-,-,-,-,-,27,13,14
6,13201,1320103103,八王子市,八王子市暁町,３丁目,八王子市暁町３丁目,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103103,八王子市,八王子市暁町,３丁目,八王子市暁町３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320101900,八王子市,八王子市旭町,,八王子市旭町,1,1000,民営,9332,4638,4694,46,30,16,4,-,4,127,82,45,9155,4526,4629,8679,4341,4338,4189,2888,1301,4490,1453,3037,476,185,291,798,753,45,469,387,82,9003,4272,4731
5,13201,1320101900,八王子市,八王子市旭町,,八王子市旭町,2,1100,個人,259,121,138,46,30,16,4,-,4,-,-,-,209,91,118,203,88,115,46,16,30,157,72,85,6,3,3,-,-,-,3,1,2,262,122,140
5,13201,1320101900,八王子市,八王子市旭町,,八王子市旭町,3,1210,会社,8803,4381,4422,-,-,-,-,-,-,105,67,38,8698,4314,4384,8233,4133,4100,4042,2833,1209,4191,1300,2891,465,181,284,798,753,45,465,385,80,8470,4013,4457
5,13201,1320101900,八王子市,八王子市旭町,,八王子市旭町,3,1220,会社以外の法人,265,133,132,-,-,-,-,-,-,22,15,7,243,118,125,238,117,121,97,36,61,141,81,60,5,1,4,-,-,-,1,1,-,266,134,132
5,13201,1320101900,八王子市,八王子市旭町,,八王子市旭町,2,1300,法人でない団体,5,3,2,-,-,-,-,-,-,-,-,-,5,3,2,5,3,2,4,3,1,1,-,1,-,-,-,-,-,-,-,-,-,5,3,2
5,13201,1320101800,八王子市,八王子市東町,,八王子市東町,1,1000,民営,4324,2659,1665,63,49,14,4,-,4,194,142,52,4063,2468,1595,3495,2137,1358,1623,1229,394,1872,908,964,568,331,237,67,47,20,104,68,36,4361,2680,1681
5,13201,1320101800,八王子市,八王子市東町,,八王子市東町,2,1100,個人,414,227,187,63,49,14,4,-,4,-,-,-,347,178,169,338,177,161,122,63,59,216,114,102,9,1,8,-,-,-,1,-,1,415,227,188
5,13201,1320101800,八王子市,八王子市東町,,八王子市東町,3,1210,会社,3470,2319,1151,-,-,-,-,-,-,183,135,48,3287,2184,1103,2841,1886,955,1422,1143,279,1419,743,676,446,298,148,62,46,16,90,68,22,3498,2341,1157
5,13201,1320101800,八王子市,八王子市東町,,八王子市東町,3,1220,会社以外の法人,433,110,323,-,-,-,-,-,-,7,5,2,426,105,321,316,74,242,79,23,56,237,51,186,110,31,79,5,1,4,3,-,3,431,109,322
5,13201,1320101800,八王子市,八王子市東町,,八王子市東町,2,1300,法人でない団体,7,3,4,-,-,-,-,-,-,4,2,2,3,1,2,-,-,-,-,-,-,-,-,-,3,1,2,-,-,-,10,-,10,17,3,14
5,13201,1320111000,八王子市,八王子市石川町,,八王子市石川町,1,1000,民営,12866,9299,3527,71,56,15,13,3,10,324,255,69,12458,8985,3433,12173,8830,3303,9651,7817,1824,2522,1013,1479,285,155,130,51,42,9,786,619,167,13601,9876,3685
5,13201,1320111000,八王子市,八王子市石川町,,八王子市石川町,2,1100,個人,245,125,120,71,56,15,13,3,10,-,-,-,161,66,95,132,60,72,68,31,37,64,29,35,29,6,23,-,-,-,-,-,-,245,125,120
5,13201,1320111000,八王子市,八王子市石川町,,八王子市石川町,3,1210,会社,11389,8772,2617,-,-,-,-,-,-,313,244,69,11076,8528,2548,10820,8379,2441,8578,7469,1109,2242,910,1332,256,149,107,51,42,9,769,612,157,12107,9342,2765
5,13201,1320111000,八王子市,八王子市石川町,,八王子市石川町,3,1220,会社以外の法人,1231,401,790,-,-,-,-,-,-,10,10,-,1221,391,790,1221,391,790,1005,317,678,216,74,112,-,-,-,-,-,-,17,7,10,1248,408,800
5,13201,1320111000,八王子市,八王子市石川町,,八王子市石川町,2,1300,法人でない団体,1,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-
5,13201,1320107600,八王子市,八王子市泉町,,八王子市泉町,1,1000,民営,558,362,196,30,24,6,5,1,4,42,31,11,481,306,175,465,297,168,254,197,57,211,100,111,16,9,7,3,-,3,17,-,17,572,362,210
5,13201,1320107600,八王子市,八王子市泉町,,八王子市泉町,2,1100,個人,70,37,33,30,24,6,5,1,4,-,-,-,35,12,23,30,7,23,22,7,15,8,-,8,5,5,-,3,-,3,-,-,-,67,37,30
5,13201,1320107600,八王子市,八王子市泉町,,八王子市泉町,3,1210,会社,472,321,151,-,-,-,-,-,-,39,29,10,433,292,141,422,288,134,226,188,38,196,100,96,11,4,7,-,-,-,17,-,17,489,321,168
5,13201,1320107600,八王子市,八王子市泉町,,八王子市泉町,3,1220,会社以外の法人,15,3,12,-,-,-,-,-,-,2,1,1,13,2,11,13,2,11,6,2,4,7,-,7,-,-,-,-,-,-,-,-,-,15,3,12
5,13201,1320107600,八王子市,八王子市泉町,,八王子市泉町,2,1300,法人でない団体,1,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-
5,13201,1320108700,八王子市,八王子市犬目町,,八王子市犬目町,1,1000,民営,1508,848,660,56,48,8,19,2,17,158,110,48,1275,688,587,1244,670,574,596,353,243,648,317,331,31,18,13,12,12,-,13,13,-,1509,849,660
5,13201,1320108700,八王子市,八王子市犬目町,,八王子市犬目町,2,1100,個人,519,225,294,56,48,8,19,2,17,-,-,-,444,175,269,431,168,263,167,52,115,264,116,148,13,7,6,-,-,-,-,-,-,519,225,294
5,13201,1320108700,八王子市,八王子市犬目町,,八王子市犬目町,3,1210,会社,790,554,236,-,-,-,-,-,-,152,106,46,638,448,190,620,437,183,307,255,52,313,182,131,18,11,7,12,12,-,13,13,-,791,555,236
5,13201,1320108700,八王子市,八王子市犬目町,,八王子市犬目町,3,1220,会社以外の法人,199,69,130,-,-,-,-,-,-,6,4,2,193,65,128,193,65,128,122,46,76,71,19,52,-,-,-,-,-,-,-,-,-,199,69,130
5,13201,1320108700,八王子市,八王子市犬目町,,八王子市犬目町,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320102500,八王子市,八王子市上野町,,八王子市上野町,1,1000,民営,615,274,341,40,30,10,15,4,11,92,71,21,468,169,299,422,158,264,192,90,102,230,68,162,46,11,35,-,-,-,8,3,5,623,277,346
5,13201,1320102500,八王子市,八王子市上野町,,八王子市上野町,2,1100,個人,99,42,57,40,30,10,15,4,11,-,-,-,44,8,36,37,7,30,15,4,11,22,3,19,7,1,6,-,-,-,-,-,-,99,42,57
5,13201,1320102500,八王子市,八王子市上野町,,八王子市上野町,3,1210,会社,429,188,241,-,-,-,-,-,-,83,62,21,346,126,220,310,117,193,134,64,70,176,53,123,36,9,27,-,-,-,8,3,5,437,191,246
5,13201,1320102500,八王子市,八王子市上野町,,八王子市上野町,3,1220,会社以外の法人,87,44,43,-,-,-,-,-,-,9,9,-,78,35,43,75,34,41,43,22,21,32,12,20,3,1,2,-,-,-,-,-,-,87,44,43
5,13201,1320102500,八王子市,八王子市上野町,,八王子市上野町,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320110500,八王子市,八王子市打越町,,八王子市打越町,1,1000,民営,2090,958,1132,66,45,21,11,2,9,178,133,45,1835,778,1057,1725,738,987,762,416,346,963,322,641,110,40,70,14,9,5,10,9,1,2086,958,1128
5,13201,1320110500,八王子市,八王子市打越町,,八王子市打越町,2,1100,個人,230,108,122,66,45,21,11,2,9,-,-,-,153,61,92,120,41,79,60,15,45,60,26,34,33,20,13,-,-,-,-,-,-,230,108,122
5,13201,1320110500,八王子市,八王子市打越町,,八王子市打越町,3,1210,会社,1573,744,829,-,-,-,-,-,-,163,121,42,1410,623,787,1342,604,738,519,344,175,823,260,563,68,19,49,14,9,5,10,9,1,1569,744,825
5,13201,1320110500,八王子市,八王子市打越町,,八王子市打越町,3,1220,会社以外の法人,275,103,172,-,-,-,-,-,-,12,10,2,263,93,170,262,93,169,182,57,125,80,36,44,1,-,1,-,-,-,-,-,-,275,103,172
5,13201,1320110500,八王子市,八王子市打越町,,八王子市打越町,2,1300,法人でない団体,12,3,9,-,-,-,-,-,-,3,2,1,9,1,8,1,-,1,1,-,1,-,-,-,8,1,7,-,-,-,-,-,-,12,3,9
5,13201,1320111100,八王子市,八王子市宇津木町,,八王子市宇津木町,1,1000,民営,1820,1189,631,23,19,4,2,-,2,112,86,26,1683,1084,599,1644,1059,585,1023,818,205,621,241,380,39,25,14,24,23,1,56,40,16,1852,1206,646
5,13201,1320111100,八王子市,八王子市宇津木町,,八王子市宇津木町,2,1100,個人,91,37,54,23,19,4,2,-,2,-,-,-,66,18,48,63,16,47,20,3,17,43,13,30,3,2,1,-,-,-,1,1,-,92,38,54
5,13201,1320111100,八王子市,八王子市宇津木町,,八王子市宇津木町,3,1210,会社,1614,1108,506,-,-,-,-,-,-,105,81,24,1509,1027,482,1476,1005,471,956,802,154,520,203,317,33,22,11,22,21,1,55,39,16,1647,1126,521
5,13201,1320111100,八王子市,八王子市宇津木町,,八王子市宇津木町,3,1220,会社以外の法人,115,44,71,-,-,-,-,-,-,7,5,2,108,39,69,105,38,67,47,13,34,58,25,33,3,1,2,2,2,-,-,-,-,113,42,71
5,13201,1320111100,八王子市,八王子市宇津木町,,八王子市宇津木町,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320110200,八王子市,八王子市宇津貫町,,八王子市宇津貫町,1,1000,民営,568,387,181,2,2,-,1,-,1,10,8,2,555,377,178,553,377,176,189,134,55,364,243,121,2,-,2,1,-,1,7,1,6,574,388,186
5,13201,1320110200,八王子市,八王子市宇津貫町,,八王子市宇津貫町,2,1100,個人,7,3,4,2,2,-,1,-,1,-,-,-,4,1,3,2,1,1,2,1,1,-,-,-,2,-,2,-,-,-,-,-,-,7,3,4
5,13201,1320110200,八王子市,八王子市宇津貫町,,八王子市宇津貫町,3,1210,会社,83,69,14,-,-,-,-,-,-,2,2,-,81,67,14,81,67,14,57,57,-,24,10,14,-,-,-,-,-,-,6,1,5,89,70,19
5,13201,1320110200,八王子市,八王子市宇津貫町,,八王子市宇津貫町,3,1220,会社以外の法人,478,315,163,-,-,-,-,-,-,8,6,2,470,309,161,470,309,161,130,76,54,340,233,107,-,-,-,1,-,1,1,-,1,478,315,163
5,13201,1320110200,八王子市,八王子市宇津貫町,,八王子市宇津貫町,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320109300,八王子市,八王子市梅坪町,,八王子市梅坪町,1,1000,民営,146,83,63,5,5,-,2,2,-,17,10,7,122,66,56,121,66,55,50,42,8,71,24,47,1,-,1,-,-,-,-,-,-,146,83,63
5,13201,1320109300,八王子市,八王子市梅坪町,,八王子市梅坪町,2,1100,個人,24,16,8,5,5,-,2,2,-,-,-,-,17,9,8,16,9,7,1,1,-,15,8,7,1,-,1,-,-,-,-,-,-,24,16,8
5,13201,1320109300,八王子市,八王子市梅坪町,,八王子市梅坪町,3,1210,会社,115,64,51,-,-,-,-,-,-,17,10,7,98,54,44,98,54,44,44,38,6,54,16,38,-,-,-,-,-,-,-,-,-,115,64,51
5,13201,1320109300,八王子市,八王子市梅坪町,,八王子市梅坪町,3,1220,会社以外の法人,7,3,4,-,-,-,-,-,-,-,-,-,7,3,4,7,3,4,5,3,2,2,-,2,-,-,-,-,-,-,-,-,-,7,3,4
5,13201,1320109300,八王子市,八王子市梅坪町,,八王子市梅坪町,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320104300,八王子市,八王子市裏高尾町,,八王子市裏高尾町,1,1000,民営,716,256,460,14,10,4,3,1,2,28,25,3,671,220,451,670,219,451,508,165,343,162,54,108,1,1,-,6,2,4,1,1,-,711,255,456
5,13201,1320104300,八王子市,八王子市裏高尾町,,八王子市裏高尾町,2,1100,個人,28,17,11,14,10,4,3,1,2,-,-,-,11,6,5,11,6,5,8,4,4,3,2,1,-,-,-,-,-,-,-,-,-,28,17,11
5,13201,1320104300,八王子市,八王子市裏高尾町,,八王子市裏高尾町,3,1210,会社,110,56,54,-,-,-,-,-,-,17,15,2,93,41,52,92,40,52,38,22,16,54,18,36,1,1,-,-,-,-,-,-,-,110,56,54
5,13201,1320104300,八王子市,八王子市裏高尾町,,八王子市裏高尾町,3,1220,会社以外の法人,578,183,395,-,-,-,-,-,-,11,10,1,567,173,394,567,173,394,462,139,323,105,34,71,-,-,-,6,2,4,1,1,-,573,182,391
5,13201,1320104300,八王子市,八王子市裏高尾町,,八王子市裏高尾町,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320100500,八王子市,八王子市追分町,,八王子市追分町,1,1000,民営,407,208,199,35,23,12,8,-,8,57,43,14,307,142,165,294,140,154,147,91,56,147,49,98,13,2,11,9,4,5,5,3,2,403,207,196
5,13201,1320100500,八王子市,八王子市追分町,,八王子市追分町,2,1100,個人,93,39,54,35,23,12,8,-,8,-,-,-,50,16,34,45,16,29,31,11,20,14,5,9,5,-,5,2,-,2,-,-,-,91,39,52
5,13201,1320100500,八王子市,八王子市追分町,,八王子市追分町,3,1210,会社,293,156,137,-,-,-,-,-,-,53,39,14,240,117,123,232,115,117,103,73,30,129,42,87,8,2,6,7,4,3,-,-,-,286,152,134
5,13201,1320100500,八王子市,八王子市追分町,,八王子市追分町,3,1220,会社以外の法人,12,9,3,-,-,-,-,-,-,4,4,-,8,5,3,8,5,3,5,3,2,3,2,1,-,-,-,-,-,-,5,3,2,17,12,5
5,13201,1320100500,八王子市,八王子市追分町,,八王子市追分町,2,1300,法人でない団体,9,4,5,-,-,-,-,-,-,-,-,-,9,4,5,9,4,5,8,4,4,1,-,1,-,-,-,-,-,-,-,-,-,9,4,5
5,13201,1320105800,八王子市,八王子市大塚,,八王子市大塚,1,1000,民営,2716,1587,1129,70,60,10,23,5,18,182,124,58,2441,1398,1043,2316,1305,1011,1237,827,410,1079,478,601,125,93,32,3,2,1,15,13,2,2728,1598,1130
5,13201,1320105800,八王子市,八王子市大塚,,八王子市大塚,2,1100,個人,224,120,104,70,60,10,23,5,18,-,-,-,131,55,76,122,50,72,39,11,28,83,39,44,9,5,4,1,1,-,-,-,-,223,119,104
5,13201,1320105800,八王子市,八王子市大塚,,八王子市大塚,3,1210,会社,1598,944,654,-,-,-,-,-,-,175,117,58,1423,827,596,1314,740,574,605,435,170,709,305,404,109,87,22,2,1,1,8,7,1,1604,950,654
5,13201,1320105800,八王子市,八王子市大塚,,八王子市大塚,3,1220,会社以外の法人,890,519,371,-,-,-,-,-,-,7,7,-,883,512,371,876,511,365,589,377,212,287,134,153,7,1,6,-,-,-,7,6,1,897,525,372
5,13201,1320105800,八王子市,八王子市大塚,,八王子市大塚,2,1300,法人でない団体,4,4,-,-,-,-,-,-,-,-,-,-,4,4,-,4,4,-,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-
5,13201,1320107000,八王子市,八王子市大船町,,八王子市大船町,1,1000,民営,97,55,42,4,4,-,-,-,-,34,20,14,59,31,28,58,31,27,32,22,10,26,9,17,1,-,1,-,-,-,22,-,22,119,55,64
5,13201,1320107000,八王子市,八王子市大船町,,八王子市大船町,2,1100,個人,6,4,2,4,4,-,-,-,-,-,-,-,2,-,2,2,-,2,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,6,4,2
5,13201,1320107000,八王子市,八王子市大船町,,八王子市大船町,3,1210,会社,89,50,39,-,-,-,-,-,-,34,20,14,55,30,25,54,30,24,28,21,7,26,9,17,1,-,1,-,-,-,22,-,22,111,50,61
5,13201,1320107000,八王子市,八王子市大船町,,八王子市大船町,3,1220,会社以外の法人,2,1,1,-,-,-,-,-,-,-,-,-,2,1,1,2,1,1,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1
5,13201,1320107000,八王子市,八王子市大船町,,八王子市大船町,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320111500,八王子市,八王子市大谷町,,八王子市大谷町,1,1000,民営,685,489,196,15,9,6,2,-,2,71,50,21,597,430,167,530,377,153,336,265,71,194,112,82,67,53,14,-,-,-,2,1,1,687,490,197
5,13201,1320111500,八王子市,八王子市大谷町,,八王子市大谷町,2,1100,個人,60,29,31,15,9,6,2,-,2,-,-,-,43,20,23,40,18,22,15,9,6,25,9,16,3,2,1,-,-,-,-,-,-,60,29,31
5,13201,1320111500,八王子市,八王子市大谷町,,八王子市大谷町,3,1210,会社,600,446,154,-,-,-,-,-,-,65,45,20,535,401,134,471,350,121,309,249,60,162,101,61,64,51,13,-,-,-,1,1,-,601,447,154
5,13201,1320111500,八王子市,八王子市大谷町,,八王子市大谷町,3,1220,会社以外の法人,25,14,11,-,-,-,-,-,-,6,5,1,19,9,10,19,9,10,12,7,5,7,2,5,-,-,-,-,-,-,1,-,1,26,14,12
5,13201,1320111500,八王子市,八王子市大谷町,,八王子市大谷町,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320101100,八王子市,八王子市大横町,,八王子市大横町,1,1000,民営,652,347,305,31,25,6,7,-,7,67,50,17,547,272,275,531,271,260,257,170,87,274,101,173,16,1,15,24,18,6,4,3,1,632,332,300
5,13201,1320101100,八王子市,八王子市大横町,,八王子市大横町,2,1100,個人,80,39,41,31,25,6,7,-,7,-,-,-,42,14,28,37,14,23,24,11,13,13,3,10,5,-,5,-,-,-,-,-,-,80,39,41
5,13201,1320101100,八王子市,八王子市大横町,,八王子市大横町,3,1210,会社,503,263,240,-,-,-,-,-,-,62,45,17,441,218,223,430,217,213,186,125,61,244,92,152,11,1,10,24,18,6,3,3,-,482,248,234
5,13201,1320101100,八王子市,八王子市大横町,,八王子市大横町,3,1220,会社以外の法人,69,45,24,-,-,-,-,-,-,5,5,-,64,40,24,64,40,24,47,34,13,17,6,11,-,-,-,-,-,-,1,-,1,70,45,25
5,13201,1320101100,八王子市,八王子市大横町,,八王子市大横町,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
