地域階層,地域コード,地域名,経営組織階層,経営組織コード,経営組織名称,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,総数（従業者規模）／事業所数（事業所）,総数（従業者規模）／従業者数（人）,総数（従業者規模）／従業者数／男（人）,総数（従業者規模）／従業者数／女（人）,従業者1～4人／事業所数（事業所）,従業者1～4人／従業者数（人）,従業者1～4人／従業者数／男（人）,従業者1～4人／従業者数／女（人）,従業者1人／事業所数（事業所）,従業者1人／従業者数（人）,従業者1人／従業者数／男（人）,従業者1人／従業者数／女（人）,従業者2人／事業所数（事業所）,従業者2人／従業者数（人）,従業者2人／従業者数／男（人）,従業者2人／従業者数／女（人）,従業者3人／事業所数（事業所）,従業者3人／従業者数（人）,従業者3人／従業者数／男（人）,従業者3人／従業者数／女（人）,従業者4人／事業所数（事業所）,従業者4人／従業者数（人）,従業者4人／従業者数／男（人）,従業者4人／従業者数／女（人）,従業者5～9人／事業所数（事業所）,従業者5～9人／従業者数（人）,従業者5～9人／従業者数／男（人）,従業者5～9人／従業者数／女（人）,従業者10～19人／事業所数（事業所）,従業者10～19人／従業者数（人）,従業者10～19人／従業者数／男（人）,従業者10～19人／従業者数／女（人）,従業者20～29人／事業所数（事業所）,従業者20～29人／従業者数（人）,従業者20～29人／従業者数／男（人）,従業者20～29人／従業者数／女（人）,従業者30～49人／事業所数（事業所）,従業者30～49人／従業者数（人）,従業者30～49人／従業者数／男（人）,従業者30～49人／従業者数／女（人）,従業者50～99人／事業所数（事業所）,従業者50～99人／従業者数（人）,従業者50～99人／従業者数／男（人）,従業者50～99人／従業者数／女（人）,従業者100～199人／事業所数（事業所）,従業者100～199人／従業者数（人）,従業者100～199人／従業者数／男（人）,従業者100～199人／従業者数／女（人）,従業者200～299人／事業所数（事業所）,従業者200～299人／従業者数（人）,従業者200～299人／従業者数／男（人）,従業者200～299人／従業者数／女（人）,従業者300～499人／事業所数（事業所）,従業者300～499人／従業者数（人）,従業者300～499人／従業者数／男（人）,従業者300～499人／従業者数／女（人）,従業者500～999人／事業所数（事業所）,従業者500～999人／従業者数（人）,従業者500～999人／従業者数／男（人）,従業者500～999人／従業者数／女（人）,従業者1000人以上／事業所数（事業所）,従業者1000人以上／従業者数（人）,従業者1000人以上／従業者数／男（人）,従業者1000人以上／従業者数／女（人）,出向・派遣従業者のみ／事業所数（事業所）
4,13201,八王子市,0,0000,総数,4,A,02,029,000,その他の林業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,2,B,00,000,000,漁業,1,13,12,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,13,12,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,3,B,03,000,000,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,B,03,030,000,管理，補助的経済活動を行う事業所（03漁業（水産養殖業を除く））,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,B,03,031,000,海面漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,B,03,032,000,内水面漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,3,B,04,000,000,水産養殖業,1,13,12,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,13,12,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,B,04,040,000,管理，補助的経済活動を行う事業所（04水産養殖業）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,B,04,041,000,海面養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,B,04,042,000,内水面養殖業,1,13,12,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,13,12,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,1,C-S,00,000,000,非農林漁業,19235,231722,127687,103895,10441,22814,12477,10329,3386,3386,2209,1176,3353,6706,3608,3098,2086,6258,3284,2971,1616,6464,3376,3084,3861,25310,13413,11865,2426,33013,17786,15187,983,23389,12668,10701,796,29758,14967,14751,391,26933,14105,12828,156,20927,11366,9561,47,11505,6605,4900,32,11599,6250,5349,15,9853,6541,3312,10,16621,11509,5112,77
4,13201,八王子市,0,0000,総数,9,C-R,00,000,000,非農林漁業（Ｓ公務を除く）,19160,225203,122632,102431,10413,22777,12447,10322,3362,3362,2185,1176,3352,6704,3608,3096,2085,6255,3283,2969,1614,6456,3371,3081,3852,25252,13369,11851,2415,32868,17694,15134,982,23360,12641,10699,786,29395,14646,14709,387,26682,13883,12799,151,20195,10841,9354,44,10740,6016,4724,30,10815,5536,5279,15,9853,6541,3312,8,13266,9018,4248,77
4,13201,八王子市,0,0000,総数,2,C,00,000,000,鉱業，採石業，砂利採取業,1,3,1,2,1,3,1,2,-,-,-,-,-,-,-,-,1,3,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,3,C,05,000,000,鉱業，採石業，砂利採取業,1,3,1,2,1,3,1,2,-,-,-,-,-,-,-,-,1,3,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,C,05,050,000,管理，補助的経済活動を行う事業所（05鉱業，採石業，砂利採取業）,1,3,1,2,1,3,1,2,-,-,-,-,-,-,-,-,1,3,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,C,05,051,000,金属鉱業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,C,05,052,000,石炭・亜炭鉱業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,C,05,053,000,原油・天然ガス鉱業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,C,05,054,000,採石業，砂・砂利・玉石採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,C,05,055,000,窯業原料用鉱物鉱業（耐火物・陶磁器・ガラス・セメント原料用に限る）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,C,05,059,000,その他の鉱業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,2,D,00,000,000,建設業,1867,12357,10033,2324,1061,2525,1881,644,255,255,245,10,359,718,487,231,236,708,519,189,211,844,630,214,492,3210,2542,668,215,2856,2358,498,48,1135,939,196,32,1180,1031,149,14,915,811,104,4,536,471,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13201,八王子市,0,0000,総数,3,D,06,000,000,総合工事業,732,5460,4422,1038,372,881,649,232,91,91,84,7,126,252,173,79,82,246,183,63,73,292,209,83,206,1365,1070,295,109,1439,1175,264,21,496,421,75,12,419,375,44,8,516,441,75,3,344,291,53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13201,八王子市,0,0000,総数,4,D,06,060,000,管理，補助的経済活動を行う事業所（06総合工事業）,2,4,2,2,2,4,2,2,-,-,-,-,2,4,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,D,06,061,000,一般土木建築工事業,23,193,168,25,13,37,28,9,2,2,2,-,2,4,2,2,5,15,13,2,4,16,11,5,5,34,29,5,2,35,30,5,-,-,-,-,2,87,81,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13201,八王子市,0,0000,総数,4,D,06,062,000,土木工事業（舗装工事業を除く）,181,1797,1535,262,60,152,114,38,16,16,14,2,14,28,21,7,12,36,27,9,18,72,52,20,58,394,329,65,51,682,590,92,5,122,113,9,3,94,90,4,2,125,120,5,2,228,179,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,D,06,063,000,舗装工事業,29,363,317,46,5,16,14,2,-,-,-,-,1,2,2,-,2,6,5,1,2,8,7,1,7,52,45,7,10,133,112,21,7,162,146,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,D,06,064,000,建築工事業（木造建築工事業を除く）,221,1791,1464,327,112,258,196,62,30,30,28,2,40,80,58,22,20,60,45,15,22,88,65,23,72,482,372,110,20,252,211,41,5,117,99,18,5,175,153,22,6,391,321,70,1,116,112,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,D,06,065,000,木造建築工事業,150,684,500,184,102,229,167,62,29,29,27,2,34,68,45,23,24,72,52,20,15,60,43,17,34,218,164,54,10,125,84,41,2,49,34,15,2,63,51,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,D,06,066,000,建築リフォーム工事業,126,628,436,192,78,185,128,57,14,14,13,1,33,66,43,23,19,57,41,16,12,48,31,17,30,185,131,54,16,212,148,64,2,46,29,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,3,D,07,000,000,職別工事業（設備工事業を除く）,635,3448,2793,655,408,972,725,247,99,99,97,2,131,262,174,88,101,303,217,86,77,308,237,71,152,958,769,189,48,624,545,79,12,274,218,56,13,482,418,64,2,138,118,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,D,07,070,000,管理，補助的経済活動を行う事業所（07職別工事業（設備工事業を除く））,3,23,13,10,2,2,2,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,21,11,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,D,07,071,000,大工工事業,57,252,201,51,44,92,74,18,15,15,14,1,13,26,18,8,13,39,32,7,3,12,10,2,6,42,28,14,5,77,69,8,2,41,30,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,D,07,072,000,とび・土工・コンクリート工事業,84,633,550,83,36,93,75,18,6,6,6,-,11,22,18,4,11,33,23,10,8,32,28,4,28,195,167,28,13,164,143,21,5,110,97,13,2,71,68,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,D,07,073,000,鉄骨・鉄筋工事業,36,296,252,44,23,59,43,16,3,3,3,-,8,16,10,6,8,24,17,7,4,16,13,3,7,41,31,10,2,26,24,2,-,-,-,-,3,114,102,12,1,56,52,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,D,07,074,000,石工・れんが・タイル・ブロック工事業,45,144,112,32,36,85,61,24,9,9,9,-,11,22,14,8,10,30,22,8,6,24,16,8,8,45,39,6,1,14,12,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,D,07,075,000,左官工事業,29,98,74,24,22,50,35,15,7,7,7,-,4,8,5,3,9,27,17,10,2,8,6,2,6,38,31,7,1,10,8,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,D,07,076,000,板金・金物工事業,37,112,94,18,27,50,41,9,10,10,10,-,12,24,19,5,4,12,10,2,1,4,2,2,10,62,53,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,D,07,077,000,塗装工事業,86,391,314,77,50,129,95,34,10,10,10,-,15,30,19,11,11,33,21,12,14,56,45,11,30,177,143,34,5,57,52,5,1,28,24,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,D,07,078,000,床・内装工事業,129,668,497,171,88,191,133,58,28,28,27,1,33,66,39,27,11,33,20,13,16,64,47,17,28,176,133,43,7,92,77,15,1,21,11,10,5,188,143,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,D,07,079,000,その他の職別工事業,129,831,686,145,80,221,166,55,9,9,9,-,24,48,32,16,24,72,55,17,23,92,70,22,29,182,144,38,14,184,160,24,2,53,45,8,3,109,105,4,1,82,66,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,3,D,08,000,000,設備工事業,500,3449,2818,631,281,672,507,165,65,65,64,1,102,204,140,64,53,159,119,40,61,244,184,60,134,887,703,184,58,793,638,155,15,365,300,65,7,279,238,41,4,261,252,9,1,192,180,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,D,08,080,000,管理，補助的経済活動を行う事業所（08設備工事業）,1,3,3,-,1,3,3,-,-,-,-,-,-,-,-,-,1,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,D,08,081,000,電気工事業,191,1163,955,208,120,271,201,70,35,35,35,-,40,80,53,27,24,72,50,22,21,84,63,21,47,320,258,62,17,231,184,47,6,149,132,17,-,-,-,-,-,-,-,-,1,192,180,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,D,08,082,000,電気通信・信号装置工事業,57,718,626,92,16,41,31,10,6,6,5,1,2,4,2,2,1,3,2,1,7,28,22,6,18,114,95,19,13,184,154,30,4,99,84,15,4,170,156,14,2,110,106,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,D,08,083,000,管工事業（さく井工事業を除く）,220,1367,1073,294,127,312,238,74,22,22,22,-,53,106,76,30,24,72,57,15,28,112,83,29,59,390,298,92,26,349,273,76,5,117,84,33,1,48,34,14,2,151,146,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,D,08,084,000,機械器具設置工事業,15,99,86,13,7,20,16,4,1,1,1,-,2,4,3,1,1,3,3,-,3,12,9,3,6,38,30,8,1,11,11,-,-,-,-,-,1,30,29,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,4,D,08,089,000,その他の設備工事業,16,99,75,24,10,25,18,7,1,1,1,-,5,10,6,4,2,6,4,2,2,8,7,1,4,25,22,3,1,18,16,2,-,-,-,-,1,31,19,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,0,0000,総数,2,E,00,000,000,製造業,1509,25299,17612,7687,763,1773,1182,591,182,182,162,20,274,548,345,203,185,555,360,195,122,488,315,173,280,1837,1163,674,226,3112,2023,1089,85,1993,1430,563,82,3109,2184,925,41,2778,1979,799,18,2317,1481,836,5,1140,874,266,5,1877,1049,828,1,660,607,53,3,4703,3640,1063,-
4,13201,八王子市,0,0000,総数,3,E,09,000,000,食料品製造業,80,2649,1148,1501,30,82,53,29,3,3,3,-,12,24,13,11,5,15,10,5,10,40,27,13,14,85,46,39,11,153,61,92,7,172,63,109,7,274,119,155,4,258,108,150,4,513,252,261,-,-,-,-,3,1112,446,666,-,-,-,-,-,-,-,-,-
