地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,経営組織階層,経営組織コード,経営組織名称,従業者数（人）,従業者数／男（人）,従業者数／女（人）,従業者数／個人業主（人）,従業者数／個人業主／男（人）,従業者数／個人業主／女（人）,従業者数／無給の家族従業者（人）,従業者数／無給の家族従業者／男（人）,従業者数／無給の家族従業者／女（人）,従業者数／有給役員（人）,従業者数／有給役員／男（人）,従業者数／有給役員／女（人）,従業者数／雇用者（人）,従業者数／雇用者／男（人）,従業者数／雇用者／女（人）,従業者数／雇用者／常用雇用者（人）,従業者数／雇用者／常用雇用者／男（人）,従業者数／雇用者／常用雇用者／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員（人）,従業者数／雇用者／常用雇用者／正社員・正職員／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／女（人）,従業者数／雇用者／臨時雇用者（人）,従業者数／雇用者／臨時雇用者／男（人）,従業者数／雇用者／臨時雇用者／女（人）,従業者数／（再掲）他への出向・派遣従業者（人）,従業者数／（再掲）他への出向・派遣従業者／男（人）,従業者数／（再掲）他への出向・派遣従業者／女（人）,他からの出向・派遣従業者（人）,他からの出向・派遣従業者／男（人）,他からの出向・派遣従業者／女（人）,事業従事者数（人）,事業従事者数／男（人）,事業従事者数／女（人）
6,13109,1310900101,品川区,品川区荏原,１丁目,品川区荏原１丁目,1,1000,民営,1166,870,296,50,39,11,10,1,9,153,116,37,953,714,239,941,703,238,803,632,171,138,71,67,12,11,1,10,7,3,16,4,12,1172,867,305
6,13109,1310900101,品川区,品川区荏原,１丁目,品川区荏原１丁目,2,1100,個人,94,54,40,50,39,11,10,1,9,-,-,-,34,14,20,34,14,20,15,3,12,19,11,8,-,-,-,-,-,-,-,-,-,94,54,40
6,13109,1310900101,品川区,品川区荏原,１丁目,品川区荏原１丁目,3,1210,会社,1016,792,224,-,-,-,-,-,-,137,105,32,879,687,192,868,677,191,764,624,140,104,53,51,11,10,1,10,7,3,15,3,12,1021,788,233
6,13109,1310900101,品川区,品川区荏原,１丁目,品川区荏原１丁目,3,1220,会社以外の法人,56,24,32,-,-,-,-,-,-,16,11,5,40,13,27,39,12,27,24,5,19,15,7,8,1,1,-,-,-,-,1,1,-,57,25,32
6,13109,1310900101,品川区,品川区荏原,１丁目,品川区荏原１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13109,1310900102,品川区,品川区荏原,２丁目,品川区荏原２丁目,1,1000,民営,1070,617,453,24,18,6,8,-,8,88,65,23,950,534,416,940,524,416,487,338,149,453,186,267,10,10,-,1,1,-,7,1,6,1076,617,459
6,13109,1310900102,品川区,品川区荏原,２丁目,品川区荏原２丁目,2,1100,個人,45,23,22,24,18,6,8,-,8,-,-,-,13,5,8,13,5,8,5,2,3,8,3,5,-,-,-,-,-,-,-,-,-,45,23,22
6,13109,1310900102,品川区,品川区荏原,２丁目,品川区荏原２丁目,3,1210,会社,518,330,188,-,-,-,-,-,-,62,43,19,456,287,169,446,277,169,258,198,60,188,79,109,10,10,-,1,1,-,3,1,2,520,330,190
6,13109,1310900102,品川区,品川区荏原,２丁目,品川区荏原２丁目,3,1220,会社以外の法人,507,264,243,-,-,-,-,-,-,26,22,4,481,242,239,481,242,239,224,138,86,257,104,153,-,-,-,-,-,-,4,-,4,511,264,247
6,13109,1310900102,品川区,品川区荏原,２丁目,品川区荏原２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13109,1310900103,品川区,品川区荏原,３丁目,品川区荏原３丁目,1,1000,民営,1127,519,608,47,40,7,7,1,6,104,73,31,969,405,564,913,384,529,424,252,172,489,132,357,56,21,35,5,-,5,1,-,1,1123,519,604
6,13109,1310900103,品川区,品川区荏原,３丁目,品川区荏原３丁目,2,1100,個人,128,63,65,47,40,7,7,1,6,-,-,-,74,22,52,68,18,50,37,9,28,31,9,22,6,4,2,-,-,-,-,-,-,128,63,65
6,13109,1310900103,品川区,品川区荏原,３丁目,品川区荏原３丁目,3,1210,会社,936,430,506,-,-,-,-,-,-,94,66,28,842,364,478,792,347,445,352,227,125,440,120,320,50,17,33,-,-,-,1,-,1,937,430,507
6,13109,1310900103,品川区,品川区荏原,３丁目,品川区荏原３丁目,3,1220,会社以外の法人,63,26,37,-,-,-,-,-,-,10,7,3,53,19,34,53,19,34,35,16,19,18,3,15,-,-,-,5,-,5,-,-,-,58,26,32
6,13109,1310900103,品川区,品川区荏原,３丁目,品川区荏原３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13109,1310900104,品川区,品川区荏原,４丁目,品川区荏原４丁目,1,1000,民営,1451,971,480,67,53,14,15,1,14,134,94,40,1235,823,412,1183,802,381,909,707,202,274,95,179,52,21,31,11,10,1,5,5,-,1445,966,479
6,13109,1310900104,品川区,品川区荏原,４丁目,品川区荏原４丁目,2,1100,個人,161,91,70,67,53,14,15,1,14,-,-,-,79,37,42,74,35,39,41,21,20,33,14,19,5,2,3,-,-,-,-,-,-,161,91,70
6,13109,1310900104,品川区,品川区荏原,４丁目,品川区荏原４丁目,3,1210,会社,1275,875,400,-,-,-,-,-,-,131,92,39,1144,783,361,1097,764,333,862,685,177,235,79,156,47,19,28,11,10,1,5,5,-,1269,870,399
6,13109,1310900104,品川区,品川区荏原,４丁目,品川区荏原４丁目,3,1220,会社以外の法人,15,5,10,-,-,-,-,-,-,3,2,1,12,3,9,12,3,9,6,1,5,6,2,4,-,-,-,-,-,-,-,-,-,15,5,10
6,13109,1310900104,品川区,品川区荏原,４丁目,品川区荏原４丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13109,1310900105,品川区,品川区荏原,５丁目,品川区荏原５丁目,1,1000,民営,381,271,110,26,17,9,3,-,3,54,39,15,298,215,83,290,213,77,232,183,49,58,30,28,8,2,6,-,-,-,13,2,11,394,273,121
6,13109,1310900105,品川区,品川区荏原,５丁目,品川区荏原５丁目,2,1100,個人,42,20,22,26,17,9,3,-,3,-,-,-,13,3,10,11,2,9,9,2,7,2,-,2,2,1,1,-,-,-,-,-,-,42,20,22
6,13109,1310900105,品川区,品川区荏原,５丁目,品川区荏原５丁目,3,1210,会社,323,246,77,-,-,-,-,-,-,52,37,15,271,209,62,270,208,62,214,178,36,56,30,26,1,1,-,-,-,-,13,2,11,336,248,88
6,13109,1310900105,品川区,品川区荏原,５丁目,品川区荏原５丁目,3,1220,会社以外の法人,16,5,11,-,-,-,-,-,-,2,2,-,14,3,11,9,3,6,9,3,6,-,-,-,5,-,5,-,-,-,-,-,-,16,5,11
6,13109,1310900105,品川区,品川区荏原,５丁目,品川区荏原５丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13109,1310900106,品川区,品川区荏原,６丁目,品川区荏原６丁目,1,1000,民営,398,249,149,21,13,8,4,1,3,86,61,25,287,174,113,283,170,113,185,131,54,98,39,59,4,4,-,-,-,-,1,-,1,399,249,150
6,13109,1310900106,品川区,品川区荏原,６丁目,品川区荏原６丁目,2,1100,個人,49,30,19,21,13,8,4,1,3,-,-,-,24,16,8,24,16,8,9,8,1,15,8,7,-,-,-,-,-,-,-,-,-,49,30,19
6,13109,1310900106,品川区,品川区荏原,６丁目,品川区荏原６丁目,3,1210,会社,346,217,129,-,-,-,-,-,-,85,60,25,261,157,104,257,153,104,175,122,53,82,31,51,4,4,-,-,-,-,1,-,1,347,217,130
6,13109,1310900106,品川区,品川区荏原,６丁目,品川区荏原６丁目,3,1220,会社以外の法人,3,2,1,-,-,-,-,-,-,1,1,-,2,1,1,2,1,1,1,1,-,1,-,1,-,-,-,-,-,-,-,-,-,3,2,1
6,13109,1310900106,品川区,品川区荏原,６丁目,品川区荏原６丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13109,1310900107,品川区,品川区荏原,７丁目,品川区荏原７丁目,1,1000,民営,101,57,44,13,13,-,3,1,2,16,11,5,69,32,37,65,29,36,42,23,19,23,6,17,4,3,1,2,2,-,-,-,-,99,55,44
6,13109,1310900107,品川区,品川区荏原,７丁目,品川区荏原７丁目,2,1100,個人,24,15,9,13,13,-,3,1,2,-,-,-,8,1,7,8,1,7,7,1,6,1,-,1,-,-,-,-,-,-,-,-,-,24,15,9
6,13109,1310900107,品川区,品川区荏原,７丁目,品川区荏原７丁目,3,1210,会社,49,28,21,-,-,-,-,-,-,15,10,5,34,18,16,32,17,15,15,11,4,17,6,11,2,1,1,-,-,-,-,-,-,49,28,21
6,13109,1310900107,品川区,品川区荏原,７丁目,品川区荏原７丁目,3,1220,会社以外の法人,28,14,14,-,-,-,-,-,-,1,1,-,27,13,14,25,11,14,20,11,9,5,-,5,2,2,-,2,2,-,-,-,-,26,12,14
6,13109,1310900107,品川区,品川区荏原,７丁目,品川区荏原７丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13109,1310900200,品川区,品川区大井,,品川区大井,1,1000,民営,16200,9034,7149,490,334,156,123,24,99,856,641,215,14731,8035,6679,14038,7677,6344,8114,5682,2415,5924,1995,3929,693,358,335,181,160,21,567,337,230,16586,9211,7358
5,13109,1310900200,品川区,品川区大井,,品川区大井,2,1100,個人,1279,571,708,490,334,156,123,24,99,-,-,-,666,213,453,592,193,399,319,107,212,273,86,187,74,20,54,1,-,1,18,7,11,1296,578,718
5,13109,1310900200,品川区,品川区大井,,品川区大井,3,1210,会社,14195,8160,6018,-,-,-,-,-,-,803,608,195,13392,7552,5823,12844,7244,5583,7345,5361,1967,5499,1883,3616,548,308,240,177,157,20,545,329,216,14563,8332,6214
5,13109,1310900200,品川区,品川区大井,,品川区大井,3,1220,会社以外の法人,724,302,422,-,-,-,-,-,-,53,33,20,671,269,402,600,239,361,448,213,235,152,26,126,71,30,41,3,3,-,4,1,3,725,300,425
5,13109,1310900200,品川区,品川区大井,,品川区大井,2,1300,法人でない団体,2,1,1,-,-,-,-,-,-,-,-,-,2,1,1,2,1,1,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1
6,13109,1310900201,品川区,品川区大井,１丁目,品川区大井１丁目,1,1000,民営,12406,6954,5435,205,137,68,47,9,38,417,339,78,11737,6469,5251,11383,6291,5075,6575,4727,1831,4808,1564,3244,354,178,176,61,52,9,533,320,213,12878,7222,5639
6,13109,1310900201,品川区,品川区大井,１丁目,品川区大井１丁目,2,1100,個人,563,254,309,205,137,68,47,9,38,-,-,-,311,108,203,272,99,173,123,46,77,149,53,96,39,9,30,-,-,-,7,4,3,570,258,312
6,13109,1310900201,品川区,品川区大井,１丁目,品川区大井１丁目,3,1210,会社,11413,6482,4914,-,-,-,-,-,-,397,325,72,11016,6157,4842,10725,6009,4699,6154,4515,1622,4571,1494,3077,291,148,143,59,50,9,522,315,207,11876,6747,5112
6,13109,1310900201,品川区,品川区大井,１丁目,品川区大井１丁目,3,1220,会社以外の法人,430,218,212,-,-,-,-,-,-,20,14,6,410,204,206,386,183,203,298,166,132,88,17,71,24,21,3,2,2,-,4,1,3,432,217,215
6,13109,1310900201,品川区,品川区大井,１丁目,品川区大井１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13109,1310900202,品川区,品川区大井,２丁目,品川区大井２丁目,1,1000,民営,398,217,181,73,54,19,16,5,11,56,39,17,253,119,134,200,93,107,103,45,58,97,48,49,53,26,27,1,-,1,-,-,-,397,217,180
6,13109,1310900202,品川区,品川区大井,２丁目,品川区大井２丁目,2,1100,個人,166,76,90,73,54,19,16,5,11,-,-,-,77,17,60,69,17,52,41,9,32,28,8,20,8,-,8,1,-,1,-,-,-,165,76,89
6,13109,1310900202,品川区,品川区大井,２丁目,品川区大井２丁目,3,1210,会社,231,140,91,-,-,-,-,-,-,55,38,17,176,102,74,131,76,55,62,36,26,69,40,29,45,26,19,-,-,-,-,-,-,231,140,91
6,13109,1310900202,品川区,品川区大井,２丁目,品川区大井２丁目,3,1220,会社以外の法人,1,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-
6,13109,1310900202,品川区,品川区大井,２丁目,品川区大井２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13109,1310900203,品川区,品川区大井,３丁目,品川区大井３丁目,1,1000,民営,786,390,396,63,44,19,17,3,14,82,56,26,624,287,337,573,269,304,316,195,121,257,74,183,51,18,33,35,29,6,19,7,12,770,368,402
6,13109,1310900203,品川区,品川区大井,３丁目,品川区大井３丁目,2,1100,個人,167,77,90,63,44,19,17,3,14,-,-,-,87,30,57,78,25,53,43,21,22,35,4,31,9,5,4,-,-,-,10,3,7,177,80,97
6,13109,1310900203,品川区,品川区大井,３丁目,品川区大井３丁目,3,1210,会社,538,295,243,-,-,-,-,-,-,70,50,20,468,245,223,443,233,210,228,163,65,215,70,145,25,12,13,34,28,6,9,4,5,513,271,242
6,13109,1310900203,品川区,品川区大井,３丁目,品川区大井３丁目,3,1220,会社以外の法人,81,18,63,-,-,-,-,-,-,12,6,6,69,12,57,52,11,41,45,11,34,7,-,7,17,1,16,1,1,-,-,-,-,80,17,63
6,13109,1310900203,品川区,品川区大井,３丁目,品川区大井３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13109,1310900204,品川区,品川区大井,４丁目,品川区大井４丁目,1,1000,民営,1374,836,538,61,34,27,14,2,12,135,95,40,1164,705,459,1108,685,423,684,481,203,424,204,220,56,20,36,84,79,5,9,5,4,1299,762,537
6,13109,1310900204,品川区,品川区大井,４丁目,品川区大井４丁目,2,1100,個人,148,59,89,61,34,27,14,2,12,-,-,-,73,23,50,63,20,43,27,7,20,36,13,23,10,3,7,-,-,-,1,-,1,149,59,90
6,13109,1310900204,品川区,品川区大井,４丁目,品川区大井４丁目,3,1210,会社,1125,758,367,-,-,-,-,-,-,126,92,34,999,666,333,983,657,326,608,467,141,375,190,185,16,9,7,84,79,5,8,5,3,1049,684,365
6,13109,1310900204,品川区,品川区大井,４丁目,品川区大井４丁目,3,1220,会社以外の法人,99,18,81,-,-,-,-,-,-,9,3,6,90,15,75,60,7,53,47,6,41,13,1,12,30,8,22,-,-,-,-,-,-,99,18,81
6,13109,1310900204,品川区,品川区大井,４丁目,品川区大井４丁目,2,1300,法人でない団体,2,1,1,-,-,-,-,-,-,-,-,-,2,1,1,2,1,1,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1
6,13109,1310900205,品川区,品川区大井,５丁目,品川区大井５丁目,1,1000,民営,456,189,267,56,45,11,19,4,15,70,48,22,311,92,219,306,89,217,179,60,119,127,29,98,5,3,2,-,-,-,-,-,-,456,189,267
6,13109,1310900205,品川区,品川区大井,５丁目,品川区大井５丁目,2,1100,個人,167,79,88,56,45,11,19,4,15,-,-,-,92,30,62,88,28,60,69,22,47,19,6,13,4,2,2,-,-,-,-,-,-,167,79,88
6,13109,1310900205,品川区,品川区大井,５丁目,品川区大井５丁目,3,1210,会社,238,102,136,-,-,-,-,-,-,63,43,20,175,59,116,174,58,116,87,36,51,87,22,65,1,1,-,-,-,-,-,-,-,238,102,136
6,13109,1310900205,品川区,品川区大井,５丁目,品川区大井５丁目,3,1220,会社以外の法人,51,8,43,-,-,-,-,-,-,7,5,2,44,3,41,44,3,41,23,2,21,21,1,20,-,-,-,-,-,-,-,-,-,51,8,43
6,13109,1310900205,品川区,品川区大井,５丁目,品川区大井５丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13109,1310900206,品川区,品川区大井,６丁目,品川区大井６丁目,1,1000,民営,187,109,78,11,7,4,3,-,3,25,20,5,148,82,66,144,81,63,80,59,21,64,22,42,4,1,3,-,-,-,5,4,1,192,113,79
6,13109,1310900206,品川区,品川区大井,６丁目,品川区大井６丁目,2,1100,個人,21,10,11,11,7,4,3,-,3,-,-,-,7,3,4,5,2,3,2,-,2,3,2,1,2,1,1,-,-,-,-,-,-,21,10,11
6,13109,1310900206,品川区,品川区大井,６丁目,品川区大井６丁目,3,1210,会社,142,80,62,-,-,-,-,-,-,21,16,5,121,64,57,119,64,55,65,51,14,54,13,41,2,-,2,-,-,-,5,4,1,147,84,63
6,13109,1310900206,品川区,品川区大井,６丁目,品川区大井６丁目,3,1220,会社以外の法人,24,19,5,-,-,-,-,-,-,4,4,-,20,15,5,20,15,5,13,8,5,7,7,-,-,-,-,-,-,-,-,-,-,24,19,5
6,13109,1310900206,品川区,品川区大井,６丁目,品川区大井６丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13109,1310900207,品川区,品川区大井,７丁目,品川区大井７丁目,1,1000,民営,593,339,254,21,13,8,7,1,6,71,44,27,494,281,213,324,169,155,177,115,62,147,54,93,170,112,58,-,-,-,1,1,-,594,340,254
6,13109,1310900207,品川区,品川区大井,７丁目,品川区大井７丁目,2,1100,個人,47,16,31,21,13,8,7,1,6,-,-,-,19,2,17,17,2,15,14,2,12,3,-,3,2,-,2,-,-,-,-,-,-,47,16,31
6,13109,1310900207,品川区,品川区大井,７丁目,品川区大井７丁目,3,1210,会社,508,303,205,-,-,-,-,-,-,71,44,27,437,259,178,269,147,122,141,93,48,128,54,74,168,112,56,-,-,-,1,1,-,509,304,205
6,13109,1310900207,品川区,品川区大井,７丁目,品川区大井７丁目,3,1220,会社以外の法人,38,20,18,-,-,-,-,-,-,-,-,-,38,20,18,38,20,18,22,20,2,16,-,16,-,-,-,-,-,-,-,-,-,38,20,18
6,13109,1310900207,品川区,品川区大井,７丁目,品川区大井７丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13109,1310900300,品川区,品川区大崎,,品川区大崎,1,1000,民営,72032,51601,20372,129,93,36,39,9,30,1446,1288,158,70418,50211,20148,63961,46221,17681,52051,41151,10841,11910,5070,6840,6457,3990,2467,3214,2745,469,6288,4499,1789,75106,53355,21692
5,13109,1310900300,品川区,品川区大崎,,品川区大崎,2,1100,個人,452,173,279,129,93,36,39,9,30,-,-,-,284,71,213,259,58,201,132,32,100,127,26,101,25,13,12,8,2,6,1,1,-,445,172,273
5,13109,1310900300,品川区,品川区大崎,,品川区大崎,3,1210,会社,67700,49054,18587,-,-,-,-,-,-,1391,1249,142,66309,47805,18445,60442,44071,16312,50335,40138,10138,10107,3933,6174,5867,3734,2133,3201,2739,462,6182,4453,1729,70681,50768,19854
5,13109,1310900300,品川区,品川区大崎,,品川区大崎,3,1220,会社以外の法人,3875,2370,1505,-,-,-,-,-,-,55,39,16,3820,2331,1489,3255,2088,1167,1581,978,603,1674,1110,564,565,243,322,5,4,1,105,45,60,3975,2411,1564
5,13109,1310900300,品川区,品川区大崎,,品川区大崎,2,1300,法人でない団体,5,4,1,-,-,-,-,-,-,-,-,-,5,4,1,5,4,1,3,3,-,2,1,1,-,-,-,-,-,-,-,-,-,5,4,1
6,13109,1310900301,品川区,品川区大崎,１丁目,品川区大崎１丁目,1,1000,民営,52562,37960,14602,16,12,4,7,3,4,861,807,54,51678,37138,14540,46031,33534,12497,38241,30633,7608,7790,2901,4889,5647,3604,2043,2486,2086,400,5190,3769,1421,55266,39643,15623
6,13109,1310900301,品川区,品川区大崎,１丁目,品川区大崎１丁目,2,1100,個人,109,47,62,16,12,4,7,3,4,-,-,-,86,32,54,84,31,53,38,11,27,46,20,26,2,1,1,3,-,3,1,1,-,107,48,59
6,13109,1310900301,品川区,品川区大崎,１丁目,品川区大崎１丁目,3,1210,会社,52070,37728,14342,-,-,-,-,-,-,828,782,46,51242,36946,14296,45636,33358,12278,37948,30498,7450,7688,2860,4828,5606,3588,2018,2478,2082,396,5133,3739,1394,54725,39385,15340
6,13109,1310900301,品川区,品川区大崎,１丁目,品川区大崎１丁目,3,1220,会社以外の法人,383,185,198,-,-,-,-,-,-,33,25,8,350,160,190,311,145,166,255,124,131,56,21,35,39,15,24,5,4,1,56,29,27,434,210,224
6,13109,1310900301,品川区,品川区大崎,１丁目,品川区大崎１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13109,1310900302,品川区,品川区大崎,２丁目,品川区大崎２丁目,1,1000,民営,10646,7631,2956,27,19,8,4,1,3,211,190,21,10404,7421,2924,10258,7341,2858,8611,6598,1954,1647,743,904,146,80,66,608,556,52,862,572,290,10900,7647,3194
6,13109,1310900302,品川区,品川区大崎,２丁目,品川区大崎２丁目,2,1100,個人,96,28,68,27,19,8,4,1,3,-,-,-,65,8,57,59,6,53,35,4,31,24,2,22,6,2,4,5,2,3,-,-,-,91,26,65
6,13109,1310900302,品川区,品川区大崎,２丁目,品川区大崎２丁目,3,1210,会社,10337,7558,2720,-,-,-,-,-,-,203,186,17,10134,7372,2703,9994,7294,2641,8463,6567,1837,1531,727,804,140,78,62,603,554,49,861,572,289,10595,7576,2960
6,13109,1310900302,品川区,品川区大崎,２丁目,品川区大崎２丁目,3,1220,会社以外の法人,212,44,168,-,-,-,-,-,-,8,4,4,204,40,164,204,40,164,112,26,86,92,14,78,-,-,-,-,-,-,1,-,1,213,44,169
6,13109,1310900302,品川区,品川区大崎,２丁目,品川区大崎２丁目,2,1300,法人でない団体,1,1,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-
6,13109,1310900303,品川区,品川区大崎,３丁目,品川区大崎３丁目,1,1000,民営,2237,1474,763,54,38,16,12,2,10,195,154,41,1976,1280,696,1872,1217,655,1425,1038,387,447,179,268,104,63,41,7,4,3,63,46,17,2293,1516,777
6,13109,1310900303,品川区,品川区大崎,３丁目,品川区大崎３丁目,2,1100,個人,160,65,95,54,38,16,12,2,10,-,-,-,94,25,69,82,16,66,41,12,29,41,4,37,12,9,3,-,-,-,-,-,-,160,65,95
6,13109,1310900303,品川区,品川区大崎,３丁目,品川区大崎３丁目,3,1210,会社,2006,1366,640,-,-,-,-,-,-,189,151,38,1817,1215,602,1725,1161,564,1355,1003,352,370,158,212,92,54,38,7,4,3,53,36,17,2052,1398,654
6,13109,1310900303,品川区,品川区大崎,３丁目,品川区大崎３丁目,3,1220,会社以外の法人,69,42,27,-,-,-,-,-,-,6,3,3,63,39,24,63,39,24,28,22,6,35,17,18,-,-,-,-,-,-,10,10,-,79,52,27
