地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,経営組織階層,経営組織コード,経営組織名称,従業者数（人）,従業者数／男（人）,従業者数／女（人）,従業者数／個人業主（人）,従業者数／個人業主／男（人）,従業者数／個人業主／女（人）,従業者数／無給の家族従業者（人）,従業者数／無給の家族従業者／男（人）,従業者数／無給の家族従業者／女（人）,従業者数／有給役員（人）,従業者数／有給役員／男（人）,従業者数／有給役員／女（人）,従業者数／雇用者（人）,従業者数／雇用者／男（人）,従業者数／雇用者／女（人）,従業者数／雇用者／常用雇用者（人）,従業者数／雇用者／常用雇用者／男（人）,従業者数／雇用者／常用雇用者／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員（人）,従業者数／雇用者／常用雇用者／正社員・正職員／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／女（人）,従業者数／雇用者／臨時雇用者（人）,従業者数／雇用者／臨時雇用者／男（人）,従業者数／雇用者／臨時雇用者／女（人）,従業者数／（再掲）他への出向・派遣従業者（人）,従業者数／（再掲）他への出向・派遣従業者／男（人）,従業者数／（再掲）他への出向・派遣従業者／女（人）,他からの出向・派遣従業者（人）,他からの出向・派遣従業者／男（人）,他からの出向・派遣従業者／女（人）,事業従事者数（人）,事業従事者数／男（人）,事業従事者数／女（人）
6,13211,1321102201,小平市,小平市大沼町,１丁目,小平市大沼町１丁目,1,1000,民営,225,165,60,5,4,1,1,-,1,14,11,3,205,150,55,203,150,53,113,92,21,90,58,32,2,-,2,-,-,-,1,-,1,226,165,61
6,13211,1321102201,小平市,小平市大沼町,１丁目,小平市大沼町１丁目,2,1100,個人,23,5,18,5,4,1,1,-,1,-,-,-,17,1,16,15,1,14,2,-,2,13,1,12,2,-,2,-,-,-,-,-,-,23,5,18
6,13211,1321102201,小平市,小平市大沼町,１丁目,小平市大沼町１丁目,3,1210,会社,176,151,25,-,-,-,-,-,-,9,7,2,167,144,23,167,144,23,97,87,10,70,57,13,-,-,-,-,-,-,-,-,-,176,151,25
6,13211,1321102201,小平市,小平市大沼町,１丁目,小平市大沼町１丁目,3,1220,会社以外の法人,26,9,17,-,-,-,-,-,-,5,4,1,21,5,16,21,5,16,14,5,9,7,-,7,-,-,-,-,-,-,1,-,1,27,9,18
6,13211,1321102201,小平市,小平市大沼町,１丁目,小平市大沼町１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102202,小平市,小平市大沼町,２丁目,小平市大沼町２丁目,1,1000,民営,364,228,136,9,4,5,3,2,1,36,29,7,316,193,123,316,193,123,201,140,61,115,53,62,-,-,-,8,7,1,-,-,-,356,221,135
6,13211,1321102202,小平市,小平市大沼町,２丁目,小平市大沼町２丁目,2,1100,個人,17,7,10,9,4,5,3,2,1,-,-,-,5,1,4,5,1,4,4,-,4,1,1,-,-,-,-,2,1,1,-,-,-,15,6,9
6,13211,1321102202,小平市,小平市大沼町,２丁目,小平市大沼町２丁目,3,1210,会社,198,152,46,-,-,-,-,-,-,33,26,7,165,126,39,165,126,39,132,109,23,33,17,16,-,-,-,6,6,-,-,-,-,192,146,46
6,13211,1321102202,小平市,小平市大沼町,２丁目,小平市大沼町２丁目,3,1220,会社以外の法人,149,69,80,-,-,-,-,-,-,3,3,-,146,66,80,146,66,80,65,31,34,81,35,46,-,-,-,-,-,-,-,-,-,149,69,80
6,13211,1321102202,小平市,小平市大沼町,２丁目,小平市大沼町２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102203,小平市,小平市大沼町,３丁目,小平市大沼町３丁目,1,1000,民営,137,72,65,3,3,-,-,-,-,8,5,3,126,64,62,120,64,56,59,47,12,61,17,44,6,-,6,-,-,-,4,4,-,141,76,65
6,13211,1321102203,小平市,小平市大沼町,３丁目,小平市大沼町３丁目,2,1100,個人,3,3,-,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-
6,13211,1321102203,小平市,小平市大沼町,３丁目,小平市大沼町３丁目,3,1210,会社,112,68,44,-,-,-,-,-,-,8,5,3,104,63,41,98,63,35,54,46,8,44,17,27,6,-,6,-,-,-,4,4,-,116,72,44
6,13211,1321102203,小平市,小平市大沼町,３丁目,小平市大沼町３丁目,3,1220,会社以外の法人,22,1,21,-,-,-,-,-,-,-,-,-,22,1,21,22,1,21,5,1,4,17,-,17,-,-,-,-,-,-,-,-,-,22,1,21
6,13211,1321102203,小平市,小平市大沼町,３丁目,小平市大沼町３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102204,小平市,小平市大沼町,４丁目,小平市大沼町４丁目,1,1000,民営,436,281,155,11,10,1,3,-,3,44,30,14,378,241,137,366,233,133,185,158,27,181,75,106,12,8,4,3,2,1,2,2,-,435,281,154
6,13211,1321102204,小平市,小平市大沼町,４丁目,小平市大沼町４丁目,2,1100,個人,20,11,9,11,10,1,3,-,3,-,-,-,6,1,5,5,1,4,4,1,3,1,-,1,1,-,1,-,-,-,-,-,-,20,11,9
6,13211,1321102204,小平市,小平市大沼町,４丁目,小平市大沼町４丁目,3,1210,会社,380,251,129,-,-,-,-,-,-,40,28,12,340,223,117,329,215,114,166,145,21,163,70,93,11,8,3,3,2,1,2,2,-,379,251,128
6,13211,1321102204,小平市,小平市大沼町,４丁目,小平市大沼町４丁目,3,1220,会社以外の法人,36,19,17,-,-,-,-,-,-,4,2,2,32,17,15,32,17,15,15,12,3,17,5,12,-,-,-,-,-,-,-,-,-,36,19,17
6,13211,1321102204,小平市,小平市大沼町,４丁目,小平市大沼町４丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102205,小平市,小平市大沼町,５丁目,小平市大沼町５丁目,1,1000,民営,326,240,86,6,6,-,-,-,-,32,25,7,288,209,79,277,200,77,214,169,45,63,31,32,11,9,2,4,4,-,2,1,1,324,237,87
6,13211,1321102205,小平市,小平市大沼町,５丁目,小平市大沼町５丁目,2,1100,個人,8,6,2,6,6,-,-,-,-,-,-,-,2,-,2,2,-,2,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,8,6,2
6,13211,1321102205,小平市,小平市大沼町,５丁目,小平市大沼町５丁目,3,1210,会社,209,158,51,-,-,-,-,-,-,29,22,7,180,136,44,169,127,42,112,96,16,57,31,26,11,9,2,4,4,-,-,-,-,205,154,51
6,13211,1321102205,小平市,小平市大沼町,５丁目,小平市大沼町５丁目,3,1220,会社以外の法人,109,76,33,-,-,-,-,-,-,3,3,-,106,73,33,106,73,33,100,73,27,6,-,6,-,-,-,-,-,-,2,1,1,111,77,34
6,13211,1321102205,小平市,小平市大沼町,５丁目,小平市大沼町５丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102206,小平市,小平市大沼町,６丁目,小平市大沼町６丁目,1,1000,民営,29,19,10,3,3,-,-,-,-,8,4,4,18,12,6,13,9,4,6,3,3,7,6,1,5,3,2,-,-,-,-,-,-,29,19,10
6,13211,1321102206,小平市,小平市大沼町,６丁目,小平市大沼町６丁目,2,1100,個人,7,4,3,3,3,-,-,-,-,-,-,-,4,1,3,4,1,3,3,-,3,1,1,-,-,-,-,-,-,-,-,-,-,7,4,3
6,13211,1321102206,小平市,小平市大沼町,６丁目,小平市大沼町６丁目,3,1210,会社,22,15,7,-,-,-,-,-,-,8,4,4,14,11,3,9,8,1,3,3,-,6,5,1,5,3,2,-,-,-,-,-,-,22,15,7
6,13211,1321102206,小平市,小平市大沼町,６丁目,小平市大沼町６丁目,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102206,小平市,小平市大沼町,６丁目,小平市大沼町６丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102207,小平市,小平市大沼町,７丁目,小平市大沼町７丁目,1,1000,民営,41,24,17,6,5,1,1,-,1,11,8,3,23,11,12,20,10,10,8,4,4,12,6,6,3,1,2,-,-,-,-,-,-,41,24,17
6,13211,1321102207,小平市,小平市大沼町,７丁目,小平市大沼町７丁目,2,1100,個人,20,7,13,6,5,1,1,-,1,-,-,-,13,2,11,10,1,9,5,1,4,5,-,5,3,1,2,-,-,-,-,-,-,20,7,13
6,13211,1321102207,小平市,小平市大沼町,７丁目,小平市大沼町７丁目,3,1210,会社,20,16,4,-,-,-,-,-,-,10,7,3,10,9,1,10,9,1,3,3,-,7,6,1,-,-,-,-,-,-,-,-,-,20,16,4
6,13211,1321102207,小平市,小平市大沼町,７丁目,小平市大沼町７丁目,3,1220,会社以外の法人,1,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-
6,13211,1321102207,小平市,小平市大沼町,７丁目,小平市大沼町７丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13211,1321100600,小平市,小平市小川西町,,小平市小川西町,1,1000,民営,2279,917,1352,126,89,37,22,4,18,116,77,39,2015,747,1258,1961,730,1221,857,467,380,1104,263,841,54,17,37,1,1,-,7,5,2,2285,921,1354
5,13211,1321100600,小平市,小平市小川西町,,小平市小川西町,2,1100,個人,366,150,216,126,89,37,22,4,18,-,-,-,218,57,161,207,53,154,83,24,59,124,29,95,11,4,7,-,-,-,-,-,-,366,150,216
5,13211,1321100600,小平市,小平市小川西町,,小平市小川西町,3,1210,会社,804,317,477,-,-,-,-,-,-,106,71,35,698,246,442,680,235,435,243,138,95,437,97,340,18,11,7,1,1,-,3,3,-,806,319,477
5,13211,1321100600,小平市,小平市小川西町,,小平市小川西町,3,1220,会社以外の法人,1109,450,659,-,-,-,-,-,-,10,6,4,1099,444,655,1074,442,632,531,305,226,543,137,406,25,2,23,-,-,-,4,2,2,1113,452,661
5,13211,1321100600,小平市,小平市小川西町,,小平市小川西町,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321100601,小平市,小平市小川西町,１丁目,小平市小川西町１丁目,1,1000,民営,231,64,167,4,-,4,-,-,-,10,6,4,217,58,159,217,58,159,35,23,12,182,35,147,-,-,-,-,-,-,-,-,-,231,64,167
6,13211,1321100601,小平市,小平市小川西町,１丁目,小平市小川西町１丁目,2,1100,個人,8,-,8,4,-,4,-,-,-,-,-,-,4,-,4,4,-,4,-,-,-,4,-,4,-,-,-,-,-,-,-,-,-,8,-,8
6,13211,1321100601,小平市,小平市小川西町,１丁目,小平市小川西町１丁目,3,1210,会社,69,31,38,-,-,-,-,-,-,5,4,1,64,27,37,64,27,37,23,15,8,41,12,29,-,-,-,-,-,-,-,-,-,69,31,38
6,13211,1321100601,小平市,小平市小川西町,１丁目,小平市小川西町１丁目,3,1220,会社以外の法人,154,33,121,-,-,-,-,-,-,5,2,3,149,31,118,149,31,118,12,8,4,137,23,114,-,-,-,-,-,-,-,-,-,154,33,121
6,13211,1321100601,小平市,小平市小川西町,１丁目,小平市小川西町１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321100602,小平市,小平市小川西町,２丁目,小平市小川西町２丁目,1,1000,民営,961,431,530,14,9,5,2,2,-,9,6,3,936,414,522,935,413,522,499,282,217,436,131,305,1,1,-,-,-,-,-,-,-,961,431,530
6,13211,1321100602,小平市,小平市小川西町,２丁目,小平市小川西町２丁目,2,1100,個人,32,17,15,14,9,5,2,2,-,-,-,-,16,6,10,15,5,10,10,2,8,5,3,2,1,1,-,-,-,-,-,-,-,32,17,15
6,13211,1321100602,小平市,小平市小川西町,２丁目,小平市小川西町２丁目,3,1210,会社,55,24,31,-,-,-,-,-,-,4,2,2,51,22,29,51,22,29,15,6,9,36,16,20,-,-,-,-,-,-,-,-,-,55,24,31
6,13211,1321100602,小平市,小平市小川西町,２丁目,小平市小川西町２丁目,3,1220,会社以外の法人,874,390,484,-,-,-,-,-,-,5,4,1,869,386,483,869,386,483,474,274,200,395,112,283,-,-,-,-,-,-,-,-,-,874,390,484
6,13211,1321100602,小平市,小平市小川西町,２丁目,小平市小川西町２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321100603,小平市,小平市小川西町,３丁目,小平市小川西町３丁目,1,1000,民営,337,126,211,43,32,11,5,-,5,29,18,11,260,76,184,249,70,179,105,40,65,144,30,114,11,6,5,-,-,-,2,2,-,339,128,211
6,13211,1321100603,小平市,小平市小川西町,３丁目,小平市小川西町３丁目,2,1100,個人,127,57,70,43,32,11,5,-,5,-,-,-,79,25,54,73,24,49,41,14,27,32,10,22,6,1,5,-,-,-,-,-,-,127,57,70
6,13211,1321100603,小平市,小平市小川西町,３丁目,小平市小川西町３丁目,3,1210,会社,210,69,141,-,-,-,-,-,-,29,18,11,181,51,130,176,46,130,64,26,38,112,20,92,5,5,-,-,-,-,2,2,-,212,71,141
6,13211,1321100603,小平市,小平市小川西町,３丁目,小平市小川西町３丁目,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321100603,小平市,小平市小川西町,３丁目,小平市小川西町３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321100604,小平市,小平市小川西町,４丁目,小平市小川西町４丁目,1,1000,民営,648,257,381,56,43,13,12,2,10,54,38,16,526,174,342,517,171,336,199,114,75,318,57,261,9,3,6,-,-,-,4,2,2,652,259,383
6,13211,1321100604,小平市,小平市小川西町,４丁目,小平市小川西町４丁目,2,1100,個人,186,71,115,56,43,13,12,2,10,-,-,-,118,26,92,115,24,91,32,8,24,83,16,67,3,2,1,-,-,-,-,-,-,186,71,115
6,13211,1321100604,小平市,小平市小川西町,４丁目,小平市小川西町４丁目,3,1210,会社,432,170,252,-,-,-,-,-,-,54,38,16,378,132,236,372,131,231,138,90,38,234,41,193,6,1,5,-,-,-,1,1,-,433,171,252
6,13211,1321100604,小平市,小平市小川西町,４丁目,小平市小川西町４丁目,3,1220,会社以外の法人,30,16,14,-,-,-,-,-,-,-,-,-,30,16,14,30,16,14,29,16,13,1,-,1,-,-,-,-,-,-,3,1,2,33,17,16
6,13211,1321100604,小平市,小平市小川西町,４丁目,小平市小川西町４丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321100605,小平市,小平市小川西町,５丁目,小平市小川西町５丁目,1,1000,民営,102,39,63,9,5,4,3,-,3,14,9,5,76,25,51,43,18,25,19,8,11,24,10,14,33,7,26,1,1,-,1,1,-,102,39,63
6,13211,1321100605,小平市,小平市小川西町,５丁目,小平市小川西町５丁目,2,1100,個人,13,5,8,9,5,4,3,-,3,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,13,5,8
6,13211,1321100605,小平市,小平市小川西町,５丁目,小平市小川西町５丁目,3,1210,会社,38,23,15,-,-,-,-,-,-,14,9,5,24,14,10,17,9,8,3,1,2,14,8,6,7,5,2,1,1,-,-,-,-,37,22,15
6,13211,1321100605,小平市,小平市小川西町,５丁目,小平市小川西町５丁目,3,1220,会社以外の法人,51,11,40,-,-,-,-,-,-,-,-,-,51,11,40,26,9,17,16,7,9,10,2,8,25,2,23,-,-,-,1,1,-,52,12,40
6,13211,1321100605,小平市,小平市小川西町,５丁目,小平市小川西町５丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13211,1321100800,小平市,小平市小川東町,,小平市小川東町,1,1000,民営,9422,5966,3443,52,40,12,13,2,11,218,155,63,9139,5769,3357,8912,5707,3192,6092,4668,1411,2820,1039,1781,227,62,165,80,69,11,577,523,54,9919,6420,3486
5,13211,1321100800,小平市,小平市小川東町,,小平市小川東町,2,1100,個人,151,57,94,52,40,12,13,2,11,-,-,-,86,15,71,85,15,70,29,6,23,56,9,47,1,-,1,-,-,-,-,-,-,151,57,94
5,13211,1321100800,小平市,小平市小川東町,,小平市小川東町,3,1210,会社,7195,5213,1969,-,-,-,-,-,-,186,138,48,7009,5075,1921,6905,5036,1856,4956,4185,758,1949,851,1098,104,39,65,80,69,11,544,514,30,7659,5658,1988
5,13211,1321100800,小平市,小平市小川東町,,小平市小川東町,3,1220,会社以外の法人,2068,688,1380,-,-,-,-,-,-,32,17,15,2036,671,1365,1914,648,1266,1107,477,630,807,171,636,122,23,99,-,-,-,27,3,24,2095,691,1404
5,13211,1321100800,小平市,小平市小川東町,,小平市小川東町,2,1300,法人でない団体,8,8,-,-,-,-,-,-,-,-,-,-,8,8,-,8,8,-,-,-,-,8,8,-,-,-,-,-,-,-,6,6,-,14,14,-
6,13211,1321100801,小平市,小平市小川東町,１丁目,小平市小川東町１丁目,1,1000,民営,1277,640,637,35,27,8,8,2,6,59,39,20,1175,572,603,1131,566,565,566,375,191,565,191,374,44,6,38,-,-,-,3,1,2,1280,641,639
6,13211,1321100801,小平市,小平市小川東町,１丁目,小平市小川東町１丁目,2,1100,個人,98,39,59,35,27,8,8,2,6,-,-,-,55,10,45,54,10,44,15,1,14,39,9,30,1,-,1,-,-,-,-,-,-,98,39,59
6,13211,1321100801,小平市,小平市小川東町,１丁目,小平市小川東町１丁目,3,1210,会社,1020,566,454,-,-,-,-,-,-,54,37,17,966,529,437,923,523,400,466,348,118,457,175,282,43,6,37,-,-,-,3,1,2,1023,567,456
6,13211,1321100801,小平市,小平市小川東町,１丁目,小平市小川東町１丁目,3,1220,会社以外の法人,159,35,124,-,-,-,-,-,-,5,2,3,154,33,121,154,33,121,85,26,59,69,7,62,-,-,-,-,-,-,-,-,-,159,35,124
6,13211,1321100801,小平市,小平市小川東町,１丁目,小平市小川東町１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321100802,小平市,小平市小川東町,２丁目,小平市小川東町２丁目,1,1000,民営,560,149,411,-,-,-,-,-,-,6,3,3,554,146,408,445,126,319,185,74,111,260,52,208,109,20,89,-,-,-,6,6,-,566,155,411
6,13211,1321100802,小平市,小平市小川東町,２丁目,小平市小川東町２丁目,2,1100,個人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321100802,小平市,小平市小川東町,２丁目,小平市小川東町２丁目,3,1210,会社,302,74,228,-,-,-,-,-,-,-,-,-,302,74,228,288,74,214,50,33,17,238,41,197,14,-,14,-,-,-,-,-,-,302,74,228
6,13211,1321100802,小平市,小平市小川東町,２丁目,小平市小川東町２丁目,3,1220,会社以外の法人,250,67,183,-,-,-,-,-,-,6,3,3,244,64,180,149,44,105,135,41,94,14,3,11,95,20,75,-,-,-,-,-,-,250,67,183
6,13211,1321100802,小平市,小平市小川東町,２丁目,小平市小川東町２丁目,2,1300,法人でない団体,8,8,-,-,-,-,-,-,-,-,-,-,8,8,-,8,8,-,-,-,-,8,8,-,-,-,-,-,-,-,6,6,-,14,14,-
6,13211,1321100803,小平市,小平市小川東町,３丁目,小平市小川東町３丁目,1,1000,民営,4234,3576,645,1,1,-,-,-,-,16,16,-,4217,3559,645,4203,3546,644,3588,3144,431,615,402,213,14,13,1,24,22,2,496,485,11,4706,4039,654
6,13211,1321100803,小平市,小平市小川東町,３丁目,小平市小川東町３丁目,2,1100,個人,3,2,1,1,1,-,-,-,-,-,-,-,2,1,1,2,1,1,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1
6,13211,1321100803,小平市,小平市小川東町,３丁目,小平市小川東町３丁目,3,1210,会社,4141,3530,598,-,-,-,-,-,-,16,16,-,4125,3514,598,4111,3501,597,3541,3107,421,570,394,176,14,13,1,24,22,2,496,485,11,4613,3993,607
6,13211,1321100803,小平市,小平市小川東町,３丁目,小平市小川東町３丁目,3,1220,会社以外の法人,90,44,46,-,-,-,-,-,-,-,-,-,90,44,46,90,44,46,45,36,9,45,8,37,-,-,-,-,-,-,-,-,-,90,44,46
6,13211,1321100803,小平市,小平市小川東町,３丁目,小平市小川東町３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321100804,小平市,小平市小川東町,４丁目,小平市小川東町４丁目,1,1000,民営,1670,622,1048,3,3,-,-,-,-,32,25,7,1635,594,1041,1608,591,1017,895,416,479,713,175,538,27,3,24,2,2,-,27,3,24,1695,623,1072
6,13211,1321100804,小平市,小平市小川東町,４丁目,小平市小川東町４丁目,2,1100,個人,9,3,6,3,3,-,-,-,-,-,-,-,6,-,6,6,-,6,2,-,2,4,-,4,-,-,-,-,-,-,-,-,-,9,3,6
6,13211,1321100804,小平市,小平市小川東町,４丁目,小平市小川東町４丁目,3,1210,会社,127,89,38,-,-,-,-,-,-,20,15,5,107,74,33,107,74,33,67,48,19,40,26,14,-,-,-,2,2,-,-,-,-,125,87,38
6,13211,1321100804,小平市,小平市小川東町,４丁目,小平市小川東町４丁目,3,1220,会社以外の法人,1534,530,1004,-,-,-,-,-,-,12,10,2,1522,520,1002,1495,517,978,826,368,458,669,149,520,27,3,24,-,-,-,27,3,24,1561,533,1028
6,13211,1321100804,小平市,小平市小川東町,４丁目,小平市小川東町４丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321100805,小平市,小平市小川東町,５丁目,小平市小川東町５丁目,1,1000,民営,1628,953,675,11,8,3,4,-,4,79,58,21,1534,887,647,1504,870,634,847,654,193,657,216,441,30,17,13,53,44,9,45,28,17,1620,937,683
6,13211,1321100805,小平市,小平市小川東町,５丁目,小平市小川東町５丁目,2,1100,個人,33,12,21,11,8,3,4,-,4,-,-,-,18,4,14,18,4,14,6,4,2,12,-,12,-,-,-,-,-,-,-,-,-,33,12,21
6,13211,1321100805,小平市,小平市小川東町,５丁目,小平市小川東町５丁目,3,1210,会社,1569,931,638,-,-,-,-,-,-,79,58,21,1490,873,617,1460,856,604,825,644,181,635,212,423,30,17,13,53,44,9,45,28,17,1561,915,646
