地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
4,13211,1321100000,小平市,,,小平市,1,10,資本金50億円以上,2,7328,-,-,-,-,-,-,2,7328,-,-,-,-,1,7050,-,-,-,-,-,-,-,-,-,-,-,-,1,278,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,1321100000,小平市,,,小平市,9,91,（再掲）資本金1000万円以下,1436,11876,9,86,9,86,-,-,1427,11790,-,-,297,1726,128,956,-,-,40,136,11,244,358,3700,25,104,190,587,113,589,71,896,64,845,23,201,35,652,-,-,72,1154
4,13211,1321100000,小平市,,,小平市,9,92,（再掲）資本金5000万円以下,1591,16534,9,86,9,86,-,-,1582,16448,-,-,342,2666,148,1795,-,-,43,149,20,792,396,4801,26,114,206,723,116,639,78,1143,67,952,26,342,36,663,-,-,78,1669
4,13211,1321100000,小平市,,,小平市,9,93,（再掲）資本金1億円以下,1606,18056,9,86,9,86,-,-,1597,17970,-,-,348,2761,152,2992,-,-,43,149,21,855,398,4908,26,114,207,726,116,639,79,1200,67,952,26,342,36,663,-,-,78,1669
4,13211,1321100000,小平市,,,小平市,9,94,（再掲）資本金3億円以下,1612,19131,9,86,9,86,-,-,1603,19045,-,-,348,2761,152,2992,-,-,45,392,22,1309,399,4912,26,114,207,726,116,639,80,1201,67,952,27,715,36,663,-,-,78,1669
5,13211,1321102200,小平市,小平市大沼町,,小平市大沼町,0,00,総数（資本金階級）,67,845,-,-,-,-,-,-,67,845,-,-,25,205,7,41,-,-,1,7,4,337,17,184,-,-,6,25,2,13,1,21,1,1,-,-,1,2,-,-,2,9
5,13211,1321102200,小平市,小平市大沼町,,小平市大沼町,1,01,資本金300万円未満,2,32,-,-,-,-,-,-,2,32,-,-,1,3,-,-,-,-,-,-,-,-,1,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13211,1321102200,小平市,小平市大沼町,,小平市大沼町,1,02,資本金300万～500万円未満,31,160,-,-,-,-,-,-,31,160,-,-,12,51,2,14,-,-,-,-,-,-,8,54,-,-,4,17,2,13,-,-,-,-,-,-,1,2,-,-,2,9
5,13211,1321102200,小平市,小平市大沼町,,小平市大沼町,1,03,資本金500万～1000万円未満,9,141,-,-,-,-,-,-,9,141,-,-,4,55,1,4,-,-,-,-,1,47,2,14,-,-,-,-,-,-,1,21,-,-,-,-,-,-,-,-,-,-
5,13211,1321102200,小平市,小平市大沼町,,小平市大沼町,1,04,資本金1000万～3000万円未満,18,367,-,-,-,-,-,-,18,367,-,-,6,89,3,15,-,-,1,7,2,184,4,64,-,-,1,7,-,-,-,-,1,1,-,-,-,-,-,-,-,-
5,13211,1321102200,小平市,小平市大沼町,,小平市大沼町,1,05,資本金3000万～5000万円未満,2,23,-,-,-,-,-,-,2,23,-,-,-,-,-,-,-,-,-,-,-,-,2,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13211,1321102200,小平市,小平市大沼町,,小平市大沼町,1,06,資本金5000万～1億円未満,2,107,-,-,-,-,-,-,2,107,-,-,-,-,-,-,-,-,-,-,1,106,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13211,1321102200,小平市,小平市大沼町,,小平市大沼町,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13211,1321102200,小平市,小平市大沼町,,小平市大沼町,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13211,1321102200,小平市,小平市大沼町,,小平市大沼町,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13211,1321102200,小平市,小平市大沼町,,小平市大沼町,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13211,1321102200,小平市,小平市大沼町,,小平市大沼町,9,91,（再掲）資本金1000万円以下,57,544,-,-,-,-,-,-,57,544,-,-,23,198,5,27,-,-,1,7,2,83,14,159,-,-,5,24,2,13,1,21,1,1,-,-,1,2,-,-,2,9
5,13211,1321102200,小平市,小平市大沼町,,小平市大沼町,9,92,（再掲）資本金5000万円以下,64,830,-,-,-,-,-,-,64,830,-,-,23,198,6,33,-,-,1,7,4,337,17,184,-,-,6,25,2,13,1,21,1,1,-,-,1,2,-,-,2,9
5,13211,1321102200,小平市,小平市大沼町,,小平市大沼町,9,93,（再掲）資本金1億円以下,64,830,-,-,-,-,-,-,64,830,-,-,23,198,6,33,-,-,1,7,4,337,17,184,-,-,6,25,2,13,1,21,1,1,-,-,1,2,-,-,2,9
5,13211,1321102200,小平市,小平市大沼町,,小平市大沼町,9,94,（再掲）資本金3億円以下,64,830,-,-,-,-,-,-,64,830,-,-,23,198,6,33,-,-,1,7,4,337,17,184,-,-,6,25,2,13,1,21,1,1,-,-,1,2,-,-,2,9
6,13211,1321102201,小平市,小平市大沼町,１丁目,小平市大沼町１丁目,0,00,総数（資本金階級）,6,165,-,-,-,-,-,-,6,165,-,-,-,-,-,-,-,-,-,-,1,148,2,8,-,-,2,8,-,-,-,-,1,1,-,-,-,-,-,-,-,-
6,13211,1321102201,小平市,小平市大沼町,１丁目,小平市大沼町１丁目,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102201,小平市,小平市大沼町,１丁目,小平市大沼町１丁目,1,02,資本金300万～500万円未満,4,16,-,-,-,-,-,-,4,16,-,-,-,-,-,-,-,-,-,-,-,-,2,8,-,-,2,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102201,小平市,小平市大沼町,１丁目,小平市大沼町１丁目,1,03,資本金500万～1000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102201,小平市,小平市大沼町,１丁目,小平市大沼町１丁目,1,04,資本金1000万～3000万円未満,2,149,-,-,-,-,-,-,2,149,-,-,-,-,-,-,-,-,-,-,1,148,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-
6,13211,1321102201,小平市,小平市大沼町,１丁目,小平市大沼町１丁目,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102201,小平市,小平市大沼町,１丁目,小平市大沼町１丁目,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102201,小平市,小平市大沼町,１丁目,小平市大沼町１丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102201,小平市,小平市大沼町,１丁目,小平市大沼町１丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102201,小平市,小平市大沼町,１丁目,小平市大沼町１丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102201,小平市,小平市大沼町,１丁目,小平市大沼町１丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102201,小平市,小平市大沼町,１丁目,小平市大沼町１丁目,9,91,（再掲）資本金1000万円以下,5,17,-,-,-,-,-,-,5,17,-,-,-,-,-,-,-,-,-,-,-,-,2,8,-,-,2,8,-,-,-,-,1,1,-,-,-,-,-,-,-,-
6,13211,1321102201,小平市,小平市大沼町,１丁目,小平市大沼町１丁目,9,92,（再掲）資本金5000万円以下,6,165,-,-,-,-,-,-,6,165,-,-,-,-,-,-,-,-,-,-,1,148,2,8,-,-,2,8,-,-,-,-,1,1,-,-,-,-,-,-,-,-
6,13211,1321102201,小平市,小平市大沼町,１丁目,小平市大沼町１丁目,9,93,（再掲）資本金1億円以下,6,165,-,-,-,-,-,-,6,165,-,-,-,-,-,-,-,-,-,-,1,148,2,8,-,-,2,8,-,-,-,-,1,1,-,-,-,-,-,-,-,-
6,13211,1321102201,小平市,小平市大沼町,１丁目,小平市大沼町１丁目,9,94,（再掲）資本金3億円以下,6,165,-,-,-,-,-,-,6,165,-,-,-,-,-,-,-,-,-,-,1,148,2,8,-,-,2,8,-,-,-,-,1,1,-,-,-,-,-,-,-,-
6,13211,1321102202,小平市,小平市大沼町,２丁目,小平市大沼町２丁目,0,00,総数（資本金階級）,14,194,-,-,-,-,-,-,14,194,-,-,3,16,3,18,-,-,1,7,2,83,2,51,-,-,2,10,1,9,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102202,小平市,小平市大沼町,２丁目,小平市大沼町２丁目,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102202,小平市,小平市大沼町,２丁目,小平市大沼町２丁目,1,02,資本金300万～500万円未満,6,36,-,-,-,-,-,-,6,36,-,-,3,16,1,8,-,-,-,-,-,-,-,-,-,-,1,3,1,9,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102202,小平市,小平市大沼町,２丁目,小平市大沼町２丁目,1,03,資本金500万～1000万円未満,3,59,-,-,-,-,-,-,3,59,-,-,-,-,1,4,-,-,-,-,1,47,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102202,小平市,小平市大沼町,２丁目,小平市大沼町２丁目,1,04,資本金1000万～3000万円未満,5,99,-,-,-,-,-,-,5,99,-,-,-,-,1,6,-,-,1,7,1,36,1,43,-,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102202,小平市,小平市大沼町,２丁目,小平市大沼町２丁目,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102202,小平市,小平市大沼町,２丁目,小平市大沼町２丁目,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102202,小平市,小平市大沼町,２丁目,小平市大沼町２丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102202,小平市,小平市大沼町,２丁目,小平市大沼町２丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102202,小平市,小平市大沼町,２丁目,小平市大沼町２丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102202,小平市,小平市大沼町,２丁目,小平市大沼町２丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102202,小平市,小平市大沼町,２丁目,小平市大沼町２丁目,9,91,（再掲）資本金1000万円以下,13,188,-,-,-,-,-,-,13,188,-,-,3,16,2,12,-,-,1,7,2,83,2,51,-,-,2,10,1,9,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102202,小平市,小平市大沼町,２丁目,小平市大沼町２丁目,9,92,（再掲）資本金5000万円以下,14,194,-,-,-,-,-,-,14,194,-,-,3,16,3,18,-,-,1,7,2,83,2,51,-,-,2,10,1,9,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102202,小平市,小平市大沼町,２丁目,小平市大沼町２丁目,9,93,（再掲）資本金1億円以下,14,194,-,-,-,-,-,-,14,194,-,-,3,16,3,18,-,-,1,7,2,83,2,51,-,-,2,10,1,9,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102202,小平市,小平市大沼町,２丁目,小平市大沼町２丁目,9,94,（再掲）資本金3億円以下,14,194,-,-,-,-,-,-,14,194,-,-,3,16,3,18,-,-,1,7,2,83,2,51,-,-,2,10,1,9,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102203,小平市,小平市大沼町,３丁目,小平市大沼町３丁目,0,00,総数（資本金階級）,4,50,-,-,-,-,-,-,4,50,-,-,3,21,-,-,-,-,-,-,-,-,1,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102203,小平市,小平市大沼町,３丁目,小平市大沼町３丁目,1,01,資本金300万円未満,2,32,-,-,-,-,-,-,2,32,-,-,1,3,-,-,-,-,-,-,-,-,1,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102203,小平市,小平市大沼町,３丁目,小平市大沼町３丁目,1,02,資本金300万～500万円未満,1,10,-,-,-,-,-,-,1,10,-,-,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102203,小平市,小平市大沼町,３丁目,小平市大沼町３丁目,1,03,資本金500万～1000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102203,小平市,小平市大沼町,３丁目,小平市大沼町３丁目,1,04,資本金1000万～3000万円未満,1,8,-,-,-,-,-,-,1,8,-,-,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102203,小平市,小平市大沼町,３丁目,小平市大沼町３丁目,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102203,小平市,小平市大沼町,３丁目,小平市大沼町３丁目,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102203,小平市,小平市大沼町,３丁目,小平市大沼町３丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102203,小平市,小平市大沼町,３丁目,小平市大沼町３丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102203,小平市,小平市大沼町,３丁目,小平市大沼町３丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102203,小平市,小平市大沼町,３丁目,小平市大沼町３丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102203,小平市,小平市大沼町,３丁目,小平市大沼町３丁目,9,91,（再掲）資本金1000万円以下,4,50,-,-,-,-,-,-,4,50,-,-,3,21,-,-,-,-,-,-,-,-,1,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102203,小平市,小平市大沼町,３丁目,小平市大沼町３丁目,9,92,（再掲）資本金5000万円以下,4,50,-,-,-,-,-,-,4,50,-,-,3,21,-,-,-,-,-,-,-,-,1,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102203,小平市,小平市大沼町,３丁目,小平市大沼町３丁目,9,93,（再掲）資本金1億円以下,4,50,-,-,-,-,-,-,4,50,-,-,3,21,-,-,-,-,-,-,-,-,1,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102203,小平市,小平市大沼町,３丁目,小平市大沼町３丁目,9,94,（再掲）資本金3億円以下,4,50,-,-,-,-,-,-,4,50,-,-,3,21,-,-,-,-,-,-,-,-,1,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102204,小平市,小平市大沼町,４丁目,小平市大沼町４丁目,0,00,総数（資本金階級）,22,192,-,-,-,-,-,-,22,192,-,-,9,98,3,15,-,-,-,-,-,-,5,46,-,-,1,1,1,4,1,21,-,-,-,-,1,2,-,-,1,5
6,13211,1321102204,小平市,小平市大沼町,４丁目,小平市大沼町４丁目,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102204,小平市,小平市大沼町,４丁目,小平市大沼町４丁目,1,02,資本金300万～500万円未満,11,59,-,-,-,-,-,-,11,59,-,-,3,9,1,6,-,-,-,-,-,-,4,33,-,-,-,-,1,4,-,-,-,-,-,-,1,2,-,-,1,5
6,13211,1321102204,小平市,小平市大沼町,４丁目,小平市大沼町４丁目,1,03,資本金500万～1000万円未満,3,36,-,-,-,-,-,-,3,36,-,-,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,21,-,-,-,-,-,-,-,-,-,-
6,13211,1321102204,小平市,小平市大沼町,４丁目,小平市大沼町４丁目,1,04,資本金1000万～3000万円未満,6,93,-,-,-,-,-,-,6,93,-,-,3,71,2,9,-,-,-,-,-,-,1,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102204,小平市,小平市大沼町,４丁目,小平市大沼町４丁目,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102204,小平市,小平市大沼町,４丁目,小平市大沼町４丁目,1,06,資本金5000万～1億円未満,1,1,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102204,小平市,小平市大沼町,４丁目,小平市大沼町４丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102204,小平市,小平市大沼町,４丁目,小平市大沼町４丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102204,小平市,小平市大沼町,４丁目,小平市大沼町４丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102204,小平市,小平市大沼町,４丁目,小平市大沼町４丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13211,1321102204,小平市,小平市大沼町,４丁目,小平市大沼町４丁目,9,91,（再掲）資本金1000万円以下,20,188,-,-,-,-,-,-,20,188,-,-,8,95,3,15,-,-,-,-,-,-,5,46,-,-,-,-,1,4,1,21,-,-,-,-,1,2,-,-,1,5
6,13211,1321102204,小平市,小平市大沼町,４丁目,小平市大沼町４丁目,9,92,（再掲）資本金5000万円以下,21,189,-,-,-,-,-,-,21,189,-,-,8,95,3,15,-,-,-,-,-,-,5,46,-,-,1,1,1,4,1,21,-,-,-,-,1,2,-,-,1,5
6,13211,1321102204,小平市,小平市大沼町,４丁目,小平市大沼町４丁目,9,93,（再掲）資本金1億円以下,21,189,-,-,-,-,-,-,21,189,-,-,8,95,3,15,-,-,-,-,-,-,5,46,-,-,1,1,1,4,1,21,-,-,-,-,1,2,-,-,1,5
