地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
4,13108,1310800000,江東区,,,江東区,1,10,資本金50億円以上,46,158405,-,-,-,-,-,-,46,158405,-,-,2,4833,12,35567,1,22,7,43287,5,4130,8,53102,4,16352,1,95,4,872,-,-,-,-,-,-,-,-,-,-,2,145
4,13108,1310800000,江東区,,,江東区,9,91,（再掲）資本金1000万円以下,5509,49136,4,34,4,34,-,-,5505,49102,-,-,687,4479,1175,8763,-,-,163,3351,216,4805,1392,9611,67,271,498,1785,274,1608,382,3436,207,2285,43,517,86,1363,-,-,315,6828
4,13108,1310800000,江東区,,,江東区,9,92,（再掲）資本金5000万円以下,6606,100454,5,41,5,41,-,-,6601,100413,-,-,840,7963,1413,16710,-,-,206,6535,312,9543,1689,22739,72,304,606,3060,298,3120,397,7394,233,3909,45,607,97,1705,-,-,393,16824
4,13108,1310800000,江東区,,,江東区,9,93,（再掲）資本金1億円以下,6928,172826,5,41,5,41,-,-,6923,172785,-,-,867,9676,1461,25730,-,-,223,10219,350,32209,1791,38727,78,367,635,5822,310,5362,401,8354,244,7760,46,619,100,3167,-,-,417,24773
4,13108,1310800000,江東区,,,江東区,9,94,（再掲）資本金3億円以下,7026,194649,8,400,8,400,-,-,7018,194249,-,-,877,11997,1477,28411,2,493,235,15733,364,35652,1813,44000,80,390,643,6209,313,5676,401,8354,247,8150,46,619,100,3167,-,-,420,25398
5,13108,1310802300,江東区,江東区有明,,江東区有明,0,00,総数（資本金階級）,87,16910,-,-,-,-,-,-,87,16910,-,-,3,317,9,3821,1,22,13,1155,14,2674,19,4094,2,30,4,1724,3,9,6,65,4,2175,-,-,1,26,-,-,8,798
5,13108,1310802300,江東区,江東区有明,,江東区有明,1,01,資本金300万円未満,3,24,-,-,-,-,-,-,3,24,-,-,-,-,-,-,-,-,-,-,-,-,2,19,-,-,-,-,-,-,1,5,-,-,-,-,-,-,-,-,-,-
5,13108,1310802300,江東区,江東区有明,,江東区有明,1,02,資本金300万～500万円未満,4,8,-,-,-,-,-,-,4,8,-,-,-,-,-,-,-,-,1,1,-,-,3,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13108,1310802300,江東区,江東区有明,,江東区有明,1,03,資本金500万～1000万円未満,6,97,-,-,-,-,-,-,6,97,-,-,-,-,-,-,-,-,-,-,5,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,7
5,13108,1310802300,江東区,江東区有明,,江東区有明,1,04,資本金1000万～3000万円未満,22,517,-,-,-,-,-,-,22,517,-,-,-,-,3,122,-,-,5,189,2,72,4,47,-,-,1,2,1,5,2,20,2,27,-,-,-,-,-,-,2,33
5,13108,1310802300,江東区,江東区有明,,江東区有明,1,05,資本金3000万～5000万円未満,4,1841,-,-,-,-,-,-,4,1841,-,-,1,39,2,1794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,8
5,13108,1310802300,江東区,江東区有明,,江東区有明,1,06,資本金5000万～1億円未満,8,1756,-,-,-,-,-,-,8,1756,-,-,-,-,1,917,-,-,2,33,2,721,-,-,-,-,1,-,-,-,-,-,1,23,-,-,-,-,-,-,1,62
5,13108,1310802300,江東区,江東区有明,,江東区有明,1,07,資本金1億～3億円未満,12,5757,-,-,-,-,-,-,12,5757,-,-,1,272,-,-,-,-,1,249,2,516,4,307,-,-,2,1722,-,-,-,-,1,2125,-,-,-,-,-,-,1,566
5,13108,1310802300,江東区,江東区有明,,江東区有明,1,08,資本金3億～10億円未満,4,102,-,-,-,-,-,-,4,102,-,-,-,-,2,72,-,-,-,-,-,-,-,-,1,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,10
5,13108,1310802300,江東区,江東区有明,,江東区有明,1,09,資本金10億～50億円未満,4,3645,-,-,-,-,-,-,4,3645,-,-,-,-,1,916,-,-,1,635,-,-,2,2094,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13108,1310802300,江東区,江東区有明,,江東区有明,1,10,資本金50億円以上,3,1677,-,-,-,-,-,-,3,1677,-,-,-,-,-,-,1,22,-,-,-,-,1,1543,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,112
5,13108,1310802300,江東区,江東区有明,,江東区有明,9,91,（再掲）資本金1000万円以下,30,569,-,-,-,-,-,-,30,569,-,-,-,-,2,93,-,-,5,179,6,144,9,73,-,-,1,2,1,5,2,14,2,27,-,-,-,-,-,-,2,32
5,13108,1310802300,江東区,江東区有明,,江東区有明,9,92,（再掲）資本金5000万円以下,41,2520,-,-,-,-,-,-,41,2520,-,-,1,39,5,1916,-,-,8,223,7,162,9,73,-,-,1,2,1,5,3,25,2,27,-,-,-,-,-,-,4,48
5,13108,1310802300,江東区,江東区有明,,江東区有明,9,93,（再掲）資本金1億円以下,55,9135,-,-,-,-,-,-,55,9135,-,-,1,39,6,2833,-,-,8,223,10,1254,12,181,-,-,4,1724,1,5,3,25,4,2175,-,-,-,-,-,-,6,676
5,13108,1310802300,江東区,江東区有明,,江東区有明,9,94,（再掲）資本金3億円以下,60,10020,-,-,-,-,-,-,60,10020,-,-,2,311,6,2833,-,-,9,472,11,1399,13,380,1,20,4,1724,1,5,3,25,4,2175,-,-,-,-,-,-,6,676
6,13108,1310802301,江東区,江東区有明,１丁目,江東区有明１丁目,0,00,総数（資本金階級）,12,1800,-,-,-,-,-,-,12,1800,-,-,1,39,1,949,-,-,1,1,1,682,-,-,-,-,1,2,1,5,1,22,2,41,-,-,1,26,-,-,2,33
6,13108,1310802301,江東区,江東区有明,１丁目,江東区有明１丁目,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802301,江東区,江東区有明,１丁目,江東区有明１丁目,1,02,資本金300万～500万円未満,1,1,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802301,江東区,江東区有明,１丁目,江東区有明１丁目,1,03,資本金500万～1000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802301,江東区,江東区有明,１丁目,江東区有明１丁目,1,04,資本金1000万～3000万円未満,4,50,-,-,-,-,-,-,4,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,5,-,-,1,18,-,-,-,-,-,-,1,25
6,13108,1310802301,江東区,江東区有明,１丁目,江東区有明１丁目,1,05,資本金3000万～5000万円未満,3,996,-,-,-,-,-,-,3,996,-,-,1,39,1,949,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,8
6,13108,1310802301,江東区,江東区有明,１丁目,江東区有明１丁目,1,06,資本金5000万～1億円未満,2,705,-,-,-,-,-,-,2,705,-,-,-,-,-,-,-,-,-,-,1,682,-,-,-,-,-,-,-,-,-,-,1,23,-,-,-,-,-,-,-,-
6,13108,1310802301,江東区,江東区有明,１丁目,江東区有明１丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802301,江東区,江東区有明,１丁目,江東区有明１丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802301,江東区,江東区有明,１丁目,江東区有明１丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802301,江東区,江東区有明,１丁目,江東区有明１丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802301,江東区,江東区有明,１丁目,江東区有明１丁目,9,91,（再掲）資本金1000万円以下,5,51,-,-,-,-,-,-,5,51,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,1,2,1,5,-,-,1,18,-,-,-,-,-,-,1,25
6,13108,1310802301,江東区,江東区有明,１丁目,江東区有明１丁目,9,92,（再掲）資本金5000万円以下,8,1047,-,-,-,-,-,-,8,1047,-,-,1,39,1,949,-,-,1,1,-,-,-,-,-,-,1,2,1,5,-,-,1,18,-,-,-,-,-,-,2,33
6,13108,1310802301,江東区,江東区有明,１丁目,江東区有明１丁目,9,93,（再掲）資本金1億円以下,10,1752,-,-,-,-,-,-,10,1752,-,-,1,39,1,949,-,-,1,1,1,682,-,-,-,-,1,2,1,5,-,-,2,41,-,-,-,-,-,-,2,33
6,13108,1310802301,江東区,江東区有明,１丁目,江東区有明１丁目,9,94,（再掲）資本金3億円以下,10,1752,-,-,-,-,-,-,10,1752,-,-,1,39,1,949,-,-,1,1,1,682,-,-,-,-,1,2,1,5,-,-,2,41,-,-,-,-,-,-,2,33
6,13108,1310802302,江東区,江東区有明,２丁目,江東区有明２丁目,0,00,総数（資本金階級）,1,10,-,-,-,-,-,-,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,10
6,13108,1310802302,江東区,江東区有明,２丁目,江東区有明２丁目,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802302,江東区,江東区有明,２丁目,江東区有明２丁目,1,02,資本金300万～500万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802302,江東区,江東区有明,２丁目,江東区有明２丁目,1,03,資本金500万～1000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802302,江東区,江東区有明,２丁目,江東区有明２丁目,1,04,資本金1000万～3000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802302,江東区,江東区有明,２丁目,江東区有明２丁目,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802302,江東区,江東区有明,２丁目,江東区有明２丁目,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802302,江東区,江東区有明,２丁目,江東区有明２丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802302,江東区,江東区有明,２丁目,江東区有明２丁目,1,08,資本金3億～10億円未満,1,10,-,-,-,-,-,-,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,10
6,13108,1310802302,江東区,江東区有明,２丁目,江東区有明２丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802302,江東区,江東区有明,２丁目,江東区有明２丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802302,江東区,江東区有明,２丁目,江東区有明２丁目,9,91,（再掲）資本金1000万円以下,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802302,江東区,江東区有明,２丁目,江東区有明２丁目,9,92,（再掲）資本金5000万円以下,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802302,江東区,江東区有明,２丁目,江東区有明２丁目,9,93,（再掲）資本金1億円以下,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802302,江東区,江東区有明,２丁目,江東区有明２丁目,9,94,（再掲）資本金3億円以下,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802303,江東区,江東区有明,３丁目,江東区有明３丁目,0,00,総数（資本金階級）,64,14383,-,-,-,-,-,-,64,14383,-,-,2,278,8,2872,1,22,12,1154,3,1275,19,4094,2,30,3,1722,2,4,5,43,2,2134,-,-,-,-,-,-,5,755
6,13108,1310802303,江東区,江東区有明,３丁目,江東区有明３丁目,1,01,資本金300万円未満,3,24,-,-,-,-,-,-,3,24,-,-,-,-,-,-,-,-,-,-,-,-,2,19,-,-,-,-,-,-,1,5,-,-,-,-,-,-,-,-,-,-
6,13108,1310802303,江東区,江東区有明,３丁目,江東区有明３丁目,1,02,資本金300万～500万円未満,3,7,-,-,-,-,-,-,3,7,-,-,-,-,-,-,-,-,-,-,-,-,3,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802303,江東区,江東区有明,３丁目,江東区有明３丁目,1,03,資本金500万～1000万円未満,1,7,-,-,-,-,-,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,7
6,13108,1310802303,江東区,江東区有明,３丁目,江東区有明３丁目,1,04,資本金1000万～3000万円未満,16,395,-,-,-,-,-,-,16,395,-,-,-,-,3,122,-,-,5,189,-,-,4,47,-,-,-,-,-,-,2,20,1,9,-,-,-,-,-,-,1,8
6,13108,1310802303,江東区,江東区有明,３丁目,江東区有明３丁目,1,05,資本金3000万～5000万円未満,1,845,-,-,-,-,-,-,1,845,-,-,-,-,1,845,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802303,江東区,江東区有明,３丁目,江東区有明３丁目,1,06,資本金5000万～1億円未満,5,1012,-,-,-,-,-,-,5,1012,-,-,-,-,1,917,-,-,2,33,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,62
6,13108,1310802303,江東区,江東区有明,３丁目,江東区有明３丁目,1,07,資本金1億～3億円未満,10,5241,-,-,-,-,-,-,10,5241,-,-,1,272,-,-,-,-,1,249,-,-,4,307,-,-,2,1722,-,-,-,-,1,2125,-,-,-,-,-,-,1,566
6,13108,1310802303,江東区,江東区有明,３丁目,江東区有明３丁目,1,08,資本金3億～10億円未満,3,92,-,-,-,-,-,-,3,92,-,-,-,-,2,72,-,-,-,-,-,-,-,-,1,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802303,江東区,江東区有明,３丁目,江東区有明３丁目,1,09,資本金10億～50億円未満,4,3645,-,-,-,-,-,-,4,3645,-,-,-,-,1,916,-,-,1,635,-,-,2,2094,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802303,江東区,江東区有明,３丁目,江東区有明３丁目,1,10,資本金50億円以上,3,1677,-,-,-,-,-,-,3,1677,-,-,-,-,-,-,1,22,-,-,-,-,1,1543,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,112
6,13108,1310802303,江東区,江東区有明,３丁目,江東区有明３丁目,9,91,（再掲）資本金1000万円以下,19,374,-,-,-,-,-,-,19,374,-,-,-,-,2,93,-,-,4,178,-,-,9,73,-,-,-,-,-,-,2,14,1,9,-,-,-,-,-,-,1,7
6,13108,1310802303,江東区,江東区有明,３丁目,江東区有明３丁目,9,92,（再掲）資本金5000万円以下,26,1311,-,-,-,-,-,-,26,1311,-,-,-,-,4,967,-,-,7,222,-,-,9,73,-,-,-,-,-,-,3,25,1,9,-,-,-,-,-,-,2,15
6,13108,1310802303,江東区,江東区有明,３丁目,江東区有明３丁目,9,93,（再掲）資本金1億円以下,36,6811,-,-,-,-,-,-,36,6811,-,-,-,-,5,1884,-,-,7,222,-,-,12,181,-,-,3,1722,-,-,3,25,2,2134,-,-,-,-,-,-,4,643
6,13108,1310802303,江東区,江東区有明,３丁目,江東区有明３丁目,9,94,（再掲）資本金3億円以下,40,7551,-,-,-,-,-,-,40,7551,-,-,1,272,5,1884,-,-,8,471,-,-,13,380,1,20,3,1722,-,-,3,25,2,2134,-,-,-,-,-,-,4,643
6,13108,1310802304,江東区,江東区有明,４丁目,江東区有明４丁目,0,00,総数（資本金階級）,10,717,-,-,-,-,-,-,10,717,-,-,-,-,-,-,-,-,-,-,10,717,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802304,江東区,江東区有明,４丁目,江東区有明４丁目,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802304,江東区,江東区有明,４丁目,江東区有明４丁目,1,02,資本金300万～500万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802304,江東区,江東区有明,４丁目,江東区有明４丁目,1,03,資本金500万～1000万円未満,5,90,-,-,-,-,-,-,5,90,-,-,-,-,-,-,-,-,-,-,5,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802304,江東区,江東区有明,４丁目,江東区有明４丁目,1,04,資本金1000万～3000万円未満,2,72,-,-,-,-,-,-,2,72,-,-,-,-,-,-,-,-,-,-,2,72,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802304,江東区,江東区有明,４丁目,江東区有明４丁目,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802304,江東区,江東区有明,４丁目,江東区有明４丁目,1,06,資本金5000万～1億円未満,1,39,-,-,-,-,-,-,1,39,-,-,-,-,-,-,-,-,-,-,1,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802304,江東区,江東区有明,４丁目,江東区有明４丁目,1,07,資本金1億～3億円未満,2,516,-,-,-,-,-,-,2,516,-,-,-,-,-,-,-,-,-,-,2,516,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802304,江東区,江東区有明,４丁目,江東区有明４丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802304,江東区,江東区有明,４丁目,江東区有明４丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802304,江東区,江東区有明,４丁目,江東区有明４丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802304,江東区,江東区有明,４丁目,江東区有明４丁目,9,91,（再掲）資本金1000万円以下,6,144,-,-,-,-,-,-,6,144,-,-,-,-,-,-,-,-,-,-,6,144,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802304,江東区,江東区有明,４丁目,江東区有明４丁目,9,92,（再掲）資本金5000万円以下,7,162,-,-,-,-,-,-,7,162,-,-,-,-,-,-,-,-,-,-,7,162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802304,江東区,江東区有明,４丁目,江東区有明４丁目,9,93,（再掲）資本金1億円以下,9,572,-,-,-,-,-,-,9,572,-,-,-,-,-,-,-,-,-,-,9,572,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13108,1310802304,江東区,江東区有明,４丁目,江東区有明４丁目,9,94,（再掲）資本金3億円以下,10,717,-,-,-,-,-,-,10,717,-,-,-,-,-,-,-,-,-,-,10,717,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
