地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
4,13110,1311000000,目黒区,,,目黒区,1,10,資本金50億円以上,9,10229,-,-,-,-,-,-,9,10229,-,-,1,411,2,1523,-,-,-,-,-,-,2,1799,1,440,-,-,2,2826,1,3230,-,-,-,-,-,-,-,-,-,-
4,13110,1311000000,目黒区,,,目黒区,9,91,（再掲）資本金1000万円以下,3956,31991,6,49,6,49,-,-,3950,31942,1,13,285,1470,350,3519,1,1,237,1747,26,757,1078,9792,40,137,593,2287,379,1883,356,4483,294,2605,85,764,78,848,-,-,147,1636
4,13110,1311000000,目黒区,,,目黒区,9,92,（再掲）資本金5000万円以下,4602,68180,6,49,6,49,-,-,4596,68131,1,13,361,3043,428,6973,1,1,283,2975,41,3386,1243,18738,44,163,693,2974,422,2800,386,7242,322,6073,98,1345,87,6700,-,-,186,5705
4,13110,1311000000,目黒区,,,目黒区,9,93,（再掲）資本金1億円以下,4757,120801,6,49,6,49,-,-,4751,120752,1,13,374,3708,446,10057,1,1,301,4283,43,3553,1286,55920,46,164,716,3346,429,3359,391,9091,327,6526,103,1880,92,7932,-,-,195,10919
4,13110,1311000000,目黒区,,,目黒区,9,94,（再掲）資本金3億円以下,4801,128533,6,49,6,49,-,-,4795,128484,1,13,377,4471,457,11720,1,1,307,4582,43,3553,1293,56885,46,164,723,3984,430,3591,394,9579,329,6702,104,1991,93,8126,-,-,197,13122
5,13110,1311000200,目黒区,目黒区青葉台,,目黒区青葉台,0,00,総数（資本金階級）,299,32123,-,-,-,-,-,-,299,32123,-,-,17,383,21,1195,-,-,28,929,4,1256,93,24963,-,-,25,85,35,1269,27,300,22,177,4,129,7,88,-,-,16,1349
5,13110,1311000200,目黒区,目黒区青葉台,,目黒区青葉台,1,01,資本金300万円未満,17,102,-,-,-,-,-,-,17,102,-,-,1,4,-,-,-,-,3,8,-,-,3,16,-,-,2,6,2,4,4,48,2,16,-,-,-,-,-,-,-,-
5,13110,1311000200,目黒区,目黒区青葉台,,目黒区青葉台,1,02,資本金300万～500万円未満,80,512,-,-,-,-,-,-,80,512,-,-,3,8,5,19,-,-,5,41,1,10,23,192,-,-,5,18,14,44,10,89,6,14,3,58,1,7,-,-,4,12
5,13110,1311000200,目黒区,目黒区青葉台,,目黒区青葉台,1,03,資本金500万～1000万円未満,29,265,-,-,-,-,-,-,29,265,-,-,1,4,1,43,-,-,5,80,1,11,4,16,-,-,3,8,3,21,4,18,4,25,-,-,2,34,-,-,1,5
5,13110,1311000200,目黒区,目黒区青葉台,,目黒区青葉台,1,04,資本金1000万～3000万円未満,95,2513,-,-,-,-,-,-,95,2513,-,-,10,130,7,133,-,-,10,183,1,237,27,582,-,-,12,46,12,133,4,23,4,70,-,-,1,13,-,-,7,963
5,13110,1311000200,目黒区,目黒区青葉台,,目黒区青葉台,1,05,資本金3000万～5000万円未満,13,2620,-,-,-,-,-,-,13,2620,-,-,1,208,2,740,-,-,2,20,1,998,5,637,-,-,-,-,-,-,1,12,-,-,-,-,-,-,-,-,1,5
5,13110,1311000200,目黒区,目黒区青葉台,,目黒区青葉台,1,06,資本金5000万～1億円未満,12,1185,-,-,-,-,-,-,12,1185,-,-,1,29,1,18,-,-,1,47,-,-,5,610,-,-,-,-,1,26,1,80,-,-,1,71,-,-,-,-,1,304
5,13110,1311000200,目黒区,目黒区青葉台,,目黒区青葉台,1,07,資本金1億～3億円未満,7,19972,-,-,-,-,-,-,7,19972,-,-,-,-,2,229,-,-,1,28,-,-,4,19715,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13110,1311000200,目黒区,目黒区青葉台,,目黒区青葉台,1,08,資本金3億～10億円未満,3,87,-,-,-,-,-,-,3,87,-,-,-,-,-,-,-,-,-,-,-,-,3,87,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13110,1311000200,目黒区,目黒区青葉台,,目黒区青葉台,1,09,資本金10億～50億円未満,4,2975,-,-,-,-,-,-,4,2975,-,-,-,-,-,-,-,-,1,522,-,-,1,1418,-,-,-,-,2,1035,-,-,-,-,-,-,-,-,-,-,-,-
5,13110,1311000200,目黒区,目黒区青葉台,,目黒区青葉台,1,10,資本金50億円以上,1,1439,-,-,-,-,-,-,1,1439,-,-,-,-,-,-,-,-,-,-,-,-,1,1439,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13110,1311000200,目黒区,目黒区青葉台,,目黒区青葉台,9,91,（再掲）資本金1000万円以下,199,1909,-,-,-,-,-,-,199,1909,-,-,13,124,13,195,-,-,21,241,2,21,51,525,-,-,20,65,28,181,21,172,16,125,3,58,3,41,-,-,8,161
5,13110,1311000200,目黒区,目黒区青葉台,,目黒区青葉台,9,92,（再掲）資本金5000万円以下,240,6283,-,-,-,-,-,-,240,6283,-,-,16,354,16,953,-,-,26,379,4,1256,65,1623,-,-,22,78,32,228,23,190,16,125,3,58,4,54,-,-,13,985
5,13110,1311000200,目黒区,目黒区青葉台,,目黒区青葉台,9,93,（再掲）資本金1億円以下,249,26458,-,-,-,-,-,-,249,26458,-,-,17,383,16,953,-,-,27,407,4,1256,69,21286,-,-,22,78,32,228,24,270,16,125,4,129,4,54,-,-,14,1289
5,13110,1311000200,目黒区,目黒区青葉台,,目黒区青葉台,9,94,（再掲）資本金3億円以下,253,27169,-,-,-,-,-,-,253,27169,-,-,17,383,18,1182,-,-,27,407,4,1256,71,21768,-,-,22,78,32,228,24,270,16,125,4,129,4,54,-,-,14,1289
6,13110,1311000201,目黒区,目黒区青葉台,１丁目,目黒区青葉台１丁目,0,00,総数（資本金階級）,143,3729,-,-,-,-,-,-,143,3729,-,-,7,41,9,194,-,-,10,44,3,1245,41,1354,-,-,11,33,14,70,17,246,17,138,2,57,6,75,-,-,6,232
6,13110,1311000201,目黒区,目黒区青葉台,１丁目,目黒区青葉台１丁目,1,01,資本金300万円未満,8,74,-,-,-,-,-,-,8,74,-,-,-,-,-,-,-,-,1,2,-,-,1,6,-,-,1,3,-,-,3,47,2,16,-,-,-,-,-,-,-,-
6,13110,1311000201,目黒区,目黒区青葉台,１丁目,目黒区青葉台１丁目,1,02,資本金300万～500万円未満,47,292,-,-,-,-,-,-,47,292,-,-,2,6,2,11,-,-,3,5,1,10,16,95,-,-,3,6,7,28,4,47,4,12,2,57,1,7,-,-,2,8
6,13110,1311000201,目黒区,目黒区青葉台,１丁目,目黒区青葉台１丁目,1,03,資本金500万～1000万円未満,15,146,-,-,-,-,-,-,15,146,-,-,1,4,1,43,-,-,2,7,-,-,2,4,-,-,-,-,1,14,3,17,3,23,-,-,2,34,-,-,-,-
6,13110,1311000201,目黒区,目黒区青葉台,１丁目,目黒区青葉台１丁目,1,04,資本金1000万～3000万円未満,42,1106,-,-,-,-,-,-,42,1106,-,-,4,31,3,110,-,-,3,23,1,237,12,376,-,-,5,20,5,22,2,13,3,50,-,-,-,-,-,-,4,224
6,13110,1311000201,目黒区,目黒区青葉台,１丁目,目黒区青葉台１丁目,1,05,資本金3000万～5000万円未満,4,1048,-,-,-,-,-,-,4,1048,-,-,-,-,-,-,-,-,1,7,1,998,1,31,-,-,-,-,-,-,1,12,-,-,-,-,-,-,-,-,-,-
6,13110,1311000201,目黒区,目黒区青葉台,１丁目,目黒区青葉台１丁目,1,06,資本金5000万～1億円未満,5,501,-,-,-,-,-,-,5,501,-,-,-,-,1,18,-,-,-,-,-,-,3,403,-,-,-,-,-,-,1,80,-,-,-,-,-,-,-,-,-,-
6,13110,1311000201,目黒区,目黒区青葉台,１丁目,目黒区青葉台１丁目,1,07,資本金1億～3億円未満,1,324,-,-,-,-,-,-,1,324,-,-,-,-,-,-,-,-,-,-,-,-,1,324,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13110,1311000201,目黒区,目黒区青葉台,１丁目,目黒区青葉台１丁目,1,08,資本金3億～10億円未満,1,18,-,-,-,-,-,-,1,18,-,-,-,-,-,-,-,-,-,-,-,-,1,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13110,1311000201,目黒区,目黒区青葉台,１丁目,目黒区青葉台１丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13110,1311000201,目黒区,目黒区青葉台,１丁目,目黒区青葉台１丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13110,1311000201,目黒区,目黒区青葉台,１丁目,目黒区青葉台１丁目,9,91,（再掲）資本金1000万円以下,101,1062,-,-,-,-,-,-,101,1062,-,-,6,31,6,164,-,-,8,25,1,10,29,294,-,-,8,22,12,59,11,118,12,101,2,57,3,41,-,-,3,140
6,13110,1311000201,目黒区,目黒区青葉台,１丁目,目黒区青葉台１丁目,9,92,（再掲）資本金5000万円以下,119,2741,-,-,-,-,-,-,119,2741,-,-,7,41,7,182,-,-,10,44,3,1245,34,569,-,-,9,29,13,64,13,136,12,101,2,57,3,41,-,-,6,232
6,13110,1311000201,目黒区,目黒区青葉台,１丁目,目黒区青葉台１丁目,9,93,（再掲）資本金1億円以下,121,3167,-,-,-,-,-,-,121,3167,-,-,7,41,7,182,-,-,10,44,3,1245,35,915,-,-,9,29,13,64,14,216,12,101,2,57,3,41,-,-,6,232
6,13110,1311000201,目黒区,目黒区青葉台,１丁目,目黒区青葉台１丁目,9,94,（再掲）資本金3億円以下,122,3491,-,-,-,-,-,-,122,3491,-,-,7,41,7,182,-,-,10,44,3,1245,36,1239,-,-,9,29,13,64,14,216,12,101,2,57,3,41,-,-,6,232
6,13110,1311000202,目黒区,目黒区青葉台,２丁目,目黒区青葉台２丁目,0,00,総数（資本金階級）,53,22074,-,-,-,-,-,-,53,22074,-,-,4,111,4,744,-,-,4,67,1,11,19,20164,-,-,7,30,5,80,2,9,3,35,1,71,-,-,-,-,3,752
6,13110,1311000202,目黒区,目黒区青葉台,２丁目,目黒区青葉台２丁目,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13110,1311000202,目黒区,目黒区青葉台,２丁目,目黒区青葉台２丁目,1,02,資本金300万～500万円未満,6,24,-,-,-,-,-,-,6,24,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,2,12,1,3,1,7,1,-,-,-,-,-,-,-,-,-
6,13110,1311000202,目黒区,目黒区青葉台,２丁目,目黒区青葉台２丁目,1,03,資本金500万～1000万円未満,3,15,-,-,-,-,-,-,3,15,-,-,-,-,-,-,-,-,-,-,1,11,1,3,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13110,1311000202,目黒区,目黒区青葉台,２丁目,目黒区青葉台２丁目,1,04,資本金1000万～3000万円未満,21,1053,-,-,-,-,-,-,21,1053,-,-,2,80,1,3,-,-,3,54,-,-,4,100,-,-,4,17,3,39,1,2,1,20,-,-,-,-,-,-,2,738
6,13110,1311000202,目黒区,目黒区青葉台,２丁目,目黒区青葉台２丁目,1,05,資本金3000万～5000万円未満,5,1339,-,-,-,-,-,-,5,1339,-,-,-,-,2,740,-,-,1,13,-,-,2,586,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13110,1311000202,目黒区,目黒区青葉台,２丁目,目黒区青葉台２丁目,1,06,資本金5000万～1億円未満,2,100,-,-,-,-,-,-,2,100,-,-,1,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,71,-,-,-,-,-,-
6,13110,1311000202,目黒区,目黒区青葉台,２丁目,目黒区青葉台２丁目,1,07,資本金1億～3億円未満,3,19391,-,-,-,-,-,-,3,19391,-,-,-,-,-,-,-,-,-,-,-,-,3,19391,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13110,1311000202,目黒区,目黒区青葉台,２丁目,目黒区青葉台２丁目,1,08,資本金3億～10億円未満,1,4,-,-,-,-,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13110,1311000202,目黒区,目黒区青葉台,２丁目,目黒区青葉台２丁目,1,09,資本金10億～50億円未満,1,38,-,-,-,-,-,-,1,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,38,-,-,-,-,-,-,-,-,-,-,-,-
6,13110,1311000202,目黒区,目黒区青葉台,２丁目,目黒区青葉台２丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13110,1311000202,目黒区,目黒区青葉台,２丁目,目黒区青葉台２丁目,9,91,（再掲）資本金1000万円以下,26,298,-,-,-,-,-,-,26,298,-,-,3,82,1,3,-,-,3,54,1,11,4,54,-,-,6,24,3,30,2,9,2,20,-,-,-,-,-,-,1,11
6,13110,1311000202,目黒区,目黒区青葉台,２丁目,目黒区青葉台２丁目,9,92,（再掲）資本金5000万円以下,35,2431,-,-,-,-,-,-,35,2431,-,-,3,82,3,743,-,-,4,67,1,11,7,689,-,-,7,30,4,42,2,9,2,20,-,-,-,-,-,-,2,738
6,13110,1311000202,目黒区,目黒区青葉台,２丁目,目黒区青葉台２丁目,9,93,（再掲）資本金1億円以下,39,21764,-,-,-,-,-,-,39,21764,-,-,4,111,3,743,-,-,4,67,1,11,9,19922,-,-,7,30,4,42,2,9,2,20,1,71,-,-,-,-,2,738
6,13110,1311000202,目黒区,目黒区青葉台,２丁目,目黒区青葉台２丁目,9,94,（再掲）資本金3億円以下,40,21922,-,-,-,-,-,-,40,21922,-,-,4,111,3,743,-,-,4,67,1,11,10,20080,-,-,7,30,4,42,2,9,2,20,1,71,-,-,-,-,2,738
6,13110,1311000203,目黒区,目黒区青葉台,３丁目,目黒区青葉台３丁目,0,00,総数（資本金階級）,71,3573,-,-,-,-,-,-,71,3573,-,-,4,225,7,230,-,-,10,767,-,-,24,1871,-,-,6,19,7,79,6,19,2,4,-,-,-,-,-,-,5,359
6,13110,1311000203,目黒区,目黒区青葉台,３丁目,目黒区青葉台３丁目,1,01,資本金300万円未満,7,23,-,-,-,-,-,-,7,23,-,-,-,-,-,-,-,-,2,6,-,-,2,10,-,-,1,3,1,3,1,1,-,-,-,-,-,-,-,-,-,-
6,13110,1311000203,目黒区,目黒区青葉台,３丁目,目黒区青葉台３丁目,1,02,資本金300万～500万円未満,19,154,-,-,-,-,-,-,19,154,-,-,-,-,3,8,-,-,1,20,-,-,6,96,-,-,-,-,3,8,4,17,1,2,-,-,-,-,-,-,1,3
6,13110,1311000203,目黒区,目黒区青葉台,３丁目,目黒区青葉台３丁目,1,03,資本金500万～1000万円未満,7,89,-,-,-,-,-,-,7,89,-,-,-,-,-,-,-,-,2,70,-,-,1,9,-,-,2,7,-,-,1,1,1,2,-,-,-,-,-,-,-,-
6,13110,1311000203,目黒区,目黒区青葉台,３丁目,目黒区青葉台３丁目,1,04,資本金1000万～3000万円未満,24,298,-,-,-,-,-,-,24,298,-,-,3,17,3,20,-,-,3,102,-,-,8,81,-,-,3,9,3,68,-,-,-,-,-,-,-,-,-,-,1,1
6,13110,1311000203,目黒区,目黒区青葉台,３丁目,目黒区青葉台３丁目,1,05,資本金3000万～5000万円未満,3,220,-,-,-,-,-,-,3,220,-,-,1,208,-,-,-,-,-,-,-,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,5
6,13110,1311000203,目黒区,目黒区青葉台,３丁目,目黒区青葉台３丁目,1,06,資本金5000万～1億円未満,3,474,-,-,-,-,-,-,3,474,-,-,-,-,-,-,-,-,1,47,-,-,1,123,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,304
6,13110,1311000203,目黒区,目黒区青葉台,３丁目,目黒区青葉台３丁目,1,07,資本金1億～3億円未満,1,202,-,-,-,-,-,-,1,202,-,-,-,-,1,202,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13110,1311000203,目黒区,目黒区青葉台,３丁目,目黒区青葉台３丁目,1,08,資本金3億～10億円未満,1,65,-,-,-,-,-,-,1,65,-,-,-,-,-,-,-,-,-,-,-,-,1,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13110,1311000203,目黒区,目黒区青葉台,３丁目,目黒区青葉台３丁目,1,09,資本金10億～50億円未満,1,522,-,-,-,-,-,-,1,522,-,-,-,-,-,-,-,-,1,522,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13110,1311000203,目黒区,目黒区青葉台,３丁目,目黒区青葉台３丁目,1,10,資本金50億円以上,1,1439,-,-,-,-,-,-,1,1439,-,-,-,-,-,-,-,-,-,-,-,-,1,1439,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13110,1311000203,目黒区,目黒区青葉台,３丁目,目黒区青葉台３丁目,9,91,（再掲）資本金1000万円以下,54,471,-,-,-,-,-,-,54,471,-,-,2,5,6,28,-,-,7,139,-,-,16,174,-,-,6,19,7,79,6,19,2,4,-,-,-,-,-,-,2,4
6,13110,1311000203,目黒区,目黒区青葉台,３丁目,目黒区青葉台３丁目,9,92,（再掲）資本金5000万円以下,62,954,-,-,-,-,-,-,62,954,-,-,4,225,6,28,-,-,9,245,-,-,19,326,-,-,6,19,7,79,6,19,2,4,-,-,-,-,-,-,3,9
6,13110,1311000203,目黒区,目黒区青葉台,３丁目,目黒区青葉台３丁目,9,93,（再掲）資本金1億円以下,63,1258,-,-,-,-,-,-,63,1258,-,-,4,225,6,28,-,-,9,245,-,-,19,326,-,-,6,19,7,79,6,19,2,4,-,-,-,-,-,-,4,313
6,13110,1311000203,目黒区,目黒区青葉台,３丁目,目黒区青葉台３丁目,9,94,（再掲）資本金3億円以下,64,1460,-,-,-,-,-,-,64,1460,-,-,4,225,7,230,-,-,9,245,-,-,19,326,-,-,6,19,7,79,6,19,2,4,-,-,-,-,-,-,4,313
6,13110,1311000204,目黒区,目黒区青葉台,４丁目,目黒区青葉台４丁目,0,00,総数（資本金階級）,32,2747,-,-,-,-,-,-,32,2747,-,-,2,6,1,27,-,-,4,51,-,-,9,1574,-,-,1,3,9,1040,2,26,-,-,1,1,1,13,-,-,2,6
6,13110,1311000204,目黒区,目黒区青葉台,４丁目,目黒区青葉台４丁目,1,01,資本金300万円未満,2,5,-,-,-,-,-,-,2,5,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-
6,13110,1311000204,目黒区,目黒区青葉台,４丁目,目黒区青葉台４丁目,1,02,資本金300万～500万円未満,8,42,-,-,-,-,-,-,8,42,-,-,-,-,-,-,-,-,1,16,-,-,1,1,-,-,-,-,3,5,1,18,-,-,1,1,-,-,-,-,1,1
6,13110,1311000204,目黒区,目黒区青葉台,４丁目,目黒区青葉台４丁目,1,03,資本金500万～1000万円未満,4,15,-,-,-,-,-,-,4,15,-,-,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,2,7,-,-,-,-,-,-,-,-,-,-,1,5
6,13110,1311000204,目黒区,目黒区青葉台,４丁目,目黒区青葉台４丁目,1,04,資本金1000万～3000万円未満,8,56,-,-,-,-,-,-,8,56,-,-,1,2,-,-,-,-,1,4,-,-,3,25,-,-,-,-,1,4,1,8,-,-,-,-,1,13,-,-,-,-
6,13110,1311000204,目黒区,目黒区青葉台,４丁目,目黒区青葉台４丁目,1,05,資本金3000万～5000万円未満,1,13,-,-,-,-,-,-,1,13,-,-,-,-,-,-,-,-,-,-,-,-,1,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13110,1311000204,目黒区,目黒区青葉台,４丁目,目黒区青葉台４丁目,1,06,資本金5000万～1億円未満,2,110,-,-,-,-,-,-,2,110,-,-,-,-,-,-,-,-,-,-,-,-,1,84,-,-,-,-,1,26,-,-,-,-,-,-,-,-,-,-,-,-
6,13110,1311000204,目黒区,目黒区青葉台,４丁目,目黒区青葉台４丁目,1,07,資本金1億～3億円未満,2,55,-,-,-,-,-,-,2,55,-,-,-,-,1,27,-,-,1,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13110,1311000204,目黒区,目黒区青葉台,４丁目,目黒区青葉台４丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13110,1311000204,目黒区,目黒区青葉台,４丁目,目黒区青葉台４丁目,1,09,資本金10億～50億円未満,2,2415,-,-,-,-,-,-,2,2415,-,-,-,-,-,-,-,-,-,-,-,-,1,1418,-,-,-,-,1,997,-,-,-,-,-,-,-,-,-,-,-,-
6,13110,1311000204,目黒区,目黒区青葉台,４丁目,目黒区青葉台４丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
