地域階層,地域コード,地域名,経営組織階層,経営組織コード,経営組織,産業分類階層,大分類,中分類,産業分類,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,総数／従業者数／うち常用雇用者／総数（人）,総数／従業者数／うち常用雇用者／男（人）,総数／従業者数／うち常用雇用者／女（人）,従業者規模1～4人／事業所数（事業所）,従業者規模1～4人／従業者数／総数（人）,従業者規模1～4人／従業者数／男（人）,従業者規模1～4人／従業者数／女（人）,従業者規模1～4人／従業者数／うち常用雇用者／総数（人）,従業者規模1～4人／従業者数／うち常用雇用者／男（人）,従業者規模1～4人／従業者数／うち常用雇用者／女（人）,従業者規模1人／事業所数（事業所）,従業者規模1人／従業者数／総数（人）,従業者規模1人／従業者数／男（人）,従業者規模1人／従業者数／女（人）,従業者規模1人／従業者数／うち常用雇用者／総数（人）,従業者規模1人／従業者数／うち常用雇用者／男（人）,従業者規模1人／従業者数／うち常用雇用者／女（人）,従業者規模2人／事業所数（事業所）,従業者規模2人／従業者数／総数（人）,従業者規模2人／従業者数／男（人）,従業者規模2人／従業者数／女（人）,従業者規模2人／従業者数／うち常用雇用者／総数（人）,従業者規模2人／従業者数／うち常用雇用者／男（人）,従業者規模2人／従業者数／うち常用雇用者／女（人）,従業者規模3人／事業所数（事業所）,従業者規模3人／従業者数／総数（人）,従業者規模3人／従業者数／男（人）,従業者規模3人／従業者数／女（人）,従業者規模3人／従業者数／うち常用雇用者／総数（人）,従業者規模3人／従業者数／うち常用雇用者／男（人）,従業者規模3人／従業者数／うち常用雇用者／女（人）,従業者規模4人／事業所数（事業所）,従業者規模4人／従業者数／総数（人）,従業者規模4人／従業者数／男（人）,従業者規模4人／従業者数／女（人）,従業者規模4人／従業者数／うち常用雇用者／総数（人）,従業者規模4人／従業者数／うち常用雇用者／男（人）,従業者規模4人／従業者数／うち常用雇用者／女（人）,従業者規模5～9人／事業所数（事業所）,従業者規模5～9人／従業者数／総数（人）,従業者規模5～9人／従業者数／男（人）,従業者規模5～9人／従業者数／女（人）,従業者規模5～9人／従業者数／うち常用雇用者／総数（人）,従業者規模5～9人／従業者数／うち常用雇用者／男（人）,従業者規模5～9人／従業者数／うち常用雇用者／女（人）,従業者規模10～19人／事業所数（事業所）,従業者規模10～19人／従業者数／総数（人）,従業者規模10～19人／従業者数／男（人）,従業者規模10～19人／従業者数／女（人）,従業者規模10～19人／従業者数／うち常用雇用者／総数（人）,従業者規模10～19人／従業者数／うち常用雇用者／男（人）,従業者規模10～19人／従業者数／うち常用雇用者／女（人）,従業者規模20～29人／事業所数（事業所）,従業者規模20～29人／従業者数／総数（人）,従業者規模20～29人／従業者数／男（人）,従業者規模20～29人／従業者数／女（人）,従業者規模20～29人／従業者数／うち常用雇用者／総数（人）,従業者規模20～29人／従業者数／うち常用雇用者／男（人）,従業者規模20～29人／従業者数／うち常用雇用者／女（人）,従業者規模30～49人／事業所数（事業所）,従業者規模30～49人／従業者数／総数（人）,従業者規模30～49人／従業者数／男（人）,従業者規模30～49人／従業者数／女（人）,従業者規模30～49人／従業者数／うち常用雇用者／総数（人）,従業者規模30～49人／従業者数／うち常用雇用者／男（人）,従業者規模30～49人／従業者数／うち常用雇用者／女（人）,従業者規模50～99人／事業所数（事業所）,従業者規模50～99人／従業者数／総数（人）,従業者規模50～99人／従業者数／男（人）,従業者規模50～99人／従業者数／女（人）,従業者規模50～99人／従業者数／うち常用雇用者／総数（人）,従業者規模50～99人／従業者数／うち常用雇用者／男（人）,従業者規模50～99人／従業者数／うち常用雇用者／女（人）,従業者規模100～199人／事業所数（事業所）,従業者規模100～199人／従業者数／総数（人）,従業者規模100～199人／従業者数／男（人）,従業者規模100～199人／従業者数／女（人）,従業者規模100～199人／従業者数／うち常用雇用者／総数（人）,従業者規模100～199人／従業者数／うち常用雇用者／男（人）,従業者規模100～199人／従業者数／うち常用雇用者／女（人）,従業者規模200～299人／事業所数（事業所）,従業者規模200～299人／従業者数／総数（人）,従業者規模200～299人／従業者数／男（人）,従業者規模200～299人／従業者数／女（人）,従業者規模200～299人／従業者数／うち常用雇用者／総数（人）,従業者規模200～299人／従業者数／うち常用雇用者／男（人）,従業者規模200～299人／従業者数／うち常用雇用者／女（人）,従業者規模300～499人／事業所数（事業所）,従業者規模300～499人／従業者数／総数（人）,従業者規模300～499人／従業者数／男（人）,従業者規模300～499人／従業者数／女（人）,従業者規模300～499人／従業者数／うち常用雇用者／総数（人）,従業者規模300～499人／従業者数／うち常用雇用者／男（人）,従業者規模300～499人／従業者数／うち常用雇用者／女（人）,従業者規模500～999人／事業所数（事業所）,従業者規模500～999人／従業者数／総数（人）,従業者規模500～999人／従業者数／男（人）,従業者規模500～999人／従業者数／女（人）,従業者規模500～999人／従業者数／うち常用雇用者／総数（人）,従業者規模500～999人／従業者数／うち常用雇用者／男（人）,従業者規模500～999人／従業者数／うち常用雇用者／女（人）,従業者規模1000人以上／事業所数（事業所）,従業者規模1000人以上／従業者数／総数（人）,従業者規模1000人以上／従業者数／男（人）,従業者規模1000人以上／従業者数／女（人）,従業者規模1000人以上／従業者数／うち常用雇用者／総数（人）,従業者規模1000人以上／従業者数／うち常用雇用者／男（人）,従業者規模1000人以上／従業者数／うち常用雇用者／女（人）,従業者規模出向・派遣従業者のみ／事業所数（事業所）
4,13106,台東区,0,0000,総数,0,C-R,00,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,24401,243214,151153,91567,201773,123562,77717,14194,32113,18535,13578,15866,7787,8079,4035,4035,2754,1281,792,551,241,4718,9436,5223,4213,3719,1497,2222,3122,9366,5269,4097,5291,2596,2695,2319,9276,5289,3987,6064,3143,2921,5093,33330,19650,13661,25367,14268,11080,2733,37037,22611,14394,31673,19001,12640,923,21927,13472,8455,19475,11851,7624,693,25947,15722,10225,23450,14207,9243,437,29381,18591,10790,27378,17271,10107,170,22491,15404,7087,20919,14302,6617,43,10724,7143,3581,9786,6746,3040,24,9332,5972,2917,8777,5530,2804,15,10205,7052,3153,9049,6036,3013,7,10727,7001,3726,10033,6563,3470,69
4,13106,台東区,0,0000,総数,1,C,00,鉱業，採石業，砂利採取業,2,3,3,-,2,2,-,2,3,3,-,2,2,-,1,1,1,-,-,-,-,1,2,2,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13106,台東区,0,0000,総数,2,C,05,鉱業，採石業，砂利採取業,2,3,3,-,2,2,-,2,3,3,-,2,2,-,1,1,1,-,-,-,-,1,2,2,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13106,台東区,0,0000,総数,1,D,00,建設業,1007,11559,9723,1836,9674,8159,1515,514,1210,885,325,562,378,184,129,129,121,8,24,20,4,170,340,232,108,132,73,59,119,357,249,108,186,124,62,96,384,283,101,220,161,59,231,1489,1170,319,1059,836,223,136,1811,1494,317,1454,1191,263,42,971,835,136,824,699,125,32,1226,1075,151,1094,953,141,39,2607,2299,308,2472,2171,301,8,1139,951,188,1111,925,186,3,766,694,72,758,686,72,1,340,320,20,340,320,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13106,台東区,0,0000,総数,2,D,06,総合工事業,277,3151,2614,537,2617,2173,444,142,346,254,92,183,126,57,38,38,35,3,10,7,3,37,74,52,22,29,19,10,34,102,65,37,56,32,24,33,132,102,30,88,68,20,67,421,322,99,285,219,66,37,503,410,93,379,304,75,9,211,176,35,173,144,29,5,171,151,20,148,128,20,14,972,823,149,930,782,148,-,-,-,-,-,-,-,2,527,478,49,519,470,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13106,台東区,0,0000,総数,2,D,07,職別工事業（設備工事業を除く）,393,3377,2739,638,2616,2114,502,221,501,368,133,199,134,65,62,62,58,4,6,5,1,75,150,95,55,58,28,30,47,141,106,35,70,53,17,37,148,109,39,65,48,17,84,541,425,116,389,310,79,49,649,519,130,527,418,109,15,342,307,35,275,243,32,13,493,413,80,429,352,77,9,579,521,58,538,482,56,2,272,186,86,259,175,84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13106,台東区,0,0000,総数,2,D,08,設備工事業,337,5031,4370,661,4441,3872,569,151,363,263,100,180,118,62,29,29,28,1,8,8,-,58,116,85,31,45,26,19,38,114,78,36,60,39,21,26,104,72,32,67,45,22,80,527,423,104,385,307,78,50,659,565,94,548,469,79,18,418,352,66,376,312,64,14,562,511,51,517,473,44,16,1056,955,101,1004,907,97,6,867,765,102,852,750,102,1,239,216,23,239,216,23,1,340,320,20,340,320,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13106,台東区,0,0000,総数,1,E,00,製造業,2896,22783,15454,7329,17961,11951,6010,1924,4239,2763,1476,1774,938,836,540,540,464,76,58,37,21,723,1446,878,568,466,187,279,391,1173,759,414,592,348,244,270,1080,662,418,658,366,292,535,3447,2276,1171,2427,1564,863,254,3446,2290,1156,2841,1852,989,73,1694,1142,552,1489,989,500,52,1919,1333,586,1771,1211,560,37,2444,1673,771,2229,1512,717,12,1640,1243,397,1600,1204,396,2,472,408,64,467,403,64,4,1326,862,464,1296,835,461,1,966,568,398,881,551,330,1,1190,896,294,1186,892,294,1
4,13106,台東区,0,0000,総数,2,E,09,食料品製造業,98,972,564,408,792,439,353,46,107,62,45,47,23,24,9,9,8,1,1,1,-,21,42,20,22,17,2,15,8,24,16,8,14,12,2,8,32,18,14,15,8,7,28,184,116,68,147,90,57,13,187,102,85,148,75,73,3,70,40,30,60,34,26,5,184,124,60,167,111,56,2,127,72,55,110,58,52,1,113,48,65,113,48,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13106,台東区,0,0000,総数,2,E,10,飲料・たばこ・飼料製造業,6,180,133,47,168,123,45,3,6,4,2,-,-,-,1,1,1,-,-,-,-,1,2,1,1,-,-,-,1,3,2,1,-,-,-,-,-,-,-,-,-,-,1,6,5,1,4,3,1,1,18,16,2,15,13,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,150,108,42,149,107,42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13106,台東区,0,0000,総数,2,E,11,繊維工業,238,1122,609,513,758,359,399,167,379,217,162,168,69,99,50,50,36,14,6,3,3,50,100,55,45,31,9,22,39,117,72,45,54,26,28,28,112,54,58,77,31,46,52,330,181,149,218,109,109,11,136,72,64,115,56,59,4,98,53,45,91,47,44,2,69,28,41,62,25,37,2,110,58,52,104,53,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13106,台東区,0,0000,総数,2,E,12,木材・木製品製造業（家具を除く）,36,93,59,34,44,26,18,33,60,40,20,19,10,9,16,16,13,3,2,-,2,10,20,10,10,6,4,2,4,12,7,5,7,2,5,3,12,10,2,4,4,-,2,11,3,8,4,1,3,-,-,-,-,-,-,-,1,22,16,6,21,15,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13106,台東区,0,0000,総数,2,E,13,家具・装備品製造業,76,293,206,87,183,128,55,57,122,86,36,47,31,16,16,16,15,1,2,1,1,23,46,27,19,10,6,4,12,36,26,10,19,13,6,6,24,18,6,16,11,5,13,81,51,30,60,38,22,6,90,69,21,76,59,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13106,台東区,0,0000,総数,2,E,14,パルプ・紙・紙加工品製造業,171,1262,854,408,972,634,338,113,270,167,103,117,54,63,24,24,20,4,1,1,-,44,88,53,35,27,9,18,22,66,39,27,34,18,16,23,92,55,37,55,26,29,30,196,130,66,133,85,48,11,144,103,41,126,90,36,8,186,132,54,160,108,52,6,213,126,87,195,112,83,2,110,75,35,107,73,34,1,143,121,22,134,112,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13106,台東区,0,0000,総数,2,E,15,印刷・同関連業,462,4267,3098,1169,3554,2577,977,314,712,479,233,313,189,124,79,79,72,7,11,10,1,121,242,161,81,87,47,40,65,195,124,71,94,59,35,49,196,122,74,121,73,48,80,510,360,150,345,246,99,38,485,329,156,410,274,136,13,304,232,72,276,213,63,8,302,210,92,284,195,89,6,479,345,134,464,330,134,2,285,247,38,276,238,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1190,896,294,1186,892,294,-
4,13106,台東区,0,0000,総数,2,E,16,化学工業,44,996,743,253,874,650,224,17,45,30,15,27,13,14,4,4,4,-,-,-,-,4,8,5,3,4,2,2,3,9,4,5,5,-,5,6,24,17,7,18,11,7,9,64,47,17,54,37,17,7,88,60,28,67,45,22,-,-,-,-,-,-,-,3,101,85,16,94,78,16,7,461,331,130,400,292,108,-,-,-,-,-,-,-,1,237,190,47,232,185,47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13106,台東区,0,0000,総数,2,E,17,石油製品・石炭製品製造業,1,19,12,7,15,10,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,19,12,7,15,10,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13106,台東区,0,0000,総数,2,E,18,プラスチック製品製造業（別掲を除く）,91,982,701,281,833,593,240,47,97,66,31,42,26,16,14,14,11,3,3,2,1,21,42,27,15,11,7,4,7,21,16,5,12,8,4,5,20,12,8,16,9,7,19,121,81,40,90,59,31,15,188,114,74,149,91,58,2,45,30,15,43,28,15,5,183,134,49,174,125,49,1,97,60,37,92,55,37,2,251,216,35,243,209,34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13106,台東区,0,0000,総数,2,E,19,ゴム製品製造業,45,230,154,76,172,111,61,30,76,46,30,42,21,21,6,6,5,1,1,1,-,10,20,12,8,8,4,4,6,18,10,8,12,5,7,8,32,19,13,21,11,10,10,62,45,17,46,33,13,3,41,24,17,38,22,16,2,51,39,12,46,35,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13106,台東区,0,0000,総数,2,E,20,なめし革・同製品・毛皮製造業,516,2348,1510,838,1554,944,610,379,784,502,282,304,146,158,115,115,98,17,12,6,6,158,316,176,140,90,21,69,71,213,138,75,119,69,50,35,140,90,50,83,50,33,76,487,315,172,345,217,128,49,691,442,249,565,361,204,8,187,114,73,167,101,66,2,71,37,34,62,33,29,2,128,100,28,111,86,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13106,台東区,0,0000,総数,2,E,21,窯業・土石製品製造業,27,387,239,148,288,175,113,16,38,20,18,14,5,9,1,1,1,-,-,-,-,10,20,10,10,6,-,6,3,9,6,3,5,4,1,2,8,3,5,3,1,2,4,25,15,10,19,11,8,3,44,40,4,35,32,3,-,-,-,-,-,-,-,2,65,52,13,52,41,11,1,76,41,35,29,15,14,1,139,71,68,139,71,68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
