地域階層,地域コード,地域名,経営組織階層,経営組織コード,経営組織名称,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,総数（従業者規模）／事業所数（事業所）,総数（従業者規模）／従業者数（人）,総数（従業者規模）／従業者数／男（人）,総数（従業者規模）／従業者数／女（人）,従業者1～4人／事業所数（事業所）,従業者1～4人／従業者数（人）,従業者1～4人／従業者数／男（人）,従業者1～4人／従業者数／女（人）,従業者1人／事業所数（事業所）,従業者1人／従業者数（人）,従業者1人／従業者数／男（人）,従業者1人／従業者数／女（人）,従業者2人／事業所数（事業所）,従業者2人／従業者数（人）,従業者2人／従業者数／男（人）,従業者2人／従業者数／女（人）,従業者3人／事業所数（事業所）,従業者3人／従業者数（人）,従業者3人／従業者数／男（人）,従業者3人／従業者数／女（人）,従業者4人／事業所数（事業所）,従業者4人／従業者数（人）,従業者4人／従業者数／男（人）,従業者4人／従業者数／女（人）,従業者5～9人／事業所数（事業所）,従業者5～9人／従業者数（人）,従業者5～9人／従業者数／男（人）,従業者5～9人／従業者数／女（人）,従業者10～19人／事業所数（事業所）,従業者10～19人／従業者数（人）,従業者10～19人／従業者数／男（人）,従業者10～19人／従業者数／女（人）,従業者20～29人／事業所数（事業所）,従業者20～29人／従業者数（人）,従業者20～29人／従業者数／男（人）,従業者20～29人／従業者数／女（人）,従業者30～49人／事業所数（事業所）,従業者30～49人／従業者数（人）,従業者30～49人／従業者数／男（人）,従業者30～49人／従業者数／女（人）,従業者50～99人／事業所数（事業所）,従業者50～99人／従業者数（人）,従業者50～99人／従業者数／男（人）,従業者50～99人／従業者数／女（人）,従業者100～199人／事業所数（事業所）,従業者100～199人／従業者数（人）,従業者100～199人／従業者数／男（人）,従業者100～199人／従業者数／女（人）,従業者200～299人／事業所数（事業所）,従業者200～299人／従業者数（人）,従業者200～299人／従業者数／男（人）,従業者200～299人／従業者数／女（人）,従業者300～499人／事業所数（事業所）,従業者300～499人／従業者数（人）,従業者300～499人／従業者数／男（人）,従業者300～499人／従業者数／女（人）,従業者500～999人／事業所数（事業所）,従業者500～999人／従業者数（人）,従業者500～999人／従業者数／男（人）,従業者500～999人／従業者数／女（人）,従業者1000人以上／事業所数（事業所）,従業者1000人以上／従業者数（人）,従業者1000人以上／従業者数／男（人）,従業者1000人以上／従業者数／女（人）,出向・派遣従業者のみ／事業所数（事業所）
4,13206,府中市,0,0000,総数,3,A,02,000,000,林業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,A,02,020,000,管理，補助的経済活動を行う事業所（02林業）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,A,02,021,000,育林業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,A,02,022,000,素材生産業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,A,02,023,000,特用林産物生産業（きのこ類の栽培を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,A,02,024,000,林業サービス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,A,02,029,000,その他の林業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,2,B,00,000,000,漁業,1,4,1,3,1,4,1,3,-,-,-,-,-,-,-,-,-,-,-,-,1,4,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,3,B,03,000,000,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,B,03,030,000,管理，補助的経済活動を行う事業所（03漁業（水産養殖業を除く））,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,B,03,031,000,海面漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,B,03,032,000,内水面漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,3,B,04,000,000,水産養殖業,1,4,1,3,1,4,1,3,-,-,-,-,-,-,-,-,-,-,-,-,1,4,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,B,04,040,000,管理，補助的経済活動を行う事業所（04水産養殖業）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,B,04,041,000,海面養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,B,04,042,000,内水面養殖業,1,4,1,3,1,4,1,3,-,-,-,-,-,-,-,-,-,-,-,-,1,4,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,1,C-S,00,000,000,非農林漁業,7849,117837,68979,48525,4194,9129,4964,4165,1367,1367,889,478,1341,2682,1428,1254,864,2592,1357,1235,622,2488,1290,1198,1593,10313,5223,5065,977,13196,7164,6032,391,9292,4980,4312,327,12352,6254,6098,191,12768,7232,5536,86,11737,6513,5224,25,6082,3418,2664,24,9670,6745,2617,12,7347,5744,1603,9,15951,10742,5209,20
4,13206,府中市,0,0000,総数,9,C-R,00,000,000,非農林漁業（Ｓ公務を除く）,7817,113647,65790,47524,4189,9121,4958,4163,1364,1364,886,478,1340,2680,1427,1253,863,2589,1355,1234,622,2488,1290,1198,1587,10273,5199,5049,974,13155,7133,6022,390,9263,4951,4312,323,12192,6121,6071,187,12525,7036,5489,82,11185,6137,5048,25,6082,3418,2664,22,8985,6095,2582,10,5981,4503,1478,8,14885,10239,4646,20
4,13206,府中市,0,0000,総数,2,C,00,000,000,鉱業，採石業，砂利採取業,1,21,17,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,21,17,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,3,C,05,000,000,鉱業，採石業，砂利採取業,1,21,17,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,21,17,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,C,05,050,000,管理，補助的経済活動を行う事業所（05鉱業，採石業，砂利採取業）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,C,05,051,000,金属鉱業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,C,05,052,000,石炭・亜炭鉱業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,C,05,053,000,原油・天然ガス鉱業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,C,05,054,000,採石業，砂・砂利・玉石採取業,1,21,17,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,21,17,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,C,05,055,000,窯業原料用鉱物鉱業（耐火物・陶磁器・ガラス・セメント原料用に限る）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,C,05,059,000,その他の鉱業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,2,D,00,000,000,建設業,789,6483,5375,1108,446,1088,826,262,100,100,96,4,143,286,198,88,110,330,244,86,93,372,288,84,192,1252,953,299,100,1303,1087,216,22,545,464,81,15,561,490,71,10,675,585,90,2,288,254,34,1,214,188,26,-,-,-,-,1,557,528,29,-,-,-,-,-
4,13206,府中市,0,0000,総数,3,D,06,000,000,総合工事業,263,2251,1847,404,141,344,258,86,28,28,28,-,51,102,71,31,34,102,75,27,28,112,84,28,68,443,330,113,36,489,405,84,8,212,191,21,7,261,221,40,-,-,-,-,2,288,254,34,1,214,188,26,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,D,06,060,000,管理，補助的経済活動を行う事業所（06総合工事業）,1,2,2,-,1,2,2,-,-,-,-,-,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,D,06,061,000,一般土木建築工事業,10,195,169,26,4,7,5,2,2,2,2,-,1,2,1,1,1,3,2,1,-,-,-,-,2,12,9,3,1,10,9,1,1,28,24,4,1,30,23,7,-,-,-,-,1,108,99,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,D,06,062,000,土木工事業（舗装工事業を除く）,56,835,724,111,17,44,37,7,4,4,4,-,4,8,7,1,4,12,9,3,5,20,17,3,12,88,69,19,16,221,186,35,7,184,167,17,3,118,110,8,-,-,-,-,1,180,155,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,D,06,063,000,舗装工事業,9,89,81,8,2,4,4,-,-,-,-,-,2,4,4,-,-,-,-,-,-,-,-,-,2,15,13,2,5,70,64,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,D,06,064,000,建築工事業（木造建築工事業を除く）,82,691,547,144,46,113,86,27,10,10,10,-,15,30,22,8,11,33,24,9,10,40,30,10,25,158,111,47,7,93,74,19,-,-,-,-,3,113,88,25,-,-,-,-,-,-,-,-,1,214,188,26,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,D,06,065,000,木造建築工事業,58,227,171,56,39,101,77,24,3,3,3,-,16,32,20,12,14,42,33,9,6,24,21,3,18,116,88,28,1,10,6,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,D,06,066,000,建築リフォーム工事業,47,212,153,59,32,73,47,26,9,9,9,-,12,24,15,9,4,12,7,5,7,28,16,12,9,54,40,14,6,85,66,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,3,D,07,000,000,職別工事業（設備工事業を除く）,284,1687,1323,364,184,444,345,99,41,41,39,2,64,128,90,38,41,123,91,32,38,152,125,27,62,391,291,100,24,312,257,55,7,159,127,32,2,74,66,8,5,307,237,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,D,07,070,000,管理，補助的経済活動を行う事業所（07職別工事業（設備工事業を除く））,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,D,07,071,000,大工工事業,28,118,90,28,20,39,26,13,8,8,8,-,8,16,9,7,1,3,1,2,3,12,8,4,6,38,29,9,1,17,14,3,1,24,21,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,D,07,072,000,とび・土工・コンクリート工事業,35,356,306,50,18,43,37,6,4,4,3,1,5,10,8,2,7,21,18,3,2,8,8,-,7,42,28,14,5,67,56,11,1,24,19,5,2,74,66,8,2,106,100,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,D,07,073,000,鉄骨・鉄筋工事業,7,71,57,14,2,5,2,3,-,-,-,-,1,2,1,1,1,3,1,2,-,-,-,-,2,12,8,4,2,33,29,4,1,21,18,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,D,07,074,000,石工・れんが・タイル・ブロック工事業,22,75,59,16,18,46,36,10,4,4,3,1,5,10,7,3,4,12,9,3,5,20,17,3,3,19,14,5,1,10,9,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,D,07,075,000,左官工事業,12,88,78,10,8,13,10,3,3,3,3,-,5,10,7,3,-,-,-,-,-,-,-,-,2,12,11,1,1,10,8,2,-,-,-,-,-,-,-,-,1,53,49,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,D,07,076,000,板金・金物工事業,20,63,48,15,16,36,29,7,5,5,5,-,4,8,7,1,5,15,11,4,2,8,6,2,3,16,12,4,1,11,7,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,D,07,077,000,塗装工事業,43,211,176,35,31,77,63,14,5,5,5,-,14,28,21,7,4,12,9,3,8,32,28,4,9,52,38,14,2,31,28,3,-,-,-,-,-,-,-,-,1,51,47,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,D,07,078,000,床・内装工事業,57,232,165,67,40,97,70,27,10,10,10,-,13,26,16,10,7,21,14,7,10,40,30,10,13,84,60,24,3,31,23,8,1,20,12,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,D,07,079,000,その他の職別工事業,60,473,344,129,31,88,72,16,2,2,2,-,9,18,14,4,12,36,28,8,8,32,28,4,17,116,91,25,8,102,83,19,3,70,57,13,-,-,-,-,1,97,41,56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,3,D,08,000,000,設備工事業,242,2545,2205,340,121,300,223,77,31,31,29,2,28,56,37,19,35,105,78,27,27,108,79,29,62,418,332,86,40,502,425,77,7,174,146,28,6,226,203,23,5,368,348,20,-,-,-,-,-,-,-,-,-,-,-,-,1,557,528,29,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,D,08,080,000,管理，補助的経済活動を行う事業所（08設備工事業）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,D,08,081,000,電気工事業,109,1319,1167,152,62,152,108,44,16,16,14,2,17,34,22,12,14,42,29,13,15,60,43,17,23,147,116,31,18,232,202,30,2,48,36,12,1,30,26,4,2,153,151,2,-,-,-,-,-,-,-,-,-,-,-,-,1,557,528,29,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,D,08,082,000,電気通信・信号装置工事業,28,586,522,64,7,23,19,4,1,1,1,-,-,-,-,-,2,6,5,1,4,16,13,3,4,29,24,5,6,80,73,7,5,126,110,16,3,113,99,14,3,215,197,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,D,08,083,000,管工事業（さく井工事業を除く）,84,491,392,99,43,103,82,21,12,12,12,-,8,16,12,4,17,51,40,11,6,24,18,6,25,171,133,38,15,175,139,36,-,-,-,-,1,42,38,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,D,08,084,000,機械器具設置工事業,11,99,87,12,4,9,6,3,1,1,1,-,2,4,2,2,-,-,-,-,1,4,3,1,5,34,30,4,1,15,11,4,-,-,-,-,1,41,40,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,D,08,089,000,その他の設備工事業,10,50,37,13,5,13,8,5,1,1,1,-,1,2,1,1,2,6,4,2,1,4,2,2,5,37,29,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,2,E,00,000,000,製造業,374,17413,14253,3160,174,382,264,118,55,55,48,7,54,108,72,36,41,123,84,39,24,96,60,36,64,413,256,157,54,767,523,244,18,433,305,128,13,487,396,91,19,1189,884,305,13,1623,1258,365,7,1822,1331,491,8,3307,2854,453,1,530,508,22,2,6460,5674,786,1
4,13206,府中市,0,0000,総数,3,E,09,000,000,食料品製造業,25,1472,771,701,7,15,8,7,2,2,1,1,3,6,4,2,1,3,3,-,1,4,-,4,2,15,5,10,6,89,62,27,2,48,23,25,1,33,7,26,1,50,12,38,3,369,208,161,2,524,253,271,1,329,193,136,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,0000,総数,4,E,09,090,000,管理，補助的経済活動を行う事業所（09食料品製造業）,2,249,128,121,1,3,3,-,-,-,-,-,-,-,-,-,1,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,246,125,121,-,-,-,-,-,-,-,-,-,-,-,-,-
