地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,経営組織階層,経営組織コード,経営組織名称,従業者数（人）,従業者数／男（人）,従業者数／女（人）,従業者数／個人業主（人）,従業者数／個人業主／男（人）,従業者数／個人業主／女（人）,従業者数／無給の家族従業者（人）,従業者数／無給の家族従業者／男（人）,従業者数／無給の家族従業者／女（人）,従業者数／有給役員（人）,従業者数／有給役員／男（人）,従業者数／有給役員／女（人）,従業者数／雇用者（人）,従業者数／雇用者／男（人）,従業者数／雇用者／女（人）,従業者数／雇用者／常用雇用者（人）,従業者数／雇用者／常用雇用者／男（人）,従業者数／雇用者／常用雇用者／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員（人）,従業者数／雇用者／常用雇用者／正社員・正職員／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／女（人）,従業者数／雇用者／臨時雇用者（人）,従業者数／雇用者／臨時雇用者／男（人）,従業者数／雇用者／臨時雇用者／女（人）,従業者数／（再掲）他への出向・派遣従業者（人）,従業者数／（再掲）他への出向・派遣従業者／男（人）,従業者数／（再掲）他への出向・派遣従業者／女（人）,他からの出向・派遣従業者（人）,他からの出向・派遣従業者／男（人）,他からの出向・派遣従業者／女（人）,事業従事者数（人）,事業従事者数／男（人）,事業従事者数／女（人）
5,13303,1330300700,瑞穂町,瑞穂町大字駒形富士山,,瑞穂町大字駒形富士山,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13303,1330300800,瑞穂町,瑞穂町大字高根,,瑞穂町大字高根,1,1000,民営,1073,473,600,16,15,1,3,1,2,62,42,20,992,415,577,942,397,545,358,255,103,584,142,442,50,18,32,-,-,-,2,2,-,1075,475,600
5,13303,1330300800,瑞穂町,瑞穂町大字高根,,瑞穂町大字高根,2,1100,個人,37,26,11,16,15,1,3,1,2,-,-,-,18,10,8,15,8,7,11,6,5,4,2,2,3,2,1,-,-,-,-,-,-,37,26,11
5,13303,1330300800,瑞穂町,瑞穂町大字高根,,瑞穂町大字高根,3,1210,会社,1024,444,580,-,-,-,-,-,-,61,41,20,963,403,560,916,387,529,337,247,90,579,140,439,47,16,31,-,-,-,2,2,-,1026,446,580
5,13303,1330300800,瑞穂町,瑞穂町大字高根,,瑞穂町大字高根,3,1220,会社以外の法人,12,3,9,-,-,-,-,-,-,1,1,-,11,2,9,11,2,9,10,2,8,1,-,1,-,-,-,-,-,-,-,-,-,12,3,9
5,13303,1330300800,瑞穂町,瑞穂町大字高根,,瑞穂町大字高根,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13303,1330300100,瑞穂町,瑞穂町大字殿ケ谷,,瑞穂町大字殿ケ谷,1,1000,民営,4210,3045,1165,24,21,3,4,2,2,109,80,29,4073,2942,1131,3986,2892,1094,2911,2546,365,1075,346,729,87,50,37,128,121,7,379,301,78,4461,3225,1236
5,13303,1330300100,瑞穂町,瑞穂町大字殿ケ谷,,瑞穂町大字殿ケ谷,2,1100,個人,53,40,13,24,21,3,4,2,2,-,-,-,25,17,8,22,14,8,19,13,6,3,1,2,3,3,-,-,-,-,-,-,-,53,40,13
5,13303,1330300100,瑞穂町,瑞穂町大字殿ケ谷,,瑞穂町大字殿ケ谷,3,1210,会社,3922,2925,997,-,-,-,-,-,-,106,78,28,3816,2847,969,3732,2800,932,2761,2481,280,971,319,652,84,47,37,128,121,7,378,301,77,4172,3105,1067
5,13303,1330300100,瑞穂町,瑞穂町大字殿ケ谷,,瑞穂町大字殿ケ谷,3,1220,会社以外の法人,218,67,151,-,-,-,-,-,-,3,2,1,215,65,150,215,65,150,116,39,77,99,26,73,-,-,-,-,-,-,-,-,-,218,67,151
5,13303,1330300100,瑞穂町,瑞穂町大字殿ケ谷,,瑞穂町大字殿ケ谷,2,1300,法人でない団体,17,13,4,-,-,-,-,-,-,-,-,-,17,13,4,17,13,4,15,13,2,2,-,2,-,-,-,-,-,-,1,-,1,18,13,5
5,13303,1330300400,瑞穂町,瑞穂町大字長岡下師岡,,瑞穂町大字長岡下師岡,1,1000,民営,30,26,4,-,-,-,-,-,-,3,2,1,27,24,3,27,24,3,19,17,2,8,7,1,-,-,-,-,-,-,5,5,-,35,31,4
5,13303,1330300400,瑞穂町,瑞穂町大字長岡下師岡,,瑞穂町大字長岡下師岡,2,1100,個人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13303,1330300400,瑞穂町,瑞穂町大字長岡下師岡,,瑞穂町大字長岡下師岡,3,1210,会社,30,26,4,-,-,-,-,-,-,3,2,1,27,24,3,27,24,3,19,17,2,8,7,1,-,-,-,-,-,-,5,5,-,35,31,4
5,13303,1330300400,瑞穂町,瑞穂町大字長岡下師岡,,瑞穂町大字長岡下師岡,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13303,1330300400,瑞穂町,瑞穂町大字長岡下師岡,,瑞穂町大字長岡下師岡,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13303,1330300500,瑞穂町,瑞穂町大字長岡長谷部,,瑞穂町大字長岡長谷部,1,1000,民営,403,221,182,15,13,2,7,4,3,31,23,8,350,181,169,348,180,168,268,150,118,80,30,50,2,1,1,-,-,-,-,-,-,403,221,182
5,13303,1330300500,瑞穂町,瑞穂町大字長岡長谷部,,瑞穂町大字長岡長谷部,2,1100,個人,37,26,11,15,13,2,7,4,3,-,-,-,15,9,6,14,8,6,12,7,5,2,1,1,1,1,-,-,-,-,-,-,-,37,26,11
5,13303,1330300500,瑞穂町,瑞穂町大字長岡長谷部,,瑞穂町大字長岡長谷部,3,1210,会社,153,106,47,-,-,-,-,-,-,28,20,8,125,86,39,124,86,38,90,76,14,34,10,24,1,-,1,-,-,-,-,-,-,153,106,47
5,13303,1330300500,瑞穂町,瑞穂町大字長岡長谷部,,瑞穂町大字長岡長谷部,3,1220,会社以外の法人,213,89,124,-,-,-,-,-,-,3,3,-,210,86,124,210,86,124,166,67,99,44,19,25,-,-,-,-,-,-,-,-,-,213,89,124
5,13303,1330300500,瑞穂町,瑞穂町大字長岡長谷部,,瑞穂町大字長岡長谷部,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13303,1330300600,瑞穂町,瑞穂町大字二本木,,瑞穂町大字二本木,1,1000,民営,2489,1498,991,33,28,5,5,-,5,193,156,37,2258,1314,944,2231,1294,937,1313,940,373,918,354,564,27,20,7,19,18,1,9,9,-,2479,1489,990
5,13303,1330300600,瑞穂町,瑞穂町大字二本木,,瑞穂町大字二本木,2,1100,個人,88,48,40,33,28,5,5,-,5,-,-,-,50,20,30,48,19,29,16,9,7,32,10,22,2,1,1,-,-,-,-,-,-,88,48,40
5,13303,1330300600,瑞穂町,瑞穂町大字二本木,,瑞穂町大字二本木,3,1210,会社,1902,1264,638,-,-,-,-,-,-,177,140,37,1725,1124,601,1700,1105,595,924,807,117,776,298,478,25,19,6,19,18,1,9,9,-,1892,1255,637
5,13303,1330300600,瑞穂町,瑞穂町大字二本木,,瑞穂町大字二本木,3,1220,会社以外の法人,499,186,313,-,-,-,-,-,-,16,16,-,483,170,313,483,170,313,373,124,249,110,46,64,-,-,-,-,-,-,-,-,-,499,186,313
5,13303,1330300600,瑞穂町,瑞穂町大字二本木,,瑞穂町大字二本木,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13303,1330300300,瑞穂町,瑞穂町大字箱根ケ崎,,瑞穂町大字箱根ケ崎,1,1000,民営,3868,1990,1878,147,115,32,46,14,32,232,167,65,3443,1694,1749,3350,1626,1724,1562,940,622,1788,686,1102,93,68,25,10,8,2,57,54,3,3915,2036,1879
5,13303,1330300300,瑞穂町,瑞穂町大字箱根ケ崎,,瑞穂町大字箱根ケ崎,2,1100,個人,415,202,213,147,115,32,46,14,32,-,-,-,222,73,149,217,68,149,110,46,64,107,22,85,5,5,-,1,1,-,1,1,-,415,202,213
5,13303,1330300300,瑞穂町,瑞穂町大字箱根ケ崎,,瑞穂町大字箱根ケ崎,3,1210,会社,2540,1523,1017,-,-,-,-,-,-,208,146,62,2332,1377,955,2252,1314,938,874,698,176,1378,616,762,80,63,17,9,7,2,53,52,1,2584,1568,1016
5,13303,1330300300,瑞穂町,瑞穂町大字箱根ケ崎,,瑞穂町大字箱根ケ崎,3,1220,会社以外の法人,913,265,648,-,-,-,-,-,-,24,21,3,889,244,645,881,244,637,578,196,382,303,48,255,8,-,8,-,-,-,3,1,2,916,266,650
5,13303,1330300300,瑞穂町,瑞穂町大字箱根ケ崎,,瑞穂町大字箱根ケ崎,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13303,1330300900,瑞穂町,瑞穂町大字富士山栗原新田,,瑞穂町大字富士山栗原新田,1,1000,民営,681,500,181,13,11,2,1,-,1,50,35,15,617,454,163,594,441,153,371,323,48,223,118,105,23,13,10,14,14,-,10,4,6,677,490,187
5,13303,1330300900,瑞穂町,瑞穂町大字富士山栗原新田,,瑞穂町大字富士山栗原新田,2,1100,個人,56,32,24,13,11,2,1,-,1,-,-,-,42,21,21,41,21,20,20,13,7,21,8,13,1,-,1,-,-,-,-,-,-,56,32,24
5,13303,1330300900,瑞穂町,瑞穂町大字富士山栗原新田,,瑞穂町大字富士山栗原新田,3,1210,会社,612,466,146,-,-,-,-,-,-,50,35,15,562,431,131,540,418,122,347,308,39,193,110,83,22,13,9,14,14,-,9,3,6,607,455,152
5,13303,1330300900,瑞穂町,瑞穂町大字富士山栗原新田,,瑞穂町大字富士山栗原新田,3,1220,会社以外の法人,13,2,11,-,-,-,-,-,-,-,-,-,13,2,11,13,2,11,4,2,2,9,-,9,-,-,-,-,-,-,1,1,-,14,3,11
5,13303,1330300900,瑞穂町,瑞穂町大字富士山栗原新田,,瑞穂町大字富士山栗原新田,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13303,1330301000,瑞穂町,瑞穂町大字武蔵,,瑞穂町大字武蔵,1,1000,民営,760,478,282,12,11,1,5,1,4,86,65,21,657,401,256,652,398,254,348,291,57,304,107,197,5,3,2,-,-,-,1,1,-,761,479,282
5,13303,1330301000,瑞穂町,瑞穂町大字武蔵,,瑞穂町大字武蔵,2,1100,個人,59,35,24,12,11,1,5,1,4,-,-,-,42,23,19,40,22,18,6,4,2,34,18,16,2,1,1,-,-,-,1,1,-,60,36,24
5,13303,1330301000,瑞穂町,瑞穂町大字武蔵,,瑞穂町大字武蔵,3,1210,会社,691,437,254,-,-,-,-,-,-,86,65,21,605,372,233,602,370,232,332,281,51,270,89,181,3,2,1,-,-,-,-,-,-,691,437,254
5,13303,1330301000,瑞穂町,瑞穂町大字武蔵,,瑞穂町大字武蔵,3,1220,会社以外の法人,10,6,4,-,-,-,-,-,-,-,-,-,10,6,4,10,6,4,10,6,4,-,-,-,-,-,-,-,-,-,-,-,-,10,6,4
5,13303,1330301000,瑞穂町,瑞穂町大字武蔵,,瑞穂町大字武蔵,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13303,1330301100,瑞穂町,瑞穂町大字長岡藤橋,,瑞穂町大字長岡藤橋,1,1000,民営,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13303,1330301100,瑞穂町,瑞穂町大字長岡藤橋,,瑞穂町大字長岡藤橋,2,1100,個人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13303,1330301100,瑞穂町,瑞穂町大字長岡藤橋,,瑞穂町大字長岡藤橋,3,1210,会社,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13303,1330301100,瑞穂町,瑞穂町大字長岡藤橋,,瑞穂町大字長岡藤橋,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13303,1330301100,瑞穂町,瑞穂町大字長岡藤橋,,瑞穂町大字長岡藤橋,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13303,1330301500,瑞穂町,瑞穂町長岡,,瑞穂町長岡,1,1000,民営,3972,2553,1419,36,29,7,6,3,3,249,177,72,3681,2344,1337,3621,2332,1289,2262,1916,346,1359,416,943,60,12,48,19,19,-,117,75,42,4070,2609,1461
5,13303,1330301500,瑞穂町,瑞穂町長岡,,瑞穂町長岡,2,1100,個人,66,41,25,36,29,7,6,3,3,-,-,-,24,9,15,22,9,13,18,9,9,4,-,4,2,-,2,-,-,-,-,-,-,66,41,25
5,13303,1330301500,瑞穂町,瑞穂町長岡,,瑞穂町長岡,3,1210,会社,3820,2485,1335,-,-,-,-,-,-,239,173,66,3581,2312,1269,3527,2301,1226,2194,1885,309,1333,416,917,54,11,43,19,19,-,116,75,41,3917,2541,1376
5,13303,1330301500,瑞穂町,瑞穂町長岡,,瑞穂町長岡,3,1220,会社以外の法人,86,27,59,-,-,-,-,-,-,10,4,6,76,23,53,72,22,50,50,22,28,22,-,22,4,1,3,-,-,-,1,-,1,87,27,60
5,13303,1330301500,瑞穂町,瑞穂町長岡,,瑞穂町長岡,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13303,1330301501,瑞穂町,瑞穂町長岡,１丁目,瑞穂町長岡１丁目,1,1000,民営,203,117,86,13,9,4,2,2,-,36,21,15,152,85,67,140,77,63,88,66,22,52,11,41,12,8,4,-,-,-,-,-,-,203,117,86
6,13303,1330301501,瑞穂町,瑞穂町長岡,１丁目,瑞穂町長岡１丁目,2,1100,個人,30,16,14,13,9,4,2,2,-,-,-,-,15,5,10,14,5,9,12,5,7,2,-,2,1,-,1,-,-,-,-,-,-,30,16,14
6,13303,1330301501,瑞穂町,瑞穂町長岡,１丁目,瑞穂町長岡１丁目,3,1210,会社,136,88,48,-,-,-,-,-,-,26,17,9,110,71,39,103,64,39,60,53,7,43,11,32,7,7,-,-,-,-,-,-,-,136,88,48
6,13303,1330301501,瑞穂町,瑞穂町長岡,１丁目,瑞穂町長岡１丁目,3,1220,会社以外の法人,37,13,24,-,-,-,-,-,-,10,4,6,27,9,18,23,8,15,16,8,8,7,-,7,4,1,3,-,-,-,-,-,-,37,13,24
6,13303,1330301501,瑞穂町,瑞穂町長岡,１丁目,瑞穂町長岡１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13303,1330301502,瑞穂町,瑞穂町長岡,２丁目,瑞穂町長岡２丁目,1,1000,民営,1693,1118,575,4,4,-,1,-,1,95,70,25,1593,1044,549,1559,1044,515,1019,850,169,540,194,346,34,-,34,18,18,-,82,43,39,1757,1143,614
6,13303,1330301502,瑞穂町,瑞穂町長岡,２丁目,瑞穂町長岡２丁目,2,1100,個人,7,5,2,4,4,-,1,-,1,-,-,-,2,1,1,2,1,1,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,7,5,2
6,13303,1330301502,瑞穂町,瑞穂町長岡,２丁目,瑞穂町長岡２丁目,3,1210,会社,1674,1105,569,-,-,-,-,-,-,95,70,25,1579,1035,544,1545,1035,510,1005,841,164,540,194,346,34,-,34,18,18,-,81,43,38,1737,1130,607
6,13303,1330301502,瑞穂町,瑞穂町長岡,２丁目,瑞穂町長岡２丁目,3,1220,会社以外の法人,12,8,4,-,-,-,-,-,-,-,-,-,12,8,4,12,8,4,12,8,4,-,-,-,-,-,-,-,-,-,1,-,1,13,8,5
6,13303,1330301502,瑞穂町,瑞穂町長岡,２丁目,瑞穂町長岡２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13303,1330301503,瑞穂町,瑞穂町長岡,３丁目,瑞穂町長岡３丁目,1,1000,民営,1926,1247,679,7,7,-,2,1,1,106,76,30,1811,1163,648,1798,1159,639,1100,973,127,698,186,512,13,4,9,1,1,-,35,32,3,1960,1278,682
6,13303,1330301503,瑞穂町,瑞穂町長岡,３丁目,瑞穂町長岡３丁目,2,1100,個人,11,10,1,7,7,-,2,1,1,-,-,-,2,2,-,2,2,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,11,10,1
6,13303,1330301503,瑞穂町,瑞穂町長岡,３丁目,瑞穂町長岡３丁目,3,1210,会社,1902,1232,670,-,-,-,-,-,-,106,76,30,1796,1156,640,1783,1152,631,1092,966,126,691,186,505,13,4,9,1,1,-,35,32,3,1936,1263,673
6,13303,1330301503,瑞穂町,瑞穂町長岡,３丁目,瑞穂町長岡３丁目,3,1220,会社以外の法人,13,5,8,-,-,-,-,-,-,-,-,-,13,5,8,13,5,8,6,5,1,7,-,7,-,-,-,-,-,-,-,-,-,13,5,8
6,13303,1330301503,瑞穂町,瑞穂町長岡,３丁目,瑞穂町長岡３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13303,1330301504,瑞穂町,瑞穂町長岡,４丁目,瑞穂町長岡４丁目,1,1000,民営,150,71,79,12,9,3,1,-,1,12,10,2,125,52,73,124,52,72,55,27,28,69,25,44,1,-,1,-,-,-,-,-,-,150,71,79
6,13303,1330301504,瑞穂町,瑞穂町長岡,４丁目,瑞穂町長岡４丁目,2,1100,個人,18,10,8,12,9,3,1,-,1,-,-,-,5,1,4,4,1,3,2,1,1,2,-,2,1,-,1,-,-,-,-,-,-,18,10,8
6,13303,1330301504,瑞穂町,瑞穂町長岡,４丁目,瑞穂町長岡４丁目,3,1210,会社,108,60,48,-,-,-,-,-,-,12,10,2,96,50,46,96,50,46,37,25,12,59,25,34,-,-,-,-,-,-,-,-,-,108,60,48
6,13303,1330301504,瑞穂町,瑞穂町長岡,４丁目,瑞穂町長岡４丁目,3,1220,会社以外の法人,24,1,23,-,-,-,-,-,-,-,-,-,24,1,23,24,1,23,16,1,15,8,-,8,-,-,-,-,-,-,-,-,-,24,1,23
6,13303,1330301504,瑞穂町,瑞穂町長岡,４丁目,瑞穂町長岡４丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13303,1330301300,瑞穂町,瑞穂町箱根ケ崎西松原,,瑞穂町箱根ケ崎西松原,1,1000,民営,287,183,104,7,4,3,-,-,-,29,20,9,251,159,92,239,155,84,150,130,20,89,25,64,12,4,8,-,-,-,5,5,-,292,188,104
5,13303,1330301300,瑞穂町,瑞穂町箱根ケ崎西松原,,瑞穂町箱根ケ崎西松原,2,1100,個人,50,16,34,7,4,3,-,-,-,-,-,-,43,12,31,42,12,30,4,-,4,38,12,26,1,-,1,-,-,-,-,-,-,50,16,34
5,13303,1330301300,瑞穂町,瑞穂町箱根ケ崎西松原,,瑞穂町箱根ケ崎西松原,3,1210,会社,191,153,38,-,-,-,-,-,-,29,20,9,162,133,29,151,129,22,131,118,13,20,11,9,11,4,7,-,-,-,5,5,-,196,158,38
5,13303,1330301300,瑞穂町,瑞穂町箱根ケ崎西松原,,瑞穂町箱根ケ崎西松原,3,1220,会社以外の法人,46,14,32,-,-,-,-,-,-,-,-,-,46,14,32,46,14,32,15,12,3,31,2,29,-,-,-,-,-,-,-,-,-,46,14,32
5,13303,1330301300,瑞穂町,瑞穂町箱根ケ崎西松原,,瑞穂町箱根ケ崎西松原,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13303,1330301200,瑞穂町,瑞穂町箱根ケ崎東松原,,瑞穂町箱根ケ崎東松原,1,1000,民営,1741,1122,619,19,17,2,3,1,2,174,123,51,1545,981,564,1511,966,545,880,713,167,631,253,378,34,15,19,14,12,2,53,29,24,1780,1139,641
5,13303,1330301200,瑞穂町,瑞穂町箱根ケ崎東松原,,瑞穂町箱根ケ崎東松原,2,1100,個人,51,30,21,19,17,2,3,1,2,-,-,-,29,12,17,27,12,15,16,9,7,11,3,8,2,-,2,-,-,-,-,-,-,51,30,21
5,13303,1330301200,瑞穂町,瑞穂町箱根ケ崎東松原,,瑞穂町箱根ケ崎東松原,3,1210,会社,1666,1091,575,-,-,-,-,-,-,174,123,51,1492,968,524,1462,953,509,847,703,144,615,250,365,30,15,15,14,12,2,53,29,24,1705,1108,597
5,13303,1330301200,瑞穂町,瑞穂町箱根ケ崎東松原,,瑞穂町箱根ケ崎東松原,3,1220,会社以外の法人,24,1,23,-,-,-,-,-,-,-,-,-,24,1,23,22,1,21,17,1,16,5,-,5,2,-,2,-,-,-,-,-,-,24,1,23
5,13303,1330301200,瑞穂町,瑞穂町箱根ケ崎東松原,,瑞穂町箱根ケ崎東松原,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13303,1330301400,瑞穂町,瑞穂町南平,,瑞穂町南平,1,1000,民営,516,375,141,6,5,1,1,-,1,63,46,17,446,324,122,428,316,112,297,246,51,131,70,61,18,8,10,24,19,5,7,6,1,499,362,137
