地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
5,13114,1311400800,中野区,中野区新井,,中野区新井,0,00,総数（資本金階級）,362,4790,-,-,-,-,-,-,362,4790,-,-,43,418,21,856,-,-,22,160,1,160,97,763,6,31,45,140,39,190,19,389,24,170,6,50,12,215,-,-,27,1248
5,13114,1311400800,中野区,中野区新井,,中野区新井,1,01,資本金300万円未満,24,163,-,-,-,-,-,-,24,163,-,-,1,4,1,9,-,-,2,12,-,-,2,11,-,-,6,15,4,8,3,62,1,2,-,-,1,7,-,-,3,33
5,13114,1311400800,中野区,中野区新井,,中野区新井,1,02,資本金300万～500万円未満,140,919,-,-,-,-,-,-,140,919,-,-,16,71,8,23,-,-,5,28,-,-,41,284,4,21,13,40,13,42,12,83,14,63,2,5,5,89,-,-,7,170
5,13114,1311400800,中野区,中野区新井,,中野区新井,1,03,資本金500万～1000万円未満,23,79,-,-,-,-,-,-,23,79,-,-,2,14,-,-,-,-,2,10,-,-,9,26,-,-,4,9,1,2,1,3,1,2,-,-,1,2,-,-,2,11
5,13114,1311400800,中野区,中野区新井,,中野区新井,1,04,資本金1000万～3000万円未満,134,1855,-,-,-,-,-,-,134,1855,-,-,15,156,9,138,-,-,10,76,-,-,36,390,2,10,22,76,19,128,2,240,4,31,3,28,3,36,-,-,9,546
5,13114,1311400800,中野区,中野区新井,,中野区新井,1,05,資本金3000万～5000万円未満,10,395,-,-,-,-,-,-,10,395,-,-,5,98,-,-,-,-,-,-,1,160,-,-,-,-,-,-,-,-,-,-,1,30,1,17,1,74,-,-,1,16
5,13114,1311400800,中野区,中野区新井,,中野区新井,1,06,資本金5000万～1億円未満,11,383,-,-,-,-,-,-,11,383,-,-,2,52,2,120,-,-,1,18,-,-,2,22,-,-,-,-,-,-,-,-,1,18,-,-,-,-,-,-,3,153
5,13114,1311400800,中野区,中野区新井,,中野区新井,1,07,資本金1億～3億円未満,1,8,-,-,-,-,-,-,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,8,-,-,-,-,-,-,-,-,-,-,-,-
5,13114,1311400800,中野区,中野区新井,,中野区新井,1,08,資本金3億～10億円未満,1,1,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13114,1311400800,中野区,中野区新井,,中野区新井,1,09,資本金10億～50億円未満,1,566,-,-,-,-,-,-,1,566,-,-,-,-,1,566,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13114,1311400800,中野区,中野区新井,,中野区新井,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13114,1311400800,中野区,中野区新井,,中野区新井,9,91,（再掲）資本金1000万円以下,296,2205,-,-,-,-,-,-,296,2205,-,-,31,214,17,128,-,-,16,101,-,-,78,471,6,31,41,120,35,128,17,149,20,98,5,33,10,134,-,-,20,598
5,13114,1311400800,中野区,中野区新井,,中野区新井,9,92,（再掲）資本金5000万円以下,337,3623,-,-,-,-,-,-,337,3623,-,-,40,379,18,170,-,-,19,126,1,160,89,716,6,31,45,140,37,180,18,388,22,146,6,50,11,208,-,-,25,929
5,13114,1311400800,中野区,中野区新井,,中野区新井,9,93,（再掲）資本金1億円以下,342,3794,-,-,-,-,-,-,342,3794,-,-,41,395,20,290,-,-,20,144,1,160,90,733,6,31,45,140,37,180,18,388,22,146,6,50,11,208,-,-,25,929
5,13114,1311400800,中野区,中野区新井,,中野区新井,9,94,（再掲）資本金3億円以下,343,3802,-,-,-,-,-,-,343,3802,-,-,41,395,20,290,-,-,20,144,1,160,90,733,6,31,45,140,38,188,18,388,22,146,6,50,11,208,-,-,25,929
6,13114,1311400801,中野区,中野区新井,１丁目,中野区新井１丁目,0,00,総数（資本金階級）,141,1705,-,-,-,-,-,-,141,1705,-,-,12,81,4,58,-,-,8,46,-,-,43,272,4,15,17,52,12,66,8,42,14,89,3,25,5,159,-,-,11,800
6,13114,1311400801,中野区,中野区新井,１丁目,中野区新井１丁目,1,01,資本金300万円未満,7,40,-,-,-,-,-,-,7,40,-,-,1,4,-,-,-,-,1,5,-,-,1,1,-,-,1,3,1,4,2,23,-,-,-,-,-,-,-,-,-,-
6,13114,1311400801,中野区,中野区新井,１丁目,中野区新井１丁目,1,02,資本金300万～500万円未満,61,409,-,-,-,-,-,-,61,409,-,-,4,12,2,8,-,-,2,5,-,-,21,93,2,5,7,16,2,10,5,18,11,56,-,-,3,84,-,-,2,102
6,13114,1311400801,中野区,中野区新井,１丁目,中野区新井１丁目,1,03,資本金500万～1000万円未満,4,11,-,-,-,-,-,-,4,11,-,-,-,-,-,-,-,-,-,-,-,-,2,5,-,-,2,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400801,中野区,中野区新井,１丁目,中野区新井１丁目,1,04,資本金1000万～3000万円未満,50,887,-,-,-,-,-,-,50,887,-,-,4,35,2,50,-,-,4,26,-,-,13,147,2,10,7,27,8,44,-,-,2,15,2,8,1,1,-,-,5,524
6,13114,1311400801,中野区,中野区新井,１丁目,中野区新井１丁目,1,05,資本金3000万～5000万円未満,5,116,-,-,-,-,-,-,5,116,-,-,2,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,17,1,74,-,-,1,16
6,13114,1311400801,中野区,中野区新井,１丁目,中野区新井１丁目,1,06,資本金5000万～1億円未満,3,168,-,-,-,-,-,-,3,168,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,18,-,-,-,-,-,-,2,150
6,13114,1311400801,中野区,中野区新井,１丁目,中野区新井１丁目,1,07,資本金1億～3億円未満,1,8,-,-,-,-,-,-,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,8,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400801,中野区,中野区新井,１丁目,中野区新井１丁目,1,08,資本金3億～10億円未満,1,1,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400801,中野区,中野区新井,１丁目,中野区新井１丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400801,中野区,中野区新井,１丁目,中野区新井１丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400801,中野区,中野区新井,１丁目,中野区新井１丁目,9,91,（再掲）資本金1000万円以下,109,964,-,-,-,-,-,-,109,964,-,-,8,45,3,16,-,-,4,11,-,-,34,136,4,15,14,39,10,33,7,41,13,71,2,8,4,85,-,-,6,464
6,13114,1311400801,中野区,中野区新井,１丁目,中野区新井１丁目,9,92,（再掲）資本金5000万円以下,130,1631,-,-,-,-,-,-,130,1631,-,-,11,60,4,58,-,-,7,36,-,-,37,246,4,15,17,52,11,58,7,41,14,89,3,25,5,159,-,-,10,792
6,13114,1311400801,中野区,中野区新井,１丁目,中野区新井１丁目,9,93,（再掲）資本金1億円以下,130,1631,-,-,-,-,-,-,130,1631,-,-,11,60,4,58,-,-,7,36,-,-,37,246,4,15,17,52,11,58,7,41,14,89,3,25,5,159,-,-,10,792
6,13114,1311400801,中野区,中野区新井,１丁目,中野区新井１丁目,9,94,（再掲）資本金3億円以下,131,1639,-,-,-,-,-,-,131,1639,-,-,11,60,4,58,-,-,7,36,-,-,37,246,4,15,17,52,12,66,7,41,14,89,3,25,5,159,-,-,10,792
6,13114,1311400802,中野区,中野区新井,２丁目,中野区新井２丁目,0,00,総数（資本金階級）,105,2251,-,-,-,-,-,-,105,2251,-,-,8,128,9,763,-,-,9,78,1,160,26,279,2,16,15,42,13,81,4,253,3,36,1,3,4,14,-,-,10,398
6,13114,1311400802,中野区,中野区新井,２丁目,中野区新井２丁目,1,01,資本金300万円未満,8,30,-,-,-,-,-,-,8,30,-,-,-,-,-,-,-,-,-,-,-,-,1,10,-,-,5,12,1,1,-,-,-,-,-,-,1,7,-,-,-,-
6,13114,1311400802,中野区,中野区新井,２丁目,中野区新井２丁目,1,02,資本金300万～500万円未満,29,295,-,-,-,-,-,-,29,295,-,-,2,19,3,7,-,-,1,20,-,-,6,130,2,16,2,8,4,14,2,11,2,6,1,3,1,2,-,-,3,59
6,13114,1311400802,中野区,中野区新井,２丁目,中野区新井２丁目,1,03,資本金500万～1000万円未満,9,24,-,-,-,-,-,-,9,24,-,-,-,-,-,-,-,-,1,2,-,-,4,12,-,-,-,-,1,2,1,3,-,-,-,-,1,2,-,-,1,3
6,13114,1311400802,中野区,中野区新井,２丁目,中野区新井２丁目,1,04,資本金1000万～3000万円未満,46,598,-,-,-,-,-,-,46,598,-,-,3,22,3,70,-,-,6,50,-,-,13,106,-,-,8,22,7,64,1,239,-,-,-,-,1,3,-,-,4,22
6,13114,1311400802,中野区,中野区新井,２丁目,中野区新井２丁目,1,05,資本金3000万～5000万円未満,3,225,-,-,-,-,-,-,3,225,-,-,1,35,-,-,-,-,-,-,1,160,-,-,-,-,-,-,-,-,-,-,1,30,-,-,-,-,-,-,-,-
6,13114,1311400802,中野区,中野区新井,２丁目,中野区新井２丁目,1,06,資本金5000万～1億円未満,6,192,-,-,-,-,-,-,6,192,-,-,2,52,2,120,-,-,-,-,-,-,1,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3
6,13114,1311400802,中野区,中野区新井,２丁目,中野区新井２丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400802,中野区,中野区新井,２丁目,中野区新井２丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400802,中野区,中野区新井,２丁目,中野区新井２丁目,1,09,資本金10億～50億円未満,1,566,-,-,-,-,-,-,1,566,-,-,-,-,1,566,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400802,中野区,中野区新井,２丁目,中野区新井２丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400802,中野区,中野区新井,２丁目,中野区新井２丁目,9,91,（再掲）資本金1000万円以下,84,618,-,-,-,-,-,-,84,618,-,-,4,34,6,77,-,-,8,72,-,-,19,202,2,16,15,42,12,54,3,14,2,6,1,3,4,14,-,-,8,84
6,13114,1311400802,中野区,中野区新井,２丁目,中野区新井２丁目,9,92,（再掲）資本金5000万円以下,97,1211,-,-,-,-,-,-,97,1211,-,-,7,112,6,77,-,-,8,72,1,160,24,258,2,16,15,42,13,81,4,253,3,36,1,3,4,14,-,-,9,87
6,13114,1311400802,中野区,中野区新井,２丁目,中野区新井２丁目,9,93,（再掲）資本金1億円以下,101,1364,-,-,-,-,-,-,101,1364,-,-,8,128,8,197,-,-,8,72,1,160,25,275,2,16,15,42,13,81,4,253,3,36,1,3,4,14,-,-,9,87
6,13114,1311400802,中野区,中野区新井,２丁目,中野区新井２丁目,9,94,（再掲）資本金3億円以下,101,1364,-,-,-,-,-,-,101,1364,-,-,8,128,8,197,-,-,8,72,1,160,25,275,2,16,15,42,13,81,4,253,3,36,1,3,4,14,-,-,9,87
6,13114,1311400803,中野区,中野区新井,３丁目,中野区新井３丁目,0,00,総数（資本金階級）,21,162,-,-,-,-,-,-,21,162,-,-,2,5,1,5,-,-,1,2,-,-,5,29,-,-,5,11,1,2,2,66,1,2,-,-,2,35,-,-,1,5
6,13114,1311400803,中野区,中野区新井,３丁目,中野区新井３丁目,1,01,資本金300万円未満,2,41,-,-,-,-,-,-,2,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,39,1,2,-,-,-,-,-,-,-,-
6,13114,1311400803,中野区,中野区新井,３丁目,中野区新井３丁目,1,02,資本金300万～500万円未満,7,46,-,-,-,-,-,-,7,46,-,-,1,3,-,-,-,-,1,2,-,-,-,-,-,-,1,4,1,2,1,27,-,-,-,-,1,3,-,-,1,5
6,13114,1311400803,中野区,中野区新井,３丁目,中野区新井３丁目,1,03,資本金500万～1000万円未満,1,2,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400803,中野区,中野区新井,３丁目,中野区新井３丁目,1,04,資本金1000万～3000万円未満,9,66,-,-,-,-,-,-,9,66,-,-,-,-,1,5,-,-,-,-,-,-,4,24,-,-,3,5,-,-,-,-,-,-,-,-,1,32,-,-,-,-
6,13114,1311400803,中野区,中野区新井,３丁目,中野区新井３丁目,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400803,中野区,中野区新井,３丁目,中野区新井３丁目,1,06,資本金5000万～1億円未満,1,5,-,-,-,-,-,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400803,中野区,中野区新井,３丁目,中野区新井３丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400803,中野区,中野区新井,３丁目,中野区新井３丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400803,中野区,中野区新井,３丁目,中野区新井３丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400803,中野区,中野区新井,３丁目,中野区新井３丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400803,中野区,中野区新井,３丁目,中野区新井３丁目,9,91,（再掲）資本金1000万円以下,19,155,-,-,-,-,-,-,19,155,-,-,1,3,1,5,-,-,1,2,-,-,4,24,-,-,5,11,1,2,2,66,1,2,-,-,2,35,-,-,1,5
6,13114,1311400803,中野区,中野区新井,３丁目,中野区新井３丁目,9,92,（再掲）資本金5000万円以下,20,160,-,-,-,-,-,-,20,160,-,-,1,3,1,5,-,-,1,2,-,-,5,29,-,-,5,11,1,2,2,66,1,2,-,-,2,35,-,-,1,5
6,13114,1311400803,中野区,中野区新井,３丁目,中野区新井３丁目,9,93,（再掲）資本金1億円以下,20,160,-,-,-,-,-,-,20,160,-,-,1,3,1,5,-,-,1,2,-,-,5,29,-,-,5,11,1,2,2,66,1,2,-,-,2,35,-,-,1,5
6,13114,1311400803,中野区,中野区新井,３丁目,中野区新井３丁目,9,94,（再掲）資本金3億円以下,20,160,-,-,-,-,-,-,20,160,-,-,1,3,1,5,-,-,1,2,-,-,5,29,-,-,5,11,1,2,2,66,1,2,-,-,2,35,-,-,1,5
6,13114,1311400804,中野区,中野区新井,４丁目,中野区新井４丁目,0,00,総数（資本金階級）,42,301,-,-,-,-,-,-,42,301,-,-,16,113,3,14,-,-,1,1,-,-,7,115,-,-,5,18,4,13,1,1,2,12,1,2,-,-,-,-,2,12
6,13114,1311400804,中野区,中野区新井,４丁目,中野区新井４丁目,1,01,資本金300万円未満,2,11,-,-,-,-,-,-,2,11,-,-,-,-,1,9,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400804,中野区,中野区新井,４丁目,中野区新井４丁目,1,02,資本金300万～500万円未満,18,72,-,-,-,-,-,-,18,72,-,-,6,16,2,5,-,-,1,1,-,-,4,36,-,-,2,6,1,2,-,-,-,-,1,2,-,-,-,-,1,4
6,13114,1311400804,中野区,中野区新井,４丁目,中野区新井４丁目,1,03,資本金500万～1000万円未満,6,29,-,-,-,-,-,-,6,29,-,-,2,14,-,-,-,-,-,-,-,-,1,4,-,-,1,1,-,-,-,-,1,2,-,-,-,-,-,-,1,8
6,13114,1311400804,中野区,中野区新井,４丁目,中野区新井４丁目,1,04,資本金1000万～3000万円未満,14,177,-,-,-,-,-,-,14,177,-,-,7,81,-,-,-,-,-,-,-,-,2,75,-,-,2,11,2,9,1,1,-,-,-,-,-,-,-,-,-,-
6,13114,1311400804,中野区,中野区新井,４丁目,中野区新井４丁目,1,05,資本金3000万～5000万円未満,1,2,-,-,-,-,-,-,1,2,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400804,中野区,中野区新井,４丁目,中野区新井４丁目,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400804,中野区,中野区新井,４丁目,中野区新井４丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400804,中野区,中野区新井,４丁目,中野区新井４丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400804,中野区,中野区新井,４丁目,中野区新井４丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400804,中野区,中野区新井,４丁目,中野区新井４丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13114,1311400804,中野区,中野区新井,４丁目,中野区新井４丁目,9,91,（再掲）資本金1000万円以下,38,209,-,-,-,-,-,-,38,209,-,-,15,111,3,14,-,-,1,1,-,-,6,42,-,-,4,11,4,13,1,1,1,2,1,2,-,-,-,-,2,12
6,13114,1311400804,中野区,中野区新井,４丁目,中野区新井４丁目,9,92,（再掲）資本金5000万円以下,41,291,-,-,-,-,-,-,41,291,-,-,16,113,3,14,-,-,1,1,-,-,7,115,-,-,5,18,4,13,1,1,1,2,1,2,-,-,-,-,2,12
6,13114,1311400804,中野区,中野区新井,４丁目,中野区新井４丁目,9,93,（再掲）資本金1億円以下,41,291,-,-,-,-,-,-,41,291,-,-,16,113,3,14,-,-,1,1,-,-,7,115,-,-,5,18,4,13,1,1,1,2,1,2,-,-,-,-,2,12
6,13114,1311400804,中野区,中野区新井,４丁目,中野区新井４丁目,9,94,（再掲）資本金3億円以下,41,291,-,-,-,-,-,-,41,291,-,-,16,113,3,14,-,-,1,1,-,-,7,115,-,-,5,18,4,13,1,1,1,2,1,2,-,-,-,-,2,12
6,13114,1311400805,中野区,中野区新井,５丁目,中野区新井５丁目,0,00,総数（資本金階級）,53,371,-,-,-,-,-,-,53,371,-,-,5,91,4,16,-,-,3,33,-,-,16,68,-,-,3,17,9,28,4,27,4,31,1,20,1,7,-,-,3,33
