地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
4,13112,1311200000,世田谷区,,,世田谷区,1,10,資本金50億円以上,6,3622,-,-,-,-,-,-,6,3622,-,-,-,-,1,2731,-,-,1,356,-,-,3,522,-,-,-,-,1,13,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,1311200000,世田谷区,,,世田谷区,9,91,（再掲）資本金1000万円以下,8648,66883,39,217,39,217,-,-,8609,66666,-,-,1103,6108,500,3748,-,-,416,2579,103,2478,2284,17191,85,275,1301,4813,790,3071,615,8214,594,5919,176,3173,240,3894,-,-,402,5203
4,13112,1311200000,世田谷区,,,世田谷区,9,92,（再掲）資本金5000万円以下,9781,111234,42,256,42,256,-,-,9739,110978,-,-,1363,10998,610,8141,-,-,459,6083,133,4999,2593,33072,95,334,1480,6598,833,3680,648,13503,625,6984,196,3510,249,4444,-,-,455,8632
4,13112,1311200000,世田谷区,,,世田谷区,9,93,（再掲）資本金1億円以下,9970,145808,45,270,45,270,-,-,9925,145538,-,-,1392,12497,633,10209,-,-,468,6358,137,5541,2631,39290,97,2394,1524,7736,842,3891,656,32200,633,7727,199,3710,253,4958,-,-,460,9027
4,13112,1311200000,世田谷区,,,世田谷区,9,94,（再掲）資本金3億円以下,10011,153390,45,270,45,270,-,-,9966,153120,-,-,1398,13057,636,10911,1,-,476,7067,137,5541,2641,44224,98,2456,1530,7781,844,4018,656,32200,634,7764,199,3710,255,5009,-,-,461,9382
5,13112,1311202400,世田谷区,世田谷区赤堤,,世田谷区赤堤,0,00,総数（資本金階級）,230,2336,2,9,2,9,-,-,228,2327,-,-,29,214,11,95,-,-,9,48,5,47,52,525,3,11,39,113,21,66,14,748,15,112,11,135,10,143,-,-,9,70
5,13112,1311202400,世田谷区,世田谷区赤堤,,世田谷区赤堤,1,01,資本金300万円未満,14,34,-,-,-,-,-,-,14,34,-,-,-,-,1,1,-,-,3,7,-,-,3,7,-,-,-,-,4,8,-,-,1,2,1,6,1,3,-,-,-,-
5,13112,1311202400,世田谷区,世田谷区赤堤,,世田谷区赤堤,1,02,資本金300万～500万円未満,84,511,1,8,1,8,-,-,83,503,-,-,14,34,2,32,-,-,4,7,1,15,17,116,1,3,13,31,9,32,7,123,6,50,2,4,2,29,-,-,5,27
5,13112,1311202400,世田谷区,世田谷区赤堤,,世田谷区赤堤,1,03,資本金500万～1000万円未満,20,126,-,-,-,-,-,-,20,126,-,-,1,1,-,-,-,-,-,-,1,8,6,26,-,-,3,12,1,2,1,3,3,14,1,9,3,51,-,-,-,-
5,13112,1311202400,世田谷区,世田谷区赤堤,,世田谷区赤堤,1,04,資本金1000万～3000万円未満,82,1371,1,1,1,1,-,-,81,1370,-,-,12,167,6,32,-,-,2,34,2,10,21,319,1,5,19,56,6,23,4,608,1,5,4,83,1,13,-,-,2,15
5,13112,1311202400,世田谷区,世田谷区赤堤,,世田谷区赤堤,1,05,資本金3000万～5000万円未満,3,39,-,-,-,-,-,-,3,39,-,-,1,5,1,16,-,-,-,-,-,-,1,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13112,1311202400,世田谷区,世田谷区赤堤,,世田谷区赤堤,1,06,資本金5000万～1億円未満,2,28,-,-,-,-,-,-,2,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,1,24
5,13112,1311202400,世田谷区,世田谷区赤堤,,世田谷区赤堤,1,07,資本金1億～3億円未満,2,27,-,-,-,-,-,-,2,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,-,-,-,-,-,-,-,-,1,23,-,-,-,-
5,13112,1311202400,世田谷区,世田谷区赤堤,,世田谷区赤堤,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13112,1311202400,世田谷区,世田谷区赤堤,,世田谷区赤堤,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13112,1311202400,世田谷区,世田谷区赤堤,,世田谷区赤堤,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13112,1311202400,世田谷区,世田谷区赤堤,,世田谷区赤堤,9,91,（再掲）資本金1000万円以下,189,1335,2,9,2,9,-,-,187,1326,-,-,25,117,9,65,-,-,9,48,3,27,43,401,2,8,33,95,20,65,10,189,11,71,8,102,7,96,-,-,7,42
5,13112,1311202400,世田谷区,世田谷区赤堤,,世田谷区赤堤,9,92,（再掲）資本金5000万円以下,204,2105,2,9,2,9,-,-,202,2096,-,-,28,207,10,81,-,-,9,48,4,33,48,486,2,8,35,99,20,65,12,734,11,71,8,102,7,96,-,-,8,66
5,13112,1311202400,世田谷区,世田谷区赤堤,,世田谷区赤堤,9,93,（再掲）資本金1億円以下,207,2136,2,9,2,9,-,-,205,2127,-,-,28,207,10,81,-,-,9,48,4,33,48,486,2,8,37,107,20,65,12,734,11,71,8,102,8,119,-,-,8,66
5,13112,1311202400,世田谷区,世田谷区赤堤,,世田谷区赤堤,9,94,（再掲）資本金3億円以下,207,2136,2,9,2,9,-,-,205,2127,-,-,28,207,10,81,-,-,9,48,4,33,48,486,2,8,37,107,20,65,12,734,11,71,8,102,8,119,-,-,8,66
6,13112,1311202401,世田谷区,世田谷区赤堤,１丁目,世田谷区赤堤１丁目,0,00,総数（資本金階級）,48,400,1,1,1,1,-,-,47,399,-,-,6,39,2,19,-,-,3,34,1,15,9,38,-,-,5,12,7,23,1,51,2,7,7,102,1,45,-,-,3,14
6,13112,1311202401,世田谷区,世田谷区赤堤,１丁目,世田谷区赤堤１丁目,1,01,資本金300万円未満,5,12,-,-,-,-,-,-,5,12,-,-,-,-,-,-,-,-,1,2,-,-,2,5,-,-,-,-,2,5,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202401,世田谷区,世田谷区赤堤,１丁目,世田谷区赤堤１丁目,1,02,資本金300万～500万円未満,14,59,-,-,-,-,-,-,14,59,-,-,-,-,-,-,-,-,1,2,1,15,3,16,-,-,3,6,1,5,-,-,1,2,2,4,-,-,-,-,2,9
6,13112,1311202401,世田谷区,世田谷区赤堤,１丁目,世田谷区赤堤１丁目,1,03,資本金500万～1000万円未満,2,46,-,-,-,-,-,-,2,46,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,45,-,-,-,-
6,13112,1311202401,世田谷区,世田谷区赤堤,１丁目,世田谷区赤堤１丁目,1,04,資本金1000万～3000万円未満,23,251,1,1,1,1,-,-,22,250,-,-,5,38,1,5,-,-,1,30,-,-,3,15,-,-,2,6,3,12,1,51,1,5,4,83,-,-,-,-,1,5
6,13112,1311202401,世田谷区,世田谷区赤堤,１丁目,世田谷区赤堤１丁目,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202401,世田谷区,世田谷区赤堤,１丁目,世田谷区赤堤１丁目,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202401,世田谷区,世田谷区赤堤,１丁目,世田谷区赤堤１丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202401,世田谷区,世田谷区赤堤,１丁目,世田谷区赤堤１丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202401,世田谷区,世田谷区赤堤,１丁目,世田谷区赤堤１丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202401,世田谷区,世田谷区赤堤,１丁目,世田谷区赤堤１丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202401,世田谷区,世田谷区赤堤,１丁目,世田谷区赤堤１丁目,9,91,（再掲）資本金1000万円以下,42,347,1,1,1,1,-,-,41,346,-,-,5,20,1,5,-,-,3,34,1,15,8,36,-,-,4,10,6,22,1,51,2,7,6,87,1,45,-,-,3,14
6,13112,1311202401,世田谷区,世田谷区赤堤,１丁目,世田谷区赤堤１丁目,9,92,（再掲）資本金5000万円以下,44,368,1,1,1,1,-,-,43,367,-,-,6,39,1,5,-,-,3,34,1,15,8,36,-,-,5,12,6,22,1,51,2,7,6,87,1,45,-,-,3,14
6,13112,1311202401,世田谷区,世田谷区赤堤,１丁目,世田谷区赤堤１丁目,9,93,（再掲）資本金1億円以下,44,368,1,1,1,1,-,-,43,367,-,-,6,39,1,5,-,-,3,34,1,15,8,36,-,-,5,12,6,22,1,51,2,7,6,87,1,45,-,-,3,14
6,13112,1311202401,世田谷区,世田谷区赤堤,１丁目,世田谷区赤堤１丁目,9,94,（再掲）資本金3億円以下,44,368,1,1,1,1,-,-,43,367,-,-,6,39,1,5,-,-,3,34,1,15,8,36,-,-,5,12,6,22,1,51,2,7,6,87,1,45,-,-,3,14
6,13112,1311202402,世田谷区,世田谷区赤堤,２丁目,世田谷区赤堤２丁目,0,00,総数（資本金階級）,41,362,1,8,1,8,-,-,40,354,-,-,6,45,3,6,-,-,1,2,2,18,13,156,-,-,5,11,4,12,2,63,2,14,-,-,2,27,-,-,-,-
6,13112,1311202402,世田谷区,世田谷区赤堤,２丁目,世田谷区赤堤２丁目,1,01,資本金300万円未満,1,1,-,-,-,-,-,-,1,1,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202402,世田谷区,世田谷区赤堤,２丁目,世田谷区赤堤２丁目,1,02,資本金300万～500万円未満,12,103,1,8,1,8,-,-,11,95,-,-,2,5,-,-,-,-,1,2,-,-,4,34,-,-,1,1,2,2,1,51,-,-,-,-,-,-,-,-,-,-
6,13112,1311202402,世田谷区,世田谷区赤堤,２丁目,世田谷区赤堤２丁目,1,03,資本金500万～1000万円未満,2,6,-,-,-,-,-,-,2,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,1,4,-,-,-,-
6,13112,1311202402,世田谷区,世田谷区赤堤,２丁目,世田谷区赤堤２丁目,1,04,資本金1000万～3000万円未満,17,157,-,-,-,-,-,-,17,157,-,-,3,33,2,5,-,-,-,-,1,4,7,91,-,-,2,4,1,8,1,12,-,-,-,-,-,-,-,-,-,-
6,13112,1311202402,世田谷区,世田谷区赤堤,２丁目,世田谷区赤堤２丁目,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202402,世田谷区,世田谷区赤堤,２丁目,世田谷区赤堤２丁目,1,06,資本金5000万～1億円未満,1,4,-,-,-,-,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202402,世田谷区,世田谷区赤堤,２丁目,世田谷区赤堤２丁目,1,07,資本金1億～3億円未満,1,23,-,-,-,-,-,-,1,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,23,-,-,-,-
6,13112,1311202402,世田谷区,世田谷区赤堤,２丁目,世田谷区赤堤２丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202402,世田谷区,世田谷区赤堤,２丁目,世田谷区赤堤２丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202402,世田谷区,世田谷区赤堤,２丁目,世田谷区赤堤２丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202402,世田谷区,世田谷区赤堤,２丁目,世田谷区赤堤２丁目,9,91,（再掲）資本金1000万円以下,31,263,1,8,1,8,-,-,30,255,-,-,5,38,3,6,-,-,1,2,1,4,10,121,-,-,3,5,4,12,2,63,-,-,-,-,1,4,-,-,-,-
6,13112,1311202402,世田谷区,世田谷区赤堤,２丁目,世田谷区赤堤２丁目,9,92,（再掲）資本金5000万円以下,32,267,1,8,1,8,-,-,31,259,-,-,5,38,3,6,-,-,1,2,1,4,11,125,-,-,3,5,4,12,2,63,-,-,-,-,1,4,-,-,-,-
6,13112,1311202402,世田谷区,世田谷区赤堤,２丁目,世田谷区赤堤２丁目,9,93,（再掲）資本金1億円以下,34,294,1,8,1,8,-,-,33,286,-,-,5,38,3,6,-,-,1,2,1,4,11,125,-,-,4,9,4,12,2,63,-,-,-,-,2,27,-,-,-,-
6,13112,1311202402,世田谷区,世田谷区赤堤,２丁目,世田谷区赤堤２丁目,9,94,（再掲）資本金3億円以下,34,294,1,8,1,8,-,-,33,286,-,-,5,38,3,6,-,-,1,2,1,4,11,125,-,-,4,9,4,12,2,63,-,-,-,-,2,27,-,-,-,-
6,13112,1311202403,世田谷区,世田谷区赤堤,３丁目,世田谷区赤堤３丁目,0,00,総数（資本金階級）,40,329,-,-,-,-,-,-,40,329,-,-,7,78,1,31,-,-,2,5,2,14,6,128,1,3,10,22,6,21,1,2,1,6,1,4,-,-,-,-,2,15
6,13112,1311202403,世田谷区,世田谷区赤堤,３丁目,世田谷区赤堤３丁目,1,01,資本金300万円未満,1,2,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202403,世田谷区,世田谷区赤堤,３丁目,世田谷区赤堤３丁目,1,02,資本金300万～500万円未満,19,87,-,-,-,-,-,-,19,87,-,-,5,9,1,31,-,-,1,1,-,-,3,13,1,3,3,7,3,16,1,2,-,-,-,-,-,-,-,-,1,5
6,13112,1311202403,世田谷区,世田谷区赤堤,３丁目,世田谷区赤堤３丁目,1,03,資本金500万～1000万円未満,5,17,-,-,-,-,-,-,5,17,-,-,-,-,-,-,-,-,-,-,1,8,1,1,-,-,2,2,-,-,-,-,1,6,-,-,-,-,-,-,-,-
6,13112,1311202403,世田谷区,世田谷区赤堤,３丁目,世田谷区赤堤３丁目,1,04,資本金1000万～3000万円未満,12,211,-,-,-,-,-,-,12,211,-,-,2,69,-,-,-,-,1,4,1,6,2,114,-,-,3,5,2,3,-,-,-,-,-,-,-,-,-,-,1,10
6,13112,1311202403,世田谷区,世田谷区赤堤,３丁目,世田谷区赤堤３丁目,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202403,世田谷区,世田谷区赤堤,３丁目,世田谷区赤堤３丁目,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202403,世田谷区,世田谷区赤堤,３丁目,世田谷区赤堤３丁目,1,07,資本金1億～3億円未満,1,4,-,-,-,-,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202403,世田谷区,世田谷区赤堤,３丁目,世田谷区赤堤３丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202403,世田谷区,世田谷区赤堤,３丁目,世田谷区赤堤３丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202403,世田谷区,世田谷区赤堤,３丁目,世田谷区赤堤３丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202403,世田谷区,世田谷区赤堤,３丁目,世田谷区赤堤３丁目,9,91,（再掲）資本金1000万円以下,35,245,-,-,-,-,-,-,35,245,-,-,6,12,1,31,-,-,2,5,1,8,6,128,1,3,8,14,6,21,1,2,1,6,-,-,-,-,-,-,2,15
6,13112,1311202403,世田谷区,世田谷区赤堤,３丁目,世田谷区赤堤３丁目,9,92,（再掲）資本金5000万円以下,37,317,-,-,-,-,-,-,37,317,-,-,7,78,1,31,-,-,2,5,2,14,6,128,1,3,8,14,6,21,1,2,1,6,-,-,-,-,-,-,2,15
6,13112,1311202403,世田谷区,世田谷区赤堤,３丁目,世田谷区赤堤３丁目,9,93,（再掲）資本金1億円以下,38,321,-,-,-,-,-,-,38,321,-,-,7,78,1,31,-,-,2,5,2,14,6,128,1,3,9,18,6,21,1,2,1,6,-,-,-,-,-,-,2,15
6,13112,1311202403,世田谷区,世田谷区赤堤,３丁目,世田谷区赤堤３丁目,9,94,（再掲）資本金3億円以下,38,321,-,-,-,-,-,-,38,321,-,-,7,78,1,31,-,-,2,5,2,14,6,128,1,3,9,18,6,21,1,2,1,6,-,-,-,-,-,-,2,15
6,13112,1311202404,世田谷区,世田谷区赤堤,４丁目,世田谷区赤堤４丁目,0,00,総数（資本金階級）,71,985,-,-,-,-,-,-,71,985,-,-,2,9,3,20,-,-,2,5,-,-,18,129,2,8,15,59,4,10,8,586,8,77,3,29,5,49,-,-,1,4
6,13112,1311202404,世田谷区,世田谷区赤堤,４丁目,世田谷区赤堤４丁目,1,01,資本金300万円未満,6,16,-,-,-,-,-,-,6,16,-,-,-,-,-,-,-,-,2,5,-,-,1,2,-,-,-,-,1,1,-,-,1,2,1,6,-,-,-,-,-,-
6,13112,1311202404,世田谷区,世田谷区赤堤,４丁目,世田谷区赤堤４丁目,1,02,資本金300万～500万円未満,24,135,-,-,-,-,-,-,24,135,-,-,-,-,1,1,-,-,-,-,-,-,5,17,-,-,5,15,3,9,4,35,5,48,-,-,1,10,-,-,-,-
6,13112,1311202404,世田谷区,世田谷区赤堤,４丁目,世田谷区赤堤４丁目,1,03,資本金500万～1000万円未満,9,35,-,-,-,-,-,-,9,35,-,-,-,-,-,-,-,-,-,-,-,-,4,10,-,-,1,10,-,-,1,3,1,1,1,9,1,2,-,-,-,-
6,13112,1311202404,世田谷区,世田谷区赤堤,４丁目,世田谷区赤堤４丁目,1,04,資本金1000万～3000万円未満,23,714,-,-,-,-,-,-,23,714,-,-,1,4,2,19,-,-,-,-,-,-,7,94,1,5,9,34,-,-,2,545,-,-,-,-,1,13,-,-,-,-
6,13112,1311202404,世田谷区,世田谷区赤堤,４丁目,世田谷区赤堤４丁目,1,05,資本金3000万～5000万円未満,1,5,-,-,-,-,-,-,1,5,-,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202404,世田谷区,世田谷区赤堤,４丁目,世田谷区赤堤４丁目,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202404,世田谷区,世田谷区赤堤,４丁目,世田谷区赤堤４丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202404,世田谷区,世田谷区赤堤,４丁目,世田谷区赤堤４丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13112,1311202404,世田谷区,世田谷区赤堤,４丁目,世田谷区赤堤４丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
