地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
4,13201,1320100000,八王子市,,,八王子市,1,10,資本金50億円以上,4,2458,-,-,-,-,-,-,4,2458,-,-,-,-,3,1822,-,-,-,-,-,-,1,636,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,1320100000,八王子市,,,八王子市,9,91,（再掲）資本金1000万円以下,5604,47785,21,189,21,189,-,-,5583,47596,1,6,1059,6412,792,6864,1,10,177,834,97,1818,1317,12092,68,302,692,2442,353,1376,275,3664,230,2780,61,713,149,3722,-,-,311,4561
4,13201,1320100000,八王子市,,,八王子市,9,92,（再掲）資本金5000万円以下,6326,73643,24,204,24,204,-,-,6302,73439,1,6,1222,9057,951,11592,2,20,198,3473,121,2959,1470,17648,72,331,769,3120,373,1736,294,5406,250,4262,67,1272,161,4429,-,-,351,8128
4,13201,1320100000,八王子市,,,八王子市,9,93,（再掲）資本金1億円以下,6436,89085,24,204,24,204,-,-,6412,88881,1,6,1228,9297,990,19094,2,20,198,3473,128,3424,1497,21639,72,331,787,3347,375,1812,295,5561,253,4718,67,1272,164,4903,-,-,355,9984
4,13201,1320100000,八王子市,,,八王子市,9,94,（再掲）資本金3億円以下,6454,94101,24,204,24,204,-,-,6430,93897,1,6,1230,9503,995,21038,2,20,200,3735,129,3804,1501,23659,72,331,787,3347,376,1855,296,5580,254,4736,67,1272,165,5027,-,-,355,9984
5,13201,1320103100,八王子市,八王子市暁町,,八王子市暁町,0,00,総数（資本金階級）,77,2318,-,-,-,-,-,-,77,2318,-,-,11,81,15,199,-,-,3,12,1,77,18,1661,-,-,13,41,7,12,3,78,5,154,-,-,-,-,-,-,1,3
5,13201,1320103100,八王子市,八王子市暁町,,八王子市暁町,1,01,資本金300万円未満,3,6,-,-,-,-,-,-,3,6,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,1,3
5,13201,1320103100,八王子市,八王子市暁町,,八王子市暁町,1,02,資本金300万～500万円未満,35,167,-,-,-,-,-,-,35,167,-,-,4,14,7,74,-,-,2,4,-,-,11,30,-,-,6,11,3,5,1,9,1,20,-,-,-,-,-,-,-,-
5,13201,1320103100,八王子市,八王子市暁町,,八王子市暁町,1,03,資本金500万～1000万円未満,7,71,-,-,-,-,-,-,7,71,-,-,3,11,1,4,-,-,-,-,-,-,1,5,-,-,1,1,-,-,-,-,1,50,-,-,-,-,-,-,-,-
5,13201,1320103100,八王子市,八王子市暁町,,八王子市暁町,1,04,資本金1000万～3000万円未満,23,298,-,-,-,-,-,-,23,298,-,-,4,56,5,51,-,-,1,8,1,77,3,14,-,-,5,24,2,4,-,-,2,64,-,-,-,-,-,-,-,-
5,13201,1320103100,八王子市,八王子市暁町,,八王子市暁町,1,05,資本金3000万～5000万円未満,1,22,-,-,-,-,-,-,1,22,-,-,-,-,1,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320103100,八王子市,八王子市暁町,,八王子市暁町,1,06,資本金5000万～1億円未満,2,129,-,-,-,-,-,-,2,129,-,-,-,-,-,-,-,-,-,-,-,-,1,73,-,-,-,-,-,-,1,56,-,-,-,-,-,-,-,-,-,-
5,13201,1320103100,八王子市,八王子市暁町,,八王子市暁町,1,07,資本金1億～3億円未満,1,1537,-,-,-,-,-,-,1,1537,-,-,-,-,-,-,-,-,-,-,-,-,1,1537,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320103100,八王子市,八王子市暁町,,八王子市暁町,1,08,資本金3億～10億円未満,1,48,-,-,-,-,-,-,1,48,-,-,-,-,1,48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320103100,八王子市,八王子市暁町,,八王子市暁町,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320103100,八王子市,八王子市暁町,,八王子市暁町,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320103100,八王子市,八王子市暁町,,八王子市暁町,9,91,（再掲）資本金1000万円以下,62,478,-,-,-,-,-,-,62,478,-,-,10,56,11,103,-,-,3,12,1,77,16,51,-,-,9,23,6,10,1,9,4,134,-,-,-,-,-,-,1,3
5,13201,1320103100,八王子市,八王子市暁町,,八王子市暁町,9,92,（再掲）資本金5000万円以下,70,620,-,-,-,-,-,-,70,620,-,-,11,81,14,151,-,-,3,12,1,77,16,51,-,-,12,36,6,10,2,65,4,134,-,-,-,-,-,-,1,3
5,13201,1320103100,八王子市,八王子市暁町,,八王子市暁町,9,93,（再掲）資本金1億円以下,72,2230,-,-,-,-,-,-,72,2230,-,-,11,81,14,151,-,-,3,12,1,77,18,1661,-,-,12,36,6,10,2,65,4,134,-,-,-,-,-,-,1,3
5,13201,1320103100,八王子市,八王子市暁町,,八王子市暁町,9,94,（再掲）資本金3億円以下,72,2230,-,-,-,-,-,-,72,2230,-,-,11,81,14,151,-,-,3,12,1,77,18,1661,-,-,12,36,6,10,2,65,4,134,-,-,-,-,-,-,1,3
6,13201,1320103101,八王子市,八王子市暁町,１丁目,八王子市暁町１丁目,0,00,総数（資本金階級）,52,2170,-,-,-,-,-,-,52,2170,-,-,8,69,13,193,-,-,2,4,1,77,12,1637,-,-,6,31,4,7,2,65,3,84,-,-,-,-,-,-,1,3
6,13201,1320103101,八王子市,八王子市暁町,１丁目,八王子市暁町１丁目,1,01,資本金300万円未満,2,4,-,-,-,-,-,-,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,1,3
6,13201,1320103101,八王子市,八王子市暁町,１丁目,八王子市暁町１丁目,1,02,資本金300万～500万円未満,23,140,-,-,-,-,-,-,23,140,-,-,3,11,6,70,-,-,2,4,-,-,8,20,-,-,1,4,1,2,1,9,1,20,-,-,-,-,-,-,-,-
6,13201,1320103101,八王子市,八王子市暁町,１丁目,八王子市暁町１丁目,1,03,資本金500万～1000万円未満,4,18,-,-,-,-,-,-,4,18,-,-,2,9,1,4,-,-,-,-,-,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103101,八王子市,八王子市暁町,１丁目,八王子市暁町１丁目,1,04,資本金1000万～3000万円未満,17,267,-,-,-,-,-,-,17,267,-,-,3,49,4,49,-,-,-,-,1,77,1,2,-,-,4,22,2,4,-,-,2,64,-,-,-,-,-,-,-,-
6,13201,1320103101,八王子市,八王子市暁町,１丁目,八王子市暁町１丁目,1,05,資本金3000万～5000万円未満,1,22,-,-,-,-,-,-,1,22,-,-,-,-,1,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103101,八王子市,八王子市暁町,１丁目,八王子市暁町１丁目,1,06,資本金5000万～1億円未満,2,129,-,-,-,-,-,-,2,129,-,-,-,-,-,-,-,-,-,-,-,-,1,73,-,-,-,-,-,-,1,56,-,-,-,-,-,-,-,-,-,-
6,13201,1320103101,八王子市,八王子市暁町,１丁目,八王子市暁町１丁目,1,07,資本金1億～3億円未満,1,1537,-,-,-,-,-,-,1,1537,-,-,-,-,-,-,-,-,-,-,-,-,1,1537,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103101,八王子市,八王子市暁町,１丁目,八王子市暁町１丁目,1,08,資本金3億～10億円未満,1,48,-,-,-,-,-,-,1,48,-,-,-,-,1,48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103101,八王子市,八王子市暁町,１丁目,八王子市暁町１丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103101,八王子市,八王子市暁町,１丁目,八王子市暁町１丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103101,八王子市,八王子市暁町,１丁目,八王子市暁町１丁目,9,91,（再掲）資本金1000万円以下,41,367,-,-,-,-,-,-,41,367,-,-,7,44,9,97,-,-,2,4,1,77,10,27,-,-,3,15,4,7,1,9,3,84,-,-,-,-,-,-,1,3
6,13201,1320103101,八王子市,八王子市暁町,１丁目,八王子市暁町１丁目,9,92,（再掲）資本金5000万円以下,48,507,-,-,-,-,-,-,48,507,-,-,8,69,12,145,-,-,2,4,1,77,10,27,-,-,5,26,4,7,2,65,3,84,-,-,-,-,-,-,1,3
6,13201,1320103101,八王子市,八王子市暁町,１丁目,八王子市暁町１丁目,9,93,（再掲）資本金1億円以下,50,2117,-,-,-,-,-,-,50,2117,-,-,8,69,12,145,-,-,2,4,1,77,12,1637,-,-,5,26,4,7,2,65,3,84,-,-,-,-,-,-,1,3
6,13201,1320103101,八王子市,八王子市暁町,１丁目,八王子市暁町１丁目,9,94,（再掲）資本金3億円以下,50,2117,-,-,-,-,-,-,50,2117,-,-,8,69,12,145,-,-,2,4,1,77,12,1637,-,-,5,26,4,7,2,65,3,84,-,-,-,-,-,-,1,3
6,13201,1320103102,八王子市,八王子市暁町,２丁目,八王子市暁町２丁目,0,00,総数（資本金階級）,19,121,-,-,-,-,-,-,19,121,-,-,2,9,2,6,-,-,1,8,-,-,3,15,-,-,6,8,3,5,-,-,2,70,-,-,-,-,-,-,-,-
6,13201,1320103102,八王子市,八王子市暁町,２丁目,八王子市暁町２丁目,1,01,資本金300万円未満,1,2,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103102,八王子市,八王子市暁町,２丁目,八王子市暁町２丁目,1,02,資本金300万～500万円未満,8,20,-,-,-,-,-,-,8,20,-,-,-,-,1,4,-,-,-,-,-,-,1,8,-,-,4,5,2,3,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103102,八王子市,八王子市暁町,２丁目,八王子市暁町２丁目,1,03,資本金500万～1000万円未満,3,53,-,-,-,-,-,-,3,53,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,1,50,-,-,-,-,-,-,-,-
6,13201,1320103102,八王子市,八王子市暁町,２丁目,八王子市暁町２丁目,1,04,資本金1000万～3000万円未満,5,24,-,-,-,-,-,-,5,24,-,-,1,7,1,2,-,-,1,8,-,-,1,5,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103102,八王子市,八王子市暁町,２丁目,八王子市暁町２丁目,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103102,八王子市,八王子市暁町,２丁目,八王子市暁町２丁目,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103102,八王子市,八王子市暁町,２丁目,八王子市暁町２丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103102,八王子市,八王子市暁町,２丁目,八王子市暁町２丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103102,八王子市,八王子市暁町,２丁目,八王子市暁町２丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103102,八王子市,八王子市暁町,２丁目,八王子市暁町２丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103102,八王子市,八王子市暁町,２丁目,八王子市暁町２丁目,9,91,（再掲）資本金1000万円以下,16,97,-,-,-,-,-,-,16,97,-,-,2,9,2,6,-,-,1,8,-,-,3,15,-,-,5,6,2,3,-,-,1,50,-,-,-,-,-,-,-,-
6,13201,1320103102,八王子市,八王子市暁町,２丁目,八王子市暁町２丁目,9,92,（再掲）資本金5000万円以下,17,99,-,-,-,-,-,-,17,99,-,-,2,9,2,6,-,-,1,8,-,-,3,15,-,-,6,8,2,3,-,-,1,50,-,-,-,-,-,-,-,-
6,13201,1320103102,八王子市,八王子市暁町,２丁目,八王子市暁町２丁目,9,93,（再掲）資本金1億円以下,17,99,-,-,-,-,-,-,17,99,-,-,2,9,2,6,-,-,1,8,-,-,3,15,-,-,6,8,2,3,-,-,1,50,-,-,-,-,-,-,-,-
6,13201,1320103102,八王子市,八王子市暁町,２丁目,八王子市暁町２丁目,9,94,（再掲）資本金3億円以下,17,99,-,-,-,-,-,-,17,99,-,-,2,9,2,6,-,-,1,8,-,-,3,15,-,-,6,8,2,3,-,-,1,50,-,-,-,-,-,-,-,-
6,13201,1320103103,八王子市,八王子市暁町,３丁目,八王子市暁町３丁目,0,00,総数（資本金階級）,6,27,-,-,-,-,-,-,6,27,-,-,1,3,-,-,-,-,-,-,-,-,3,9,-,-,1,2,-,-,1,13,-,-,-,-,-,-,-,-,-,-
6,13201,1320103103,八王子市,八王子市暁町,３丁目,八王子市暁町３丁目,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103103,八王子市,八王子市暁町,３丁目,八王子市暁町３丁目,1,02,資本金300万～500万円未満,4,7,-,-,-,-,-,-,4,7,-,-,1,3,-,-,-,-,-,-,-,-,2,2,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103103,八王子市,八王子市暁町,３丁目,八王子市暁町３丁目,1,03,資本金500万～1000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103103,八王子市,八王子市暁町,３丁目,八王子市暁町３丁目,1,04,資本金1000万～3000万円未満,1,7,-,-,-,-,-,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103103,八王子市,八王子市暁町,３丁目,八王子市暁町３丁目,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103103,八王子市,八王子市暁町,３丁目,八王子市暁町３丁目,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103103,八王子市,八王子市暁町,３丁目,八王子市暁町３丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103103,八王子市,八王子市暁町,３丁目,八王子市暁町３丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103103,八王子市,八王子市暁町,３丁目,八王子市暁町３丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103103,八王子市,八王子市暁町,３丁目,八王子市暁町３丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103103,八王子市,八王子市暁町,３丁目,八王子市暁町３丁目,9,91,（再掲）資本金1000万円以下,5,14,-,-,-,-,-,-,5,14,-,-,1,3,-,-,-,-,-,-,-,-,3,9,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103103,八王子市,八王子市暁町,３丁目,八王子市暁町３丁目,9,92,（再掲）資本金5000万円以下,5,14,-,-,-,-,-,-,5,14,-,-,1,3,-,-,-,-,-,-,-,-,3,9,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103103,八王子市,八王子市暁町,３丁目,八王子市暁町３丁目,9,93,（再掲）資本金1億円以下,5,14,-,-,-,-,-,-,5,14,-,-,1,3,-,-,-,-,-,-,-,-,3,9,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320103103,八王子市,八王子市暁町,３丁目,八王子市暁町３丁目,9,94,（再掲）資本金3億円以下,5,14,-,-,-,-,-,-,5,14,-,-,1,3,-,-,-,-,-,-,-,-,3,9,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320101900,八王子市,八王子市旭町,,八王子市旭町,0,00,総数（資本金階級）,58,2163,-,-,-,-,-,-,58,2163,-,-,3,315,2,4,-,-,4,148,1,193,15,266,1,5,6,77,2,23,11,755,6,94,1,6,1,3,-,-,5,274
5,13201,1320101900,八王子市,八王子市旭町,,八王子市旭町,1,01,資本金300万円未満,5,39,-,-,-,-,-,-,5,39,-,-,-,-,1,1,-,-,1,1,-,-,-,-,-,-,1,1,-,-,2,36,-,-,-,-,-,-,-,-,-,-
5,13201,1320101900,八王子市,八王子市旭町,,八王子市旭町,1,02,資本金300万～500万円未満,15,137,-,-,-,-,-,-,15,137,-,-,-,-,-,-,-,-,-,-,-,-,5,60,-,-,1,3,-,-,5,39,1,25,1,6,1,3,-,-,1,1
5,13201,1320101900,八王子市,八王子市旭町,,八王子市旭町,1,03,資本金500万～1000万円未満,5,33,-,-,-,-,-,-,5,33,-,-,-,-,-,-,-,-,1,13,-,-,1,11,1,5,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1,3
5,13201,1320101900,八王子市,八王子市旭町,,八王子市旭町,1,04,資本金1000万～3000万円未満,14,347,-,-,-,-,-,-,14,347,-,-,-,-,1,3,-,-,-,-,1,193,3,26,-,-,2,7,1,10,1,6,4,68,-,-,-,-,-,-,1,34
5,13201,1320101900,八王子市,八王子市旭町,,八王子市旭町,1,05,資本金3000万～5000万円未満,6,325,-,-,-,-,-,-,6,325,-,-,1,-,-,-,-,-,-,-,-,-,3,78,-,-,-,-,1,13,-,-,-,-,-,-,-,-,-,-,1,234
5,13201,1320101900,八王子市,八王子市旭町,,八王子市旭町,1,06,資本金5000万～1億円未満,4,868,-,-,-,-,-,-,4,868,-,-,1,125,-,-,-,-,1,64,-,-,1,30,-,-,-,-,-,-,1,649,-,-,-,-,-,-,-,-,-,-
5,13201,1320101900,八王子市,八王子市旭町,,八王子市旭町,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320101900,八王子市,八王子市旭町,,八王子市旭町,1,08,資本金3億～10億円未満,2,260,-,-,-,-,-,-,2,260,-,-,1,190,-,-,-,-,1,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320101900,八王子市,八王子市旭町,,八王子市旭町,1,09,資本金10億～50億円未満,1,65,-,-,-,-,-,-,1,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320101900,八王子市,八王子市旭町,,八王子市旭町,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320101900,八王子市,八王子市旭町,,八王子市旭町,9,91,（再掲）資本金1000万円以下,37,542,-,-,-,-,-,-,37,542,-,-,-,-,2,4,-,-,2,14,1,193,7,83,1,5,5,12,1,10,8,81,5,93,1,6,1,3,-,-,3,38
5,13201,1320101900,八王子市,八王子市旭町,,八王子市旭町,9,92,（再掲）資本金5000万円以下,48,1719,-,-,-,-,-,-,48,1719,-,-,2,125,2,4,-,-,3,78,1,193,12,175,1,5,5,12,2,23,9,730,5,93,1,6,1,3,-,-,4,272
5,13201,1320101900,八王子市,八王子市旭町,,八王子市旭町,9,93,（再掲）資本金1億円以下,49,1749,-,-,-,-,-,-,49,1749,-,-,2,125,2,4,-,-,3,78,1,193,13,205,1,5,5,12,2,23,9,730,5,93,1,6,1,3,-,-,4,272
