"","食物","未摂取者（n=2660）／人数(a)","未摂取者（n=2660）／%(a/n)","未摂取者 （除去してい る者を除く）／人数"
"1／あわび","2404","90.4","2399"
"2／まつたけ","2099","78.9","2099"
"3／カシューナッツ","1386","52.1","1357"
"4／いくら","903","33.9","887"
"5／くるみ","796","29.9","781"
"6／落花生","752","28.3","717"
"7／やまいも","616","23.2","609"
"8／そば","563","21.2","533"
"9／かに","484","18.2","475"
"10／いか","451","17.0","449"
"11／キウイ","266","10.0","264"
"12／さば","221","8.3","217"
"13／グミ・ゼラチン","150","5.6","150"
"14／えび","146","5.5","139"
"15／もも","66","2.5","66"
"16／オレンジ","29","1.1","29"
"17／卵","17","0.6","3"
"18／牛肉","15","0.6","13"
"19／牛乳","12","0.5","3"
"20／大豆","11","0.4","11"
"21／さけ","9","0.3","9"
"21／ごま","9","0.3","7"
"23／りんご","6","0.2","6"
"23／バナナ","6","0.2","5"
"25／豚肉","4","0.2","4"
"26／小麦","2","0.1","0"
"27／鶏肉","1","0.0","1"
"28／米","0","0.0","0"
