"年度","17","18","19","20","21","22","23","24","25","26","27"
"区市町村(件)","4000","4951","4953","5008","5510","7782","7183","7573","9479","12117","13172"
"東京都(件)","3146","3265","3307","3229","3339","4450","4559","4788","5414","7814","9909"
