"年度(単位：人)","9","10","11","12","13","14","15","16","17"
"1級","3308","4109","4625","5364","5733","6123","6649","7331","7333"
"2級","4453","5636","7160","8610","10316","12349","14469","18604","22352"
"3級","1659","2132","2385","2958","3596","4819","5905","8500","11159"
"総数","9420","11877","14170","16932","19645","23291","27023","34435","40844"
