"年度","23","24","25","26","27"
"ＨＢｓ抗原(人)","121","113","137","109","131"
"ＨＣＶ抗体(人)","47","32","39","28","30"
"ＨＩＶ抗体(人)","6","3","4","8","5"
"ＴＰＨＡ(人)","5","2","3","0","2"
"ＨＴＬＶ-1抗体(人)","0","0","0","0","0"
