"年度","18","20","22","24","26"
"実施園数(公立)(園)","86","93","116","120","108"
"実施園数(私立)(園)","636","665","699","713","710"
"実施率(私立)(％)","75.9","79.5","84.4","86.5","87.8"
"実施率(公立)(％)","40.6","45.8","62.0","66.3","62.8"
