"年度","16","17","18","19","20","21","22","23","24","25"
"総数(件)","356426","326042","309104","304685","289035","275322","256215","228025","206133","200921"
"うち未就学(件)","666","571","532","527","499","400","466","445","466","462"
"うち小学生(件)","26699","24513","23935","24792","24246","24377","23196","20848","18955","20190"
