"年度","58","59","60","61","62","63","元","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17"
"規模(件)","226210","251368","283645","317548","347758","375383","408566","431584","453081","484284","529943","594461","671573","776389","878246","1029266","1148402","1293031","1449502","1612108","1762887","1965269","2139192"
"金額（百万円）","1561","1671","1968","2202","2508","2761","3152","3449","3838","4245","4874","5629","5953","6647","7765","9072","9993","11036","12155","13027","13138","14412","15482"
